2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6
"600000341","30","620280054","0","1","0","0","0","0","0","0","0","57001","0","0","1","61001007","0","0","1","1","0","0","0","0","57001","0","662","0","620020054","18","61001004","36","0","0","0","600110571","61001005","0","620030054","1"
"600000342","30","620280055","0","1","0","0","0","0","0","0","0","58001","0","0","1","61001007","0","0","1","1","0","0","0","0","58001","0","667","0","620020055","18","61001004","36","0","0","0","600110581","61001005","0","620030055","1"
"600000343","30","620280056","0","1","0","0","0","0","0","0","0","59001","0","0","1","61001007","0","0","1","1","0","0","0","0","59001","0","679","0","620020056","18","61001004","36","0","0","0","600110591","61001005","0","620030056","1"
"600000344","30","620280057","0","1","0","0","0","0","0","0","0","60001","0","0","1","61001007","0","0","1","1","0","0","0","0","60001","0","683","0","620020057","18","61001004","36","0","0","0","600110601","61001005","0","620030057","1"
"600000345","30","620280058","0","1","0","0","0","0","0","0","0","61001","0","0","1","61001007","0","0","1","1","0","0","0","0","61001","0","692","0","620020058","18","61001004","36","0","0","0","600110611","61001005","0","620030058","1"
"600000346","30","620280059","0","1","0","0","0","0","0","0","0","62001","0","0","1","61001007","0","0","1","1","0","0","0","0","62001","0","698","0","620020059","18","61001004","36","0","0","0","600110621","61001005","0","620030059","1"
"600000347","30","620280060","0","1","0","0","0","0","0","0","0","63001","0","0","1","61001007","0","0","1","1","0","0","0","0","63001","0","703","0","620020060","18","61001004","36","0","0","0","600110631","61001005","0","620030060","1"
"600000348","30","620280061","0","1","0","0","0","0","0","0","0","64001","0","0","1","61001007","0","0","1","1","0","0","0","0","64001","0","713","0","620020061","18","61001004","36","0","0","0","600110641","61001005","0","620030061","1"
"600000349","30","620280062","0","1","0","0","0","0","0","0","0","65001","0","0","1","61001007","0","0","1","1","0","0","0","0","65001","0","722","0","620020062","18","61001004","36","0","0","0","600110651","61001005","0","620030062","1"
"600000350","30","620280063","0","1","0","0","0","0","0","0","0","66001","0","0","1","61001007","0","0","1","1","0","0","0","0","66001","0","733","0","620020063","18","61001004","36","0","0","0","600110661","61001005","0","620030063","1"
"600000351","30","620280064","0","1","0","0","0","0","0","0","0","67001","0","0","1","61001007","0","0","1","1","0","0","0","0","67001","0","741","0","620020064","18","61001004","36","0","0","0","600110671","61001005","0","620030064","1"
"600000352","30","620280065","0","1","0","0","0","0","0","0","0","68001","0","0","1","61001007","0","0","1","1","0","0","0","0","68001","0","750","0","620020065","18","61001004","36","0","0","0","600110681","61001005","0","620030065","1"
"600000353","30","620280066","0","1","0","0","0","0","0","0","0","69001","0","0","1","61001007","0","0","1","1","0","0","0","0","69001","0","762","0","620020066","18","61001004","36","0","0","0","600110691","61001005","0","620030066","1"
"600000358","100","620010001","0","0","0","0","0","0","4","2","60021","3001","0","0","1","0","0","0","1","1","0","101011","0","0","3001","0","258","0","620280001","36","10011001","0","0","0","0","600110032","61001010","0","620210101","2"
"600000359","100","620010001","0","0","0","0","0","0","4","2","60021","4001","0","0","1","0","0","0","1","1","0","101011","0","0","4001","0","258","0","620280001","36","10011001","0","0","0","0","600110042","61001010","0","620210101","2"
"600000360","100","620010002","0","0","0","0","0","0","4","2","60021","5001","0","0","1","0","0","0","1","1","0","101011","0","0","5001","0","268","0","620280002","36","10011001","0","0","0","0","600110052","61001010","0","620210102","2"
"600000361","100","620010003","0","0","0","0","0","0","4","2","60021","6001","0","0","1","0","0","0","1","1","0","101011","0","0","6001","0","273","0","620280003","36","10011001","0","0","0","0","600110062","61001010","0","620210103","2"
"600000362","100","620010004","0","0","0","0","0","0","4","2","60021","7001","0","0","1","0","0","0","1","1","0","101011","0","0","7001","0","281","0","620280004","36","10011001","0","0","0","0","600110072","61001010","0","620210104","2"
"600000363","100","620010005","0","0","0","0","0","0","4","2","60021","8001","0","0","1","0","0","0","1","1","0","101011","0","0","8001","0","288","0","620280005","36","10011001","0","0","0","0","600110082","61001010","0","620210105","2"
"600000364","100","620010006","0","0","0","0","0","0","4","2","60021","9001","0","0","1","0","0","0","1","1","0","101011","0","0","9001","0","298","0","620280006","36","10011002","0","0","0","0","600110092","61001010","0","620210106","2"
"600000365","100","620010007","0","0","0","0","0","0","4","2","60021","10001","0","0","1","0","0","0","1","1","0","101011","0","0","10001","0","309","0","620280007","36","10011002","0","0","0","0","600110102","61001010","0","620210107","2"
"600000366","100","620010008","0","0","0","0","0","0","4","2","60021","11001","0","0","1","0","0","0","1","1","0","101011","0","0","11001","0","313","0","620280008","36","10011002","0","0","0","0","600110112","61001010","0","620210108","2"
"600000367","100","620010009","0","0","0","0","0","0","4","2","60021","12001","0","0","1","0","0","0","1","1","0","101011","0","0","12001","0","321","0","620280009","36","10011002","0","0","0","0","600110122","61001010","0","620210109","2"
"600000368","100","620010010","0","0","0","0","0","0","4","2","60021","13001","0","0","1","0","0","0","1","1","0","101011","0","0","13001","0","326","0","620280010","36","10011002","0","0","0","0","600110132","61001010","0","620210110","2"
"600000369","100","620010011","0","0","0","0","0","0","4","2","60021","14001","0","0","1","0","0","0","1","1","0","101011","0","0","14001","0","336","0","620280011","36","10011002","0","0","0","0","600110142","61001010","0","620210111","2"
"600000370","100","620010012","0","0","0","0","0","0","4","2","60021","15001","0","0","1","0","0","0","1","1","0","101011","0","0","15001","0","341","0","620280012","36","10011002","0","0","0","0","600110152","61001010","0","620210112","2"
"600000371","100","620010013","0","0","0","0","0","0","4","2","60021","16001","0","0","1","0","0","0","1","1","0","101011","0","0","16001","0","351","0","620280013","36","10011002","0","0","0","0","600110162","61001010","0","620210113","2"
"600000372","100","620010014","0","0","0","0","0","0","4","2","60021","17001","0","0","1","0","0","0","1","1","0","101011","0","0","17001","0","356","0","620280014","36","10011002","0","0","0","0","600110172","61001010","0","620210114","2"
"600000373","100","620010015","0","0","0","0","0","0","4","2","60021","18001","0","0","1","0","0","0","1","1","0","101011","0","0","18001","0","366","0","620280015","36","10011003","0","0","0","0","600110182","61001010","0","620210115","2"
"600000374","100","620010016","0","0","0","0","0","0","4","2","60021","19001","0","0","1","0","0","0","1","1","0","101011","0","0","19001","0","371","0","620280016","36","10011003","0","0","0","0","600110192","61001010","0","620210116","2"
"600000375","100","620010017","0","0","0","0","0","0","4","2","60021","20001","0","0","1","0","0","0","1","1","0","101011","0","0","20001","0","375","0","620280017","36","10011003","0","0","0","0","600110202","61001010","0","620210117","2"
"600000376","100","620010018","0","0","0","0","0","0","4","2","60021","21001","0","0","1","0","0","0","1","1","0","101011","0","0","21001","0","381","0","620280018","36","10011003","0","0","0","0","600110212","61001010","0","620210118","2"
"600000377","100","620010019","0","0","0","0","0","0","4","2","60021","22001","0","0","1","0","0","0","1","1","0","101011","0","0","22001","0","386","0","620280019","36","10011003","0","0","0","0","600110222","61001010","0","620210119","2"
"600000378","100","620010020","0","0","0","0","0","0","4","2","60021","23001","0","0","1","0","0","0","1","1","0","101011","0","0","23001","0","390","0","620280020","36","10011003","0","0","0","0","600110232","61001010","0","620210120","2"
"600000379","100","620010021","0","0","0","0","0","0","4","2","60021","24001","0","0","1","0","0","0","1","1","0","101011","0","0","24001","0","396","0","620280021","36","10011003","0","0","0","0","600110242","61001010","0","620210121","2"
"600000380","100","620010022","0","0","0","0","0","0","4","2","60021","25001","0","0","1","0","0","0","1","1","0","101011","0","0","25001","0","401","0","620280022","36","10011003","0","0","0","0","600110252","61001010","0","620210122","2"
"600000381","100","620010023","0","0","0","0","0","0","4","2","60021","26001","0","0","1","0","0","0","1","1","0","101011","0","0","26001","0","405","0","620280023","36","10011003","0","0","0","0","600110262","61001010","0","620210123","2"
"600000382","100","620010024","0","0","0","0","0","0","4","2","60021","27001","0","0","1","0","0","0","1","1","0","101011","0","0","27001","0","411","0","620280024","36","10011004","0","0","0","0","600110272","61001010","0","620210124","2"
"600000383","100","620010025","0","0","0","0","0","0","4","2","60021","28001","0","0","1","0","0","0","1","1","0","101011","0","0","28001","0","417","0","620280025","36","10011004","0","0","0","0","600110282","61001010","0","620210125","2"
"600000384","100","620010026","0","0","0","0","0","0","4","2","60021","29001","0","0","1","0","0","0","1","1","0","101011","0","0","29001","0","422","0","620280026","36","10011004","0","0","0","0","600110292","61001010","0","620210126","2"
"600000385","100","620010027","0","0","0","0","0","0","4","2","60021","30001","0","0","1","0","0","0","1","1","0","101011","0","0","30001","0","427","0","620280027","36","10011004","0","0","0","0","600110302","61001010","0","620210127","2"
"600000386","100","620010028","0","0","0","0","0","0","4","2","60021","31001","0","0","1","0","0","0","1","1","0","101011","0","0","31001","0","433","0","620280028","36","10011004","0","0","0","0","600110312","61001010","0","620210128","2"
"600000387","100","620010029","0","0","0","0","0","0","4","2","60021","32001","0","0","1","0","0","0","1","1","0","101011","0","0","32001","0","442","0","620280029","36","10011004","0","0","0","0","600110322","61001010","0","620210129","2"
"600000388","100","620010030","0","0","0","0","0","0","4","2","60021","33001","0","0","1","0","0","0","1","1","0","101011","0","0","33001","0","455","0","620280030","36","10011004","0","0","0","0","600110332","61001010","0","620210130","2"
"600000389","100","620010031","0","0","0","0","0","0","4","2","60021","34001","0","0","1","0","0","0","1","1","0","101011","0","0","34001","0","460","0","620280031","36","10011004","0","0","0","0","600110342","61001010","0","620210131","2"
"600000390","100","620010032","0","0","0","0","0","0","4","2","60021","35001","0","0","1","0","0","0","1","1","0","101011","0","0","35001","0","464","0","620280032","36","10011005","0","0","0","0","600110352","61001010","0","620210132","2"
"600000391","100","620010033","0","0","0","0","0","0","4","2","60021","36001","0","0","1","0","0","0","1","1","0","101011","0","0","36001","0","476","0","620280033","36","10011005","0","0","0","0","600110362","61001010","0","620210133","2"
"600000392","100","620010034","0","0","0","0","0","0","4","2","60021","37001","0","0","1","0","0","0","1","1","0","101011","0","0","37001","0","482","0","620280034","36","10011005","0","0","0","0","600110372","61001010","0","620210134","2"
"600000393","100","620010035","0","0","0","0","0","0","4","2","60021","38001","0","0","1","0","0","0","1","1","0","101011","0","0","38001","0","492","0","620280035","36","10011005","0","0","0","0","600110382","61001010","0","620210135","2"
"600000394","100","620010036","0","0","0","0","0","0","4","2","60021","39001","0","0","1","0","0","0","1","1","0","101011","0","0","39001","0","500","0","620280036","36","10011005","0","0","0","0","600110392","61001010","0","620210136","2"
"600000395","100","620010037","0","0","0","0","0","0","4","2","60021","40001","0","0","1","0","0","0","1","1","0","101011","0","0","40001","0","514","0","620280037","36","10011005","0","0","0","0","600110402","61001010","0","620210137","2"
"600000396","100","620010038","0","0","0","0","0","0","4","2","60021","41001","0","0","1","0","0","0","1","1","0","101011","0","0","41001","0","518","0","620280038","36","10011005","0","0","0","0","600110412","61001010","0","620210138","2"
"600000397","100","620010039","0","0","0","0","0","0","4","2","60021","42001","0","0","1","0","0","0","1","1","0","101011","0","0","42001","0","523","0","620280039","36","10011006","0","0","0","0","600110422","61001010","0","620210139","2"
"600000398","100","620010040","0","0","0","0","0","0","4","2","60021","43001","0","0","1","0","0","0","1","1","0","101011","0","0","43001","0","538","0","620280040","36","10011006","0","0","0","0","600110432","61001010","0","620210140","2"
"600000399","100","620010041","0","0","0","0","0","0","4","2","60021","44001","0","0","1","0","0","0","1","1","0","101011","0","0","44001","0","551","0","620280041","36","10011006","0","0","0","0","600110442","61001010","0","620210141","2"
"600000400","100","620010042","0","0","0","0","0","0","4","2","60021","45001","0","0","1","0","0","0","1","1","0","101011","0","0","45001","0","565","0","620280042","36","10011006","0","0","0","0","600110452","61001010","0","620210142","2"
"600000401","100","620010043","0","0","0","0","0","0","4","2","60021","46001","0","0","1","0","0","0","1","1","0","101011","0","0","46001","0","574","0","620280043","36","10011006","0","0","0","0","600110462","61001010","0","620210143","2"
"600000402","100","620010044","0","0","0","0","0","0","4","2","60021","47001","0","0","1","0","0","0","1","1","0","101011","0","0","47001","0","577","0","620280044","36","10011006","0","0","0","0","600110472","61001010","0","620210144","2"
"600000403","100","620010045","0","0","0","0","0","0","4","2","60021","48001","0","0","1","0","0","0","1","1","0","101011","0","0","48001","0","587","0","620280045","36","10011006","0","0","0","0","600110482","61001010","0","620210145","2"
"600000404","100","620010046","0","0","0","0","0","0","4","2","60021","49001","0","0","1","0","0","0","1","1","0","101011","0","0","49001","0","598","0","620280046","36","10011007","0","0","0","0","600110492","61001010","0","620210146","2"
"600000405","100","620010047","0","0","0","0","0","0","4","2","60021","50001","0","0","1","0","0","0","1","1","0","101011","0","0","50001","0","614","0","620280047","36","10011007","0","0","0","0","600110502","61001010","0","620210147","2"
"600000406","100","620010048","0","0","0","0","0","0","4","2","60021","51001","0","0","1","0","0","0","1","1","0","101011","0","0","51001","0","621","0","620280048","36","10011007","0","0","0","0","600110512","61001010","0","620210148","2"
"600000407","100","620010049","0","0","0","0","0","0","4","2","60021","52001","0","0","1","0","0","0","1","1","0","101011","0","0","52001","0","629","0","620280049","36","10011007","0","0","0","0","600110522","61001010","0","620210149","2"
"600000408","100","620010050","0","0","0","0","0","0","4","2","60021","53001","0","0","1","0","0","0","1","1","0","101011","0","0","53001","0","640","0","620280050","36","10011007","0","0","0","0","600110532","61001010","0","620210150","2"
"600000409","100","620010051","0","0","0","0","0","0","4","2","60021","54001","0","0","1","0","0","0","1","1","0","101011","0","0","54001","0","647","0","620280051","36","10011007","0","0","0","0","600110542","61001010","0","620210151","2"
"600000410","100","620010052","0","0","0","0","0","0","4","2","60021","55001","0","0","1","0","0","0","1","1","0","101011","0","0","55001","0","652","0","620280052","36","10011007","0","0","0","0","600110552","61001010","0","620210152","2"
"600000411","100","620010053","0","0","0","0","0","0","4","2","60021","56001","0","0","1","0","0","0","1","1","0","101011","0","0","56001","0","659","0","620280053","36","10011007","0","0","0","0","600110562","61001010","0","620210153","2"
"600000412","100","620010054","0","0","0","0","0","0","4","2","60021","57001","0","0","1","0","0","0","1","1","0","101011","0","0","57001","0","662","0","620280054","36","10011007","0","0","0","0","600110572","61001010","0","620210154","2"
"600000413","100","620010055","0","0","0","0","0","0","4","2","60021","58001","0","0","1","0","0","0","1","1","0","101011","0","0","58001","0","667","0","620280055","36","10011007","0","0","0","0","600110582","61001010","0","620210155","2"
"600000414","100","620010056","0","0","0","0","0","0","4","2","60021","59001","0","0","1","0","0","0","1","1","0","101011","0","0","59001","0","679","0","620280056","36","10011007","0","0","0","0","600110592","61001010","0","620210156","2"
"600000415","100","620010057","0","0","0","0","0","0","4","2","60021","60001","0","0","1","0","0","0","1","1","0","101011","0","0","60001","0","683","0","620280057","36","10011007","0","0","0","0","600110602","61001010","0","620210157","2"
"600000416","100","620010058","0","0","0","0","0","0","4","2","60021","61001","0","0","1","0","0","0","1","1","0","101011","0","0","61001","0","692","0","620280058","36","10011007","0","0","0","0","600110612","61001010","0","620210158","2"
"600000417","100","620010059","0","0","0","0","0","0","4","2","60021","62001","0","0","1","0","0","0","1","1","0","101011","0","0","62001","0","698","0","620280059","10","10011008","0","0","0","0","600110622","61001010","0","620210159","2"
"600000418","100","620010060","0","0","0","0","0","0","4","2","60021","63001","0","0","1","0","0","0","1","1","0","101011","0","0","63001","0","703","0","620280060","10","10011008","0","0","0","0","600110632","61001010","0","620210160","2"
"600000419","100","620010061","0","0","0","0","0","0","4","2","60021","64001","0","0","1","0","0","0","1","1","0","101011","0","0","64001","0","713","0","620280061","10","10011008","0","0","0","0","600110642","61001010","0","620210161","2"
"600000420","100","620010062","0","0","0","0","0","0","4","2","60021","65001","0","0","1","0","0","0","1","1","0","101011","0","0","65001","0","722","0","620280062","10","10011008","0","0","0","0","600110652","61001010","0","620210162","2"
"600000421","100","620010063","0","0","0","0","0","0","4","2","60021","66001","0","0","1","0","0","0","1","1","0","101011","0","0","66001","0","733","0","620280063","10","10011008","0","0","0","0","600110662","61001010","0","620210163","2"
"600000422","100","620010064","0","0","0","0","0","0","4","2","60021","67001","0","0","1","0","0","0","1","1","0","101011","0","0","67001","0","741","0","620280064","10","10011008","0","0","0","0","600110672","61001010","0","620210164","2"
"600000423","100","620010065","0","0","0","0","0","0","4","2","60021","68001","0","0","1","0","0","0","1","1","0","101011","0","0","68001","0","750","0","620280065","10","10011008","0","0","0","0","600110682","61001010","0","620210165","2"
"600000424","100","620010066","0","0","0","0","0","0","4","2","60021","69001","0","0","1","0","0","0","1","1","0","101011","0","0","69001","0","762","0","620280066","10","10011008","0","0","0","0","600110692","61001010","0","620210166","2"
"600000429","100","620300101","0","0","0","0","0","0","4","2","60021","3001","0","0","1","0","0","0","1","1","0","101011","0","0","3001","0","258","0","620070001","36","10011001","0","0","0","0","600110032","61001010","0","620090001","2"
"600000430","100","620300101","0","0","0","0","0","0","4","2","60021","4001","0","0","1","0","0","0","1","1","0","101011","0","0","4001","0","258","0","620070001","36","10011001","0","0","0","0","600110042","61001010","0","620090001","2"
"600000431","100","620300102","0","0","0","0","0","0","4","2","60021","5001","0","0","1","0","0","0","1","1","0","101011","0","0","5001","0","268","0","620070002","36","10011001","0","0","0","0","600110052","61001010","0","620090002","2"
"600000432","100","620300103","0","0","0","0","0","0","4","2","60021","6001","0","0","1","0","0","0","1","1","0","101011","0","0","6001","0","273","0","620070003","36","10011001","0","0","0","0","600110062","61001010","0","620090003","2"
"600000433","100","620300104","0","0","0","0","0","0","4","2","60021","7001","0","0","1","0","0","0","1","1","0","101011","0","0","7001","0","281","0","620070004","36","10011001","0","0","0","0","600110072","61001010","0","620090004","2"
"600000434","100","620300105","0","0","0","0","0","0","4","2","60021","8001","0","0","1","0","0","0","1","1","0","101011","0","0","8001","0","288","0","620070005","36","10011001","0","0","0","0","600110082","61001010","0","620090005","2"
"600000435","100","620300106","0","0","0","0","0","0","4","2","60021","9001","0","0","1","0","0","0","1","1","0","101011","0","0","9001","0","298","0","620070006","36","10011002","0","0","0","0","600110092","61001010","0","620090006","2"
"600000436","100","620300107","0","0","0","0","0","0","4","2","60021","10001","0","0","1","0","0","0","1","1","0","101011","0","0","10001","0","309","0","620070007","36","10011002","0","0","0","0","600110102","61001010","0","620090007","2"
"600000437","100","620300108","0","0","0","0","0","0","4","2","60021","11001","0","0","1","0","0","0","1","1","0","101011","0","0","11001","0","313","0","620070008","36","10011002","0","0","0","0","600110112","61001010","0","620090008","2"
"600000438","100","620300109","0","0","0","0","0","0","4","2","60021","12001","0","0","1","0","0","0","1","1","0","101011","0","0","12001","0","321","0","620070009","36","10011002","0","0","0","0","600110122","61001010","0","620090009","2"
"600000439","100","620300110","0","0","0","0","0","0","4","2","60021","13001","0","0","1","0","0","0","1","1","0","101011","0","0","13001","0","326","0","620070010","36","10011002","0","0","0","0","600110132","61001010","0","620090010","2"
"600000440","100","620300111","0","0","0","0","0","0","4","2","60021","14001","0","0","1","0","0","0","1","1","0","101011","0","0","14001","0","336","0","620070011","36","10011002","0","0","0","0","600110142","61001010","0","620090011","2"
"600000441","100","620300112","0","0","0","0","0","0","4","2","60021","15001","0","0","1","0","0","0","1","1","0","101011","0","0","15001","0","341","0","620070012","36","10011002","0","0","0","0","600110152","61001010","0","620090012","2"
"600000442","100","620300113","0","0","0","0","0","0","4","2","60021","16001","0","0","1","0","0","0","1","1","0","101011","0","0","16001","0","351","0","620070013","36","10011002","0","0","0","0","600110162","61001010","0","620090013","2"
"600000443","100","620300114","0","0","0","0","0","0","4","2","60021","17001","0","0","1","0","0","0","1","1","0","101011","0","0","17001","0","356","0","620070014","36","10011002","0","0","0","0","600110172","61001010","0","620090014","2"
"600000444","100","620300115","0","0","0","0","0","0","4","2","60021","18001","0","0","1","0","0","0","1","1","0","101011","0","0","18001","0","366","0","620070015","36","10011003","0","0","0","0","600110182","61001010","0","620090015","2"
"600000445","100","620300116","0","0","0","0","0","0","4","2","60021","19001","0","0","1","0","0","0","1","1","0","101011","0","0","19001","0","371","0","620070016","36","10011003","0","0","0","0","600110192","61001010","0","620090016","2"
"600000446","100","620300117","0","0","0","0","0","0","4","2","60021","20001","0","0","1","0","0","0","1","1","0","101011","0","0","20001","0","375","0","620070017","36","10011003","0","0","0","0","600110202","61001010","0","620090017","2"
"600000447","100","620300118","0","0","0","0","0","0","4","2","60021","21001","0","0","1","0","0","0","1","1","0","101011","0","0","21001","0","381","0","620070018","36","10011003","0","0","0","0","600110212","61001010","0","620090018","2"
"600000448","100","620300119","0","0","0","0","0","0","4","2","60021","22001","0","0","1","0","0","0","1","1","0","101011","0","0","22001","0","386","0","620070019","36","10011003","0","0","0","0","600110222","61001010","0","620090019","2"
"600000449","100","620300120","0","0","0","0","0","0","4","2","60021","23001","0","0","1","0","0","0","1","1","0","101011","0","0","23001","0","390","0","620070020","36","10011003","0","0","0","0","600110232","61001010","0","620090020","2"
"600000450","100","620300121","0","0","0","0","0","0","4","2","60021","24001","0","0","1","0","0","0","1","1","0","101011","0","0","24001","0","396","0","620070021","36","10011003","0","0","0","0","600110242","61001010","0","620090021","2"
"600000451","100","620300122","0","0","0","0","0","0","4","2","60021","25001","0","0","1","0","0","0","1","1","0","101011","0","0","25001","0","401","0","620070022","36","10011003","0","0","0","0","600110252","61001010","0","620090022","2"
"600000452","100","620300123","0","0","0","0","0","0","4","2","60021","26001","0","0","1","0","0","0","1","1","0","101011","0","0","26001","0","405","0","620070023","36","10011003","0","0","0","0","600110262","61001010","0","620090023","2"
"600000453","100","620300124","0","0","0","0","0","0","4","2","60021","27001","0","0","1","0","0","0","1","1","0","101011","0","0","27001","0","411","0","620070024","36","10011004","0","0","0","0","600110272","61001010","0","620090024","2"
"600000454","100","620300125","0","0","0","0","0","0","4","2","60021","28001","0","0","1","0","0","0","1","1","0","101011","0","0","28001","0","417","0","620070025","36","10011004","0","0","0","0","600110282","61001010","0","620090025","2"
"600000455","100","620300126","0","0","0","0","0","0","4","2","60021","29001","0","0","1","0","0","0","1","1","0","101011","0","0","29001","0","422","0","620070026","36","10011004","0","0","0","0","600110292","61001010","0","620090026","2"
"600000456","100","620300127","0","0","0","0","0","0","4","2","60021","30001","0","0","1","0","0","0","1","1","0","101011","0","0","30001","0","427","0","620070027","36","10011004","0","0","0","0","600110302","61001010","0","620090027","2"
"600000457","100","620300128","0","0","0","0","0","0","4","2","60021","31001","0","0","1","0","0","0","1","1","0","101011","0","0","31001","0","433","0","620070028","36","10011004","0","0","0","0","600110312","61001010","0","620090028","2"
"600000458","100","620300129","0","0","0","0","0","0","4","2","60021","32001","0","0","1","0","0","0","1","1","0","101011","0","0","32001","0","442","0","620070029","36","10011004","0","0","0","0","600110322","61001010","0","620090029","2"
"600000459","100","620300130","0","0","0","0","0","0","4","2","60021","33001","0","0","1","0","0","0","1","1","0","101011","0","0","33001","0","455","0","620070030","36","10011004","0","0","0","0","600110332","61001010","0","620090030","2"
"600000460","100","620300131","0","0","0","0","0","0","4","2","60021","34001","0","0","1","0","0","0","1","1","0","101011","0","0","34001","0","460","0","620070031","36","10011004","0","0","0","0","600110342","61001010","0","620090031","2"
"600000461","100","620300132","0","0","0","0","0","0","4","2","60021","35001","0","0","1","0","0","0","1","1","0","101011","0","0","35001","0","464","0","620070032","36","10011005","0","0","0","0","600110352","61001010","0","620090032","2"
"600000462","100","620300133","0","0","0","0","0","0","4","2","60021","36001","0","0","1","0","0","0","1","1","0","101011","0","0","36001","0","476","0","620070033","36","10011005","0","0","0","0","600110362","61001010","0","620090033","2"
"600000463","100","620300134","0","0","0","0","0","0","4","2","60021","37001","0","0","1","0","0","0","1","1","0","101011","0","0","37001","0","482","0","620070034","36","10011005","0","0","0","0","600110372","61001010","0","620090034","2"
"600000464","100","620300135","0","0","0","0","0","0","4","2","60021","38001","0","0","1","0","0","0","1","1","0","101011","0","0","38001","0","492","0","620070035","36","10011005","0","0","0","0","600110382","61001010","0","620090035","2"
"600000465","100","620300136","0","0","0","0","0","0","4","2","60021","39001","0","0","1","0","0","0","1","1","0","101011","0","0","39001","0","500","0","620070036","36","10011005","0","0","0","0","600110392","61001010","0","620090036","2"
"600000466","100","620300137","0","0","0","0","0","0","4","2","60021","40001","0","0","1","0","0","0","1","1","0","101011","0","0","40001","0","514","0","620070037","36","10011005","0","0","0","0","600110402","61001010","0","620090037","2"
"600000467","100","620300138","0","0","0","0","0","0","4","2","60021","41001","0","0","1","0","0","0","1","1","0","101011","0","0","41001","0","518","0","620070038","36","10011005","0","0","0","0","600110412","61001010","0","620090038","2"
