312f8ed70fdc9b6bbaa8c849f29ab1b7fc6b642eb680a06f7398cea6bed56f38,95ad8767f47ca867363c6b8568f437f116d895fb7d23b66f681a976695905664,89e747349ba078ae0d43827b85303d16ad9a83cdaf2b8823c21671871c8ca57c,2d0c776dd407687734939ab294ae6c367ec8273a03d08a885e9b6449d5a60d59,3e046682d6cb22f941a248bf234da2b595e81983c6b3017674d0b643b45fcc8d,f95207a5d387f2c8ecc9077993e199406d2b80573b55ff77ebba38b1ba4d907b,ff198e49b09d38c79299550aebecb0304e96cdc204c1f8644b9f7b94c21a56c6,8c536c899ca1076b355f5f1ef056976d777da0a38ddd5337f91e2b61a272004a,2fe1b262aaed59f43eb0cf9f5164ca163a4c635e2bca52dc3337547ee4fffce3,966a7d38393e16fa8f30aff95561c635d76b20fac28c2291b4fa8d03d5a8cdde,5e45c1e3c343a0c510415094cd195e25d31c7161150de2fba48abbae3f9d511f,319e76ef22741c9f43536986a406620faf3103fc47a5d742fb8a2fff6469f83d,76a58b1ce42fd16061c71b6db47b1b23b74dbc0975406199f6e391c5da48bba2,b0cdfc45124cb82ca86e01e5c666a3cea8e2cec2cbf619378d4707640e8f7732,1e216a773fbc83fe46deaa6adfb608f239dd9c449cd7c29b3dfa4e54a1d8b4f1,4be697dace8e2a100bfb79e130fcfc9c88d1f9183416bc9aa8ffdd4fa80e2c0e,8b995151fba43305fcbf53e95683ca036772f6968b570211a1b1d3122c853109,67ddeecf309233fa98bafedea14a30488cc04db297a8d2227af334759e9fdba4,606d32f41e2b4d6c83064e220628a990fc930e1f8c2ff6205ad9e1f5d64e3ec8,e774128305460ec2239917165f0aee43147cc01d12e7011302d1f15e04acaaad,e8dfc16d4f1c3da8a0a6761522148454d98a25538b05aa70fa7dfab5a43f6cd7,2e980cdba4b20e177ee18c0c54c9bea3f2f1e6e7b8e12204e58e05fac0d65cf6,aedc25a71b76de8d6f682df0c1082b0f43e302f12b1514f90a319bc7b7134c54,a58122685ba64e8aa67e2308813e30f27612dcba946cc0c9f7a901ad87a982b1,68b4dfee752bf6392732cee900c5f0621b49902da82f1e7a287c7dddd02c7b97,241210abe190b8eb1f9e46fb1b103c7da2c25bd3775af46f1fdc67219426e2d7,0b06175de8a76f5623b9a784d1f922cbe3e7d1cdde9875320b9fd370d4adc609,dbb896c768130e6f5e5970c29dcb2b9443d20e6668f833f231e3a5239cba2733,eada115d0e6995b644fdd526abf2f879c68d02cc7275469c9dc422c7d2fff9f3,ab4931e136794425731c5eb90740d28612945dab9ca41d006866a0b7356a949c,ede2daa2552f1a5a280c2f53290b0991530b8df03016f49442f4d9120864e24a,4a3ffa788c0d422d6ad5e6f9a1fb73e5df0c1c96f9a30464d0c78f4882b64541,f4c33d2e7ea87dc3a9a77020b561d0d26af059ee24d36c353d54a4dc4c41375c,5f7f09b8b376d21d2ae9e09c5b780a08fc2bd804e791cb0ead17ba53f874e49c,177b5600341678fe4b0ea542b8745b7aefa1fb311f5f3a19f6059cf36039f16e,696f402e99a299a6306167b51365d45ff4f337dccdaae58daf24c1bf02e11823,aaebb875ca82b05fbd993d0e2199a9bc27e2f4bc3a0994251bc2062c3ef192ec,14f04fd88f8e945d6548c4c94c79a290fff18bf6818696773be03eafd3db631e,373a66711b1342b048b2d5493b50125e45fd38bd8f3129d69191478cc0bb5951,07134522c9819de54753e782278fd101231ca1a4f8f4ebdbfcf333233be09c89,f49dc2083fc8cb954e705f1714206901a978aeb4ae86402ed71ac15155d80dfb,5838bc4711063a17fdf2b81179637af27d348dc534deee6dd7dd9a550934a226,085b62f262a2d1941a219f4adbd16adc4b3fe9d2a56f260b347ae3e728246a33,b24d181bfd4731f4aa94249a5275d1ef4fa3a1d2f46752e49776a7ed5879d0d6,4a82c21218734f635370267bf7855a4e143c4767c8497eeff4ac6d79211b57ce,82ea4556cae5cf7be8ec4e1b7e51802fc56ac6550464a9886df71f36da6291d6,19a5181047e264f1646d7a0a8aabf0637986f74dddc855c3900fd248dc66b37e
"0","1","0","0","-50","610047004","0","0","0","0","81002302","0","0","0","0","1004705","0","0","bgm_M257","bgm_M257","0","0","5","0","1.25","1","1","610047041","0","0","0","0","0","10047","10047401","0","0","0.03","0","170","2020/08/25 14:59:59","100000","90","2020/08/16 12:00:00","0","0","81002302"
"-76","0","0","0.7","-35","610048001","0","0","0.75","510331","81000605","5048301","27","0","ボスバトル（NORMAL）","1004801","0.7","10048101","bgm_M406","bgm_M406","0","1","1","0","1.25","1","1","610048011","788","0","3","0","0","10048","10048101","0","0","0.03","0","100","2020/09/19 14:59:59","100000","90","2020/08/31 12:00:00","758","20","81000605"
"-250","0","0","0.7","-35","610048002","0","0","0.75","510332","81000606","5048302","-200","0","ボスバトル（HARD）","1004802","0.7","10048201","bgm_M406","bgm_M406","0","1","2","0","1.25","1","1","610048021","-33","0","3","0","0","10048","10048201","0","0","0.03","0","100","2020/09/19 14:59:59","100000","90","2020/08/31 12:00:00","-83","30","81000606"
"-115","0","0","0.7","-35","610048003","0","0","0.75","510333","81000606","5048308","-65","0","ボスバトル（VERY HARD）","1004803","0.7","10048201","bgm_M406","bgm_M406","0","0","3","0","1.25","1","1","610048031","482","0","0","0","0","10048","10048301","1","0","0.03","0","100","2020/09/19 14:59:59","100000","90","2020/08/31 12:00:00","432","30","81000606"
"0","1","0","0","-35","610048004","0","0","0","0","81000606","0","0","0","0","1004804","0","0","bgm_M406","bgm_M406","0","0","4","0","1.25","1","1","610048041","0","0","0","0","0","10048","10048401","0","0","0.03","0","100","2020/09/19 14:59:59","100000","90","2020/08/31 12:00:00","0","0","81000606"
"0","1","0","0","-35","610048004","0","0","0","0","81000606","0","0","0","0","1004805","0","0","bgm_M406","bgm_M406","0","0","5","0","1.25","1","1","610048041","0","0","0","0","0","10048","10048401","0","0","0.03","0","140","2020/09/19 14:59:59","100000","90","2020/08/31 12:00:00","0","0","81000606"
"-85","0","0","0.6","-50","610049001","0","0","1","510251","81002501","5025301","0","0","ボスバトル（NORMAL）","1004901","1","10049102","bgm_M268","bgm_M268","0","1","1","0","1.25","1","1","610049011","458","0","3","0","0","10049","10049101","0","0","0.03","0","240","2020/09/26 14:59:59","100000","90","2020/09/17 12:00:00","800","20","81002501"
"-10","0","0","0.6","-50","610049002","0","0","1","510252","81002502","5025302","8","0","ボスバトル（HARD）","1004902","1","10049201","bgm_M268","bgm_M268","0","1","2","0","1.25","1","1","610049021","0","0","3","0","0","10049","10049201","0","0","0.03","0","240","2020/09/26 14:59:59","100000","90","2020/09/17 12:00:00","145","30","81002502"
"-70","0","0","0.6","-50","610049003","0","0","1","510252","81002502","5025308","38","0","ボスバトル（VERY HARD）","1004903","1","10049201","bgm_M268","bgm_M268","0","0","3","0","1.25","1","1","610049031","514","0","0","0","0","10049","10049301","1","0","0.03","0","240","2020/09/26 14:59:59","100000","90","2020/09/17 12:00:00","480","30","81002502"
"0","1","0","0","-50","610049004","0","0","0","0","81002502","0","0","0","0","1004904","0","0","bgm_M268","bgm_M268","0","0","4","0","1.25","1","1","610049041","0","0","0","0","0","10049","10049401","0","0","0.03","0","240","2020/09/26 14:59:59","100000","90","2020/09/17 12:00:00","0","0","81002502"
"0","1","0","0","-50","610049004","0","0","0","0","81002502","0","0","0","0","1004905","0","0","bgm_M268","bgm_M268","0","0","5","0","1.25","1","1","610049041","0","0","0","0","0","10049","10049401","0","0","0.03","0","240","2020/09/26 14:59:59","100000","90","2020/09/17 12:00:00","0","0","81002502"
"-85","0","0","0.8","-35","610050001","0","0","0.65","510331","81005001","5050301","-25","0","ボスバトル（NORMAL）","1005001","0.8","10050101","bgm_M416","bgm_M416","0","1","1","0","1.7","1","1.3","610050011","1029","0","3","0","0","10050","10050101","0","0","0.03","0","100","2020/10/18 14:59:59","100000","90","2020/09/30 12:00:00","770","20","81005001"
"110","0","0","0.8","-35","610050002","0","0","0.65","510332","81005002","5050302","-190","0","ボスバトル（HARD）","1005002","0.8","10050201","bgm_M416","bgm_M416","0","1","2","0","1.7","1","1.3","610050021","-88","0","3","0","0","10050","10050201","0","0","0.03","0","100","2020/10/18 14:59:59","100000","90","2020/09/30 12:00:00","720","30","81005002"
"-40","0","0","0.8","-35","610050003","0","0","0.65","510333","81005002","5050308","-65","0","ボスバトル（VERY HARD）","1005003","0.8","10050201","bgm_M416","bgm_M416","0","0","3","0","1.7","1","1.3","610050031","465","0","0","0","0","10050","10050301","1","0","0.03","0","100","2020/10/18 14:59:59","100000","90","2020/09/30 12:00:00","490","30","81005002"
"0","1","0","0","-35","610050004","0","0","0","0","81005002","0","0","0","0","1005004","0","0","bgm_M416","bgm_M416","0","0","4","0","1.7","1","1","610050041","0","0","0","0","0","10050","10050401","0","0","0.03","0","100","2020/10/18 14:59:59","100000","90","2020/09/30 12:00:00","0","0","81005002"
"0","1","0","0","-35","610050004","0","0","0","0","81005002","0","0","0","0","1005005","0","0","bgm_M416","bgm_M416","0","0","5","0","1.7","1","1","610050041","0","0","0","0","0","10050","10050401","0","0","0.03","0","100","2020/10/18 14:59:59","100000","90","2020/09/30 12:00:00","0","0","81005002"
"-85","0","0","0.6","-50","610051001","0","0","1","510271","81002701","5027301","0","0","ボスバトル（NORMAL）","1005101","1","10051101","bgm_M276","bgm_M276","0","1","1","0","1.25","1","1","610051011","827","0","3","0","0","10051","10051101","0","0","0.03","0","170","2020/10/25 14:59:59","100000","90","2020/10/16 12:00:00","800","20","81002701"
"-10","0","0","0.6","-50","610051002","0","0","1","510272","81002702","5027302","10","0","ボスバトル（HARD）","1005102","1","10051201","bgm_M276","bgm_M276","0","1","2","0","1.25","1","1","610051021","-43","0","3","0","0","10051","10051201","0","0","0.03","0","170","2020/10/25 14:59:59","100000","90","2020/10/16 12:00:00","145","30","81002702"
"-70","0","0","0.6","-50","610051003","0","0","1","510272","81002702","5027308","-15","0","ボスバトル（VERY HARD）","1005103","1","10051201","bgm_M276","bgm_M276","0","0","3","0","1.25","1","1","610051031","466","0","0","0","0","10051","10051301","1","0","0.03","0","170","2020/10/25 14:59:59","100000","90","2020/10/16 12:00:00","480","30","81002702"
"0","1","0","0","-50","610051004","0","0","0","0","81002702","0","0","0","0","1005104","0","0","bgm_M276","bgm_M276","0","0","4","0","1.25","1","1","610051041","0","0","0","0","0","10051","10051401","0","0","0.03","0","170","2020/10/25 14:59:59","100000","90","2020/10/16 12:00:00","0","0","81002702"
"0","1","0","0","-50","610051004","0","0","0","0","81002702","0","0","0","0","1005105","0","0","bgm_M276","bgm_M276","0","0","5","0","1.25","1","1","610051041","0","0","0","0","0","10051","10051401","0","0","0.03","0","170","2020/10/25 14:59:59","100000","90","2020/10/16 12:00:00","0","0","81002702"
"-85","0","0","0.8","-75","610052001","0","0","0.65","510331","81000605","5052301","24","0","ボスバトル（NORMAL）","1005201","0.8","10052101","bgm_M424","bgm_M424","0","1","1","0","1.7","1","1","610052011","842","0","3","0","0","10052","10052101","0","0","0.03","0","260","2020/11/18 14:59:59","100000","90","2020/10/31 12:00:00","770","20","81000605"
"110","0","0","0.8","-75","610052002","0","0","0.65","510332","81003304","5052302","32","0","ボスバトル（HARD）","1005202","0.8","10052201","bgm_M424","bgm_M424","0","1","2","0","1.7","1","1","610052021","-15","0","3","0","0","10052","10052201","0","0","0.03","0","260","2020/11/18 14:59:59","100000","90","2020/10/31 12:00:00","720","30","81003301"
"-40","0","0","0.8","-75","610052003","0","0","0.65","510333","81003304","5052308","-25","0","ボスバトル（VERY HARD）","1005203","0.8","10052201","bgm_M424","bgm_M424","0","0","3","0","1.7","1","1","610052031","514","0","0","0","0","10052","10052301","1","0","0.03","0","260","2020/11/18 14:59:59","100000","90","2020/10/31 12:00:00","490","30","81003301"
"0","1","0","0","-75","610052004","0","0","0","0","81003304","0","0","0","0","1005204","0","0","bgm_M424","bgm_M424","0","0","4","0","1.7","1","1","610052041","0","0","0","0","0","10052","10052401","0","0","0.03","0","260","2020/11/18 14:59:59","100000","90","2020/10/31 12:00:00","0","0","81003301"
"0","1","0","0","-75","610052004","0","0","0","0","81003304","0","0","0","0","1005205","0","0","bgm_M424","bgm_M424","0","0","5","0","1.7","1","1","610052041","0","0","0","0","0","10052","10052401","0","0","0.03","0","260","2020/11/18 14:59:59","100000","90","2020/10/31 12:00:00","0","0","81003301"
"-40","0","0","0.6","30","610053001","0","0","1","510171","81001705","5017301","25","0","ボスバトル（NORMAL）","1005301","1","10053102","bgm_M999_Redo","bgm_M999","0","1","1","0","1","1","1","610053011","380","0","3","0","0","10053","10053101","0","0","0.03","0","120","2020/11/24 14:59:59","100000","90","2020/11/10 12:00:00","450","20","81001705"
"-40","0","0","0.6","30","610053002","0","0","1","510172","81001706","5017302","35","0","ボスバトル（HARD）","1005302","1","10053201","bgm_M999_Redo","bgm_M999","0","1","2","0","1","1","1","610053021","-245","0","3","0","0","10053","10053201","0","0","0.03","0","120","2020/11/24 14:59:59","100000","90","2020/11/10 12:00:00","450","30","81001706"
"-40","0","0","0.6","30","610053003","0","0","1","510172","81001706","5017308","37","0","ボスバトル（VERY HARD）","1005303","1","10053201","bgm_M231","bgm_M231","0","0","3","0","1","1","1","610053031","445","0","0","0","0","10053","10053301","1","0","0.03","0","120","2020/11/24 14:59:59","100000","90","2020/11/10 12:00:00","450","30","81001706"
"0","1","0","0","30","610053004","0","0","0","0","81001706","0","0","0","0","1005304","0","0","bgm_M231","bgm_M231","0","0","4","0","1","1","1","610053041","0","0","0","0","0","10053","10053401","0","0","0.03","0","120","2020/11/24 14:59:59","100000","90","2020/11/10 12:00:00","0","0","81001706"
"0","1","0","0","30","610053004","0","0","0","0","81001706","0","0","0","0","1005305","0","0","bgm_M231","bgm_M231","0","0","5","0","1","1","1","610053041","0","0","0","0","0","10053","10053401","0","0","0.03","0","120","2020/11/24 14:59:59","100000","90","2020/11/10 12:00:00","0","0","81001706"
"0","0","0","0.8","-75","610054001","0","0","0.65","510331","81000905","5054301","-25","0","ボスバトル（NORMAL）","1005401","0.8","10054101","bgm_M429","bgm_M429","0","1","1","0","1.7","1","1","610054011","732","0","3","0","0","10054","10054101","0","0","0.03","0","380","2020/12/18 14:59:59","100000","90","2020/11/30 12:00:00","698","20","81000905"
"110","0","0","0.8","-75","610054002","0","0","0.65","510332","81000906","5054302","32","0","ボスバトル（HARD）","1005402","0.8","10054201","bgm_M429","bgm_M429","0","1","2","0","1.7","1","1","610054021","28","0","3","0","0","10054","10054201","0","0","0.03","0","380","2020/12/18 14:59:59","100000","90","2020/11/30 12:00:00","720","30","81000906"
"-40","0","0","0.8","-75","610054003","0","0","0.65","510333","81000906","5054308","-63","0","ボスバトル（VERY HARD）","1005403","0.8","10054201","bgm_M429","bgm_M429","0","0","3","0","1.7","1","1","610054031","437","0","0","0","0","10054","10054301","1","0","0.03","0","380","2020/12/18 14:59:59","100000","90","2020/11/30 12:00:00","490","30","81000906"
"0","1","0","0","-75","610054004","0","0","0","0","81000906","0","0","0","0","1005404","0","0","bgm_M429","bgm_M429","0","0","4","0","1.7","1","1","610054041","0","0","0","0","0","10054","10054401","0","0","0.03","0","380","2020/12/18 14:59:59","100000","90","2020/11/30 12:00:00","0","0","81000906"
"0","1","0","0","-75","610054004","0","0","0","0","81000906","0","0","0","0","1005405","0","0","bgm_M429","bgm_M429","0","0","5","0","1.7","1","1","610054041","0","0","0","0","0","10054","10054401","0","0","0.03","0","380","2020/12/18 14:59:59","100000","90","2020/11/30 12:00:00","0","0","81000906"
"-57","0","0","0.8","0","610055001","0","0","0.6","510331","81002901","5029301","0","0","ボスバトル（NORMAL）","1005501","1","10055102","bgm_M284","bgm_M284","0","1","1","0","1.7","1","1","610055011","458","0","3","0","0","10055","10055101","0","0","0.03","0","170","2020/12/25 14:59:59","100000","90","2020/12/16 12:00:00","820","20","81002901"
"19","0","0","0.8","0","610055002","0","0","0.6","510332","81002902","5029302","39","0","ボスバトル（HARD）","1005502","1","10055201","bgm_M284","bgm_M284","0","1","2","0","1.7","1","1","610055021","-38","0","3","0","0","10055","10055201","0","0","0.03","0","170","2020/12/25 14:59:59","100000","90","2020/12/16 12:00:00","150","30","81002902"
"-70","0","0","0.8","0","610055003","0","0","0.6","510333","81002902","5029308","-40","0","ボスバトル（VERY HARD）","1005503","1","10055201","bgm_M284","bgm_M284","0","0","3","0","1.7","1","1","610055031","474","0","0","0","0","10055","10055301","1","0","0.03","0","170","2020/12/25 14:59:59","100000","90","2020/12/16 12:00:00","480","30","81002902"
"0","1","0","0","0","610055004","0","0","0","0","81002902","0","0","0","0","1005504","0","0","bgm_M284","bgm_M284","0","0","4","0","1.7","1","1","610055041","0","0","0","0","0","10055","10055401","0","0","0.03","0","170","2020/12/25 14:59:59","100000","90","2020/12/16 12:00:00","0","0","81002902"
"0","1","0","0","0","610055004","0","0","0","0","81002902","0","0","0","0","1005505","0","0","bgm_M284","bgm_M284","0","0","5","0","1.7","1","1","610055041","0","0","0","0","0","10055","10055401","0","0","0.03","0","170","2020/12/25 14:59:59","100000","90","2020/12/16 12:00:00","0","0","81002902"
"-85","0","0","0.8","-20","610056001","0","0","0.65","510331","81005601","5056301","52","0","ボスバトル（NORMAL）","1005601","0.75","10056101","bgm_M438","bgm_M438","0","1","1","0","2","1","1","610056011","852","0","3","0","0","10056","10056101","0","0","0.03","0","150","2021/01/18 14:59:59","100000","90","2020/12/31 12:00:00","800","20","81005601"
"-10","0","0","0.8","-20","610056002","0","0","0.65","510332","81005602","5056302","43","0","ボスバトル（HARD）","1005602","0.75","10056201","bgm_M438","bgm_M438","0","1","2","0","2","1","1","610056021","-67","0","1","0","0","10056","10056201","0","0","0.03","0","150","2021/01/18 14:59:59","100000","90","2020/12/31 12:00:00","145","30","81005602"
"-70","0","0","0.8","-20","610056003","0","0","0.65","510333","81005602","5056308","-15","0","ボスバトル（VERY HARD）","1005603","0.75","10056201","bgm_M438","bgm_M438","0","0","3","0","2","1","1","610056031","516","0","0","0","0","10056","10056301","1","0","0.03","0","150","2021/01/18 14:59:59","100000","90","2020/12/31 12:00:00","480","30","81005602"
"0","1","0","0","-20","610056004","0","0","0","0","81005602","0","0","0","0","1005604","0","0","bgm_M438","bgm_M438","0","0","4","0","2","1","1","610056041","0","0","0","0","0","10056","10056401","0","0","0.03","0","150","2021/01/18 14:59:59","100000","90","2020/12/31 12:00:00","0","0","81005602"
"0","1","0","0","-20","610056004","0","0","0","0","81005602","0","0","0","0","1005605","0","0","bgm_M438","bgm_M438","0","0","5","0","2","1","1","610056041","0","0","0","0","0","10056","10056401","0","0","0.03","0","150","2021/01/18 14:59:59","100000","90","2020/12/31 12:00:00","0","0","81005602"
"-85","0","0","0.6","-50","610057001","0","0","1","510311","81003101","5031301","0","0","ボスバトル（NORMAL）","1005701","1","10057102","bgm_M297","bgm_M297","0","1","1","0","1.25","1","1","610057011","590","0","3","0","0","10057","10057101","0","0","0.03","0","170","2021/01/24 14:59:59","100000","90","2021/01/15 12:00:00","800","20","81003101"
"-10","0","0","0.6","-50","610057002","0","0","1","510312","81003102","5031302","10","0","ボスバトル（HARD）","1005702","1","10057201","bgm_M297","bgm_M297","0","1","2","0","1.25","1","1","610057021","-17","0","1","0","0","10057","10057201","0","0","0.03","0","170","2021/01/24 14:59:59","100000","90","2021/01/15 12:00:00","145","30","81003102"
"-70","0","0","0.6","-50","610057003","0","0","1","510312","81003102","5031308","-15","0","ボスバトル（VERY HARD）","1005703","1","10057201","bgm_M297","bgm_M297","0","0","3","0","1.25","1","1","610057031","516","0","0","0","0","10057","10057301","1","0","0.03","0","170","2021/01/24 14:59:59","100000","90","2021/01/15 12:00:00","480","30","81003102"
"0","1","0","0","-50","610057004","0","0","0","0","81003102","0","0","0","0","1005704","0","0","bgm_M297","bgm_M297","0","0","4","0","1.25","1","1","610057041","0","0","0","0","0","10057","10057401","0","0","0.03","0","170","2021/01/24 14:59:59","100000","90","2021/01/15 12:00:00","0","0","81003102"
"0","1","0","0","-50","610057004","0","0","0","0","81003102","0","0","0","0","1005705","0","0","bgm_M297","bgm_M297","0","0","5","0","1.25","1","1","610057041","0","0","0","0","0","10057","10057401","0","0","0.03","0","170","2021/01/24 14:59:59","100000","90","2021/01/15 12:00:00","0","0","81003102"
"-40","0","0","1.1","5","610058001","0","0","0.45","510331","100023","5058301","26","0","ボスバトル（NORMAL）","1005801","0.8","10058101","bgm_M57","bgm_M57","0","1","1","0","1.75","1","1","610058011","247","0","3","0","0","10058","10058101","0","0","0.03","0","50","2021/02/24 14:59:59","100000","90","2021/01/31 12:00:00","450","20","100023"
"-40","0","0","1.1","5","610058002","0","0","0.45","510332","100693","5058302","35","0","ボスバトル（HARD）","1005802","0.8","10058201","bgm_M57","bgm_M57","0","1","2","0","1.75","1","1","610058021","0","0","1","0","0","10058","10058201","0","0","0.03","0","50","2021/02/24 14:59:59","100000","90","2021/01/31 12:00:00","450","30","100693"
"-40","0","0","1.1","5","610058003","0","0","0.45","510333","100693","5058308","-80","0","ボスバトル（VERYHARD）","1005803","0.8","10058201","bgm_M57","bgm_M57","0","0","3","0","1.75","1","1","610058031","478","0","0","0","0","10058","10058301","1","0","0.03","0","50","2021/02/24 14:59:59","100000","90","2021/01/31 12:00:00","450","30","100693"
"0","1","0","0","5","610058004","0","0","0","0","100693","0","0","0","0","1005804","0","0","bgm_M57","bgm_M57","0","0","4","0","1.75","1","1","610058041","0","0","0","0","0","10058","10058401","0","0","0.03","0","50","2021/02/24 14:59:59","100000","90","2021/01/31 12:00:00","0","0","100693"
"0","1","0","0","5","610058004","0","0","0","0","100693","0","0","0","0","1005805","0","0","bgm_M57","bgm_M57","0","0","5","0","1.75","1","1","610058041","0","0","0","0","0","10058","10058401","0","0","0.03","0","50","2021/02/24 14:59:59","100000","90","2021/01/31 12:00:00","0","0","100693"
"-85","0","0","0.8","-20","610059001","0","0","0.75","510331","101823","5059301","0","0","ボスバトル（NORMAL）","1005901","0.75","10059101","bgm_M447","bgm_M447","0","1","1","0","1.5","1","1","610059011","577","0","3","0","0","10059","10059101","0","0","0.03","0","180","2021/02/24 14:59:59","100000","90","2021/02/10 12:00:00","800","20","101823"
"-10","0","0","0.8","-20","610059002","0","0","0.75","510332","101843","5059302","32","0","ボスバトル（HARD）","1005902","0.75","10059201","bgm_M447","bgm_M447","0","1","2","0","1.5","1","1","610059021","111","0","1","0","0","10059","10059201","0","0","0.03","0","180","2021/02/24 14:59:59","100000","90","2021/02/10 12:00:00","145","30","101843"
"-70","0","0","0.8","-20","610059003","0","0","0.75","510333","101843","5059308","-77","0","ボスバトル（VERY HARD）","1005903","0.75","10059201","bgm_M447","bgm_M447","0","0","3","0","1.5","1","1","610059031","528","0","0","0","0","10059","10059301","1","0","0.03","0","180","2021/02/24 14:59:59","100000","90","2021/02/10 12:00:00","480","30","101843"
"0","1","0","0","-20","610059004","0","0","0","0","101843","0","0","0","0","1005904","0","0","bgm_M447","bgm_M447","0","0","4","0","1.5","1","1","610059041","0","0","0","0","0","10059","10059401","0","0","0.03","0","180","2021/02/24 14:59:59","100000","90","2021/02/10 12:00:00","0","0","101843"
"0","1","0","0","-20","610059004","0","0","0","0","101843","0","0","0","0","1005905","0","0","bgm_M447","bgm_M447","0","0","5","0","1.5","1","1","610059041","0","0","0","0","0","10059","10059401","0","0","0.03","0","180","2021/02/24 14:59:59","100000","90","2021/02/10 12:00:00","0","0","101843"
"10","0","0","0.8","-50","610060001","0","0","0.8","510331","81000605","5033301","0","0","ボスバトル（NORMAL）","1006001","1.1","10060101","bgm_M319","bgm_M319","0","1","1","0","1.25","1","1","610060011","845","0","3","0","0","10060","10060101","0","0","0.03","0","100","2021/02/25 14:59:59","100000","90","2021/02/16 12:00:00","842","20","81000605"
"-190","0","0","0.8","-50","610060002","0","0","0.8","510332","81003304","5033302","-200","0","ボスバトル（HARD）","1006002","1.1","10060201","bgm_M319","bgm_M319","0","1","2","0","1.25","1","1","610060021","-27","0","1","0","0","10060","10060201","0","0","0.03","0","100","2021/02/25 14:59:59","100000","90","2021/02/16 12:00:00","-30","30","81003301"
"-5","0","0","0.8","-50","610060003","0","0","0.8","510333","81003304","5033308","-15","0","ボスバトル（VERY HARD）","1006003","1.1","10060201","bgm_M319","bgm_M319","0","0","3","0","1.25","1","1","610060031","485","0","0","0","0","10060","10060301","1","0","0.03","0","100","2021/02/25 14:59:59","100000","90","2021/02/16 12:00:00","482","30","81003301"
"0","1","0","0","-50","610060004","0","0","0","0","81003304","0","0","0","0","1006004","0","0","bgm_M319","bgm_M319","0","0","4","0","1.25","1","1","610060041","0","0","0","0","0","10060","10060401","0","0","0.03","0","100","2021/02/25 14:59:59","100000","90","2021/02/16 12:00:00","0","0","81003301"
"0","1","0","0","-50","610060004","0","0","0","0","81003304","0","0","0","0","1006005","0","0","bgm_M319","bgm_M319","0","0","5","0","1.25","1","1","610060041","0","0","0","0","0","10060","10060401","0","0","0.03","0","100","2021/02/25 14:59:59","100000","90","2021/02/16 12:00:00","0","0","81003301"
"-85","0","0","0.5","-47","610061001","0","0","1.22","510341","81006101","5061301","-51","0","ボスバトル（NORMAL）","1006101","1.5","10061102","bgm_M455","bgm_M455","0","1","1","0","0.83","1.15","1.15","610061011","395","0","3","0","0","10061","10061101","0","0","0.03","0","140","2021/03/18 14:59:59","100000","90","2021/02/28 12:00:00","800","20","81006101"
"-10","0","0","0.5","-47","610061002","0","0","1.22","510342","81006102","5061302","18","0","ボスバトル（HARD）","1006102","1.5","10061201","bgm_M455","bgm_M455","0","1","2","0","0.83","1.15","1.15","610061021","-17","0","1","0","0","10061","10061201","0","0","0.03","0","140","2021/03/18 14:59:59","100000","90","2021/02/28 12:00:00","145","30","81006102"
"-70","0","0","0.5","-47","610061003","0","0","1.22","510342","81006102","5061308","-51","0","ボスバトル（VERY HARD）","1006103","1.75","10061201","bgm_M455","bgm_M455","0","0","3","0","0.83","1.15","1.15","610061031","514","0","0","0","0","10061","10061301","1","0","0.03","0","140","2021/03/18 14:59:59","100000","90","2021/02/28 12:00:00","480","30","81006102"
"0","1","0","0","-47","610061004","0","0","0","0","81006102","0","0","0","0","1006104","0","0","bgm_M455","bgm_M455","0","0","4","0","0.83","1","1","610061041","0","0","0","0","0","10061","10061401","0","0","0.03","0","140","2021/03/18 14:59:59","100000","90","2021/02/28 12:00:00","0","0","81006102"
"0","1","0","0","-47","610061004","0","0","0","0","81006102","0","0","0","0","1006105","0","0","bgm_M455","bgm_M455","0","0","5","0","0.83","1","1","610061041","0","0","0","0","0","10061","10061401","0","0","0.03","0","140","2021/03/18 14:59:59","100000","90","2021/02/28 12:00:00","0","0","81006102"
"-40","0","0","1.3","5","610062001","0","0","0.45","510331","100023","5035301","42","0","ボスバトル（NORMAL）","1006201","0.5","10062101","bgm_M57","bgm_M57","0","1","1","0","2.5","1","1","610062011","788","0","3","0","0","10062","10062101","0","0","0.03","0","50","2021/03/26 14:59:59","100000","90","2021/03/08 12:00:00","450","20","100023"
"-40","0","0","1.3","5","610062002","0","0","0.45","510332","100693","5035302","46","0","ボスバトル（HARD）","1006202","0.5","10062201","bgm_M57","bgm_M57","0","1","2","0","2.5","1","1","610062021","-219","0","1","0","0","10062","10062201","0","0","0.03","0","50","2021/03/26 14:59:59","100000","90","2021/03/08 12:00:00","450","30","100693"
"-40","0","0","1.3","5","610062003","0","0","0.45","510333","100693","5035308","-23","0","ボスバトル（VERY HARD）","1006203","0.5","10062201","bgm_M57","bgm_M57","0","0","3","0","2.5","1","1","610062031","503","0","0","0","0","10062","10062301","1","0","0.03","0","50","2021/03/26 14:59:59","100000","90","2021/03/08 12:00:00","450","30","100693"
