35e4889e80898a1a5bb0a66361dfae8ebd70c1a56c571b69b89f6c447883f281,f5bd67c471a4fe8b2a2ee0800318722f3b20f92d03aa0fd0f6264eb6fe0a9cf0,f1af29740f4900670fef91b592d9595e09f1b08b587073ea477930aec5be5cae,62c7d7e1ac699b9139507f1b6aff1d113fd0a19063f80bac6babf8a7fca03279,10603b581c79f8655f39318ff59d2dca133bde396060f2c9939ec7141db18ded,0df62689584c39ae16e73abbd87f55ad37cbe56c24aac0ac66a4a70c785e8e0f
"109801","1015206","3002","2024/08/31 12:00:00","10152006","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ"
"109801","1015206","3010","2024/08/31 12:00:00","10152007","バトル開始後90秒間ＴＰ上昇大アップ"
"109801","1015206","3013","2024/08/31 12:00:00","10152008","ボスの沈黙無効"
"109701","1015206","3001","2024/08/31 12:00:00","10152009","バトル開始後90秒間物理攻撃力絶大\nアップ"
"109701","1015206","3002","2024/08/31 12:00:00","10152010","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ"
"109701","1015206","3010","2024/08/31 12:00:00","10152011","バトル開始後90秒間ＴＰ上昇大アップ"
"109701","1015206","3013","2024/08/31 12:00:00","10152012","ボスの沈黙無効"
"132001","1015206","3003","2024/09/13 12:00:00","10152013","バトル開始後90秒間魔法攻撃力極大\nアップ"
"132001","1015206","3002","2024/09/13 12:00:00","10152014","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ"
"132001","1015206","3013","2024/09/13 12:00:00","10152015","ボスの沈黙無効"
"131901","1015206","3003","2024/08/31 12:00:00","10152016","バトル開始後90秒間魔法攻撃力極大\nアップ"
"131901","1015206","3002","2024/08/31 12:00:00","10152017","バトル開始後90秒間物理防御力極大\nアップ"
"131901","1015206","3010","2024/08/31 12:00:00","10152018","バトル開始後90秒間ＴＰ上昇大アップ"
"131901","1015206","3013","2024/08/31 12:00:00","10152019","ボスの沈黙無効"
"122701","1015206","3003","2024/08/31 12:00:00","10152020","バトル開始後90秒間魔法攻撃力極大\nアップ"
"122701","1015206","3002","2024/08/31 12:00:00","10152021","バトル開始後90秒間物理防御力極大\nアップ"
"122701","1015206","3013","2024/08/31 12:00:00","10152022","ボスの沈黙無効"
"107601","1015206","3001","2024/08/31 12:00:00","10152023","バトル開始後90秒間物理攻撃力極大\nアップ"
"107601","1015206","3002","2024/08/31 12:00:00","10152024","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ"
"107601","1015206","3013","2024/08/31 12:00:00","10152025","ボスの沈黙無効"
"110301","1015206","3001","2024/08/31 12:00:00","10152026","バトル開始後90秒間物理攻撃力極大\nアップ"
"110301","1015206","3002","2024/08/31 12:00:00","10152027","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ"
"110301","1015206","3013","2024/08/31 12:00:00","10152028","ボスの沈黙無効"
"126601","1015206","3003","2024/08/31 12:00:00","10152029","バトル開始後90秒間魔法攻撃力極大\nアップ"
"126601","1015206","3002","2024/08/31 12:00:00","10152030","バトル開始後90秒間物理防御力極大\nアップ"
"126601","1015206","3013","2024/08/31 12:00:00","10152031","ボスの沈黙無効"
"113501","1015206","3003","2024/08/31 12:00:00","10152032","バトル開始後90秒間魔法攻撃力極大\nアップ"
"113501","1015206","3002","2024/08/31 12:00:00","10152033","バトル開始後90秒間物理防御力極大\nアップ"
"113501","1015206","3013","2024/08/31 12:00:00","10152034","ボスの沈黙無効"
"126901","1015206","3003","2024/08/31 12:00:00","10152035","バトル開始後90秒間魔法攻撃力極大\nアップ"
"126901","1015206","3002","2024/08/31 12:00:00","10152036","バトル開始後90秒間物理防御力極大\nアップ"
"126901","1015206","3013","2024/08/31 12:00:00","10152037","ボスの沈黙無効"
"132101","1015206","3001","2024/08/31 12:00:00","10152038","バトル開始後90秒間物理攻撃力極大\nアップ"
"132101","1015206","3002","2024/08/31 12:00:00","10152039","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ"
"132101","1015206","3013","2024/08/31 12:00:00","10152040","ボスの沈黙無効"
"102901","1015406","3001","2024/09/30 12:00:00","10154001","バトル開始後90秒間物理攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ"
"102901","1015406","3002","2024/09/30 12:00:00","10154002","バトル開始後90秒間物理防御力極大\nアップ"
"102901","1015406","3013","2024/09/30 12:00:00","10154003","ボスの麻痺無効"
"111601","1015406","3001","2024/09/30 12:00:00","10154004","バトル開始後90秒間物理攻撃力絶大\nアップ"
"111601","1015406","3002","2024/09/30 12:00:00","10154005","バトル開始後90秒間物理防御力極大\nアップ"
"111601","1015406","3010","2024/09/30 12:00:00","10154006","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"111601","1015406","3013","2024/09/30 12:00:00","10154007","ボスの麻痺無効"
"117201","1015406","3001","2024/09/30 12:00:00","10154008","バトル開始後90秒間物理攻撃力絶大\nアップ"
"117201","1015406","3002","2024/09/30 12:00:00","10154009","バトル開始後90秒間物理防御力極大\nアップ"
"117201","1015406","3013","2024/09/30 12:00:00","10154010","ボスの麻痺無効"
"124801","1015406","3001","2024/09/30 12:00:00","10154011","バトル開始後90秒間物理攻撃力絶大\nアップ"
"124801","1015406","3002","2024/09/30 12:00:00","10154012","バトル開始後90秒間物理防御力極大\nアップ"
"124801","1015406","3013","2024/09/30 12:00:00","10154013","ボスの麻痺無効"
"132201","1015406","3003","2024/09/30 12:00:00","10154014","バトル開始後90秒間魔法攻撃力絶大\nアップ"
"132201","1015406","3002","2024/09/30 12:00:00","10154015","バトル開始後90秒間物理防御力極大\nアップ"
"132201","1015406","3010","2024/09/30 12:00:00","10154016","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"132201","1015406","3013","2024/09/30 12:00:00","10154017","ボスの麻痺無効"
"104201","1015406","3003","2024/09/30 12:00:00","10154018","バトル開始後90秒間魔法攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ"
"104201","1015406","3002","2024/09/30 12:00:00","10154019","バトル開始後90秒間物理防御力極大\nアップ"
"104201","1015406","3010","2024/09/30 12:00:00","10154020","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"104201","1015406","3013","2024/09/30 12:00:00","10154021","ボスの麻痺無効"
"105401","1015406","3001","2024/09/30 12:00:00","10154022","バトル開始後90秒間物理攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ"
"105401","1015406","3002","2024/09/30 12:00:00","10154023","バトル開始後90秒間物理防御力極大\nアップ"
"105401","1015406","3013","2024/09/30 12:00:00","10154024","ボスの麻痺無効"
"108401","1015406","3003","2024/09/30 12:00:00","10154025","バトル開始後90秒間魔法攻撃力絶大\nアップ"
"108401","1015406","3002","2024/09/30 12:00:00","10154026","バトル開始後90秒間物理防御力極大\nアップ"
"108401","1015406","3013","2024/09/30 12:00:00","10154027","ボスの麻痺無効"
"117301","1015406","3003","2024/09/30 12:00:00","10154028","バトル開始後90秒間魔法攻撃力絶大\nアップ"
"117301","1015406","3002","2024/09/30 12:00:00","10154029","バトル開始後90秒間物理防御力極大\nアップ"
"117301","1015406","3010","2024/09/30 12:00:00","10154030","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"117301","1015406","3013","2024/09/30 12:00:00","10154031","ボスの麻痺無効"
"113901","1015406","3001","2024/09/30 12:00:00","10154032","バトル開始後90秒間物理攻撃力絶大\nアップ"
"113901","1015406","3002","2024/09/30 12:00:00","10154033","バトル開始後90秒間物理防御力極大\nアップ"
"113901","1015406","3013","2024/09/30 12:00:00","10154034","ボスの麻痺無効"
"117401","1015406","3001","2024/09/30 12:00:00","10154035","バトル開始後90秒間物理攻撃力絶大\nアップ"
"117401","1015406","3002","2024/09/30 12:00:00","10154036","バトル開始後90秒間物理防御力極大\nアップ"
"117401","1015406","3013","2024/09/30 12:00:00","10154037","ボスの麻痺無効"
"130201","1015606","3001","2024/10/31 12:00:00","10156001","バトル開始後90秒間物理攻撃力絶大\nアップ"
"130201","1015606","3010","2024/10/31 12:00:00","10156002","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"130001","1015606","3002","2024/11/11 12:00:00","10156003","バトル開始後90秒間味方全体の物理\n防御力特大アップ"
"130001","1015606","3004","2024/11/11 12:00:00","10156004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ"
"129701","1015606","3001","2024/10/31 12:00:00","10156005","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ"
"129701","1015606","3014","2024/10/31 12:00:00","10156006","バトル開始後味方全体のＴＰ大回復"
"105801","1015606","3002","2024/10/31 12:00:00","10156007","バトル開始後90秒間味方全体の物理\n防御力特大アップ"
"105801","1015606","3004","2024/10/31 12:00:00","10156008","バトル開始後90秒間味方全体の魔法\n防御力特大アップ"
"126501","1015606","3003","2024/10/31 12:00:00","10156009","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ"
"126501","1015606","3014","2024/10/31 12:00:00","10156010","バトル開始後味方全体のＴＰ大回復"
"126001","1015606","3001","2024/10/31 12:00:00","10156011","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ"
"126001","1015606","3014","2024/10/31 12:00:00","10156012","バトル開始後味方全体のＴＰ大回復"
"126101","1015606","3003","2024/10/31 12:00:00","10156013","バトル開始後90秒間魔法攻撃力絶大\nアップ"
"126101","1015606","3010","2024/10/31 12:00:00","10156014","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"125801","1015606","3001","2024/10/31 12:00:00","10156015","バトル開始後90秒間物理攻撃力絶大\nアップ"
"125801","1015606","3010","2024/10/31 12:00:00","10156016","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"101801","1015806","3011","2024/11/30 12:00:00","10158001","バトル開始後90秒間敵全体の物理防\n御力特大ダウン"
"101801","1015806","3011","2024/11/30 12:00:00","10158002","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン"
"126501","1015806","3003","2024/11/30 12:00:00","10158003","バトル開始後90秒間魔法攻撃力極大\nアップ"
"126501","1015806","3010","2024/11/30 12:00:00","10158004","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"110101","1015806","3003","2024/11/30 12:00:00","10158005","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ"
"110101","1015806","3014","2024/11/30 12:00:00","10158006","バトル開始後味方全体のＴＰ大回復"
"119001","1015806","3011","2024/11/30 12:00:00","10158007","バトル開始後90秒間敵全体の物理防\n御力特大ダウン"
"119001","1015806","3011","2024/11/30 12:00:00","10158008","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン"
"132901","1015806","3011","2024/12/09 12:00:00","10158009","バトル開始後90秒間敵全体の物理防\n御力特大ダウン"
"132901","1015806","3011","2024/12/09 12:00:00","10158010","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン"
"132801","1015806","3003","2024/11/30 12:00:00","10158011","バトル開始後90秒間魔法攻撃力極大\nアップ"
"132801","1015806","3010","2024/11/30 12:00:00","10158012","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"105001","1015806","3003","2024/11/30 12:00:00","10158013","バトル開始後90秒間魔法攻撃力極大\nアップ"
"105001","1015806","3010","2024/11/30 12:00:00","10158014","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"100801","1015806","3011","2024/11/30 12:00:00","10158015","バトル開始後90秒間敵全体の物理防\n御力特大ダウン"
"100801","1015806","3011","2024/11/30 12:00:00","10158016","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン"
"108301","1015806","3003","2024/11/30 12:00:00","10158017","バトル開始後90秒間魔法攻撃力極大\nアップ"
"108301","1015806","3010","2024/11/30 12:00:00","10158018","バトル開始後90秒間ＴＰ上昇特大アッ\nプ"
"121401","1015806","3003","2024/11/30 12:00:00","10158019","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ"
"121401","1015806","3014","2024/11/30 12:00:00","10158020","バトル開始後味方全体のＴＰ大回復"
"117601","1015806","3003","2024/11/30 12:00:00","10158021","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ"
"117601","1015806","3014","2024/11/30 12:00:00","10158022","バトル開始後味方全体のＴＰ大回復"
"126301","1015806","3003","2024/11/30 12:00:00","10158023","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ"
"126301","1015806","3014","2024/11/30 12:00:00","10158024","バトル開始後味方全体のＴＰ大回復"
"127901","1015806","3002","2024/11/30 12:00:00","10158025","バトル開始後90秒間味方全体の物理\n防御力特大アップ"
"127901","1015806","3004","2024/11/30 12:00:00","10158026","バトル開始後90秒間味方全体の魔法\n防御力特大アップ"
"102801","1016006","3010","2024/12/31 12:00:00","10160001","バトル開始後90秒間味方全体のＴＰ\n上昇中アップ"
"102801","1016006","3010","2024/12/31 12:00:00","10160002","バトル開始後90秒間味方全体の行動\n速度大アップ（重複可能）"
"105301","1016006","3001","2024/12/31 12:00:00","10160003","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ"
"105301","1016006","3014","2024/12/31 12:00:00","10160004","バトル開始後味方全体のＴＰ大回復"
"110301","1016006","3010","2024/12/31 12:00:00","10160005","バトル開始後90秒間味方全体のＴＰ\n上昇中アップ"
"110301","1016006","3010","2024/12/31 12:00:00","10160006","バトル開始後90秒間味方全体の行動\n速度大アップ（重複可能）"
"114501","1016006","3002","2024/12/31 12:00:00","10160007","バトル開始後90秒間味方全体の物理\n防御力特大アップ"
"114501","1016006","3004","2024/12/31 12:00:00","10160008","バトル開始後90秒間味方全体の魔法\n防御力特大アップ"
"127501","1016006","3005","2024/12/31 12:00:00","10160009","バトル開始後90秒間味方全体に継続\nＨＰ回復状態付与"
"127501","1016006","3013","2024/12/31 12:00:00","10160010","バトル開始後味方全体の行動不能\n2回無効"
"133501","1016006","3003","2025/01/03 19:00:00","10160011","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ"
"133501","1016006","3014","2025/01/03 19:00:00","10160012","バトル開始後味方全体のＴＰ大回復"
"180901","1016006","3001","2024/12/31 12:00:00","10160013","バトル開始後90秒間物理攻撃力極大\nアップ"
"180901","1016006","3010","2024/12/31 12:00:00","10160014","バトル開始後90秒間ＴＰ上昇大アップ"
"114201","1016006","3005","2024/12/31 12:00:00","10160015","バトル開始後90秒間味方全体に継続\nＨＰ回復状態付与"
"114201","1016006","3013","2024/12/31 12:00:00","10160016","バトル開始後味方全体の行動不能\n2回無効"
"125201","1016006","3011","2024/12/31 12:00:00","10160017","バトル開始後90秒間敵全体の物理防\n御力特大ダウン"
"125201","1016006","3011","2024/12/31 12:00:00","10160018","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン"
"133201","1016006","3001","2024/12/31 12:00:00","10160019","バトル開始後90秒間物理攻撃力極大\nアップ"
"133201","1016006","3010","2024/12/31 12:00:00","10160020","バトル開始後90秒間ＴＰ上昇大アップ"
