5b61af8f8c9655fa2c37282f38c26da57da56db8a845170e692393aab084321d,18e9d1924b5d9c7932138a48474b246bfc9ae12a775cc0080d5a239e0034ad50,da6ed13f77082e57d7446b121866136a05adf8c7b1f41bf87c31bc8845971250,9869a193d1b8d2a207edaca413aa2845f8b04365d0f4f98b8e86b1d5d26c4ad8,48c8aa03b9dd988741fbd47911d50e04150345eb30dee66696829243266d1e8a,60e3bc11e0fa161b414b0e92647b90f2486d9117cc5fc142231beeedf4ed8332,d38f060242c9f531e51e7bfba97ee096d0ae26e67bdb3d8e99ae1c28638e66f1,90f90d4f9faaff78c75a7118ecb4fffb7756eb69635529abecb69ef5b0ba1fe3,89502fc7e6f514f821cccfe3525dba12bfa8764a6ee6f4cb43426aed7c146853,2ab05544e9c23f52deb23a2a8e1d5ade75f84974b602a5414e8d0458d79b66e4,eecb4440009ff6e2689eeda66dd6b5dc74f9914695a0e86aa37044fc4022f934,91e30cb929490e29e884bebada9465b9b8d6d73eeed8fbe4c1776affa788e327,4fbe4ca94e474fc30c7e284f18c9ab0bbe129a92c08d55956c2ecfa143399982,1622aa71a6fe5543d1217377b76b2fde7089555d0fa25c515d97b97d7d22a7af,13c12a95e1ad819fb894e0c06dd8415f8c1cf8c0a07c8bf13f1d8dc5822ba3f2,be097eea70d8e5629e7dbc7b838f40a9afbe7050a2dca876110cc9e4b0c8005a,26239a340c2b979cf24f95a660d41137be208e379344835b2ac642530ab2ebe7,9f87500f9349adf2bcd826483fbbe7548b43fba75d29a79bf1cb71a4810a705e,eb841865449830eb62eb9220c7f3231b789246a5b11ea044a43f25a24ab96ca7,ffa42021bbfa2b935240018d98bd471c2edee7722667adba279017a385e1aea1,39c45a2acb3b7502849c6d0552693fc5ce5232656b48b88f38584e8bb1b410c2,7223ac35b8f69e5dbdfc817cb2016f2ce34df724667c61549eb9496b11210ae5
"1038","101021","1","-30","10380104","4","1","bgm_M64","0.9","0","1","-30","0","101021","4","1.3","1","200","200","0","190","-70"
"1038","101031","1","-30","10380105","5","1","bgm_M55","1.4","0","1","0","0","101031","5","1.8","1.6","200","220","0","440","0"
"1039","101041","1","-30","10390101","1","1","bgm_M64","0.6","10","1","0","-30","101041","1","0.8","0.7","250","210","0","-470","-125"
"1039","101041","1","-30","10390102","2","1","bgm_M64","0.65","10","1","0","0","101041","2","1","0.7","200","200","0","-210","-95"
"1039","101041","1","-30","10390103","3","1","bgm_M64","0.9","0","1","0","-10","101041","3","1.3","1","100","200","-15","50","-120"
"1039","101041","1","-30","10390104","4","1","bgm_M64","0.9","0","1","0","0","101041","4","1.35","1.3","100","200","0","195","35"
"1039","101042","1","-30","10390105","5","1","bgm_M55","1.1","0","1.3","-50","0","101042","5","1.8","1.35","150","210","0","450","-55"
"1040","101161","1","-30","10400101","1","1","bgm_M64","0.6","10","1","0","0","101161","1","0.8","0.85","250","210","0","-480","-120"
"1040","101161","1","-30","10400102","2","1","bgm_M64","0.75","0","1","0","0","101161","2","1.2","1.1","100","240","0","-260","-100"
"1040","101161","1","-30","10400103","3","1","bgm_M64","0.65","5","1","0","-10","101161","3","1.1","1","100","200","-5","-10","65"
"1040","101161","1","-30","10400104","4","1","bgm_M64","0.9","0","1","43","0","101161","4","1","1","150","200","0","190","-110"
"1040","101162","1","-30","10400105","5","1","bgm_M55","0.9","-10","1.3","-50","-45","101162","5","1.15","1","270","280","-40","485","-70"
"1041","101171","1","-30","10410101","1","1","bgm_M64","0.6","10","1","0","0","101171","1","0.8","0.85","120","210","0","-480","-120"
"1041","101171","1","-30","10410102","2","1","bgm_M64","0.75","10","1","0","0","101171","2","1.2","1","120","200","0","-260","-120"
"1041","101171","1","-30","10410103","3","1.4","bgm_M64","0.6","0","1","-50","-60","101171","3","0.9","0.55","150","200","-13","-10","0"
"1041","101171","1","-30","10410104","4","1","bgm_M64","0.9","0","1","0","0","101171","4","1.2","1","100","200","0","190","-110"
"1041","101172","1","-30","10410105","5","1","bgm_M55","1","10","1","-50","0","101172","5","1.45","1","200","250","-20","475","-30"
"1042","101191","1","-30","10420101","1","1","bgm_M64","0.6","10","1","0","-30","101191","1","0.8","0.7","100","210","0","-480","-120"
"1042","101191","1","-30","10420102","2","1","bgm_M64","0.8","10","1","0","0","101191","2","1.2","1","100","200","0","-260","-100"
"1042","101191","1","-30","10420103","3","1","bgm_M64","0.9","0","1","-30","-10","101451","3","1.4","1","100","200","-15","-10","65"
"1042","101191","1","-30","10420104","4","1","bgm_M64","0.65","0","1","0","0","101191","4","1.1","1","100","200","0","190","-110"
"1042","101192","1","-30","10420105","5","1.2","bgm_M55","1.1","-10","1","-50","-45","101192","5","1.3","1","200","280","0","485","-70"
"1043","101201","1","-30","10430101","1","1","bgm_M64","0.6","10","1","0","0","101201","1","0.8","0.85","100","210","0","-480","-120"
"1043","101201","1","-30","10430102","2","1","bgm_M64","0.75","10","1","0","0","101201","2","1.2","1.1","100","240","0","-260","-120"
"1043","101201","1","-30","10430103","3","1","bgm_M64","0.8","0","1","0","-10","101201","3","1.1","1","100","200","-15","-10","65"
"1043","101201","1","-30","10430104","4","1","bgm_M64","0.7","0","1","43","0","101201","4","1","1","100","200","0","190","-110"
"1043","101202","1","-30","10430105","5","1","bgm_M55","1","10","1","-50","-45","101202","5","1.45","1","100","250","-20","475","-30"
"1044","101291","1","-30","10440101","1","1","bgm_M64","0.6","10","1","0","0","101291","1","0.8","0.85","100","210","0","-480","-120"
"1044","101291","1","-30","10440102","2","1","bgm_M64","0.75","10","1","0","0","101291","2","1.2","1.1","100","240","0","-260","-120"
"1044","101291","1","-30","10440103","3","1","bgm_M64","1.55","0","1","0","-10","101291","3","2.3","2.2","100","200","-15","-40","65"
"1044","101291","1","-30","10440104","4","1","bgm_M64","1.1","0","1","0","0","101291","4","1.2","1","100","200","0","150","-110"
"1044","101292","1","-30","10440105","5","1","bgm_M55","1.1","30","1","15","30","101292","5","1.45","1","100","230","-20","490","-15"
"1045","101301","1","-30","10450101","1","1","bgm_M64","0.58","10","1","0","-30","101301","1","0.8","0.7","100","210","0","-480","-120"
"1045","101301","1","-30","10450102","2","1","bgm_M64","0.9","10","1","0","0","101301","2","1.2","1","100","200","0","-260","-120"
"1045","101301","1","-30","10450103","3","1","bgm_M64","0.93","-10","1","-30","-10","101301","3","1.4","1","200","200","0","-50","100"
"1045","101301","1","-30","10450104","4","1","bgm_M64","0.9","0","1","15","0","101301","4","1.3","1","100","200","0","100","-100"
"1045","101302","1","-30","10450105","5","1","bgm_M55","1","10","1","-15","-30","101302","5","1.2","1.1","100","270","-20","470","-55"
"1046","101441","1","-30","10460101","1","1","bgm_M64","0.575","10","1","0","0","101161","1","0.8","0.85","100","210","0","-450","-130"
"1046","101441","1","-30","10460102","2","1","bgm_M64","0.75","10","1","0","0","101161","2","1","0.7","200","200","0","-250","-120"
"1046","101441","1","-30","10460103","3","1","bgm_M64","0.8","0","1","0","-10","101161","3","1.2","1.1","100","200","-15","-10","50"
"1046","101441","1","-30","10460104","4","1","bgm_M64","0.8","0","1","43","0","101161","4","1","1","150","200","0","210","-100"
"1046","101442","1","-30","10460105","5","1","bgm_M55","0.95","10","1","-35","-30","101162","5","1.2","1.1","100","230","-20","470","-70"
"1047","101451","1","-30","10470101","1","1","bgm_M64","0.58","10","1","0","-30","101451","1","0.8","0.7","100","210","0","-450","-130"
"1047","101451","1","-30","10470102","2","1","bgm_M64","0.9","10","1","0","0","101451","2","1.2","1","100","200","0","-250","-120"
"1047","101451","1","-30","10470103","3","1","bgm_M64","0.9","0","1","-30","-10","101451","3","1.4","1","100","200","-15","-20","50"
"1047","101451","1","-30","10470104","4","1","bgm_M64","0.8","0","1","0","0","101451","4","1","0.85","100","200","0","200","-100"
"1047","101452","1","-30","10470105","5","1.2","bgm_M55","1.25","0","1","-35","-50","101452","5","1.55","1.4","100","290","0","510","-70"
"1048","101561","1","-30","10480101","1","1","bgm_M64","0.58","10","1","0","-30","101451","1","0.8","0.7","100","210","0","-450","-130"
"1048","101561","1","-30","10480102","2","1","bgm_M64","0.75","0","1","0","0","101451","2","1.2","1.1","100","240","0","-240","-120"
"1048","101561","1","-30","10480103","3","1.4","bgm_M64","0.6","0","1","-50","-60","101451","3","0.9","0.55","150","200","-13","-10","0"
"1048","101561","1","-30","10480104","4","1","bgm_M64","0.7","0","1","20","0","101451","4","1.1","1","100","200","0","195","-100"
"1048","101562","1","-30","10480105","5","1.4","bgm_M55","1.25","0","1","-60","-50","101452","5","1.55","1.35","400","290","0","460","-70"
"1049","101001","1","-30","10490101","1","1","bgm_M64","0.58","10","1","0","-30","101001","1","0.8","0.7","100","210","0","-480","-120"
"1049","101001","1","-30","10490102","2","1","bgm_M64","0.75","10","1","0","0","101001","2","1.2","1.1","100","200","0","-270","-120"
"1049","101001","1","-30","10490103","3","1","bgm_M64","0.9","0","1","-30","-10","101001","3","1.4","1","200","200","-15","-25","65"
"1049","101001","1","-30","10490104","4","1","bgm_M64","0.9","0","1","-30","0","101001","4","1.1","1","150","200","0","200","-120"
"1049","101011","1","-30","10490105","5","1.2","bgm_M55","1.2","0","1","0","0","101011","5","1.3","1","200","250","0","480","-40"
"1050","101021","1","-30","10500101","1","1","bgm_M64","0.575","10","1","-25","-30","101021","1","1","0.9","170","210","0","-450","-110"
"1050","101021","1","-30","10500102","2","1","bgm_M64","0.75","0","1","0","0","101021","2","1.2","1.1","100","240","0","-240","-120"
"1050","101021","1","-30","10500103","3","1","bgm_M64","0.6","5","1","0","-10","101021","3","0.9","0.8","100","200","-5","-10","65"
"1050","101021","1","-30","10500104","4","1","bgm_M64","0.65","0","1","0","0","101021","4","1.1","1","100","200","0","190","-110"
"1050","101031","1","-30","10500105","5","1","bgm_M55","1.4","0","1","0","0","101031","5","1.8","1.6","200","220","0","440","0"
"1051","101041","1","-30","10510101","1","1","bgm_M64","0.58","10","1","0","-30","101041","1","0.8","0.7","100","210","0","-450","-130"
"1051","101041","1","-30","10510102","2","1","bgm_M64","0.65","10","1","0","0","101041","2","1","0.7","200","200","0","-250","-120"
"1051","101041","1","-30","10510103","3","1","bgm_M64","0.75","10","1","-10","-10","101041","3","1.3","1","100","200","-15","-35","70"
"1051","101041","1","-30","10510104","4","1","bgm_M64","1","0","1","0","0","101041","4","1.4","1","100","200","0","150","-110"
"1051","101042","1","-30","10510105","5","1","bgm_M55","1.1","0","1.3","-50","0","101042","5","1.8","1.35","150","210","0","450","-55"
"1052","101161","1","-30","10520101","1","1","bgm_M64","0.6","10","1","0","-30","101161","1","0.8","0.7","250","210","0","-480","-120"
"1052","101161","1","-30","10520102","2","1","bgm_M64","0.75","0","1","0","0","101161","2","1.2","1.1","100","240","0","-260","-100"
"1052","101161","1","-30","10520103","3","1","bgm_M64","0.65","5","1","0","-10","101161","3","1.1","1","100","200","-5","-10","65"
"1052","101161","1","-30","10520104","4","1","bgm_M64","0.8","0","1","-30","0","101161","4","1.3","1","100","200","0","240","-50"
"1052","101162","1","-30","10520105","5","1","bgm_M55","0.9","-10","1.3","-50","-45","101162","5","1.15","1","270","280","-40","485","-70"
"1053","101171","1","-30","10530101","1","1","bgm_M64","0.5","10","1","0","0","101171","1","0.8","0.85","120","210","0","-480","-120"
"1053","101171","1","-30","10530102","2","1","bgm_M64","0.75","10","1","0","0","101171","2","1.2","1.1","100","200","0","-270","-120"
"1053","101171","1","-30","10530103","3","1","bgm_M64","1.55","0","1","0","-10","101171","3","2.3","2.2","100","200","-15","-25","65"
"1053","101171","1","-30","10530104","4","1","bgm_M64","0.9","0","1","-30","0","101171","4","1.5","1","100","200","0","200","-100"
"1053","101172","1","-30","10530105","5","1","bgm_M55","1","10","1","-50","0","101172","5","1.45","1","200","250","-20","475","-30"
"1054","101191","1","-30","10540101","1","1","bgm_M64","0.575","10","1","-25","-30","101191","1","1","0.9","170","210","0","-450","-110"
"1054","101191","1","-30","10540102","2","1","bgm_M64","0.65","10","1","0","0","101191","2","1","0.7","200","200","0","-250","-120"
"1054","101191","1","-30","10540103","3","1","bgm_M64","0.8","0","1","0","-10","101191","3","1.2","1.1","100","200","-15","-10","50"
"1054","101191","1","-30","10540104","4","1","bgm_M64","1","0","1","0","0","101191","4","1.5","1","200","200","0","190","-90"
"1054","101192","1","-30","10540105","5","1.2","bgm_M55","1.1","-10","1","-50","-45","101192","5","1.3","1","200","280","0","485","-70"
"1055","101201","1","-30","10550101","1","1","bgm_M64","0.5","10","1","0","0","101201","1","0.8","0.85","120","210","0","-480","-120"
"1055","101201","1","-30","10550102","2","1","bgm_M64","0.7","0","1","-30","-30","101201","2","1","1","250","240","0","-250","-120"
"1055","101201","1","-30","10550103","3","1","bgm_M64","0.8","0","1","0","-10","101201","3","1.1","1","100","200","-15","-10","65"
"1055","101201","1","-30","10550104","4","1","bgm_M64","0.7","0","1","43","0","101201","4","1","1","100","200","0","190","-110"
"1055","101202","1","-30","10550105","5","1","bgm_M55","1","10","1","-50","-45","101202","5","1.45","1","100","250","-20","475","-30"
"1056","101291","1","-30","10560101","1","1","bgm_M64","0.6","10","1","0","-30","101291","1","0.8","0.7","250","210","0","-480","-120"
"1056","101291","1","-30","10560102","2","1","bgm_M64","0.75","0","1","0","0","101291","2","1.2","1.1","100","240","0","-260","-100"
"1056","101291","1","-30","10560103","3","1","bgm_M64","0.9","0","1","-30","-10","101291","3","1.4","1","100","200","-15","-35","50"
"1056","101291","1","-30","10560104","4","1","bgm_M64","0.9","0","1","-30","0","101291","4","1.1","1","150","200","0","190","-120"
"1056","101292","1","-30","10560105","5","1","bgm_M55","1.1","30","1","15","30","101292","5","1.45","1","100","230","-20","490","-15"
"1057","101301","1","-30","10570101","1","1","bgm_M64","0.575","10","1","-25","-30","101301","1","1","0.9","170","210","0","-450","-110"
"1057","101301","1","-30","10570102","2","1","bgm_M64","0.75","10","1","0","0","101301","2","1.2","1.1","100","200","0","-270","-120"
"1057","101301","1","-30","10570103","3","1","bgm_M64","0.93","-10","1","-30","-10","101301","3","1.4","1","200","200","0","-50","100"
"1057","101301","1","-30","10570104","4","1","bgm_M64","0.9","0","1","0","0","101301","4","1.2","1","100","200","0","190","-110"
"1057","101302","1","-30","10570105","5","1","bgm_M55","1","10","1","-15","-30","101302","5","1.2","1.1","100","270","-20","470","-55"
"1058","101441","1","-30","10580101","1","1","bgm_M64","0.6","10","1","0","-30","101441","1","0.8","0.7","250","210","0","-480","-120"
"1058","101441","1","-30","10580102","2","1","bgm_M64","0.7","0","1","-30","-30","101441","2","1","1","250","240","0","-250","-120"
"1058","101441","1","-30","10580103","3","1","bgm_M64","0.75","10","1","-10","-10","101441","3","1.3","1","100","200","-15","-5","70"
"1058","101441","1","-30","10580104","4","1","bgm_M64","0.8","10","1","20","0","101441","4","1.1","1","100","200","0","210","-100"
"1058","101442","1","-30","10580105","5","1","bgm_M55","0.95","10","1","-35","-30","101442","5","1.2","1.1","100","230","-20","470","-70"
"1059","101451","1","-30","10590101","1","1","bgm_M64","0.575","10","1","-25","-30","101451","1","1","0.9","170","210","0","-450","-110"
"1059","101451","1","-30","10590102","2","1","bgm_M64","0.65","10","1","0","0","101451","2","1","0.7","200","200","0","-250","-120"
"1059","101451","1","-30","10590103","3","1.4","bgm_M64","0.6","0","1","-50","-60","101451","3","0.9","0.55","150","200","-13","-10","0"
"1059","101451","1","-30","10590104","4","1","bgm_M64","0.7","0","1","0","0","101451","4","1","0.7","100","200","0","200","-120"
"1059","101452","1","-30","10590105","5","1.2","bgm_M55","1.25","0","1","-35","-50","101452","5","1.55","1.4","100","290","0","510","-70"
"1060","101561","1","-30","10600101","1","1","bgm_M64","0.5","10","1","0","0","101561","1","0.8","0.85","120","210","0","-480","-120"
"1060","101561","1","-30","10600102","2","1","bgm_M64","0.75","10","1","0","0","101561","2","1.2","1.1","100","200","0","-270","-120"
"1060","101561","1","-30","10600103","3","1","bgm_M64","0.9","0","1","-30","-10","101561","3","1.4","1","200","200","-15","-25","65"
"1060","101561","1","-30","10600104","4","1","bgm_M64","0.65","0","1","0","0","101561","4","1.1","1","100","200","0","190","-110"
"1060","101562","1","-30","10600105","5","1.4","bgm_M55","1.25","0","1","-60","-50","101562","5","1.55","1.35","400","290","0","460","-70"
"1061","101001","1","-30","10610101","1","1","bgm_M64","0.6","10","1","0","-30","101001","1","0.8","0.7","250","210","0","-480","-120"
"1061","101001","1","-30","10610102","2","1","bgm_M64","0.75","0","1","0","0","101001","2","1.2","1.1","100","240","0","-260","-100"
"1061","101001","1","-30","10610103","3","1","bgm_M64","1","0","1","-30","-10","101001","3","1.4","1","100","200","-15","-10","65"
"1061","101001","1","-30","10610104","4","1","bgm_M64","1","0","1","0","0","101001","4","1.4","1","100","200","0","200","-110"
"1061","101011","1","-30","10610105","5","1.2","bgm_M55","1.2","0","1","0","0","101011","5","1.3","1","200","250","0","480","-40"
"1063","101021","1","-30","10630101","1","1","bgm_M64","0.5","10","1","0","0","101021","1","0.8","0.85","120","210","0","-480","-120"
"1063","101021","1","-30","10630102","2","1","bgm_M64","0.7","0","1","-30","-30","101021","2","1","1","250","240","0","-250","-120"
"1063","101021","1","-30","10630103","3","1","bgm_M64","0.9","0","1","0","0","101021","3","1.3","1","100","200","0","-10","70"
"1063","101021","1","-30","10630104","4","1","bgm_M64","0.8","0","1","-30","0","101021","4","1.2","1","100","200","0","240","-70"
"1063","101031","1","-30","10630105","5","1","bgm_M55","1.4","0","1","0","0","101031","5","1.8","1.6","200","220","0","470","0"
"1064","101041","1","-30","10640101","1","1","bgm_M64","0.575","10","1","-25","-30","101041","1","1","0.9","170","210","0","-450","-110"
"1064","101041","1","-30","10640102","2","1","bgm_M64","0.65","10","1","0","0","101041","2","1","0.7","200","200","0","-250","-120"
"1064","101041","1","-30","10640103","3","1","bgm_M64","0.8","0","1","0","-10","101041","3","1.1","1","100","200","-15","-10","65"
"1064","101041","1","-30","10640104","4","1","bgm_M64","0.9","0","1","-30","0","101041","4","1.5","1","100","200","0","200","-100"
"1064","101042","1","-30","10640105","5","1","bgm_M55","1.1","0","1.3","-50","0","101042","5","1.8","1.35","150","210","0","450","-55"
"1065","101161","1","-30","10650101","1","1","bgm_M64","0.6","10","1","0","-30","101161","1","0.8","0.7","250","210","0","-480","-120"
"1065","101161","1","-30","10650102","2","1","bgm_M64","0.75","0","1","0","0","101161","2","1.2","1.1","100","240","0","-260","-100"
"1065","101161","1","-30","10650103","3","1","bgm_M64","0.65","5","1","0","-10","101161","3","1.1","1","100","200","-5","-10","65"
"1065","101161","1","-30","10650104","4","1","bgm_M64","0.8","0","1","0","0","101161","4","1","0.85","100","200","0","200","-100"
"1065","101162","1","-30","10650105","5","1","bgm_M55","0.9","-10","1.3","-50","-45","101162","5","1.15","1","270","280","-40","485","-70"
"1066","101171","1","-30","10660101","1","1","bgm_M64","0.5","10","1","0","0","101171","1","0.8","0.85","120","210","0","-480","-120"
"1066","101171","1","-30","10660102","2","1","bgm_M64","0.7","0","1","-30","-30","101171","2","1","1","250","240","0","-250","-120"
"1066","101171","1","-30","10660103","3","1","bgm_M64","0.8","0","1","0","-10","101171","3","1.15","1.1","100","200","-10","0","65"
"1066","101171","1","-30","10660104","4","1","bgm_M64","0.9","0","1","0","-10","101171","4","1.35","1.3","100","200","0","230","5"
"1066","101172","1","-30","10660105","5","1","bgm_M55","1","10","1","-50","0","101172","5","1.45","1","200","250","-20","475","-30"
"1067","101191","1","-30","10670101","1","1","bgm_M64","0.6","10","1","0","-30","101191","1","0.8","0.7","250","210","0","-480","-50"
"1067","101191","1","-30","10670102","2","1","bgm_M64","0.75","10","1","0","0","101191","2","1.2","1.1","100","200","0","-270","-120"
"1067","101191","1","-30","10670103","3","1","bgm_M64","0.9","0","1","-30","-10","101191","3","1.4","1","100","200","-15","-20","50"
"1067","101191","1","-30","10670104","4","1","bgm_M64","1","0","1","0","0","101191","4","1.5","1","200","200","0","200","-90"
"1067","101192","1","-30","10670105","5","1.2","bgm_M55","1.1","-10","1","-50","-45","101192","5","1.3","1","200","280","0","485","-70"
"1068","101201","1","-30","10680101","1","1","bgm_M64","0.8","10","1","20","0","101201","1","1.45","1.1","100","210","0","-470","0"
"1068","101201","1","-30","10680102","2","1","bgm_M64","0.65","10","1","0","0","101201","2","1","0.7","200","200","0","-250","-120"
"1068","101201","1","-30","10680103","3","1","bgm_M64","0.75","10","1","-10","-10","101201","3","1.3","1","100","200","-15","-5","70"
"1068","101201","1","-30","10680104","4","1","bgm_M64","0.7","0","1","43","0","101201","4","1","1","100","200","0","190","-110"
"1068","101202","1","-30","10680105","5","1","bgm_M55","1","10","1","-50","-45","101202","5","1.45","1","100","250","-20","475","-30"
"1069","101291","1","-30","10690101","1","1","bgm_M64","0.575","10","1","-25","-30","101291","1","1","0.9","170","210","0","-450","-110"
"1069","101291","1","-30","10690102","2","1","bgm_M64","0.75","0","1","0","0","101291","2","1.2","1.1","100","240","0","-225","-25"
"1069","101291","1","-30","10690103","3","1","bgm_M64","1.55","0","1","0","-10","101291","3","2.3","2.2","100","200","-15","0","65"
"1069","101291","1","-30","10690104","4","1","bgm_M64","0.65","0","1","0","0","101291","4","1.1","1","100","200","0","190","-110"
"1069","101292","1","-30","10690105","5","1","bgm_M55","1.1","30","1","15","30","101292","5","1.45","1","100","230","-20","490","-15"
"1070","101301","1","-30","10700101","1","1","bgm_M64","0.6","10","1","0","-30","101301","1","0.8","0.7","250","210","0","-480","-50"
"1070","101301","1","-30","10700102","2","1","bgm_M64","0.65","10","1","0","0","101301","2","1","0.7","200","200","0","-250","-120"
"1070","101301","1","-30","10700103","3","1","bgm_M64","0.93","-10","1","-30","-10","101301","3","1.4","1","200","200","0","-50","100"
"1070","101301","1","-30","10700104","4","1","bgm_M64","0.9","0","1","-30","0","101301","4","1.1","1","150","200","0","190","-120"
"1070","101302","1","-30","10700105","5","1","bgm_M55","1","10","1","-15","-30","101302","5","1.2","1.1","100","270","-20","470","-55"
"1071","101441","1","-30","10710101","1","1","bgm_M64","0.8","10","1","20","0","101441","1","1.45","1.1","100","210","0","-470","0"
"1071","101441","1","-30","10710102","2","1","bgm_M64","0.7","0","1","-30","-30","101441","2","1","1","250","240","0","-250","-120"
"1071","101441","1","-30","10710103","3","1","bgm_M64","0.8","0","1","0","-10","101441","3","1.1","1","100","200","-15","-10","65"
"1071","101441","1","-30","10710104","4","1","bgm_M64","0.7","0","1","0","0","101441","4","1","0.7","100","200","0","200","-120"
"1071","101442","1","-30","10710105","5","1","bgm_M55","0.95","10","1","-35","-30","101442","5","1.2","1.1","100","230","-20","470","-70"
"1072","101451","1","-30","10720101","1","1","bgm_M64","0.575","10","1","-25","-30","101451","1","1","0.9","170","210","0","-450","-110"
"1072","101451","1","-30","10720102","2","1","bgm_M64","0.75","0","1","0","0","101451","2","1.2","1.1","100","240","0","-225","-25"
"1072","101451","1","-30","10720103","3","1","bgm_M64","1","0","1","-30","-10","101451","3","1.4","1","100","200","-15","-10","65"
"1072","101451","1","-30","10720104","4","1","bgm_M64","0.8","10","1","20","0","101451","4","1.1","1","100","200","0","210","-100"
"1072","101452","1","-30","10720105","5","1.2","bgm_M55","1.25","0","1","-35","-50","101452","5","1.55","1.4","100","290","0","510","-70"
"1073","101561","1","-30","10730101","1","1","bgm_M64","0.575","10","1","-25","-30","101561","1","1","0.9","170","210","0","-450","0"
"1073","101561","1","-30","10730102","2","1","bgm_M64","0.75","10","1","0","0","101561","2","1.2","1.1","100","200","0","-270","-120"
"1073","101561","1","-30","10730103","3","1","bgm_M64","0.65","5","1","0","-10","101561","3","1.1","1","100","200","-5","-10","65"
"1073","101561","1","-30","10730104","4","1","bgm_M64","1","0","1","0","0","101561","4","1.4","1","100","200","0","200","-110"
"1073","101562","1","-30","10730105","5","1.4","bgm_M55","1.25","0","1","-60","-50","101562","5","1.55","1.35","400","290","0","460","-70"
"1074","101001","1","-30","10740101","1","1","bgm_M64","0.6","10","1","0","-30","101001","1","0.8","0.7","250","210","0","-480","-50"
"1074","101001","1","-30","10740102","2","1","bgm_M64","0.9","0","1","10","10","101001","2","1.35","1.1","200","240","0","-260","-110"
"1074","101001","1","-30","10740103","3","1","bgm_M64","0.75","10","1","-10","-10","101001","3","1.15","1","100","200","-15","-5","70"
"1074","101001","1","-30","10740104","4","1","bgm_M64","0.9","0","1","0","0","101001","4","1.2","1","100","200","0","190","-110"
"1074","101011","1","-30","10740105","5","1.2","bgm_M55","1.2","0","1","0","0","101011","5","1.3","1","200","250","0","480","-40"
"1075","101021","1","-30","10750101","1","1","bgm_M64","0.8","10","1","20","0","101021","1","1.45","1.1","100","210","0","-470","0"
"1075","101021","1","-30","10750102","2","1","bgm_M64","0.65","10","1","0","0","101021","2","1","0.7","200","200","0","-250","-120"
"1075","101021","1","-30","10750103","3","1.4","bgm_M64","0.6","0","1","-50","-60","101021","3","0.9","0.55","150","200","-13","-10","0"
"1075","101021","1","-30","10750104","4","1","bgm_M64","0.9","0","1","-30","0","101021","4","1.5","1","100","200","0","200","-100"
"1075","101031","1","-30","10750105","5","1","bgm_M55","1.4","0","1","0","0","101031","5","1.8","1.6","200","220","0","470","0"
"1076","101041","1","-30","10760101","1","1","bgm_M64","0.575","10","1","-25","-30","101041","1","1","0.9","170","210","0","-480","-110"
"1076","101041","1","-30","10760102","2","1","bgm_M64","0.7","0","1","-30","-30","101041","2","1","1","250","240","0","-230","-20"
"1076","101041","1","-30","10760103","3","1","bgm_M64","0.9","0","1","-30","-10","101041","3","1.4","1","100","200","-15","15","-120"
"1076","101041","1","-30","10760104","4","1","bgm_M64","0.8","0","1","-60","-50","101041","4","1.3","1","300","200","0","200","40"
"1076","101042","1","-30","10760105","5","1","bgm_M55","1.1","0","1.3","-50","0","101042","5","1.8","1.35","150","210","0","450","-55"
"1077","101161","1","-30","10770101","1","1","bgm_M64","0.6","10","1","0","-30","101161","1","0.8","0.7","250","210","0","-480","-50"
"1077","101161","1","-30","10770102","2","1","bgm_M64","0.75","10","1","0","0","101161","2","1.2","1.1","100","200","0","-270","-120"
"1077","101161","1","-30","10770103","3","1","bgm_M64","0.9","0","1","0","0","101161","3","1.3","1","100","200","0","-10","70"
"1077","101161","1","-30","10770104","4","1","bgm_M64","1","0","1","0","0","101161","4","1.5","1","200","200","0","200","-90"
"1077","101162","1","-30","10770105","5","1","bgm_M55","0.9","-10","1.3","-50","-45","101162","5","1.15","1","270","280","-40","485","-70"
"1078","101171","1","-30","10780101","1","1","bgm_M64","0.575","10","1","-25","-30","101171","1","1","0.9","170","210","0","-450","-90"
"1078","101171","1","-30","10780102","2","1","bgm_M64","0.75","0","1","0","0","101171","2","1.2","1.1","100","240","0","-225","20"
"1078","101171","1","-30","10780103","3","1","bgm_M64","0.8","0","1","0","-10","101171","3","1.15","1.1","100","200","-10","0","-65"
"1078","101171","1","-30","10780104","4","1","bgm_M64","0.65","0","1","0","-10","101171","4","1","0.9","100","200","0","230","0"
"1078","101172","1","-30","10780105","5","1","bgm_M55","1","10","1","-50","0","101172","5","1.45","1","200","250","-20","475","-30"
"1079","101191","1","-30","10790101","1","1","bgm_M64","0.6","10","1","0","-30","101191","1","0.8","0.7","250","210","0","-480","-50"
"1079","101191","1","-30","10790102","2","1","bgm_M64","0.9","0","1","10","10","101191","2","1.35","1.1","200","240","0","-260","-110"
"1079","101191","1","-30","10790103","3","1","bgm_M64","0.8","0","1","0","-10","101191","3","1.1","1","100","200","-15","-10","65"
"1079","101191","1","-30","10790104","4","1","bgm_M64","0.9","0","1","0","-10","101191","4","1.35","1.3","100","200","0","230","5"
"1079","101192","1","-30","10790105","5","1.2","bgm_M55","1.1","-10","1","-50","-45","101192","5","1.3","1","200","280","0","485","-70"
