f697527117a96cf2261698e7dc37145eceaf583dee01a6eb818629507e544d2d,726a7985d8ddb81e69f54b8f5fc38d9364658ac02a1d642c1f80c8a088d2672a,5616beee588d65392733b19859cafcbd728f5d1904986f0d8d4acb7bf38c948e,5144f8e1f2b9095ef4edffc1296056abcd007c603f6224d2965b9b2a4ea59315,8ad684c8fa55a858b87a921b26e684fb006e1aa1531ba9c337346ddb1816a284,66712e6178b55461ddc23ecb7b4d3c6b7e92637f42016c889f21f6cc69c1064d,5830f9a6fbb1cc06fb5f33352ba05f97bcee38b609956628feacc3f1eed3e23f,3fa1375a5e0fefa67001c344f20334336852c5af1f812dddc18876895f4ab745,4a5cb43b35fc0a03ebe25ae021c6b73da04b82dba0b80802016d24bfcbc1911f,a4e1c6736b231e01b87474e48be6ae43ab8ee1a0eb41fb145492110896f64eed,30506df76df50bf028a0ad013b76079c5d351689e63698246c0a6d9a1b243ea3,095ffc8a07cd2135fe73784ba920b54e7a02e54b79b499c539e6ee074ece79fc,63896d3308942f8bcda4bebb48219f9dddac1a1a66f2b96249d3d60ea0a04c2f,eea22641cbe350d57b3b1a6af83553bfb6527c0e31aa69641b2e9f0add70a9ac,80dcb1f8faa5147081989164dc9fded05a048c2db5f8384c1bc77d3303e7c93d,9697f99b3205ba0ef4e902fa14e519869a859450ecdd92aae3f5a915ff2aaa49,29e2f2ae4df9d83ab70c10ba5ab991c0b8a7cc11ba623918ba8d94de6cf378ce,2851a34193707b14603e1edd8891f3aa2ba6ecb2b8736faa8e7449715182d042,d7779b7977f92b5520136b246aec9f1a9451ed01d09ef327b93499990e88159b,791a8ac8d8dc14b764c5624b7edccc125a728b86d62348b762df6d878beb674d,bc398b01993243c84fad800d8ce9bb42e6d7e9600d595fac4330d2e0ca8a9496,e382c0c954322b344d38610e6c96eb4cb59c064cb41e9586a819513e9cffcc33,02348d4e3f37efcf56abc1e7059decb2f6a14a22e1e64de2696744c0384f5e2b,328faf18121f646fe838fd41af5d339144f0bc59bb1164c6f2229a6013a4c7fa,347f79cbc3dc535e4d90c8a3bc2d6acc18df10058de58f979b9a69cbbce96867,dd643dd5a3971950fb63b3c12cb75360c97af12a8299d284c9ea4e157a8843c7,96ed13a6d6a2b7aa0becbe6b9f36b653a53f8a229172637cee5314cd9e0e91ad,8b7329325f69fccb526e69e01d7ede080f28a281a7529fcf7a935fecdef41eab,1bc378ca6433f6d3e7a4c36d06b26236cda890c95a454db24debd8c140416be2,877563d2c4a9eef8b6a174150e4ece5944b9951e1916efb80c9e1b017c78ddc9,3b345a03b091a56551269e1341010b8311222accf94c18f2fca16eb879a62c37,90efb1488758fae636083280bab53b788ab9b2ce2f28c1f07004b88cd8639165
"31178","0","0","0","0","0","0","131781","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31179","0","0","0","0","0","0","131791","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31180","0","0","0","0","0","0","131801","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31190","0","0","0","0","0","0","131901","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31191","0","0","0","0","0","0","131911","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31192","0","0","0","0","0","0","131921","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31193","0","0","0","0","0","0","131931","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31199","0","0","0","0","0","0","131991","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31200","0","0","0","0","0","0","132001","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31207","0","0","0","0","0","0","132071","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31208","0","0","0","0","0","0","132081","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31209","0","0","0","0","0","0","132091","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31210","0","0","0","0","0","0","132101","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31211","0","0","0","0","0","0","132111","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31212","0","0","0","0","0","0","132121","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31213","0","0","0","0","0","0","132131","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31214","0","0","0","0","0","0","132141","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31215","0","0","0","0","0","0","132151","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31216","0","0","0","0","0","0","132161","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31219","0","0","0","0","0","0","132191","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31220","0","0","0","0","0","0","132201","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31221","0","0","0","0","0","0","132211","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31222","0","0","0","0","0","0","132221","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31223","0","0","0","0","0","0","132231","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31224","0","0","0","0","0","0","132241","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31225","0","0","0","0","0","0","132251","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31226","0","0","0","0","0","0","132261","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31227","0","0","0","0","0","0","132271","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31228","0","0","0","0","0","0","132281","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31229","0","0","0","0","0","0","132291","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31231","0","0","0","0","0","0","132311","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31232","0","0","0","0","0","0","132321","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31233","0","0","0","0","0","0","132331","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31235","0","0","0","0","0","0","132351","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31236","0","0","0","0","0","0","132361","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31237","0","0","0","0","0","0","132371","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31238","0","0","0","0","0","0","132381","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31239","0","0","0","0","0","0","132391","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31240","0","0","0","0","0","0","132401","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31241","0","0","0","0","0","0","132411","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31242","0","0","0","0","0","0","132421","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31245","0","0","0","0","0","0","132451","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31246","0","0","0","0","0","0","132461","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31247","0","0","0","0","0","0","132471","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31248","0","0","0","0","0","0","132481","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31249","0","0","0","0","0","0","132491","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31250","0","0","0","0","0","0","132501","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31251","0","0","0","0","0","0","132511","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31252","0","0","0","0","0","0","132521","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31253","0","0","0","0","0","0","132531","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31254","0","0","0","0","0","0","132541","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31255","0","0","0","0","0","0","132551","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31256","0","0","0","0","0","0","132561","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31257","0","0","0","0","0","0","132571","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31258","0","0","0","0","0","0","132581","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31262","0","0","0","0","0","0","132621","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31263","0","0","0","0","0","0","132631","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31266","0","0","0","0","0","0","132661","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31267","0","0","0","0","0","0","132671","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31268","0","0","0","0","0","0","132681","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31269","0","0","0","0","0","0","132691","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31270","0","0","0","0","0","0","132701","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31271","0","0","0","0","0","0","132711","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31801","0","0","0","0","0","0","138011","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31802","0","0","0","0","0","0","138021","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31803","0","0","0","0","0","0","138031","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31804","0","0","0","0","0","0","138041","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31805","0","0","0","0","0","0","138051","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31806","0","0","0","0","0","0","138061","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
"31807","0","0","0","0","0","0","138071","4","140000","0","0","0","0","0","1000000","0","0","0","50","0","0","0","0","0","0","0","0","3","0","2","0"
