0a87fada9ed3b84f1d8a42de1c44a78efea3fc94d8ab85f384e1da9b7399eead,e055dd16b7f239b327e9b9f1cf704e9dec9be79d7bcf1dca0204dba0a3a46170,0fcdcde5789023e573edf751e81d943fac2105c7d13969dc77dea7937f4ba5ba,8628a4e2174da79185bca2e70b728757054b00c0edbfc96d0cd090309ec64ace,876c983bc0468a8bab7ae8209000a5976249633addeb9ccbfbc90fe2b1d72701,323c0918340daafcdfa6b0c49e8cd3b78118f8baf22005b5a98cf5cd4bd0bd37,1b5197eee26fe93357dda5d036f152d5f35e19838195d88b7d6ba6682e6ca480,a4f6a5e3f6cf16b8dac44919afe612d1e1ca5d9fa6f402b7bee0f23756463791,a7cf6adc0bb3b28f9d19760878fb06f7a99747f4024cbe5378741c59c9c5b80d,5fdcde11d85c8f97a267409e8fb3d0ba51016b60d9f9d765e247d9170d6451f2,37f614716038de4250039034f287e6c9bf95b6824c5bc8954638ed07e91a4b3c,71aa3726c9bcefcc84df4a57e781ae4a130bd63a3ba937615634525f3f161195,1e8b803e63ba8a5ce0d1673b76e44a30cd604e5fb0d5f9e3551368632fd9d021,ec24265638288367cc9480abc85b16f9b7b9d614f91ded80914205b209dd0c42,0c3bf6d6f339faa50b419ede4bec9cb8464966902545437172ec3f6d9124949f,bc25e8737c5a28850e1232b0fb2f0ed5ceb0a529857009608464e4c10e26a994,d74b8b9bed5030db416fee9939e16c4d3b1ce8bfc332b93e6b28d53e4838216a,d27cb4b0823e4f3e14c699697a91d80212e28921df80c84ee94c97d5ab881dd3,bf61250fa538e7e7a5d8cd292c870d8667dc41a65f3463441660fd03aaf2a8c3
"10103","0","610103006","3","0","0","-55","1","1","0","5","0","1.5","","0","178","0","2.4","0"
"10104","5104321","610104004","1","5104322","0","0","1","2","0","5","610104401","5.5","","0","238","3","1.3","600"
"10104","0","610104005","2","5104323","0","-40","1","1","40","5","0","1.5","","0","238","0","1.5","600"
"10104","0","610104006","3","0","0","-40","1","1","0","5","0","1.5","","0","238","0","1.5","0"
"10105","5078321","610105004","1","5078322","0","-45","1","1","62","5","0","1.5","","0","181","0","1.55","0"
"10105","0","610105005","2","5078323","0","-45","1","4","0","5","0","1.5","","490","181","0","1.55","0"
"10105","0","610105006","3","0","0","-45","1","1","0","5","0","1.5","","0","181","0","1.55","0"
"10106","5106321","610106004","1","5106322","0","0","1","3","0","5","610106401","5.5","","12","240","3","1.2","600"
"10106","0","610106005","2","5106323","0","0","1","1","60","5","610106402","1.5","","0","240","0","1.2","600"
"10106","0","610106006","3","0","0","0","1","1","0","5","0","1.5","","0","240","0","1.2","0"
"10107","5080321","610107004","1","5080322","0","-70","1","2","0","5","610107401","5.5","","0","184","3","1.4","600"
"10107","0","610107005","2","5080323","0","-70","1","1","60","5","610107402","1.5","","0","184","0","1.5","0"
"10107","0","610107006","3","0","0","-70","1","1","0","5","0","1.5","","0","184","0","1.5","0"
"10108","5108321","610108004","1","5108322","0","-35","1","1","80","5","610108401","5.5","","0","243","3","1.55","600"
"10108","0","610108005","2","5108323","0","-35","1","1","60","5","610108402","1.5","","0","243","0","1.55","600"
"10108","0","610108006","3","0","0","-35","1","1","0","5","0","1.5","","0","243","0","1.55","0"
"10109","5082321","610109004","1","5082322","0","-20","1","3","0","5","610109401","5.5","","20","187","3","2","600"
"10109","0","610109005","2","5082323","0","-20","1","1","69","5","0","1.5","","0","187","0","2","0"
"10109","0","610109006","3","0","0","-20","1","1","0","5","0","1.5","","0","187","0","2","0"
"10110","5110321","610110004","1","5110322","0","-50","1","5","69","5","610110401","5.5","","10000000","246","3","1","600"
"10110","0","610110005","2","5110323","0","-50","1","2","0","5","610110402","1.5","","0","246","0","0.85","600"
"10110","0","610110006","3","0","0","-50","1","1","0","5","0","1.5","","0","246","0","1","0"
"10111","5111321","610111004","1","5111322","0","-78","1","1","60","5","610111401","5.5","","0","246","3","1.35","600"
"10111","0","610111005","2","5111323","0","-55","1","2","0","5","610111402","1.5","","0","246","0","1.2","600"
"10111","0","610111006","3","0","0","-78","1","1","0","5","0","1.5","","0","246","0","1.35","0"
"10112","5084321","610112004","1","5084322","0","5","1","2","0","5","610112401","5.5","","0","190","3","1.35","600"
"10112","0","610112005","2","5084323","0","5","1","3","0","5","0","1.5","","10","190","0","1.35","600"
"10112","0","610112006","3","0","0","5","1","1","0","5","0","1.5","","0","190","0","1.35","0"
"10113","5085321","610113004","1","5085322","0","-20","1","2","0","5","610113401","5.5","","0","190","3","0.95","600"
"10113","0","610113005","2","5085323","0","-20","1","1","68","5","0","1.5","","0","190","0","1.2","600"
"10113","0","610113006","3","0","0","-20","1","1","0","5","0","1.5","","0","190","0","1.2","0"
"10114","5114321","610114004","1","5114322","0","20","1","3","0","5","610114401","5.5","","16","249","3","1.25","600"
"10114","0","610114005","2","5114323","0","20","1","1","58","5","610114402","1.5","","0","249","0","1.25","600"
"10114","0","610114006","3","0","0","20","1","1","0","5","0","1.5","","0","249","0","1.25","0"
"10115","5088321","610115004","1","5088322","0","-70","1","3","0","5","610115401","5.5","","15","193","3","1.4","600"
"10115","0","610115005","2","5088323","0","-70","1","1","72","5","610115402","1.5","","0","193","0","1.5","0"
"10115","0","610115006","3","0","0","-70","1","1","0","5","0","1.5","","0","193","0","1.5","0"
"10116","5116321","610116004","1","5116322","0","-25","1","1","74","5","610116401","5.5","","0","252","3","1.85","600"
"10116","0","610116005","2","5116323","0","-25","1","1","53","5","610116402","1.5","","0","252","0","1.85","0"
"10116","0","610116006","3","0","0","-25","1","1","0","5","0","1.5","","0","252","0","1.85","0"
"10117","5090321","610117004","1","5090322","0","-45","1","1","86","5","0","5.5","","0","196","3","1.18","600"
"10117","0","610117005","2","5090323","0","-45","1","4","0","5","0","1.5","","300","196","0","1.18","0"
"10117","0","610117006","3","0","0","-45","1","1","0","5","0","1.5","","0","196","0","1.18","0"
"10118","5118321","610118004","1","5118322","0","-20","1","1","69","5","610118401","5.5","","0","255","3","1.25","600"
"10118","0","610118005","2","5118323","0","-20","1","1","42","5","610118402","1.5","","0","255","0","1.25","600"
"10118","0","610118006","3","0","0","-20","1","1","0","5","0","1.5","","0","255","0","1.25","0"
"10119","5092321","610119004","1","5092322","0","-50","1","1","70","5","0","5.5","","0","199","3","1.4","600"
"10119","0","610119005","2","5092323","0","-20","1","2","0","5","610119402","1.5","","0","199","0","1.15","600"
"10119","0","610119006","3","0","0","-50","1","1","0","5","0","1.5","","0","199","0","1.4","0"
"10120","5120321","610120004","1","5120322","0","-35","1","1","71","5","610120401","5.5","","0","255","3","1.55","600"
"10120","0","610120005","2","5120323","0","-35","1","2","0","5","610120402","1.5","","0","255","0","1.2","600"
"10120","0","610120006","3","0","0","-35","1","1","0","5","0","1.5","","0","255","0","1.55","0"
"10121","5094321","610121004","1","5094322","0","-50","1","3","0","5","610121401","5.5","","10","200","3","2.2","600"
"10121","0","610121005","2","5094323","0","-50","1","1","68","5","0","1.5","","0","200","0","2.2","0"
"10121","0","610121006","3","0","0","-50","1","1","0","5","0","1.5","","0","200","0","2.2","0"
"10122","5122321","610122004","1","5122322","0","40","1","1","68","5","610122401","5.5","","0","255","3","1.7","600"
"10122","0","610122005","2","5122323","0","20","1","2","0","5","610122402","1.5","","0","255","4.5","1","600"
"10122","0","610122006","3","0","0","40","1","1","0","5","0","1.5","","0","255","0","1.7","0"
"10123","5096321","610123004","1","5096322","0","-120","1","1","80","5","0","5.5","","0","200","3","1.3","600"
"10123","0","610123005","2","5096323","0","-80","1","2","0","5","610123402","1.5","","0","200","0","1","600"
"10123","0","610123006","3","0","0","-120","1","1","0","5","0","1.5","","0","200","0","1.3","0"
"10124","5124321","610124004","1","5124322","0","-20","1","2","0","5","610124401","5.5","","0","255","3","0.83","600"
"10124","0","610124005","2","5124323","0","-20","1","1","66","5","0","1.5","","0","255","0","0.83","600"
"10124","0","610124006","3","0","0","-20","1","1","0","5","0","1.5","","0","255","0","0.83","0"
"10125","5098321","610125004","1","5098322","0","-120","1","2","0","5","610125401","5.5","","0","200","3","1.3","600"
"10125","0","610125005","2","5098323","0","-80","1","2","0","5","610125402","1.5","","0","200","0","1.1","600"
"10125","0","610125006","3","0","0","-85","1","1","0","5","0","1.5","","0","200","0","1.3","0"
"10126","5126321","610126004","1","5126322","0","-25","1","1","83","5","610126401","5.5","","0","255","3","1.5","600"
"10126","0","610126005","2","5126323","0","-25","1","2","0","5","610126402","1.5","","0","255","3","1.3","600"
"10126","0","610126006","3","0","0","-25","1","1","0","5","0","1.5","","0","255","0","1.5","0"
"10127","5100321","610127004","1","5100322","0","-50","1","2","0","5","610127401","5.5","","0","200","3","1.1","600"
"10127","0","610127005","2","5100323","0","-70","1","1","64","5","0","1.5","","0","200","0","1.5","600"
"10127","0","610127006","3","0","0","-70","1","1","0","5","0","1.5","","0","200","0","1.5","0"
"10128","5128321","610128004","1","5128322","0","-25","1","3","0","5","610128401","5.5","","15","255","3","1.85","600"
"10128","0","610128005","2","5128323","0","-25","1","1","62","5","610128402","1.5","","0","255","0","1.85","0"
"10128","0","610128006","3","0","0","-25","1","1","0","5","0","1.5","","0","255","0","1.85","0"
"10129","5102321","610129004","1","5102322","0","-85","1","1","66","5","0","5.5","","0","200","3","1.25","600"
"10129","0","610129005","2","5102323","0","-80","1","2","0","5","610129402","1.5","","0","200","0","1.1","600"
"10129","0","610129006","3","0","0","-85","1","1","0","5","0","1.5","","0","200","0","1.25","0"
"10130","5130321","610130004","1","5130322","0","0","1","1","78","5","0","5.5","","0","255","3","1.2","600"
"10130","0","610130005","2","5130323","0","0","1","2","0","5","610130402","1.5","","0","255","0","1","600"
"10130","0","610130006","3","0","0","0","1","1","0","5","0","1.5","","0","255","0","1.2","0"
"10131","5104321","610131004","1","5104322","0","0","1","2","0","5","610131401","5.5","","0","200","3","1.3","600"
"10131","0","610131005","2","5104323","0","-40","1","1","40","5","0","1.5","","0","200","0","1.5","600"
"10131","0","610131006","3","0","0","-40","1","1","0","5","0","1.5","","0","200","0","1.5","0"
"10132","5132321","610132004","1","5132322","0","-60","1","3","0","5","610132401","5.5","","15","255","3","1","600"
"10132","0","610132005","2","5132323","0","-60","1","1","70","5","610132402","1.5","","0","255","0","1","0"
"10132","0","610132006","3","0","0","-60","1","1","0","5","0","1.5","","0","255","0","1","0"
"10133","5106321","610133004","1","5106322","0","0","1","3","0","5","610133401","5.5","","12","200","3","1.2","600"
"10133","0","610133005","2","5106323","0","0","1","1","60","5","610133402","1.5","","0","200","0","1.2","600"
"10133","0","610133006","3","0","0","0","1","1","0","5","0","1.5","","0","200","0","1.2","0"
"10134","5134321","610134004","1","5134322","0","-50","1","1","55","5","0","5.5","","0","255","3","1.85","600"
"10134","0","610134005","2","5134323","0","-50","1","3","0","5","610134402","1.5","","30","255","3","1.85","600"
"10134","0","610134006","3","0","0","-50","1","1","0","5","0","1.5","","0","255","0","1.85","0"
"10135","5108321","610135004","1","5108322","0","-35","1","1","85","5","610135401","5.5","","0","200","3","1.55","600"
"10135","0","610135005","2","5108323","0","-35","1","1","70","5","610135402","1.5","","0","200","0","1.55","600"
"10135","0","610135006","3","0","0","-35","1","1","0","5","0","1.5","","0","200","0","1.55","0"
"10136","5136321","610136004","1","5136322","0","0","1","2","0","5","610136401","5.5","","0","255","3","1.1","600"
"10136","0","610136005","2","5136323","0","-50","1","1","84","5","0","1.5","","0","255","0","1.5","600"
"10136","0","610136006","3","0","0","-50","1","1","0","5","0","1.5","","0","255","0","1.5","0"
"10137","5137321","610137004","1","5137322","0","0","1","1","75","5","0","5.5","","0","255","0","0.85","0"
"10137","0","610137005","2","5137323","0","0","1","1","50","5","0","1.5","","0","255","0","0.85","0"
"10137","0","610137006","3","0","0","0","1","1","0","5","0","1.5","","0","255","0","0.85","0"
"10138","5110321","610138004","1","5110322","0","-50","1","5","69","5","610138401","5.5","","2000000","200","3","1","600"
"10138","0","610138005","2","5110323","0","-50","1","2","0","5","610138402","1.5","","0","200","0","0.85","600"
"10138","0","610138006","3","0","0","-50","1","1","0","5","0","1.5","","0","200","0","1","0"
"10139","5111321","610139004","1","5111322","0","-78","1","1","62","5","610139401","5.5","","0","200","3","1.35","600"
"10139","0","610139005","2","5111323","0","-55","1","2","0","5","610139402","1.5","","0","200","0","1.2","600"
"10139","0","610139006","3","0","0","-78","1","1","0","5","0","1.5","","0","200","0","1.35","0"
"10140","5140321","610140004","1","5140322","0","0","1","1","86","5","0","5.5","","0","255","3","1.4","600"
"10140","0","610140005","2","5140323","0","0","1","1","52","5","0","1.5","","0","255","0","1.4","0"
"10140","0","610140006","3","0","0","0","1","1","0","5","0","1.5","","0","255","0","1.4","0"
"10141","5114321","610141004","1","5114322","0","20","1","3","0","5","610141401","5.5","","16","200","3","1.25","600"
"10141","0","610141005","2","5114323","0","20","1","1","58","5","610141402","1.5","","0","200","0","1.25","600"
"10141","0","610141006","3","0","0","20","1","1","0","5","0","1.5","","0","200","0","1.25","0"
"10142","5142321","610142004","1","5142322","0","-33","1","1","76","5","0","5.5","","0","255","3","1.45","600"
"10142","0","610142005","2","5142323","0","-40","1","2","0","5","610142402","1.5","","0","255","3","1.23","600"
"10142","0","610142006","3","0","0","-33","1","1","0","5","0","1.5","","0","255","0","1.45","0"
"10143","5116321","610143004","1","5116322","0","-25","1","1","72","5","610143401","5.5","","0","200","3","1.85","600"
"10143","0","610143005","2","5116323","0","-25","1","1","52","5","610143402","1.5","","0","200","0","1.85","0"
"10143","0","610143006","3","0","0","-25","1","1","0","5","0","1.5","","0","200","0","1.85","0"
"10144","5144321","610144004","1","5144322","0","-33","1","1","65","5","0","5.5","","0","255","3","1","600"
"10144","0","610144005","2","5144323","0","-40","1","2","0","5","610144402","1.5","","0","255","3","1","600"
"10144","0","610144006","3","0","0","-33","1","1","0","5","0","1.5","","0","255","0","1","0"
"10145","5118321","610145004","1","5118322","0","-20","1","1","74","5","610145401","5.5","","0","200","3","1.25","600"
"10145","0","610145005","2","5118323","0","-20","1","1","52","5","610145402","1.5","","0","200","0","1.25","600"
"10145","0","610145006","3","0","0","-20","1","1","0","5","0","1.5","","0","200","0","1.25","0"
"10146","5146321","610146004","1","5146322","0","-45","1","2","0","5","610146401","5.5","","0","255","3","0.87","600"
"10146","0","610146005","2","5146323","0","-45","1","1","58","5","0","1.5","","0","255","0","1.18","0"
"10146","0","610146006","3","0","0","-45","1","1","0","5","0","1.5","","0","255","0","1.18","0"
"10147","5120321","610147004","1","5120322","0","-35","1","1","76","5","610147401","5.5","","0","200","0","1.55","600"
"10147","0","610147005","2","5120323","0","-35","1","2","0","5","610147402","1.5","","0","200","4","1.2","600"
"10147","0","610147006","3","0","0","-35","1","1","0","5","0","1.5","","0","200","0","1.55","0"
"10148","5148321","610148004","1","5148322","0","-50","1","2","0","5","610148401","5.5","","0","255","3","1.4","600"
"10148","0","610148005","2","5148323","0","-50","1","1","72","5","0","1.5","","0","255","0","1.7","0"
"10148","0","610148006","3","0","0","-50","1","1","0","5","0","1.5","","0","255","0","1.7","0"
"10149","5122321","610149004","1","5122322","0","40","1","1","68","5","610149401","5.5","","0","200","3","1.7","600"
"10149","0","610149005","2","5122323","0","20","1","2","0","5","610149402","1.5","","0","200","4.5","1","600"
"10149","0","610149006","3","0","0","40","1","1","0","5","0","1.5","","0","200","0","1.7","0"
"10150","5150321","610150004","1","5150322","0","-33","1","1","71","5","0","5.5","","0","255","0","1.35","0"
"10150","0","610150005","2","5150323","0","-33","1","1","50","5","0","1.5","","0","255","0","1.35","0"
"10150","0","610150006","3","0","0","-33","1","1","0","5","0","1.5","","0","255","0","1.35","0"
"10151","5124321","610151004","1","5124322","0","-20","1","2","0","5","610151401","5.5","","0","200","3","0.83","600"
"10151","0","610151005","2","5124323","0","-20","1","1","66","5","0","1.5","","0","200","0","0.83","600"
"10151","0","610151006","3","0","0","-20","1","1","0","5","0","1.5","","0","200","0","0.83","0"
"10152","5152321","610152004","1","5152322","0","20","1","2","0","5","610152401","5.5","","0","255","4.8","0.7","600"
"10152","0","610152005","2","5152323","0","30","1","1","81","5","0","1.5","","0","255","0","0.96","0"
"10152","0","610152006","3","0","0","30","1","1","0","5","0","1.5","","0","255","0","0.96","0"
"10153","0","610153004","1","5017321","0","50","1","2","0","5","610153401","1.5","","0","200","3","0.9","600"
"10153","0","610153005","2","5017322","0","84","1","1","69","5","0","1.5","","0","200","0","1","0"
"10153","0","610153006","3","0","0","84","1","1","0","5","0","1.5","","0","200","0","1","0"
"10154","5154321","610154004","1","5154322","0","-33","1","1","68","5","0","5.5","","0","255","3","1.25","600"
"10154","0","610154005","2","5154323","0","-10","1","2","0","5","610154402","1.5","","0","255","3","1","600"
"10154","0","610154006","3","0","0","-33","1","1","0","5","0","1.5","","0","255","0","1.25","0"
"10155","5126321","610126004","1","5126322","0","-25","1","1","83","5","610126401","5.5","","0","255","3","1.5","600"
"10155","0","610126005","2","5126323","0","-25","1","2","0","5","610126402","1.5","","0","255","3","1.3","600"
"10155","0","610126006","3","0","0","-25","1","1","0","5","0","1.5","","0","255","0","1.5","0"
"10156","5156321","610156004","1","5156322","0","5","1","2","0","5","610156401","5.5","","0","255","3","0.85","600"
"10156","0","610156005","2","5156323","0","-10","1","1","75","5","0","1.5","","0","255","3","1.11","600"
"10156","0","610156006","3","0","0","-10","1","1","0","5","0","1.5","","0","255","0","1.11","0"
"10157","5128321","610128004","1","5128322","0","-25","1","3","0","5","610128401","5.5","","15","255","3","1.85","600"
"10157","0","610128005","2","5128323","0","-25","1","1","62","5","610128402","1.5","","0","255","0","1.85","0"
"10157","0","610128006","3","0","0","-25","1","1","0","5","0","1.5","","0","255","0","1.85","0"
"10158","5158321","610158004","1","5158322","0","-40","1","2","0","5","610158401","5.5","","0","255","3","1.5","600"
"10158","0","610158005","2","5158323","0","-33","1","1","65","5","0","1.5","","0","255","0","1.75","0"
"10158","0","610158006","3","0","0","-33","1","1","0","5","0","1.5","","0","255","0","1.75","0"
