e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"10001","0","2","0","0","10020521","10020524","33","0","0","0","7","10020525"
"0","0","2","0","0","10020524","10020525","32","0","0","0","6","10020526"
"0","0","2","0","0","10020525","10020526","31","0","0","0","12","10020527"
"10001","0","2","0","0","10020526","10020527","30","0","0","0","11","10020528"
"1","0","2","0","0","10020527","10020528","29","0","0","0","2","10020529"
"4","0","2","0","0","10020528","10020529","28","0","0","0","14","10020530"
"1","0","2","0","0","10020529","10020530","27","0","0","0","3","10020531"
"10001","0","2","0","0","10020530","10020531","26","0","0","0","7","10020532"
"0","0","2","0","0","10020531","10020532","25","0","0","0","4","10020533"
"3","0","2","0","0","10020532","10020533","24","0","0","0","2","10020534"
"10001","0","2","0","0","10020533","10020534","23","0","0","0","11","10020535"
"10001","0","2","0","0","10020534","10020535","22","0","0","0","7","10020536"
"1","0","2","0","0","10020535","10020536","21","0","0","0","2","10020537"
"10003","0","2","0","0","10020536","10020537","20","0","0","0","7","10020538"
"2","0","2","0","0","10020537","10020538","19","0","0","0","14","10020539"
"0","0","2","0","0","10020538","10020539","18","0","0","0","4","10020540"
"10002","0","2","0","0","10020539","10020540","17","0","0","0","7","10020542"
"10002","0","2","0","0","10020542","10020541","15","0","0","0","7","10020543"
"5","0","2","0","0","10020540","10020542","16","0","0","0","14","10020541"
"2","0","2","0","0","10020541","10020543","14","0","0","0","3","10020544"
"0","0","2","0","0","10020543","10020544","13","0","0","0","5","10020062"
"2","0","2","0","0","10020294","10020545","59","0","0","0","2","10020546"
"3","0","2","0","0","10020545","10020546","58","0","0","0","2","10020547"
"1","0","2","0","0","10020546","10020547","57","0","0","0","2","10020420"
"5","0","2","0","0","10020237","10020549","36","0","0","0","14","10020550"
"2","0","2","0","0","10020549","10020550","35","0","0","0","2","10020551"
"3","0","2","0","0","10020550","10020551","34","0","0","0","14","10020552"
"2","0","2","0","0","10020551","10020552","33","0","0","0","2","10020553"
"3","0","2","0","0","10020552","10020553","32","0","0","0","2","10020554"
"2","0","2","0","0","10020553","10020554","31","0","0","0","2","10020555"
"3","0","2","0","0","10020554","10020555","30","0","0","0","14","10020255"
"5","0","2","0","0","10020480","10020556","21","0","0","0","14","10020557"
"0","0","2","0","0","10020556","10020557","20","0","0","0","4","10020558"
"3","0","2","0","0","10020557","10020558","19","0","0","0","3","10020560"
"10001","0","2","0","0","10020480","10020559","19","0","0","0","7","10020560"
"0","0","2","0","0","10020558","10020560","18","0","10020559","0","6","10020167"
"2","0","2","0","0","10020128","10020561","38","0","0","0","14","10020562"
"3","0","2","0","0","10020561","10020562","37","0","0","0","3","10020563"
"0","0","2","0","0","10020562","10020563","36","0","0","0","4","10020565"
"1","0","2","0","0","10020573","10020564","35","0","0","0","2","10020146"
"4","0","2","0","0","10020563","10020565","35","0","0","0","14","10020566"
"4","0","2","0","0","10020565","10020566","34","0","0","0","14","10020143"
"10002","0","2","0","0","10020128","10020567","38","0","0","0","7","10020574"
"6","0","2","0","0","10020574","10020569","36","0","0","0","14","10020570"
"0","0","2","0","0","10020569","10020570","35","0","0","0","5","10020571"
"10003","0","2","0","0","10020570","10020571","34","0","0","0","7","10020143"
"1","0","2","0","0","10020128","10020573","36","0","0","0","2","10020564"
"10003","0","2","0","0","10020567","10020574","37","0","0","0","7","10020569"
"2","0","2","0","0","10020515","10020576","10","0","0","0","14","10020577"
"0","0","2","0","0","10020576","10020577","9","0","0","0","4","10020579"
"10003","0","2","0","0","10020577","10020579","8","0","0","0","7","10020582"
"5","0","2","0","0","10020584","10020580","8","0","0","0","14","10020581"
"10003","0","2","0","0","10020580","10020581","7","0","0","0","7","10020404"
"4","0","2","0","0","10020579","10020582","7","0","0","0","14","10020404"
"0","0","2","0","0","10020515","10020583","10","0","0","0","4","10020584"
"2","0","2","0","0","10020583","10020584","9","0","0","0","2","10020580"
"1","0","2","0","0","10020586","10020585","36","0","0","0","14","10020522"
"10002","0","2","0","0","10020031","10020586","37","0","0","0","7","10020585"
"2","0","2","0","0","10020020","10020587","50","0","0","0","3","10020018"
"3","0","2","0","0","10020009","10020588","54","0","0","0","3","10020012"
"3","0","2","0","0","10020009","10020589","54","0","0","0","2","10020013"
"2","0","2","0","0","10020016","10020590","50","0","0","0","2","10020018"
"0","0","2","0","0","10020007","10020592","56","0","0","0","4","10020009"
"0","0","3","0","0","0","10030001","63","0","0","0","1","10030002"
"10001","0","3","0","0","10030001","10030002","62","0","10030369","0","7","10030003"
"1","0","3","0","0","10030002","10030003","61","0","0","0","2","10030004"
"0","0","3","0","0","10030003","10030004","60","0","0","0","4","10030012"
"0","0","3","0","0","10030004","10030012","59","0","0","0","12","10030013"
"0","0","3","0","0","10030012","10030013","58","0","0","0","5","10030014"
"1","0","3","0","0","10030013","10030014","57","0","0","0","2","10030015"
"0","0","3","0","0","10030014","10030015","56","0","0","0","4","10030018"
"10001","0","3","0","0","10030015","10030018","55","0","0","0","11","10030019"
"0","0","3","10030023","0","10030018","10030019","54","0","0","0","6","10030020"
"2","0","3","0","0","10030019","10030020","53","0","0","0","2","10030022"
"2","0","3","0","0","10030022","10030021","51","0","0","0","2","10030380"
"0","0","3","0","0","10030020","10030022","52","0","0","0","12","10030021"
"1","0","3","0","0","10030019","10030023","53","0","0","0","3","10030025"
"2","0","3","0","0","10030025","10030024","51","0","0","0","3","10030380"
"0","0","3","0","0","10030023","10030025","52","0","0","0","4","10030024"
"10001","0","3","0","0","10030380","10030027","49","0","0","0","7","10030028"
"2","0","3","0","0","10030027","10030028","48","0","0","0","2","10030029"
"0","0","3","0","0","10030028","10030029","47","0","0","0","12","10030030"
"3","0","3","0","0","10030029","10030030","46","0","0","0","14","10030031"
"10001","0","3","0","0","10030030","10030031","45","0","0","0","11","10030032"
"0","0","3","0","0","10030031","10030032","44","0","0","0","4","10030033"
"1","0","3","10030035","0","10030032","10030033","43","0","0","0","2","10030034"
"0","0","3","0","0","10030033","10030034","42","0","0","0","12","10030037"
"10002","0","3","0","0","10030033","10030035","42","0","0","0","7","10030036"
"3","0","3","0","0","10030035","10030036","41","0","0","0","3","10030039"
"2","0","3","0","0","10030034","10030037","41","0","0","0","14","10030038"
"0","0","3","0","0","10030037","10030038","40","0","0","0","6","10030040"
"0","0","3","0","0","10030036","10030039","40","0","0","0","4","10030041"
"10002","0","3","0","0","10030038","10030040","39","0","0","0","7","10030043"
"3","0","3","0","0","10030039","10030041","39","0","0","0","2","10030042"
"10003","0","3","0","0","10030041","10030042","38","0","0","0","7","10030045"
"2","0","3","0","0","10030040","10030043","38","0","0","0","14","10030044"
"10001","0","3","0","0","10030043","10030044","37","0","0","0","11","10030047"
"2","0","3","0","0","10030042","10030045","37","0","0","0","3","10030046"
"3","0","3","0","0","10030045","10030046","36","0","0","0","2","10030048"
"10001","0","3","0","0","10030044","10030047","36","0","0","0","7","10030048"
"3","0","3","0","0","10030046","10030048","35","0","10030047","0","14","10030049"
"10001","0","3","0","0","10030048","10030049","34","0","0","0","7","10030050"
"0","0","3","0","0","10030049","10030050","33","0","0","0","12","10030051"
"0","0","3","0","0","10030050","10030051","32","0","0","0","4","10030052"
"0","0","3","0","0","10030051","10030052","31","0","0","0","6","10030053"
"2","0","3","0","0","10030052","10030053","30","0","0","0","14","10030054"
"1","0","3","0","0","10030053","10030054","29","0","0","0","2","10030055"
"10001","0","3","0","0","10030054","10030055","28","0","0","0","11","10030056"
"1","0","3","0","0","10030055","10030056","27","0","0","0","3","10030057"
"0","0","3","0","0","10030056","10030057","26","0","0","0","5","10030058"
"0","0","3","0","0","10030057","10030058","25","0","0","0","4","10030059"
"1","10030068","3","10030064","0","10030058","10030059","24","0","0","0","2","10030060"
"10001","0","3","0","0","10030059","10030060","23","0","0","0","7","10030061"
"1","0","3","0","0","10030060","10030061","22","0","0","0","3","10030062"
"1","0","3","0","0","10030061","10030062","21","10030069","10030067","0","2","10030063"
"0","0","3","0","0","10030062","10030063","20","0","0","0","6","10030072"
"4","0","3","0","0","10030059","10030064","25","0","0","0","14","10030065"
"3","0","3","0","0","10030064","10030065","24","0","0","0","2","10030066"
"3","0","3","0","0","10030065","10030066","23","0","0","0","3","10030067"
"4","0","3","0","0","10030066","10030067","22","0","0","0","14","10030062"
"10003","0","3","0","0","10030059","10030068","25","0","0","0","7","10030070"
"10003","0","3","0","0","10030071","10030069","22","0","0","0","7","10030062"
"0","0","3","0","0","10030068","10030070","24","0","0","0","6","10030071"
"6","0","3","0","0","10030070","10030071","23","0","0","0","14","10030069"
"10001","0","3","0","0","10030063","10030072","19","0","0","0","7","10030073"
"2","0","3","0","0","10030072","10030073","18","0","0","0","2","10030379"
"0","0","3","0","0","10030377","10030085","6","0","0","0","4","10030086"
"10001","0","3","0","0","10030085","10030086","5","0","0","0","7","10030087"
"3","0","3","0","0","10030086","10030087","4","0","0","0","14","10030088"
"1","0","3","0","0","10030087","10030088","3","0","0","0","2","10030089"
"10002","0","3","0","0","10030088","10030089","2","0","0","0","7","10030090"
"1","0","3","0","0","10030089","10030090","1","0","0","0","2","10030091"
"0","0","3","0","0","10030090","10030091","0","0","0","0","13","10030092"
"0","0","3","0","0","10030091","10030092","66","0","0","0","4","10030093"
"2","0","3","0","0","10030092","10030093","65","0","0","0","3","10030094"
"2","0","3","0","0","10030093","10030094","64","0","0","0","2","10030095"
"0","0","3","10030097","0","10030094","10030095","63","0","0","0","6","10030096"
"0","0","3","0","0","10030095","10030096","62","0","0","0","4","10030099"
"3","0","3","0","0","10030095","10030097","62","0","0","0","2","10030098"
"0","0","3","0","0","10030097","10030098","61","0","0","0","6","10030101"
"2","0","3","0","0","10030096","10030099","61","0","0","0","3","10030100"
"10003","0","3","0","0","10030099","10030100","60","0","0","0","7","10030102"
"0","0","3","0","0","10030098","10030101","60","0","0","0","5","10030102"
"10001","0","3","0","0","10030100","10030102","59","0","10030101","0","11","10030103"
"0","0","3","0","0","10030102","10030103","58","0","0","0","4","10030104"
"10001","0","3","0","0","10030103","10030104","57","0","0","0","7","10030105"
"3","0","3","0","0","10030104","10030105","56","0","0","0","14","10030106"
"1","0","3","0","0","10030105","10030106","55","0","0","0","3","10030107"
"10001","0","3","0","0","10030106","10030107","54","0","0","0","7","10030108"
"0","0","3","0","0","10030107","10030108","53","0","0","0","12","10030110"
"0","0","3","0","0","10030108","10030110","52","0","0","0","6","10030156"
"10001","0","3","0","0","10030156","10030112","50","0","0","0","7","10030113"
"1","0","3","0","0","10030112","10030113","49","0","0","0","2","10030114"
"10001","0","3","0","0","10030113","10030114","48","0","0","0","11","10030381"
"3","0","3","0","0","10030381","10030116","46","0","0","0","14","10030117"
"1","0","3","0","0","10030116","10030117","45","0","0","0","2","10030118"
"0","0","3","0","0","10030117","10030118","44","0","0","0","4","10030119"
"0","0","3","10030121","0","10030118","10030119","43","0","0","0","6","10030120"
"3","0","3","0","0","10030119","10030120","42","0","0","0","3","10030123"
"1","0","3","0","0","10030119","10030121","42","0","0","0","2","10030122"
"10003","0","3","0","0","10030121","10030122","41","0","0","0","7","10030125"
"3","0","3","0","0","10030120","10030123","41","0","0","0","2","10030124"
"2","0","3","0","0","10030123","10030124","40","0","0","0","2","10030126"
"5","0","3","0","0","10030122","10030125","40","0","0","0","14","10030127"
"3","0","3","0","0","10030124","10030126","39","0","0","0","3","10030129"
"0","0","3","0","0","10030125","10030127","39","0","0","0","6","10030128"
"10002","0","3","0","0","10030127","10030128","38","0","0","0","7","10030130"
"4","0","3","0","0","10030126","10030129","38","0","0","0","14","10030131"
"10003","0","3","0","0","10030128","10030130","37","0","0","0","7","10030133"
"10001","0","3","0","0","10030129","10030131","37","0","0","0","7","10030132"
"3","0","3","0","0","10030131","10030132","36","0","0","0","2","10030134"
"0","0","3","0","0","10030130","10030133","36","0","0","0","5","10030134"
"0","0","3","0","0","10030132","10030134","35","0","10030133","0","4","10030135"
"2","0","3","0","0","10030134","10030135","34","0","0","0","3","10030136"
"1","0","3","0","0","10030135","10030136","33","0","0","0","2","10030137"
"0","0","3","0","0","10030136","10030137","32","0","0","0","12","10030138"
"1","0","3","0","0","10030137","10030138","31","0","0","0","3","10030139"
"2","0","3","0","0","10030138","10030139","30","0","0","0","2","10030140"
"10001","0","3","0","0","10030139","10030140","29","0","0","0","7","10030141"
"0","0","3","0","0","10030140","10030141","28","0","0","0","12","10030142"
"1","0","3","0","0","10030141","10030142","27","0","0","0","2","10030143"
"0","0","3","0","0","10030142","10030143","26","0","0","0","6","10030144"
"0","0","3","0","0","10030143","10030144","25","0","0","0","4","10030145"
"1","0","3","0","0","10030144","10030145","24","0","0","0","2","10030146"
"3","0","3","0","0","10030145","10030146","23","0","0","0","14","10030147"
"10001","0","3","0","0","10030146","10030147","22","0","0","0","7","10030148"
"1","0","3","0","0","10030147","10030148","21","0","0","0","2","10030149"
"10001","0","3","0","0","10030148","10030149","20","0","0","0","11","10030150"
"10002","0","3","0","0","10030149","10030150","19","0","0","0","7","10030399"
"2","0","3","0","0","10030398","10030153","16","0","0","0","2","10030157"
"10001","0","3","0","0","10030157","10030155","14","0","0","0","7","10030158"
"0","0","3","0","0","10030110","10030156","51","0","0","0","4","10030112"
"1","0","3","0","0","10030153","10030157","15","0","0","0","3","10030155"
"0","0","3","0","0","10030155","10030158","13","0","0","0","4","10030159"
"5","0","3","0","0","10030158","10030159","12","0","0","0","14","10030160"
"10001","0","3","0","0","10030159","10030160","11","0","0","0","11","10030161"
"0","0","3","0","0","10030160","10030161","10","0","0","0","6","10030162"
"0","0","3","0","0","10030161","10030162","9","0","0","0","12","10030163"
"10002","0","3","0","0","10030162","10030163","8","0","0","0","7","10030164"
"2","0","3","0","0","10030163","10030164","7","0","0","0","2","10030165"
"0","0","3","10030166","0","10030164","10030165","6","0","0","0","4","10030167"
"10003","0","3","0","0","10030165","10030166","9","0","0","0","7","10030169"
"1","0","3","0","0","10030165","10030167","5","0","0","0","2","10030168"
"10001","0","3","0","0","10030167","10030168","4","0","10030172","0","11","10030173"
"3","0","3","0","0","10030166","10030169","8","0","0","0","2","10030170"
"6","0","3","0","0","10030169","10030170","7","0","0","0","14","10030171"
"0","0","3","0","0","10030170","10030171","6","0","0","0","6","10030172"
"3","0","3","0","0","10030171","10030172","5","0","0","0","3","10030168"
"2","0","3","0","0","10030168","10030173","3","0","0","0","3","10030174"
"10002","0","3","0","0","10030173","10030174","2","0","0","0","7","10030175"
"10003","0","3","0","0","10030174","10030175","1","0","0","0","7","10030176"
"0","0","3","0","0","10030175","10030176","0","0","0","0","13","10030177"
"0","0","3","0","0","10030176","10030177","68","0","0","0","6","10030178"
"0","0","3","0","0","10030177","10030178","67","0","0","0","12","10030179"
"1","0","3","0","0","10030178","10030179","66","0","0","0","2","10030180"
"10001","0","3","0","0","10030179","10030180","65","0","0","0","7","10030181"
"1","0","3","0","0","10030180","10030181","64","0","0","0","3","10030182"
"0","0","3","0","0","10030181","10030182","63","0","0","0","4","10030183"
"1","0","3","0","0","10030182","10030183","62","0","0","0","2","10030184"
"10001","0","3","0","0","10030183","10030184","61","0","0","0","11","10030185"
"0","0","3","0","0","10030184","10030185","60","0","0","0","6","10030186"
"1","0","3","0","0","10030185","10030186","59","0","0","0","2","10030188"
"1","0","3","0","0","10030188","10030187","57","0","0","0","2","10030189"
"2","0","3","0","0","10030186","10030188","58","0","0","0","3","10030187"
"10001","0","3","10030191","0","10030187","10030189","56","0","0","0","7","10030190"
"0","0","3","0","0","10030189","10030190","55","0","0","0","4","10030193"
"2","0","3","0","0","10030189","10030191","55","0","0","0","14","10030192"
"3","0","3","0","0","10030191","10030192","54","0","0","0","2","10030195"
"1","0","3","0","0","10030190","10030193","54","0","0","0","14","10030194"
"0","0","3","0","0","10030193","10030194","53","0","0","0","4","10030196"
"3","0","3","0","0","10030192","10030195","53","0","0","0","3","10030196"
"0","0","3","0","0","10030194","10030196","52","0","10030195","0","5","10030197"
"0","0","3","0","0","10030196","10030197","51","0","0","0","6","10030198"
"1","0","3","0","0","10030197","10030198","50","0","0","0","3","10030199"
"0","0","3","0","0","10030198","10030199","49","0","0","0","4","10030200"
"1","0","3","0","0","10030199","10030200","48","0","0","0","2","10030201"
"10001","0","3","0","0","10030200","10030201","47","0","0","0","11","10030202"
"10001","0","3","10030204","0","10030201","10030202","46","0","0","0","7","10030203"
"2","0","3","0","0","10030202","10030203","45","0","0","0","14","10030206"
"0","0","3","0","0","10030202","10030204","45","0","0","0","12","10030205"
"4","0","3","0","0","10030204","10030205","44","0","0","0","14","10030208"
"10003","0","3","0","0","10030203","10030206","44","0","0","0","7","10030207"
"0","0","3","0","0","10030206","10030207","43","0","0","0","4","10030209"
"1","0","3","0","0","10030205","10030208","43","0","0","0","2","10030209"
"0","0","3","0","0","10030207","10030209","42","0","10030208","0","6","10030210"
"0","0","3","0","0","10030209","10030210","41","0","0","0","12","10030211"
"2","0","3","0","0","10030210","10030211","40","0","0","0","3","10030212"
"0","0","3","0","0","10030211","10030212","39","0","0","0","4","10030213"
"2","0","3","0","0","10030212","10030213","38","0","0","0","2","10030214"
"1","0","3","10030215","0","10030213","10030214","37","0","0","0","2","10030216"
"5","0","3","0","0","10030214","10030215","40","0","0","0","14","10030217"
"0","0","3","0","0","10030214","10030216","36","0","0","0","12","10030225"
"3","0","3","0","0","10030215","10030217","39","0","0","0","2","10030218"
"2","0","3","0","0","10030217","10030218","38","0","0","0","2","10030219"
"2","0","3","0","0","10030218","10030219","37","0","0","0","2","10030220"
"3","0","3","0","0","10030219","10030220","36","0","0","0","14","10030221"
"2","0","3","0","0","10030220","10030221","35","0","0","0","2","10030222"
"2","0","3","0","0","10030221","10030222","34","0","0","0","2","10030223"
"3","0","3","0","0","10030222","10030223","33","0","0","0","2","10030224"
"3","0","3","0","0","10030223","10030224","32","0","0","0","14","10030229"
"10001","0","3","0","0","10030216","10030225","35","0","0","0","11","10030226"
"3","0","3","0","0","10030225","10030226","34","0","0","0","14","10030227"
"1","0","3","0","0","10030226","10030227","33","0","0","0","3","10030228"
"0","0","3","0","0","10030227","10030228","32","0","0","0","6","10030229"
"10001","0","3","0","0","10030224","10030229","31","0","10030228","0","7","10030230"
"0","0","3","0","0","10030229","10030230","30","0","0","0","5","10030231"
"1","0","3","0","0","10030230","10030231","29","0","0","0","2","10030232"
"1","0","3","0","0","10030231","10030232","28","0","0","0","3","10030382"
"1","0","3","0","0","10030382","10030234","26","0","0","0","2","10030235"
"5","0","3","0","0","10030234","10030235","25","0","0","0","14","10030236"
"10001","0","3","0","0","10030235","10030236","24","0","0","0","7","10030238"
"2","0","3","0","0","10030236","10030238","23","0","0","0","2","10030239"
"0","0","3","0","0","10030238","10030239","22","0","0","0","4","10030240"
"10002","0","3","0","0","10030239","10030240","21","0","0","0","7","10030241"
"1","0","3","0","0","10030240","10030241","20","0","0","0","2","10030242"
"3","0","3","0","0","10030241","10030242","19","0","0","0","3","10030387"
"3","0","3","0","0","10030387","10030244","17","0","0","0","14","10030245"
"1","0","3","0","0","10030244","10030245","16","0","0","0","2","10030246"
"10001","0","3","0","0","10030245","10030246","15","0","0","0","7","10030247"
"0","0","3","0","0","10030246","10030247","14","0","0","0","6","10030401"
"10001","0","3","0","0","10030252","10030251","10","0","0","0","11","10030253"
"10002","0","3","0","0","10030400","10030252","11","0","0","0","7","10030251"
"1","0","3","0","0","10030251","10030253","9","0","0","0","2","10030254"
"1","0","3","10030256","0","10030253","10030254","8","0","0","0","2","10030255"
"3","0","3","0","0","10030254","10030255","7","0","0","0","3","10030257"
"5","0","3","0","0","10030254","10030256","7","0","0","0","14","10030258"
"4","0","3","0","0","10030255","10030257","6","0","0","0","14","10030259"
"0","0","3","0","0","10030256","10030258","6","0","0","0","4","10030259"
"0","0","3","0","0","10030257","10030259","5","0","10030258","0","6","10030260"
"1","0","3","0","0","10030259","10030260","4","0","0","0","2","10030261"
"0","0","3","0","0","10030260","10030261","3","0","0","0","4","10030262"
"0","0","3","0","0","10030261","10030262","2","0","0","0","12","10030263"
"10003","0","3","0","0","10030262","10030263","1","0","0","0","7","10030264"
"0","0","3","0","0","10030263","10030264","0","0","0","0","13","10030265"
"10001","0","3","0","0","10030264","10030265","66","0","0","0","11","10030266"
"10001","0","3","0","0","10030265","10030266","65","0","0","0","7","10030267"
"1","0","3","0","0","10030266","10030267","64","0","0","0","3","10030268"
"0","0","3","0","0","10030267","10030268","63","0","0","0","4","10030269"
"1","0","3","0","0","10030268","10030269","62","0","0","0","2","10030270"
"10001","0","3","0","0","10030269","10030270","61","0","0","0","7","10030271"
"0","0","3","0","0","10030270","10030271","60","0","0","0","5","10030272"
"1","0","3","0","0","10030271","10030272","59","0","0","0","2","10030273"
"0","0","3","0","0","10030272","10030273","58","0","0","0","12","10030274"
"0","0","3","0","0","10030273","10030274","57","0","0","0","4","10030275"
"1","0","3","0","0","10030274","10030275","56","0","0","0","2","10030276"
"0","0","3","0","0","10030275","10030276","55","0","0","0","6","10030277"
"10001","0","3","10030284","0","10030276","10030277","54","0","0","0","11","10030278"
"10001","0","3","0","0","10030277","10030278","53","0","0","0","7","10030279"
"10002","0","3","0","0","10030278","10030279","52","0","0","0","7","10030280"
"10003","0","3","0","0","10030279","10030280","51","0","0","0","7","10030281"
"10002","0","3","0","0","10030280","10030281","50","0","0","0","7","10030282"
"10001","0","3","0","0","10030281","10030282","49","0","0","0","7","10030283"
"0","0","3","0","0","10030282","10030283","48","0","10030285","0","4","10030289"
"2","0","3","0","0","10030277","10030284","53","0","0","0","14","10030287"
"3","0","3","0","0","10030286","10030285","49","0","0","0","14","10030283"
"3","0","3","0","0","10030288","10030286","50","0","0","0","3","10030285"
"2","0","3","0","0","10030284","10030287","52","0","0","0","3","10030288"
"3","0","3","0","0","10030287","10030288","51","0","0","0","2","10030286"
"0","0","3","0","0","10030283","10030289","47","0","0","0","6","10030290"
"1","0","3","0","0","10030289","10030290","46","0","0","0","3","10030292"
"1","0","3","0","0","10030292","10030291","44","0","0","0","2","10030293"
"3","0","3","0","0","10030290","10030292","45","0","0","0","14","10030291"
"0","0","3","0","0","10030291","10030293","43","0","0","0","4","10030294"
"10001","0","3","0","0","10030293","10030294","42","0","0","0","7","10030295"
"2","0","3","0","0","10030294","10030295","41","0","0","0","2","10030296"
"10001","0","3","0","0","10030295","10030296","40","0","0","0","11","10030297"
"2","0","3","0","0","10030296","10030297","39","0","0","0","14","10030298"
"0","0","3","0","0","10030297","10030298","38","0","0","0","5","10030299"
"0","0","3","10030301","0","10030298","10030299","37","0","0","0","4","10030300"
"1","0","3","0","0","10030299","10030300","36","0","0","0","3","10030303"
"10001","0","3","0","0","10030299","10030301","36","0","0","0","7","10030302"
"2","0","3","0","0","10030301","10030302","35","0","0","0","14","10030305"
"0","0","3","0","0","10030300","10030303","35","0","0","0","6","10030304"
"3","0","3","0","0","10030303","10030304","34","0","0","0","2","10030306"
"0","0","3","0","0","10030302","10030305","34","0","0","0","4","10030308"
"2","0","3","0","0","10030304","10030306","33","0","0","0","14","10030307"
"3","0","3","0","0","10030306","10030307","32","0","0","0","2","10030310"
"10003","0","3","0","0","10030305","10030308","33","0","0","0","7","10030309"
"10002","0","3","0","0","10030308","10030309","32","0","0","0","7","10030310"
"0","0","3","0","0","10030307","10030310","31","0","10030309","0","6","10030311"
"10001","0","3","0","0","10030310","10030311","30","0","0","0","11","10030312"
"4","0","3","0","0","10030311","10030312","29","0","0","0","14","10030313"
"0","0","3","0","0","10030312","10030313","28","0","0","0","12","10030314"
"10001","0","3","0","0","10030313","10030314","27","0","0","0","7","10030315"
"2","0","3","0","0","10030314","10030315","26","0","0","0","2","10030385"
"1","0","3","0","0","10030385","10030317","24","0","0","0","6","10030391"
"1","0","3","10030321","0","10030390","10030320","21","0","0","0","2","10030324"
"3","0","3","0","0","10030320","10030321","22","0","0","0","3","10030322"
"4","0","3","0","0","10030321","10030322","21","0","0","0","14","10030323"
"10003","0","3","0","0","10030322","10030323","20","0","0","0","7","10030325"
"1","0","3","0","0","10030320","10030324","20","0","0","0","3","10030325"
"10001","0","3","0","0","10030323","10030325","19","0","10030324","0","7","10030326"
"0","0","3","0","0","10030325","10030326","18","0","0","0","4","10030327"
"2","0","3","0","0","10030326","10030327","17","0","0","0","2","10030334"
"0","0","3","0","0","10030327","10030334","16","0","0","0","6","10030335"
"0","0","3","0","0","10030334","10030335","15","0","0","0","4","10030336"
"2","0","3","0","0","10030335","10030336","14","0","0","0","3","10030337"
"1","0","3","0","0","10030336","10030337","13","0","0","0","2","10030338"
"10003","0","3","0","0","10030337","10030338","12","0","0","0","7","10030386"
"1","0","3","0","0","10030386","10030340","10","0","0","0","2","10030341"
"1","10030347","3","10030344","0","10030340","10030341","9","0","0","0","3","10030357"
"2","0","3","0","0","10030341","10030344","10","0","0","0","14","10030345"
"4","0","3","0","0","10030344","10030345","9","0","0","0","14","10030346"
"3","0","3","0","0","10030345","10030346","8","0","0","0","3","10030358"
"10003","0","3","0","0","10030341","10030347","10","0","0","0","7","10030348"
"0","0","3","0","0","10030347","10030348","9","0","0","0","4","10030349"
"4","0","3","0","0","10030348","10030349","8","0","0","0","14","10030358"
"0","0","3","0","0","10030341","10030357","8","0","0","0","6","10030358"
"1","0","3","0","0","10030346","10030358","7","10030357","10030349","0","2","10030359"
"2","0","3","0","0","10030358","10030359","6","0","0","0","3","10030360"
"10003","0","3","0","0","10030359","10030360","5","0","0","0","7","10030392"
"3","0","3","0","0","10030392","10030362","3","0","0","0","14","10030363"
"10002","0","3","0","0","10030362","10030363","2","0","0","0","7","10030364"
"1","0","3","0","0","10030363","10030364","1","0","0","0","2","10030365"
"0","0","3","0","0","10030364","10030365","0","0","0","0","13","10030366"
"0","0","3","0","0","10030365","10030366","66","0","0","0","4","10030367"
"0","0","3","0","0","10030366","10030367","65","0","0","0","6","10030368"
"2","0","3","0","0","10030367","10030368","64","0","0","0","3","10030369"
"2","0","3","0","0","10030368","10030369","63","0","0","0","2","10030002"
"0","0","3","0","0","10030393","10030370","14","0","0","0","6","10030371"
"1","0","3","0","0","10030370","10030371","13","0","0","0","3","10030372"
"10002","0","3","0","0","10030371","10030372","12","0","0","0","7","10030373"
"3","0","3","0","0","10030372","10030373","11","0","0","0","14","10030374"
"1","0","3","0","0","10030373","10030374","10","0","0","0","2","10030375"
"2","0","3","0","0","10030374","10030375","9","0","0","0","3","10030376"
"0","0","3","0","0","10030375","10030376","8","0","0","0","6","10030377"
"1","0","3","0","0","10030376","10030377","7","0","0","0","2","10030085"
"10001","0","3","0","0","10030073","10030379","17","0","0","0","7","10030394"
"10001","0","3","0","0","10030021","10030380","50","0","10030024","0","7","10030027"
"10001","0","3","0","0","10030114","10030381","47","0","0","0","7","10030116"
"10001","0","3","0","0","10030232","10030382","27","0","0","0","7","10030234"
