3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"11","4610","4197","0","183","259","137","0","0","11","31","106601","105","50","0","15","815","0","19"
"11","4690","4758","0","198","316","149","0","0","11","34","106601","128","50","0","16","815","0","19"
"11","5170","5300","0","219","394","149","0","0","11","37","106601","147","50","0","17","965","0","19"
"11","5590","5935","0","238","461","149","0","0","11","37","106601","169","50","0","18","1115","0","19"
"11","5805","6640","0","259","539","149","0","0","11","37","106601","202","50","0","19","1115","0","19"
"11","6000","7405","0","289","620","158","0","0","11","37","106601","232","50","0","20","1115","0","19"
"11","6190","8243","0","314","715","158","0","0","11","37","106601","272","50","0","21","1115","0","19"
"11","6535","9265","0","339","807","158","0","0","11","37","106601","308","50","0","22","1115","0","19"
"11","6865","10490","0","371","913","158","0","0","11","37","106601","329","50","0","23","1115","0","19"
"11","7025","11848","0","401","986","158","0","0","11","37","106601","355","50","0","24","1115","0","19"
"11","7095","13445","0","423","1041","158","0","0","11","37","106601","377","50","0","25","1115","0","19"
"11","8540","14993","0","449","1065","158","0","0","11","37","106601","406","50","0","26","1115","0","19"
"11","11795","16401","0","478","1083","158","0","0","11","37","106601","442","50","0","27","1115","0","19"
"11","15580","17900","0","507","1104","158","0","0","11","37","106601","473","50","0","28","1115","0","19"
"11","17815","19718","0","539","1126","158","0","0","11","37","106601","505","50","0","29","1115","0","19"
"11","18435","21863","0","571","1149","158","0","0","11","37","106601","537","50","0","30","1115","0","19"
"11","19115","24209","0","593","1172","158","0","0","11","37","106601","559","50","0","31","1115","0","19"
"11","19635","26774","0","606","1195","158","0","0","11","37","106601","572","50","0","32","1115","0","19"
"11","20205","29468","0","620","1217","158","0","0","11","37","106601","586","50","0","33","1115","0","19"
"11","21135","32195","0","643","1238","158","0","0","11","37","106601","609","50","0","34","1115","0","19"
"0","55","0","0","0","0","0","0","0","0","0","106701","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","106701","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","106701","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","106701","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","106701","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","106701","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","106701","66","45","1255","8","100","0","4"
"2","1865","0","0","14","0","155","16","0","0","0","106701","79","60","1615","9","100","0","9"
"3","2225","0","0","15","0","190","45","0","0","0","106701","95","60","2003","10","520","0","14"
"4","2485","0","0","18","0","206","90","5","0","0","106701","105","60","2456","11","740","0","14"
"4","2625","0","0","21","0","242","145","13","0","0","106701","115","60","2922","12","740","0","14"
"4","2865","0","0","29","0","262","205","16","0","0","106701","127","60","3403","13","740","0","16"
"4","3005","0","0","39","0","284","269","16","0","0","106701","144","60","3895","14","860","0","18"
"4","3095","0","0","53","0","294","325","16","0","0","106701","162","64","4406","15","980","0","20"
"4","3125","0","0","66","0","314","384","16","0","0","106701","179","64","4974","16","980","0","22"
"4","3125","0","0","75","0","344","459","16","0","0","106701","196","64","5602","17","980","0","22"
"4","3125","0","0","85","0","354","563","16","0","0","106701","214","64","6284","18","980","0","22"
"4","3125","0","0","96","0","354","692","16","0","0","106701","230","64","7060","19","980","0","22"
"4","3125","0","0","111","0","354","830","16","0","0","106701","251","64","7878","20","980","0","22"
"4","3125","0","0","121","0","354","1011","16","0","0","106701","262","64","8817","21","1080","0","22"
"4","3125","0","0","132","0","354","1203","16","0","0","106701","277","64","9900","22","1180","0","22"
"4","3125","0","0","143","0","354","1352","16","0","0","106701","300","64","11161","23","1180","0","22"
"4","3125","0","0","155","0","354","1468","16","0","0","106701","325","64","12553","24","1180","0","22"
"4","3125","0","0","167","0","354","1560","16","0","0","106701","342","64","14168","25","1180","0","22"
"4","3585","0","0","179","0","354","1604","16","0","0","106701","359","64","15925","26","1180","0","22"
"4","4045","0","0","191","0","354","1630","16","0","0","106701","376","64","17810","27","1180","0","22"
"4","4045","0","0","202","0","354","1656","16","0","0","106701","389","64","19900","28","1180","0","22"
"4","4505","0","0","211","0","354","1683","16","0","0","106701","398","64","22133","29","1180","0","22"
"4","4965","0","0","219","0","354","1711","16","0","0","106701","406","64","24520","30","1180","0","22"
"4","5425","0","0","227","0","354","1739","16","0","0","106701","414","64","27015","31","1180","0","22"
"4","5885","0","0","235","0","354","1767","16","0","0","106701","422","64","29620","32","1180","0","22"
"4","6385","0","0","243","0","354","1794","16","0","0","106701","430","64","32366","33","1180","0","22"
"4","7385","0","0","251","0","354","1820","16","0","0","106701","438","64","35220","34","1180","0","22"
"0","95","22","0","2","0","0","0","0","0","0","106801","0","0","0","2","75","0","0"
"0","310","71","0","6","0","0","0","0","0","0","106801","2","0","0","3","125","0","0"
"0","685","176","0","11","0","10","0","0","0","0","106801","4","0","0","4","155","0","0"
"0","1435","289","0","20","0","20","0","0","0","0","106801","11","5","0","5","155","0","0"
"0","2300","499","0","31","0","35","0","0","0","0","106801","13","5","0","6","245","0","0"
"0","3270","746","0","43","0","35","0","0","0","0","106801","15","5","0","7","715","0","0"
"3","4025","1040","0","57","0","50","0","0","0","0","106801","23","5","0","8","715","0","0"
"7","4630","1353","0","71","20","65","0","0","0","0","106801","31","5","0","9","1115","0","9"
"12","4990","1729","0","80","50","65","0","0","5","0","106801","40","30","0","10","1115","0","18"
"17","5610","2167","0","88","92","65","0","0","5","3","106801","49","40","0","11","1115","0","18"
"17","6380","2601","0","98","134","65","0","0","5","19","106801","56","40","0","12","1115","0","21"
"17","6970","3016","0","110","157","98","0","0","7","32","106801","70","40","0","13","1115","0","24"
"17","7430","3540","0","123","198","131","0","0","7","32","106801","81","40","0","14","1115","0","24"
"17","7730","4115","0","136","264","143","0","0","7","32","106801","92","40","0","15","1115","0","24"
"17","7970","4663","0","151","345","155","0","0","7","35","106801","111","40","0","16","1165","0","24"
"17","8335","5186","0","176","433","155","0","0","7","38","106801","133","40","0","17","1215","0","24"
"17","8885","5759","0","207","537","155","0","0","7","38","106801","151","40","0","18","1215","0","24"
"17","9605","6400","0","236","656","170","0","0","7","38","106801","171","40","0","19","1215","0","24"
"17","10275","7112","0","265","775","205","0","0","7","38","106801","194","40","0","20","1215","0","24"
"17","10935","7902","0","296","896","245","0","0","7","38","106801","218","40","0","21","1215","0","24"
"17","11705","8811","0","332","1004","285","0","0","7","38","106801","248","40","0","22","1215","0","24"
"17","12390","9937","0","367","1075","305","0","0","7","38","106801","278","40","0","23","1215","0","24"
"17","13070","11298","0","390","1136","305","0","0","7","38","106801","300","40","0","24","1215","0","24"
"17","13590","12896","0","404","1199","305","0","0","7","38","106801","319","40","0","25","1215","0","24"
"17","14415","14707","0","410","1238","305","0","0","7","38","106801","328","40","0","26","1215","0","24"
"17","15660","16603","0","415","1262","305","0","0","7","38","106801","335","40","0","27","1215","0","24"
"17","16905","18627","0","420","1286","305","0","0","7","38","106801","342","40","0","28","1215","0","24"
"17","18090","20732","0","435","1311","305","0","0","7","38","106801","357","40","0","29","1215","0","24"
"17","19010","22861","0","465","1337","305","0","0","7","38","106801","387","40","0","30","1215","0","24"
"17","19990","25192","0","485","1363","305","0","0","7","38","106801","407","40","0","31","1215","0","24"
"17","21335","27743","0","490","1389","305","0","0","7","38","106801","412","40","0","32","1215","0","24"
"17","22985","30404","0","490","1414","305","0","0","7","38","106801","412","40","0","33","1215","0","24"
"17","24470","33097","0","505","1438","305","0","0","7","38","106801","427","40","0","34","1215","0","24"
"0","95","22","0","2","0","0","0","0","0","0","106901","0","0","0","2","75","0","0"
"0","310","71","0","6","0","0","0","0","0","0","106901","2","0","0","3","125","0","0"
"0","685","176","0","11","0","10","0","0","0","0","106901","4","0","0","4","155","0","0"
"0","1435","289","0","20","0","20","0","0","0","0","106901","11","5","0","5","155","0","0"
"0","2300","499","0","31","0","35","0","0","0","0","106901","13","5","0","6","245","0","0"
"0","3270","746","0","43","0","35","0","0","0","0","106901","15","5","0","7","715","0","0"
"3","4025","1040","0","57","0","50","0","0","0","0","106901","23","5","0","8","715","0","0"
"7","4630","1353","0","71","20","65","0","0","0","0","106901","31","5","0","9","1115","0","9"
"12","4990","1729","0","80","50","65","0","0","5","0","106901","40","30","0","10","1115","0","18"
"17","5610","2167","0","88","92","65","0","0","5","3","106901","49","40","0","11","1115","0","18"
"17","6380","2601","0","98","134","65","0","0","5","19","106901","56","40","0","12","1115","0","21"
"17","6970","3016","0","110","157","98","0","0","7","32","106901","70","40","0","13","1115","0","24"
"17","7430","3540","0","123","198","131","0","0","7","32","106901","81","40","0","14","1115","0","24"
"17","7730","4115","0","136","264","143","0","0","7","32","106901","92","40","0","15","1115","0","24"
"17","7970","4663","0","151","345","155","0","0","7","35","106901","111","40","0","16","1165","0","24"
"17","8335","5186","0","176","433","155","0","0","7","38","106901","133","40","0","17","1215","0","24"
"17","8885","5759","0","207","537","155","0","0","7","38","106901","151","40","0","18","1215","0","24"
"17","9605","6400","0","236","656","170","0","0","7","38","106901","171","40","0","19","1215","0","24"
"17","10275","7112","0","265","775","205","0","0","7","38","106901","194","40","0","20","1215","0","24"
"17","10935","7902","0","296","896","245","0","0","7","38","106901","218","40","0","21","1215","0","24"
"17","11705","8811","0","332","1004","285","0","0","7","38","106901","248","40","0","22","1215","0","24"
"17","12390","9937","0","367","1075","305","0","0","7","38","106901","278","40","0","23","1215","0","24"
"17","13070","11298","0","390","1136","305","0","0","7","38","106901","300","40","0","24","1215","0","24"
"17","13590","12896","0","404","1199","305","0","0","7","38","106901","319","40","0","25","1215","0","24"
"17","14415","14707","0","410","1238","305","0","0","7","38","106901","328","40","0","26","1215","0","24"
"17","15660","16603","0","415","1262","305","0","0","7","38","106901","335","40","0","27","1215","0","24"
"17","16905","18627","0","420","1286","305","0","0","7","38","106901","342","40","0","28","1215","0","24"
"17","18090","20732","0","435","1311","305","0","0","7","38","106901","357","40","0","29","1215","0","24"
"17","19010","22861","0","465","1337","305","0","0","7","38","106901","387","40","0","30","1215","0","24"
"17","19990","25192","0","485","1363","305","0","0","7","38","106901","407","40","0","31","1215","0","24"
"17","21335","27743","0","490","1389","305","0","0","7","38","106901","412","40","0","32","1215","0","24"
"17","22985","30404","0","490","1414","305","0","0","7","38","106901","412","40","0","33","1215","0","24"
"17","24470","33097","0","505","1438","305","0","0","7","38","106901","427","40","0","34","1215","0","24"
"0","55","0","0","0","0","0","0","0","0","0","107001","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","107001","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","107001","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","107001","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","107001","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","107001","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","107001","63","30","1286","8","100","0","4"
"2","1700","0","0","10","0","155","16","0","0","0","107001","70","45","1710","9","100","0","9"
"4","1970","0","0","11","0","170","40","0","0","0","107001","82","45","2145","10","520","0","14"
"5","2130","0","0","11","0","186","85","5","0","0","107001","87","45","2657","11","740","0","14"
"6","2230","0","0","14","0","222","138","11","0","0","107001","92","45","3181","12","840","0","14"
"6","2370","0","0","19","0","242","200","17","0","0","107001","99","45","3714","13","840","0","16"
"6","2510","0","0","23","0","272","276","17","0","0","107001","106","45","4294","14","960","0","18"
"6","2540","0","0","31","0","282","346","17","0","0","107001","115","45","4899","15","1080","0","22"
"6","2570","0","0","36","0","312","421","17","0","0","107001","123","45","5572","16","1080","0","22"
"6","2570","0","0","40","0","342","493","17","0","0","107001","132","45","6300","17","1080","0","22"
"6","2570","0","0","46","0","372","582","17","0","0","107001","141","45","7084","18","1080","0","22"
"6","2570","0","0","51","0","372","715","17","0","0","107001","148","45","7972","19","1080","0","22"
"6","2570","0","0","61","0","372","872","17","0","0","107001","162","45","8893","20","1080","0","22"
"6","2570","0","0","67","0","372","1074","17","0","0","107001","170","45","9912","21","1180","0","22"
"6","2570","0","0","72","0","372","1292","17","0","0","107001","177","45","11109","22","1280","0","22"
"6","2570","0","0","78","0","372","1476","17","0","0","107001","193","45","12432","23","1280","0","22"
"6","2570","0","0","84","0","372","1619","17","0","0","107001","210","45","13907","24","1280","0","22"
"6","2570","0","0","90","0","372","1728","17","0","0","107001","218","45","15617","25","1280","0","22"
"6","3030","0","0","96","0","372","1800","17","0","0","107001","227","45","17457","26","1280","0","22"
"6","3030","0","0","102","0","372","1845","17","0","0","107001","235","45","19492","27","1280","0","22"
"6","3030","0","0","107","0","372","1877","17","0","0","107001","240","45","21690","28","1280","0","22"
"6","3490","0","0","111","0","372","1910","17","0","0","107001","244","45","24012","29","1280","0","22"
"6","3490","0","0","115","0","372","1944","17","0","0","107001","248","45","26533","30","1280","0","22"
"6","3950","0","0","119","0","372","1978","17","0","0","107001","252","45","29112","31","1280","0","22"
"6","3950","0","0","123","0","372","2012","17","0","0","107001","256","45","31854","32","1280","0","22"
"6","4450","0","0","127","0","372","2045","17","0","0","107001","260","45","34687","33","1280","0","22"
"6","4950","0","0","131","0","372","2077","17","0","0","107001","264","45","37669","34","1280","0","22"
"0","110","25","0","2","0","0","0","0","0","0","107101","0","0","0","2","25","0","0"
"0","290","89","0","4","0","5","0","0","0","0","107101","0","0","0","3","75","0","0"
"0","755","194","0","8","0","10","0","0","0","0","107101","1","0","0","4","105","0","0"
"0","1295","343","0","13","0","30","0","0","3","0","107101","3","10","0","5","105","0","0"
"0","2160","553","0","24","0","45","0","0","3","0","107101","5","10","0","6","195","0","0"
"0","3130","800","0","36","0","45","0","0","3","0","107101","7","10","0","7","665","0","0"
"0","4020","1132","0","44","0","60","0","0","3","0","107101","9","10","0","8","900","0","0"
"0","4575","1525","0","53","20","100","0","0","3","0","107101","11","10","0","9","900","0","9"
"5","4785","1981","0","59","50","115","0","0","3","0","107101","17","20","0","10","900","0","18"
"7","5405","2464","0","63","102","115","0","0","3","3","107101","22","30","0","11","900","0","22"
"9","6155","2949","0","69","134","115","0","0","3","19","107101","26","30","0","12","900","0","25"
"9","6685","3479","0","75","167","148","0","0","3","35","107101","32","30","0","13","900","0","25"
"9","7185","4076","0","82","208","181","0","0","3","38","107101","37","30","0","14","900","0","25"
"9","7545","4727","0","88","274","201","0","0","3","38","107101","43","30","0","15","900","0","25"
"9","7845","5429","0","96","368","201","0","0","3","41","107101","45","30","0","16","900","0","25"
"9","8095","6178","0","102","466","201","0","0","3","44","107101","49","30","0","17","900","0","25"
"9","8440","6996","0","105","604","201","0","0","3","44","107101","54","30","0","18","900","0","25"
"9","8825","7882","0","114","739","201","0","0","3","44","107101","61","30","0","19","900","0","25"
"9","9305","8864","0","127","879","201","0","0","3","44","107101","66","30","0","20","900","0","25"
"9","9665","9990","0","133","1030","201","0","0","3","44","107101","71","30","0","21","900","0","25"
"9","9935","11274","0","144","1174","201","0","0","3","44","107101","79","30","0","22","900","0","25"
"9","10320","12738","0","149","1263","201","0","0","3","44","107101","87","30","0","23","900","0","25"
"9","11290","14322","0","149","1340","201","0","0","3","44","107101","87","30","0","24","900","0","25"
"9","11660","16057","0","155","1417","201","0","0","3","44","107101","96","30","0","25","900","0","25"
"9","12585","17964","0","155","1474","201","0","0","3","44","107101","96","30","0","26","900","0","25"
"9","13405","19945","0","160","1510","201","0","0","3","44","107101","103","30","0","27","900","0","25"
"9","14530","22085","0","160","1537","201","0","0","3","44","107101","103","30","0","28","900","0","25"
"9","15450","24363","0","165","1565","201","0","0","3","44","107101","108","30","0","29","900","0","25"
"9","16050","26826","0","170","1594","201","0","0","3","44","107101","113","30","0","30","900","0","25"
"9","17175","29390","0","170","1623","201","0","0","3","44","107101","113","30","0","31","900","0","25"
"9","17875","32053","0","176","1652","201","0","0","3","44","107101","119","30","0","32","900","0","25"
"9","19045","34810","0","182","1680","201","0","0","3","44","107101","125","30","0","33","900","0","25"
"9","19945","37747","0","188","1707","201","0","0","3","44","107101","131","30","0","34","900","0","25"
"0","110","25","0","2","0","0","0","0","0","0","107501","0","0","0","2","25","0","0"
"0","290","89","0","4","0","5","0","0","0","0","107501","0","0","0","3","75","0","0"
"0","755","194","0","8","0","10","0","0","0","0","107501","1","0","0","4","105","0","0"
"0","1295","343","0","13","0","30","0","0","3","0","107501","3","10","0","5","105","0","0"
"0","2160","553","0","24","0","45","0","0","3","0","107501","5","10","0","6","195","0","0"
"0","3130","800","0","36","0","45","0","0","3","0","107501","7","10","0","7","665","0","0"
"0","4020","1132","0","44","0","60","0","0","3","0","107501","9","10","0","8","900","0","0"
"0","4575","1525","0","53","20","100","0","0","3","0","107501","11","10","0","9","900","0","9"
"5","4785","1981","0","59","50","115","0","0","3","0","107501","17","20","0","10","900","0","18"
"7","5405","2464","0","63","102","115","0","0","3","3","107501","22","30","0","11","900","0","22"
"9","5955","2929","0","69","130","115","0","0","5","29","107501","26","30","0","12","900","0","25"
"9","6485","3459","0","75","163","148","0","0","5","45","107501","32","30","0","13","900","0","25"
"9","6905","4072","0","80","204","181","0","0","5","51","107501","36","30","0","14","900","0","25"
"9","7265","4723","0","86","270","201","0","0","5","51","107501","42","30","0","15","900","0","25"
"9","7565","5423","0","92","355","201","0","0","5","59","107501","44","30","0","16","900","0","25"
"9","7815","6172","0","98","453","201","0","0","5","62","107501","48","30","0","17","900","0","25"
"9","8160","6990","0","101","591","201","0","0","5","62","107501","53","30","0","18","900","0","25"
"9","8545","7911","0","105","736","201","0","0","5","62","107501","57","30","0","19","900","0","25"
"9","9025","8893","0","118","876","201","0","0","5","62","107501","62","30","0","20","900","0","25"
"9","9385","10019","0","124","1027","201","0","0","5","62","107501","67","30","0","21","900","0","25"
"9","9655","11347","0","130","1153","201","0","0","5","62","107501","73","30","0","22","900","0","25"
"9","10040","12765","0","141","1264","201","0","0","5","62","107501","82","30","0","23","900","0","25"
"9","10485","14283","0","151","1363","201","0","0","5","62","107501","95","30","0","24","900","0","25"
"9","10855","16018","0","157","1440","201","0","0","5","62","107501","104","30","0","25","900","0","25"
"9","11780","17925","0","157","1497","201","0","0","5","62","107501","104","30","0","26","900","0","25"
"9","12600","19906","0","162","1533","201","0","0","5","62","107501","111","30","0","27","900","0","25"
"9","13725","22046","0","162","1560","201","0","0","5","62","107501","111","30","0","28","900","0","25"
"9","14645","24324","0","167","1588","201","0","0","5","62","107501","116","30","0","29","900","0","25"
"9","15245","26787","0","172","1617","201","0","0","5","62","107501","121","30","0","30","900","0","25"
"9","16370","29351","0","172","1646","201","0","0","5","62","107501","121","30","0","31","900","0","25"
"9","17595","32015","0","172","1675","201","0","0","5","62","107501","121","30","0","32","900","0","25"
"9","18765","34772","0","178","1703","201","0","0","5","62","107501","127","30","0","33","900","0","25"
"9","19665","37709","0","184","1730","201","0","0","5","62","107501","133","30","0","34","900","0","25"
"0","65","10","0","4","0","0","0","0","1","0","107601","0","0","0","2","100","0","0"
"0","245","51","0","11","0","0","0","0","1","0","107601","0","0","0","3","200","0","0"
"0","535","116","0","22","0","0","0","0","3","0","107601","4","0","0","4","360","0","0"
"0","1045","212","0","37","0","0","0","0","6","0","107601","10","0","0","5","520","0","0"
"0","1755","374","0","50","0","0","0","0","10","0","107601","17","0","0","6","730","0","0"
"0","2250","590","0","74","0","0","0","0","10","0","107601","27","0","0","7","1100","0","0"
"0","2880","758","0","97","0","0","0","0","10","0","107601","43","15","46","8","1425","0","0"
"0","3720","929","0","117","5","0","0","0","15","0","107601","59","45","102","9","1425","0","5"
"0","4570","1139","0","143","20","0","0","0","20","0","107601","79","60","112","10","1425","0","13"
"0","5270","1400","0","168","40","0","0","0","25","0","107601","99","80","112","11","1425","0","16"
"0","5870","1674","0","204","50","0","0","0","29","0","107601","119","90","112","12","1775","0","16"
"0","6390","1902","0","244","50","0","0","0","33","10","107601","152","92","112","13","1875","0","16"
"2","6690","2161","0","286","50","0","0","2","35","10","107601","192","94","112","14","1875","0","16"
"4","6690","2550","0","318","60","0","0","4","37","10","107601","227","94","112","15","1975","0","16"
"4","6890","2952","0","358","72","0","0","4","37","15","107601","257","94","112","16","2075","0","16"
"4","7400","3348","0","402","72","0","0","4","40","20","107601","284","94","112","17","2225","0","16"
"4","7710","3816","0","440","84","0","0","4","45","20","107601","322","94","112","18","2375","0","16"
"4","7710","4396","0","485","106","0","0","4","47","20","107601","363","94","112","19","2470","0","16"
"4","7745","5033","0","537","126","0","0","4","47","20","107601","407","94","112","20","2565","0","16"
"4","7890","5688","0","590","146","0","0","4","47","20","107601","464","94","112","21","2565","0","16"
"4","8315","6412","0","655","156","0","0","4","47","20","107601","526","94","112","22","2565","0","16"
"4","8630","7176","0","741","156","0","0","4","47","20","107601","596","94","112","23","2565","0","16"
"4","8950","8016","0","829","156","0","0","4","47","20","107601","671","94","112","24","2565","0","16"
"4","9565","9005","0","911","173","0","0","4","47","20","107601","746","94","112","25","2565","0","16"
"4","10315","10120","0","989","199","0","0","4","47","20","107601","825","94","112","26","2565","0","16"
"4","11315","11370","0","1061","217","0","0","4","47","20","107601","900","94","112","27","2565","0","16"
"4","12480","12715","0","1136","235","0","0","4","47","20","107601","975","94","112","28","2565","0","16"
"4","13875","14139","0","1217","253","0","0","4","47","20","107601","1056","94","112","29","2565","0","16"
"4","15505","15642","0","1302","271","0","0","4","47","20","107601","1141","94","112","30","2565","0","16"
"4","17295","17216","0","1389","289","0","0","4","47","20","107601","1228","94","112","31","2565","0","16"
"4","19240","18862","0","1478","307","0","0","4","47","20","107601","1317","94","112","32","2565","0","16"
"4","21430","20606","0","1569","324","0","0","4","47","20","107601","1408","94","112","33","2565","0","16"
"4","24030","22448","0","1662","340","0","0","4","47","20","107601","1501","94","112","34","2565","0","16"
"0","55","0","0","1","0","0","0","0","0","0","107701","2","0","23","2","75","0","0"
"0","150","0","0","2","0","0","0","0","0","0","107701","7","0","78","3","150","0","0"
"0","325","0","0","5","0","5","0","0","0","0","107701","16","10","169","4","200","0","0"
"0","625","0","0","7","0","15","0","0","0","0","107701","32","10","322","5","200","0","0"
"0","1155","0","0","15","0","15","0","0","0","0","107701","51","25","495","6","200","0","0"
"0","1515","26","0","22","0","50","0","0","0","0","107701","69","30","724","7","200","0","0"
"0","1845","52","0","33","0","50","0","0","0","0","107701","90","60","988","8","200","0","4"
"0","2380","52","0","44","0","50","0","5","0","0","107701","117","95","1252","9","200","0","9"
"0","2920","52","0","54","0","85","11","10","0","0","107701","146","100","1521","10","500","0","14"
"0","3540","52","0","67","0","85","24","10","0","0","107701","171","124","1842","11","840","0","14"
"0","3900","52","0","84","0","111","41","14","0","0","107701","196","130","2179","12","1060","0","17"
"0","4060","52","0","110","0","133","57","19","0","0","107701","226","132","2519","13","1180","0","17"
"0","4320","52","0","138","0","145","67","21","0","0","107701","263","136","2859","14","1300","0","17"
"0","4520","52","0","165","0","145","81","21","0","0","107701","297","145","3255","15","1520","0","17"
"0","4750","52","0","195","0","145","97","21","0","0","107701","328","151","3701","16","1520","0","17"
"0","4880","52","0","223","0","160","117","21","3","0","107701","367","152","4152","17","1520","0","17"
"0","5225","52","0","259","0","185","132","21","3","0","107701","413","152","4600","18","1520","0","17"
"0","5870","52","0","300","0","185","157","21","3","0","107701","465","152","5071","19","1615","0","17"
"0","6455","52","0","342","0","185","193","21","3","0","107701","512","152","5660","20","1615","0","17"
"0","7040","52","0","391","0","185","228","21","3","0","107701","574","152","6236","21","1615","0","17"
"0","8245","52","0","443","0","185","264","21","3","0","107701","636","152","6900","22","1715","0","17"
"0","9705","52","0","502","0","185","294","21","3","0","107701","702","152","7660","23","1715","0","17"
"0","11230","52","0","563","0","185","294","21","3","0","107701","777","152","8501","24","1715","0","17"
"0","12525","52","0","617","0","185","319","21","3","0","107701","838","152","9607","25","1715","0","17"
"0","13520","52","0","660","0","185","346","21","3","0","107701","887","152","11004","26","1715","0","17"
"0","14635","52","0","701","0","185","363","21","3","0","107701","931","152","12544","27","1715","0","17"
"0","15855","52","0","744","0","185","380","21","3","0","107701","975","152","14190","28","1715","0","17"
"0","17230","52","0","792","0","185","397","21","3","0","107701","1023","152","15938","29","1715","0","17"
"0","18685","52","0","843","0","185","415","21","3","0","107701","1074","152","17793","30","1715","0","17"
"0","20220","52","0","895","0","185","433","21","3","0","107701","1126","152","19738","31","1715","0","17"
"0","21830","52","0","948","0","185","451","21","3","0","107701","1179","152","21773","32","1715","0","17"
"0","23610","52","0","1002","0","185","469","21","3","0","107701","1233","152","23924","33","1715","0","17"
"0","25630","52","0","1058","0","185","486","21","3","0","107701","1289","152","26191","34","1715","0","17"
"0","55","0","0","0","0","0","0","0","0","0","107801","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","107801","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","107801","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","107801","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","107801","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","107801","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","107801","63","30","1286","8","100","0","4"
"2","1700","0","0","10","0","155","16","0","0","0","107801","70","45","1710","9","100","0","9"
"4","1970","0","0","13","0","170","45","0","0","0","107801","75","45","2175","10","320","0","14"
"5","2130","0","0","13","0","186","90","5","0","0","107801","80","45","2687","11","540","0","14"
"6","2230","0","0","16","0","222","143","11","0","0","107801","85","45","3211","12","640","0","14"
"6","2370","0","0","22","0","254","197","17","0","0","107801","95","45","3723","13","640","0","16"
"6","2510","0","0","26","0","284","273","17","0","0","107801","102","45","4303","14","760","0","18"
"6","2540","0","0","34","0","294","343","17","0","0","107801","111","45","4908","15","880","0","22"
"6","2570","0","0","39","0","324","418","17","0","0","107801","119","45","5581","16","880","0","22"
"6","2570","0","0","43","0","354","490","17","0","0","107801","128","45","6309","17","880","0","22"
"6","2570","0","0","49","0","384","579","17","0","0","107801","137","45","7093","18","880","0","22"
"6","2570","0","0","54","0","384","712","17","0","0","107801","144","45","7981","19","880","0","22"
