c8a801110c099ce42a1b0e1741aa1434750b15617ad0da0220b6c3449f4733a5,262acbfcfd642cafeb2171dc3919f2ac00cdebdaa882dfc9636eda09b6d867ef,162640d90fbf18556a53b848d90128184555eb2716ef41f5ab02d11864e0d319,f46ce48c3c3cf05a552b71464601c856a3d4dc3a3c40e1d49e6f1e8d6d35e5f1,9e9773a8fb0579093d016fbf8a2b6c2f1a621eca72f3a56c395d181aaa2ee6c6,c9efb0a90fd50110a90660cbb6b5ada4ef64dafb37534e99f6114e9a0565ed6d,19b6aa2e210a9fde7c3b2f18e1d25be68cbef614e2abb756a181ee46ef214e29,e2fd4193e5ee9cae6e25c6514ac0ec79ab1f3169757b8badecb8144612c7da2b,5441eea3cec8bb608d703461b2316675004a89bf4cb65c8fe3b88ff03b00886f,305e999e27ff03e2f825d8ad2fe76240e3e4cd872013156e2fc241ec0a71fbc4,3704d443782bba8017b51d15029ebf326e0b435ded02160afe9a1357731b5815,1cd5e0b167ff9a2bacffa7cb8119fb29988353ff93b53676c081fa2993ee983a,281f93cf334bc9daee92ed2c67f686f9b18fb4c975b3efe7dd0230df8633ffce,4b4c43c45764d8537b9f74abb9461fa4238645730a388eb0456f342067db8e34,af19ba68101aa649c2b640b4476bbfbfbc17910636db8ebb30c1e3fae61fca31,73f9f300c8e251d4ec0555399dc97e3673965fedff5346b990d261d37dd6f741,074c287c33c42a01c18e6129bfd51f1a6c2ec9b89ca0d443813fc9431e94d30e,9a323a014c9f64ac9f6afe4e945d393728597e6b7141e55211476c4a72778595,1dff5f4af21365a90febe98610d24e4a7672ffaf03ebd06271b39d6e6a4ec583,f5ef21106eb6895e15cb13f486ad15b8604d58645a6c73dd86907576f89fce65,1e3b1155feb57599ec48bb29b25f126e5e15064b1189a5d7b60de6d433787573
"0","0","0","豪炎槍プロミネンス","0","0","0.6","0","0","0","0","0","5","28.2","0","槍","0","0","0","0","105165"
"0","0","0","星核槍エルツボルグ","0","0","0","30","0","0","0","0","5","25.4","0","槍","0","0","1","0","105166"
"0","0","0","聖鹿槍アルマベナード","0","0","0","50","0","0","0","0","5","27.8","0","弓","0","0","0.6","0","105167"
"0","0","0","ネクロディムアックス","0","0","0","0","0.2","0","0","0","5","24","0.4","斧","0","0","0","0","105191"
"0","0","0","神判の聖斧","0","0","0","0","0","0.6","2","0","5","24","0","斧","0","0","0","0","105192"
"0","0","0","ガイアアクス","0","0","0","12","0","0","2.4","0","5","26","0","斧","0","0","0","0","105193"
"0","0","0","神轟斧テラブレイク","0","0","0","0","0","0","2.4","0","5","28","0","斧","0","20","0","0","105194"
"0","0","0","機操斧コアブレイカー","0","0","0.2","0","0","0","0","0","5","30.2","0","斧","0","0","0","0","105195"
"0","0","0","ターコイズ・ノア","0","0","0","0","0","0","0","0","5","34","0","斧","0","0","0","0","105196"
"0","0","0","炎羆帝の爪戦斧","0","0","0","40","0","0","4","0","5","30","0","斧","0","0","0","0","105197"
"20","0","0.6","ゼノスフィアロッド","0","0","0","0","0","0","0","0","5","0","0","攻撃杖","2","0","0","0","105221"
"22","0","0","ジェネシスロッド","0","4","0","0","0","0","0","0","5","0","0","攻撃杖","2.4","0","0","0","105222"
"23.6","0","0","ケラウノスワンド","0","0","0","0","0","0.4","0","0","5","0","0","攻撃杖","2.8","0","0","0","105223"
"25.6","0","0","黒蛇龍の杖","0","2","0","0","0","0","0","0","5","0","0","攻撃杖","3.2","0","0","0","105224"
"29.2","0","0","月淵杖サクリファイス","0","0","0","0","0","0","0","0","5","0","0","攻撃杖","2","0","0","0","105225"
"30.8","0","0","清雅なる翠蝶杖","0","4","0","0","0","0","0","0","5","0","0","攻撃杖","0","0","0","0","105226"
"34.4","0","0","黒蛇の魔炎杖","0","0","0","0","0","0","0","0","5","0","0","攻撃杖","2.4","0","0","0","105227"
"19","0","0","フレイアムルロッド","0","0","0.8","0","0","0","0","1.2","5","0","0","回復杖","0","24","0","0","105251"
"18.4","0","0.4","神花の聖杖","0","2","0.6","0","0","0","0","0","5","0","0","回復杖","0","0","0.4","0","105252"
"20","0","0","アトランティスロッド","0","0","0.8","0","0","0","0","0","5","0","0","回復杖","0","24","0.6","0","105253"
"22","0","0","天杖ステラスフィア","0","0","0.8","12","0","0","0","0","5","0","0","回復杖","0","0","0.6","0","105254"
"25.4","0","0","世界樹の枝杖","0","0","0.4","0","0","0","0","1","5","0","0","回復杖","0","0","0.4","0","105255"
"30.4","0","0","炎鳥杖レイズフレア","0","0","0.4","0","0","0","0","0.2","5","0","0","回復杖","0","0","0.2","0","105256"
"27.2","0","0","白蛇の水聖杖","0","0","1","0","0","0","0","0","5","0","0","回復杖","0","0","0.8","0","105257"
"0","0","0","ファンタズムメイル","0","0","0.8","20","0","0.6","0","0","5","6.4","0","軽装鎧","0","0","1.2","0","105281"
"0","0","0","九天の鎧","0","0","1.2","16","0","0","0","0","5","8.4","0","軽装鎧","0","0","1.2","0","105282"
"0","0","0","レイジクイーンドレス","0","0","1","16","0","0","0","0","5","8.8","0","軽装鎧","0","0","1.4","0","105283"
"0","0","0","閃華の舞鎧","0","2.4","1.2","0","0","0","0","0","5","9.6","0","軽装鎧","0","0","1.2","0","105284"
"0","0","0","麗装ソウルローゼス","0","0","0.4","0","0","0","1.8","0","5","14","0","軽装鎧","0","0","1.6","0","105285"
"0","0","0","極南天の烈蒼鎧","0","0","0.8","0","0","0","0","0","5","16.2","0","軽装鎧","0","0","1.2","0","105286"
"0","0","0","聖光のリリープレート","0","0","1","0","0","0","4","0","5","18.4","0","軽装鎧","0","0","0.6","0","105287"
"0","0","0","蒼輝の鎧","0","0","1.8","24","0","0","0","0","5","0","0","重装鎧","0","0","2","0","105311"
"0","0","0","聖櫻の鎧","0","0","2","0","0","0","0","0","5","0","0","重装鎧","0","20","2.2","0","105312"
"0","0","0.2","煌金の王鎧","0","0","1.6","10","0","0","0","0","5","0","0","重装鎧","0","0","2.4","0","105313"
"0","0","0","烈風の俊鎧","0","0","2","14","0","0","0","0","5","0","0","重装鎧","0","0","2.4","0","105314"
"0","0","0","熾白銀の鏡鎧","0","0","2.6","20","0","0","0","0","5","0","0","重装鎧","0","10","1.8","0","105315"
"0","0","0","極北天の覇焔鎧","0","0","1.8","15","0","0","0","0","5","0","0","重装鎧","0","0","3.2","0","105316"
"0","0","0","覇王樹の棘針鎧","0","0","1.8","42","0","0","0","0","5","0","0","重装鎧","0","0","3","0","105317"
"0","0","0","イージスコート","0","0","0.4","20","2","0","0","0","5","6.8","0","服","0","0","0.8","0","105341"
"0","0.4","0","メイデンクロース","0","0","2","32","0","0","0","0","5","0","0","服","0","0","1.2","0","105342"
"0","0","0","鬼焔の闘衣","0","0","0.8","0","0","0","2","0","5","13","0","服","0","0","1","0","105343"
"0","0","0","極黒の冥衣","0","0","0.8","0","0","0","2.4","0","5","13.2","0","服","0","0","1","0","105344"
"0","0","0","流蒼装アズールロンド","0","0","0.4","0","1","0","0","0","5","13.6","0","服","0","0","1.2","0","105345"
"0","0","0","極東天の碧風装","0","0","1","0","0","0","0","0","5","12.4","0","服","0","30","1.4","0","105346"
"0","0.4","0","白霞の純花装","0","0","1","0","0","0","2.4","0","5","13.6","0","服","0","0","1.2","0","105347"
"4","0","0","純潔の巫女装束","0","0","1.4","24","0","0.6","0","0","5","0","0","魔法服","0","0","1","0","105371"
"8.6","0","0","エンプレスローブ","0","0","1.4","0","0","0","0","0","5","0","0","魔法服","1.6","0","1","0","105372"
"9.6","0","0","エクゾマギアローブ","0","0","1.4","0","0","0","0","0","5","0","0","魔法服","2","0","0.8","0","105373"
"8.6","0","0","爽氷の天衣","0","0","1.4","16","0","0","0","0","5","0","0","魔法服","0","0","1.2","0","105374"
"9.2","0","0","星詠みの聖霊衣","0","0","1.6","0","0","0","0","0","5","0","0","魔法服","2.6","0","1","0","105375"
"10.4","0","0","極西天の聖導衣","0","0","1.8","0","0","0","0","0","5","0","0","魔法服","3","0","0.8","0","105376"
"12","0","0","緋天のチューリップドレス","0","0","1.8","0","0","0","0","0","5","0","0","魔法服","1.6","0","1.2","0","105377"
"0","0.4","0","星詠みの円盾","0","0","0.6","0","0","0","0","0","5","10.8","0","盾","0","0","1","0","105401"
"0","0","0","熾白銀の鏡盾","0","0","2.8","16","0","0","0","0","5","0","0","盾","0","0","1.8","0","105402"
"0","0","0","聖円環ヘブンリーロータス","0","0","3.4","24","0","0","0","0","5","0","0","盾","0","0","1.8","0","105403"
"0","0","0","インファナルグリーブ","0","0","1.2","12","0","0","2","0","5","6","0","靴","0","0","1.6","0","105431"
"0","0.4","0","天翔の金靴","0","0","0.6","0","0","0","0","0","5","14","0","靴","0","0","0.8","0","105432"
"0","0","0","極翼天の聖靴","0","0","3.6","20","0","0","0","0","5","0","0","靴","0","0","1.2","0","105433"
"4.8","0","0","ブラッドルビーヒール","0","0","1.8","12","0","0","0","0.8","5","0","0","魔法靴","0","0","1.2","0","105462"
"5.2","0","0","熾白銀の鏡脚","0","0","2.2","14","0","0","0","0","5","0","0","魔法靴","0","0","1.4","0","105463"
"5.6","0","0","プライドオブローゼス","0","0","2.8","0","0","0","0","0","5","0","0","魔法靴","0","0","1.8","0","105464"
"0","0","0","ロイヤルガードハット","0","0","0.8","0","0.6","0","0","0","5","12","0","帽子","0","0","1","0","105491"
"9.6","0","0","忘哭の冠","0","0","1","20","0","0","0","0","5","0","0","魔法帽子","1.6","0","0.6","0","105521"
"4.4","0","0","白祈の聖冠","0","2.4","2","0","0","0","0","0","5","0","0","魔法帽子","0","0","1.2","0","105522"
"4.6","0","0","プロスペリティベール","0","0","1.8","0","0","0.4","0","0","5","0","0","魔法帽子","0","0","1.6","0","105523"
"7.2","0","0","極翼天の賢聖帽","0","3","2","0","0","0","0","0","5","0","0","魔法帽子","0","0","1.4","0","105524"
"0","0","0","ミレニアムイヤリング","0","0","0","14","2","0","2","0","5","12.8","0","攻撃アクセサリ","0","0","0","0","105551"
"0","0","0","赫怒竜のペンダント","0","5","0","0","0","0","2.6","0","5","16.8","0","攻撃アクセサリ","0","0","0","0","105552"
"0","0","0","闘神の荒腕","0","0","0","0","0","0","4.8","0","5","20.4","0","攻撃アクセサリ","0","0","0","0","105553"
"0","0","0","花簪焔火牡丹","0","0","0","0","0","0","5.6","0","5","20.8","0","攻撃アクセサリ","0","0","0","0","105554"
"0","0","0","緋竜の爪火輪","0","0","0","0","0.6","0","5.8","0","5","19.6","0","攻撃アクセサリ","0","0","0","0","105555"
"0","0","0","ルビーローズチョーカー","0","0","0","10","0","0","5.8","0","5","21","0","攻撃アクセサリ","0","0","0","0","105556"
"0","0","0","紅鳥のクラリオンブローチ","0","0","0","0","0","0","7.6","0","5","22","0","攻撃アクセサリ","0","0","0","0","105557"
"0","0","0","精霊王の護石","0","0","1.2","40","0","0","0","0","5","0","0","防御アクセサリ","0","20","2","0","105581"
"0","0","0","人魚姫の霊涙","0","0","1.6","12","0","0","0","0.4","5","0","0","防御アクセサリ","0","0","2.4","0","105582"
"0","0","0.4","英盾王の腕輪","0","0","2","0","0","0","0","0","5","0","0","防御アクセサリ","0","0","2","0","105583"
"0","0","0","海龍神の髪飾り","0","0","2.4","0","0","0","0","0","5","0","0","防御アクセサリ","0","20","2","0","105584"
"0","0","0","神盾輪ウォールブレス","0","0","1.8","10","0","0","0","0","5","0","0","防御アクセサリ","0","0","2.8","0","105585"
"0","0.6","0","エルフィンチョーカー","0","0","2.2","12","0","0","0","0","5","0","0","防御アクセサリ","0","0","1.8","0","105586"
"0","0","0","翆奏のハープブローチ","0","0","2.6","0","0","0","0","0","5","0","0","防御アクセサリ","0","0","2.6","0","105587"
"15.6","0","0.6","海神の耳飾り","0","0","0","0","0","0","0","0","5","0","0","魔法アクセサリ","1.6","0","0","0","105611"
"16.8","0","0","聖獣の祈念","0","0","0","28","0","0","0","0","5","0","0","魔法アクセサリ","2","0","0","0","105612"
"18.4","0","0","ソフォスブレスレット","0","0","0","0","0","0","0","0","5","0","0","魔法アクセサリ","2.8","24","0","0","105613"
"19.6","0","0","細氷姫の結び紐","0","0","0","6","0","0","0","0","5","0","0","魔法アクセサリ","3.2","0","0","0","105614"
"20.2","0","0","深結晶ゼノクリスタル","0","0","0","0","0","0","0","0","5","0","0","魔法アクセサリ","4","0","0","0","105615"
"20.6","0","0","ケイオティックチョーカー","0","2","0","0","0","0","0","0","5","0","0","魔法アクセサリ","3","0","0","0","105616"
"21","0","0","蒼夜のノクターンブローチ","0","0","0","0","0","0","0","0","5","0","0","魔法アクセサリ","5","0","0","0","105617"
"0","0","0","輝光剣アダマス","0","0","0","31","0","0","4.2","0","6","38.2","0","剣","0","0","0","0","106011"
"0","0","0","チョコスティックブレード","0","0","0","15","0","0","4","0","6","43.2","0","剣","0","0","0","0","106012"
"0","0","0","炎天赤日の剣","0","0","0","11","0","0","3.6","0","6","47","0","剣","0","0","0","0","106013"
"0","0","0","紅玉刀スカーレットムーン","0","0","0","0","0","0","5.2","0","6","41.2","0","刀","0","0","0","0","106041"
"0","0","0","ソフタイスシュベールト","0","0","0","0","0","0","7.4","0","6","43.2","0","刀","0","0","0","0","106042"
"0","0","0","薫風花散","0","0","0","0","1","0","7.8","0","6","43","0","刀","0","0","0","0","106043"
"0","0","0","翠風刃エメラルドエッジ","0","0","0","0","0","0","8.4","0","6","39.6","0","短剣","0","0","0","0","106071"
"0","0","0","チョコバナナダガー","0","0","0","50","0","0","3","0","6","39.8","0","短剣","0","0","0","0","106072"
"0","1","0","紫霧の短剣","0","0","0","0","0","0","2.4","0","6","42.4","0","短剣","0","0","0","0","106073"
"0","0","0","オパルスパージフィスト","0","0","0.8","0","0","0","6","0","6","34.8","0","拳","0","0","0.4","0","106101"
"0","0","0","シューナックル","0","0","0","0","0","0","0","0","6","45","0","拳","0","0","0.4","0","106102"
"0","0","0","砂塵瀑布の手甲","0","0","0","0","0","0","0","0","6","44","0","拳","0","0","1.2","0","106103"
"0","0","0","蒼神弓マーシーサピロス","0","0","2","0","0","0","0","0","6","28.8","0","弓","0","0","1","0","106131"
"0","0","0","キャンディーシュガーボウ","0","0","1.6","0","0","0","0","0","6","39","0","弓","0","0","0","0","106132"
"0","0","0","白雨の流転弓","0","0","2","0","0","0","1.6","0","6","39.2","0","弓","0","0","0","0","106133"
"0","0","0","クリスタロススパイク","0","0","0.8","0","0","0","0","0","6","39.8","0","槍","0","0","0","0","106161"
"0","0","0","ショコラートランス","0","0","0","0","0","0","0","0","6","40","0","槍","0","0","1.4","0","106162"
"0","0","0","迅雷一閃の槍","0","0","0.6","0","0","0","2","0","6","43","0","槍","0","0","0.6","0","106163"
"0","0","0","黄銅の裂戦斧","0","0","0","0","0","0","0","0","6","43.8","0","斧","0","0","0","0","106191"
"0","0","0","クレープアックス","0","0","0","0","0","0","0","0","6","47","0","斧","0","0","0","0","106192"
"0","0","0","極天の光帯斧","0","1.8","0","0","0","0","0","0","6","48.6","0","斧","0","0","0","0","106193"
"38","0","0","黒真珠の闇獄杖","0","0","0","0","0","0","0","0","6","0","0","攻撃杖","5.8","0","0","0","106221"
"40.4","0","0","ロリポップステッキ","0","0","0","0","0","0","0","0","6","0","0","攻撃杖","6.6","0","0","0","106222"
"42.8","0","0","月闇の弧月杖","0","0","0","0","0","0","0","0","6","0","0","攻撃杖","7.2","0","0","0","106223"
"29","0","0","白真珠の光天杖","0","0","0.8","69","0","0","0","0","6","0","0","回復杖","0","0","0.6","0","106251"
"30","0","0","トリプルアイスロッド","0","0","1.4","35","0","0","0","0","6","0","0","回復杖","0","0","1.2","0","106252"
"28.4","0","0","氷雪華晶の杖","0","0","1.8","50","0","0","0","0","6","0","0","回復杖","0","0","1.4","0","106253"
"0","0","0","白金の煌鱗鎧","0","0","1.4","0","0","0","0","0","6","15.6","0","軽装鎧","0","0","1.8","0","106281"
"0","0","0","チョコレートメイル","0","0","1","0","0","0","0","0","6","15.8","0","軽装鎧","0","0","2.6","0","106282"
"0","0","0","宵桜の紫鎧","0","0","1","0","0","0","2","0","6","24","0","軽装鎧","0","0","1.2","0","106283"
"0","0","0","金無垢の聖彫重甲","0","3","2.2","37","0","0","0","0","6","0","0","重装鎧","0","0","2.8","0","106311"
"0","0","0","ロゼストロベリーアーマー","0","4","2.4","32","0","0","0","0","6","0","0","重装鎧","0","0","3","0","106312"
"0","0","0","桜花の八重鎧","0","4","2.4","43","0","0","0","0","6","0","0","重装鎧","0","0","3.2","0","106313"
"0","0","0","ピンクコーラルドレス","0","0","0.8","0","0","0","2","0","6","22.6","0","服","0","0","0.8","0","106341"
"0","0","0","ファンシーマカロンドレス","0","0","1.2","0","0","0","0","0","6","21.8","0","服","0","0","1.2","0","106342"
"0","0","0","薄紅桜花の聖衣","0","0","1.2","0","0","0","2","0","6","22","0","服","0","0","1.4","0","106343"
"17.4","0","0","黒瑪瑙の祈装衣","0","0","1.4","0","0","0","0","0","6","0","0","魔法服","2","0","1","0","106371"
"9.8","0","0","マジックパンケーキローブ","0","0","2.8","0","0","0","0","0","6","0","0","魔法服","0","0","2","0","106372"
"20","0","0","白雪桜の魔装","0","0","1.6","0","0","0","0","0","6","0","0","魔法服","2","0","1.2","0","106373"
"0","0","0","アイオライトシールド","0","0","2.4","0","0","0","0","0","6","7.4","0","盾","0","0","2.4","0","106401"
"0","0","0","ミントアイスヒール","0","0","3.6","0","0","0","0","0","6","4.8","0","靴","0","0","2.2","0","106431"
"8.6","0","0","ムーンクリスタルヒール","0","0","2.4","25","0","0","0","0","6","0","0","魔法靴","0","0","1.6","0","106461"
"10","0","0","桜吹雪の編上靴","0","0","2.6","35","0","0","0","0","6","0","0","魔法靴","0","0","1.8","0","106462"
"0","0","0","不散桜の鍔広帽","0","0","3.8","0","0","0","0","0","6","6.2","0","帽子","0","0","2.2","0","106491"
"24.4","0","0","シーツタルトベレー","0","0","0.6","0","0","0","0","0","6","0","0","魔法帽子","2.4","0","0.8","0","106521"
"0","0","0","神紅輪ルビーローズ","0","0","0","19","0","0","8","0","6","24.8","0","攻撃アクセサリ","0","0","0","0","106551"
"0","0","0","ポップコーンネックレス","0","0","0","20","0","0","8.2","0","6","27.4","0","攻撃アクセサリ","0","0","0","0","106552"
"0","0","0","獄天の耳飾り","0","0","0","18","0","0","8.8","0","6","30","0","攻撃アクセサリ","0","0","0","0","106553"
"0","0","0","常盤の緑環","0","0","3","0","0","0","0","0","6","0","0","防御アクセサリ","0","19","3","0","106581"
"0","0","0","マカロンペンダント","0","0","3.2","7","0","0","0","0","6","0","0","防御アクセサリ","0","0","3.4","0","106582"
"0","0","0","旋風の耳飾り","0","0","3.4","22","0","0","0","0","6","0","0","防御アクセサリ","0","0","3.4","0","106583"
"26.4","0","0","白聖石ダイヤモンドスター","0","0","0","0","0","0","0","0","6","0","0","魔法アクセサリ","4.8","0","0","0","106611"
"26.8","0","0","ドーナツチョーカー","0","0","0","0","0","0","0","0","6","0","0","魔法アクセサリ","7","0","0","0","106612"
"28","0","0","恵雨の耳飾り","0","0","0","0","0","0","0","0","6","0","0","魔法アクセサリ","7.2","20","0","0","106613"
"0","0","0","チェリーブロッサム","0","0","0","8","0","0","3.6","0","7","53.6","0","剣","0","0","0","0","107011"
"0","0","0","クリオネブレード","0","0","0","17","0","0","3.2","0","7","56.2","0","剣","0","0","0","0","107012"
"0","0","0","ライオットスパイク","0","0","0","34","0","0","2.8","0","7","57.2","0","剣","0","0","0","0","107013"
"0","0","0","宵刀影桜","0","0","0","0","0","0","8.4","0","7","52","0","刀","0","0","0","0","107041"
"0","0","0","オルカソード","0","0","0","0","0","0","6.2","0","7","51.6","0","刀","0","0","1","0","107042"
"0","0","0","チェインフューリーソード","0","0","0","0","0","0","6.2","0","7","59.4","0","刀","0","0","0","0","107043"
"0","0","0","チェリーペタルダガー","0","0","0","13","0","0","8","0","7","50.8","0","短剣","0","0","0","0","107071"
"0","0","0","シャークダガー","0","0","0","0","0","0","8.2","0","7","55.6","0","短剣","0","0","0","0","107072"
"0","0","0","サンダーパンクダガー","0","0","0","0","0","0","7","0","7","59","0","短剣","0","0","0","0","107073"
"0","0","0","桜花の貫き手","0","0","0","24","0","0","0","0","7","49.6","0","拳","0","0","0.8","0","107101"
"0","0","0","タートルガントレット","0","0","1.2","0","0","0","0","0","7","47.8","0","拳","0","0","1.2","0","107102"
"0","0","0","メリケンニャックル","0","0","0","0","0","0","0","0","7","62.4","0","拳","0","0","0","0","107103"
"0","0","0","枝垂れの桜花弓","0","0","1","0","0","0","0","0","7","46.2","0","弓","0","0","1","0","107131"
"0","0","0","クラウンフィッシュボウ","0","0","1.4","0","0","0","3","0","7","51.2","0","弓","0","0","0","0","107132"
"0","0","0","クライムハントボウ","0","0","1.2","0","0","0","3.4","0","7","52.8","0","弓","0","0","0.4","0","107133"
"0","0","0","散桜の颯槍","0","0","1.8","0","0","0","0","0","7","44.2","0","槍","0","0","0.6","0","107161"
"0","0","0","クラブシザースピアー","0","0","0.8","0","0","0","0","0","7","45.8","0","槍","0","0","2","0","107162"
"0","0","0","スカルゴシックランス","0","0","0.8","0","0","0","0","0","7","49.4","0","槍","0","0","1.8","0","107163"
"0","0","0","桜伐り","0","0","0","0","0","0","0","0","7","56.2","0","斧","0","0","0","0","107191"
"0","0","0","ホエールアックス","0","0","0","51","0","0","0","0","7","54","0","斧","0","0","0","0","107192"
"0","0","0","スカルゴシックランス","0","0","0","48","0","0","5","0","7","54.6","0","斧","0","0","0","0","107193"
"45.8","0","0","チェリッシュロッド","0","0","0","0","0","0","0","0","7","0","0","攻撃杖","10.4","0","0","0","107221"
"50.4","0","0","ジュエルシェルロッド","0","0","0","0","0","0","0","0","7","0","0","攻撃杖","9.4","0","0","0","107222"
"55.4","0","0","パドロックセプター","0","0","0","0","0","0","0","0","7","0","0","攻撃杖","7","0","0","0","107223"
"40.2","0","0","桜華の舞杖","0","0","1.8","10","0","0","0","0","7","0","0","回復杖","0","0","1.2","0","107251"
"38.6","0","0","ジェリーフィッシュロッド","0","0","1.6","64","0","0","0","0","7","0","0","回復杖","0","0","1.2","0","107252"
"42","0","0","パンクプリンセスロッド","0","0","1.4","84","0","0","0","0","7","0","0","回復杖","0","0","0.8","0","107253"
"0","0","0","サマーライトビキニアーマー","0","0","1.6","0","0","0","3.6","0","7","28","0","軽装鎧","0","0","2.2","0","107281"
"0","0","0","ゴシックドレープアーマー","0","0","1.8","0","0","0","4.4","0","7","29.6","0","軽装鎧","0","0","2.2","0","107282"
"0","0","0","ピュアスノウメイル","0","0","2.6","0","0","0","4.4","0","7","29.8","0","軽装鎧","0","0","2","0","107283"
"0","0","0","ビーチフローターメイル","0","4","3.6","68","0","0","0","0","7","0","0","重装鎧","0","0","4","0","107311"
"0","0","0","ゴシックメイデン","0","0","4","86","0","0","0","0","7","0","0","重装鎧","0","0","4.4","0","107312"
"0","0","0","クリスタルアイスメイル","0","0","4","80","0","0","0","0","7","0","0","重装鎧","0","0","5.2","0","107313"
"0","0","0","朝顔の夏影浴衣","0","0","1.4","0","0","0","0","0","7","32.8","0","服","0","0","1.8","0","107341"
"0","0","0","パンキッシュガール","0","0","2.4","0","0","0","0","0","7","24.8","0","服","0","0","3","0","107342"
"0","0","0","ホワイトオーロラドレス","0","0","2","64","0","0","0","0","7","29.8","0","服","0","0","1.6","0","107343"
"33.4","0","0","パラソルワンピース","0","0","1.4","0","0","0","0","0","7","0","0","魔法服","3.4","0","1","0","107371"
"33.8","0","0","ゴシックブルーローズ","0","0","1.6","0","0","0","0","0","7","0","0","魔法服","4","0","1.2","0","107372"
"36.4","0","0","ダイヤモンドダストローブ","0","0","1.8","0","0","0","0","0","7","0","0","魔法服","3.6","0","1.2","0","107373"
"16","0","0","ハイビスカスサンダル","0","0","2.6","69","0","0","0","0","7","0","0","魔法靴","0","0","2.4","0","107461"
"16.4","0","0","スタッズドブラック","0","0","2.8","75","0","0","0","0","7","0","0","魔法靴","0","0","2.6","0","107462"
"16.6","0","0","フロストコラムヒール","0","0","3","92","0","0","0","0","7","0","0","魔法靴","0","0","2.6","0","107463"
"0","0","0","サンフラワーストローハット","0","0","1.2","0","0","0","0","0","7","36.8","0","帽子","0","0","1.2","0","107491"
"0","0","0","ピアスドブラック","0","0","1.6","0","0","0","0","0","7","38.8","0","帽子","0","0","1","0","107492"
"0","0","0","スノウフレークベレー","0","0","0","105","0","0","0","0","7","43","0","帽子","0","0","0","0","107493"
"0","0","0","桜舞の八重簪","0","0","0","0","0","0","6","0","7","42","0","攻撃アクセサリ","0","0","0","0","107551"
"0","0","0","ルビーハイビスカスの髪飾り","0","0","0","18","0","0","2.2","0","7","45","0","攻撃アクセサリ","0","0","0","0","107552"
"0","0","0","パンクニードルバングル","0","0","0","0","0","0","3.6","0","7","49.4","0","攻撃アクセサリ","0","0","0","0","107553"
"0","0","0","桜花の月夜簪","0","0","3.8","63","0","0","0","0","7","0","0","防御アクセサリ","0","0","3.8","0","107581"
"0","0","0","パールココナッツの髪飾り","0","0","4.8","0","0","0","0","0","7","0","0","防御アクセサリ","0","0","4.8","0","107582"
"0","0","0","エメラルドゴシックバングル","0","0","5","0","0","0","0","0","7","0","0","防御アクセサリ","0","0","5.2","0","107583"
"39","0","0","仙桜の祝簪","0","0","0","0","0","0","0","0","7","0","0","魔法アクセサリ","6","0","0","0","107611"
"40.2","0","0","オパールシェルの髪飾り","0","0","1.6","0","0","0","0","0","7","0","0","魔法アクセサリ","0","0","0","0","107612"
"48.2","0","0","ロッキンチェインバングル","0","0","0","0","0","0","0","0","7","0","0","魔法アクセサリ","3","0","0","0","107613"
"0","0","0","氷輝剣グラースブレード","0","0","0","20","0","0","3.6","0","8","66","0","剣","0","0","0","0","108011"
"0","0","0","音界剣グランデピアニオス","0","0","0","20","0","0","2.4","0","8","70.4","0","剣","0","0","0","0","108012"
"0","0","0","オアシスガードブレード","0","0","0","40","0","0","0.6","0","8","72.8","0","剣","0","0","0","0","108013"
"0","0","0","ローズインペリアルソード","0","0","0","40","0","0","0.6","0","8","76.4","0","剣","0","0","0","0","108014"
"0","0","0","氷雪刀グラキエッジ","0","0","0","8","0","0","4.6","0","8","66.8","0","刀","0","0","0","0","108041"
"0","0","0","創音刀ゲルトナ","0","0","0","8","0","0","3.2","0","8","71.2","0","刀","0","0","0","0","108042"
"0","0","0","クイックサンドシャムシール","0","0","0","10","0","0","0.8","0","8","76","0","刀","0","0","0","0","108043"
"0","0","0","クルーエルローズブレード","0","0","0","10","0","0","0.8","0","8","79.8","0","刀","0","0","0","0","108044"
"0","0","0","氷牙スティーリアダガー","0","0","0","0","0","0","6","0","8","67","0","短剣","0","0","0","0","108071"
"0","0","0","刻音刃クレフトオン","0","0","0","0","0","0","4","0","8","71.8","0","短剣","0","0","0","0","108072"
"0","0","0","ダークデザートエッジ","0","0","0","0","0","0","1","0","8","77","0","短剣","0","0","0","0","108073"
"0","0","0","ソーンオブローゼズ","0","0","0","0","0","0","1","0","8","80.8","0","短剣","0","0","0","0","108074"
"0","0","0","氷塊拳グラセナックル","0","0","0","0","0","0","0","0","8","70","0","拳","0","0","0","0","108101"
"0","0","0","叫鳴拳バイオラフィスト","0","0","0","0","0","0","0","0","8","73.8","0","拳","0","0","0","0","108102"
"0","0","0","ヘリテージジャマダハル","0","0","0","0","0","0","0","0","8","77.6","0","拳","0","0","0","0","108103"
"0","0","0","ローズペタルナックル","0","0","0","0","0","0","0","0","8","81.2","0","拳","0","0","0","0","108104"
"0","0","0","氷聖弓コンヘラシオン","0","0","0.8","0","0","0","2.8","0","8","64.6","0","弓","0","0","0","0","108131"
"0","0","0","巧音弓スネアアーク","0","0","0.6","0","0","0","2","0","8","69.8","0","弓","0","0","0","0","108132"
"0","0","0","オリエンタルハリケーンボウ","0","0","0.4","0","0","0","0.4","0","8","75.4","0","弓","0","0","0","0","108133"
