8c05eb0458b5fa5a3891b562b1dd4a586157e861a276c90b115cb5771679e114,ddc44cfaab778bece45767da720381585779e77eb9c7f0cf20ce28352c7d97b1,87266031706dc757ecd65b4854c2ab070c7e4bb5786e494abd6db5cb44fb08ca,5f069e0e62232229ed95ef23bd5c72c7c54d6c7f6de8796278e73aa005a26fb2,605700e5473dbe4d9e717f8d5bb34cc7cf1a5efa97cacc957818834a4d8eec97,8d0ce3e6a3bea1b2dd16c1523f753f1eb0cb35233fb168bca7f9c16b91477db8,a05dffd9f3cfdbd9fefab5de55b65f543f693a7fa06af3433c74ff0cbfae37b1,bb08aab57bfb530c22dee07f16257bfb29a84324c0eaa099ad8c41f05148851d,55792cd7483a2af2143141ae319a9c86354acc31dc947bfa2954f105966c8bfb,5bfb2d6f914b17314e822cd3d44b3437825e0f8b073bd89e364d375e21a25566,cd8f6e1439f3565e7086bef5ddc6fd1f3ef8f75b70a50e1b8e351ae3ada3a86f
"11","10","0","1","0","0","5152063","ウソでしょ！　まだちょっとしか\nやってないわよ！","131711","1","63063"
"91","0","","0","","","5152063","","0","","63064"
"3","0","","surprise_idle","0.2","","5152063","shock_to_surprise","131711","1","63065"
"3","1","","","0.2","","5152063","empty","1","","63066"
"3","0","","doya_talk_sad","0.2","0","5152063","doya_in_sad","132011","1","63067"
"21","0","","0","","","5152063","vo_rag_5009","vo_rag","","63068"
"11","10","0","1","0","0","5152063","これがアイドル…とても過酷だ\nところで…まだ他にも\n色々なタイソーがあるんだろう？","132011","1","63069"
"91","0","","0","","","5152063","","0","","63070"
"3","1","","","0.2","","5152063","doya_talk","132011","","63071"
"21","0","","0","","","5152063","vo_rag_5010","vo_rag","","63072"
"11","10","0","1","0","0","5152063","そちらもぜひご教授願いたいね\nああ、ボクは見ているだけで\n大丈夫だよ","132011","1","63073"
"91","0","","0","","","5152063","","0","","63074"
"3","1","","","0.2","","5152063","doya_idle","132011","","63075"
"3","1","","","0.2","","5152063","sad_talk_anger","131711","","63076"
"21","0","","0","","","5152063","vo_rag_5011","vo_rag","","63077"
"11","10","0","1","0","0","5152063","さすがは『強欲の魔女』\n体力は絶望的でも、\nその知的好奇心は無限なのね","131711","1","63078"
"91","0","","0","","","5152063","","0","","63079"
"3","0","","doya_idle_normal2","0.2","0","5152063","doya_to_doya","132011","1","63080"
"3","0","","cool_talk_joy2","0.2","0","5152063","cool_in_joy2","131711","1","63081"
"23","0","","","","","5152063","se_10058300_emotion_isekai_1","se_10058300","","63082"
"12","0.8","","0","","","5152063","10","131711","0","63083"
"93","","","","","","5152063","0","1.5","","63084"
"3","1","","","0.2","","5152063","sad_idle_surprise1","132011","","63085"
"3","0","","","0.2","","5152063","ames_idol_dance","131711","","63086"
"93","","","","","","5152063","0","1.8","","63087"
"3","0","","echidna_interest_talk","0.2","0","5152063","echidna_interest_in","132011","1","63088"
"23","0","","","","","5152063","se_10058300_emotion_isekai_2","se_10058300","","63089"
"12","2","","0","","","5152063","7","132011","0","63090"
"93","","","","","","5152063","0","1.1","","63091"
"93","","","","","","5152063","0","0.5","","63092"
"101","","","","","","5152063","","63094","","63093"
"25","","","","","","5152063","bgm_MC173B","bgm_MC173B","","63094"
"22","","","","","","5152063","0","0","","63095"
"1","110","idle_normal","410","1.55","1","5152064","102611","1","-295","64001"
"1","105","cool_idle","176","1.45","0","5152064","107811","1","-114","64002"
"1","106","joy_idle_normal","12","1.5","0","5152064","102311","1","-179","64003"
"1","105","idle_normal","-177","1.45","0","5152064","110311","1","-116","64004"
"1","107","wish_idle","-226","1.55","0","5152064","102111","1","-258","64005"
"1","107","idle_normal","115","1.55","0","5152064","131911","1","-260","64006"
"1","106","doya_idle","-350","1.5","0","5152064","122811","1","-178","64007"
"1","108","idle_normal","-391","1.6","0","5152064","122911","1","-334","64008"
"1","108","idle_normal","-60","1.6","0","5152064","122711","1","-330","64009"
"13","","","","","","5152064","210","102611","","64010"
"13","","","","","","5152064","207","131911","","64011"
"13","","","","","","5152064","205","110311","","64012"
"13","","","","","","5152064","208","122711","","64013"
"13","","","","","","5152064","206","122811","","64014"
"13","","","","","","5152064","208","122911","","64015"
"13","","","","","","5152064","207","102111","","64016"
"13","","","","","","5152064","206","102311","","64017"
"13","","","","","","5152064","205","107811","","64018"
"5","115","empty","410","1.55","1","5152064","11","1","-295","64019"
"5","131","empty","115","1.55","0","5152064","61","1","-260","64020"
"5","131","empty","146","1.55","0","5152064","62","1","-134","64021"
"5","132","empty","410","1.55","0","5152064","63","1","-295","64022"
"5","132","empty","-177","1.55","0","5152064","64","1","-136","64023"
"31","0","","40","1","","5152064","1","1","1.3","64024"
"31","385","","-235","0","","5152064","13","13","1","64025"
"31","0","","0","0","","5152064","2","2","1","64026"
"31","0","","0","1","","5152064","3","3","1","64027"
"91","","","","","","5152064","0","0","","64028"
"37","","","","","","5152064","telop_4","3","","64029"
"102","0","","","","","5152064","0","0","","64030"
"93","","","","","","5152064","0","1","","64031"
"3","1","","","0.2","","5152064","sad_talk_dead","102611","","64032"
"21","0","","0","","","5152064","vo_rag_3001","vo_rag","","64033"
"11","10","0","1","0","0","5152064","えぇ…うそ、めっちゃ来てるじゃん…\nこんな朝早くからご苦労さんだねぇ…","102611","1","64034"
"91","0","","0","","","5152064","","0","","64035"
"3","1","","","0.2","","5152064","talk_normal_surprise","102611","","64036"
"21","0","","0","","","5152064","vo_rag_3002","vo_rag","","64037"
"11","10","0","1","0","0","5152064","ほんとはやりたくないけど、\n体操はじめるよ～","102611","1","64038"
"91","0","","0","","","5152064","","0","","64039"
"3","1","","","0.2","","5152064","idle_normal","102611","","64040"
"25","","","","","","5152064","bgm_MC175B","bgm_MC175B","","64041"
"32","","","","","","5152064","1","2","","64042"
"21","0","","0","","","5152064","vo_rag_3003","vo_rag","","64043"
"11","10","2.2","1","0","0","5152064","まずはその場で跳躍～\nいち、に、さん…","102611","0","64044"
"93","0","","0","","","5152064","","3.2","","64045"
"3","0","","tired_idle","0.2","0.2","5152064","gutara_jump3time","11","1","64046"
"3","0","","tired_idle","0.2","0.2","5152064","gutara_jump3time","102611","1","64047"
"93","0","","0","","","5152064","","0.1","","64048"
"3","0","","idle_normal","0.2","0.2","5152064","jump3time","131911","1","64049"
"3","0","","idle_normal","0.2","0.2","5152064","jump3time","122911","1","64050"
"3","0","","joy_idle_normal","0.2","0.2","5152064","jump3time","102311","1","64051"
"93","0","","0","","","5152064","","0.1","","64052"
"3","0","","idle_normal","0.2","0.2","5152064","jump3time","107811","1","64053"
"3","0","","idle_normal","0.2","0.2","5152064","jump3time","110311","1","64054"
"3","0","","wish_idle","0.2","0.2","5152064","jump3time","102111","1","64055"
"93","0","","0","","","5152064","","0.1","","64056"
"3","0","","doya_idle","0.2","0.2","5152064","jump3time","122811","1","64057"
"3","0","","idle_normal","0.2","0.2","5152064","jump3time","122711","1","64058"
"93","","","","","","5152064","0","2.1","","64059"
"23","0","","","","","5152064","se_10058300_isekai_breath","se_10058300","","64060"
"93","","","","","","5152064","0","1.7","","64061"
"91","0","","0","","","5152064","","64044","","64062"
"27","0.5","","0.5","0","1","5152064","bgm_MC173B","bgm_MC173B","0","64063"
"37","","","","","","5152064","out","2","","64064"
"21","0","","0","","","5152064","vo_rag_3004","vo_rag","","64065"
"11","10","0","1","0","","5152064","…ふぅ、ちょっと休憩しよっか","102611","1","64066"
"91","0","","0","","","5152064","","0","","64067"
"3","1","","","0.2","","5152064","talk_normal_shy","107811","","64068"
"21","0","","0","","","5152064","vo_rag_3005","vo_rag","","64069"
"11","10","0","1","0","","5152064","いくら何でも早すぎるでしょ！？","107811","1","64070"
"91","0","","0","","","5152064","","0","","64071"
"3","1","","","0.2","","5152064","idle_normal_shy","107811","","64072"
"24","","","","","","5152064","0.3","se_10058300_isekai_breath","","64073"
"3","1","","","0.2","","5152064","empty","11","","64074"
"3","1","","","0.2","","5152064","talk_normal_joy","102611","","64075"
"21","0","","0","","","5152064","vo_rag_3006","vo_rag","","64076"
"11","10","0","1","0","","5152064","じゃあ次は横になって深呼吸～","102611","1","64077"
"91","0","","0","","","5152064","","0","","64078"
"3","0","","gutara_sleepy_idle","0.2","0","5152064","idle_to_layLongHair","102611","1","64079"
"93","0","","0","","","5152064","","0.2","","64080"
"3","0","","gutara_breathLongHair_idle","0.2","0","5152064","idle_to_layLongHair","131911","1","64081"
"3","0","","gutara_breathShortHair_idle","0.2","0","5152064","idle_to_layShortHair","122911","1","64082"
"3","0","","gutara_breathShortHair_idle","0.2","0","5152064","idle_to_layShortHair","102311","1","64083"
"93","0","","0","","","5152064","","0.2","","64084"
"3","0","","gutara_breathLongHair_idle","0.2","0","5152064","idle_to_layLongHair","110311","1","64085"
"3","0","","gutara_breathShortHair_idle","0.2","0","5152064","idle_to_layShortHair","122711","1","64086"
"3","0","","gutara_breathLongHair_idle","0.2","0","5152064","idle_to_layLongHair","107811","1","64087"
"93","0","","0","","","5152064","","0.1","","64088"
"3","0","","gutara_breathShortHair_idle","0.2","0","5152064","idle_to_layShortHair","102111","1","64089"
"3","0","","gutara_breathShortHair_idle","0.2","0","5152064","idle_to_layShortHair","122811","1","64090"
"121","1","","1","12","","5152064","105","0","2.8","64091"
"93","0","","0","","","5152064","","2","","64092"
"12","1.5","","0","50","-120","5152064","12","102611","0","64093"
"93","0","","0","","","5152064","","1.5","","64094"
"3","0","","gutara_sleep2_idle","0.2","0","5152064","gutara_sleep2_in","102611","1","64095"
"93","0","","0","","","5152064","","1.5","","64096"
"32","","","","","","5152064","1","13","","64097"
"21","0","","0","","","5152064","vo_rag_3007","vo_rag","","64098"
"11","10","0","1","15","-100","5152064","すぅ…むにゃむにゃ…","102611","1","64099"
"91","0","","0","","","5152064","","0","","64100"
"23","0","","","","","5152064","se_10058300_gutara_sleep","se_10058300","","64101"
"4","","","","","","5152064","0","11","","64102"
"2","-310","","0","","","5152064","460","11","0","64103"
"3","0","","","","","5152064","gutara_sleep","11","","64104"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_surprise","107811","1","64105"
"21","0","","0","","","5152064","vo_rag_3008","vo_rag","","64106"
"11","10","1.5","1","-15","-40","5152064","ウソでしょ？　寝てる！？\nやだ、あたしまで眠くなってきた…","107811","0","64107"
"93","","","","","","5152064","0","6.8","","64108"
"93","","","","","","5152064","0","0.5","","64109"
"23","0","","","","","5152064","se_10058300_gutara_sleep","se_10058300","","64110"
"3","0","","","","","5152064","gutara_sleep2","62","","64111"
"91","0","","0","","","5152064","","64107","","64112"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_sleep1ShortHair_in","122911","1","64113"
"93","0","","0","","","5152064","","0.2","","64114"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_sleep1ShortHair_in","102311","1","64115"
"93","0","","0","","","5152064","","0.2","","64116"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_sleep1ShortHair_in","122811","1","64117"
"93","0","","0","","","5152064","","1.5","","64118"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_sleepy_in","110311","1","64119"
"21","0","","0","","","5152064","vo_rag_3009","vo_rag","","64120"
"11","10","1.5","1","-40","-110","5152064","今日は朝が早かったから…\nあたしも…ふあ……","110311","0","64121"
"93","","","","","","5152064","0","7.4","","64122"
"23","0","","","","","5152064","se_10058300_gutara_sleep","se_10058300","","64123"
"3","0","","","","","5152064","gutara_sleep","64","","64124"
"91","0","","0","","","5152064","","64121","","64125"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_sleep1ShortHair_in","102111","1","64126"
"93","0","","0","","","5152064","","0.2","","64127"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_sleep1ShortHair_in","122711","1","64128"
"93","0","","0","","","5152064","","4","","64129"
"3","0","","gutara_notice_talk_shy","0.2","0","5152064","gutara_notice_in","131911","1","64130"
"21","0","","0","","","5152064","vo_rag_3010","vo_rag","","64131"
"11","10","0","1","-15","-50","5152064","え、みんな寝ちゃったの！？\nびっくり仰天だわ\nみんなを起こさないと…","131911","1","64132"
"91","0","","0","","","5152064","","0","","64133"
"3","0","","gutara_notice_talk_dead","0.2","0","5152064","gutara_notice_to_notice","131911","1","64134"
"21","0","","0","","","5152064","vo_rag_3011","vo_rag","","64135"
"11","10","0","1","-15","-50","5152064","ふわぁ……\nあれ、どうしてかしら、\n私まで急に眠く…すぅ","131911","1","64136"
"91","0","","0","","","5152064","","0","","64137"
"3","0","","gutara_sleep1_idle","0.2","0","5152064","gutara_notice_out","131911","1","64138"
"93","0","","0","","","5152064","","0.5","","64139"
"23","0","","","","","5152064","se_10058300_gutara_sleep","se_10058300","","64140"
"3","0","","","","","5152064","gutara_sleep","61","","64141"
"93","0","","0","","","5152064","","1.3","","64142"
"23","0","","","","","5152064","se_10058300_gutara_sleep","se_10058300","","64143"
"2","-305","","0","","","5152064","-205","64","0","64144"
"3","0","","","","","5152064","gutara_sleep2","64","","64145"
"93","0","","0","","","5152064","","1.3","","64146"
"23","0","","","","","5152064","se_10058300_gutara_sleep","se_10058300","","64147"
"2","-190","","0","","","5152064","-300","62","0","64148"
"3","0","","","","","5152064","gutara_sleep","62","","64149"
"93","0","","0","","","5152064","","2","","64150"
"93","","","","","","5152064","0","0.5","","64151"
"101","","","","","","5152064","","64153","","64152"
"25","","","","","","5152064","bgm_MC173B","bgm_MC173B","","64153"
"22","","","","","","5152064","0","0","","64154"
"1","109","idle_normal","335","1.55","1","5152065","127111","1","-280","65001"
"1","105","wish_idle_normal","-252","1.5","0","5152065","132111","1","-179","65002"
"5","104","doya_idle","-74","1.5","0","5152065","4","4","-163","65003"
"1","107","idle_normal","29","1.55","0","5152065","131911","1","-264","65004"
"1","109","wish_idle_normal","-346","1.55","0","5152065","126911","1","-304","65005"
"1","108","idle_normal","-150","1.55","0","5152065","113111","1","-285","65006"
"5","110","ghost_dokuro_idle","1000","1.5","1","5152065","6","6","-280","65007"
"6","1","","1","0","0","5152065","1","6","0","65008"
"5","106","idle_normal","-507","1.5","0","5152065","7","7","-178","65009"
"6","1","","1","0","0","5152065","1","7","0","65010"
"13","","","","","","5152065","209","127111","","65011"
"13","","","","","","5152065","205","132111","","65012"
"13","","","","","","5152065","204","4","","65013"
"13","","","","","","5152065","207","131911","","65014"
"13","","","","","","5152065","209","126911","","65015"
"13","","","","","","5152065","208","113111","","65016"
"31","0","","0","1","","5152065","1","1","1.03","65017"
"31","-507","","-178","0","","5152065","14","14","1","65018"
"31","0","","0","0","","5152065","16","16","1.03","65019"
"31","0","","0","0","","5152065","2","2","1","65020"
"31","0","","0","1","","5152065","3","3","1","65021"
"31","1000","","-130","0","","5152065","15","15","1","65022"
"91","","","","","","5152065","0","0","","65023"
"37","","","","","","5152065","telop_5","3","","65024"
"102","0","","","","","5152065","0","0","","65025"
"93","","","","","","5152065","0","1","","65026"
"3","1","","","0.2","","5152065","talk_normal","127111","","65027"
"21","0","","0","","","5152065","vo_rag_4001","vo_rag","","65028"
"11","10","0","1","0","0","5152065","本日の体操のお手本を\n務めさせていただくシノブです","127111","1","65029"
"91","0","","0","","","5152065","","0","","65030"
"3","1","","","0.2","","5152065","talk_normal","127111","","65031"
"21","0","","0","","","5152065","vo_rag_4002","vo_rag","","65032"
"11","10","0","1","0","0","5152065","そちらのあなたも一緒にどうぞ\nそれでは始めましょう。いちに、いち…","127111","1","65033"
"91","0","","0","","","5152065","","0","","65034"
"32","","","","","","5152065","1","2","","65035"
"25","","","","","","5152065","bgm_MC175C","bgm_MC175C","","65036"
"93","","","","","","5152065","0","0.5","","65037"
"3","1","","","0.3","","5152065","radio_stretch1_loop","127111","","65038"
"93","","","","","","5152065","0","0.1","","65039"
"3","1","","","0.2","","5152065","radio_stretch1_loop","132111","","65040"
"3","1","","","0.2","","5152065","radio_stretch1_loop","4","","65041"
"3","1","","","0.2","","5152065","radio_stretch1_loop","131911","","65042"
"3","1","","","0.2","","5152065","radio_stretch1_loop","126911","","65043"
"3","1","","","0.2","","5152065","radio_stretch1_loop","113111","","65044"
"3","1","","","0.2","","5152065","radio_stretch1_loop","7","","65045"
"93","","","","","","5152065","0","1","","65046"
"32","","","","","","5152065","1","16","","65047"
"32","","","","","","5152065","1","14","","65048"
"93","","","","","","5152065","0","0.7","","65049"
"121","1","","1","12","","5152065","0","65","2.8","65050"
"93","","","","","","5152065","0","1","","65051"
"6","1","","1","1","0","5152065","1","7","1","65052"
"93","","","","","","5152065","0","2.2","","65053"
"3","0","","sad_talkR","0.2","0","5152065","ghost_stretch1_turn","131911","1","65054"
"21","0","","0","","","5152065","vo_rag_4003","vo_rag","","65055"
"11","10","0.5","1","0","50","5152065","ええと、そっちには誰も…\nきゃあっ！","131911","0","65056"
"93","","","","","","5152065","0","2.5","","65057"
"3","0","","shock_loopR","0.2","0","5152065","shock_inR","131911","1","65058"
"93","","","","","","5152065","0","2.1","","65059"
"91","0","","0","","","5152065","","65056","","65060"
"3","0","","","0.2","","5152065","ghost_stretch2_turn","131911","","65061"
"93","","","","","","5152065","0","0.4","","65062"
"3","1","","","0.2","","5152065","radio_stretch2R_loop","127111","","65063"
"93","","","","","","5152065","0","0.1","","65064"
"3","1","","","0.2","","5152065","radio_stretch2_loop","132111","","65065"
"3","1","","","0.2","","5152065","radio_stretch2_loop","4","","65066"
"3","1","","","0.2","","5152065","radio_stretch2_loop_faceBlue","131911","","65067"
"3","1","","","0.2","","5152065","radio_stretch2_loop","126911","","65068"
"3","1","","","0.2","","5152065","radio_stretch2_loop_faceBlue","113111","","65069"
"3","1","","","0.2","","5152065","radio_stretch2_loop","7","","65070"
"21","0","","0","","","5152065","vo_rag_4004","vo_rag","","65071"
"11","10","0.5","1","0","50","5152065","お、おいおい、勘弁しとくれよ…","113111","0","65072"
"93","","","","","","5152065","0","6.6","","65073"
"21","0","","0","","","5152065","vo_rag_4005","vo_rag","","65074"
"11","10","0.5","1","0","0","5152065","はい、その調子です","127111","0","65075"
"93","","","","","","5152065","0","3.4","","65076"
"37","","","","","","5152065","spread","14","","65077"
"93","","","","","","5152065","0","0.3","","65078"
"3","1","","","0.2","","5152065","radio_stretch1_loop_surprise1","127111","","65079"
"93","","","","","","5152065","0","0.1","","65080"
"3","1","","","0.2","","5152065","radio_stretch1_loop_faceBlue","132111","","65081"
"3","1","","","0.2","","5152065","radio_stretch1_loop","4","","65082"
"3","1","","","0.2","","5152065","radio_stretch1_loop_faceBlue","131911","","65083"
"3","1","","","0.2","","5152065","radio_stretch1_loop","126911","","65084"
"3","1","","","0.2","","5152065","radio_stretch1_loop_faceBlue","113111","","65085"
"3","1","","","0.2","","5152065","radio_stretch1_loop","7","","65086"
"23","0","","","","","5152065","se_10058300_ghost_cold","se_10058300","","65087"
"93","","","","","","5152065","0","1","","65088"
"21","0","","0","","","5152065","vo_rag_4006","vo_rag","","65089"
"11","10","0.5","1","0","0","5152065","ひゃっ！　ね、姉様…","132111","0","65090"
"93","","","","","","5152065","0","4.6","","65091"
"21","0","","0","","","5152065","vo_rag_4007","vo_rag","","65092"
"11","10","0.5","1","0","0","5152065","にーにっ、さんし…","127111","0","65093"
"93","","","","","","5152065","0","3.7","","65094"
"93","","","","","","5152065","0","1.1","","65095"
"91","0","","0","","","5152065","","0","","65096"
"3","1","","","0.2","","5152065","radio_stretch2R_loop","127111","","65097"
"93","","","","","","5152065","0","0.1","","65098"
"3","1","","","0.2","","5152065","radio_stretch2_loop_faceBlue","132111","","65099"
"3","1","","","0.2","","5152065","radio_stretch2_loop","4","","65100"
"3","1","","","0.2","","5152065","radio_stretch2_loop_faceBlue","131911","","65101"
"3","1","","","0.2","","5152065","radio_stretch2_loop","126911","","65102"
"3","1","","","0.2","","5152065","radio_stretch2_loop_faceBlue","113111","","65103"
"3","1","","","0.2","","5152065","radio_stretch2_loop","7","","65104"
"21","0","","0","","","5152065","vo_rag_4008","vo_rag","","65105"
"11","10","0.5","1","0","0","5152065","風よ\n風の仕業に決まってるわ\nタイソーに集中なさい、レム","4","0","65106"
"93","","","","","","5152065","0","5.1","","65107"
"93","","","","","","5152065","0","0","","65108"
"32","","","","","","5152065","1","15","","65109"
"33","-130","","0.8","","","5152065","197","15","11","65110"
"2","-280","","0.8","","","5152065","197","6","11","65111"
"23","0","","","","","5152065","se_10058300_ghost_soul","se_10058300","","65112"
"93","","","","","","5152065","0","0.5","","65113"
"3","0","","escape","0.2","0","5152065","shock_jump","131911","1","65114"
"3","0","","escape","0.2","0","5152065","shock_jump","113111","1","65115"
"21","0","","0","","","5152065","vo_rag_4010","vo_rag","","65116"
"11","20","0.8","0","20","80","5152065","きゃああぁー！","131911","0","65117"
"21","1","","0","","","5152065","vo_rag_4011","vo_rag","","65118"
"11","20","0","0","-20","80","5152065","ひ、ひいいいぃー！？","113111","0","65119"
"93","","","","","","5152065","0","0.3","","65120"
"4","","","","","","5152065","0","6","","65121"
"93","","","","","","5152065","0","0.7","","65122"
"2","-264","","2","","","5152065","-1050","131911","0","65123"
"2","-285","","2","","","5152065","-1229","113111","0","65124"
"37","","","","","","5152065","out","2","","65125"
"37","","","","","","5152065","out","16","","65126"
"37","","","","","","5152065","out","14","","65127"
"27","0.5","","0.5","0","1","5152065","bgm_MC173B","bgm_MC173B","0","65128"
"3","1","","","0.2","","5152065","idle_normal","7","","65129"
"6","1","","1","1.2","0","5152065","1","7","0","65130"
"3","1","","","0.2","","5152065","sad_idle_normal","127111","","65131"
"93","","","","","","5152065","0","0.1","","65132"
"3","1","","","0.2","","5152065","idle_normal_surprise1","132111","","65133"
"3","1","","","0.2","","5152065","idle_normal_surprise1","4","","65134"
"3","1","","","0.2","","5152065","idle_normal","126911","","65135"
"93","","","","","","5152065","0","0.1","","65136"
"6","1","","1","1","0","5152065","1","6","1","65137"
"93","","","","","","5152065","0","2","","65138"
"21","0","","0","","","5152065","vo_rag_4009","vo_rag","","65139"
"11","10","0","1","0","20","5152065","おーい、シノブ…\n捜したんだぞ","6","1","65140"
"91","","","","","","5152065","","0","","65141"
"3","1","","","0.2","","5152065","sad_talk_talk2","127111","","65142"
"3","0","","ghost_dokuro_idleR","0.2","0","5152065","ghost_dokuro_turn","6","1","65143"
"21","0","","0","","","5152065","vo_rag_4012","vo_rag","","65144"
"11","10","0","1","0","0","5152065","さあ、気を取り直して\n体操を続けましょう","127111","1","65145"
"91","0","","0","","","5152065","","65145","","65146"
"3","1","","","0.2","","5152065","radio_stretch1_loop_surprise1","127111","","65147"
"93","","","","","","5152065","0","0.1","","65148"
"3","1","","","0.2","","5152065","radio_stretch1_loop","132111","","65149"
"3","1","","","0.2","","5152065","radio_stretch1_loop","4","","65150"
"3","1","","","0.2","","5152065","radio_stretch1_loop","126911","","65151"
"93","","","","","","5152065","0","2.5","","65152"
"93","","","","","","5152065","0","0.5","","65153"
"101","","","","","","5152065","","65155","","65154"
"25","","","","","","5152065","bgm_MC173B","bgm_MC173B","","65155"
"22","","","","","","5152065","0","0","","65156"
"22","","","","","","5152065","0","1","","65157"
"1","108","idle_normal","-151","1.55","0","5152066","131911","1","-259","66001"
"1","110","wish_idle_normal","-460","1.55","0","5152066","132111","1","-295","66002"
"5","109","doya_idle","-305","1.55","0","5152066","4","4","-277","66003"
"1","105","idle_normal","89","1.55","1","5152066","107511","1","-258","66004"
"1","107","wish_idle_normal","407","1.55","1","5152066","107611","1","-297","66005"
"1","106","cool_idle","245","1.55","1","5152066","107811","1","-278","66006"
"1","103","wish_idle_normal","329","1.45","1","5152066","126911","1","-142","66007"
"1","104","idle_normal","479","1.45","1","5152066","110311","1","-158","66008"
"1","102","sad_idle_normal","178","1.45","1","5152066","113511","1","-132","66009"
"5","107","empty","-151","1.55","0","5152066","5","5","-259","66010"
"5","210","empty","15","0.75","0","5152066","2","2","120","66011"
"13","","","","","","5152066","208","131911","","66012"
"13","","","","","","5152066","210","132111","","66013"
"13","","","","","","5152066","209","4","","66014"
"13","","","","","","5152066","205","107511","","66015"
"13","","","","","","5152066","207","107611","","66016"
"13","","","","","","5152066","206","107811","","66017"
"13","","","","","","5152066","203","126911","","66018"
"13","","","","","","5152066","204","110311","","66019"
"13","","","","","","5152066","202","113511","","66020"
"31","0","","0","1","","5152066","1","1","1","66021"
"31","0","","0","0","","5152066","4","4","1","66022"
"31","0","","0","0","","5152066","2","2","1","66023"
"31","0","","0","1","","5152066","3","3","1","66024"
"31","0","","0","0","","5152066","17","17","1","66025"
"91","","","","","","5152066","0","0","","66026"
"37","","","","","","5152066","telop_6","3","","66027"
"102","0","","","","","5152066","0","0","","66028"
"93","","","","","","5152066","0","1","","66029"
"3","1","","","0.2","","5152066","talk_normal_joy","131911","","66030"
"21","0","","0","","","5152066","vo_rag_1001","vo_rag","","66031"
"11","10","0","1","-10","5","5152066","それじゃあみんな、\nラジーオタイソーをはじめるわ！","131911","1","66032"
"91","0","","0","","","5152066","","66032","","66033"
"3","1","","","0.2","","5152066","idle_normal_joy","131911","","66034"
"3","0","","gutsB_idle","0.2","0","5152066","gutsB_in","132111","1","66035"
"3","0","","cool_talk_talk2","0.2","0","5152066","cool_in_talk2","4","1","66036"
"3","0","","handsup_loop","0.2","0","5152066","handsup_in","107511","1","66037"
"3","1","","","0.2","","5152066","wish_talk","107611","","66038"
"3","1","","","0.2","","5152066","wish2_idle","126911","","66039"
"3","1","","","0.2","","5152066","joy_idle","110311","","66040"
"3","0","","doya_idle_normal2","0.2","0","5152066","doya_in","107811","1","66041"
"3","1","","","0.2","","5152066","wish_talk_joy_shy","113511","","66042"
"93","0","","0","","","5152066","","2.5","","66043"
"25","","","","","","5152066","bgm_MC175A","bgm_MC175A","","66044"
"32","","","","","","5152066","1","2","","66045"
"3","1","","","0.2","","5152066","wish_idle_normal","132111","","66046"
"3","1","","","0.2","","5152066","doya_idle","4","","66047"
"3","1","","","0.2","","5152066","idle_normal","107511","","66048"
"3","1","","","0.2","","5152066","wish_idle_normal","107611","","66049"
"3","1","","","0.2","","5152066","cool_idle","126911","","66050"
"3","1","","","0.2","","5152066","wish_idle_normal","110311","","66051"
"3","1","","","0.2","","5152066","idle_normal","107811","","66052"
"3","1","","","0.2","","5152066","sad_idle_normal","113511","","66053"
"21","0","","0","","","5152066","vo_rag_1002","vo_rag","","66054"
"11","10","0.5","1","-10","5","5152066","まずはぴょんぴょん跳ねて\n全身をほぐしていきます","131911","0","66055"
"93","","","","","","5152066","0","0.5","","66056"
"3","1","","","0.2","","5152066","radio_jump_loop_normal2","131911","","66057"
"93","0","","0","","","5152066","","1.6","","66058"
"3","1","","","0.2","","5152066","radio_jump_loop","132111","","66059"
"3","1","","","0.2","","5152066","radio_jump_loop_talk2","4","","66060"
"93","0","","0","","","5152066","","0.1","","66061"
"3","1","","","0.2","","5152066","radio_jump_loop","107511","","66062"
"3","1","","","0.2","","5152066","radio_jump_loop","107611","","66063"
"3","1","","","0.2","","5152066","radio_jump_loop","126911","","66064"
"3","1","","","0.2","","5152066","radio_jump_loop","110311","","66065"
"3","1","","","0.2","","5152066","radio_jump_loop","107811","","66066"
"3","1","","","0.2","","5152066","radio_jump_loop","113511","","66067"
"93","","","","","","5152066","0","3","","66068"
"91","0","","0","","","5152066","","66055","","66069"
"21","0","","0","","","5152066","vo_rag_1003","vo_rag","","66070"
"11","10","0.5","1","-10","5","5152066","ただ跳ねるだけでも\n案外疲れるものね","4","0","66071"
"93","","","","","","5152066","0","3.2","","66072"
"91","0","","0","","","5152066","","66071","","66073"
"93","","","","","","5152066","0","1.5","","66074"
"3","1","","","0.3","","5152066","idle_normal","131911","","66075"
"3","1","","","0.3","","5152066","wish_talk","132111","","66076"
"3","1","","","0.3","","5152066","cool_idle","4","","66077"
"93","","","","","","5152066","0","0.1","","66078"
"3","1","","","0.3","","5152066","idle_normal","107511","","66079"
