b32b2bc493ca633e5e150a03399aca52e7b6e0875b5e3a39c5e8cf1102d5d964,ada1b0a7f8a04c5562145795de2702e94e03076e36b61e42ef318be061cf263a,5871b75476154256f21af073ee41b6b9acaefcdbf28930a06545be46bd610b49,9f7294515978c08708f905bf322c54e8ee9f80022b63b2fd0909a3d8b394f893,07950c48f00436f43b66e69a92bed1570c4fcca0b5701e5de4c609432ee82d70,8044c4894a2924c271e9f886cfe33656ede64291f56e5e0b9053dac300aa9fe6,feb69d29636d59c32b51f214a98e6e1af391f9a1aa292a7923187daead2855a0,8d3238170c1f11c37768130741fb1193107faddda74ab437ae31df6580973710,954c45dfe20fb46d372fd698b79a1fdbd44663c012c26f031e34fba2f9792395,5a44fbe81c97f2ec577249cd42e72fb41015dfe577b2f48b3314322ad79c1ee0,5cd1d5742eda22e9f7fc870f660b4592f8bb7682755bcb2a7e480742bc4379b3,1dd6fdd9ff39e5b9b4b5e21a6bde3bcc571f641ee4d793c85b50211aa5cc7131,ae921b037741804497f1a190b140849db6eb1291055a2a06b310ef870c515fa1,ed96d930cb44264a0e15e3c7a48f31890006ab2d4a45b46b8d76580609447f7f,76dd953e3ad15352e261558892be8000d0a6ff95d25bcd8a50e2a9fdf7e77175
"500","410","26211","103801","263","0","9103803","10","2816","2621","2022/11/03 5:00:00","26213","0","0","26212"
"500","310","26221","101401","264","0","9101403","10","2816","2622","2022/11/03 5:00:00","26223","0","0","26222"
"500","220","26231","109401","265","0","9109403","10","2816","2623","2022/11/03 5:00:00","26233","0","0","26232"
"500","564","26311","0","266","0","0","10","2816","2631","2022/11/04 5:00:00","26313","0","0","26312"
"500","499","26411","0","267","0","0","10","2816","2641","2022/11/05 5:00:00","26413","0","0","26412"
"500","435","26511","0","268","0","0","10","2816","2651","2022/11/06 5:00:00","26513","0","0","26512"
"500","372","26611","0","269","0","0","10","2816","2661","2022/11/07 5:00:00","26613","0","0","26612"
"500","309","26711","0","270","0","0","10","2816","2671","2022/11/08 5:00:00","26713","0","0","26712"
"500","246","26811","0","271","0","0","10","2816","2681","2022/11/09 5:00:00","26813","0","0","26812"
"500","183","26911","0","272","0","0","10","2816","2691","2022/11/10 5:00:00","26913","0","0","26912"
"500","85","27011","104801","273","0","9104803","10","2816","2701","2022/11/11 5:00:00","27013","0","0","27012"
"500","120","27111","0","274","0","0","10","2816","2711","2022/11/12 5:00:00","27113","0","0","27112"
"500","57","27211","0","275","0","0","10","2816","2721","2022/11/13 5:00:00","27213","0","0","27212"
"500","-6","27311","0","276","0","0","10","2816","2731","2022/11/14 5:00:00","27313","0","0","27312"
"500","-69","27411","0","277","0","0","10","2816","2741","2022/11/15 5:00:00","27413","0","0","27412"
"500","-132","27511","0","278","0","0","10","2816","2751","2022/11/16 5:00:00","27513","0","0","27512"
"500","-195","27611","0","279","0","0","10","2816","2761","2022/11/17 5:00:00","27613","0","0","27612"
"500","-258","27711","0","280","0","0","10","2816","2771","2022/11/18 5:00:00","27713","0","0","27712"
"500","-75","27811","104501","281","0","9104503","10","2816","2781","2022/11/19 5:00:00","27813","0","0","27812"
"500","-20","27911","0","282","0","0","10","2816","2791","2022/11/20 5:00:00","27913","0","0","27912"
"500","-60","28011","0","283","0","0","10","2816","2801","2022/11/21 5:00:00","28013","0","0","28012"
"500","-235","28111","102201","284","0","9100603","10","2816","2811","2022/11/22 5:00:00","28113","100601","0","28112"
"500","-210","28211","0","285","0","0","10","2816","2821","2022/11/23 5:00:00","28213","0","0","28212"
"500","-240","28311","0","286","0","0","10","2816","2831","2022/11/24 5:00:00","28313","0","0","28312"
"500","-445","28411","100501","287","0","9100503","10","2816","2841","2022/11/25 5:00:00","28413","0","0","28412"
"500","-321","28511","0","288","0","0","10","2816","2851","2022/11/26 5:00:00","28513","0","0","28512"
"500","-384","28611","0","289","0","0","10","2816","2861","2022/11/27 5:00:00","28613","0","0","28612"
"500","-448","28711","0","290","0","0","10","2816","2871","2022/11/28 5:00:00","28713","0","0","28712"
"500","-513","28811","0","291","0","0","10","2816","2881","2022/11/29 5:00:00","28813","0","0","28812"
"500","-579","28911","0","292","1","0","10","2816","2891","2022/11/30 5:00:00","28913","0","0","28912"
"600","330","29011","109201","293","0","9109203","11","2816","2901","2022/12/01 5:00:00","29013","0","4","29012"
"600","395","29111","0","294","0","0","11","2816","2911","2022/12/02 5:00:00","29113","0","4","29112"
"600","360","29211","0","295","0","0","11","2816","2921","2022/12/03 5:00:00","29213","0","4","29212"
"600","325","29311","0","296","0","0","11","2816","2931","2022/12/04 5:00:00","29313","0","4","29312"
"600","290","29411","0","297","0","0","11","2816","2941","2022/12/05 5:00:00","29413","0","4","29412"
"600","255","29511","0","298","0","0","11","2816","2951","2022/12/06 5:00:00","29513","0","4","29512"
"600","220","29611","0","299","0","0","11","2816","2961","2022/12/07 5:00:00","29613","0","4","29612"
"600","185","29711","0","300","0","0","11","2816","2971","2022/12/08 5:00:00","29713","0","4","29712"
"600","150","29811","0","301","0","0","11","2816","2981","2022/12/09 5:00:00","29813","0","4","29812"
"600","115","29911","0","302","0","0","11","2816","2991","2022/12/10 5:00:00","29913","0","4","29912"
"600","80","30011","0","303","0","0","11","2816","3001","2022/12/11 5:00:00","30013","0","4","30012"
"600","250","30111","102501","304","0","9102503","11","2816","3011","2022/12/12 5:00:00","30113","0","4","30112"
"600","45","30211","0","305","0","0","11","2816","3021","2022/12/13 5:00:00","30213","0","4","30212"
"600","95","30311","106401","306","0","9106403","11","2816","3031","2022/12/14 5:00:00","30313","0","4","30312"
"600","10","30411","0","307","0","0","11","2816","3041","2022/12/15 5:00:00","30413","0","4","30412"
"600","-25","30511","0","308","0","0","11","2816","3051","2022/12/16 5:00:00","30513","0","4","30512"
"600","-60","30611","0","309","0","0","11","2816","3061","2022/12/17 5:00:00","30613","0","4","30612"
"600","-95","30711","0","310","0","0","11","2816","3071","2022/12/18 5:00:00","30713","0","4","30712"
"600","-130","30811","0","311","0","0","11","2816","3081","2022/12/19 5:00:00","30813","0","4","30812"
"600","-165","30911","0","312","0","0","11","2816","3091","2022/12/20 5:00:00","30913","0","4","30912"
"600","-200","31011","0","313","0","0","11","2816","3101","2022/12/21 5:00:00","31013","0","4","31012"
"600","-30","31111","103101","314","0","9103103","11","2816","3111","2022/12/22 5:00:00","31113","0","4","31112"
"600","-235","31211","0","315","0","0","11","2816","3121","2022/12/23 5:00:00","31213","0","4","31212"
"600","-190","31311","101201","316","0","9101203","11","2816","3131","2022/12/24 5:00:00","31313","0","4","31312"
"600","-115","31411","0","317","0","0","11","2816","3141","2022/12/25 5:00:00","31413","0","4","31412"
"600","-160","31511","0","318","0","0","11","2816","3151","2022/12/26 5:00:00","31513","0","4","31512"
"600","-270","31611","0","319","0","0","11","2816","3161","2022/12/27 5:00:00","31613","0","4","31612"
"600","-260","31711","118101","320","0","9118103","11","2816","3171","2022/12/28 5:00:00","31713","0","4","31712"
"600","-305","31811","0","321","0","0","11","2816","3181","2022/12/29 5:00:00","31813","0","4","31812"
"600","-340","31911","0","322","0","0","11","2816","3191","2022/12/30 5:00:00","31913","0","4","31912"
"600","-378","32011","0","323","1","0","11","2816","3201","2022/12/31 5:00:00","32013","0","4","32012"
"600","204","32111","102601","324","0","9102603","12","2816","3211","2023/01/01 5:00:00","32113","0","4","32112"
"600","323","32211","0","325","0","0","12","2816","3221","2023/01/02 5:00:00","32213","0","4","32212"
"600","167","32311","105001","326","0","9105003","12","2816","3231","2023/01/03 5:00:00","32313","0","4","32312"
"600","387","32411","0","327","0","0","12","2816","3241","2023/01/04 5:00:00","32413","0","4","32412"
"600","343","32511","0","328","0","0","12","2816","3251","2023/01/05 5:00:00","32513","0","4","32512"
"600","301","32611","0","329","0","0","12","2816","3261","2023/01/06 5:00:00","32613","0","4","32612"
"600","258","32711","0","330","0","0","12","2816","3271","2023/01/07 5:00:00","32713","0","4","32712"
"600","216","32811","0","331","0","0","12","2816","3281","2023/01/08 5:00:00","32813","0","4","32812"
"600","174","32911","0","332","0","0","12","2816","3291","2023/01/09 5:00:00","32913","0","4","32912"
"600","133","33011","0","333","0","0","12","2816","3301","2023/01/10 5:00:00","33013","0","4","33012"
"600","91","33111","0","334","0","0","12","2816","3311","2023/01/11 5:00:00","33113","0","4","33112"
"600","0","33211","100301","335","0","9100303","12","2816","3321","2023/01/12 5:00:00","33213","0","4","33212"
"600","49","33311","0","336","0","0","12","2816","3331","2023/01/13 5:00:00","33313","0","4","33312"
"600","6","33411","0","337","0","0","12","2816","3341","2023/01/14 5:00:00","33413","0","4","33412"
"600","-36","33511","0","338","0","0","12","2816","3351","2023/01/15 5:00:00","33513","0","4","33512"
"600","-76","33611","0","339","0","0","12","2816","3361","2023/01/16 5:00:00","33613","0","4","33612"
"600","-119","33711","0","340","0","0","12","2816","3371","2023/01/17 5:00:00","33713","0","4","33712"
"600","-100","33811","0","341","0","0","12","2816","3381","2023/01/18 5:00:00","33813","0","4","33812"
"600","-81","33911","0","342","0","0","12","2816","3391","2023/01/19 5:00:00","33913","0","4","33912"
"600","-161","34011","0","343","0","0","12","2816","3401","2023/01/20 5:00:00","34013","0","4","34012"
"600","-203","34111","0","344","0","0","12","2816","3411","2023/01/21 5:00:00","34113","0","4","34112"
"600","-246","34211","0","345","0","0","12","2816","3421","2023/01/22 5:00:00","34213","0","4","34212"
"600","-78","34311","100701","346","0","9100703","12","2816","3431","2023/01/23 5:00:00","34313","0","4","34312"
"600","-209","34411","102901","347","0","9102903","12","2816","3441","2023/01/24 5:00:00","34413","0","4","34412"
"600","-288","34511","0","348","0","0","12","2816","3451","2023/01/25 5:00:00","34513","0","4","34512"
"600","-290","34611","0","349","0","0","12","2816","3461","2023/01/26 5:00:00","34613","0","4","34612"
"600","-308","34711","0","350","0","0","12","2816","3471","2023/01/27 5:00:00","34713","0","4","34712"
"600","-332","34811","0","351","0","0","12","2816","3481","2023/01/28 5:00:00","34813","0","4","34812"
"600","-330","34911","0","352","0","0","12","2816","3491","2023/01/29 5:00:00","34913","0","4","34912"
"600","-320","35011","0","353","0","0","12","2816","3501","2023/01/30 5:00:00","35013","0","4","35012"
"600","-378","35111","0","354","1","0","12","2816","3511","2023/01/31 5:00:00","35113","0","4","35112"
"600","382","35211","0","355","0","0","13","2816","3521","2023/02/01 5:00:00","35213","0","4","35212"
"600","323","35311","103601","356","0","9103603","13","2816","3531","2023/02/02 5:00:00","35313","0","4","35312"
"600","381","35411","0","357","0","0","13","2816","3541","2023/02/03 5:00:00","35413","0","4","35412"
"600","185","35511","109301","358","0","9109303","13","2816","3551","2023/02/04 5:00:00","35513","0","4","35512"
"600","191","35611","0","359","0","0","13","2816","3561","2023/02/05 5:00:00","35613","0","4","35612"
"600","72","35711","0","360","0","0","13","2816","3571","2023/02/06 5:00:00","35713","0","4","35712"
"600","7","35811","107101","361","0","9107103","13","2816","3581","2023/02/07 5:00:00","35813","0","4","35812"
"600","332","35911","0","362","0","0","13","2816","3591","2023/02/08 5:00:00","35913","0","4","35912"
"600","285","36011","0","363","0","0","13","2816","3601","2023/02/09 5:00:00","36013","0","4","36012"
"600","237","36111","0","364","0","0","13","2816","3611","2023/02/10 5:00:00","36113","0","4","36112"
"600","192","36211","0","365","0","0","13","2816","3621","2023/02/11 5:00:00","36213","0","4","36212"
"600","144","36311","0","366","0","0","13","2816","3631","2023/02/12 5:00:00","36313","0","4","36312"
"600","97","36411","0","367","0","0","13","2816","3641","2023/02/13 5:00:00","36413","0","4","36412"
"600","50","36511","0","368","0","0","13","2816","3651","2023/02/14 5:00:00","36513","0","4","36512"
"600","3","36611","0","369","0","0","13","2816","3661","2023/02/15 5:00:00","36613","0","4","36612"
"600","-43","36711","0","370","0","0","13","2816","3671","2023/02/16 5:00:00","36713","0","4","36712"
"600","-90","36811","0","371","0","0","13","2816","3681","2023/02/17 5:00:00","36813","0","4","36812"
"600","-153","36911","123001","372","0","9123003","13","2816","3691","2023/02/18 5:00:00","36913","0","4","36912"
"600","-93","37011","0","373","0","0","13","2816","3701","2023/02/19 5:00:00","37013","0","4","37012"
"600","-137","37111","0","374","0","0","13","2816","3711","2023/02/20 5:00:00","37113","0","4","37112"
"600","-185","37211","0","375","0","0","13","2816","3721","2023/02/21 5:00:00","37213","0","4","37212"
"600","-232","37311","0","376","0","0","13","2816","3731","2023/02/22 5:00:00","37313","0","4","37312"
"600","-225","37411","0","377","0","0","13","2816","3741","2023/02/23 5:00:00","37413","0","4","37412"
"600","-256","37511","0","378","0","0","13","2816","3751","2023/02/24 5:00:00","37513","0","4","37512"
"600","-280","37611","0","379","0","0","13","2816","3761","2023/02/25 5:00:00","37613","0","4","37612"
"600","-329","37711","0","380","0","0","13","2816","3771","2023/02/26 5:00:00","37713","0","4","37712"
"600","-379","37811","0","381","0","0","13","2816","3781","2023/02/27 5:00:00","37813","0","4","37812"
"600","-250","37911","111001","382","1","9111003","13","2816","3791","2023/02/28 5:00:00","37913","0","4","37912"
"100","480","38011","104601","383","0","9104603","14","2816","3801","2023/03/01 5:00:00","38013","0","1","38012"
"100","560","38111","0","384","0","0","14","2816","3811","2023/03/02 5:00:00","38113","0","1","38112"
"100","370","38211","103301","385","0","9103303","14","2816","3821","2023/03/03 5:00:00","38213","0","1","38212"
"100","553","38311","0","386","0","0","14","2816","3831","2023/03/04 5:00:00","38313","0","1","38312"
"100","476","38411","0","387","0","0","14","2816","3841","2023/03/05 5:00:00","38413","0","1","38412"
"100","400","38511","0","388","0","0","14","2816","3851","2023/03/06 5:00:00","38513","0","1","38512"
"100","330","38611","105101","389","0","9105103","14","2816","3861","2023/03/07 5:00:00","38613","0","1","38612"
"100","325","38711","0","390","0","0","14","2816","3871","2023/03/08 5:00:00","38713","0","1","38712"
"100","250","38811","0","391","0","0","14","2816","3881","2023/03/09 5:00:00","38813","0","1","38812"
"100","185","38911","105701","392","0","9105703","14","2816","3891","2023/03/10 5:00:00","38913","0","1","38912"
"100","175","39011","0","393","0","0","14","2816","3901","2023/03/11 5:00:00","39013","0","1","39012"
"100","205","39111","103201","394","0","9103203","14","2816","3911","2023/03/12 5:00:00","39113","0","1","39112"
"100","110","39211","0","395","0","0","14","2816","3921","2023/03/13 5:00:00","39213","0","1","39212"
"100","30","39311","105201","396","0","9105203","14","2816","3931","2023/03/14 5:00:00","39313","0","1","39312"
"100","-45","39411","0","397","0","0","14","2816","3941","2023/03/15 5:00:00","39413","0","1","39412"
"100","-250","39511","103401","398","0","9103403","14","2816","3951","2023/03/16 5:00:00","39513","0","1","39512"
"100","-50","39611","0","399","0","0","14","2816","3961","2023/03/17 5:00:00","39613","0","1","39612"
"100","-90","39711","0","400","0","0","14","2816","3971","2023/03/18 5:00:00","39713","0","1","39712"
"100","100","39811","0","401","0","0","14","2816","3981","2023/03/19 5:00:00","39813","0","1","39812"
"100","25","39911","0","402","0","0","14","2816","3991","2023/03/20 5:00:00","39913","0","1","39912"
"100","-50","40011","0","403","0","0","14","2816","4001","2023/03/21 5:00:00","40013","0","1","40012"
"100","-125","40111","0","404","0","0","14","2816","4011","2023/03/22 5:00:00","40113","0","1","40112"
"100","-370","40211","0","405","0","0","14","2816","4021","2023/03/23 5:00:00","40213","0","1","40212"
"100","-460","40311","107001","406","0","9107003","14","2816","4031","2023/03/24 5:00:00","40313","0","1","40312"
"100","-200","40411","0","407","0","0","14","2816","4041","2023/03/25 5:00:00","40413","0","1","40412"
"100","-275","40511","0","408","0","0","14","2816","4051","2023/03/26 5:00:00","40513","0","1","40512"
"100","-350","40611","0","409","0","0","14","2816","4061","2023/03/27 5:00:00","40613","0","1","40612"
"100","-425","40711","0","410","0","0","14","2816","4071","2023/03/28 5:00:00","40713","0","1","40712"
"100","-501","40811","0","411","0","0","14","2816","4081","2023/03/29 5:00:00","40813","0","1","40812"
"100","-579","40911","0","412","1","0","14","2816","4091","2023/03/30 5:00:00","40913","0","1","40912"
"100","0","40921","0","413","1","0","1","2816","4092","2023/03/30 5:00:00","40923","0","1","40922"
