24ae77d640f36595dea79a27ef3b7f5a703fad62ce0bf64fa6bd60d60e6cc083,9bc210fdef45e4e7ac2986839a57b25767290bf712252bd49b7d89744d3f8a75,58de3bfe8bf851ac26c1088d082a4e168f46d0f20459d0b16f9184f161edb747,a78ae702755ab86af2e2dff4d7af5de4d92df77902194c6dafce86b395665135,037031761af38a2ce25909c0cd37c35d71a98ef51c8a2ed3d87f2e55ff46a588,310c6ebbc4a6f9a1c7b94c33ea7c218f5090452b2867817fe99400626bbf23a2,7fba8d37322b5e3948af92972add79ed0b86bd0bb12e0781cb59fb3bfb158e59,f7eaa9194a6e262efd7f1b2e9ae2acc766ab48b858ca07f7c19f96d71084eb23,1c7be40ef8f0bac86b2f329c1cf1ed04c4a0fce05ff77bf99cb9361d3d89088b,e60dff89ecb0d6d7c58eb61c993f195f5c5a0ff454d5126bd58e1093c8f2481e,37cdb85d83075cbef5d61a5a0f51e35461131e3c77b03a61bcb7543fdd373040,c5e482ad5bcb7273bdfb6eb2c59a7fa3099d39eeda8de39ec004ba6ff1c9377b,b1a166fbfc1db17c47db0a58517b1c18233c4529cbd80de4ffde5e56db9de698,c5f4f082dde543acf71fd069b9d9924102deac774b2d00edc4a8c0a209f69dae,b31d21cd619387919150a7928880f8ff017e5c687219af633839a4ac19618135,264dd50f79fe97bfd0fde93f19c01b90ea613e6f4a29c76792d54006607225dc,e47a090640bb7b16fb05ccf5395b3631a106ab66b00987d7bda898483783c66d,8873b23e84c940d387d20a0fcd5ed59a8a05f6925d1864078a91191fadbc34a3,a3eb78213bc9c394406d0a4e0fd7b819319b8c724f2770cdabcddbaee93cfd8d
"241716","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92417","0","0"
"241717","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92417","0","0"
"241718","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92417","0","0"
"241719","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92417","0","0"
"241720","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92417","0","0"
"241801","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92418","1250","2"
"241802","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92418","1250","2"
"241803","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92418","1250","2"
"241804","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92418","1250","2"
"241805","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92418","1250","2"
"241806","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92418","1250","2"
"241807","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92418","3000","2"
"241808","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92418","3000","2"
"241809","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92418","3000","2"
"241810","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92418","3000","2"
"241811","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92418","3000","2"
"241812","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92418","3000","2"
"241813","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92418","3000","2"
"241814","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92418","3000","2"
"241815","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92418","0","0"
"241816","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92418","0","0"
"241817","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92418","0","0"
"241818","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92418","0","0"
"241819","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92418","0","0"
"241820","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92418","0","0"
"241901","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92419","1250","2"
"241902","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92419","1250","2"
"241903","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92419","1250","2"
"241904","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92419","1250","2"
"241905","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92419","1250","2"
"241906","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92419","1250","2"
"241907","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92419","3000","2"
"241908","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92419","3000","2"
"241909","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92419","3000","2"
"241910","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92419","3000","2"
"241911","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92419","3000","2"
"241912","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92419","3000","2"
"241913","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92419","3000","2"
"241914","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92419","3000","2"
"241915","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92419","0","0"
"241916","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92419","0","0"
"241917","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92419","0","0"
"241918","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92419","0","0"
"241919","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92419","0","0"
"241920","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92419","0","0"
"242001","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92420","1250","2"
"242002","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92420","1250","2"
"242003","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92420","1250","2"
"242004","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92420","1250","2"
"242005","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92420","1250","2"
"242006","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92420","1250","2"
"242007","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92420","3000","2"
"242008","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92420","3000","2"
"242009","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92420","3000","2"
"242010","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92420","3000","2"
"242011","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92420","3000","2"
"242012","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92420","3000","2"
"242013","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92420","3000","2"
"242014","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92420","3000","2"
"242015","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92420","0","0"
"242016","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92420","0","0"
"242017","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92420","0","0"
"242018","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92420","0","0"
"242019","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92420","0","0"
"242020","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92420","0","0"
"242101","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92421","1250","2"
"242102","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92421","1250","2"
"242103","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92421","1250","2"
"242104","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92421","1250","2"
"242105","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92421","1250","2"
"242106","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92421","1250","2"
"242107","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92421","3000","2"
"242108","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92421","3000","2"
"242109","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92421","3000","2"
"242110","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92421","3000","2"
"242111","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92421","3000","2"
"242112","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92421","3000","2"
"242113","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92421","3000","2"
"242114","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92421","3000","2"
"242115","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92421","0","0"
"242116","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92421","0","0"
"242117","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92421","0","0"
"242118","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92421","0","0"
"242119","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92421","0","0"
"242120","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92421","0","0"
"242201","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92422","1250","2"
"242202","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92422","1250","2"
"242203","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92422","1250","2"
"242204","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92422","1250","2"
"242205","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92422","1250","2"
"242206","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92422","1250","2"
"242207","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92422","3000","2"
"242208","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92422","3000","2"
"242209","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92422","3000","2"
"242210","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92422","3000","2"
"242211","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92422","3000","2"
"242212","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92422","3000","2"
"242213","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92422","3000","2"
"242214","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92422","3000","2"
"242215","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92422","0","0"
"242216","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92422","0","0"
"242217","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92422","0","0"
"242218","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92422","0","0"
"242219","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92422","0","0"
"242220","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92422","0","0"
"242301","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92423","1250","2"
"242302","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92423","1250","2"
"242303","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92423","1250","2"
"242304","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92423","1250","2"
"242305","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92423","1250","2"
"242306","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92423","1250","2"
"242307","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92423","3000","2"
"242308","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92423","3000","2"
"242309","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92423","3000","2"
"242310","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92423","3000","2"
"242311","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92423","3000","2"
"242312","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92423","3000","2"
"242313","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92423","3000","2"
"242314","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92423","3000","2"
"242315","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92423","0","0"
"242316","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92423","0","0"
"242317","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92423","0","0"
"242318","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92423","0","0"
"242319","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92423","0","0"
"242320","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92423","0","0"
"242401","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92424","1250","2"
"242402","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92424","1250","2"
"242403","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92424","1250","2"
"242404","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92424","1250","2"
"242405","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92424","1250","2"
"242406","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92424","1250","2"
"242407","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92424","3000","2"
"242408","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92424","3000","2"
"242409","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92424","3000","2"
"242410","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92424","3000","2"
"242411","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92424","3000","2"
"242412","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92424","3000","2"
"242413","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92424","3000","2"
"242414","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92424","3000","2"
"242415","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92424","0","0"
"242416","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92424","0","0"
"242417","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92424","0","0"
"242418","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92424","0","0"
"242419","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92424","0","0"
"242420","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92424","0","0"
"242501","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92425","1250","2"
"242502","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92425","1250","2"
"242503","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92425","1250","2"
"242504","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92425","1250","2"
"242505","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92425","1250","2"
"242506","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92425","1250","2"
"242507","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92425","3000","2"
"242508","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92425","3000","2"
"242509","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92425","3000","2"
"242510","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92425","3000","2"
"242511","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92425","3000","2"
"242512","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92425","3000","2"
"242513","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92425","3000","2"
"242514","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92425","3000","2"
"242515","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92425","0","0"
"242516","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92425","0","0"
"242517","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92425","0","0"
"242518","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92425","0","0"
"242519","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92425","0","0"
"242520","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92425","0","0"
"250101","2","10","1000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","200","92413","1000","2"
"250102","2","300","2000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92413","1000","2"
"250103","2","10","3000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92413","1000","2"
"250104","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92413","1000","2"
"250105","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92413","1000","2"
"250106","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92413","1000","2"
"250107","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92413","3000","2"
"250108","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92413","3000","2"
"250109","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92413","3000","2"
"250110","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92413","3000","2"
"250111","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92413","3000","2"
"250112","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92413","3000","2"
"250113","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92413","3000","2"
"250114","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92413","3000","2"
"250115","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92413","0","0"
"250116","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92413","0","0"
"250117","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92413","0","0"
"250118","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92413","0","0"
"250119","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92413","0","0"
"250120","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92413","0","0"
