08d4c0218e947d717d1da3aeb813e415e294eaf3be56713e07391f89647b87f9,3421041e96f8753fbdcc0e8c67e42812cc6cdea2ea6f3acfaf608fc1429c8217,7da228db62d3e06148f5d51e24c1d56ad6238dd4bdcafce80551b4b64966bd73,0829a4379ca402895e24616ec0957df3e28cc0a2f2a71e967d7cfaeea9252dbd,04baea37e3d434f3ad4a7447a9d67e2a7451bf3a8317ce0db97ef2e9f2b41ea9,a83c6d73cce0489b4982799137b791482e6def07750def27e36fad84c5c5fb75,4cc1173b203df3988b78fd81f4e5fb830af51f3fc7138d60bbd04afb95c60ed1,e8cea818fb5093896fef434f42ed4027784d7ab5adbf5fb3bbe9aa325899438b,660866dfb0dccb9448a4f7386bf4b4b7d16be9282010ffac94d39de0ef21bbd6,30537b65e6719dde7657a0ab7fa574701e05fd6a621c87a9d9010c6f9c9b8ee0,87bd438d6f1c59b13f0a26f6646c8fcfafa8c74e26b9f1247d811a1882311644
"","","","","92","","","10402","","","1104020048"
"","","","","35","","","10402","1","30","1104020049"
"","","","","32","","","10402","1","30","1104020050"
"","","","","93","","","10402","0","0.2","1104020051"
"","1","0","1","6","0","0","10402","1","1","1104020052"
"","1","0","1","6","0","0","10402","1","2","1104020053"
"","1","0","1","6","0","0","10402","1","3","1104020054"
"","1","0","1","6","0","0","10402","1","4","1104020055"
"","","","","32","","","10402","0","0","1104020056"
"","","","","32","","","10402","0","1","1104020057"
"","","","","32","","","10402","0","2","1104020058"
"","","","","32","","","10402","0","3","1104020059"
"","","","","32","","","10402","0","5","1104020060"
"","","","","32","","","10402","0","6","1104020061"
"","","","","32","","","10402","0","10","1104020062"
"","","","","32","","","10402","0","20","1104020063"
"","","","","32","","","10402","0","50","1104020064"
"","","","","93","","","10402","0","0.3","1104020065"
"empty","18","1","0","5","0","0","10501","1","4","1105010001"
"animation","36","1","0","5","0","0","10501","2","105000","1105010002"
"","0","0","0","31","1","","10501","10","105000","1105010003"
"","0","0","0","31","1","","10501","11","105001","1105010004"
"","0","0","0","31","1","","10501","12","105002","1105010005"
"","0","0","0","31","1","","10501","13","4","1105010006"
"","0","1","0","35","1","","10501","0","13","1105010007"
"","0","0","0","31","0.91","","10501","14","103010","1105010008"
"","0","1","0","31","1","","10501","15","1","1105010009"
"","0","0","0","31","1","","10501","16","2","1105010010"
"","0","0","0","31","1","","10501","17","3","1105010011"
"","0","0","0","31","1","","10501","19","5","1105010012"
"","0","0","0","31","1","","10501","18","4","1105010013"
"","0","1","0","35","1","","10501","0","18","1105010014"
"","","","","32","","","10501","1","18","1105010015"
"","","","","91","","","10501","0","0","1105010016"
"","","","","32","","","10501","1","19","1105010017"
"","","","","32","","","10501","1","10","1105010018"
"","","","","32","","","10501","1","11","1105010019"
"","","","","93","","","10501","0","0.6","1105010020"
"","1.3","0","1.3","121","0","","10501","0","180","1105010021"
"","0","0","","3","","","10501","skate","1","1105010022"
"","0","0","","3","","","10501","animation","2","1105010023"
"","0","","","23","","","10501","se_caravan_event_shefi_1","se_caravan","1105010024"
"","","","","93","","","10501","0","0.5","1105010025"
"","1.3","3","1.3","121","1","","10501","0","-82","1105010026"
"","","","","93","","","10501","0","0.33","1105010027"
"","0","","","23","","","10501","se_caravan_event_shefi_amb_1","se_caravan","1105010028"
"","","","","93","","","10501","0","0.6","1105010029"
"","0","","","21","","","10501","vo_caravan_event_008_000","vo_caravan","1105010030"
"","","","","93","","","10501","0","0.1","1105010031"
"","","","","93","","","10501","0","0.33","1105010032"
"","0","","","23","","","10501","se_caravan_event_shefi_2","se_caravan","1105010033"
"","","","","93","","","10501","0","0.17","1105010034"
"","1.3","3","1.3","121","0.4","","10501","0","100","1105010035"
"","","","","93","","","10501","0","0.34","1105010036"
"","","","","93","","","10501","0","0.5","1105010037"
"","1.3","3","1.3","121","0.53","","10501","0","-155","1105010038"
"","","","","93","","","10501","0","0.06","1105010039"
"","","","","93","","","10501","0","0.4","1105010040"
"","0","","","21","","","10501","vo_caravan_event_008_001","vo_caravan","1105010041"
"","","","","93","","","10501","0","0.04","1105010042"
"","1.3","3","1.3","121","0.8","","10501","0","0","1105010043"
"","","","","93","","","10501","0","0.06","1105010044"
"","","","","93","","","10501","0","0.4","1105010045"
"","0","","","23","","","10501","se_caravan_event_shefi_amb_2","se_caravan","1105010046"
"","","","","93","","","10501","0","0.1","1105010047"
"","1.1","3","1.1","121","0.43","","10501","0","0","1105010048"
"","","","","32","","","10501","1","12","1105010049"
"","","","","93","","","10501","0","0.07","1105010050"
"","0","","","23","","","10501","se_caravan_event_shefi_3","se_caravan","1105010051"
"","","","","93","","","10501","0","0.43","1105010052"
"","0","","","23","","","10501","se_caravan_event_shefi_4","se_caravan","1105010053"
"","","","","93","","","10501","0","0.6","1105010054"
"","0","","","23","","","10501","se_caravan_event_shefi_emote","se_caravan","1105010055"
"","","","","93","","","10501","0","0.3","1105010056"
"","0","","","21","","","10501","vo_caravan_event_008_002","vo_caravan","1105010057"
"","","","","93","","","10501","0","0.6","1105010058"
"","","","","32","","","10501","0","18","1105010059"
"","","","","93","","","10501","0","0.7","1105010060"
"","","","","35","","","10501","1","13","1105010061"
"","","","","32","","","10501","1","13","1105010062"
"","","","","101","","","10501","1","1105010065","1105010063"
"","1.1","0","1.1","121","0","","10501","0","0","1105010064"
"","","","","35","","","10501","1","14","1105010065"
"","","","","32","","","10501","1","14","1105010066"
"","","","","32","","","10501","1","16","1105010067"
"","","","","35","","","10501","1","18","1105010068"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_1","1105010069"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_2","1105010070"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_3","1105010071"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_4","1105010072"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_amb_1","1105010073"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_amb_2","1105010074"
"","","","","24","","","10501","0.5","se_caravan_event_shefi_emote","1105010075"
"","","","","93","","","10501","0","0.4","1105010076"
"","","","","92","","","10501","","","1105010077"
"","","","","35","","","10501","1","17","1105010078"
"","","","","32","","","10501","1","17","1105010079"
"","","","","93","","","10501","0","0.2","1105010080"
"","0","0.01","0","6","0","0","10501","0","1","1105010081"
"","0","0.01","0","6","0","0","10501","0","2","1105010082"
"","","","","32","","","10501","0","10","1105010083"
"","","","","32","","","10501","0","11","1105010084"
"","","","","32","","","10501","0","12","1105010085"
"","","","","32","","","10501","0","14","1105010086"
"","","","","32","","","10501","0","15","1105010087"
"","","","","32","","","10501","0","16","1105010088"
"","","","","32","","","10501","0","18","1105010089"
"","","","","93","","","10501","0","0.3","1105010090"
"empty","18","1","0","5","0","0","20101","1","1","1201010001"
"empty","20","1","0","5","0","0","20101","2","2","1201010002"
"empty","26","1","0","5","0","0","20101","3","3","1201010003"
"empty","27","1","0","5","0","0","20101","4","4","1201010004"
"empty","21","1","0","5","0","0","20101","21","21","1201010005"
"empty","20","1","0","5","0","0","20101","22","22","1201010006"
"empty","19","1","0","5","0","0","20101","23","23","1201010007"
"empty","25","1","0","5","0","0","20101","201000","201000","1201010008"
"","0","0","0","31","1","","20101","900001","900001","1201010009"
"","0","0","0","31","1","","20101","201000","201000","1201010010"
"","","","0","35","","","20101","0","201000","1201010011"
"","0","0","0","31","1","","20101","201001","201001","1201010012"
"","0","0","0","31","1","","20101","201002","201002","1201010013"
"","0","0","0","31","1","","20101","15","1","1201010014"
"","0","0","0","31","1","","20101","16","2","1201010015"
"","0","0","0","31","1","","20101","17","3","1201010016"
"","","","","91","","","20101","","0","1201010017"
"","","","","32","","","20101","1","900001","1201010018"
"","","","","93","","","20101","0","0.7","1201010019"
"","0","0","","32","","","20101","1","201000","1201010020"
"","0","0","","32","","","20101","1","15","1201010021"
"","","","","93","","","20101","0","0.3","1201010022"
"","0","","","23","","","20101","se_caravan_party_drama_one","se_caravan","1201010023"
"","0","0","","3","","","20101","party","1","1201010024"
"","0","0","","3","","","20101","party","2","1201010025"
"","0","0","","3","","","20101","party","3","1201010026"
"","0","0","","3","","","20101","party","4","1201010027"
"","0","0","","3","","","20101","party","21","1201010028"
"","0","0","","3","","","20101","party","22","1201010029"
"","0","0","","3","","","20101","party","23","1201010030"
"","0","0","","3","","","20101","party","201000","1201010031"
"","","","","35","","","20101","1","201000","1201010032"
"","","","","93","","","20101","0","0.4","1201010033"
"","0","","","21","","","20101","vo_caravan_party_001","vo_caravan","1201010034"
"","","","","93","","","20101","0","0.55","1201010035"
"","0","","","23","","","20101","se_caravan_party_drama_two","se_caravan","1201010036"
"","","","","93","","","20101","0","1.1","1201010037"
"","0","","","23","","","20101","se_caravan_party_drama_three","se_caravan","1201010038"
"","0","","","21","","","20101","vo_caravan_party_002","vo_caravan","1201010039"
"","","","","93","","","20101","0","0.45","1201010040"
"","","","","32","","","20101","1","201001","1201010041"
"","","","","93","","","20101","0","1.5","1201010042"
"","","","","101","","","20101","1","1201010047","1201010043"
"","","","","24","","","20101","0.5","se_caravan_party_drama_one","1201010044"
"","","","","24","","","20101","0.5","se_caravan_party_drama_two","1201010045"
"","","","","24","","","20101","0.5","se_caravan_party_drama_three","1201010046"
"","","","","35","","","20101","1","201002","1201010047"
"","","","","32","","","20101","1","201002","1201010048"
"","","","","35","","","20101","1","900001","1201010049"
"","","","","32","","","20101","1","16","1201010050"
"","","","","93","","","20101","0","0.4","1201010051"
"","","","","92","","","20101","","","1201010052"
"","","","","35","","","20101","1","17","1201010053"
"","","","","32","","","20101","1","17","1201010054"
"","","","","93","","","20101","0","0.2","1201010055"
"","0","0.01","0","6","0","0","20101","0","1","1201010056"
"","0","0.01","0","6","0","0","20101","0","2","1201010057"
"","0","0.01","0","6","0","0","20101","0","3","1201010058"
"","0","0.01","0","6","0","0","20101","0","4","1201010059"
"","0","0.01","0","6","0","0","20101","0","21","1201010060"
"","0","0.01","0","6","0","0","20101","0","22","1201010061"
"","0","0.01","0","6","0","0","20101","0","23","1201010062"
"","0","0.01","0","6","0","0","20101","0","201000","1201010063"
"","","","","32","","","20101","0","201002","1201010064"
"","","","","32","","","20101","0","15","1201010065"
"","","","","32","","","20101","0","201001","1201010066"
"","","","","32","","","20101","0","16","1201010067"
"","","","","32","","","20101","0","201000","1201010068"
"","","","","93","","","20101","0","0.3","1201010069"
"empty","57","1","-754","1","-255","0","20201","105811","1","1202010001"
"empty","58","1","-126","5","-255","0","20201","202000","202000","1202010002"
"idle","56","0.43","-1000","5","-210","1","20201","100","100","1202010003"
"idle","55","0.43","-1000","5","-210","1","20201","110","110","1202010004"
"empty","52","0.55","283","5","-183","0","20201","1000","1000","1202010005"
"empty","53","0.55","450","5","-239","0","20201","1001","1001","1202010006"
"","0","0","0","31","1","","20201","0","202000","1202010007"
"","0","0","0","31","1","","20201","202004","202004","1202010008"
"","0","0","0","31","1","","20201","1","900001","1202010009"
"","0","0","0","31","1","","20201","3","3","1202010010"
"","","","","35","","","20201","0","3","1202010011"
"","","","","32","","","20201","1","3","1202010012"
"","0","0","0","31","1","","20201","4","6","1202010013"
"","0","0","0","31","1","","20201","202006","202006","1202010014"
"","0","0","0","31","1","","20201","202001","202001","1202010015"
"","203","0","167","31","1","","20201","2020021","202002","1202010016"
"","370","0","81","31","1","","20201","2020022","202002","1202010017"
"","-186","0","-25","31","1","","20201","202003","202003","1202010018"
"","-372","0","-210","31","1","","20201","6","900004","1202010019"
"","340","0","-215","31","1","","20201","202005","202005","1202010020"
"","","","","91","","","20201","0","0","1202010021"
"","","","","32","","","20201","1","1","1202010022"
"","","","","93","","","20201","0","0.7","1202010023"
"","","","","32","","","20201","1","0","1202010024"
"","","","","32","","","20201","1","202004","1202010025"
"","1","0","","3","","","20201","idle","1000","1202010026"
"","1","0","","3","","","20201","idle","1001","1202010027"
"","0","","","23","","","20201","se_caravan_chikamiti_drama_first","se_caravan","1202010028"
"","0","0","idle","3","1","0","20201","run_stop_short","100","1202010029"
"","0","0","idle","3","1","0","20201","run_stop_short","110","1202010030"
"","-210","","1.5","2","","","20201","-372","100","1202010031"
"","-210","","1.5","2","","","20201","-372","110","1202010032"
"","1","0","","3","","","20201","shortcut_run","105811","1202010033"
"","-255","","1.5","2","","","20201","-126","105811","1202010034"
"","","","","93","","","20201","0","0.2","1202010035"
"","0","","","21","","","20201","vo_caravan_chikamichi_001","vo_caravan","1202010036"
"","0","0.2","idle","3","1","0.1","20201","awake","1000","1202010037"
"","0","0.2","idle","3","1","0.1","20201","awake","1001","1202010038"
"","","","","93","","","20201","0","0.5","1202010039"
"","","","","32","","","20201","1","202001","1202010040"
"","","","","32","","","20201","1","2020021","1202010041"
"","","","","32","","","20201","1","2020022","1202010042"
"","","","","93","","","20201","0","0.8","1202010043"
"","0","0.2","shortcut_surprise_loop","3","1","","20201","shortcut_surprise_in","105811","1202010044"
"","","","","93","","","20201","0","1","1202010045"
"","","","","32","","","20201","0","3","1202010046"
"","","","","101","","","20201","","1202010065","1202010047"
"","","","","101","","","20201","","1202010049","1202010048"
"","","","","35","","","20201","1","3","1202010049"
"","","","","93","","","20201","0","0.2","1202010050"
"","","","","32","","","20201","0","202001","1202010051"
"","","","","32","","","20201","0","2020021","1202010052"
"","","","","32","","","20201","0","2020022","1202010053"
"","","","","24","","","20201","0.5","se_caravan_chikamiti_drama_first","1202010054"
"","1","","","3","","","20201","idle","100","1202010055"
"","1","","","3","","","20201","idle","110","1202010056"
"","-210","","0","2","","","20201","-372","100","1202010057"
"","-210","","0","2","","","20201","-372","110","1202010058"
"","1","0.2","","3","","","20201","shortcut_surprise_loop","105811","1202010059"
"","-255","","0","2","","","20201","-126","105811","1202010060"
"","1","0.2","","3","","","20201","idle","1000","1202010061"
"","1","0.2","","3","","","20201","idle","1001","1202010062"
"","","","","32","","","20201","0","2020021","1202010063"
"","","","","32","","","20201","0","2020022","1202010064"
"","","","","32","","","20201","1","202006","1202010065"
"","","","","93","","","20201","0","100","1202010066"
"","","","","101","","","20201","","1202010066","1202010067"
"","","","","101","","","20201","","1202010069","1202010068"
"","","","","32","","","20201","0","202006","1202010069"
"","","","","32","","","20201","0","2020021","1202010070"
"","","","","32","","","20201","0","2020022","1202010071"
"","","","","93","","","20201","0","0.2","1202010072"
"","0","","","21","","","20201","vo_caravan_chikamichi_002","vo_caravan","1202010073"
"","0","","","23","","","20201","se_caravan_chikamiti_drama_second_one","se_caravan","1202010074"
"","0","0.1","shortcut_throw_loop","3","1","0.2","20201","shortcut_throw","105811","1202010075"
"","0","","","3","","","20201","shortcut_throw","202000","1202010076"
"","","","","93","","","20201","0","1.2","1202010077"
"","0","","","23","","","20201","se_caravan_chikamiti_drama_second_two","se_caravan","1202010078"
"","0","0.1","idle","3","1","0.1","20201","joy","1000","1202010079"
"","0","0.1","idle","3","1","0.1","20201","joy","1001","1202010080"
"","","","","32","","","20201","1","202005","1202010081"
"","","","","93","","","20201","0","0.5","1202010082"
"","0","0.1","shortcut_relief_loop","3","1","0.1","20201","shortcut_relief","105811","1202010083"
"","","","","93","","","20201","0","1.4","1202010084"
"","0","0.1","move_pass_loop","3","1","0.1","20201","move_pass","1000","1202010085"
"","0","0.1","move_pass_loop","3","1","0.1","20201","move_pass","1001","1202010086"
"","","","","93","","","20201","0","0.1","1202010087"
"","0","","","23","","","20201","se_caravan_chikamiti_drama_second_three","se_caravan","1202010088"
"","","","","93","","","20201","0","0.3","1202010089"
"","1","0.2","","3","","","20201","shortcut_run","105811","1202010090"
"","-255","","3.4","2","0","","20201","1746","105811","1202010091"
"","","","","32","","","20201","1","202003","1202010092"
"","-25","","3.4","33","0","","20201","1686","202003","1202010093"
"","1","0.2","","3","","","20201","run","100","1202010094"
"","1","0.2","","3","","","20201","run","110","1202010095"
"","","","","32","","","20201","1","6","1202010096"
"","-210","","3.4","2","0","","20201","1500","100","1202010097"
"","-210","","3.4","2","0","","20201","1500","110","1202010098"
"","-210","","3.4","33","0","","20201","1500","6","1202010099"
"","","","","93","","","20201","0","0.6","1202010100"
"","","","","101","","","20201","","1202010102","1202010101"
"","","","","32","","","20201","1","4","1202010102"
"","","","","93","","","20201","0","0.7","1202010103"
"","1","0","1","6","0","0","20201","1","100","1202010104"
"","1","0","1","6","0","0","20201","1","110","1202010105"
"","","","","32","","","20201","0","0","1202010106"
"","","","","32","","","20201","0","202004","1202010107"
"","","","","32","","","20201","0","6","1202010108"
"","","","","32","","","20201","0","202001","1202010109"
"","","","","32","","","20201","0","2020021","1202010110"
"","","","","32","","","20201","0","2020022","1202010111"
"","","","","32","","","20201","0","202006","1202010112"
"","","","","32","","","20201","0","2020021","1202010113"
"","","","","32","","","20201","0","2020022","1202010114"
"","","","","32","","","20201","0","202003","1202010115"
"","","","","32","","","20201","0","202005","1202010116"
"","1","0","1","6","0","0","20201","1","105811","1202010117"
"","1","0","1","6","0","0","20201","1","202000","1202010118"
"","1","0","1","6","0","0","20201","1","1000","1202010119"
"","1","0","1","6","0","0","20201","1","1001","1202010120"
"","","","","24","","","20201","0.5","se_caravan_chikamiti_drama_second_one","1202010121"
"","","","","24","","","20201","0.5","se_caravan_chikamiti_drama_second_two","1202010122"
"","","","","24","","","20201","0.5","se_caravan_chikamiti_drama_second_three","1202010123"
"","","","","93","","","20201","0","1","1202010124"
"empty","57","1","-126","1","-255","0","20202","105811","1","1202020001"
"empty","58","1","-126","5","-255","0","20202","202000","202000","1202020002"
"idle","56","0.43","-1085","5","-210","1","20202","100","100","1202020003"
"idle","55","0.43","-1085","5","-210","1","20202","110","110","1202020004"
"empty","52","0.55","283","5","-183","0","20202","1000","1000","1202020005"
"empty","53","0.55","450","5","-239","0","20202","1001","1001","1202020006"
"","0","0","0","31","1","","20202","0","202000","1202020007"
"","0","0","0","31","1","","20202","202004","202004","1202020008"
"","0","0","0","31","1","","20202","3","3","1202020009"
"","0","0","0","31","1","","20202","4","6","1202020010"
"","-186","0","-25","31","1","","20202","202003","202003","1202020011"
"","-372","0","-210","31","1","","20202","6","900004","1202020012"
"","340","0","-215","31","1","","20202","202005","202005","1202020013"
"","","","","91","","","20202","0","0","1202020014"
"","","","","32","","","20202","1","3","1202020015"
"","","","","93","","","20202","0","0.2","1202020016"
"","","","","32","","","20202","1","0","1202020017"
"","","","","32","","","20202","1","202004","1202020018"
"","1","","","3","","","20202","idle","100","1202020019"
"","1","","","3","","","20202","idle","110","1202020020"
"","-210","","0","2","","","20202","-372","100","1202020021"
"","-210","","0","2","","","20202","-372","110","1202020022"
"","1","","","3","","","20202","shortcut_surprise_loop","105811","1202020023"
"","-255","","0","2","","","20202","-126","105811","1202020024"
"","1","0.2","","3","","","20202","idle","1000","1202020025"
"","1","0.2","","3","","","20202","idle","1001","1202020026"
"","","","","93","","","20202","0","0.2","1202020027"
"","0","","","21","","","20202","vo_caravan_chikamichi_002","vo_caravan","1202020028"
"","0","","","23","","","20202","se_caravan_chikamiti_drama_second_one","se_caravan","1202020029"
"","0","0.1","shortcut_throw_loop","3","1","0.2","20202","shortcut_throw","105811","1202020030"
"","0","","","3","","","20202","shortcut_throw","202000","1202020031"
"","","","","93","","","20202","0","1.2","1202020032"
"","0","","","23","","","20202","se_caravan_chikamiti_drama_second_two","se_caravan","1202020033"
"","0","0.1","idle","3","1","0.1","20202","joy","1000","1202020034"
"","0","0.1","idle","3","1","0.1","20202","joy","1001","1202020035"
"","","","","32","","","20202","1","202005","1202020036"
"","","","","93","","","20202","0","0.5","1202020037"
"","0","0.1","shortcut_relief_loop","3","1","0.1","20202","shortcut_relief","105811","1202020038"
"","","","","93","","","20202","0","1.4","1202020039"
"","0","0.1","move_pass_loop","3","1","0.1","20202","move_pass","1000","1202020040"
"","0","0.1","move_pass_loop","3","1","0.1","20202","move_pass","1001","1202020041"
"","","","","93","","","20202","0","0.1","1202020042"
"","0","","","23","","","20202","se_caravan_chikamiti_drama_second_three","se_caravan","1202020043"
"","","","","93","","","20202","0","0.3","1202020044"
"","1","0.2","","3","","","20202","shortcut_run","105811","1202020045"
"","-255","","3.4","2","0","","20202","1746","105811","1202020046"
"","","","","32","","","20202","1","202003","1202020047"
"","-25","","3.4","33","0","","20202","1686","202003","1202020048"
"","1","0.2","","3","","","20202","run","100","1202020049"
"","1","0.2","","3","","","20202","run","110","1202020050"
"","","","","32","","","20202","1","6","1202020051"
"","-210","","3.4","2","0","","20202","1500","100","1202020052"
"","-210","","3.4","2","0","","20202","1500","110","1202020053"
"","-210","","3.4","33","0","","20202","1500","6","1202020054"
"","","","","93","","","20202","0","0.6","1202020055"
"","","","","101","","","20202","","1202020057","1202020056"
"","","","","32","","","20202","1","4","1202020057"
"","","","","93","","","20202","0","0.7","1202020058"
"","1","0","1","6","0","0","20202","1","100","1202020059"
"","1","0","1","6","0","0","20202","1","110","1202020060"
"","","","","32","","","20202","0","0","1202020061"
"","","","","32","","","20202","0","202004","1202020062"
"","","","","32","","","20202","0","6","1202020063"
"","","","","32","","","20202","0","202003","1202020064"
"","","","","32","","","20202","0","202005","1202020065"
"","1","0","1","6","0","0","20202","1","105811","1202020066"
"","1","0","1","6","0","0","20202","1","202000","1202020067"
"","1","0","1","6","0","0","20202","1","1000","1202020068"
"","1","0","1","6","0","0","20202","1","1001","1202020069"
"","","","","24","","","20202","0.5","se_caravan_chikamiti_drama_second_one","1202020070"
"","","","","24","","","20202","0.5","se_caravan_chikamiti_drama_second_two","1202020071"
"","","","","24","","","20202","0.5","se_caravan_chikamiti_drama_second_three","1202020072"
"","","","","93","","","20202","0","1","1202020073"
"empty","62","1","0","1","-34","0","90001","105811","1","1900010001"
"empty","66","1","0","1","-34","0","90001","105911","1","1900010002"
"empty","64","1","0","1","-34","0","90001","106011","1","1900010003"
"empty","64","1","0","1","-34","0","90001","106411","1","1900010004"
"empty","52","1","0","1","-34","0","90001","118511","1","1900010005"
"idle","58","0.4","-1085","5","-266","1","90001","100","100","1900010006"
"idle","56","0.4","-1085","5","-266","1","90001","110","110","1900010007"
"","0","0","0","31","1","","90001","0","900000","1900010008"
"","0","0","0","31","1","","90001","1","900001","1900010009"
"","0","0","0","31","1","","90001","3","900003","1900010010"
"","-1085","0","-266","31","1","","90001","4","900004","1900010011"
"","0","0","0","31","1","","90001","5","900005","1900010012"
"","0","0","-34","31","1","","90001","9","900009","1900010013"
"","","","","91","","","90001","0","0","1900010014"
"","","","","32","","","90001","1","1","1900010015"
"","","","","93","","","90001","0","0.7","1900010016"
"","","","","32","","","90001","1","0","1900010017"
"","","","","32","","","90001","1","9","1900010018"
"","1","0","","3","","","90001","checkpoint_karin_idle","118511","1900010019"
"","0.5","0","0","29","10","1","90001","0","1","1900010020"
"","0","","","23","","","90001","se_caravan_goal_amb","se_caravan","1900010021"
"","","","","93","","","90001","0","0.9","1900010022"
"","0","","","23","","","90001","se_caravan_goal_onigiri","se_caravan","1900010023"
"","","","","93","","","90001","0","0.5","1900010024"
"","0","0","idle","3","1","0","90001","run_checkpoint","100","1900010025"
"","0","0","idle","3","1","0","90001","run_checkpoint","110","1900010026"
"","","","","32","","","90001","1","4","1900010027"
"","-276","","2.5","2","11","","90001","67","100","1900010028"
"","-276","","2.5","2","11","","90001","67","110","1900010029"
"","-276","","2.5","33","11","","90001","67","4","1900010030"
"","","","","93","","","90001","0","2","1900010031"
"","0","","","23","","","90001","se_caravan_goal_chara_appear","se_caravan","1900010032"
"","0","0","checkpoint_peko_loop","3","1","0","90001","checkpoint_peko_in","105811","1900010033"
"","0","0","checkpoint_kokkoro_loop","3","1","0","90001","checkpoint_kokkoro_in","105911","1900010034"
"","0","0","checkpoint_kyaru_loop","3","1","0","90001","checkpoint_kyaru_in","106011","1900010035"
"","0","0","checkpoint_shefy_loop","3","1","0","90001","checkpoint_shefy_in","106411","1900010036"
"","0","","","140","","","90001","0","6","1900010037"
"","","","","93","","","90001","0","1.6","1900010038"
"","","","","32","","","90001","1","5","1900010039"
"","1","0.2","","3","","","90001","checkpoint_karin_clap","118511","1900010040"
"","","","","93","","","90001","0","3","1900010041"
"","0.5","","","29","","","90001","0","0","1900010042"
"","","","","113","","","90001","","1","1900010043"
"","","","","93","","","90001","0","0.3","1900010044"
"","","","","32","","","90001","1","3","1900010045"
"","","","","93","","","90001","0","0.2","1900010046"
"","1","0","1","6","0","0","90001","1","100","1900010047"
"","1","0","1","6","0","0","90001","1","110","1900010048"
"","","","","32","","","90001","0","0","1900010049"
"","","","","32","","","90001","0","5","1900010050"
"","","","","32","","","90001","0","9","1900010051"
"","1","0","1","6","0","0","90001","1","105811","1900010052"
"","1","0","1","6","0","0","90001","1","105911","1900010053"
"","1","0","1","6","0","0","90001","1","106011","1900010054"
"","1","0","1","6","0","0","90001","1","106411","1900010055"
"","1","0","1","6","0","0","90001","1","118511","1900010056"
"","","","","93","","","90001","0","0.1","1900010057"
"empty","62","1","0","1","-34","0","90002","105811","1","1900020001"
"empty","66","1","0","1","-34","0","90002","105911","1","1900020002"
"empty","64","1","0","1","-34","0","90002","106011","1","1900020003"
"empty","64","1","0","1","-34","0","90002","106411","1","1900020004"
"empty","52","1","0","1","-34","0","90002","118511","1","1900020005"
"empty","54","1","0","5","-34","0","90002","900","900000","1900020006"
"idle","58","0.4","-1085","5","-266","1","90002","100","100","1900020007"
"idle","56","0.4","-1085","5","-266","1","90002","110","110","1900020008"
"","0","0","0","31","1","","90002","0","900000","1900020009"
"","0","0","0","31","1","","90002","1","900001","1900020010"
"","0","0","0","31","1","","90002","2","900002","1900020011"
"","0","0","0","31","1","","90002","3","900003","1900020012"
"","-1085","0","-266","31","1","","90002","4","900004","1900020013"
"","0","0","0","31","1","","90002","5","900005","1900020014"
"","0","0","0","31","1","","90002","6","900006","1900020015"
"","0","0","0","31","1","","90002","8","900008","1900020016"
"","0","0","-34","31","1","","90002","9","900009","1900020017"
"","","","","91","","","90002","0","0","1900020018"
"","","","","32","","","90002","1","1","1900020019"
"","","","","93","","","90002","0","0.7","1900020020"
"","","","","32","","","90002","1","0","1900020021"
"","","","","32","","","90002","1","9","1900020022"
"","1","0","","3","","","90002","checkpoint_karin_idle","118511","1900020023"
"","0.5","0","0","29","10","1","90002","0","1","1900020024"
"","0","","","23","","","90002","se_caravan_goal_amb","se_caravan","1900020025"
"","","","","93","","","90002","0","0.9","1900020026"
"","0","","","23","","","90002","se_caravan_goal_onigiri","se_caravan","1900020027"
"","","","","93","","","90002","0","0.5","1900020028"
"","0","0","idle","3","1","0","90002","run_checkpoint","100","1900020029"
"","0","0","idle","3","1","0","90002","run_checkpoint","110","1900020030"
"","","","","32","","","90002","1","4","1900020031"
"","-266","","2.5","2","11","","90002","67","100","1900020032"
"","-266","","2.5","2","11","","90002","67","110","1900020033"
"","-266","","2.5","33","11","","90002","67","4","1900020034"
"","","","","93","","","90002","0","2","1900020035"
"","0","","","23","","","90002","se_caravan_goal_chara_appear","se_caravan","1900020036"
"","0","0","checkpoint_peko_loop","3","1","0","90002","checkpoint_peko_in","105811","1900020037"
"","0","0","checkpoint_kokkoro_loop","3","1","0","90002","checkpoint_kokkoro_in","105911","1900020038"
"","0","0","checkpoint_kyaru_loop","3","1","0","90002","checkpoint_kyaru_in","106011","1900020039"
"","0","0","checkpoint_shefy_loop","3","1","0","90002","checkpoint_shefy_in","106411","1900020040"
"","0","","","140","","","90002","0","6","1900020041"
"","","","","93","","","90002","0","1.6","1900020042"
"","","","","32","","","90002","1","5","1900020043"
"","1","0.2","","3","","","90002","checkpoint_karin_clap","118511","1900020044"
"","","","","93","","","90002","0","3","1900020045"
"","0.5","","","29","","","90002","0","0","1900020046"
"","","","","113","","","90002","","1","1900020047"
"","","","","93","","","90002","0","0.3","1900020048"
"","","","","32","","","90002","1","2","1900020049"
"","","","","93","","","90002","0","0.4","1900020050"
"","1","0","1","6","0","0","90002","1","100","1900020051"
