d833944d092cd762f6e6de83e3d2e74fa1de0e3083db18cccc535a6e8bbd3142,b47f566689f9dcf6108f2ba193dbd33cd25355105da3d4a17d03fcd49bb38e01,0a1e0732d2ee6b5a5352e8f340cdc3275545964a5bd5e78a7b81992f0213f624,651347cb6d935f955db4589f9458b01a10a3a358de5b47cff5308678cb766cf4,5999a905aa26c9907201e63d82d10a8c91e2fee8fe891f2f6395c787a4641df7,005413f881b1dde275e8d5e0f4235f817f5069130afb610a281ba7656c3fe9b6,92af0d762c4fe102d7c82bd68fa76489890be58f53bc35555539cf4345211a09,c38c4ab8a6829a21840c914c6d35e1eb09d4da8d9b2087a33db56f2a661d9b91,7b2277abd587654eb9c5eb7017ad60f42f869403a63a266cabde2528a393f76f,e251156dcdf7ad296922de571d47b2531d154b40cc8d124ae78b709496dc6e1f
"2320009","1","0","でんきん","でんせん","0","0","0","でこぴん","でんぷん"
"2320010","1","0","360","960","0","0","0","340","720"
"2320011","1","0","6分の1","2分の1","0","0","0","4分の1","8分の1"
"2320013","1","0","サイン","コタンジェント","0","0","0","コサイン","タンジェント"
"2320014","1","0","かけ算の答え","引き算の答え","0","0","0","足し算の答え","割り算の答え"
"2320016","1","0","臭素液","水素液","0","0","0","炭素液","ヨウ素液"
"2320017","1","0","ヘンリーの法則","ドルトンの法則","0","0","0","ヘスの法則","キルヒホッフの法則"
"2320018","1","0","とんぼ座","ばった座","0","0","0","ちょう座","はえ座"
"2320020","1","0","地球","月","0","0","0","木星","太陽"
"2320021","1","0","春","秋","0","0","0","夏","冬"
"2320022","1","0","カリウム","バリウム","0","0","0","トリウム","ヘリウム"
"2320025","1","0","イオン","フオン","0","0","0","トオン","ネオン"
"2320026","1","0","小数","自然対数","0","0","0","総数","整数"
"2320029","1","0","リンボーダンス","フラダンス","0","0","0","ソシアルダンス","インピーダンス"
"2320030","1","0","純銀","水溶銀","0","0","0","水化銀","水銀"
"2320031","1","0","1回","12回","0","0","0","4回","2回"
"2320032","1","0","魚群","海流","0","0","0","地熱","月"
"2320033","1","0","N","Ne","0","0","0","Nt","Na"
"2320034","1","0","K","Ka","0","0","0","Cl","Ca"
"2320035","1","0","結氷","結膜","0","0","0","結節","結晶"
"2320036","1","0","2回","4回","0","0","0","3回","1回"
"2320037","1","0","分父","分姉","0","0","0","分兄","分母"
"2320040","1","0","水素","炭素","0","0","0","臭素","酸素"
"2320041","1","0","休火山","伏火山","0","0","0","弱火山","死火山"
"2320042","1","0","アスラスト","アスガスト","0","0","0","アスミスト","アスベスト"
"2320043","1","0","ガンマ","シグマ","0","0","0","ゼータ","デルタ"
"2320044","1","0","さそり座","しし座","0","0","0","かに座","みずがめ座"
"2320045","1","0","みずがめ座","かに座","0","0","0","さそり座","しし座"
"2320046","1","0","頂点","面","0","0","0","辺","母線"
"2320049","1","0","3","7","0","0","0","5","2"
"2320050","1","0","15キロ","33キロ","0","0","0","20キロ","25キロ"
"2320051","1","0","点線","無線","0","0","0","電線","前線"
"2320053","1","0","鉄","チタン","0","0","0","ニッケル","アルミニウム"
"2320054","1","0","恒星","超新星","0","0","0","衛星","惑星"
"2320056","1","0","昼夜","日付","0","0","0","時間","季節"
"2320057","1","0","ミューズ","シューズ","0","0","0","リューズ","ヒューズ"
"2320058","1","0","赤","白","0","0","0","青","緑"
"2320059","1","0","パスカル","ジュール","0","0","0","トル","ニュートン"
"2320060","1","0","ファクトリアル","インターセクション","0","0","0","コンビネーション","インテグラル"
"2320061","1","0","1本","16本","0","0","0","4本","2本"
"2321001","1","0","リマ","ペコリーヌ","0","0","0","キョウカ","全員同じ"
"2321002","1","0","オーエド","ランドソル","0","0","0","セントールス","オーマ"
"2321003","1","0","オーマ","エルビス島","0","0","0","オーエド","セントールス"
"2321004","1","0","オーマ","サレンディア","0","0","0","セントールス","オーエド"
"2321005","1","0","2000","1500","0","0","0","1000","2500"
"2330001","1","0","アルヘナ","アルキン","0","0","0","アルガン","アルベド"
"2330002","1","0","16","22","0","0","0","20","18"
"2330004","1","0","しし座","おひつじ座","0","0","0","みずがめ座","おうし座"
"2330005","1","0","シリウス","ベテルギウス","0","0","0","カノープス","アークトゥルス"
"2330007","1","0","海王星","土星","0","0","0","木星","天王星"
"2330008","1","0","ベントナイト","カオリナイト","0","0","0","マイカナイト","モアサナイト"
"2330010","1","0","やもり座","いもり座","0","0","0","かえる座","とかげ座"
"2330011","1","0","BC","DC","0","0","0","CC","AC"
"2330012","1","0","赤色が青くなる","どちらも白くなる","0","0","0","どちらも変化しない","青色が赤くなる"
"2330015","1","0","外心","内心","0","0","0","垂心","重心"
"2330016","1","0","橙","青","0","0","0","透明","緑"
"2330017","1","0","5本","13本","0","0","0","7本","9本"
"2330018","1","0","16戦目","9戦目","0","0","0","23戦目","31戦目"
"2330020","1","0","みなみのまる座","みなみのひしがた座","0","0","0","みなみのしかく座","みなみのさんかく座"
"2330021","1","0","アクルックス","アンタレス","0","0","0","ベクルックス","ポルックス"
"2330022","1","0","アンドロギュノス座","アイスキュロス座","0","0","0","アンドロイド座","アンドロメダ座"
"2330023","1","0","オリエンタリズム","インターナショナリズム","0","0","0","ポリリズム","サーカディアンリズム"
"2330024","1","0","示準化石","自然化石","0","0","0","歯石化石","示相化石"
"2330026","1","0","ラスカー","リヤー","0","0","0","ミュラー","スカラー"
"2330027","1","0","アセチレン","ダイヤモンド","0","0","0","銀","アンモニア"
"2330028","1","0","989","993","0","0","0","991","997"
"2330029","1","0","イクシオトキシン","パフトキシン","0","0","0","テトロドトキシン","アスタキサンチン"
"2330030","1","0","インダクタンス","ヘンリー","0","0","0","ジーメンス","コンダクタンス"
"2330031","1","0","ラムダ","デルタ","0","0","0","ガンマ","シグマ"
"2330032","1","0","おおぐま座","おおいぬ座","0","0","0","こいぬ座","こぐま座"
"2330033","1","0","カリウム","マグネシウム","0","0","0","ナトリウム","カルシウム"
"2330034","1","0","三畳紀","白亜紀","0","0","0","ジュラ紀","ペルム紀"
"2330035","1","0","モリブデン","ロジウム","0","0","0","テルル","テクネチウム"
"2330036","1","0","アルスマグナ","マグカップ","0","0","0","マグナカルタ","フォッサマグナ"
"2330037","1","0","ヤシロスコープ","タシロスコープ","0","0","0","ムシロスコープ","オシロスコープ"
"2330038","1","0","1里","1銭","0","0","0","1尺","1分"
"2330040","1","0","0気圧","1013気圧","0","0","0","10気圧","1気圧"
"2330041","1","0","NaOH","SiO2","0","0","0","MgO","NaCl"
"2330042","1","0","3個","1個","0","0","0","4個","2個"
"2330043","1","0","7","9","0","0","0","8","10"
"2330045","1","0","窒素","水素","0","0","0","二酸化炭素","酸素"
"2330047","1","0","地球","木星","0","0","0","月","金星"
"2330048","1","0","スプロール現象","ヒートアイランド現象","0","0","0","クリープ現象","ブロッケン現象"
"2330049","1","0","支点","交点","0","0","0","力点","作用点"
"2330051","1","0","ジェーン現象","ビューン現象","0","0","0","デューン現象","フェーン現象"
"2330053","1","0","水星","月","0","0","0","火星","太陽"
"2330056","1","0","熱圏","対流圏","0","0","0","中間圏","成層圏"
"2330057","1","0","水星","土星","0","0","0","火星","金星"
"2330058","1","0","偽分数","偉分数","0","0","0","倍分数","仮分数"
"2330061","1","0","4分の1","7分の1","0","0","0","5分の1","6分の1"
"2331001","1","0","ミステリオン海岸","オーエド海岸","0","0","0","ブリザ海岸","マルジェン海岸"
"2331002","1","0","4","3","0","0","0","5","4.5"
"2331003","1","0","アキノ","モニカ","0","0","0","コッコロ","マコト"
"2331004","1","0","ナンセイ湿地","ジュノー湿地","0","0","0","タリア湿地","ドロテア湿地"
"2331005","1","0","カウダ岬","フテラ岬","0","0","0","エスタ岬","プロピーナ岬"
"2410002","1","0","シャトルバス","ワンマンバス","0","0","0","路線バス","ユニットバス"
"2410003","1","0","自転車","潜水艦","0","0","0","救急車","新幹線"
"2410004","1","0","メタボライズシンドローム","メタボットシンドローム","0","0","0","メタボンスシンドローム","メタボリックシンドローム"
"2410005","1","0","ネットサイクリング","ネットドライビング","0","0","0","ネットランニング","ネットサーフィン"
"2410006","1","0","ショールーミング","ハッキング","0","0","0","サミング","ストリーミング"
"2410007","1","0","闇ファイバー","水ファイバー","0","0","0","炎ファイバー","光ファイバー"
"2410008","1","0","初心者ドライバー","新人ドライバー","0","0","0","若手ドライバー","ペーパードライバー"
"2410009","1","0","スイートピー","チューリップ","0","0","0","エーデルワイス","カーネーション"
"2410011","1","0","お直し","お察し","0","0","0","お達し","お通し"
"2410012","1","0","バブルレス","バスドーナッツ","0","0","0","アイガード","シャンプーハット"
"2410014","1","0","夜なべ","夜更し","0","0","0","夜逃げ","夜泣き"
"2410015","1","0","プール","山","0","0","0","海","花火"
"2410016","1","0","フォルテ","カルテット","0","0","0","タルト","カルテ"
"2410017","1","0","遠遠法","正距方位図法","0","0","0","近近法","遠近法"
"2410018","1","0","シートベルト","鎧","0","0","0","チャイルドシート","ヘルメット"
"2410019","1","0","株主集会","緊急集会","0","0","0","特別総会","株主総会"
"2410020","1","0","上下無用","天下御免","0","0","0","天地有情","天地無用"
"2410022","1","0","人間タッグ","人間サッグ","0","0","0","人間ピッグ","人間ドック"
"2410024","1","0","自動車教育所","自動車教養所","0","0","0","自動車教会所","自動車教習所"
"2410025","1","0","飛行機","気球","0","0","0","グライダー","ヘリコプター"
"2410026","1","0","グレートウォール","クライミングウォール","0","0","0","チャイニーズウォール","ファイアウォール"
"2410027","1","0","スプリングタイム","エコロジータイム","0","0","0","ホットタイム","サマータイム"
"2410028","1","0","ゴールドシート","ブルーシート","0","0","0","グリーンシート","シルバーシート"
"2410030","1","0","べっこう飴","金太郎飴","0","0","0","ニッキ飴","千歳飴"
"2410031","1","0","むら針","ぐん針","0","0","0","けん針","まち針"
"2410032","1","0","秋","冬","0","0","0","春","夏"
"2410033","1","0","花瓶","牛乳瓶","0","0","0","火炎瓶","魔法瓶"
"2410036","1","0","鏡閉じ","鏡下げ","0","0","0","鏡上げ","鏡開き"
"2410037","1","0","ストロング交差点","スパゲッティ交差点","0","0","0","スピーディー交差点","スクランブル交差点"
"2410038","1","0","イクラが大好き","俳句が趣味","0","0","0","いつも外出している","子育てに積極的"
"2410039","1","0","残暑見舞い","不幸の手紙","0","0","0","暑中見舞い","年賀状"
"2410040","1","0","おばあさん","おとうさん","0","0","0","おかあさん","おじいさん"
"2410041","1","0","ペーパークッキー","ゴッドクッキー","0","0","0","ラッキークッキー","フォーチュンクッキー"
"2410042","1","0","まげわっぱ","いぶりがっこ","0","0","0","しょっつる","きりたんぽ"
"2410048","1","0","乱切り","輪切り","0","0","0","せん切り","みじん切り"
"2410050","1","0","しろ胡椒","しお胡椒","0","0","0","くろ胡椒","ゆず胡椒"
"2410051","1","0","たこ焼き","卵焼き","0","0","0","いか焼き","たい焼き"
"2410052","1","0","赤く変色する","味が無くなる","0","0","0","ボロボロ崩れる","水分が出てくる"
"2410053","1","0","さくら","もみじ","0","0","0","すみれ","れんげ"
"2410054","1","0","グリンピース","タケノコ","0","0","0","ツナ","牛肉"
"2410055","1","0","ジョッキ","ソーサー","0","0","0","タンブラー","デミタス"
"2410056","1","0","ぜんざい","水ようかん","0","0","0","きんつば","くず餅"
"2410057","1","0","うどん","きしめん","0","0","0","ラーメン","そば"
"2410058","1","0","ポーチドエッグ","プレーンオムレツ","0","0","0","サニーサイドアップ","スクランブルエッグ"
"2410059","1","0","サビ","サラ","0","0","0","ガリ","ネタ"
"2411001","1","0","マリネリウス財閥","ムシエラルゴ商社","0","0","0","メイケオール結社","メルクリウス財団"
"2411002","1","0","オニギリすごろく","レッツ！テオゴニア！","0","0","0","アドベンチャー","キャラバン"
"2411003","1","0","ジュエル","ソル","0","0","0","マナ","ルピ"
"2411004","1","0","スズメ","リノ","0","0","0","タマキ","アユミ"
"2411005","1","0","一括スキップ","デイリー帳","0","0","0","予定表","予定帳"
"2420001","1","0","茶髪","金髪","0","0","0","黒髪","白髪"
"2420002","1","0","気象予想士","気象予言士","0","0","0","気象予告士","気象予報士"
"2420003","1","0","ジェネレーション","ジェネシス","0","0","0","ジェネラル","ジェネリック"
"2420004","1","0","1","9","0","0","0","3","7"
"2420005","1","0","ソーサー","はかま","0","0","0","茶托","コースター"
"2420006","1","0","お茶の間会議","作戦会議","0","0","0","世間話会議","井戸端会議"
"2420008","1","0","四天王","八部衆","0","0","0","十二神将","七福神"
"2420009","1","0","TW","WT","0","0","0","TO","WC"
"2420011","1","0","終末保険","延長保険","0","0","0","終期保険","終身保険"
"2420012","1","0","レシピエント","パタンナー","0","0","0","グレーダー","ドナー"
"2420013","1","0","裁判官","司法書士","0","0","0","弁護士","検察官"
"2420014","1","0","元旦","クリスマスイブ","0","0","0","春分の日","大晦日"
"2420016","1","0","シワス式海岸","イグアス式海岸","0","0","0","リアル式海岸","リアス式海岸"
"2420017","1","0","たら梅雨","さら梅雨","0","0","0","ばら梅雨","から梅雨"
"2420018","1","0","水害","かんがい","0","0","0","氷害","冷害"
"2420019","1","0","トムボーイ","ボールボーイ","0","0","0","カウボーイ","ベルボーイ"
"2420020","1","0","ケーキ","アイスクリーム","0","0","0","クレープ","ドーナツ"
"2420021","1","0","27回","216回","0","0","0","54回","108回"
"2420023","1","0","デフレーション","デノミネーション","0","0","0","スタグネーション","インフレーション"
"2420025","1","0","憲法試験","忍法試験","0","0","0","違法試験","司法試験"
"2420028","1","0","気温の高い地域","乾燥している地域","0","0","0","海に近い地域","雪の多い地域"
"2420029","1","0","気温が低い状態","地震が起こる状態","0","0","0","面積が狭い状態","人口が減った状態"
"2420030","1","0","ウォッシュボウル","クリーニングボウル","0","0","0","サラダボウル","フィンガーボウル"
"2420031","1","0","？","※","0","0","0","！？","！"
"2420032","1","0","小さじ","どれも同じ","0","0","0","茶さじ","大さじ"
"2420033","1","0","子供専門","美容師専門","0","0","0","役者専門","ペット専門"
"2420035","1","0","サングラス","ハリメグラス","0","0","0","オペラグラス","ステンドグラス"
"2420036","1","0","小麦粉","葛粉","0","0","0","白玉粉","片栗粉"
"2420039","1","0","しょっつる","みがきにしん","0","0","0","アンチョビ","くさや"
"2420040","1","0","豚","羊","0","0","0","鶏","牛"
"2420042","1","0","煙","縁","0","0","0","鉛","塩"
"2420046","1","0","揚げ餃子","蒸し餃子","0","0","0","焼き餃子","水餃子"
"2420048","1","0","ビールグラス","ワイングラス","0","0","0","ステンドグラス","レモングラス"
"2420049","1","0","ジャガイモ","大豆","0","0","0","小麦","米"
"2420051","1","0","牛肉","羊肉","0","0","0","豚肉","鶏肉"
"2420052","1","0","鶏肉","ねぎ","0","0","0","かきあげ","卵"
"2420053","1","0","冬","秋","0","0","0","春","夏"
"2420054","1","0","10cc","12cc","0","0","0","3cc","5cc"
"2420055","1","0","アガリ","シロ","0","0","0","ムラサキ","シャリ"
"2420056","1","0","カプリチオ","カプサイシン","0","0","0","カプレーゼ","カプチーノ"
"2420057","1","0","揚げ物","冷や奴","0","0","0","味噌汁","炒め物"
"2420058","1","0","客船巻き","気球巻き","0","0","0","馬車巻き","軍艦巻き"
"2420059","1","0","麦茶","日本酒","0","0","0","焼酎","緑茶"
"2420060","1","0","ウェルダン","ミディアム","0","0","0","ミディアムレア","レア"
"2420061","1","0","マシュマロ","ストロベリージャム","0","0","0","ソーセージ","ホイップクリーム"
"2421001","1","0","Precious Journey","Connecting Happy！！","0","0","0","Lost Princess","Mirage Game"
"2421002","1","0","Precious Journey","つなぐもの","0","0","0","Connecting Happy！！","茜色の寄り道"
"2421003","1","0","3人","2人","0","0","0","4人","5人"
"2421004","1","0","マサカズ","フィッシャーマン・ジーク","0","0","0","カズヒコ","カズマサ"
"2421005","1","0","鉄","魔物","0","0","0","木材","お菓子"
"2430001","1","0","GPS","DOS","0","0","0","SSD","CPU"
"2430002","1","0","膝枕","抱き枕","0","0","0","腕枕","北枕"
"2430003","1","0","4．4平方メートル","6．6平方メートル","0","0","0","5．5平方メートル","3．3平方メートル"
"2430004","1","0","3親等","10親等","0","0","0","9親等","6親等"
"2430005","1","0","A3","B4","0","0","0","A4","B5"
"2430006","1","0","ドナー","パタンナー","0","0","0","グレーダー","レシピエント"
"2430007","1","0","遺訓分","遺愛分","0","0","0","遺令分","遺留分"
"2430008","1","0","小学校","銀行","0","0","0","税務署","保健所"
"2430009","1","0","個人年金保険","火災保険 ","0","0","0","家族傷害保険","自賠責保険"
"2430010","1","0","ガス","固定電話","0","0","0","電気","水道"
"2430011","1","0","すぐに効き目が出る薬","遠くの病院でもらう薬","0","0","0","高くてなかなか手に入らない薬","周りを糖分でくるんだ薬"
"2430015","1","0","固定資産","確定資産","0","0","0","行動資産","流動資産"
"2430016","1","0","誕生日","銀婚式","0","0","0","敬老の日","成人式"
"2430017","1","0","カラス講","カマキリ講","0","0","0","クラゲ講","ネズミ講"
"2430018","1","0","A4","B5","0","0","0","B4","A3"
"2430019","1","0","案内標識","指示標識","0","0","0","警戒標識","規制標識"
"2430020","1","0","眼帯","亜寒帯","0","0","0","時間帯","岩田帯"
"2430021","1","0","50キロ","20キロ","0","0","0","40キロ","30キロ"
"2430022","1","0","車体の色","割引チケットの色","0","0","0","運転手の制服の色","ナンバープレートの色"
"2430023","1","0","立春","夏至","0","0","0","土用","節分"
"2430024","1","0","1人","0人","0","0","0","3人","2人"
"2430025","1","0","ROAD","NUMBER","0","0","0","COUNTRY","ROUTE"
"2430026","1","0","住民票","印鑑登録証明書","0","0","0","課税証明書","戸籍謄本"
"2430027","1","0","御不浄","御内儀","0","0","0","御洗浄","御手洗"
"2430028","1","0","都入り","藪入り","0","0","0","お蔵入り","お国入り"
"2430029","1","0","脱獄","牢獄","0","0","0","地獄","疑獄"
"2430030","1","0","北東","東","0","0","0","北","北西"
"2430031","1","0","ぼさつ","いきさつ","0","0","0","ひっさつ","おさつ"
"2430032","1","0","子宝手帳","育児手帳","0","0","0","臨月手帳","母子健康手帳"
"2430034","1","0","もみじ肉","つつじ肉","0","0","0","ぼたん肉","さくら肉"
"2430041","1","0","ピッチャー液","キャッチャー液","0","0","0","ライト液","バッター液"
"2430042","1","0","しゃぶしゃぶ","ジンギスカン","0","0","0","肉じゃが","すきやき"
"2430043","1","0","長ネギ","白菜","0","0","0","シイタケ","しらたき"
"2430044","1","0","ジャガイモ","コンニャクイモ","0","0","0","サトイモ","サツマイモ"
"2430046","1","0","サツマイモ","サトイモ","0","0","0","ジャガイモ","コンニャクイモ"
"2430047","1","0","マグロ","イワシ","0","0","0","シャケ","カツオ"
"2430048","1","0","クジラ","イルカ","0","0","0","マグロ","サメ"
"2430049","1","0","ダイコン","オクラ","0","0","0","ハクサイ","ネギ"
"2430052","1","0","真水","泥水","0","0","0","酢","塩水"
"2430053","1","0","ピーターパン","ピーカン","0","0","0","ピタパン","ピータン"
"2430054","1","0","グラッセ","パテ","0","0","0","スフレ","ピューレ"
"2430056","1","0","テリーヌ","プラリネ","0","0","0","エシャロット","クルトン"
"2430058","1","0","杉むき","樫むき","0","0","0","松むき","桂むき"
"2430060","1","0","ようかん","きんつば","0","0","0","わらび餅","ういろう"
"2430061","1","0","ラザニア","ブイヤベース","0","0","0","オムレツ","パエリア"
"2431001","1","0","駆けだしの冒険者","裸の冒険者","0","0","0","冒険の始まり","冒険への初立"
"2431002","1","0","美の饗宴","美の伝道者","0","0","0","ユキのビューティーチェック","ユキの審美会"
"2431003","1","0","緑竜の骸嶺","断崖の遺跡","0","0","0","蒼海の孤塔","毒瘴の闇稜"
"2431004","1","0","ムイミの思い出","ノウェムの過ぎ去りし日々","0","0","0","追憶のメモリー","追想のデフラグ"
"2431005","1","0","GREEDY LOVE","フェアリーテイルは夢の中","0","0","0","Seize The Day！","私色STORY"
"2510003","1","0","ファイン","フォックス","0","0","0","フィーネ","フォルテ"
"2510004","1","0","チェロ","ビオラ","0","0","0","バイオリン","コントラバス"
"2510005","1","0","g","i","0","0","0","d","f"
"2510006","1","0","作曲者","第一バイオリン","0","0","0","最年長","指揮者"
"2510007","1","0","ごぶさた","このあいだはどうも","0","0","0","ひさしぶり","しばらく"
"2510008","1","0","Cuter Voice","Create Voice","0","0","0","Commercial Voice","Character Voice"
"2510009","1","0","キラーソフト","バンドルソフト","0","0","0","スタートソフト","ローンチソフト"
"2510010","1","0","縦ロール","ちょこ毛","0","0","0","盛り髪","アホ毛"
"2510012","1","0","将棋","どれも同じ","0","0","0","チェス","オセロ"
"2510013","1","0","飛車","歩兵","0","0","0","角行","王将"
"2510014","1","0","そよ風","爆風","0","0","0","北風","木枯らし"
"2510015","1","0","ハリケーン","モンスーン","0","0","0","タイフーン","スコール"
"2510016","1","0","なぎ","ふち","0","0","0","とろ","しけ"
"2510018","1","0","バビン","ベビン","0","0","0","ブビン","ボビン"
"2510019","1","0","ボヘミア","クリミア","0","0","0","プレミア","カシミア"
"2510022","1","0","シャンプー","ボディーソープ","0","0","0","リンス","トリートメント"
"2510023","1","0","チーク","マラカス","0","0","0","ヒトカラ","マスカラ"
"2510025","1","0","ステップ","スカッド","0","0","0","スリット","ステッチ"
"2510027","1","0","バインダー","バイト","0","0","0","バイプレーヤー","バイヤー"
"2510028","1","0","軟水","井戸水","0","0","0","上水","硬水"
"2510029","1","0","テンプテーション","リインカーネーション","0","0","0","エクトプラズム","ポルターガイスト"
"2510030","1","0","トランプ","将棋の駒","0","0","0","麻雀牌","サイコロ"
"2510031","1","0","将棋","五目並べ","0","0","0","麻雀","囲碁"
"2510032","1","0","バイオハザード","ライフハザード","0","0","0","マネーハザード","モラルハザード"
"2510033","1","0","バリン","ハッパ","0","0","0","ラパン","バラン"
"2510035","1","0","包丁をよく冷やす","包丁をさびつかせる","0","0","0","包丁を油まみれにする","包丁を軽く温める"
"2510038","1","0","チュチュ","リュリュ","0","0","0","キュキュ","シュシュ"
"2510039","1","0","パニール","プリーツ","0","0","0","ストール","デニール"
"2510040","1","0","除湿液","除算液","0","0","0","除名液","除光液"
"2510041","1","0","ベージュ","ミラージュ","0","0","0","コサージュ","ルージュ"
"2510042","1","0","アンチクルージング","アンチドレッシング","0","0","0","アンチクレンジング","アンチエイジング"
"2510043","1","0","スリーカード","フルハウス","0","0","0","フラッシュ","ワンペア"
"2510044","1","0","ロン","チー","0","0","0","ポン","ツモ"
"2510046","1","0","7月7日","5月5日","0","0","0","6月6日","8月8日"
"2510047","1","0","A","D","0","0","0","B","C"
"2510048","1","0","耳打ち","頭打ち","0","0","0","舌打ち","峰打ち"
"2510050","1","0","トラック","タンカー","0","0","0","深夜バス","タクシー"
"2510051","1","0","タチバナ","キリ","0","0","0","キク","ヒマワリ"
"2510053","1","0","味の強い順番","高価な食材の順番","0","0","0","カロリーの高い順番","使っている量の多い順番"
"2510054","1","0","ドライヤー","セットリスト","0","0","0","プレイヤー","フライヤー"
"2510056","1","0","デジタルジョーカー","ドリームジャスティス","0","0","0","ダンスジョグ","ディスクジョッキー"
"2510057","1","0","側転","バク転","0","0","0","回転","暗転"
"2510058","1","0","ビッグバンド","ブロードバンド","0","0","0","ハズバンド","ブラスバンド"
"2510059","1","0","金","角","0","0","0","銀","歩"
"2510060","1","0","ジャズ音","エンカ音","0","0","0","ロック音","ラップ音"
"2511001","1","0","職員室","体育館","0","0","0","保健室","プール"
"2511002","1","0","4.5","3.5","0","0","0","6.5","5.5"
"2511003","1","0","レイ","サレン","0","0","0","シオリ","ヒヨリ"
"2511004","1","0","どこでもチエルちゃん","ちぇる～ん☆チエルちゃん","0","0","0","いつでもチエルちゃん","おしゃべりチエルちゃん"
"2511005","1","0","リッチモンド・タワー","タワー・オブ・クレジッタ","0","0","0","クレジッタ・ビルディング","クレジッタ・タワー"
"2520001","1","0","6月27日","6月22日","0","0","0","7月7日","7月2日"
"2520002","1","0","皮切り","髪切り","0","0","0","身切り","骨切り"
"2520004","1","0","さわり","はなし","0","0","0","まわし","にぎり"
"2520006","1","0","自由鉤","天狗鉤","0","0","0","自分鉤","自在鉤"
"2520007","1","0","チャチャ","チョチョ","0","0","0","チェチェ","チュチュ"
"2520009","1","0","ライトフィッシング","ヘアーフィッシング","0","0","0","ヘビーフィッシング","フライフィッシング"
"2520010","1","0","糸","針","0","0","0","浮き","重り"
"2520011","1","0","生語り","静語り","0","0","0","直語り","素語り"
"2520012","1","0","露点","支点","0","0","0","屋点","野点"
"2520013","1","0","ステージ","ブリッジ","0","0","0","グランジ","フリンジ"
"2520015","1","0","セパレート","セレモニー","0","0","0","セールスランキング","セレクトショップ"
"2520016","1","0","レギンス","スコート","0","0","0","オーバーニーソックス","プルオーバー"
"2520018","1","0","コーンフレーク","ポリッジ","0","0","0","オートミール","グラノーラ"
"2520020","1","0","ワイアード","プレイヤード","0","0","0","ブリザード","ティアード"
"2520022","1","0","ティーザー広告","テスティモニアル広告","0","0","0","シズル広告","サブリミナル広告"
"2520023","1","0","5本","6本","0","0","0","8本","4本"
"2520024","1","0","トリオ","カルテット","0","0","0","デュオ","クインテット"
"2520025","1","0","メゾアルト","テノール","0","0","0","バリトン","メゾソプラノ"
"2520026","1","0","マドラス","ギンガム","0","0","0","タータン","アーガイル"
"2520028","1","0","先負","仏滅","0","0","0","大安","先勝"
"2520029","1","0","S","U","0","0","0","T","R"
"2520033","1","0","麻雀","将棋","0","0","0","花札","囲碁"
"2520034","1","0","7月1日","6月1日","0","0","0","9月1日","8月1日"
"2520035","1","0","まぶた","膝","0","0","0","尻","足の裏"
"2520037","1","0","ようかん売り","ぎゅうひ売り","0","0","0","すあま売り","ういろう売り"
"2520038","1","0","クラウド","サークル","0","0","0","フレーム","バルーン"
"2520039","1","0","ダイヤのキング","クラブのキング","0","0","0","スペードのキング","ハートのキング"
"2520040","1","0","ルビー","ラピスラズリ","0","0","0","ターコイズ","アメシスト"
"2520042","1","0","地球暦 ","御化暦","0","0","0","太陰暦","太陽暦 "
"2520043","1","0","11年目","31年目","0","0","0","21年目","1年目"
"2520044","1","0","長編み","鎖編み","0","0","0","細編み","メリヤス編み"
"2520045","1","0","字一色","四暗刻","0","0","0","大三元","天和"
"2520047","1","0","ストレート","ファイブカード","0","0","0","フルハウス","フラッシュ"
"2520048","1","0","川","山","0","0","0","瀞","海"
"2520049","1","0","ラシェ","リシェ","0","0","0","カシェ","サシェ"
"2520050","1","0","南東","南西","0","0","0","北西","北東"
"2520051","1","0","クルーザーネック","クルクルネック","0","0","0","クルブシネック","クルーネック"
"2520052","1","0","ピーチカラー","ドールカラー","0","0","0","パールカラー","アースカラー"
"2520054","1","0","かっぱ","せっぱ","0","0","0","せっさ","かっさ"
"2520055","1","0","キープオン","ピースオン","0","0","0","ページオン","ロールオン"
"2520056","1","0","ウーファー","ストーカー","0","0","0","サイドカー","チョーカー"
"2520058","1","0","24組","20組","0","0","0","30組","26組"
"2520059","1","0","クインテット","デュオ","0","0","0","トリオ","カルテット"
"2520060","1","0","クロノグラフ","オシロスコープ","0","0","0","バロメーター","メトロノーム"
"2520061","1","0","うつ","きく","0","0","0","のむ","さす"
"2521001","1","0","天露の金甘水","至高のドラゴンテイルおでん","0","0","0","雲海の魔物肉","ゴールデン無限おにぎり"
"2521002","1","0","ご飯","蜜","0","0","0","肉","卵"
"2521003","1","0","キャンプ道具","弓","0","0","0","だいじょぶマイフレンドくん1号","土鍋"
"2521004","1","0","竜の卵","龍の翼","0","0","0","竜の翼","龍の卵"
"2521005","1","0","龍の卵をカジノ王から盗む","カヤと掃除をする","0","0","0","ホマレにいたずらをする","ホマレの部屋で写真を撮る"
"2530001","1","0","シャドータイピング","スーパータイピング","0","0","0","ノールックタイピング","タッチタイピング"
"2530002","1","0","ソルトプール","スイートスポット","0","0","0","ソルトスポット","タイドプール"
"2530003","1","0","キャットトゥース","シャークトゥース","0","0","0","キャメルトゥース","ハウンドトゥース"
"2530004","1","0","イモカン","ニンジンカン","0","0","0","カボチャカン","ナスカン"
