87f22c4f83eb306fdd9f3d5d25ebd02d2af8c41c722a128308d3fa4bec7db0e1,37fd5f57b7ba695ce4c7710c5bfa88b0c814f201dcab1051ca752d11698efbf6,77256439dd3625a29c5fad4815b65db8ab6a12b53179654f5dbc0b7ba5a68b0c,e6fb838b8840c675e3e376c70568c8098d5159e44735e11d45e2391ed0ceeab3,bcdee6ba7cc669e244f314974a3f494ce871f8f439f60ae48e0b88c6323972b1,3bb79b6a0c0bb37d76f763cb18b60134256560daa865e3184a9c650785d92533,54dc62b122da45362985f41887b07e3cecd01a5371910845449a6843495fda09,87f512f521935a7714db16449fa6d5af3ac552f4f21f84afb3bf8a210fdf9765,77973ee788f0d07008442e3576e71d435569e919fbfe78af201786a12aebe9b4,a5df53e1bfd9983594614dbf25d275aaf23b7d4f980f1543fc5080648bcca976,663099c1319e683393788b187065df4681a4d317467aae8d037ca648ef312cf9,a644dcb878c3fd002c1cdb1a62ed511fb266ad88a7f1cbe964708b166d07b7dc,0ab553debb5df258cab8b0acf7b252539aa0f835c847895ab8ddaf09414471d2
"0","13100402","0","0","1","1004","0","vo_minigame_1012_gamestart_112","1","3","0","1","よし、もっぺんやるわよ！"
"0","13100501","0","0","1","1005","0","vo_minigame_1012_gamestart_113","9","3","0","9","スズナもちゃんと勉強してるみたいね～"
"0","13100502","0","0","1","1005","0","vo_minigame_1012_gamestart_114","3","3","0","3","あんたがスズナの\n先生？　…ふーん"
"0","13110101","0","0","1","1101","0","vo_minigame_1012_start_100","1","3","0","1","問題！"
"0","13110102","0","0","1","1101","0","vo_minigame_1012_start_101","1","3","0","1","いくわよ！"
"0","13110103","0","0","1","1101","0","vo_minigame_1012_start_102","7","3","0","7","解けるかしら？"
"0","13110201","0","0","1","1102","0","vo_minigame_1012_start_103","2","3","0","2","次はいける！"
"0","13110202","0","0","1","1102","0","vo_minigame_1012_start_104","1","3","0","1","諦めないで！"
"0","13110203","0","0","1","1102","0","vo_minigame_1012_start_105","1","3","0","1","取り返すのよ！"
"0","13110301","4","2","1","1103","0","vo_minigame_1012_start_106","1","3","0","1","さあ次よ！"
"0","13110302","4","2","1","1103","0","vo_minigame_1012_start_107","1","3","0","1","落ち着いてね！"
"0","13110303","4","2","1","1103","0","vo_minigame_1012_start_108","7","3","0","7","これは解ける？"
"0","13110304","7","5","1","1103","0","vo_minigame_1012_start_109","2","3","0","2","まだ気を抜かないで！"
"0","13110305","7","5","1","1103","0","vo_minigame_1012_start_110","1","3","0","1","ほら、次いくわよ！"
"0","13110306","7","5","1","1103","0","vo_minigame_1012_start_111","8","3","0","8","まだまだ続くわよ！"
"0","13110307","10","8","1","1103","0","vo_minigame_1012_start_112","2","3","0","2","最後まで集中よ！"
"0","13110308","10","8","1","1103","0","vo_minigame_1012_start_113","8","1","0","8","ラストスパート！"
"0","13110309","10","8","1","1103","0","vo_minigame_1012_start_114","1","1","0","1","走り切って！"
"0","13110401","2","2","1","1104","0","vo_minigame_1012_start_115","2","3","0","2","適当に選ぶんじゃないわよ！"
"0","13110402","2","2","1","1104","0","vo_minigame_1012_start_116","7","3","0","7","正解はどれでしょう？"
"0","13110403","2","2","1","1104","0","vo_minigame_1012_start_117","1","3","0","1","正解は一つよ！"
"0","13110404","1","1","1","1104","0","vo_minigame_1012_start_118","3","3","0","3","どっちかしら？"
"0","13110405","1","1","1","1104","0","vo_minigame_1012_start_119","2","3","0","2","迷った時は運任せよ！"
"0","13110406","1","1","1","1104","0","vo_minigame_1012_start_120","5","3","0","5","〇？　それとも×？"
"0","13110407","3","3","1","1104","0","vo_minigame_1012_start_121","1","3","0","1","いくつか選びなさい"
"0","13110408","3","3","1","1104","0","vo_minigame_1012_start_122","0","3","0","0","答えは複数あるわ！"
"0","13110409","3","3","1","1104","0","vo_minigame_1012_start_123","3","3","0","3","いくつ正解があるのかしら？"
"0","13110501","0","0","1","1105","0","vo_minigame_1012_start_127","1","3","0","1","これはできてたわね"
"0","13110502","0","0","1","1105","0","vo_minigame_1012_start_128","10","3","0","10","見覚えのある問題ね"
"0","13110503","0","0","1","1105","0","vo_minigame_1012_start_129","8","3","0","8","前に正解してるわ"
"0","13110601","0","0","1","1106","0","vo_minigame_1012_start_124","3","3","0","3","これは解ける？"
"0","13110602","0","0","1","1106","0","vo_minigame_1012_start_125","3","3","0","3","これまだ正解してないわ"
"0","13110603","0","0","1","1106","0","vo_minigame_1012_start_126","1","3","0","1","目指せ初正解！"
"0","13110701","0","0","1","1107","0","vo_minigame_1012_start_130","8","3","0","8","ここまでパーフェクトよ！"
"0","13110702","0","0","1","1107","0","vo_minigame_1012_start_131","7","3","0","7","最後ビシッと決めちゃえ！"
"0","13110801","0","0","1","1108","0","vo_minigame_1012_start_132","3","3","0","3","次間違えたら…"
"0","13110802","0","0","1","1108","0","vo_minigame_1012_start_133","2","3","0","2","最後くらい正解しなさい！"
"0","13120101","0","0","1","1201","0","vo_minigame_1012_correct_100","1","3","0","1","正解よ！"
"0","13120102","0","0","1","1201","0","vo_minigame_1012_correct_101","7","3","0","7","やるわね！"
"0","13120103","0","0","1","1201","0","vo_minigame_1012_correct_102","8","3","0","8","いいじゃない！"
"0","13120104","0","0","1","1201","0","vo_minigame_1012_correct_103","1","3","0","1","それよ！"
"0","13120105","0","0","1","1201","0","vo_minigame_1012_correct_104","1","3","0","1","できてるわ！"
"0","13120106","0","0","1","1201","0","vo_minigame_1012_correct_105","8","3","0","8","ナイス！"
"0","13120107","0","0","1","1201","0","vo_minigame_1012_correct_106","7","3","0","7","バッチリね！"
"0","13120201","3000","0","1","1202","8","vo_minigame_1012_correct_110","5","3","0.01","5","はやっ！"
"0","13120202","3000","0","1","1202","0","vo_minigame_1012_correct_111","5","3","0","5","すごっ！"
"0","13120203","6000","3001","1","1202","0","vo_minigame_1012_correct_112","7","3","0","7","いいテンポよ！"
"0","13120204","6000","3001","1","1202","0","vo_minigame_1012_correct_113","1","3","0","1","速いわね！"
"0","13120205","6000","3001","1","1202","0","vo_minigame_1012_correct_114","8","3","0","8","素晴らしい！"
"0","13120206","-1","13333","1","1202","0","vo_minigame_1012_correct_116","1","3","0","1","ちょっと迷った？"
"0","13120301","0","0","1","1203","8","vo_minigame_1012_correct_120","5","3","0.01","5","あんた天才！？"
"0","13120401","0","0","1","1204","0","vo_minigame_1012_correct_124","1","3","0","1","覚えてるわね！"
"0","13120402","0","0","1","1204","0","vo_minigame_1012_correct_126","7","3","0","7","完璧みたいね！"
"0","13120501","0","0","1","1205","0","vo_minigame_1012_correct_121","8","3","0","8","解けたわね！"
"0","13120502","0","0","1","1205","0","vo_minigame_1012_correct_122","8","3","0","8","それで正解よ！"
"0","13120601","-1","3","1","1206","0","vo_minigame_1012_correct_127","5","3","0","5","またまた正解！"
"0","13120701","-1","3","1","1207","0","vo_minigame_1012_correct_130","1","3","0","1","こっからよ！"
"0","13130101","0","0","1","1301","0","vo_minigame_1012_incorrect_100","4","3","0","4","不正解！"
"0","13130102","0","0","1","1301","0","vo_minigame_1012_incorrect_101","2","3","0","2","違う！"
"0","13130103","0","0","1","1301","0","vo_minigame_1012_incorrect_102","3","3","0","3","間違いね…！"
"0","13130104","0","0","1","1301","0","vo_minigame_1012_incorrect_103","4","3","0","4","やっちゃった…！"
"0","13130105","0","0","1","1301","0","vo_minigame_1012_incorrect_104","4","3","0","4","あちゃ…！"
"0","13130106","0","0","1","1301","6","vo_minigame_1012_incorrect_105","3","3","0.01","3","残念ね…！"
"0","13130107","0","0","1","1301","0","vo_minigame_1012_incorrect_106","2","3","0","2","次こそは！"
"0","13130201","3000","0","1","1302","0","vo_minigame_1012_incorrect_110","3","3","0","3","落ち着きなさい！？"
"0","13130202","3000","0","1","1302","8","vo_minigame_1012_incorrect_111","6","3","0.01","6","今のなに！？"
"0","13130203","6000","3001","1","1302","0","vo_minigame_1012_incorrect_112","3","3","0","3","焦んないで！"
"0","13130204","6000","3001","1","1302","0","vo_minigame_1012_incorrect_113","2","3","0","2","ゆっくりでいいの！"
"0","13130205","6000","3001","1","1302","0","vo_minigame_1012_incorrect_114","2","3","0","2","速さより正確さ！"
"0","13130206","-1","20000","1","1302","0","vo_minigame_1012_incorrect_115","5","3","0","5","考えすぎた？"
"0","13130301","0","0","1","1303","0","vo_minigame_1012_incorrect_120","9","3","0","9","これはしょうがないわ…"
"0","13130401","0","0","1","1304","6","vo_minigame_1012_incorrect_121","3","3","0.01","3","できてた問題よ？"
"0","13130402","0","0","1","1304","2","vo_minigame_1012_incorrect_122","6","3","0.01","6","ちゃんと復習した？"
"0","13130501","0","0","1","1305","0","vo_minigame_1012_incorrect_124","1","3","0","1","一部は合ってたわ！"
"0","13130502","0","0","1","1305","0","vo_minigame_1012_incorrect_125","5","3","0","5","んー、惜しいわね！"
"0","13140101","0","0","1","1401","0","vo_minigame_1012_hint_100","3","3","0","3","どう…？"
"0","13140102","0","0","1","1401","0","vo_minigame_1012_hint_101","10","3","0","10","解けそう？"
"0","13140103","0","0","1","1401","2","vo_minigame_1012_hint_102","3","3","0.01","3","うーん…"
"0","13140104","0","0","1","1401","0","vo_minigame_1012_hint_103","1","3","0","1","さあどれ？"
"0","13140105","0","0","1","1401","0","vo_minigame_1012_hint_104","1","3","0","1","考えて…"
"0","13140106","0","0","1","1401","0","vo_minigame_1012_hint_105","6","3","0","6","寝てる？"
"0","13140107","0","0","1","1401","0","vo_minigame_1012_hint_106","2","3","0","2","おーい"
"0","13140108","0","0","1","1401","0","vo_minigame_1012_hint_107","2","3","0","2","最悪運任せよ！"
"0","13140109","0","0","1","1401","0","vo_minigame_1012_hint_108","2","3","0","2","よそ見してんじゃないわよ！"
"0","13140201","0","0","1","1402","6","vo_minigame_1012_hint_110","3","3","0.01","3","難しいわね…"
"0","13140202","0","0","1","1402","0","vo_minigame_1012_hint_111","3","3","0","3","難問ね…"
"0","13140203","0","0","1","1402","0","vo_minigame_1012_hint_112","9","3","0","9","勘でいっちゃう…？"
"0","13150101","20000","3001","1","1501","11","vo_minigame_1012_hint_113","7","3","0.01","7","ヒントあげるわ！"
"0","13150102","20000","3001","1","1501","0","vo_minigame_1012_hint_114","1","3","0","1","これで分かる？"
"0","13150103","20000","3001","1","1501","11","vo_minigame_1012_hint_115","7","3","0.01","7","特別サービスよ！"
"0","13150104","3000","0","1","1501","0","vo_minigame_1012_hint_116","5","3","0","5","もう頼っちゃう？"
"0","13150105","3000","0","1","1501","0","vo_minigame_1012_hint_117","9","3","0","9","しょうがないわねー"
"0","13160101","4","1","1","1601","5","vo_minigame_1012_tap_100","10","3","0.01","10","なによ？"
"0","13160102","4","1","1","1601","5","vo_minigame_1012_tap_101","10","3","0.01","10","消しゴム貸してほしいの？"
"0","13160103","9","5","1","1601","0","vo_minigame_1012_tap_102","4","3","0","4","いやなんなのよ？"
"0","13160104","9","5","1","1601","0","vo_minigame_1012_tap_103","6","3","0","6","ゴミでもついてる？"
"0","13160105","-1","10","1","1601","1","vo_minigame_1012_tap_104","2","3","0.01","2","いい加減怒るわよ！"
"0","13160106","-1","10","1","1601","1","vo_minigame_1012_tap_105","2","3","0.01","2","何回触んのよ！！"
"0","13200101","0","0","1","2001","0","vo_minigame_1012_select_100","1","3","0","1","どの科目を勉強するか\n選びなさい！"
"0","13200102","0","0","1","2001","0","vo_minigame_1012_select_101","8","3","0","8","勉強熱心ね！\nさあ科目は何にする？"
"0","13200103","0","0","1","2001","7","vo_minigame_1012_select_102","4","3","3.03","8","勉強、勉強、楽しいな～♪\n…！　は、はやく選びなさい！"
"0","13400101","0","0","1","4001","0","vo_minigame_1012_archive_100","1","3","0","1","これまでに勉強した内容を\n振り返れるわよ\n間違えちゃった問題も\nここで復習できるわ！"
"0","21120101","0","0","2","1201","4","vo_minigame_1012_correct_207","2","1","0.01","2","やった、〇ゲット～♪"
"0","21120102","0","0","2","1201","4","vo_minigame_1012_correct_208","2","1","0.01","2","やったねヒデサイ♪"
"0","21120103","0","0","2","1201","4","vo_minigame_1012_correct_209","3","1","0.01","3","さっすがヒデサイ♪"
"0","21120201","-1","13333","2","1202","0","vo_minigame_1012_correct_215","5","1","0","5","解けたっ…！"
"0","21120202","-1","13333","2","1202","0","vo_minigame_1012_correct_217","6","1","0","6","お、正解？"
"0","21120301","0","0","2","1203","0","vo_minigame_1012_correct_218","6","1","0","6","すごーい！"
"0","21120302","0","0","2","1203","4","vo_minigame_1012_correct_219","2","1","0.01","2","はなまる～♪"
"0","21120401","0","0","2","1204","0","vo_minigame_1012_correct_225","2","1","0","2","覚えてた～"
"0","21120501","0","0","2","1205","0","vo_minigame_1012_correct_223","4","1","0","4","やっと解けたよ～！"
"0","21120601","-1","3","2","1206","4","vo_minigame_1012_correct_228","2","1","0.01","2","テンアゲ～♪"
"0","21120701","-1","3","2","1207","0","vo_minigame_1012_correct_231","3","1","0","3","逆転開始！"
"0","21130101","0","0","2","1301","6","vo_minigame_1012_incorrect_207","9","1","0.01","9","テンサゲ～"
"0","21130102","0","0","2","1301","0","vo_minigame_1012_incorrect_208","4","1","0","4","間違いなの？"
"0","21130103","0","0","2","1301","0","vo_minigame_1012_incorrect_209","4","1","0","4","違うんじゃないかな？"
"0","21130201","-1","20000","2","1302","0","vo_minigame_1012_incorrect_216","4","1","0","4","遅かった？"
"0","21130202","-1","20000","2","1302","0","vo_minigame_1012_incorrect_217","8","1","0","8","ぼーっとしちゃった…！"
"0","21130301","0","0","2","1303","6","vo_minigame_1012_incorrect_218","4","1","0.01","4","きびしーよー"
"0","21130302","0","0","2","1303","0","vo_minigame_1012_incorrect_219","8","1","0","8","おにムズだよね～"
"0","21130401","0","0","2","1304","0","vo_minigame_1012_incorrect_223","6","1","0","6","あれ、違った…？"
"0","21130501","0","0","2","1305","0","vo_minigame_1012_incorrect_226","8","1","0","8","あとちょいだったね…！"
"1","21300101","10","10","2","3001","0","vo_minigame_1012_result_2000","0","1","3.32","6","すご、全部〇じゃん…！\nこの調子で教えてくれたら\nうちも頭よくなりそー！"
"1","21300102","10","10","2","3001","3","vo_minigame_1012_result_2001","2","1","6.5","6","え、〇しかなかった…？\n満点ってほんとにあるんだ…\nヒデサイマジすごい…！"
"1","21300103","10","10","2","3001","5","vo_minigame_1012_result_2002","6","1","3.1","3","満点じゃん！　やりー！\nもしかしてヒデサイには\n簡単過ぎた感じ？"
"2","21300104","10","10","2","3001","11","vo_minigame_1012_result_2003","2","1","2.06","3","ビシッと決まったね！\nヒデサイ、ベンキョー\n教えてくれてありがとー♪"
"2","21300105","10","10","2","3001","0","vo_minigame_1012_result_2004","7","1","4.45","3","ムズい問題もぜーんぶ正解！\n激アツじゃん！\nヒデサイ、頭よすぎ～"
"2","21300106","10","10","2","3001","11","vo_minigame_1012_result_2005","2","1","0.01","2","きゃはっ、満点じゃん！\n一緒にベンキョーしてる\nうちまでいい気分！"
"3","21300107","10","10","2","3001","11","vo_minigame_1012_result_2006","3","1","6.64","2","ヒデサイ、満点パーフェクト！\nこれで、もーサイツヨだね！\nそれっ、ハイタッチ～！"
"3","21300108","10","10","2","3001","0","vo_minigame_1012_result_2007","6","1","0","6","カンペキ過ぎて\nまぶしぃんですけど！\n〇しかないってどゆこと！？"
"3","21300109","10","10","2","3001","0","vo_minigame_1012_result_2008","7","1","5.76","6","おにムズでも満点じゃん…！\nヒデサイセンセーマジすごい！\nこれからも頼りにしてるよ～"
"1","21300110","9","7","2","3001","0","vo_minigame_1012_result_2009","6","1","0","6","ヒデサイ、もしかして\nよゆーな感じ？\n正解しまくりじゃん！"
"1","21300111","9","7","2","3001","0","vo_minigame_1012_result_2010","7","1","2.59","2","〇いっぱいで、わろ～\nてかヒデサイ教えるのうまっ！\nめちゃわかりやすかったよ♪"
"1","21300112","9","7","2","3001","11","vo_minigame_1012_result_2011","3","1","4.09","2","これだけ〇あったら、\nめちゃ気持ちいいね♪\n次は満点取っちゃおー！"
"2","21300113","9","7","2","3001","0","vo_minigame_1012_result_2012","3","1","2.47","2","満点まで、もーすぐじゃん！\nさっすがヒデサイ！\nバイブス上がってきた～"
"2","21300114","9","7","2","3001","11","vo_minigame_1012_result_2013","3","1","0.01","3","きゃはっ、めちゃ解けてる～\nもー次は満点っしょ！\nテンアゲしてきたね♪"
"2","21300115","9","7","2","3001","0","vo_minigame_1012_result_2014","2","1","0","2","ヒデサイのおかげで\nうちもちょっちベンキョー\nわかってきたかも！"
"3","21300116","9","7","2","3001","0","vo_minigame_1012_result_2015","2","1","3.45","6","おにムズ問題も\n〇ばっかじゃん…！\nヒデサイ、マジ心強い！"
"3","21300117","9","7","2","3001","0","vo_minigame_1012_result_2016","3","1","0","3","ヒデサイセンセーに\n追いつけ追い越せ！\nうちもがんばる～！"
"3","21300118","9","7","2","3001","0","vo_minigame_1012_result_2017","3","1","4","2","おにムズ問題も\nあとちょいで満点じゃん！\nもーここまできたら\nやるしかないっしょ！"
"1","21300119","6","4","2","3001","0","vo_minigame_1012_result_2018","0","1","0.92","6","お！　あと半分だし\nうちも、もうちっと\nがんばってみるね！"
"1","21300120","6","4","2","3001","0","vo_minigame_1012_result_2019","3","1","4.36","0","まだイミフな問題あるけど\n悪くないよね？\nバイブス上がってきたし\n次もっとイケんじゃない？"
"1","21300121","6","4","2","3001","0","vo_minigame_1012_result_2020","2","1","2.35","6","だいたい半分ぐらい？\nじゃあ、こっからだね！\n集中、集中！"
"2","21300122","6","4","2","3001","0","vo_minigame_1012_result_2021","2","1","2.13","0","これで半分ぐらい？\nよしっ、とりま赤点回避！\nやりー！"
"2","21300123","6","4","2","3001","0","vo_minigame_1012_result_2022","2","1","2.38","0","あともう半分だね！\nフレッフレッ、ヒデサイ！\nうちもがんばる～！"
"2","21300124","6","4","2","3001","0","vo_minigame_1012_result_2023","0","1","3.5","4","う～ん、やっぱムズいね\nでも、半分ぐらい〇だし\nイケそーな気するね！"
"3","21300125","6","4","2","3001","0","vo_minigame_1012_result_2024","6","1","2.25","0","だいたい半分正解？\nとゆーことは\nあと半分で満点じゃん！"
"3","21300126","6","4","2","3001","0","vo_minigame_1012_result_2025","6","1","2.14","3","やるじゃんヒデサイ！\nえ？　もっと上目指すの？\nじゃあうちもがんばる！"
"3","21300127","6","4","2","3001","0","vo_minigame_1012_result_2026","2","1","3.75","6","おにムズだったのに\n半分解けてる…！？\nヒデサイいい感じ！"
"1","21300128","3","1","2","3001","5","vo_minigame_1012_result_2027","10","1","2.53","4","おにムズだったね～\n…え？　これって簡単なの？\nえへへ、うそだ～？"
"1","21300129","3","1","2","3001","9","vo_minigame_1012_result_2028","4","1","0.01","4","…ねーねー、ヒデサイ\nうちに合わせて\n悪い点取らなくていいんだよ？"
"1","21300130","3","1","2","3001","0","vo_minigame_1012_result_2029","3","1","2.93","0","ウォーミングアップは\nこんなところで…\nヒデサイ、次は\n本気出しちゃおうよ！"
"2","21300131","3","1","2","3001","4","vo_minigame_1012_result_2030","3","1","4.26","0","あ、ヒデサイ\nうちと点数おそろじゃん！\n一緒に赤点取っちゃおっか～♪"
"2","21300132","3","1","2","3001","0","vo_minigame_1012_result_2031","10","1","0","10","えーっと…\nもっかい教えてくれたら\n次はもうちょい\nイケる気するよっ！"
"2","21300133","3","1","2","3001","5","vo_minigame_1012_result_2032","0","1","4.98","9","うちもさっぱりだった～\nどこ間違えたんだろ…？\nもっかいベンキョーしてみる？"
"3","21300134","3","1","2","3001","9","vo_minigame_1012_result_2033","4","1","0.01","4","おにムズ過ぎてマジさっぱり…\nどーしよ…\nヒデサイ、助けて～"
"3","21300135","3","1","2","3001","6","vo_minigame_1012_result_2034","4","1","0.01","4","赤点って感じ？\nう～ん…せっかくだし\nうちと一緒にがんばろ！"
"3","21300136","3","1","2","3001","11","vo_minigame_1012_result_2035","10","1","2.51","4","やっぱムズいね…\nでも０点じゃないし\nオーライっしょ！"
"1","21300137","0","0","2","3001","0","vo_minigame_1012_result_2036","6","1","2.54","0","よし、結果は…\nって０ってマ！？\nヒデサイ、どーしちゃったの？"
"1","21300138","0","0","2","3001","5","vo_minigame_1012_result_2037","10","1","4.08","2","ヒデサイ\nわざと０点取ったっしょ？\n違うの？　ほんとに～？"
"1","21300139","0","0","2","3001","0","vo_minigame_1012_result_2038","4","1","3.41","6","ヒデサイ、０点だね…\nうちが代わりに\nベンキョー教えてあげよっか…？"
"2","21300140","0","0","2","3001","0","vo_minigame_1012_result_2039","8","1","4.1","10","んーっと…\nぜんぜんわかんなかった！\nでも、ベンキョーって\nいつもそーだよね！"
"2","21300141","0","0","2","3001","4","vo_minigame_1012_result_2040","2","1","5.8","6","これ、うちら習ったっけ？\nヒデサイも覚えてない感じ？\nじゃあ仕方ないっしょ！\n次いこ次！"
"2","21300142","0","0","2","3001","3","vo_minigame_1012_result_2041","8","1","4.6","10","ねねね、全部×って\nこれはこれでレアなんじゃ？\n喜んじゃダメ？"
"3","21300143","0","0","2","3001","0","vo_minigame_1012_result_2042","2","1","6.04","10","おにムズってのはわかった！\nこれも一歩前進…だよね？\n次がんばろーよ！"
"3","21300144","0","0","2","3001","4","vo_minigame_1012_result_2043","3","1","1.92","9","０点…！　でもでも\nうちらバイブスは満点じゃん♪\nヒデサイ、もっかいやろ！"
"3","21300145","0","0","2","3001","0","vo_minigame_1012_result_2044","7","1","0","7","ヒデサイと同じ点数\nちょっちうれしーかも？\n一緒に０からがんばろーね！"
"0","22120101","0","0","2","1201","0","vo_minigame_1012_correct_232","2","2","0","2","えへへ～"
"0","22120102","0","0","2","1201","0","vo_minigame_1012_correct_233","6","2","0","6","へぇ～"
"0","22120103","0","0","2","1201","0","vo_minigame_1012_correct_234","3","2","0","3","まる～♪"
"0","22120201","3000","0","2","1202","0","vo_minigame_1012_correct_235","2","2","0","2","びゅーん！"
"0","22120202","3000","0","2","1202","0","vo_minigame_1012_correct_236","2","2","0","2","やりー！"
"0","22120203","6000","3001","2","1202","0","vo_minigame_1012_correct_237","3","2","0","3","ナイス～"
"0","22120204","-1","13333","2","1202","0","vo_minigame_1012_correct_238","6","2","0","6","ギリギリ～！"
"0","22120301","0","0","2","1203","0","vo_minigame_1012_correct_239","7","2","0","7","どやぁ！"
"0","22120401","0","0","2","1204","4","vo_minigame_1012_correct_241","3","2","0.01","3","だよね♪"
"0","22120501","0","0","2","1205","0","vo_minigame_1012_correct_240","6","2","0","6","イケた！"
"0","22120601","-1","3","2","1206","0","vo_minigame_1012_correct_242","2","2","0","2","サイツヨ～"
"0","22120701","-1","3","2","1207","0","vo_minigame_1012_correct_243","5","2","0","5","負けないよ～"
"0","22130101","0","0","2","1301","0","vo_minigame_1012_incorrect_227","4","2","0","4","ダメ？"
"0","22130102","0","0","2","1301","6","vo_minigame_1012_incorrect_228","4","2","0.01","4","ガーンッ…！"
"0","22130103","0","0","2","1301","0","vo_minigame_1012_incorrect_229","5","2","0","5","むむっ…！"
"0","22130202","3000","0","2","1302","0","vo_minigame_1012_incorrect_231","6","2","0","6","ええ…！？"
"0","22130203","6000","3001","2","1302","0","vo_minigame_1012_incorrect_232","4","2","0","4","あちゃ～…"
"0","22130204","-1","20000","2","1302","0","vo_minigame_1012_incorrect_233","4","2","0","4","待ってよ～"
"0","22130301","0","0","2","1303","0","vo_minigame_1012_incorrect_234","9","2","0","9","おにムズ～"
"0","22130401","0","0","2","1304","0","vo_minigame_1012_incorrect_235","10","2","0","10","なんだっけ？"
"0","22130501","0","0","2","1305","0","vo_minigame_1012_incorrect_236","5","2","0","5","くやし～"
"0","22170101","30000","20000","2","1701","3","vo_minigame_1012_time_200","6","2","0.01","6","もー終わりそう！"
"0","22170102","30000","20000","2","1701","9","vo_minigame_1012_time_201","5","2","0.01","5","急がなきゃ…！"
"1","22300101","-1","20","2","3001","4","vo_minigame_1012_result_2045","3","2","2.81","2","〇多すぎてわろ～\nスラスラ解いてくし\nまじカッコよかったよ♪"
"1","22300102","-1","20","2","3001","11","vo_minigame_1012_result_2046","2","2","2.31","3","点数イケイケじゃん！　\nもしかして、ヒデサイには\n簡単過ぎた感じ？"
"1","22300103","-1","20","2","3001","11","vo_minigame_1012_result_2047","3","2","0.01","3","きゃはっ、もうバッチリだね♪\n他の問題も教えてほしーし\n次はムズいのいっちゃう？"
"2","22300104","-1","20","2","3001","11","vo_minigame_1012_result_2048","7","2","4.33","6","ムズい問題なのに\n〇でいっぱいじゃん…！\nさっすが、ヒデサイセンセー！"
"2","22300105","-1","20","2","3001","0","vo_minigame_1012_result_2049","2","2","5.73","6","一緒にベンキョー\nしてるだけなのに\nうちまで賢くなった気する…！\nマジありがとね"
"2","22300106","-1","20","2","3001","8","vo_minigame_1012_result_2050","6","2","0.01","6","これってムズい問題だよね？\nなんで簡単に解いてくの？\nヒデサイ、すごすぎ！"
"3","22300107","-1","20","2","3001","0","vo_minigame_1012_result_2051","3","2","4.02","6","おにムズなのに\n答えるの一瞬だったね…！\nヒデサイ、頭良すぎじゃん？"
"3","22300108","-1","20","2","3001","11","vo_minigame_1012_result_2052","3","2","5.24","2","まる、まる、はなまる～\nきゃははっ、すごっ！\nさっすがヒデサイ！\nハイタッチー！"
"3","22300109","-1","20","2","3001","4","vo_minigame_1012_result_2053","3","2","4.6","2","これだけ教えてもらったら\nもうテストもよゆーっしょ！\nヒデサイ、マジありがとね♪"
"1","22300110","-1","20","2","3001","0","vo_minigame_1012_result_2054","10","2","5.57","6","うちこんなの初めて見た…！\nヒデサイセンセー、神ってる！\nそだ、記念にこれ飾っとこうよ♪\nえ、それはちょっち恥ずかしい？"
"2","22300112","-1","20","2","3001","0","vo_minigame_1012_result_2054","10","2","5.57","6","うちこんなの初めて見た…！\nヒデサイセンセー、神ってる！\nそだ、記念にこれ飾っとこうよ♪\nえ、それはちょっち恥ずかしい？"
"3","22300114","-1","20","2","3001","0","vo_minigame_1012_result_2054","10","2","5.57","6","うちこんなの初めて見た…！\nヒデサイセンセー、神ってる！\nそだ、記念にこれ飾っとこうよ♪\nえ、それはちょっち恥ずかしい？"
"1","22300116","19","15","2","3001","0","vo_minigame_1012_result_2056","2","2","0","2","めちゃ問題あったのに\nバンバン答えてくし\n超頼もしかった！"
"1","22300117","19","15","2","3001","11","vo_minigame_1012_result_2057","3","2","5.23","6","おーさすがヒデサイ！\n〇の数も超ヒデサイだね♪\nイェーイ！"
"1","22300118","19","15","2","3001","11","vo_minigame_1012_result_2058","2","2","3.23","3","ヒデサイ、〇でいっぱいじゃん♪\nうちも教えてもらったとこは\nけっこー覚えてきたかも？"
"2","22300119","19","15","2","3001","10","vo_minigame_1012_result_2059","7","2","6","3","アゲアゲな点数じゃん！\nとりま、どやっとく？\nせーの、どやぁ…！"
"2","22300120","19","15","2","3001","0","vo_minigame_1012_result_2060","7","2","0","7","ムズい問題も\nだんだん解けてくると\nたのしーね\nちょっち感動～"
"2","22300121","19","15","2","3001","0","vo_minigame_1012_result_2061","6","2","0","6","たくさん解いても\nヒデサイは頭パンクしないの？\nスゴ…！"
"3","22300122","19","15","2","3001","3","vo_minigame_1012_result_2062","2","2","3.06","6","わわっ、〇ばっかり…！\nこの調子なら\n次は20に届くんじゃない？"
"3","22300123","19","15","2","3001","0","vo_minigame_1012_result_2063","5","2","5.74","6","15個以上〇って…！\nおにムズなのに、すごすぎ～\nうちもがんばらなきゃ！"
"3","22300124","19","15","2","3001","0","vo_minigame_1012_result_2064","3","2","2.67","6","すっごい集中力…！\nもしかして、ヒデサイ\nおにムズ問題ほど\n燃える感じっしょ？"
"1","22300131","14","10","2","3001","0","vo_minigame_1012_result_2067","3","2","0","3","きゃはっ、いい感じ！\nたくさん解けてるし\nベンキョーの成果\n…ってやつだね♪"
"1","22300132","14","10","2","3001","0","vo_minigame_1012_result_2068","2","2","0","2","10個以上〇だね♪\nヒデサイのおかげで\nうちも、ちょっち\n頭よくなったかな？"
