97e545aeb91f1bed3a87e716726ee9e841008ca644e5a9c7f734bd20a11ec6f9,6beaa3dc489d875dd8678596c558f452a999c9c7b430f17307574992166fb03d,f2232f3d3db407fac3ec9ac15eacf4fac81a681b805a2d1ebda7574d31e9ac7c,75629a683e885042b0961cd4f927a73b51f18b913563761154603c73e151fdc6,310693a2e0f3f6851f3088364d5a84d7d92730da6eed99402ff59d1b329a4073,672a6d3127ce9f7b0182138a3183741c78fde72342a7058dbde02518aa207ee2,3f47cf9b3afbb3faca75f00b7d6a5ddfa3cbd5fccac4937b304b2237f026cd98,d506efdf43ab1dcbae628d6c0a8f900576bca1af34531f998727ce0feb66c6f5,8fb37bfcd8934f3e6098f5b637b401578575366c8533851e945ebf6b224a014b,e97bdc786aed9ee987b0c97e5087669fd5f143ed78db3b2d90fd1d579ec69ce1,57fb6354c02b167e0215e8ecf561c5807cf568b2e64c03a042a1d6c33bf4e861
"30274","0","380000","2023/08/15 14:59:59","1","2023/08/12 12:00:00","267","0","0","0","380000"
"40010","0","380000","2023/08/22 11:59:59","1","2023/08/15 15:00:00","268","0","0","0","380000"
"30276","0","380000","2023/08/26 11:59:59","1","2023/08/22 12:00:00","269","0","0","0","380000"
"30277","0","380000","2023/08/31 11:59:59","1","2023/08/26 12:00:00","270","0","0","0","380000"
"50278","380000","380000","2023/09/03 18:59:59","2","2023/08/31 12:00:00","271","0","0","380000","0"
"30279","0","380000","2023/09/12 11:59:59","1","2023/09/03 19:00:00","272","0","0","0","380000"
"30280","0","380000","2023/09/15 14:59:59","1","2023/09/12 12:00:00","273","0","0","0","380000"
"30281","0","380000","2023/09/25 11:59:59","1","2023/09/15 15:00:00","274","0","0","0","380000"
"30282","0","380000","2023/09/30 11:59:59","1","2023/09/25 12:00:00","275","0","0","0","380000"
"30283","0","380000","2023/10/10 11:59:59","1","2023/09/30 12:00:00","276","0","0","0","380000"
"30284","0","380000","2023/10/15 14:59:59","1","2023/10/10 12:00:00","277","0","0","0","380000"
"30285","0","380000","2023/10/23 11:59:59","1","2023/10/15 15:00:00","278","0","0","0","380000"
"30286","0","380000","2023/10/26 11:59:59","1","2023/10/23 12:00:00","279","0","0","0","380000"
"30287","0","380000","2023/10/31 11:59:59","1","2023/10/26 12:00:00","280","0","0","0","380000"
"30288","0","380000","2023/11/10 11:59:59","1","2023/10/31 12:00:00","281","0","0","0","380000"
"30289","0","380000","2023/11/15 14:59:59","1","2023/11/10 12:00:00","282","0","0","0","380000"
"30290","0","380000","2023/11/24 11:59:59","1","2023/11/15 15:00:00","283","0","0","0","380000"
"50291","380000","380000","2023/11/27 11:59:59","2","2023/11/24 12:00:00","284","0","0","380000","0"
"30292","0","380000","2023/11/30 11:59:59","1","2023/11/27 12:00:00","285","0","0","0","380000"
"30293","0","380000","2023/12/11 11:59:59","1","2023/11/30 12:00:00","286","0","0","0","380000"
"30294","0","380000","2023/12/15 14:59:59","1","2023/12/11 12:00:00","287","0","0","0","380000"
"30295","0","380000","2023/12/22 11:59:59","1","2023/12/15 15:00:00","288","0","0","0","380000"
"30296","0","380000","2023/12/27 11:59:59","1","2023/12/22 12:00:00","289","0","0","0","380000"
"30297","0","380000","2023/12/31 11:59:59","1","2023/12/27 12:00:00","290","0","0","0","380000"
"50298","380000","380000","2024/01/03 18:59:59","2","2023/12/31 12:00:00","291","0","0","380000","0"
"30299","0","380000","2024/01/12 11:59:59","1","2024/01/03 19:00:00","292","0","0","0","380000"
"30300","0","380000","2024/01/15 14:59:59","1","2024/01/12 12:00:00","293","0","0","0","380000"
"30301","0","380000","2024/01/22 11:59:59","1","2024/01/15 15:00:00","294","0","0","0","380000"
"30302","0","380000","2024/01/26 11:59:59","1","2024/01/22 12:00:00","295","0","0","0","380000"
"30303","0","380000","2024/01/31 11:59:59","1","2024/01/26 12:00:00","296","0","0","0","380000"
"30304","0","380000","2024/02/12 11:59:59","1","2024/01/31 12:00:00","297","0","0","0","380000"
"30306","0","380000","2024/02/14 23:59:59","1","2024/02/12 12:00:00","298","0","0","0","380000"
"30305","0","380000","2024/02/14 23:59:59","1","2024/02/12 12:00:00","299","0","0","0","380000"
"40011","0","380000","2024/02/22 11:59:59","1","2024/02/15 00:00:00","300","0","0","0","380000"
"30308","0","380000","2024/02/29 11:59:59","1","2024/02/22 12:00:00","301","0","0","0","380000"
"50309","380000","380000","2024/03/03 18:59:59","2","2024/02/29 12:00:00","302","0","0","380000","0"
"30310","0","380000","2024/03/11 11:59:59","1","2024/03/03 19:00:00","303","0","0","0","380000"
"30311","0","380000","2024/03/18 11:59:59","1","2024/03/11 12:00:00","304","0","0","0","380000"
"30313","0","380000","2024/03/28 11:59:59","1","2024/03/18 12:00:00","305","0","0","0","380000"
"30312","0","380000","2024/03/22 11:59:59","1","2024/03/18 12:00:00","306","0","0","0","380000"
"30314","0","380000","2024/03/28 11:59:59","1","2024/03/22 12:00:00","307","0","0","0","380000"
"30315","0","380000","2024/03/31 11:59:59","1","2024/03/28 12:00:00","308","0","0","0","380000"
"30316","0","380000","2024/04/12 11:59:59","1","2024/03/31 12:00:00","309","0","0","0","380000"
"30318","0","380000","2024/04/15 14:59:59","1","2024/04/12 12:00:00","310","0","0","0","380000"
"30317","0","380000","2024/04/15 14:59:59","1","2024/04/12 12:00:00","311","0","0","0","380000"
"30319","0","380000","2024/04/26 11:59:59","1","2024/04/15 15:00:00","312","0","0","0","380000"
"30320","0","380000","2024/04/30 11:59:59","1","2024/04/26 12:00:00","313","0","0","0","380000"
"50321","380000","380000","2024/05/03 18:59:59","2","2024/04/30 12:00:00","314","0","0","380000","0"
"30322","0","380000","2024/05/15 14:59:59","1","2024/05/03 19:00:00","315","0","0","0","380000"
"30323","0","380000","2024/05/15 14:59:59","1","2024/05/10 12:00:00","316","0","0","0","380000"
"30324","0","380000","2024/05/27 11:59:59","1","2024/05/15 15:00:00","317","0","0","0","380000"
"30325","0","380000","2024/05/31 11:59:59","1","2024/05/27 12:00:00","318","0","0","0","380000"
"30326","0","380000","2024/06/10 11:59:59","1","2024/05/31 12:00:00","319","0","0","0","380000"
"30327","0","380000","2024/06/15 14:59:59","1","2024/06/10 12:00:00","320","0","0","0","380000"
"30328","0","380000","2024/06/26 11:59:59","1","2024/06/15 15:00:00","321","0","0","0","380000"
"30329","0","380000","2024/06/26 11:59:59","1","2024/06/21 12:00:00","322","0","0","0","380000"
"30330","0","380000","2024/06/30 11:59:59","1","2024/06/26 12:00:00","323","0","0","0","380000"
"50331","380000","380000","2024/07/03 18:59:59","2","2024/06/30 12:00:00","324","0","0","380000","0"
"30332","0","380000","2024/07/15 14:59:59","1","2024/07/03 19:00:00","325","0","0","0","380000"
"30333","0","380000","2024/07/15 14:59:59","1","2024/07/11 12:00:00","326","0","0","0","380000"
"30334","0","380000","2024/07/26 11:59:59","1","2024/07/15 15:00:00","327","0","0","0","380000"
"30335","0","380000","2024/07/31 11:59:59","1","2024/07/23 12:00:00","328","0","0","0","380000"
"30337","0","380000","2024/08/12 11:59:59","1","2024/07/31 12:00:00","329","0","0","0","380000"
"30338","0","380000","2024/08/12 11:59:59","1","2024/08/09 12:00:00","330","0","0","0","380000"
"30339","0","380000","2024/08/15 14:59:59","1","2024/08/12 12:00:00","331","0","0","0","380000"
"40012","0","380000","2024/08/23 11:59:59","1","2024/08/15 15:00:00","332","0","0","0","380000"
"50341","380000","380000","2024/08/26 18:59:59","2","2024/08/23 12:00:00","333","0","0","380000","0"
"30342","0","380000","2024/08/31 11:59:59","1","2024/08/26 19:00:00","334","0","0","0","380000"
"30343","0","380000","2024/09/13 11:59:59","1","2024/08/31 12:00:00","335","0","0","0","380000"
"30344","0","380000","2024/09/25 11:59:59","1","2024/09/13 12:00:00","336","0","0","0","380000"
"30345","0","380000","2024/09/25 11:59:59","1","2024/09/15 15:00:00","337","0","0","0","380000"
"30347","0","380000","2024/09/30 11:59:59","1","2024/09/25 12:00:00","338","0","0","0","380000"
"30346","0","380000","2024/09/30 11:59:59","1","2024/09/25 12:00:00","339","0","0","0","380000"
"30348","0","380000","2024/10/10 11:59:59","1","2024/09/30 12:00:00","340","0","0","0","380000"
"30350","0","380000","2024/10/18 11:59:59","1","2024/10/10 12:00:00","341","0","0","0","380000"
"30349","0","380000","2024/10/13 11:59:59","1","2024/10/10 12:00:00","342","0","0","0","380000"
"30351","0","380000","2024/10/18 11:59:59","1","2024/10/13 12:00:00","343","0","0","0","380000"
"30352","0","380000","2024/10/28 11:59:59","1","2024/10/18 12:00:00","344","0","0","0","380000"
"30353","0","380000","2024/10/28 11:59:59","1","2024/10/24 12:00:00","345","0","0","0","380000"
"50354","380000","380000","2024/10/31 11:59:59","2","2024/10/28 12:00:00","346","0","0","380000","0"
"30355","0","380000","2024/11/11 11:59:59","1","2024/10/31 12:00:00","347","0","0","0","380000"
"30357","0","380000","2024/11/18 11:59:59","1","2024/11/11 12:00:00","348","0","0","0","380000"
"30356","0","380000","2024/11/18 11:59:59","1","2024/11/11 12:00:00","349","0","0","0","380000"
"30358","0","380000","2024/11/26 11:59:59","1","2024/11/18 12:00:00","350","0","0","0","380000"
"30359","0","380000","2024/11/30 11:59:59","1","2024/11/26 12:00:00","351","0","0","0","380000"
"30360","0","380000","2024/12/09 11:59:59","1","2024/11/30 12:00:00","352","0","0","0","380000"
"30362","0","380000","2024/12/15 14:59:59","1","2024/12/09 12:00:00","353","0","0","0","380000"
"30361","0","380000","2024/12/15 14:59:59","1","2024/12/09 12:00:00","354","0","0","0","380000"
"30363","0","380000","2024/12/22 11:59:59","1","2024/12/15 15:00:00","355","0","0","0","380000"
"30364","0","380000","2024/12/31 11:59:59","1","2024/12/22 12:00:00","356","0","0","0","380000"
"50365","380000","380000","2025/01/03 18:59:59","2","2024/12/31 12:00:00","357","0","0","380000","0"
"30366","0","380000","2025/01/15 14:59:59","1","2025/01/03 19:00:00","358","0","0","0","380000"
"30367","0","380000","2025/01/15 14:59:59","1","2025/01/09 12:00:00","359","0","0","0","380000"
"30368","0","380000","2025/01/20 11:59:59","1","2025/01/15 15:00:00","360","0","0","0","380000"
"30369","0","380000","2025/01/31 11:59:59","1","2025/01/20 12:00:00","361","0","0","0","380000"
"30370","0","380000","2025/02/10 11:59:59","1","2025/01/31 12:00:00","362","0","0","0","380000"
"40013","0","380000","2025/02/20 11:59:59","1","2025/02/10 12:00:00","363","0","0","0","380000"
"30371","0","380000","2025/02/15 14:59:59","1","2025/02/10 12:00:00","364","0","0","0","380000"
"30374","0","380000","2025/02/28 11:59:59","1","2025/02/20 12:00:00","365","0","0","0","380000"
"30373","0","380000","2025/02/24 11:59:59","1","2025/02/20 12:00:00","366","0","0","0","380000"
"50375","380000","380000","2025/03/03 18:59:59","2","2025/02/28 12:00:00","367","0","0","380000","0"
"30376","0","380000","2025/03/15 14:59:59","1","2025/03/03 19:00:00","368","0","0","0","380000"
"30377","0","380000","2025/03/15 14:59:59","1","2025/03/10 12:00:00","369","0","0","0","380000"
"30378","0","380000","2025/03/31 11:59:59","1","2025/03/15 15:00:00","370","0","0","0","380000"
"30379","0","380000","2025/04/08 11:59:59","1","2025/03/31 12:00:00","371","0","0","0","380000"
"30380","0","380000","2025/04/15 14:59:59","1","2025/04/08 12:00:00","372","0","0","0","380000"
"30381","0","380000","2025/04/26 11:59:59","1","2025/04/15 15:00:00","373","0","0","0","380000"
"30382","0","380000","2025/04/30 11:59:59","1","2025/04/26 12:00:00","374","0","0","0","380000"
"50383","380000","380000","2025/05/03 18:59:59","2","2025/04/30 12:00:00","375","0","0","380000","0"
"30385","0","380000","2025/05/15 14:59:59","1","2025/05/03 19:00:00","376","0","0","0","380000"
"30384","0","380000","2025/05/15 14:59:59","1","2025/05/03 19:00:00","377","0","0","0","380000"
"30387","0","380000","2025/05/31 11:59:59","1","2025/05/15 15:00:00","378","0","0","0","380000"
"30386","0","380000","2025/05/31 11:59:59","1","2025/05/15 15:00:00","379","0","0","0","380000"
"30388","0","380000","2025/06/10 11:59:59","1","2025/05/31 12:00:00","380","0","0","0","380000"
"30390","0","380000","2025/06/20 11:59:59","1","2025/06/10 12:00:00","381","0","0","0","380000"
"30389","0","380000","2025/06/20 11:59:59","1","2025/06/10 12:00:00","382","0","0","0","380000"
"30392","0","380000","2025/06/27 11:59:59","1","2025/06/20 12:00:00","383","0","0","0","380000"
"30391","0","380000","2025/06/27 11:59:59","1","2025/06/20 12:00:00","384","0","0","0","380000"
"50393","380000","380000","2025/06/30 11:59:59","2","2025/06/27 12:00:00","385","0","0","380000","0"
"30394","0","380000","2025/07/10 11:59:59","1","2025/06/30 12:00:00","386","0","0","0","380000"
"30396","0","380000","2025/07/23 11:59:59","1","2025/07/10 12:00:00","387","0","0","0","380000"
"30395","0","380000","2025/07/23 11:59:59","1","2025/07/10 12:00:00","388","0","0","0","380000"
"30398","0","380000","2025/07/31 11:59:59","1","2025/07/23 12:00:00","389","0","0","0","380000"
"30397","0","380000","2025/07/31 11:59:59","1","2025/07/23 12:00:00","390","0","0","0","380000"
"30399","0","380000","2025/08/10 11:59:59","1","2025/07/31 12:00:00","391","0","0","0","380000"
"30401","0","380000","2025/08/15 14:59:59","1","2025/08/10 12:00:00","392","0","0","0","380000"
"30400","0","380000","2025/08/15 14:59:59","1","2025/08/10 12:00:00","393","0","0","0","380000"
"40014","0","380000","2025/08/22 11:59:59","1","2025/08/15 15:00:00","394","0","0","0","380000"
"30402","0","380000","2025/08/22 11:59:59","1","2025/08/15 15:00:00","395","0","0","0","380000"
"30404","0","380000","2025/08/31 11:59:59","1","2025/08/22 12:00:00","396","0","0","0","380000"
"50405","380000","380000","2025/09/08 11:59:59","2","2025/08/31 12:00:00","397","0","0","380000","0"
"50406","380000","380000","2025/09/16 14:59:59","2","2025/09/08 12:00:00","398","0","0","380000","0"
"30408","0","380000","2025/09/30 11:59:59","1","2025/09/16 15:00:00","399","0","0","0","380000"
"30407","0","380000","2025/09/30 11:59:59","1","2025/09/16 15:00:00","400","0","0","0","380000"
"30409","0","380000","2025/10/10 11:59:59","1","2025/09/30 12:00:00","401","0","0","0","380000"
"30411","0","380000","2025/10/24 11:59:59","1","2025/10/10 12:00:00","402","0","0","0","380000"
"30410","0","380000","2025/10/24 11:59:59","1","2025/10/10 12:00:00","403","0","0","0","380000"
"30413","0","380000","2025/11/03 11:59:59","1","2025/10/24 12:00:00","404","0","0","0","380000"
"30412","0","380000","2025/10/31 11:59:59","1","2025/10/24 12:00:00","405","0","0","0","380000"
"50414","380000","380000","2025/11/03 11:59:59","2","2025/10/31 12:00:00","406","0","0","380000","0"
"30416","0","380000","2025/11/14 14:59:59","1","2025/11/03 12:00:00","407","0","0","0","380000"
"30415","0","380000","2025/11/14 14:59:59","1","2025/11/03 12:00:00","408","0","0","0","380000"
"30418","0","380000","2025/11/30 11:59:59","1","2025/11/14 15:00:00","409","0","0","0","380000"
"30417","0","380000","2025/11/30 11:59:59","1","2025/11/14 15:00:00","410","0","0","0","380000"
"30420","0","380000","2025/12/15 14:59:59","1","2025/11/30 12:00:00","411","0","0","0","380000"
"30419","0","380000","2025/12/15 14:59:59","1","2025/11/30 12:00:00","412","0","0","0","380000"
"30421","0","380000","2025/12/21 11:59:59","1","2025/12/10 12:00:00","413","0","0","0","380000"
"30422","0","380000","2025/12/21 11:59:59","1","2025/12/15 15:00:00","414","0","0","0","380000"
"30423","0","380000","2025/12/31 11:59:59","1","2025/12/21 12:00:00","415","0","0","0","380000"
"50424","380000","380000","2026/01/03 11:59:59","2","2025/12/31 12:00:00","416","0","0","380000","0"
"30426","0","380000","2026/01/15 11:59:59","1","2026/01/03 12:00:00","417","0","0","0","380000"
"30425","0","380000","2026/01/15 11:59:59","1","2026/01/03 12:00:00","418","0","0","0","380000"
"30428","0","380000","2026/01/31 11:59:59","1","2026/01/15 12:00:00","419","0","0","0","380000"
"30427","0","380000","2026/01/31 11:59:59","1","2026/01/15 12:00:00","420","0","0","0","380000"
"30430","0","380000","2026/02/09 11:59:59","1","2026/01/31 12:00:00","421","0","0","0","380000"
"30429","0","380000","2026/02/09 11:59:59","1","2026/01/31 12:00:00","422","0","0","0","380000"
"30432","0","380000","2026/02/15 11:59:59","1","2026/02/09 12:00:00","423","0","0","0","380000"
"30431","0","380000","2026/02/15 11:59:59","1","2026/02/09 12:00:00","424","0","0","0","380000"
"40015","0","380000","2026/02/28 11:59:59","1","2026/02/15 12:00:00","425","0","0","0","380000"
"30433","0","380000","2026/02/28 11:59:59","1","2026/02/15 12:00:00","426","0","0","0","380000"
"50435","380000","380000","2026/03/03 11:59:59","2","2026/02/28 12:00:00","427","0","0","380000","0"
