90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"110301","35","10058034","999999","10028034","999999","10001035","999999"
"110401","1","101551","101011","101401","101011","101011","101281"
"110401","2","101551","101011","102493","102041","102011","102281"
"110401","3","102551","102011","102401","103011","102041","102282"
"110401","4","102552","102041","103551","103041","103011","103281"
"110401","5","103551","103011","103401","103042","103041","103282"
"110401","6","103552","103041","103401","104041","103042","103283"
"110401","7","103552","103042","103583","104042","104041","104281"
"110401","8","103553","104551","104041","104043","104042","104282"
"110401","9","104551","104552","104042","104044","104043","104313"
"110401","10","104552","104554","104043","105041","104044","104344"
"110401","11","104553","105551","104044","105042","105041","105281"
"110401","12","105551","105552","105041","105043","105042","105282"
"110401","13","105552","105553","105042","105044","105043","105283"
"110401","14","105553","105554","105043","105045","105044","105284"
"110401","15","105554","105555","105044","105046","105045","105285"
"110401","16","105555","105556","105045","105047","105046","105286"
"110401","17","105556","105557","105046","106041","105047","105287"
"110401","18","105557","106551","105047","106042","106041","106341"
"110401","19","106551","106552","106041","106043","106042","106342"
"110401","20","106552","106553","106042","107041","106043","106283"
"110401","21","106553","107551","106043","107042","107041","107341"
"110401","22","107551","107552","107041","107043","107042","107492"
"110401","23","107552","107553","107042","108041","107043","107493"
"110401","24","107553","108551","107043","108042","108041","108431"
"110401","25","108551","108552","108041","108043","108042","108492"
"110401","26","108552","108553","108042","108044","108043","108343"
"110401","27","108553","108554","108043","109041","108044","108434"
"110401","28","108554","109551","108044","109042","109041","109341"
"110401","29","109551","109552","109041","109043","109042","109432"
"110401","30","109552","109553","109042","109044","109043","109493"
"110401","31","109553","109554","109043","10004032","109044","109434"
"110401","32","109554","10055032","109044","10004033","10004032","10034032"
"110401","33","10055032","10055033","10004032","10004034","10004033","10043033"
"110401","34","10055033","10055034","10004033","10004035","10004034","10034034"
"110401","35","10055034","999999","10004034","999999","10004035","999999"
"110501","1","101551","101071","101431","101101","101071","101281"
"110501","2","101551","101551","102431","102101","102071","102341"
"110501","3","102551","102551","102432","103071","102101","102342"
"110501","4","102552","102552","103431","103101","103071","103341"
"110501","5","103551","103551","103432","103072","103101","103342"
"110501","6","103582","103342","103432","104101","103072","103343"
"110501","7","103552","103072","103553","104102","104101","104341"
"110501","8","103553","104551","104101","104103","104102","104342"
"110501","9","104551","104552","104102","104104","104103","104343"
"110501","10","104552","104554","104103","105101","104104","104344"
"110501","11","104553","105551","104104","105102","105101","105341"
"110501","12","105551","105552","105101","105103","105102","105282"
"110501","13","105552","105553","105102","105104","105103","105343"
"110501","14","105553","105554","105103","105105","105104","105344"
"110501","15","105554","105555","105104","105106","105105","105345"
"110501","16","105555","105556","105105","105107","105106","105286"
"110501","17","105556","105557","105106","106101","105107","105347"
"110501","18","105557","106551","105107","106102","106101","106341"
"110501","19","106551","106552","106101","106103","106102","106342"
"110501","20","106552","106553","106102","107101","106103","106343"
"110501","21","106553","107551","106103","107102","107101","107281"
"110501","22","107551","107552","107101","107103","107102","107282"
"110501","23","107552","107553","107102","108101","107103","107283"
"110501","24","107553","108551","107103","108102","108101","108401"
"110501","25","108551","108552","108101","108103","108102","108342"
"110501","26","108552","108553","108102","108104","108103","108403"
"110501","27","108553","108554","108103","109101","108104","108434"
"110501","28","108554","109551","108104","109102","109101","109341"
"110501","29","109551","109552","109101","109103","109102","109432"
"110501","30","109552","109553","109102","109104","109103","109493"
"110501","31","109553","109554","109103","10010032","109104","109494"
"110501","32","109554","10055032","109104","10010033","10010032","10034032"
"110501","33","10055032","10055033","10010032","10010034","10010033","10043033"
"110501","34","10055033","10055034","10010033","10010035","10010034","10034034"
"110501","35","10055034","999999","10010034","999999","10010035","999999"
"110601","1","101611","101611","101521","101251","101251","101371"
"110601","2","101611","101611","102461","102222","102221","102371"
"110601","3","102611","102611","102521","103221","102222","102372"
"110601","4","102613","102613","103521","103252","103221","103521"
"110601","5","103611","103611","103522","103222","103252","103371"
"110601","6","103613","103371","103522","104221","103222","103372"
"110601","7","103613","103222","103614","104222","104221","104371"
"110601","8","103614","104611","104221","104223","104222","104522"
"110601","9","104611","104612","104222","104224","104223","104523"
"110601","10","104612","104613","104223","105221","104224","104463"
"110601","11","104613","105611","104224","105222","105221","105521"
"110601","12","105611","105612","105221","105223","105222","105372"
"110601","13","105612","105613","105222","105224","105223","105373"
"110601","14","105613","105614","105223","105225","105224","105523"
"110601","15","105614","105615","105224","105226","105225","105375"
"110601","16","105615","105616","105225","105227","105226","105376"
"110601","17","105616","105617","105226","106221","105227","105377"
"110601","18","105617","106611","105227","106222","106221","106371"
"110601","19","106611","106612","106221","106223","106222","106372"
"110601","20","106612","106613","106222","107221","106223","106373"
"110601","21","106613","107611","106223","107222","107221","107371"
"110601","22","107611","107612","107221","107223","107222","107372"
"110601","23","107612","107613","107222","108221","107223","107373"
"110601","24","107613","108611","107223","108222","108221","108521"
"110601","25","108611","108612","108221","108223","108222","108462"
"110601","26","108612","108613","108222","108224","108223","108523"
"110601","27","108613","108614","108223","109221","108224","108524"
"110601","28","108614","109611","108224","109222","109221","109461"
"110601","29","109611","109612","109221","109223","109222","109522"
"110601","30","109612","109613","109222","109224","109223","109463"
"110601","31","109613","109614","109223","10022032","109224","109524"
"110601","32","109614","10061032","109224","10022033","10022032","10046032"
"110601","33","10061032","10061033","10022032","10022034","10022033","10046033"
"110601","34","10061033","10061034","10022033","10022035","10022034","10052034"
"110601","35","10061034","999999","10022034","999999","10022035","999999"
"110701","1","101551","101131","101551","101131","101131","101281"
"110701","2","101551","101131","102551","102131","102071","102341"
"110701","3","102551","102071","102552","103071","102131","102342"
"110701","4","102552","102131","103551","103131","103071","103341"
"110701","5","103551","103071","103552","103132","103131","103342"
"110701","6","103552","103131","103552","104131","103132","103343"
"110701","7","103582","103553","103553","104132","104131","104341"
"110701","8","103553","104551","104131","104133","104132","104342"
"110701","9","104551","104552","104132","104134","104133","104343"
"110701","10","104552","104554","104133","105131","104134","104344"
"110701","11","104553","105551","104134","105132","105131","105281"
"110701","12","105551","105552","105131","105133","105132","105282"
"110701","13","105552","105553","105132","105134","105133","105343"
"110701","14","105553","105554","105133","105135","105134","105344"
"110701","15","105554","105555","105134","105136","105135","105345"
"110701","16","105555","105556","105135","105137","105136","105346"
"110701","17","105556","105557","105136","106131","105137","105347"
"110701","18","105557","106551","105137","106132","106131","106341"
"110701","19","106551","106552","106131","106133","106132","106342"
"110701","20","106552","106553","106132","107131","106133","106343"
"110701","21","106553","107551","106133","107132","107131","107341"
"110701","22","107551","107552","107131","107133","107132","107492"
"110701","23","107552","107553","107132","108131","107133","107343"
"110701","24","107553","108551","107133","108132","108131","108431"
"110701","25","108551","108552","108131","108133","108132","108492"
"110701","26","108552","108553","108132","108134","108133","108343"
"110701","27","108553","108554","108133","109131","108134","108434"
"110701","28","108554","109551","108134","109132","109131","109341"
"110701","29","109551","109552","109131","109133","109132","109432"
"110701","30","109552","109553","109132","109134","109133","109343"
"110701","31","109553","109554","109133","10013032","109134","109434"
"110701","32","109554","10055032","109134","10013033","10013032","10034032"
"110701","33","10055032","10055033","10013032","10013034","10013033","10043033"
"110701","34","10055033","10055034","10013033","10013035","10013034","10034034"
"110701","35","10055034","999999","10013034","999999","10013035","999999"
"110801","1","101551","101551","101431","101071","101071","101281"
"110801","2","101551","101551","102431","102041","102071","102431"
"110801","3","102551","102551","102432","103071","102041","102342"
"110801","4","102552","102552","103431","103041","103431","103341"
"110801","5","103551","103551","103432","103072","103041","103342"
"110801","6","103552","103552","103432","104071","103072","103343"
"110801","7","103552","103072","103553","104072","104071","104341"
"110801","8","103553","104551","104431","104073","104072","104342"
"110801","9","104551","104582","104342","104074","104073","104343"
"110801","10","104552","104553","104343","105071","104074","104433"
"110801","11","104554","105551","104344","105072","105071","105401"
"110801","12","105551","105552","105341","105073","105072","105282"
"110801","13","105552","105553","105342","105074","105073","105343"
"110801","14","105553","105554","105343","105075","105074","105344"
"110801","15","105554","105555","105344","105076","105075","105285"
"110801","16","105555","105556","105285","105077","105076","105286"
"110801","17","105556","105557","105286","106071","105077","105287"
"110801","18","105557","106551","105287","106072","106071","106341"
"110801","19","106551","106552","106341","106073","106072","106342"
"110801","20","106552","106553","106342","107071","106073","106343"
"110801","21","106553","107551","106343","107072","107071","107491"
"110801","22","107551","107552","107491","107073","107072","107492"
"110801","23","107552","107553","107492","108071","107073","107493"
"110801","24","107553","108551","107493","108072","108071","108431"
"110801","25","108551","108552","108431","108073","108072","108492"
"110801","26","108552","108553","108492","108074","108073","108343"
"110801","27","108553","108554","108343","109071","108074","108494"
"110801","28","108554","109551","108494","109072","109071","109341"
"110801","29","109551","109552","109341","109073","109072","109432"
"110801","30","109552","109553","109432","109074","109073","109493"
"110801","31","109553","109554","109493","10007032","109074","109494"
"110801","32","109554","10055032","109494","10007033","10007032","10034032"
"110801","33","10055032","10055033","10034032","10007034","10007033","10043033"
"110801","34","10055033","10055034","10043033","10007035","10007034","10034034"
"110801","35","10055034","999999","10034034","999999","10007035","999999"
"110901","1","101581","101071","101431","101101","101101","101281"
"110901","2","101581","101101","102431","102101","102071","102341"
"110901","3","102581","102071","102432","103071","102101","102342"
"110901","4","102582","102101","103431","103101","103071","103341"
"110901","5","103581","103071","103432","103072","103101","103342"
"110901","6","103582","103552","103432","104101","103072","103343"
"110901","7","103552","103072","103583","104102","104101","104341"
"110901","8","103553","104551","104101","104103","104102","104342"
"110901","9","104551","104552","104102","104104","104103","104343"
"110901","10","104552","104553","104103","105101","104104","104284"
"110901","11","104554","105551","104344","105102","105101","105341"
"110901","12","105551","105552","105341","105103","105102","105282"
"110901","13","105552","105553","105342","105104","105103","105343"
"110901","14","105553","105554","105343","105105","105104","105344"
"110901","15","105554","105555","105344","105106","105105","105285"
"110901","16","105555","105556","105285","105107","105106","105346"
"110901","17","105556","105557","105346","106101","105107","105347"
"110901","18","105557","106551","105347","106102","106101","106341"
"110901","19","106551","106552","106341","106103","106102","106342"
"110901","20","106552","106553","106342","107101","106103","106343"
"110901","21","106553","107551","106343","107102","107101","107491"
"110901","22","107551","107552","107491","107103","107102","107492"
"110901","23","107552","107553","107492","108101","107103","107493"
"110901","24","107553","108551","107493","108102","108101","108431"
"110901","25","108551","108552","108431","108103","108102","108492"
"110901","26","108552","108553","108492","108104","108103","108343"
"110901","27","108553","108554","108343","109101","108104","108434"
"110901","28","108554","109551","108434","109102","109101","109341"
"110901","29","109551","109552","109341","109103","109102","109282"
"110901","30","109552","109553","109282","109104","109103","109283"
"110901","31","109553","109554","109283","10010032","109104","109284"
"110901","32","109554","10055032","109284","10010033","10010032","10028032"
"110901","33","10055032","10055033","10028032","10010034","10010033","10028033"
"110901","34","10055033","10055034","10028033","10010035","10010034","10028034"
"110901","35","10055034","999999","10028034","999999","10010035","999999"
"111001","1","101581","101611","101521","101251","101251","101371"
"111001","2","101581","101611","102461","102252","102251","102371"
"111001","3","102581","102612","102521","103251","102252","102372"
"111001","4","102582","102614","103521","103252","103251","103521"
"111001","5","103581","103612","103461","103222","103252","103371"
"111001","6","103582","103613","103522","104251","103222","103372"
"111001","7","103582","103222","103614","104252","104461","104371"
"111001","8","103614","104581","104461","104253","104252","104372"
"111001","9","104611","104582","104522","104254","104253","104523"
"111001","10","104612","104583","104462","105251","104254","104373"
"111001","11","104613","105581","104463","105252","105251","105371"
"111001","12","105611","105582","105521","105253","105252","105522"
"111001","13","105612","105583","105522","105254","105253","105462"
"111001","14","105613","105584","105462","105255","105254","105374"
"111001","15","105614","105585","105374","105256","105255","105463"
"111001","16","105615","105586","105463","105257","105256","105524"
"111001","17","105616","105587","105524","106251","105257","105464"
"111001","18","105617","106581","105464","106252","106251","106461"
"111001","19","106611","106582","106461","106253","106252","106521"
"111001","20","106612","106583","106372","107251","106253","106462"
"111001","21","106613","107581","106462","107252","107251","107461"
"111001","22","107611","107582","107461","107253","107252","107462"
"111001","23","107612","107583","107462","108251","107253","107463"
"111001","24","107613","108581","107463","108252","108251","108371"
"111001","25","108611","108582","108371","108253","108252","108372"
"111001","26","108612","108583","108372","108254","108253","108373"
"111001","27","108613","108584","108373","109251","108254","108374"
"111001","28","108614","109581","108374","109252","109251","109371"
"111001","29","109611","109582","109371","109253","109252","109372"
"111001","30","109612","109583","109372","109254","109253","109373"
"111001","31","109613","109584","109373","10025032","109254","109374"
"111001","32","109614","10058032","109374","10025033","10025032","10037032"
"111001","33","10061032","10058033","10037032","10025034","10025033","10037033"
"111001","34","10061033","10058034","10037033","10025035","10025034","10037034"
"111001","35","10061034","999999","10037034","999999","10025035","999999"
"111101","1","101611","101611","101521","101251","101251","101371"
"111101","2","101611","101611","102461","102252","102251","102371"
"111101","3","102611","102611","102222","103251","102252","102372"
"111101","4","102613","102613","103611","103252","103521","103251"
"111101","5","103611","103611","103522","103222","103252","103371"
"111101","6","103613","103613","103252","104251","103222","103372"
"111101","7","103613","103614","103614","104252","104251","104371"
"111101","8","103614","104611","104251","104253","104252","104522"
"111101","9","104611","104612","104252","104254","104253","104462"
"111101","10","104612","104613","104253","105251","104254","104463"
"111101","11","104613","105611","104254","105252","105251","105521"
"111101","12","105611","105612","105251","105253","105252","105372"
"111101","13","105612","105613","105252","105254","105253","105373"
"111101","14","105613","105614","105253","105255","105254","105523"
"111101","15","105614","105615","105254","105256","105255","105463"
"111101","16","105615","105616","105255","105257","105256","105524"
"111101","17","105616","105617","105256","106251","105257","105377"
"111101","18","105617","106611","105257","106252","106251","106371"
"111101","19","106611","106612","106251","106253","106252","106521"
"111101","20","106612","106613","106252","107251","106253","106462"
"111101","21","106613","107611","106253","107252","107251","107461"
"111101","22","107611","107612","107251","107253","107252","107462"
"111101","23","107612","107613","107252","108251","107253","107463"
"111101","24","107613","108611","107253","108252","108251","108371"
"111101","25","108611","108612","108251","108253","108252","108372"
"111101","26","108612","108613","108252","108254","108253","108373"
"111101","27","108613","108614","108253","109251","108254","108374"
"111101","28","108614","109611","108254","109252","109251","109371"
"111101","29","109611","109612","109251","109253","109252","109372"
"111101","30","109612","109613","109252","109254","109253","109373"
"111101","31","109613","109614","109253","10025032","109254","109374"
"111101","32","109614","10061032","109254","10025033","10025032","10037032"
"111101","33","10061032","10061033","10025032","10025034","10025033","10037033"
"111101","34","10061033","10061034","10025033","10025035","10025034","10037034"
"111101","35","10061034","999999","10025034","999999","10025035","999999"
"111201","1","101551","101071","101431","101101","101071","101281"
"111201","2","101551","101551","102431","102101","102071","102341"
"111201","3","102551","102551","102432","103071","102101","102342"
"111201","4","102552","102552","103431","103101","103071","103341"
"111201","5","103551","103551","103432","103072","103101","103342"
"111201","6","103552","103552","103432","104101","103072","103343"
"111201","7","103552","103072","103553","104102","104101","104341"
"111201","8","103553","104551","104101","104103","104102","104342"
"111201","9","104551","104552","104102","104104","104103","104343"
"111201","10","104552","104554","104103","105101","104104","104344"
"111201","11","104553","105551","104104","105102","105101","105341"
"111201","12","105551","105552","105101","105103","105102","105282"
"111201","13","105552","105553","105102","105104","105103","105343"
"111201","14","105553","105554","105103","105105","105104","105344"
"111201","15","105554","105555","105104","105106","105105","105345"
"111201","16","105555","105556","105105","105107","105106","105286"
"111201","17","105556","105557","105106","106101","105107","105347"
"111201","18","105557","106551","105107","106102","106101","106341"
"111201","19","106551","106552","106101","106103","106102","106342"
"111201","20","106552","106553","106102","107101","106103","106343"
"111201","21","106553","107551","106103","107102","107101","107281"
"111201","22","107551","107552","107101","107103","107102","107282"
"111201","23","107552","107553","107102","108101","107103","107283"
"111201","24","107553","108551","107103","108102","108101","108401"
"111201","25","108551","108552","108101","108103","108102","108312"
"111201","26","108552","108553","108102","108104","108103","108403"
"111201","27","108553","108554","108103","109101","108104","108434"
"111201","28","108554","109551","108104","109102","109101","109341"
"111201","29","109551","109552","109101","109103","109102","109432"
"111201","30","109552","109553","109102","109104","109103","109493"
"111201","31","109553","109554","109103","10010032","109104","109494"
"111201","32","109554","10055032","109104","10010033","10010032","10034032"
"111201","33","10055032","10055033","10010032","10010034","10010033","10043033"
"111201","34","10055033","10055034","10010033","10010035","10010034","10034034"
"111201","35","10055034","999999","10010034","999999","10010035","999999"
"111301","1","101551","101551","101401","101011","101191","101281"
"111301","2","101551","101551","102493","102013","102011","102311"
"111301","3","102551","102551","102401","103011","102192","102312"
"111301","4","102552","102552","103431","103012","103011","103281"
"111301","5","103551","103551","103491","103013","103192","103282"
"111301","6","103552","103552","103491","104011","103013","103283"
"111301","7","103552","103553","103553","104012","104191","104281"
"111301","8","103553","104551","104491","104013","104192","104282"
"111301","9","104551","104552","104432","104014","104193","104402"
"111301","10","104552","104553","104402","105011","104194","104284"
"111301","11","104554","105551","104433","105012","105191","105401"
"111301","12","105551","105552","105401","105013","105192","105312"
"111301","13","105552","105553","105431","105014","105193","105491"
"111301","14","105553","105554","105491","105015","105194","105432"
"111301","15","105554","105555","105432","105016","105195","105285"
"111301","16","105555","105556","105285","105017","105196","105346"
"111301","17","105556","105557","105346","106011","105197","105287"
"111301","18","105557","106551","105287","106012","106191","106281"
"111301","19","106551","106552","106281","106013","106192","106282"
"111301","20","106552","106553","106282","107011","106193","106283"
"111301","21","106553","107551","106283","107012","107191","107491"
"111301","22","107551","107552","107491","107013","107192","107312"
"111301","23","107552","107553","107312","108011","107193","107313"
"111301","24","107553","108551","107313","108012","108191","108431"
"111301","25","108551","108552","108431","108013","108192","108282"
"111301","26","108552","108553","108282","108014","108193","108343"
"111301","27","108553","108554","108343","109011","108194","108494"
"111301","28","108554","109551","108494","109012","109191","109341"
"111301","29","109551","109552","109341","109013","109192","109402"
"111301","30","109552","109553","109402","109014","109193","109343"
"111301","31","109553","109554","109343","10001032","109194","109434"
"111301","32","109554","10055032","109434","10001033","10019032","10040032"
"111301","33","10055032","10055033","10040032","10001034","10019033","10040033"
"111301","34","10055033","10055034","10040033","10001035","10019034","10034034"
"111301","35","10055034","999999","10034034","999999","10019035","999999"
"111401","1","101611","101611","101521","101251","101251","101371"
"111401","2","101611","101611","102461","102222","102221","102371"
"111401","3","102611","102611","102521","103221","102222","102372"
"111401","4","102613","102613","103611","103252","103521","103251"
"111401","5","103611","103611","103522","103222","103252","103371"
"111401","6","103613","103371","103522","104221","103222","103372"
"111401","7","103613","103614","103614","104222","104221","104371"
"111401","8","103614","104611","104221","104223","104222","104522"
"111401","9","104611","104612","104222","104224","104223","104462"
"111401","10","104612","104613","104223","105221","104224","104463"
"111401","11","104613","105611","104224","105222","105221","105521"
"111401","12","105611","105612","105221","105223","105222","105372"
"111401","13","105612","105613","105222","105224","105223","105373"
"111401","14","105613","105614","105223","105225","105224","105523"
"111401","15","105614","105615","105224","105226","105225","105375"
"111401","16","105615","105616","105225","105227","105226","105376"
"111401","17","105616","105617","105226","106221","105227","105377"
"111401","18","105617","106611","105227","106222","106221","106371"
"111401","19","106611","106612","106221","106223","106222","106372"
"111401","20","106612","106613","106222","107221","106223","106373"
"111401","21","106613","107611","106223","107222","107221","107371"
"111401","22","107611","107612","107221","107223","107222","107372"
"111401","23","107612","107613","107222","108221","107223","107373"
"111401","24","107613","108611","107223","108222","108221","108521"
"111401","25","108611","108612","108221","108223","108222","108462"
"111401","26","108612","108613","108222","108224","108223","108523"
"111401","27","108613","108614","108223","109221","108224","108524"
"111401","28","108614","109611","108224","109222","109221","109461"
"111401","29","109611","109612","109221","109223","109222","109522"
"111401","30","109612","109613","109222","109224","109223","109463"
"111401","31","109613","109614","109223","10022032","109224","109524"
"111401","32","109614","10061032","109224","10022033","10022032","10046032"
"111401","33","10061032","10061033","10022032","10022034","10022033","10046033"
"111401","34","10061033","10061034","10022033","10022035","10022034","10052034"
"111401","35","10061034","999999","10022034","999999","10022035","999999"
"111501","1","101551","101011","101401","101011","101011","101281"
"111501","2","101551","101551","102071","102013","102011","102281"
"111501","3","102551","102011","102401","103011","102013","102282"
"111501","4","102552","102552","103431","103012","103011","103281"
"111501","5","103551","103071","103401","103013","103012","103282"
"111501","6","103552","103552","103401","104011","103013","103283"
"111501","7","103552","103553","103013","104012","104011","104281"
"111501","8","103553","104551","104011","104013","104012","104282"
"111501","9","104551","104552","104012","104014","104013","104402"
"111501","10","104552","104553","104013","105011","104014","104284"
"111501","11","104553","105551","104014","105012","105011","105281"
"111501","12","105551","105552","105011","105013","105012","105282"
"111501","13","105552","105553","105012","105014","105013","105283"
"111501","14","105553","105554","105013","105015","105014","105284"
"111501","15","105554","105555","105014","105016","105015","105285"
"111501","16","105555","105556","105015","105017","105016","105286"
"111501","17","105556","105557","105016","106011","105017","105287"
"111501","18","105557","106551","105017","106012","106011","106281"
"111501","19","106551","106552","106011","106013","106012","106282"
"111501","20","106552","106553","106012","107011","106013","106283"
"111501","21","106553","107551","106013","107012","107011","107281"
"111501","22","107551","107552","107011","107013","107012","107492"
"111501","23","107552","107553","107012","108011","107013","107493"
"111501","24","107553","108551","107013","108012","108011","108431"
"111501","25","108551","108552","108011","108013","108012","108492"
"111501","26","108552","108553","108012","108014","108013","108343"
"111501","27","108553","108554","108013","109011","108014","108494"
"111501","28","108554","109551","108014","109012","109011","109341"
"111501","29","109551","109552","109011","109013","109012","109432"
"111501","30","109552","109553","109012","109014","109013","109493"
"111501","31","109553","109554","109013","10001032","109014","109494"
"111501","32","109554","10055032","109014","10001033","10001032","10034032"
"111501","33","10055032","10055033","10001032","10001034","10001033","10043033"
"111501","34","10055033","10055034","10001033","10001035","10001034","10034034"
"111501","35","10055034","999999","10001034","999999","10001035","999999"
"111601","1","101581","101551","101401","101011","101401","101281"
"111601","2","101581","101551","102493","102014","102491","102281"
"111601","3","102581","102162","102401","103011","102401","102282"
"111601","4","102582","102163","103431","103012","103431","103311"
"111601","5","103581","103551","103401","103013","103401","103282"
"111601","6","103582","103552","103401","104011","103583","103283"
"111601","7","103582","103583","103583","104012","104401","104311"
"111601","8","103583","104581","104491","104013","104012","104432"
"111601","9","104581","104582","104282","104014","104013","104313"
"111601","10","104582","104583","104402","105011","104014","104284"
"111601","11","104583","105581","104433","105012","105011","105341"
"111601","12","105581","105582","105401","105013","105012","105342"
"111601","13","105582","105583","105431","105014","105013","105283"
"111601","14","105583","105584","105491","105015","105014","105314"
"111601","15","105584","105585","105432","105016","105015","105402"
"111601","16","105585","105586","105402","105017","105016","105433"
"111601","17","105586","105587","105433","106011","105017","105403"
"111601","18","105587","106581","105403","106012","106011","106401"
"111601","19","106581","106582","106401","106013","106012","106431"
"111601","20","106582","106583","106431","107011","106013","106491"
"111601","21","106583","107581","106491","107012","107011","107281"
"111601","22","107581","107582","107281","107013","107012","107342"
"111601","23","107582","107583","107342","108011","107013","107343"
"111601","24","107583","108581","107343","108012","108011","108311"
"111601","25","108581","108582","108311","108013","108012","108282"
"111601","26","108582","108583","108282","108014","108013","108283"
"111601","27","108583","108584","108283","109011","108014","108314"
"111601","28","108584","109581","108314","109012","109011","109281"
"111601","29","109581","109582","109281","109013","109012","109282"
"111601","30","109582","109583","109282","109014","109013","109283"
"111601","31","109583","109584","109283","10001032","109014","109284"
"111601","32","109584","10058032","109284","10001033","10001032","10028032"
"111601","33","10058032","10058033","10028032","10001034","10001033","10028033"
"111601","34","10058033","10058034","10028033","10001035","10001034","10028034"
"111601","35","10058034","999999","10028034","999999","10001035","999999"
"111701","1","101611","101611","101521","101251","101251","101371"
"111701","2","101611","101611","102461","102222","102221","102371"
"111701","3","102611","102611","102521","103221","102222","102372"
"111701","4","102613","102613","103611","103252","103521","103251"
"111701","5","103611","103611","103522","103222","103252","103371"
"111701","6","103613","103371","103522","104221","103222","103372"
"111701","7","103613","103614","103614","104222","104221","104371"
"111701","8","103614","104611","104221","104223","104222","104522"
"111701","9","104611","104612","104222","104224","104223","104462"
"111701","10","104612","104613","104223","105221","104224","104463"
"111701","11","104613","105611","104224","105222","105221","105521"
"111701","12","105611","105612","105221","105223","105222","105372"
"111701","13","105612","105613","105222","105224","105223","105373"
"111701","14","105613","105614","105223","105225","105224","105523"
"111701","15","105614","105615","105224","105226","105225","105375"
"111701","16","105615","105616","105225","105227","105226","105376"
"111701","17","105616","105617","105226","106221","105227","105377"
"111701","18","105617","106611","105227","106222","106221","106371"
"111701","19","106611","106612","106221","106223","106222","106372"
"111701","20","106612","106613","106222","107221","106223","106373"
"111701","21","106613","107611","106223","107222","107221","107371"
"111701","22","107611","107612","107221","107223","107222","107372"
"111701","23","107612","107613","107222","108221","107223","107373"
"111701","24","107613","108611","107223","108222","108221","108521"
"111701","25","108611","108612","108221","108223","108222","108462"
"111701","26","108612","108613","108222","108224","108223","108523"
"111701","27","108613","108614","108223","109221","108224","108524"
"111701","28","108614","109611","108224","109222","109221","109461"
"111701","29","109611","109612","109221","109223","109222","109522"
"111701","30","109612","109613","109222","109224","109223","109463"
"111701","31","109613","109614","109223","10022032","109224","109524"
"111701","32","109614","10061032","109224","10022033","10022032","10046032"
"111701","33","10061032","10061033","10022032","10022034","10022033","10046033"
"111701","34","10061033","10061034","10022033","10022035","10022034","10052034"
"111701","35","10061034","999999","10022034","999999","10022035","999999"
"111801","1","101581","101581","101401","101011","101011","101281"
"111801","2","101581","101581","102491","102014","102011","102341"
"111801","3","102581","102551","102401","103011","102013","102432"
"111801","4","102582","102582","103431","103012","103011","103281"
"111801","5","103581","103551","103401","103013","103012","103432"
"111801","6","103582","103582","103401","104011","103013","103343"
"111801","7","103582","103583","103583","104012","104011","104401"
"111801","8","103583","104551","104281","104013","104012","104342"
"111801","9","104581","104582","104342","104014","104013","104283"
"111801","10","104582","104583","104283","105011","104014","104344"
"111801","11","104583","105551","104284","105012","105011","105281"
"111801","12","105581","105582","105341","105013","105012","105282"
"111801","13","105582","105583","105282","105014","105013","105343"
"111801","14","105583","105554","105343","105015","105014","105284"
"111801","15","105584","105585","105344","105016","105015","105402"
"111801","16","105585","105586","105402","105017","105016","105433"
"111801","17","105586","105557","105433","106011","105017","105403"
"111801","18","105587","106551","105403","106012","106011","106341"
"111801","19","106581","106582","106401","106013","106012","106431"
"111801","20","106582","106583","106431","107011","106013","106491"
"111801","21","106583","107581","106491","107012","107011","107341"
"111801","22","107581","107582","107341","107013","107012","107282"
"111801","23","107582","107583","107282","108011","107013","107283"
"111801","24","107583","108581","107283","108012","108011","108281"
"111801","25","108581","108582","108281","108013","108012","108282"
"111801","26","108582","108583","108282","108014","108013","108283"
"111801","27","108583","108584","108283","109011","108014","108284"
"111801","28","108584","109581","108284","109012","109011","109281"
"111801","29","109581","109582","109281","109013","109012","109282"
"111801","30","109582","109583","109282","109014","109013","109283"
"111801","31","109583","109584","109283","10001032","109014","109284"
"111801","32","109584","10058032","109284","10001033","10001032","10028032"
"111801","33","10058032","10058033","10028032","10001034","10001033","10028033"
"111801","34","10058033","10058034","10028033","10001035","10001034","10028034"
"111801","35","10058034","999999","10028034","999999","10001035","999999"
"111901","1","101551","101581","101431","101161","101161","101281"
"111901","2","101551","101581","102491","102163","102162","102341"
"111901","3","102551","102581","102432","103161","102163","102342"
"111901","4","102552","102582","103431","103162","103161","103341"
"111901","5","103551","103581","103432","103193","103162","103342"
"111901","6","103342","103552","103401","104161","103193","103343"
"111901","7","103582","103553","103583","104162","104161","104341"
