80bb2d5eaf13c30b8406f03918c2f9ee582cd3d95c03fea3e8cd0ae1adae13ee,e03b8c2d9f6c69e99cf88133cdcf57f7f670091d47cb50ff9bae78ec1dcf21bc,2aa5b2060b8d357686258614817b39a0583e6d203766f6af2870ec5d7cd0c707,6b993a963adaa7daf5639184fbe04203f5b55206d92ebdfeec7fa2b66feaa11c,2a420e41e4cb4df9001ac03fb6c6609e77f6677f8153f4d9d78717f6c13480f8,ea9b84af9da6bf97e0d1cb939c868292a32cf42392762da59096b3b12ee9ec71,5eacdc9525f98bd704e09656f0bb18b0778dd114d3ae1d4e3b8fe13ff1a8bd90,85afedfcec6c11436e71a30f1a7b4d3d7b505fe7bec2805f720029d957336d70,0706d88fa0babb93c405c525a2b13083ae8a6cfdbd91cd8cbde5843c2f2350a6,ef8e7ece28e4c421396e4fb160bfee38e92bfc2b4accf67473c2414a25913f13,348b5672dcbce43788710197fc936dbc7bd4aa8dba199e0c907b289bff774965
"1270","74","2030/12/17 14:59:59","0","2015/04/01 15:00:00","120213","クウカ（サマー）","1","0","0","1270"
"1271","115","2030/12/17 14:59:59","0","2015/04/01 15:00:00","214412","シノブ（サマー）","1","0","0","1271"
"1272","67","2030/12/17 14:59:59","0","2015/04/01 15:00:00","117016","キャル（編入生）","1","0","0","1272"
"1273","124","2030/12/17 14:59:59","0","2015/04/01 15:00:00","222214","スズナ（編入生）","1","0","0","1273"
"1275","100","2030/12/17 14:59:59","0","2015/04/01 15:00:00","208314","サレン（サラサリア）","1","0","0","1275"
"1276","270","2030/12/17 14:59:59","0","2015/04/01 15:00:00","821014","ルカ（サラサリア）","1","0","0","1276"
"1277","266","2030/12/17 14:59:59","0","2015/04/01 15:00:00","819431","リンド","1","0","0","1277"
"1278","40","2030/12/17 14:59:59","0","2015/04/01 15:00:00","28211","ヴルム","1","0","0","1278"
"1279","176","2030/12/17 14:59:59","0","2015/04/01 15:00:00","541413","ペコリーヌ（クリスマス）","1","0","0","1279"
"1280","86","2030/12/17 14:59:59","0","2015/04/01 15:00:00","128322","クレジッタ（クリスマス）","1","0","0","1280"
"1283","33","2030/12/17 14:59:59","0","2015/04/01 15:00:00","14414","イノリ（ニューイヤー）","1","0","0","1283"
"1284","164","2030/12/17 14:59:59","0","2015/04/01 15:00:00","503213","ハツネ（ニューイヤー）","1","0","0","1284"
"1285","55","2030/12/17 14:59:59","0","2015/04/01 15:00:00","102213","カスミ（ニューイヤー）","1","0","0","1285"
"1287","168","2030/12/17 14:59:59","0","2015/04/01 15:00:00","517412","ヒヨリ（アストラル）","1","0","0","1287"
"1288","274","2030/12/17 14:59:59","0","2015/04/01 15:00:00","830112","レイ（アストラル）","1","0","0","1288"
"1289","231","2030/12/17 14:59:59","0","2015/04/01 15:00:00","720112","ユイ（アストラル）","1","0","0","1289"
"1290","48","2030/12/17 14:59:59","0","2015/04/01 15:00:00","38131","エリス","1","0","0","1290"
"1293","244","2030/12/17 14:59:59","0","2015/04/01 15:00:00","724112","ユニ（ウィンター）","1","0","0","1293"
"1294","88","2030/12/17 14:59:59","0","2015/04/01 15:00:00","128412","クロエ（ウィンター）","1","0","0","1294"
"1296","12","2030/12/17 14:59:59","0","2015/04/01 15:00:00","4011","アネモネ","1","0","0","1296"
"1297","156","2030/12/17 14:59:59","0","2015/04/01 15:00:00","435211","ネフィ＝ネラ","1","0","0","1297"
"1298","184","2030/12/17 14:59:59","0","2015/04/01 15:00:00","601412","マコト（コマンダー）","1","0","0","1298"
"1299","45","2030/12/17 14:59:59","0","2015/04/01 15:00:00","38112","エリコ（コマンダー）","1","0","0","1299"
"1300","229","2030/12/17 14:59:59","0","2015/04/01 15:00:00","706011","ヤマト","1","0","0","1300"
"1301","281","2030/12/17 14:59:59","0","2015/04/01 15:00:00","901011","ワカナ","1","0","0","1301"
"1302","172","2030/12/17 14:59:59","0","2015/04/01 15:00:00","525211","フブキ","1","0","0","1302"
"1307","70","2030/12/17 14:59:59","0","2015/04/01 15:00:00","117413","キョウカ（スプリング）","1","0","0","1307"
"1308","127","2030/12/17 14:59:59","0","2015/04/01 15:00:00","222223","スズメ（スプリング）","1","0","0","1308"
"1309","83","2030/12/17 14:59:59","0","2015/04/01 15:00:00","128221","クルル","1","0","0","1309"
"1310","197","2030/12/17 14:59:59","0","2015/04/01 15:00:00","605415","マホ（ドリームパーク）","1","0","0","1310"
"1311","151","2030/12/17 14:59:59","0","2015/04/01 15:00:00","430012","ネア（サマー）","1","0","0","1311"
"1312","210","2030/12/17 14:59:59","0","2015/04/01 15:00:00","612432","ミソラ（サマー）","1","0","0","1312"
"1316","260","2030/12/17 14:59:59","0","2015/04/01 15:00:00","818111","リリ（サマー）","1","0","0","1316"
"1317","14","2030/12/17 14:59:59","0","2015/04/01 15:00:00","6313","アメス（サマー）","1","0","0","1317"
"1318","181","2030/12/17 14:59:59","0","2015/04/01 15:00:00","546112","ホマレ（サマー）","1","0","0","1318"
"1319","43","2030/12/17 14:59:59","0","2015/04/01 15:00:00","36212","エミリア（サマー）","1","0","0","1319"
"1320","41","2030/12/17 14:59:59","0","2015/04/01 15:00:00","31111","エキドナ（サマー）","1","0","0","1320"
"1321","280","2030/12/17 14:59:59","0","2015/04/01 15:00:00","836212","レム（サマー）","1","0","0","1321"
"1322","158","2030/12/17 14:59:59","0","2015/04/01 15:00:00","442412","ノゾミ（アルケミスト）","1","0","0","1322"
"1801","171","2030/12/17 14:59:59","0","2015/04/01 15:00:00","517415","ヒヨリ（プリンセス）","1","0","0","1801"
"1802","235","2030/12/17 14:59:59","0","2015/04/01 15:00:00","720116","ユイ（プリンセス）","1","0","0","1802"
"1803","278","2030/12/17 14:59:59","0","2015/04/01 15:00:00","830116","レイ（プリンセス）","1","0","0","1803"
"1804","179","2030/12/17 14:59:59","0","2015/04/01 15:00:00","541416","ぺコリーヌ（プリンセス）","1","0","0","1804"
"1805","95","2030/12/17 14:59:59","0","2015/04/01 15:00:00","143215","コッコロ（プリンセス）","1","0","0","1805"
"1806","66","2030/12/17 14:59:59","0","2015/04/01 15:00:00","117015","キャル（プリンセス）","1","0","0","1806"
"1807","165","2030/12/17 14:59:59","0","2015/04/01 15:00:00","503221","ハツネ＆シオリ","1","0","0","1807"
"1808","208","2030/12/17 14:59:59","0","2015/04/01 15:00:00","612421","ミソギ＆ミミ＆キョウカ","1","0","0","1808"
"1809","11","2030/12/17 14:59:59","0","2015/04/01 15:00:00","1121","アキノ＆サレン","1","0","0","1809"
"1810","23","2030/12/17 14:59:59","0","2015/04/01 15:00:00","9421","アン＆グレア","1","0","0","1810"
"1811","113","2030/12/17 14:59:59","0","2015/04/01 15:00:00","212221","シズル＆リノ","1","0","0","1811"
"1812","105","2030/12/17 14:59:59","0","2015/04/01 15:00:00","210313","シェフィ（プリンセス）","1","0","0","1812"
"1900","9900","2030/12/17 14:59:59","0","2015/04/01 15:00:00","6311","アメス","1","0","0","1900"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","999900","序章_絆をつなぐものたち","2","0","2000002","2000"
"0","2","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999901","第1章_謎の少女と記憶の鍵","2","0","2001005","2001"
"0","3","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999902","第2章_誓約女君（レジーナゲッシュ）","2","0","2002005","2002"
"0","4","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999903","第3章_襲来する黒き幻影（シャドウ）","2","0","2003005","2003"
"0","5","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999904","第4章_災厄の牧場（エリザベスパーク）","2","0","2004005","2004"
"0","6","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999905","第5章_集結、七冠（セブンクラウンズ）","2","0","2005006","2005"
"0","7","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999906","第6章_忘れられた王女","2","0","2006013","2006"
"0","8","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999907","第7章_予言された災禍","2","0","2007012","2007"
"0","9","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999908","第8章_すれちがう想い","2","0","2008015","2008"
"0","10","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999909","第9章_狙われたライブ","2","0","2009099","2009"
"0","11","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999910","第10章_ペコリーヌ救出作戦","2","0","2010006","2010"
"0","12","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999911","第11章_希望を挫く黒鉄","2","0","2011008","2011"
"0","13","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999912","第12章_仮面の下の素顔","2","0","2012014","2012"
"0","14","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999913","第13章_決戦、ランドソル","2","0","2013015","2013"
"0","15","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999914","第14章_兇滅の覇瞳皇帝","2","0","2014008","2014"
"0","16","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999915","第15章_Re：コネクト","2","0","2015009","2015"
"0","17","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999921","第2部 第1章_冒険、再び","2","0","2101014","2101"
"0","18","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999922","第2部 第2章_禍のレギオン","2","0","2102011","2102"
"0","19","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999923","第2部 第3章_嵐のはじまり","2","0","2103017","2103"
"0","20","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999924","第2部 第4章_仮初のクラスメイト","2","0","2104008","2104"
"0","21","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999925","第2部 第5章_竜たちと金貨の坩堝","2","0","2105002","2105"
"0","22","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999926","第2部 第6章_オーエド漫遊湯煙旅情","2","0","2106006","2106"
"0","23","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999927","第2部 第7章_闇から伸びる手","2","0","2107099","2107"
"0","24","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999928","第2部 第8章_ゼーンの覚醒","2","0","2108005","2108"
"0","25","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999929","第2部 第9章_大決闘！【レイジ・レギオン】","2","0","2109012","2109"
"0","26","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999930","第2部 第10章_獣人族の国・セントールス","2","0","2110010","2110"
"0","27","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999931","第2部 第11章_虚空と魔性の遊戯","2","0","2111009","2111"
"0","28","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999932","第2部 第12章_激突、七冠","2","0","2112008","2112"
"0","29","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999933","第2部 第13章_囚われのアメス","2","0","2113008","2113"
"0","30","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999934","第2部 第14章_閉じる理想郷","2","0","2114006","2114"
"0","31","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999935","第2部 第15章_終局序曲","2","0","2115008","2115"
"0","32","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999936","第2部 第16章_エンドワールド","2","0","2116011","2116"
"0","33","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999937","第3部 第1章_リバースワールド","2","0","2201007","2201"
"0","34","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999938","第3部 第2章_驀進！　バンディ・シスターズ","2","0","2202006","2202"
"0","35","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999939","第3部 第3章_宝石兎と天使の雷","2","0","2203005","2203"
"0","36","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999940","第3部 第4章_存亡のジオ・テオゴニア","2","0","2204004","2204"
"0","37","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999941","第3部 第5章_ジオ・ゲヘナと煉華の不死鳥","2","0","2205006","2205"
"0","38","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999942","第3部 第6章_アルターメイデンvsバンディ・シスターズ","2","0","2206005","2206"
"0","39","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999943","第3部 第7章_アネモネの涙","2","0","2207006","2207"
"0","40","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999944","第3部 第8章_四世界プリンセス会議","2","0","2208004","2208"
"0","41","2030/12/17 14:59:59","1","2015/04/01 15:00:00","999945","第3部 第9章_シェフィ救出作戦","2","0","2209009","2209"
"0","42","2030/12/17 14:59:59","0","2015/04/01 15:00:00","999946","第3部 第10章_闇謀のジオ・ニヴルヘル","2","0","2210002","2210"
"1","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","512111","美食殿","3","0","0","3001"
"2","8","2030/12/17 14:59:59","0","2015/04/01 15:00:00","400111","王宮騎士団ーNIGHTMAREー","3","0","0","3002"
"3","9","2030/12/17 14:59:59","0","2015/04/01 15:00:00","208321","サレンディア救護院","3","0","0","3003"
"4","10","2030/12/17 14:59:59","0","2015/04/01 15:00:00","100421","自警団ーカォンー","3","0","0","3004"
"5","11","2030/12/17 14:59:59","0","2015/04/01 15:00:00","38121","牧場ーエリザベスパークー","3","0","0","3005"
"6","3","2030/12/17 14:59:59","0","2015/04/01 15:00:00","805111","ラビリンス","3","0","0","3006"
"7","2","2030/12/17 14:59:59","0","2015/04/01 15:00:00","340211","トゥインクルウィッシュ","3","0","0","3007"
"8","12","2030/12/17 14:59:59","0","2015/04/01 15:00:00","638211","メルクリウス財団","3","0","0","3008"
"9","6","2030/12/17 14:59:59","0","2015/04/01 15:00:00","520411","フォレスティエ","3","0","0","3009"
"10","4","2030/12/17 14:59:59","0","2015/04/01 15:00:00","108211","カルミナ","3","0","0","3010"
"11","13","2030/12/17 14:59:59","0","2015/04/01 15:00:00","349011","トワイライトキャラバン","3","0","0","3011"
"12","15","2030/12/17 14:59:59","0","2015/04/01 15:00:00","20011","ヴァイスフリューゲル\nランドソル支部","3","0","0","3012"
"13","5","2030/12/17 14:59:59","0","2015/04/01 15:00:00","813411","リトルリリカル","3","0","0","3013"
"14","7","2030/12/17 14:59:59","0","2015/04/01 15:00:00","330111","悪魔偽王国軍\nーディアボロスー","3","0","0","3014"
"15","14","2030/12/17 14:59:59","0","2015/04/01 15:00:00","820221","ルーセント学院","3","0","0","3015"
"16","16","2030/12/17 14:59:59","0","2015/04/01 15:00:00","239411","聖テレサ女学院（なかよし部）","3","0","0","3016"
"17","17","2030/12/17 14:59:59","0","2015/04/01 15:00:00","348011","ドラゴンズネスト","3","0","0","3017"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","118211","ギルドハウス","4","5","0","4001"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","8111","アリーナ","4","4","0","4002"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","309411","ダンジョン","4","3","0","4003"
"5","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","15311","イベント","4","1","0","4004"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","824021","ルナの塔","4","2","0","4005"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","845411","ロボリマ来襲！","4","6","0","4006"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","503411","バトルオブランドソル","4","6","0","4007"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","3411","アドベンチャー","4","3","0","4008"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","3411","ルナの塔 次元断層","4","3","0","4009"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","5000","バースデーストーリー","4","7","0","4010"
"0","1","2030/12/17 14:59:59","0","2015/04/01 15:00:00","8111","バトルスタジアム","4","4","0","4011"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","王都終末決戦","9","6","0","9001"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","3rd Anniversary","4","6","0","9002"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","4th Anniversary","4","6","0","9004"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","4.5 Year Anniversary","4","6","0","9005"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","5th Anniversary","4","6","0","9006"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","5.5 Year Anniversary","4","6","0","9007"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","6th Anniversary","4","6","0","9008"
"0","0","2030/12/17 14:59:59","0","2015/04/01 15:00:00","40211","6.5 Year Anniversary","4","6","0","9009"
