ac2ba969a30258e1dd58d2bdbdbc48515fa349f64347c17122eaa581dd6bb9cb,17dec2271bd5d42dd359221becc79d6ce1504169865fd56ececf68eebcf74209,a19248dcb087683d3054a5d55019966ae32e46d0cd09d09f2821021a57cbb8fb,9be44b12c69d5d7e5e75f751ad3088027acbaa960503e9c07969759064eae044,6b941c400aff2513f699ee6e36c186a9d3aedfecac4fc5e29c8209af4471c22f,6a360243dc2a8bc5820d1938eb06555b3accc46313c1b4244e3e1ec59f9c16b1,f31ae74e4ac695375fc8f1dd8829ca2c6bb7472f19ea0c970928b88e7db0a9d5,6278b9c03e9478d44e0cc7dca51e991c97337f60b693b0b950bc206a1af858b2
"323","186","0","3","2022/03/15 14:59:59","2022/03/11 12:00:00","0","116001"
"324","187","0","3","2022/03/24 11:59:59","2022/03/15 15:00:00","1074","121401"
"325","188","0","3","2022/03/28 11:59:59","2022/03/24 12:00:00","0","117201"
"326","189","0","3","2022/03/31 11:59:59","2022/03/28 12:00:00","0","109101"
"327","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","1075","180401"
"328","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","1075","180201"
"329","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","118101"
"330","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","180801"
"331","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","106701"
"332","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","180701"
"333","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","180301"
"334","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","180601"
"335","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","180101"
"336","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","106801"
"337","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","180501"
"338","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","107001"
"339","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","106101"
"340","190","0","3","2022/04/03 18:59:59","2022/03/31 12:00:00","0","107101"
"341","191","0","3","2022/04/11 11:59:59","2022/04/03 19:00:00","1076","121501"
"342","192","0","3","2022/04/15 14:59:59","2022/04/11 12:00:00","0","116201"
"343","192","0","3","2022/04/15 14:59:59","2022/04/11 12:00:00","0","116301"
"344","193","0","3","2022/04/22 11:59:59","2022/04/15 15:00:00","1077","121601"
"345","194","0","3","2022/04/30 11:59:59","2022/04/22 12:00:00","0","118001"
"346","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","1078","180901"
"347","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","118101"
"348","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180801"
"349","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","106701"
"350","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180701"
"351","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180301"
"352","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180601"
"353","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180101"
"354","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","106801"
"355","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180201"
"356","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180501"
"357","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","180401"
"358","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","107001"
"359","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","106101"
"360","195","0","3","2022/05/03 18:59:59","2022/04/30 12:00:00","0","107101"
"361","196","0","3","2022/05/11 11:59:59","2022/05/03 19:00:00","1079","122001"
"362","197","0","3","2022/05/15 14:59:59","2022/05/11 12:00:00","0","116501"
"363","197","0","3","2022/05/15 14:59:59","2022/05/11 12:00:00","0","116601"
"364","198","0","3","2022/05/24 11:59:59","2022/05/15 15:00:00","1080","121901"
"365","199","0","3","2022/05/28 11:59:59","2022/05/24 12:00:00","0","117701"
"366","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","1081","106101"
"367","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","1081","107001"
"368","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180901"
"369","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","118101"
"370","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180801"
"371","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","106701"
"372","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180701"
"373","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180301"
"374","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180601"
"375","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180101"
"376","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","106801"
"377","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180201"
"378","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180501"
"379","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","180401"
"380","200","0","3","2022/05/31 11:59:59","2022/05/28 12:00:00","0","107101"
"381","201","0","3","2022/06/09 11:59:59","2022/05/31 12:00:00","1082","122201"
"382","202","0","3","2022/06/15 14:59:59","2022/06/09 12:00:00","0","116701"
"383","202","0","3","2022/06/15 14:59:59","2022/06/09 12:00:00","0","116901"
"384","203","0","3","2022/06/24 11:59:59","2022/06/15 15:00:00","1083","122301"
"385","204","0","3","2022/06/30 11:59:59","2022/06/24 12:00:00","0","119901"
"386","205","0","3","2022/07/08 11:59:59","2022/06/30 12:00:00","1084","122501"
"387","206","0","3","2022/07/11 11:59:59","2022/07/08 12:00:00","0","117001"
"388","207","0","3","2022/07/15 14:59:59","2022/07/11 12:00:00","0","120701"
"389","207","0","3","2022/07/15 14:59:59","2022/07/11 12:00:00","0","120901"
"390","208","0","3","2022/07/25 11:59:59","2022/07/15 15:00:00","1085","122601"
"391","209","0","3","2022/07/28 11:59:59","2022/07/25 12:00:00","0","107901"
"392","209","0","3","2022/07/28 11:59:59","2022/07/25 12:00:00","0","107701"
"393","210","0","3","2022/07/31 11:59:59","2022/07/28 12:00:00","0","110301"
"394","210","0","3","2022/07/31 11:59:59","2022/07/28 12:00:00","0","110001"
"395","211","0","3","2022/08/09 11:59:59","2022/07/31 12:00:00","1086","122901"
"396","212","0","3","2022/08/12 11:59:59","2022/08/09 12:00:00","0","117201"
"397","213","0","3","2022/08/15 14:59:59","2022/08/12 12:00:00","0","121001"
"398","213","0","3","2022/08/15 14:59:59","2022/08/12 12:00:00","0","121101"
"399","214","0","3","2022/08/23 11:59:59","2022/08/15 15:00:00","1087","122701"
"400","215","0","3","2022/08/26 11:59:59","2022/08/23 12:00:00","0","113101"
"401","215","0","3","2022/08/26 11:59:59","2022/08/23 12:00:00","0","113401"
"402","216","0","3","2022/08/31 11:59:59","2022/08/26 12:00:00","0","110601"
"403","216","0","3","2022/08/31 11:59:59","2022/08/26 12:00:00","0","110401"
"404","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","1088","123001"
"405","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180901"
"406","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","118101"
"407","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180801"
"408","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","106701"
"409","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180701"
"410","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180301"
"411","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180601"
"412","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180101"
"413","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","106801"
"414","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180201"
"415","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180501"
"416","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","180401"
"417","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","107001"
"418","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","106101"
"419","217","0","3","2022/09/03 18:59:59","2022/08/31 12:00:00","0","107101"
"420","218","0","3","2022/09/12 11:59:59","2022/09/03 19:00:00","1089","123101"
"421","219","0","3","2022/09/15 14:59:59","2022/09/12 12:00:00","0","118001"
"422","220","0","3","2022/09/22 11:59:59","2022/09/15 15:00:00","1090","123201"
"423","221","0","3","2022/09/30 11:59:59","2022/09/22 12:00:00","1091","123301"
"424","222","0","3","2022/10/11 11:59:59","2022/09/30 12:00:00","1092","123601"
"425","223","0","3","2022/10/15 14:59:59","2022/10/11 12:00:00","0","117701"
"426","224","0","3","2022/10/25 11:59:59","2022/10/15 15:00:00","1093","123701"
"427","225","0","3","2022/10/28 11:59:59","2022/10/25 12:00:00","0","108101"
"428","225","0","3","2022/10/28 11:59:59","2022/10/25 12:00:00","0","108301"
"429","226","0","3","2022/10/31 11:59:59","2022/10/28 12:00:00","0","111101"
"430","226","0","3","2022/10/31 11:59:59","2022/10/28 12:00:00","0","113901"
"431","227","0","3","2022/11/08 11:59:59","2022/10/31 12:00:00","1094","123801"
"432","228","0","3","2022/11/11 11:59:59","2022/11/08 12:00:00","0","121501"
"433","229","0","3","2022/11/15 14:59:59","2022/11/11 12:00:00","0","107801"
"434","229","0","3","2022/11/15 14:59:59","2022/11/11 12:00:00","0","107501"
"435","230","0","3","2022/11/24 11:59:59","2022/11/15 15:00:00","1095","123901"
"436","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","1096","180601"
"437","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","1096","180101"
"438","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","123001"
"439","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180901"
"440","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","118101"
"441","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180801"
"442","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","106701"
"443","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180701"
"444","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180301"
"445","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","106801"
"446","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180201"
"447","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180501"
"448","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","180401"
"449","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","107001"
"450","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","106101"
"451","231","0","3","2022/11/27 11:59:59","2022/11/24 12:00:00","0","107101"
"452","232","0","3","2022/11/30 11:59:59","2022/11/27 12:00:00","0","108401"
"453","232","0","3","2022/11/30 11:59:59","2022/11/27 12:00:00","0","108601"
"454","233","0","3","2022/12/09 11:59:59","2022/11/30 12:00:00","1097","124001"
"455","234","0","3","2022/12/16 11:59:59","2022/12/09 12:00:00","0","119901"
"456","235","0","3","2022/12/23 11:59:59","2022/12/16 12:00:00","0","111501"
"457","235","0","3","2022/12/23 11:59:59","2022/12/16 12:00:00","0","114401"
"458","236","0","3","2022/12/31 11:59:59","2022/12/23 12:00:00","1098","124201"
"459","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","1099","181001"
"460","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","123001"
"461","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180901"
"462","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","118101"
"463","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180801"
"464","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","106701"
"465","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180701"
"466","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180301"
"467","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180601"
"468","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180101"
"469","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","106801"
"470","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180201"
"471","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180501"
"472","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","180401"
"473","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","107001"
"474","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","106101"
"475","237","0","3","2023/01/03 18:59:59","2022/12/31 12:00:00","0","107101"
"476","238","0","3","2023/01/10 11:59:59","2023/01/03 19:00:00","1100","124601"
"477","239","0","3","2023/01/15 14:59:59","2023/01/10 12:00:00","0","120701"
"478","239","0","3","2023/01/15 14:59:59","2023/01/10 12:00:00","0","120901"
"479","240","0","3","2023/01/24 11:59:59","2023/01/15 15:00:00","1101","124501"
"480","241","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","0","112001"
"481","241","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","0","111801"
"482","241","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","0","111901"
"483","241","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","0","115001"
"484","241","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","0","108801"
"485","241","0","3","2023/01/31 11:59:59","2023/01/24 12:00:00","0","108701"
"486","242","0","3","2023/02/09 11:59:59","2023/01/31 12:00:00","1102","124801"
"487","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","116401"
"488","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","121301"
"489","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","121401"
"490","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","121601"
"491","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","122001"
"492","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","121901"
"493","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","122201"
"494","243","0","3","2023/02/12 11:59:59","2023/02/09 12:00:00","0","122301"
"495","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","122601"
"496","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","122701"
"497","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","123101"
"498","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","123201"
"499","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","123701"
"500","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","123901"
"501","244","0","3","2023/02/15 14:59:59","2023/02/12 12:00:00","0","124201"
"502","245","0","3","2023/02/24 11:59:59","2023/02/15 15:00:00","1103","125001"
"503","246","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","0","121001"
"504","246","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","0","121101"
"505","246","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","0","115501"
"506","246","0","3","2023/02/22 14:59:59","2023/02/15 15:00:00","0","109101"
"507","247","0","3","2023/02/28 11:59:59","2023/02/24 12:00:00","0","122501"
"508","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","1104","118201"
"509","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","181001"
"510","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","123001"
"511","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180901"
"512","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","118101"
"513","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180801"
"514","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","106701"
"515","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180701"
"516","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180301"
"517","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180601"
"518","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180101"
"519","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","106801"
"520","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180201"
"521","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180501"
"522","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","180401"
"523","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","107001"
"524","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","106101"
"525","248","0","3","2023/03/03 18:59:59","2023/02/28 12:00:00","0","107101"
"526","249","0","3","2023/03/10 11:59:59","2023/03/03 19:00:00","1105","125101"
"527","250","0","3","2023/03/17 11:59:59","2023/03/10 12:00:00","1106","125201"
"528","251","0","3","2023/03/27 11:59:59","2023/03/17 12:00:00","1107","120001"
"529","252","0","3","2023/03/31 11:59:59","2023/03/27 12:00:00","0","122901"
"530","253","0","3","2023/04/07 11:59:59","2023/03/31 12:00:00","1108","125301"
"531","254","0","3","2023/04/10 11:59:59","2023/04/07 12:00:00","0","121501"
"532","255","0","3","2023/04/17 11:59:59","2023/04/10 12:00:00","1109","125401"
"533","256","0","3","2023/04/25 11:59:59","2023/04/17 12:00:00","1110","125801"
"534","257","0","3","2023/04/30 11:59:59","2023/04/25 12:00:00","0","123301"
"535","258","0","3","2023/05/10 11:59:59","2023/04/30 12:00:00","1111","125501"
"536","259","0","3","2023/05/15 14:59:59","2023/05/10 12:00:00","0","123601"
"537","260","0","3","2023/05/24 11:59:59","2023/05/15 15:00:00","1112","125601"
"538","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","1113","180301"
"539","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","118201"
"540","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","181001"
"541","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","123001"
"542","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180901"
"543","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","118101"
"544","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180801"
"545","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","106701"
"546","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180701"
"547","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180601"
"548","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180101"
"549","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","106801"
"550","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180201"
"551","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180501"
"552","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","180401"
"553","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","107001"
"554","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","106101"
"555","261","0","3","2023/05/27 11:59:59","2023/05/24 12:00:00","0","107101"
"556","262","0","3","2023/05/31 11:59:59","2023/05/27 12:00:00","0","123801"
"557","263","0","3","2023/06/09 11:59:59","2023/05/31 12:00:00","1114","126201"
"558","264","0","3","2023/06/15 14:59:59","2023/06/09 12:00:00","0","124001"
"559","265","0","3","2023/06/23 11:59:59","2023/06/15 15:00:00","1115","126301"
"560","266","0","3","2023/06/30 11:59:59","2023/06/23 12:00:00","0","124601"
"561","266","0","3","2023/06/30 11:59:59","2023/06/23 12:00:00","0","124501"
"562","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","1116","126401"
"563","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","118201"
"564","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","181001"
"565","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","123001"
"566","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180901"
"567","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","118101"
"568","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180801"
"569","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","106701"
"570","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180701"
"571","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180301"
"572","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180601"
"573","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180101"
"574","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","106801"
"575","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180201"
"576","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180501"
"577","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","180401"
"578","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","107001"
"579","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","106101"
"580","267","0","3","2023/07/03 18:59:59","2023/06/30 12:00:00","0","107101"
"581","268","0","3","2023/07/12 11:59:59","2023/07/03 19:00:00","1117","126601"
"582","269","0","3","2023/07/15 14:59:59","2023/07/12 12:00:00","0","122501"
"583","270","0","3","2023/07/25 11:59:59","2023/07/15 15:00:00","1118","126801"
"584","271","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","0","107501"
"585","271","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","0","107801"
"586","271","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","0","110301"
"587","271","0","3","2023/07/31 11:59:59","2023/07/25 12:00:00","0","110001"
"588","272","0","3","2023/08/09 11:59:59","2023/07/31 12:00:00","1119","126901"
"589","273","0","3","2023/08/12 11:59:59","2023/08/09 12:00:00","0","122901"
"590","274","0","3","2023/08/15 14:59:59","2023/08/12 12:00:00","0","124801"
"591","274","0","3","2023/08/15 14:59:59","2023/08/12 12:00:00","0","125001"
"592","275","0","3","2023/08/22 11:59:59","2023/08/15 15:00:00","1120","127101"
"593","276","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","0","107701"
"594","276","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","0","107901"
"595","276","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","0","110601"
"596","276","0","3","2023/08/26 11:59:59","2023/08/22 12:00:00","0","110401"
"597","277","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","0","117201"
"598","277","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","0","117001"
"599","277","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","0","113101"
"600","277","0","3","2023/08/31 11:59:59","2023/08/26 12:00:00","0","113401"
"601","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","1121","126501"
"602","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","126401"
"603","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","118201"
"604","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","181001"
"605","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","123001"
"606","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180901"
"607","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","118101"
"608","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180801"
"609","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","106701"
"610","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180701"
"611","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180301"
"612","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180601"
"613","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180101"
"614","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","106801"
"615","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180201"
"616","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180501"
"617","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","180401"
"618","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","107001"
"619","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","106101"
"620","278","0","3","2023/09/03 18:59:59","2023/08/31 12:00:00","0","107101"
"621","279","0","3","2023/09/12 11:59:59","2023/09/03 19:00:00","1122","127201"
"622","280","0","3","2023/09/15 14:59:59","2023/09/12 12:00:00","0","118001"
"623","280","0","3","2023/09/15 14:59:59","2023/09/12 12:00:00","0","123301"
"624","281","0","3","2023/09/25 11:59:59","2023/09/15 15:00:00","1123","127301"
"625","282","0","3","2023/09/30 11:59:59","2023/09/25 12:00:00","0","120001"
"626","283","0","3","2023/10/10 11:59:59","2023/09/30 12:00:00","1124","127501"
"627","284","0","3","2023/10/15 14:59:59","2023/10/10 12:00:00","0","123601"
"628","285","0","3","2023/10/23 11:59:59","2023/10/15 15:00:00","1125","127601"
"629","286","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","0","108101"
"630","286","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","0","108301"
"631","286","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","0","111101"
"632","286","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","0","113901"
"633","286","0","3","2023/10/26 11:59:59","2023/10/23 12:00:00","0","117701"
"634","287","0","3","2023/10/31 11:59:59","2023/10/26 12:00:00","0","125301"
"635","288","0","3","2023/11/10 11:59:59","2023/10/31 12:00:00","1126","126001"
"636","289","0","3","2023/11/15 14:59:59","2023/11/10 12:00:00","0","123801"
"637","290","0","3","2023/11/24 11:59:59","2023/11/15 15:00:00","1127","126101"
"638","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","1128","180501"
"639","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","126501"
"640","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","126401"
"641","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","118201"
"642","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","181001"
"643","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","123001"
"644","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180901"
"645","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","118101"
"646","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180801"
"647","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","106701"
"648","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180701"
"649","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180301"
"650","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180601"
"651","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180101"
"652","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","106801"
"653","291","0","3","2023/11/27 11:59:59","2023/11/24 12:00:00","0","180201"
