2b11dfca02c3ad5f32432add12de60d063aaf97cfb6976b55868ca3f884f0ca9,b583ef875e5a421491f76c878fc5e3313fd96060ed8de9f19597db29e387e16e,6f333fa454a8c028afded0532fdd2215487c825116c3b307232a42d255bfd0d1,af3413a47157609c18e7167bcc6ace0333926f4ac13f0edb93aced26ed878ddf,049d7f97d1e035b64b84159d62acb30c2a5bdc016b7712e2e09547bcb92e4074,52a3cbcac6b1c25d65723e014d3320cc7cea0d540c66bf3c34636c9bd9a75cd3,1b66e6d3988c6332d3cb27ee311007011daeb9c5c4938bf2ba519c12a6d7b64d,b141bc0d915ea0a8439fd3516c969a066e3933a550bb34f0097422f1b76f5412,8193876389c08776866cb58f690539b09192e7ef99a7cbc5c3ed99dc6afd3963,273cd639d940a95b8c9e2f0c7637fea280b25bb0daaf5c07c8fdcdfde0dbbbc2,c05f4b0e9aad09dcaf794304619a35ced5f3d22606b1d902b5db3f3da66698b0,f189b84ee29edb88794366e52218d129eed82d1d673f43562c36d4abbf1593b1,1dde6acbb4dde53fe0ef5f9b2542581601b35c1b19afff4cf81b07e296ebbe39,3170455b9137914bef066c4f8f2d1131a1aac0e57f10452bb351b78364649ecb,39d693bc1075b12938f599f022cf7f753008949679301f91b15cbb5d86d75c5d,84505e5553335cd8104d8903e350271968a0f524988bf8e7036122a045d29658,945e4d1cd6146fb1be5f5b7e40734ef800a63834295b0d832db2534e34477e32,e45c43fffdd2383e74a2fb4eaa56dbcf808162c108058501841724c9733e253f,3c998d02273271c1cd0f91427614b170af9b4c4de2c8faa5551fa0d13dff8182,c608c6f869b9be8bb461e6708a62a925c4b5e580f94324ee7b8e0e1b0e342f4e,72c2b1fcdfdf25f6623762e64e7c3327958185b54b523f0ef24cce0be7738f8a,337c0c4e04dd844cf4ebc3ab7677294a90131fe394d044470b6a8fa4a6431714,0e776814657efa2207fc374f3b8ec6df67cf60f8bcb5305d5a16c17050a1312c,873deff7a846093b5c030e5bff4fefda717fe500e09c1dfb563448fb2cf674c3,eed6bf55e4a619af7e0900af6be6ee4d9882ff4b5e57b7b16967e576ea17236b,61ac6a097fd098309b89c9e6edb6be4869dc5edee1179690a6d92e39d46a8624
"82001054","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001055","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001056","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001057","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001058","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001059","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001060","1","0","101822","0","0","0","101822","0","1.4","0","0","0","0","0","60","3","0","0","0","1","0","0","bgm_MC132","bgm_MC132","0"
"82001061","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001062","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001063","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001064","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001065","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001066","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001067","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001068","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001069","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001070","1.2","0","101822","0","0","0","101822","0","1","0","0","0","-10","0","60","3","0","0","0","1.2","0","0","bgm_MC132","bgm_MC132","0"
"82001071","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001072","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001073","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001074","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001075","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001076","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001077","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001078","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001079","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001080","1.4","0","101822","0","0","0","101822","0","1.2","0","0","0","20","0","80","3","0","0","0","1.4","0","0","bgm_MC132","bgm_MC132","0"
"82001081","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001082","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001083","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001084","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001085","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001086","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001087","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001088","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001089","1","0","101822","-190","188","377","101822","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC132","bgm_MC132","0.8"
"82001090","1.4","0","101822","0","0","0","101822","0","1.5","0","0","0","-10","0","70","3","0","0","0","1.4","0","0","bgm_MC132","bgm_MC132","0"
"83001001","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001002","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001003","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001004","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001005","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001006","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001007","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001008","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001009","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001010","1","0","101623","0","0","0","101623","0","1.2","0","0","0","0","0","60","3","0","0","0","1","0","0","bgm_MC133","bgm_MC133","0"
"83001011","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001012","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001013","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001014","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001015","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001016","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001017","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001018","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001019","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001020","1","0","101623","0","0","0","101623","0","0.8","0","0","0","0","0","65","3","0","0","0","1","0","-20","bgm_MC133","bgm_MC133","0"
"83001021","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001022","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001023","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001024","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001025","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001026","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001027","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001028","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001029","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001030","1","0","101623","0","0","0","101623","0","1.2","0","0","0","0","0","60","3","0","0","0","1","0","0","bgm_MC133","bgm_MC133","0"
"83001031","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001032","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001033","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001034","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001035","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001036","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001037","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001038","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001039","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001040","1","0","101623","0","0","0","101623","0","1","0","0","0","0","0","70","3","0","0","0","1","0","0","bgm_MC133","bgm_MC133","0"
"83001041","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001042","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001043","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001044","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001045","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001046","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001047","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001048","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001049","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001050","1","0","101623","0","0","0","101623","0","1","0","0","0","0","0","50","3","0","0","0","1","0","0","bgm_MC133","bgm_MC133","0"
"83001051","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001052","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001053","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001054","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001055","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001056","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001057","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001058","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001059","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001060","1.1","0","101623","0","0","0","101623","0","1.1","0","0","0","0","0","50","3","0","0","0","1.1","0","10","bgm_MC133","bgm_MC133","0"
"83001061","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001062","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001063","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001064","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001065","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001066","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001067","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001068","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001069","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001070","1.2","0","101623","0","0","0","101623","0","1.5","0","0","0","0","0","50","3","0","0","0","1.2","0","-10","bgm_MC133","bgm_MC133","0"
"83001071","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001072","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001073","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001074","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001075","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001076","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001077","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001078","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001079","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001080","1.4","0","101623","0","0","0","101623","0","1.2","0","0","0","0","0","80","3","0","0","0","1.4","0","0","bgm_MC133","bgm_MC133","0"
"83001081","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001082","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001083","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001084","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001085","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001086","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001087","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001088","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001089","1","0","101623","-190","188","377","101623","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC133","bgm_MC133","0.8"
"83001090","1.1","0","101623","0","0","0","101623","0","1.35","0","0","0","0","0","60","3","0","0","0","1.1","0","0","bgm_MC133","bgm_MC133","0"
"84001001","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001002","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001003","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001004","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001005","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001006","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001007","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001008","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001009","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001010","1","0","103013","0","0","0","103013","0","0.8","0","0","0","0","0","60","3","0","0","0","1","0","0","bgm_MC134","bgm_MC134","0"
"84001011","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001012","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001013","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001014","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001015","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001016","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001017","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001018","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001019","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001020","1","0","103013","0","0","0","103013","0","1.3","0","0","0","0","0","60","3","0","0","0","1","0","10","bgm_MC134","bgm_MC134","0"
"84001021","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001022","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001023","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001024","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001025","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001026","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","2","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001027","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001028","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001029","1","0","103013","-190","188","377","103013","0.8","0.8","0","-1","0","0","-379","0","1","0","0.8","0","1","0.8","0","bgm_MC134","bgm_MC134","0.8"
"84001030","0.9","0","103013","0","0","0","103013","0","1.1","0","0","0","0","0","65","3","0","0","0","0.9","0","-10","bgm_MC134","bgm_MC134","0"
