03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac,0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41
"","","","311","91","","","","311011","311010",""
"nop_idle_joy_normal","","1","311","3","0.2","","","311012","101311",""
"nop_talk_thinking","","1","311","3","0.2","","","311013","105111",""
"医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。","0","8","311","11","0","0.5","0","311014","105111","0"
"","","","311","91","","","","311015","311014",""
"nop_idle_thinking","","1","311","3","0.2","","","311016","105111",""
"素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？","0","8","312","11","0","0.5","0","312001","101831","0"
"nop_talk_joy1","","1","312","3","0.2","","","312002","101831",""
"","","","312","91","","","","312003","312001",""
"nop_idle_joy1","","1","312","3","0.2","","","312004","101831","1"
"見て見てミサキっち！\nあそこの料理すっごく美味しそう！","0","8","312","11","0","0.5","0","312005","101611","0"
"nop_talk_surprise_kira","","1","312","3","0.2","","","312006","101611",""
"","","","312","91","","","","312007","312005",""
"nop_idle_surprise_kira","","1","312","3","0.2","","","312008","101611","1"
"えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？","0","8","312","11","0","0.5","0","312009","105011","0"
"nop_talk_sad","","1","312","3","0.2","","","312010","105011",""
"0","","","312","93","","","","312011","2.5",""
"nop_talk_tsun_pain","","1","312","3","0.2","","","312012","105011",""
"","","","312","91","","","","312013","312009",""
"nop_idle_sad","","1","312","3","0.2","","","312014","105011","1"
"立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！","0","8","313","11","0","0.5","0","313001","105331","0"
"nop_13_monica_talk_doya","nop_13_monica_talk_doya_loop","0","313","3","0.2","","0.2","313002","105331","1"
"","","","313","91","","","","313003","313001",""
"nop_idle_doya","","1","313","3","0.2","","","313004","105331","1"
"おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！","0","8","313","11","0","0.5","0","313005","103031","0"
"nop_talk_joy1","","1","313","3","0.2","","","313006","103031",""
"","","","313","91","","","","313007","313005",""
"nop_idle_joy1","","1","313","3","0.2","","","313008","103031","1"
"新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。","0","8","313","11","0","0.5","0","313009","100811","0"
"nop_talk_thinking","","1","313","3","0.2","","","313010","100811",""
"","","","313","91","","","","313011","313009",""
"nop_idle_thinking","","1","313","3","0.2","","","313012","100811","1"
"会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……","0","8","313","11","0","0.5","0","313013","104511","0"
"nop_13_kuka_talk_memory1","","1","313","3","0.2","","","313014","104511",""
"","","","313","91","","","","313015","313013",""
"nop_13_kuka_idle_memory1","","1","313","3","0.2","","","313016","104511","1"
"大きな会場……\n先輩はどこにいるのかな？","0","8","313","11","0","0.5","0","313017","105511","0"
"nop_talk_sad","","1","313","3","0.2","","","313018","105511",""
"","","","313","91","","","","313019","313017",""
"nop_idle_sad","","1","313","3","0.2","","","313020","105511","1"
"むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！","0","8","314","11","0","0.5","0","314001","104931","0"
"nop_14_shizuru_talk_thinking","","1","314","3","0.2","","","314002","104931",""
"0","","","314","93","","","","314003","2",""
"nop_talk_guts3","nop_talk_guts3_loop","0","314","3","0.2","","0","314004","104931","1"
"","","","314","91","","","","314005","314001",""
"はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！","0","8","314","11","0","0.5","0","314006","101131","0"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","314","3","0.2","","","314007","101131","1"
"0","","","314","93","","","","314008","2",""
"nop_talk_joy1","","1","314","3","0.2","","","314009","101131",""
"","","","314","91","","","","314010","314006",""
"nop_idle_joy_normal","","1","314","3","0.2","","","314011","101131","1"
"ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。","0","8","314","11","0","0.5","0","314012","106831","0"
"nop_talk_arm_crossed_joy","nop_talk_arm_crossed_loop_joy","0","314","3","0.2","","0","314013","106831","1"
"","","","314","91","","","","314014","314012",""
"nop_idle_normal","","1","314","3","0.2","","","314015","106831","1"
"nop_idle_normal","","1","314","3","0.2","","","314016","104931",""
"nop_idle_normal","","1","314","3","0.2","","","314017","101131","1"
"素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。","0","8","315","11","0","0.5","0","315001","104211","0"
"nop_talk_wish","","1","315","3","0.2","","","315002","104211",""
"","","","315","91","","","","315003","315001",""
"nop_idle_wish","","1","315","3","0.2","","","315004","104211","1"
"トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？","0","8","315","11","0","0.5","0","315005","105411","0"
"nop_talk_normal","","1","315","3","0.2","","","315006","105411",""
"0","","","315","93","","","","315007","2.5",""
"nop_talk_thinking","","1","315","3","0.2","","","315008","105411",""
"","","","315","91","","","","315009","315005",""
"nop_idle_thinking","","1","315","3","0.2","","","315010","105411",""
"おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪","0","8","315","11","0","0.5","0","315011","102931","0"
"nop_talk_joy1","","1","315","3","0.2","","","315012","102931",""
"","","","315","91","","","","315013","315011",""
"nop_idle_joy1","","1","315","3","0.2","","","315014","102931","1"
"nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0","316","3","0.2","","0","316001","106631","1"
"ビッグなあたしにふさわしい会場です！\n気に入ったですよ！","0","8","316","11","0","0.5","0","316002","106631","0"
"","","","316","91","","","","316003","316002",""
"nop_16_inori_idle_doya","","1","316","3","0.2","","","316004","106631",""
"nop_talk_joy1","","1","316","3","0.2","","","316005","106531",""
"楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。","0","8","316","11","0","0.5","0","316006","106531","0"
"1","","","316","93","","","","316007","3.5",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","316","3","0.2","","0","316008","106531","1"
"","","","316","91","","","","316009","316006",""
"nop_idle_arm_crossed","","1","316","3","0.2","","","316010","106531",""
"nop_talk_normal","","1","316","3","0.2","","","316011","106731",""
"二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？","0","8","316","11","0","0.5","0","316012","106731","0"
"","","","316","91","","","","316013","316012",""
"nop_idle_normal","","1","316","3","0.2","","","316014","106731",""
"わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆","0","8","317","11","0","0.5","0","317001","110931","0"
"nop_17_chieru_talk_memory","","1","317","3","0.2","","","317002","110931",""
"0","","","317","93","","","","317003","4.2",""
"nop_17_chieru_01","nop_17_chieru_loop","0","317","3","0.2","","0","317004","110931","1"
"nop_17_chieru_01","nop_17_chieru_loop","0","317","3","0.2","","0","317005","1","1"
"","","","317","91","","","","317006","317001",""
"nop_idle_joy1","","1","317","3","0.2","","","317007","110931",""
"NoItem_idle","","1","317","3","0.2","","","317008","1",""
"夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……","0","8","317","11","0","0.5","0","317009","111031","0"
"nop_talk_normal_sad","","1","317","3","0.2","","","317010","111031",""
"0","","","317","93","","","","317011","1.5",""
"nop_17_yuni_weppu","nop_17_yuni_weppu_loop","0","317","3","0.2","","0","317012","111031","1"
"","","","317","91","","","","317013","317009",""
"パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。","0","8","317","11","0","0.5","0","317014","110831","0"
"nop_17_chloe_talk_normal_anger","nop_17_chloe_talk_normal_anger_loop","0","317","3","0.2","","0","317015","110831","1"
"nop_idle_sad","","1","317","3","0.2","","","317016","110931",""
"","","","317","91","","","","317017","317014",""
"nop_17_chloe_idle_normal2","","1","317","3","0.2","","","317018","110831",""
"nop_idle_normal","","1","317","3","0.2","","","317019","111031","1"
"nop_talk_joy1","","1","318","3","0.2","","","318001","114711",""
"おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……","0","8","318","11","0","0.5","0","318002","114711","0"
"0","","","318","93","","","","318003","2.5",""
"nop_18_muimi_talk_thinking","","1","318","3","0.2","","","318004","114711",""
"","","","318","91","","","","318005","318002",""
"nop_18_muimi_idle_thinking","","1","318","3","0.2","","","318006","114711","1"
"nop_18_neneka_humu","nop_idle_normal","0","318","3","0.2","","0","318007","115031","1"
"正月くらいは少しゆっくり\nさせてもらいましょうか。","0","8","318","11","0","0.5","0","318008","115031","0"
"","","","318","91","","","","318009","318008",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","318","3","0.2","","0","318010","118031","1"
"む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！","0","8","318","11","0","0.5","0","318011","118031","0"
"0","","","318","93","","","","318012","2.5",""
"nop_talk_doya","nop_talk_doya_loop","0","318","3","0.2","","0","318013","118031","1"
"","","","318","91","","","","318014","318011",""
"nop_idle_doya","","1","318","3","0.2","","","318015","118031",""
"nop_18_karin_talk_normal","","1","318","3","0.2","","","318016","118511",""
"いえいえ。それほどでもー","0","8","318","11","0","0.5","0","318017","118511","0"
"","","","318","91","","","","318018","318017",""
"nop_18_karin_idle_normal","","1","318","3","0.2","","","318019","118511","1"
"nop_talk_joy2","","1","401","3","0.2","","","401001","111831",""
"0","","","401","93","","","","401002","2",""
"nop_idle_joy_normal","","1","401","3","0.2","","","401003","111831",""
"nop_18_neneka_humu","nop_idle_normal","0","401","3","0.2","","0","401004","112031","1"
"0","","","401","93","","","","401005","2",""
"nop_16_kaya_talk_normal2_loop","","1","401","3","0.2","","","401006","120831",""
"0","","","401","93","","","","401007","2",""
"nop_16_kaya_idle_normal2","","1","401","3","0.2","","","401008","120831",""
"nop_talk_surprise1","","1","401","3","0.2","","","401009","120931",""
"0","","","401","93","","","","401010","2",""
"nop_idle_normal_joy","","1","401","3","0.2","","","401011","120931",""
"nop_talk_normal","","1","401","3","0.2","","","401012","111931",""
"0","","","401","93","","","","401013","2",""
"nop_idle_normal","","1","401","3","0.2","","","401014","111931",""
"nop_talk_joy1","","1","401","3","0.2","","","401015","120731",""
"0","","","401","93","","","","401016","2",""
"nop_idle_normal_joy","","1","401","3","0.2","","","401017","120731",""
"nop_talk_joy2","","1","402","3","0.2","","","402001","108731",""
"0","","","402","93","","","","402002","2",""
"nop_idle_joy1","","1","402","3","0.2","","","402003","108731",""
"nop_talk_joy3_blink","","1","402","3","0.2","","","402004","108831",""
"0","","","402","93","","","","402005","2",""
"nop_idle_joy_normal","","1","402","3","0.2","","","402006","108831",""
"nop_talk_normal","","1","402","3","0.2","","","402007","108931",""
"0","","","402","93","","","","402008","2",""
"nop_idle_normal","","1","402","3","0.2","","","402009","108931",""
"nop_talk_surprise_kira","","1","403","3","0.2","","","403001","102011",""
"0","","","403","93","","","","403002","2",""
"nop_idle_joy1","","1","403","3","0.2","","","403003","102011",""
"nop_talk_joy2","","1","403","3","0.2","","","403004","100411",""
"0","","","403","93","","","","403005","2",""
"nop_idle_normal","","1","403","3","0.2","","","403006","100411",""
"nop_talk_wish","","1","403","3","0.2","","","403007","103631",""
"0","","","403","93","","","","403008","2",""
"nop_idle_wish","","1","403","3","0.2","","","403009","103631",""
"nop_talk_wish_joy","","1","404","3","0.2","","","404001","101511",""
"0","","","404","93","","","","404002","2",""
"nop_idle_normal","","1","404","3","0.2","","","404003","101511",""
"nop_talk_joy2","","1","404","3","0.2","","","404004","101231",""
"0","","","404","93","","","","404005","2",""
"nop_idle_normal","","1","404","3","0.2","","","404006","101231",""
"nop_talk_surprise_kira","","1","404","3","0.2","","","404007","104011",""
"0","","","404","93","","","","404008","2",""
"nop_idle_normal","","1","404","3","0.2","","","404009","104011",""
"nop_talk_normal","","1","405","3","0.2","","","405001","103111",""
"0","","","405","93","","","","405002","2",""
"nop_idle_normal","","1","405","3","0.2","","","405003","103111",""
"nop_talk_worry","","1","405","3","0.2","","","405004","102211",""
"0","","","405","93","","","","405005","2",""
"nop_idle_worry","","1","405","3","0.2","","","405006","102211",""
"nop_05_miyako_talk_joy1","","1","405","3","0.2","","","405007","100711",""
"0","","","405","93","","","","405008","2",""
"nop_05_miyako_idle_joy1","","1","405","3","0.2","","","405009","100711",""
"nop_talk_joy1","","1","405","3","0.2","","","405010","100611",""
"0","","","405","93","","","","405011","2",""
"nop_idle_joy1","","1","405","3","0.2","","","405012","100611",""
"nop_talk_thinking","","1","406","3","0.2","","","406001","107131",""
"0","","","406","93","","","","406002","2",""
"nop_idle_arm_crossed","","1","406","3","0.2","","","406003","107131",""
"nop_talk_sad","","1","406","3","0.2","","","406004","103731",""
"0","","","406","93","","","","406005","2",""
"nop_idle_sad","","1","406","3","0.2","","","406006","103731",""
"nop_talk_joy2","","1","406","3","0.2","","","406007","100511",""
"0","","","406","93","","","","406008","2",""
"nop_idle_normal","","1","406","3","0.2","","","406009","100511",""
"nop_talk_normal","","1","406","3","0.2","","","406010","104731",""
"0","","","406","93","","","","406011","2",""
"nop_idle_normal","","1","406","3","0.2","","","406012","104731",""
"nop_talk_joy3","","1","407","3","0.2","","","407001","102831",""
"0","","","407","93","","","","407002","2",""
"nop_idle_normal","","1","407","3","0.2","","","407003","102831",""
"nop_07_kurumi_idle_bitter","","1","407","3","0.2","","","407004","102111",""
"0","","","407","93","","","","407005","2",""
"nop_idle_normal","","1","407","3","0.2","","","407006","102111",""
"nop_talk_joy2","","1","407","3","0.2","","","407007","102511",""
"0","","","407","93","","","","407008","2",""
"nop_idle_normal","","1","407","3","0.2","","","407009","102511",""
"nop_talk_joy1","","1","407","3","0.2","","","407010","102311",""
"0","","","407","93","","","","407011","2",""
"nop_idle_normal","","1","407","3","0.2","","","407012","102311",""
"nop_talk_joy1","","1","408","3","0.2","","","408001","101011",""
"0","","","408","93","","","","408002","2",""
"nop_idle_joy_normal","","1","408","3","0.2","","","408003","101011",""
"nop_talk_arm_crossed_loop","","1","408","3","0.2","","","408004","104331",""
"0","","","408","93","","","","408005","2",""
"nop_idle_arm_crossed","","1","408","3","0.2","","","408006","104331",""
"nop_talk_joy2","","1","408","3","0.2","","","408007","101711",""
"0","","","408","93","","","","408008","2",""
"nop_idle_joy1","","1","408","3","0.2","","","408009","101711",""
"nop_talk_normal","","1","408","3","0.2","","","408010","101431",""
"0","","","408","93","","","","408011","2",""
"nop_idle_normal","","1","408","3","0.2","","","408012","101431",""
"nop_talk_joy1","","1","409","3","0.2","","","409001","103311",""
"0","","","409","93","","","","409002","2",""
"nop_idle_joy1","","1","409","3","0.2","","","409003","103311",""
"nop_talk_joy1","","1","409","3","0.2","","","409004","105211",""
"0","","","409","93","","","","409005","2",""
"nop_idle_joy_normal","","1","409","3","0.2","","","409006","105211",""
"nop_talk_sad2","","1","409","3","0.2","","","409007","102611",""
"0","","","409","93","","","","409008","2",""
"nop_idle_sad2","","1","409","3","0.2","","","409009","102611",""
"nop_talk_normal","","1","409","3","0.2","","","409010","103811",""
"0","","","409","93","","","","409011","2",""
"nop_idle_normal","","1","409","3","0.2","","","409012","103811",""
"nop_talk_joy1","","1","410","3","0.2","","","410001","103231",""
"0","","","410","93","","","","410002","2",""
"nop_idle_joy1","","1","410","3","0.2","","","410003","103231",""
"nop_10_yukari_01","","1","410","3","0.2","","","410004","103411",""
"nop_10_yukari_01","","1","410","3","0.2","","","410005","11",""
"0","","","410","93","","","","410006","2",""
"nop_10_yukari_02","","1","410","3","0.2","","","410007","103411",""
"nop_10_yukari_02","","1","410","3","0.2","","","410008","11",""
"nop_talk_doya_loop","","1","410","3","0.2","","","410009","104811",""
"1","","","410","4","","","","410010","104811",""
"0","","","410","93","","","","410011","2",""
"nop_idle_doya","","1","410","3","0.2","","","410012","104811",""
"nop_talk_joy2","","1","410","3","0.2","","","410013","104611",""
"0","","","410","93","","","","410014","2",""
"nop_idle_joy_normal","","1","410","3","0.2","","","410015","104611",""
"nop_talk_wish2","","1","411","3","0.2","","","411001","102711",""
"0","","","411","93","","","","411002","2",""
"nop_idle_memory","","1","411","3","0.2","","","411003","102711",""
"nop_talk_normal","","1","411","3","0.2","","","411004","100911",""
"0","","","411","93","","","","411005","2",""
"nop_idle_arm_crossed","","1","411","3","0.2","","","411006","100911",""
"nop_talk_joy2","","1","411","3","0.2","","","411007","101311",""
"0","","","411","93","","","","411008","2",""
"nop_idle_joy_normal","","1","411","3","0.2","","","411009","101311",""
"nop_talk_normal","","1","411","3","0.2","","","411010","105111",""
"0","","","411","93","","","","411011","2",""
"nop_idle_normal","","1","411","3","0.2","","","411012","105111",""
"nop_talk_joy1","","1","412","3","0.2","","","412001","101831",""
"0","","","412","93","","","","412002","2",""
"nop_idle_joy1","","1","412","3","0.2","","","412003","101831",""
"nop_talk_joy2","","1","412","3","0.2","","","412004","101611",""
"0","","","412","93","","","","412005","2",""
"nop_idle_joy_normal","","1","412","3","0.2","","","412006","101611",""
"nop_talk_joy1","","1","412","3","0.2","","","412007","105011",""
"0","","","412","93","","","","412008","2",""
"nop_idle_joy_normal","","1","412","3","0.2","","","412009","105011",""
"nop_talk_normal","","1","413","3","0.2","","","413001","105331",""
"0","","","413","93","","","","413002","2",""
"nop_idle_normal","","1","413","3","0.2","","","413003","105331",""
"nop_talk_memory","","1","413","3","0.2","","","413004","104511",""
"0","","","413","93","","","","413005","2",""
"nop_idle_memory","","1","413","3","0.2","","","413006","104511",""
"nop_talk_joy1","","1","413","3","0.2","","","413007","103031",""
"0","","","413","93","","","","413008","2",""
"nop_idle_joy1","","1","413","3","0.2","","","413009","103031",""
"nop_talk_wish","","1","413","3","0.2","","","413010","100811",""
"0","","","413","93","","","","413011","2",""
"nop_idle_wish","","1","413","3","0.2","","","413012","100811",""
"nop_talk_sad","","1","413","3","0.2","","","413013","105511",""
"0","","","413","93","","","","413014","2",""
"nop_idle_sad","","1","413","3","0.2","","","413015","105511",""
"nop_talk_guts2","nop_talk_guts2_loop","0","414","3","0.2","","0","414001","101131","1"
"0","","","414","93","","","","414002","2",""
"nop_idle_normal","","1","414","3","0.2","","","414003","101131",""
"nop_talk_wish","","1","414","3","0.2","","","414004","104931",""
"0","","","414","93","","","","414005","2",""
"nop_idle_normal","","1","414","3","0.2","","","414006","104931",""
"nop_talk_thinking","","1","414","3","0.2","","","414007","106831",""
"0","","","414","93","","","","414008","2",""
"nop_idle_normal","","1","414","3","0.2","","","414009","106831",""
"nop_talk_wish","","1","415","3","0.2","","","415001","104211",""
"0","","","415","93","","","","415002","2",""
"nop_idle_wish","","1","415","3","0.2","","","415003","104211",""
"nop_talk_joy1","","1","415","3","0.2","","","415004","102931",""
"0","","","415","93","","","","415005","2",""
"nop_idle_joy1","","1","415","3","0.2","","","415006","102931",""
"nop_talk_normal","","1","415","3","0.2","","","415007","105411",""
"0","","","415","93","","","","415008","2",""
"nop_idle_normal","","1","415","3","0.2","","","415009","105411",""
"nop_talk_normal","","1","416","3","0.2","","","416001","106731",""
"0","","","416","93","","","","416002","2",""
"nop_idle_normal","","1","416","3","0.2","","","416003","106731",""
"nop_talk_joy2","","1","416","3","0.2","","","416004","106631",""
"0","","","416","93","","","","416005","2",""
"nop_idle_joy1","","1","416","3","0.2","","","416006","106631",""
"nop_16_kaya_talk_normal2_loop","","1","416","3","0.2","","","416007","106531",""
"0","","","416","93","","","","416008","2",""
"nop_16_kaya_idle_normal2","","1","416","3","0.2","","","416009","106531",""
"nop_talk_arm_crossed2","nop_talk_arm_crossed_loop2","0","417","3","0.2","","0","417001","111031","1"
"0","","","417","93","","","","417002","2",""
"nop_idle_normal","","1","417","3","0.2","","","417003","111031",""
"nop_talk_joy2","","1","417","3","0.2","","","417004","110931",""
"0","","","417","93","","","","417005","2",""
"nop_idle_joy_normal","","1","417","3","0.2","","","417006","110931",""
"nop_17_chloe_talk_normal2_loop","","1","417","3","0.2","","","417007","110831",""
"0","","","417","93","","","","417008","2",""
"nop_17_chloe_idle_normal2","","1","417","3","0.2","","","417009","110831",""
"nop_18_neneka_humu","nop_idle_normal","0","418","3","0.2","","0.2","418001","115031","1"
"0","","","418","93","","","","418002","2",""
"nop_talk_joy1_normal","","1","418","3","0.2","","","418003","114711",""
"0","","","418","93","","","","418004","2",""
"nop_idle_joy1","","1","418","3","0.2","","","418005","114711",""
"nop_18_karin_talk_normal","","1","418","3","0.2","","","418006","118511",""
"0","","","418","93","","","","418007","2",""
"nop_18_karin_idle_normal","","1","418","3","0.2","","","418008","118511",""
"nop_talk_doya","nop_talk_doya_loop","0","418","3","0.2","","0","418009","118031","1"
"0","","","418","93","","","","418010","2",""
"nop_idle_doya","","1","418","3","0.2","","","418011","118031",""
"111831","-150","101","501","1","1.95","nop_idle_joy2","0","501001","1","-255"
"120731","150","100","501","1","1.95","nop_idle_normal","1","501002","1","-255"
"120831","-320","103","501","1","1.95","nop_idle_arm_crossed","0","501003","1","-265"
"111931","320","102","501","1","1.95","nop_idle_normal","1","501004","1","-265"
"120931","-450","105","501","1","1.95","nop_idle_thinking","0","501005","1","-300"
"112031","450","104","501","1","1.95","nop_idle_doya","1","501006","1","-300"
"0","","","501","93","","","","501007","0.5",""
"nop_01_peko_oissu","nop_talk_joy1","0","501","3","0.2","","0.2","501008","111831","1"
"vo_drama_10082001_001","0","0","501","21","","","","501009","vo_drama_10082001",""
"おいっすー！\n新年会、楽しんでますか？","1","5","501","11","0","0.5","0","501010","111831","0"
"","","","501","91","","","","501011","501010",""
"0","","","501","93","","","","501012","0.2",""
"6","0","1","501","12","0","0","0","501013","120731","0"
"8","0","1","501","12","0","0","0","501014","111931","0"
"10","0","1","501","12","0","0","0","501015","112031","0"
"7","0","1","501","12","0","0","0","501016","120931","0"
"13","0","1","501","12","0","0","0","501017","120831","0"
"nop_talk_joy1","","1","501","3","0.2","","","501018","120731",""
"nop_talk_wish3","","1","501","3","0.2","","","501019","111931",""
"nop_talk_doya","nop_talk_doya_loop","0","501","3","0.2","","0","501020","112031","1"
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","501","3","0.2","","0","501021","120931","1"
"nop_01_ruka_hello_long","","1","501","3","0.2","","","501022","120831",""
"0","","","501","93","","","","501023","2",""
"nop_idle_joy1","","1","501","3","0.2","","","501024","111831",""
"nop_idle_normal_joy","","1","501","3","0.3","","","501025","120731",""
"nop_idle_doya","","1","501","3","0.3","","","501026","112031",""
"nop_idle_arm_crossed","","1","501","3","0.3","","","501027","120931",""
"nop_idle_normal","","1","501","3","0.3","","","501028","120831",""
"nop_talk_normal","","1","501","3","0.2","","","501029","111931",""
"vo_drama_10082001_002","0","0","501","21","","","","501030","vo_drama_10082001",""
"はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。","1","6","501","11","0","0.5","0","501031","111931","0"
"1","","","501","93","","","","501032","3",""
"nop_talk_joy3_dere","","1","501","3","0.2","","","501033","111931",""
"","","","501","91","","","","501034","501031",""
"nop_idle_normal_joy","","1","501","3","0.2","","","501035","111931",""
"nop_talk_sad","","1","501","3","0.2","","","501036","112031",""
"vo_drama_10082001_003","0","0","501","21","","","","501037","vo_drama_10082001",""
"と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……","1","5","501","11","0","0.5","0","501038","112031","0"
"1","","","501","93","","","","501039","5",""
"8","0","1","501","12","0","0","0","501040","111831","0"
"nop_17_chieru_swing","nop_idle_joy_normal","0","501","3","0.2","","0.2","501041","111831","1"
"","","","501","91","","","","501042","501038",""
"nop_idle_sad","","1","501","3","0.2","","","501043","112031",""
"","","","501","93","","","","501044","0.1",""
"0","","","501","4","","","","501045","120731",""
"nop_talk_normal","","1","501","3","0.2","","","501046","120731",""
"vo_drama_10082001_004","0","0","501","21","","","","501047","vo_drama_10082001",""
"食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。","1","6","501","11","0","0.5","0","501048","120731","0"
"1","","","501","93","","","","501049","2.5",""
"4","0","1","501","12","0","0","0","501050","112031","0"
"nop_surprise","nop_idle_surprise1","0","501","3","0.2","","0.3","501051","112031","1"
"1","","","501","93","","","","501052","2",""
"1","","","501","4","","","","501053","120731",""
"nop_talk_joy1","","1","501","3","0.2","","","501054","120731",""
"nop_idle_arm_crossed","","1","501","3","0.2","","","501055","112031",""
"","","","501","91","","","","501056","501048",""
"nop_idle_joy1","","1","501","3","0.2","","","501057","120731",""
"nop_talk_joy1","","1","501","3","0.2","","","501058","111831",""
"vo_drama_10082001_005","0","0","501","21","","","","501059","vo_drama_10082001",""
"わたしたちが作ったおせちも\nみなさんに好評みたいですよ！","1","6","501","11","0","0.5","0","501060","111831","0"
"","","","501","91","","","","501061","501060",""
"nop_idle_joy_normal","","1","501","3","0.2","","","501062","111831",""
"nop_talk_normal","","1","501","3","0.2","","","501063","120831",""
"vo_drama_10082001_006","0","0","501","21","","","","501064","vo_drama_10082001",""
"ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？","1","6","501","11","0","0.5","0","501065","120831","0"
"1","","","501","93","","","","501066","3",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","501","3","0.2","","0.2","501067","120831","1"
"","","","501","91","","","","501068","501065",""
"nop_idle_arm_crossed","","1","501","3","0.2","","","501069","120831",""
"nop_talk_doya","nop_talk_doya_loop","0","501","3","0.2","","0.2","501070","120931","1"
"vo_drama_10082001_007","0","0","501","21","","","","501071","vo_drama_10082001",""
"うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。","1","5","501","11","0","0.5","0","501072","120931","0"
"1","","","501","93","","","","501073","5",""
"nop_talk_normal","","1","501","3","0.2","","","501074","120931",""
"","","","501","91","","","","501075","501072",""
"nop_idle_normal","","1","501","3","0.2","","","501076","120931",""
"nop_talk_normal","","1","501","3","0.2","","","501077","120731",""
"vo_drama_10082001_008","0","0","501","21","","","","501078","vo_drama_10082001",""
"それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。","1","4","501","11","0","0.5","0","501079","120731","0"
"1","","","501","93","","","","501080","6.5",""
"nop_bow","nop_idle_normal_joy","0","501","3","0.2","","0.2","501081","120731","1"
"","","","501","91","","","","501082","501079",""
"nop_idle_normal_joy","","1","501","3","0.2","","","501083","120731",""
"nop_talk_normal","","1","501","3","0.2","","","501084","120831",""
"vo_drama_10082001_009","0","0","501","21","","","","501085","vo_drama_10082001",""
"水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。","1","6","501","11","0","0.5","0","501086","120831","0"
"1","","","501","93","","","","501087","3",""
"nop_talk_doya","nop_talk_doya_loop","0","501","3","0.2","","0.2","501088","120831","1"
"","","","501","91","","","","501089","501086",""
"nop_idle_doya","","1","501","3","0.2","","","501090","120831",""
"nop_talk_thinking","","1","501","3","0.2","","","501091","120931",""
"vo_drama_10082001_010","0","0","501","21","","","","501092","vo_drama_10082001",""
