f875796cc0a2d757f8030dbdfb12e8a1e33023e7ac1a5b512b1de29f0a29d341,05d79d85e46191820e659fabc306c8475bfb6520f77b3dad77b57d0092ed6f1f,55c31f646eca4c079a7a40abba53b2930c2a343f8833fc70ae3418d069c26673,1496b96956eb17823a32632c56fc3530047558e42ef39b95519e058bc6813868,2208769813cf7aaadeb5b1b454450bb561a92f9956843d60845ec50d1f4e4e14,61beaab078bea117f71f66859b547b422fd7d94be21fed5267e30b08cf312c78,ef5a5e2a11969d9c5d34e2a255ed32b1f0b3c30159a0675ae3b2cb48c808c4d8,ecd1b3b276042680f2f756b1e4cf9d9953216b4c2859142256d0c13e7407df3c,572b3ebbc063ece18888a7233cc20508300fc576efb7e06b6498e48ee57e616b,09bb9f0003c88991c7c646f9819590a6f9bc620a9f50ac7590798e989582db3f,82f99ece6b7ed6bf2c7552b0db7e185149aa13dd4831390302f848de3a39a95f,a0fcab3ad3f023507b199b6593705fe5749942acef4674591fd405a55d5375f4
"0","17","105801","0","80003","0","","179","ペコリーヌ","あと９日！　もうすぐですよ♪\nえへへ、楽しみで楽しみで\nごはんが進みますね☆","0","6"
"0","24","106001","0","80003","0","","180","キャル","ごはんが進みますね☆\nじゃなーい！\nいくらなんでも食べ過ぎよ！\n記念日、迎えられなくなるわよ！？","2","6"
"0","17","105901","0","80003","0","","181","コッコロ","大丈夫ですよキャルさま\n食事はわたくしたちの\n歩んできた道そのもの\nなのですから","1","6"
"0","18","105801","0","80003","0","","182","ペコリーヌ","さっすがコッコロちゃん\nいいことを言いますね！\nそう、わたしたち\n【美食殿】の活動目的は─","0","6"
"0","25","106001","0","80003","0","","183","キャル","─みんなで楽しく食事をすること\nでしょ？\nあれだけ食べ歩いてきたんだから\n分かってるわよ","2","6"
"0","18","105901","0","80003","0","","184","コッコロ","はい…そうでございますね♪\nそれにしてもわたくしたち\n本当にいろいろなものを\n食べ歩いてきましたね…","1","6"
"0","26","106001","0","80003","0","","185","キャル","そうね…ほんっとうにね…\n毒まみれのニセドラゴンとか\n恐竜…は逃げられちゃったっけ\nあとワニゴ…ワニの魔物とかね","2","6"
"0","27","106001","0","80003","0","","186","キャル","そして、とうとう本物の\nドラゴンまで相手に\nしちゃったのよね、あたしたちって","2","6"
"0","28","106001","0","80003","0","","187","キャル","信じられない強さだったわね\nあのドラゴン…やっぱり\n作戦はしっかり立てていかないと\nダメよね","2","6"
"0","19","105801","0","80003","0","","188","ペコリーヌ","えへへ…☆\nキャルちゃんが色んなことを\n覚えていてくれて\nうれしいです♪","0","6"
"0","19","105901","0","80003","0","","189","コッコロ","わたくしも鮮明に覚えておりますよ\n主さまもきっと…♪","1","6"
"0","29","106001","0","80003","0","","190","キャル","あったり前でしょ！\n忘れないわよ、あんな滅茶苦茶な\nものばかり食べさせられて！\n…忘れられるわけ、ないじゃない","2","6"
"0","30","106001","0","80003","0","","191","キャル","ねえちょっと、ちょっと待って！？\nカリンから、2.5周年記念の\n生放送に出演してほしいって\n言われたんだけど！","0","7"
"0","31","106001","0","80003","0","","192","キャル","なんでそういう大事なことを\n急に言うわけ！？\nそんなの聞いてないわよ～！？","0","7"
"0","32","106001","0","80003","0","","193","キャル","いっぱい人に見られちゃうのよね？\nなんであたしがそんなこと…","0","7"
"0","33","106001","0","80003","0","","194","キャル","あー\nあー\n…声、これで大丈夫かしら？","0","7"
"0","34","106001","0","80003","0","","195","キャル","聞き取りにくいかもしれないわね…\nもうちょっと明るい方がいいかも\nえっと…こんな感じ？","0","7"
"0","35","106001","0","80003","0","","196","キャル","オイッスー☆","0","7"
"0","36","106001","0","80003","0","","197","キャル","……\nいや、ないわ\nいつもどおりが一番ね、うん","0","7"
"0","37","106001","0","80003","0","","198","キャル","もう、記念の生放送なんて\n超責任重大なやつじゃない…\nもしなにか失敗とかしたら…","0","7"
"0","38","106001","0","80003","0","","199","キャル","ど、どど、どうしよう！？\n緊張してきちゃった…！！","0","7"
"0","20","105901","0","80003","0","","200","コッコロ","主さま、わたくし\nペコリーヌさまとキャルさまと共に\n2.5周年を祝う生放送に\n出演する大役を仰せつかりました","0","8"
"0","21","105901","0","80003","0","","201","コッコロ","多くの方々に\n『プリンセスコネクト！\nRe:Dive』の魅力をお伝えする\n重要な役割でございます","0","8"
"0","22","105901","0","80003","0","","202","コッコロ","わたくし、全身全霊をもって\n生放送に取り組みたいと\n思っております","0","8"
"0","23","105901","0","80003","0","","203","コッコロ","ですが、もしかしたら\nセリフを噛んでしまったり\n段取りを間違えてしまったり\nするかもしれません…","0","8"
"0","24","105901","0","80003","0","","204","コッコロ","そのようなことがないよう\n練習はしっかりしておかなくては\nまずはこちらから…","0","8"
"0","25","105901","0","80003","0","","205","コッコロ","オイッスー☆","0","8"
"0","26","105901","0","80003","0","","206","コッコロ","先ほどキャルさまが練習されて\nいるのをお見かけしたので\nわたくしもと思いまして…\nいかがでしょうか？","0","8"
"0","27","105901","0","80003","0","","207","コッコロ","良い感じ、ですか？\n…ふふ、ありがとうございます\n主さまのあたたかいお言葉があれば\nわたくしは百人力でございます","0","8"
"0","28","105901","0","80003","0","","208","コッコロ","この大役を無事に成し遂げ\n主さまに素敵な2.5周年を\n迎えていただけるよう…\nわたくし、尽力いたしますね","0","8"
"0","20","105801","0","80003","0","","209","ペコリーヌ","オイッスー☆","0","9"
"0","21","105801","0","80003","0","","210","ペコリーヌ","…う～ん、今のはちょっと\n違う感じがしますね\n堅苦しかったかもしれません","0","9"
"0","22","105801","0","80003","0","","211","ペコリーヌ","あと６日で2.5周年ですか…","0","9"
"0","23","105801","0","80003","0","","212","ペコリーヌ","この年月がオイッスーの\n歴史なんだと思うと\nじ～んとしちゃいます！\nやばいですね☆","0","9"
"0","24","105801","0","80003","0","","213","ペコリーヌ","生放送で最高のオイッスー☆　を\nみなさんにお届けするために\n頑張らないと！\nそれじゃあもう一度…","0","9"
"0","25","105801","0","80003","0","","214","ペコリーヌ","オイッスー☆","0","9"
"0","26","105801","0","80003","0","","215","ペコリーヌ","…うう～ん、どうしてでしょう\nまだ何かが違う気がします…\nもしかしたら\nおなかが空きすぎてるとか？","0","9"
"0","27","105801","0","80003","0","","216","ペコリーヌ","今さっき食べたばっかりですけど\nおなかが減っては\n良いオイッスー☆　は\n出せませんよね！","0","9"
"0","28","105801","0","80003","0","","217","ペコリーヌ","そうと決まれば、コッコロちゃんと\nキャルちゃんを誘って\nごはんにしましょう！\n善は急げです！","0","9"
"0","29","105801","0","80003","0","","218","ペコリーヌ","あ、二人が丁度いいところに！\nオイッス～☆　…ああ！！\n今の、今のですよ～♪","0","9"
"0","30","105801","0","80003","0","","219","ペコリーヌ","なるほど、どんな時も\n自然体が一番ってことですね！\nこの調子で、生放送も\n頑張っちゃいます♪","0","9"
"0","31","105801","0","80003","0","","220","ペコリーヌ","2.5周年まで残り５日ですが\nその前にもうすぐ生放送ですよ！\nコッコロちゃん\n準備の方はどうですか？","0","10"
"0","29","105901","0","80003","0","","221","コッコロ","はい。わたくし、しっかりと\n備えてまいりました\n万事抜かりはございません","1","10"
"0","32","105801","0","80003","0","","222","ペコリーヌ","おお～すごい自信を感じます…！\nいい生放送になりそうですね☆\n……あれ？　なんだかこの辺り\n揺れていませんか？","0","10"
"0","39","106001","0","80003","0","","223","キャル","…………","2","10"
"0","30","105901","0","80003","0","","224","コッコロ","キャルさま？\nお風邪をひかれたんでしょうか\nひどい震えですが…","1","10"
"0","40","106001","0","80003","0","","225","キャル","かかかか風邪じゃないわよ！\nここここれはただ\nななな生放送が楽しみ過ぎて\nワワワワクワクが止まらないだけ！","2","10"
"0","33","105801","0","80003","0","","226","ペコリーヌ","大丈夫ですかキャルちゃん！？\nそうだ、これを飲んでください！","0","10"
"0","41","106001","0","80003","0","","227","キャル","きき気がきくじゃない、ありがとっ\nごくっ、んく…ぶはぁっ！？\nちょっと何飲ませたの！？\n辛っ！　苦ぁ！？　甘ぁっ！？","2","10"
"0","34","105801","0","80003","0","","228","ペコリーヌ","これは魔物のエキスに薬草に\nその他色んなものを混ぜた\n特製の栄養ドリンクです！","0","10"
"0","35","105801","0","80003","0","","229","ペコリーヌ","これを飲めば体ぽかぽかで\n元気いっぱいですよ♪","0","10"
"0","42","106001","0","80003","0","","230","キャル","このアホリーヌ！\n風邪じゃないって言ったでしょ！？\nどさくさに紛れて\nそんな恐ろしいもん飲ませんな～！","2","10"
"0","31","105901","0","80003","0","","231","コッコロ","キャルさま\n震えが収まっておりますね\nよかったです…\nわたくし、心配いたしました","1","10"
"0","43","106001","0","80003","0","","232","キャル","え？　ああ、ホントね…って\nだから風邪じゃないって\n言ってるのに…\nまあいいわこの際なんでも","2","10"
"0","36","105801","0","80003","0","","233","ペコリーヌ","えっへへ～♪　いつも通りの\nキャルちゃんに戻りましたし\n素敵な生放送が出来そうですね！\n今から楽しみです☆","0","10"
"0","6","190801","0","80003","0","","234","カリン","ランドソルのみなさま、こんにちは\n生放送の会場設営を担当しています\n【ギルド管理協会】のカリンです","0","11"
"0","7","190801","0","80003","0","","235","カリン","【美食殿】のみなさんは\nまもなく始まる生放送に向けて\n最後の調整のため\n席を外しています","0","11"
"0","8","190801","0","80003","0","","236","カリン","頑張っている３人の\n邪魔をするわけには\nいきませんので、ご容赦ください","0","11"
"0","9","190801","0","80003","0","","237","カリン","ですので、本日は私から\n【美食殿】のみなさんの様子を\nお伝えさせていただこうと思います","0","11"
"0","10","190801","0","80003","0","","238","カリン","まずはペコリーヌさんですが…\n何やら大量のおにぎりを\n食べているようです\nえっと…栄養は大事ですよね","0","11"
"0","11","190801","0","80003","0","","239","カリン","次にコッコロさんですが\nこちらは発声練習をしています","0","11"
"0","12","190801","0","80003","0","","240","カリン","一生懸命、小さなお口を開けて\n声を出す姿が応援したくなりますね","0","11"
"0","13","190801","0","80003","0","","241","カリン","そしてキャルさんは…\nこれは…堂々としたものですね\n何もせず、ただ立ち尽くして…","0","11"
"0","14","190801","0","80003","0","","242","カリン","あれ？\nもしかして緊張で気を失って…？","0","11"
"0","15","190801","0","80003","0","","243","カリン","…ええと\n【美食殿】のみなさんは\nやる気十分なようですね！","0","11"
"0","16","190801","0","80003","0","","244","カリン","３人とも生放送を\nいいものにしようと\n全力で頑張ってくれていますので\nどうかご期待ください","0","11"
"0","17","190801","0","80003","0","","245","カリン","それでは\nまた明日お会いしましょう♪","0","11"
"0","44","106001","0","80003","0","","246","キャル","2.5周年まであと３日！\nそして生放送は明日！\nなんかいよいよって感じね…","0","12"
"0","37","105801","0","80003","0","","247","ペコリーヌ","３人でい～っぱい練習しましたし\nきっと大丈夫ですよ☆","2","12"
"0","32","105901","0","80003","0","","248","コッコロ","ペコリーヌさまに\n大丈夫と言ってもらえると\nとても心強いですね","1","12"
"0","45","106001","0","80003","0","","249","キャル","信じすぎちゃだめよコロ助\nこいつはなーんにも\n考えてないだけなんだから","0","12"
"0","38","105801","0","80003","0","","250","ペコリーヌ","ひどいですよぉキャルちゃ～ん！","2","12"
"0","33","105901","0","80003","0","","251","コッコロ","ふふ。お二人とも\n普段通りの様子で\n安心いたしました","1","12"
"0","39","105801","0","80003","0","","252","ペコリーヌ","はいっ☆\n生放送でもなんでも\n全力全開、わたしらしく\nぶつかっていくだけです！","2","12"
"0","46","106001","0","80003","0","","253","キャル","そうね。おめでたいことなんだし\nここまで来たんなら\n楽しめるだけ\n楽しむしかないわよね！","0","12"
"0","34","105901","0","80003","0","","254","コッコロ","わたくしも、普段よりも心が\n熱くなっております\nこの胸の気持ちをお伝えできるよう\n精一杯努力いたします…！","1","12"
"0","40","105801","0","80003","0","","255","ペコリーヌ","それでは、いきましょう！\n明日の生放送、絶対に\n成功させましょうね☆","2","12"
"0","41","105801","0","80003","0","","256","ペコリーヌ","えっと、最初のひと言は…あれ？\nキャルちゃん、わたし\n何て言うんでしたっけ？","0","13"
"0","47","106001","0","80003","0","","257","キャル","は！？\nなにいきなりど忘れしてるの！？\nっていうかあんた、台本は！？","2","13"
"0","42","105801","0","80003","0","","258","ペコリーヌ","忘れてきちゃいました☆","0","13"
"0","48","106001","0","80003","0","","259","キャル","忘れてきちゃいました☆\nで済ませられると思ってんの！？\nほら、あたし二冊持ってきたから\nこれ使いなさい！","2","13"
"0","35","105901","0","80003","0","","260","コッコロ","マイクとは、こんな高い位置に\nあるものなのですね…！\n背伸びをすれば、何とか…\nう～ん、うぅ～ん…！","1","13"
"0","49","106001","0","80003","0","","261","キャル","あぁもう\n少し下げればいいでしょ！？\nこれくらいでいい？\nまったく、世話が焼けるわね…","2","13"
"0","43","105801","0","80003","0","","262","ペコリーヌ","あれ？\nキャルちゃん、後ろ髪が\nはねちゃってますよ？","0","13"
"0","50","106001","0","80003","0","","263","キャル","え？　うそっ！？\nちゃんと確かめてきたのに！\nどこどこ！？","2","13"
"0","36","105901","0","80003","0","","264","コッコロ","キャルさま、動かないで\nくださいまし。今くしで…\nはい、直りましたよ","1","13"
"0","51","106001","0","80003","0","","265","キャル","あ、ありがと…はぁ。生放送\n本番までもうすぐなのに\nこんなことしてる場合じゃ\nないわよね","2","13"
"0","37","105901","0","80003","0","","266","コッコロ","はい、時間は残りわずかです\nですが、慌ただしく\n動き回るこの時間も\nなんだか楽しくて…♪","1","13"
"0","52","106001","0","80003","0","","267","キャル","コロ助、あんた…って\nそうじゃなくて！\n胸にジンワリきてる\n暇なんかないでしょ…！？","2","13"
"0","44","105801","0","80003","0","","268","ペコリーヌ","あはは♪\nキャルちゃんの動きが\nとっても面白いです♪\nやばいですね☆","0","13"
"0","38","105901","0","80003","0","","269","コッコロ","ふふ\nきっと面白い生放送になると\nわたくし、確信しております","1","13"
"0","45","105801","0","80003","0","","270","ペコリーヌ","絶対絶対、間違いありません！\n見てくれるみなさんが\n笑顔になれる時間を\nお届けしましょう！","0","13"
"0","53","106001","0","80003","0","","271","キャル","そんなの当然でしょ！\n誰が見たって面白いって\n言ってもらえるように\nあれだけ準備したんだから！","2","13"
"0","46","105801","0","80003","0","","272","ペコリーヌ","それでは\n記念日直前生放送！\n楽しみにしててくださいね☆","0","13"
"0","18","190801","0","80003","0","","273","カリン","こんにちは\n【ギルド管理協会】のカリンです","0","14"
"0","19","190801","0","80003","0","","274","カリン","昨日の生放送は\nいかがだったでしょうか？","0","14"
"0","20","190801","0","80003","0","","275","カリン","たくさんの笑顔と喜びと\nそして驚きを受け取って\nいただけたのではないかと思います","0","14"
"0","21","190801","0","80003","0","","276","カリン","そしていよいよ\n明日は2.5周年の当日\n待ちに待った記念日を\n迎えることとなります","0","14"
"0","22","190801","0","80003","0","","277","カリン","【美食殿】のみなさんも\n張り切って様々な準備を\nされていますよ","0","14"
"0","23","190801","0","80003","0","","278","カリン","【ギルド管理協会】も\n万全のサポート体制で\n協力してまいりたいと思います","0","14"
"0","24","190801","0","80003","0","","279","カリン","…ふふ、本当に楽しみですね\n【ギルド管理協会】の職員として\nだけではなく、私個人としても…","0","14"
"0","25","190801","0","80003","0","","280","カリン","この記念日を迎えられることが\n心から楽しみですし\n幸せを感じています","0","14"
"0","26","190801","0","80003","0","","281","カリン","きっと【美食殿】のみなさんは\nそれ以上に心を弾ませて\nいることでしょう","0","14"
"0","27","190801","0","80003","0","","282","カリン","それでは\n明日からの2.5周年を\nどうぞ、お楽しみに…♪","0","14"
"0","47","105801","0","80003","0","","283","ペコリーヌ","準備はいいですかっ？\n…いっきますよー！","0","15"
"0","54","106001","0","80003","0","","284","キャル","祝！","2","15"
"0","39","105901","0","80003","0","","285","コッコロ","2.5周年！","1","15"
"0","48","105801","0","80003","0","","286","ペコリーヌ","おめでとうございま～す☆","0","15"
"0","55","106001","0","80003","0","","287","キャル","少し前まではまだまだ先じゃない\nとか言ってたけど\n本当にあっという間だったわね","2","15"
"0","40","105901","0","80003","0","","288","コッコロ","光陰矢の如し…\nとはこのことでございますね\nでも、今日という日を無事に\n迎えることができて良かったです","1","15"
"0","49","105801","0","80003","0","","289","ペコリーヌ","コッコロちゃん！　キャルちゃん！\n落ち着くには\nまだ早いですよ！\n盛り上がるのはこれからです☆","0","15"
"0","56","106001","0","80003","0","","290","キャル","ほんとあんたはいつも\n全力全開ねー\nでもそうね、記念日なんだし\nパーっといきましょ！","2","15"
"0","41","105901","0","80003","0","","291","コッコロ","ええ、わたくしも全力全開で\nまいります…！\n主さま、さあ\nどうぞ手を取ってくださいまし…♪","1","15"
"0","57","106001","0","80003","0","","292","キャル","あんたもコロ助も、浮かれて\n転ぶんじゃないわよ？\n…仕方ないから、あたしも\n手を繋いであげるわよ","2","15"
"0","50","105801","0","80003","0","","293","ペコリーヌ","あー！　二人ともずるいです！\nわたしもっ、ギュー♪","0","15"
"0","58","106001","0","80003","0","","294","キャル","ちょっ、ペコリーヌ！\nくっつき過ぎよ！","2","15"
"0","51","105801","0","80003","0","","295","ペコリーヌ","記念日だから\n平気平気♪\nやばいですね☆","0","15"
"0","59","106001","0","80003","0","","296","キャル","意味分かんないわよ！","2","15"
"0","42","105901","0","80003","0","","297","コッコロ","ふふ。このめでたき日に\n喜びがあふれておりますね\n主さまは…いかがでしょうか？","1","15"
"0","43","105901","0","80003","0","","298","コッコロ","喜んでいただけているならば\nわたくしはとてもとても\n幸せでございます","1","15"
"0","52","105801","0","80003","0","","299","ペコリーヌ","さぁ、2.5周年を\n楽しみ尽くしますよ☆\nまだまだ食べたいものもありますし\nやりたいこともたくさんです！","0","15"
"0","60","106001","0","80003","0","","300","キャル","分かった、分かったから\n引っ張るんじゃないわよ！\n…そんな掴まなくても\nちゃんとついていくから","2","15"
"0","44","105901","0","80003","0","","301","コッコロ","ペコリーヌさま…キャルさま…\n主さま…共にまいりましょう\nどこまでも…！","1","15"
"0","53","105801","0","80003","0","","302","ペコリーヌ","はい！　それでは2.5周年\n食べつくしツアーへ！\nそして、その先の未来へ\n向かって出発しましょう！","0","15"
"1","54","105801","0","80003","0","105901,45,106001,61","303","ペコリーヌ・コッコロ・キャル","2.5周年\nありがとうございます！","0","15"
"0","1","190804","0","60002","1","","304","カリン","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪","1","0"
"0","0","0","1","60002","1","","305","","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！","2","0"
"0","0","0","1","60002","1","","306","","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！","2","0"
"0","0","0","1","60002","1","","307","","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！","2","0"
"0","0","0","1","60002","1","","308","","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！","2","0"
"0","0","0","1","60002","2","","309","","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪","2","0"
"0","0","0","2","60002","1","","310","","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？","2","0"
"0","0","0","2","60002","1","","311","","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！","2","0"
"0","0","0","2","60002","1","","312","","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！","2","0"
"0","0","0","2","60002","1","","313","","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！","2","0"
"0","0","0","2","60002","2","","314","","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！","2","0"
"0","0","0","3","60002","1","","315","","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？","2","0"
"0","0","0","3","60002","1","","316","","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？","2","0"
"0","0","0","3","60002","1","","317","","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！","2","0"
"0","0","0","3","60002","1","","318","","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。","2","0"
"0","0","0","3","60002","1","","319","","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたい焼き！　和菓子パワーで売上アップです！","2","0"
"0","0","0","3","60002","1","","320","","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！","2","0"
"0","0","0","3","60002","2","","321","","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかのごとく、色々な事がうまくいきますよ♪","2","0"
"0","0","0","4","60002","1","","322","","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！","2","0"
"0","0","0","4","60002","1","","323","","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！","2","0"
"0","0","0","4","60002","1","","324","","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？","2","0"
"0","0","0","4","60002","1","","325","","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……","2","0"
"0","0","0","4","60002","1","","326","","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！","2","0"
"0","0","0","4","60002","1","","327","","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～","2","0"
"0","0","0","4","60002","2","","328","","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪","2","0"
"0","2","190804","0","60002","0","","329","カリン","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪","3","0"
"0","3","190804","0","60002","0","","330","カリン","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします","3","7"
"0","1","105901","0","80005","0","","331","コッコロ","ささ、シェフィさまはこちらへ…","4","1"
"0","1","106401","0","80005","0","","332","シェフィ","コッコロさん、どこへ行くの…？\n…え？","0","1"
"0","1","105801","0","80005","0","","333","ペコリーヌ","『おめでとうございます！\nわ～パチパチー！』\n…という感じでどうですかね！？","3","1"
"0","2","105901","0","80005","0","","334","コッコロ","ではわたくしも\n後ろからクラッカーを鳴らして\n応戦いたします\nああ、当日が待ち遠しいですね","4","1"
"0","2","106401","0","80005","0","","335","シェフィ","ええと…\n二人とも何をしているの？","0","1"
"0","1","106001","0","80005","0","","336","キャル","シェフィは初めてだもんね\nあの日が近いからって\n予行練習してんのよ\n気が早いわよね～","1","1"
"0","3","106401","0","80005","0","","337","シェフィ","あの日…？","0","1"
"0","2","105801","0","80005","0","","338","ペコリーヌ","その通りです…\nいよいよ記念すべきあの日が\n近づいてきましたよ！","3","1"
"0","3","105801","0","80005","0","","339","ペコリーヌ","『プリンセスコネクト！\nRe:Dive』3.5周年！","3","1"
"0","1","190801","0","80005","0","","340","カリン","やばいですね☆","2","1"
"0","2","106001","0","80005","0","","341","キャル","って、なにしれっと\n参加してんのよカリン！","1","1"
"0","2","190801","0","80005","0","","342","カリン","ふふ、いいじゃないですか\n【ギルド管理協会】として\n私もみなさんと一緒に\nお祝いをさせてください！","2","1"
"0","3","190801","0","80005","0","","343","カリン","それに…記念日が近づけば\nとっておきの情報を\nお届けしますから♪","2","1"
"0","4","105801","0","80005","0","","344","ペコリーヌ","というわけで\n今日からシェフィちゃんも一緒に\nカウントダウンしちゃいましょう！\n3.5周年まで…","3","1"
"0","4","106401","0","80005","0","","345","シェフィ","えっ！？　ええとええと…！\nあ、あと14日…！","0","1"
"0","5","105801","0","80005","0","","346","ペコリーヌ","3.5周年まであと13日\n豪華に、そして盛大に\nお祝いしたいですね☆","3","2"
"0","3","105901","0","80005","0","","347","コッコロ","豪華といえば前にとある貴族さまが\n舞踏会を開かれたそうで\n主さまがそのお手伝いを\nしておりました","1","2"
"0","4","105901","0","80005","0","","348","コッコロ","そこで美しい所作を学ばれたので\nわたくしも教えていただきました\nしゃなり、しゃなり…\nいかがでしょう？","1","2"
"0","6","105801","0","80005","0","","349","ペコリーヌ","すっごく上手ですよ☆\nまるでお姫様みたいです\nせっかくなのでわたしも\nしゃなりしゃなり","3","2"
"0","5","105901","0","80005","0","","350","コッコロ","さすがでございます\nペコリーヌさま","1","2"
"0","3","106001","0","80005","0","","351","キャル","いや、あんたは\nできなきゃダメでしょ\n本物のお姫様なんだし","0","2"
"0","5","106401","0","80005","0","","352","シェフィ","しゃなり、しゃなり…\nふふ、案外できるものね","2","2"
"0","7","105801","0","80005","0","","353","ペコリーヌ","わぁ！\nシェフィちゃん\n姿勢がとってもキレイです♪","3","2"
"0","6","105901","0","80005","0","","354","コッコロ","さ、次はキャルさまの\n番でございますよ","1","2"
"0","4","106001","0","80005","0","","355","キャル","あ、あたしはいいわよ！\nそういうの全然分かんないし…","0","2"
"0","6","106401","0","80005","0","","356","シェフィ","大丈夫\nやってみると結構楽しいわよ\nほらほらっ","2","2"
"0","5","106001","0","80005","0","","357","キャル","そ、そこまで言うなら…\nしゃなにゅわきゃあっ！","0","2"
"0","6","106001","0","80005","0","","358","キャル","いたたた…もぉお～！\nなんであたしがこんな目に～！","0","2"
"0","7","105901","0","80005","0","","359","コッコロ","まぁまぁ\n記念日までに練習すれば\nできるようになるかもしれません\nよろしければお教えいたしますよ","1","2"
"0","7","106001","0","80005","0","","360","キャル","よし！\nあんたたちができて\nあたしだけできないのはしゃくだし\nやってやろうじゃないの！！","0","2"
"0","8","105901","0","80005","0","","361","コッコロ","3.5周年まであと12日\n記念日当日はもちろんですが\nその日を待つ時間というのも\n心躍ります","1","3"
"0","8","105801","0","80005","0","","362","ペコリーヌ","分かりますっ！\nどんな特別な料理を食べられるのか\n考えるだけでワクワクしますよね！","3","3"
"0","9","105901","0","80005","0","","363","コッコロ","特別な料理といえば、お祭りですね\nそういえば主さまは学生として\n聖学祭に参加されたこと\nがあるとか…","1","3"
"0","7","106401","0","80005","0","","364","シェフィ","聖学祭…って、なにかしら？","2","3"
"0","10","105901","0","80005","0","","365","コッコロ","聖テレサ女学院の祭典ですよ\n二つのチームが競い合い\n青春を満喫するのが趣旨のようです","1","3"
"0","8","106001","0","80005","0","","366","キャル","それってカルミナの\nサプライズライブがあった\nお祭りよね？\nちょっと見たかったかも…","0","3"
"0","9","106001","0","80005","0","","367","キャル","カルミナの後の\nライブも好評だったらしいじゃない\n確か、なかよし部\nだったっけ…？","0","3"
"0","9","105801","0","80005","0","","368","ペコリーヌ","なかよし部…\n仲が良さそうな名前で\nやばいですね☆","3","3"
"0","10","106001","0","80005","0","","369","キャル","いや、そのまんますぎでしょ…","0","3"
"0","8","106401","0","80005","0","","370","シェフィ","聖学祭かぁ…なんだか楽しそうね\nそれになかよし部の人たちも\n気になるわ","2","3"
"0","10","105801","0","80005","0","","371","ペコリーヌ","それじゃあわたしたちも、\n負けじと仲良くしましょう♪\nほらほらシェフィちゃん、\nぎゅーっ☆　ですよ♪","3","3"
