f2caa2ee0256db3c786513cd2bf48d6eb53a4d9d9172c7877494edd09143796f,c9a6468661d33ed0ae7deb23c024fbe0dae14a32a07637614ca2a8e824fe69dd,bc0d898aba5c9ca5f4c7690165b70a9c7f24e3d38ea4f9501f22bfd5ba52b238,2b64b52e0d20301ac9d1464c713988a03670de3ad46dec2b1bc4d328111f423b,224bf8cd0b89410dbb4d0587935a4020408553ef7cf71113810fb0e8f679aed0,e31f17d3bc483931b2ff78d8ea2be6f381fec328f74fe2731a1a7ca0d3b53603,cc35984f97d5f3433106db6e0871540688684b95d4511a077deb2d01f2082ce5,843b299027fad0b328fd8dd956bf22f80b7ed6b98f39ab3dd33de88e7eba958f,f13beeda9f36f367730d6d42a5fcf7e26a5b28cc92f8907cbc5d956331269a76,43454df3cb8a35e3bb2460efd536cee47565d08500c419ea85eedbad126201bf,4846080e7cee02baaad412531aee5e40fa0cc18c7a231d6108a5eb07a4041ca9,35bba5adf4ddd4a30ea2ace41a6b2018102539101c1e0bae8929c90ddab8597a,01f1d5abb001eaf4b17f22b32126a83f8952d48163db38a53fa4bc5afa4a64ca,02adda40b5dbb906bac71401938606dcbea156e3519b4c26e951f47f5b04d6f5,732007e1a10ff33cdc291764176a955a0dfc0282b34d128e5f4199f95d6904fc
"81051003","スペシャルバトルのMODE1をクリアしよう","2020/10/25 14:59:59","9016","0","2020/10/16 12:00:00","1","1","601","10051","0","6011","0","81051003","10051105"
"81051004","MODE2のお供のモンスターを全て倒そう","2020/10/25 14:59:59","9016","0","2020/10/16 12:00:00","1","2","601","10051","0","6011","0","81051004","10051106"
"81051005","スペシャルバトルのボスのHPを1707000まで減らそう","2020/10/25 14:59:59","9018","1","2020/10/16 12:00:00","1493000","1","601","10051","0","6011","0","81051005","10051111"
"81051006","スペシャルバトルのボスのHPを854000まで減らそう","2020/10/25 14:59:59","9018","1","2020/10/16 12:00:00","2346000","1","601","10051","0","6011","0","81051006","10051113"
"81051007","スペシャルバトルのボスを討伐しよう","2020/10/25 14:59:59","9016","0","2020/10/16 12:00:00","1","3","601","10051","0","6011","0","81051007","10051115"
"81051008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/10/25 14:59:59","9015","0","2020/10/16 12:00:00","1","5","601","10051","0","6011","0","81051008","10051118"
"81052001","スペシャルバトルのボスのHPを23300000まで減らそう","2020/11/18 14:59:59","9018","1","2020/10/31 12:00:00","1700000","1","601","10052","0","6011","0","81052001","10044103"
"81052002","スペシャルバトルのボスのHPを21550000まで減らそう","2020/11/18 14:59:59","9018","1","2020/10/31 12:00:00","3450000","1","601","10052","0","6011","0","81052002","10044104"
"81052003","スペシャルバトルのMODE1をクリアしよう","2020/11/18 14:59:59","9016","0","2020/10/31 12:00:00","1","1","601","10052","0","6011","0","81052003","10044105"
"81052004","スペシャルバトルのボスのHPを16200000まで減らそう","2020/11/18 14:59:59","9018","1","2020/10/31 12:00:00","8800000","1","601","10052","0","6011","0","81052004","10044106"
"81052005","スペシャルバトルのボスのHPを11750000まで減らそう","2020/11/18 14:59:59","9018","1","2020/10/31 12:00:00","13250000","1","601","10052","0","6011","0","81052005","10044107"
"81052006","スペシャルバトルのMODE2をクリアしよう","2020/11/18 14:59:59","9016","0","2020/10/31 12:00:00","1","2","601","10052","0","6011","0","81052006","10044108"
"81052007","スペシャルバトルのボスのHPを6000000まで減らそう","2020/11/18 14:59:59","9018","1","2020/10/31 12:00:00","19000000","1","601","10052","0","6011","0","81052007","10044109"
"81052008","スペシャルバトルのボスのHPを3000000まで減らそう","2020/11/18 14:59:59","9018","1","2020/10/31 12:00:00","22000000","1","601","10052","0","6011","0","81052008","10044110"
"81052009","スペシャルバトルのボスを討伐しよう","2020/11/18 14:59:59","9016","0","2020/10/31 12:00:00","1","3","601","10052","0","6011","0","81052009","10044111"
"81052010","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/11/18 14:59:59","9015","0","2020/10/31 12:00:00","1","5","601","10052","0","6011","0","81052010","10044112"
"81053001","レムとラムのシャドウを倒そう","2020/11/24 14:59:59","9001","0","2020/11/10 12:00:00","2","0","601","10053","0","6011","0","81053001","10053103"
"81053002","スペシャルバトルのボスのHPを3870000まで減らそう","2020/11/24 14:59:59","9018","1","2020/11/10 12:00:00","430000","1","601","10053","0","6011","0","81053002","10053104"
"81053003","スペシャルバトルのボスのHPを3440000まで減らそう","2020/11/24 14:59:59","9018","1","2020/11/10 12:00:00","860000","1","601","10053","0","6011","0","81053003","10053105"
"81053004","スペシャルバトルのMODE2をクリアしよう","2020/11/24 14:59:59","9016","0","2020/11/10 12:00:00","1","2","601","10053","0","6011","0","81053004","10053106"
"81053005","スペシャルバトルのボスのHPを1978000まで減らそう","2020/11/24 14:59:59","9018","1","2020/11/10 12:00:00","2322000","1","601","10053","0","6011","0","81053005","10053111"
"81053006","スペシャルバトルのボスのHPを989000まで減らそう","2020/11/24 14:59:59","9018","1","2020/11/10 12:00:00","3311000","1","601","10053","0","6011","0","81053006","10053113"
"81053007","スペシャルバトルのボスを討伐しよう","2020/11/24 14:59:59","9016","0","2020/11/10 12:00:00","1","3","601","10053","0","6011","0","81053007","10053115"
"81053008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/11/24 14:59:59","9015","0","2020/11/10 12:00:00","1","5","601","10053","0","6011","0","81053008","10053118"
"81054001","スペシャルバトルのボスのHPを34200000まで減らそう","2020/12/18 14:59:59","9018","1","2020/11/30 12:00:00","10800000","1","601","10054","0","6011","0","81054001","10054103"
"81054002","スペシャルバトルのボスのHPを23400000まで減らそう","2020/12/18 14:59:59","9018","1","2020/11/30 12:00:00","21600000","1","601","10054","0","6011","0","81054002","10054104"
"81054003","スペシャルバトルのMODE1をクリアしよう","2020/12/18 14:59:59","9016","0","2020/11/30 12:00:00","1","1","601","10054","0","6011","0","81054003","10054105"
"81054004","アキノ、ユカリ、サレンのシャドウを倒そう","2020/12/18 14:59:59","9001","0","2020/11/30 12:00:00","3","0","601","10054","0","6011","0","81054004","10054106"
"81054005","スペシャルバトルのボスのHPを8400000まで減らそう","2020/12/18 14:59:59","9018","1","2020/11/30 12:00:00","36600000","1","601","10054","0","6011","0","81054005","10054107"
"81054006","スペシャルバトルのボスのHPを4200000まで減らそう","2020/12/18 14:59:59","9018","1","2020/11/30 12:00:00","40800000","1","601","10054","0","6011","0","81054006","10054108"
"81054007","スペシャルバトルのボスを討伐しよう","2020/12/18 14:59:59","9016","0","2020/11/30 12:00:00","1","3","601","10054","0","6011","0","81054007","10054109"
"81054008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/12/18 14:59:59","9015","0","2020/11/30 12:00:00","1","5","601","10054","0","6011","0","81054008","10054110"
"81055001","クリスティーナとノゾミとイリヤのシャドウを倒そう","2020/12/25 14:59:59","9001","0","2020/12/16 12:00:00","3","0","601","10055","0","6011","0","81055001","10055103"
"81055002","スペシャルバトルのボスのHPを5460000まで減らそう","2020/12/25 14:59:59","9018","1","2020/12/16 12:00:00","540000","1","601","10055","0","6011","0","81055002","10055104"
"81055003","スペシャルバトルのボスのHPを4920000まで減らそう","2020/12/25 14:59:59","9018","1","2020/12/16 12:00:00","1080000","1","601","10055","0","6011","0","81055003","10055105"
"81055004","スペシャルバトルのMODE2をクリアしよう","2020/12/25 14:59:59","9016","0","2020/12/16 12:00:00","1","2","601","10055","0","6011","0","81055004","10055106"
"81055005","スペシャルバトルのボスのHPを2940000まで減らそう","2020/12/25 14:59:59","9018","1","2020/12/16 12:00:00","3060000","1","601","10055","0","6011","0","81055005","10055111"
"81055006","スペシャルバトルのボスのHPを1500000まで減らそう","2020/12/25 14:59:59","9018","1","2020/12/16 12:00:00","4500000","1","601","10055","0","6011","0","81055006","10055113"
"81055007","スペシャルバトルのボスを討伐しよう","2020/12/25 14:59:59","9016","0","2020/12/16 12:00:00","1","3","601","10055","0","6011","0","81055007","10055115"
"81055008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/12/25 14:59:59","9015","0","2020/12/16 12:00:00","1","5","601","10055","0","6011","0","81055008","10055118"
"81056001","スペシャルバトルのボスのHPを37070000まで減らそう","2021/01/18 14:59:59","9018","1","2020/12/31 12:00:00","2930000","1","601","10056","0","6011","0","81056001","10056103"
"81056002","スペシャルバトルのボスのHPを34140000まで減らそう","2021/01/18 14:59:59","9018","1","2020/12/31 12:00:00","5860000","1","601","10056","0","6011","0","81056002","10056104"
"81056003","スペシャルバトルのMODE1をクリアしよう","2021/01/18 14:59:59","9016","0","2020/12/31 12:00:00","1","1","601","10056","0","6011","0","81056003","10056105"
"81056004","スペシャルバトルのボスのHPを28134000まで減らそう","2021/01/18 14:59:59","9018","1","2020/12/31 12:00:00","11866000","1","601","10056","0","6011","0","81056004","10056106"
"81056005","スペシャルバトルのボスのHPを25068000まで減らそう","2021/01/18 14:59:59","9018","1","2020/12/31 12:00:00","14932000","1","601","10056","0","6011","0","81056005","10056107"
"81056006","スペシャルバトルのMODE2をクリアしよう","2021/01/18 14:59:59","9016","0","2020/12/31 12:00:00","1","2","601","10056","0","6011","0","81056006","10056108"
"81056007","スペシャルバトルのボスのHPを12000000まで減らそう","2021/01/18 14:59:59","9018","1","2020/12/31 12:00:00","28000000","1","601","10056","0","6011","0","81056007","10056109"
"81056008","スペシャルバトルのボスのHPを6000000まで減らそう","2021/01/18 14:59:59","9018","1","2020/12/31 12:00:00","34000000","1","601","10056","0","6011","0","81056008","10056110"
"81056009","スペシャルバトルのボスを討伐しよう","2021/01/18 14:59:59","9016","0","2020/12/31 12:00:00","1","3","601","10056","0","6011","0","81056009","10056111"
"81056010","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/01/18 14:59:59","9015","0","2020/12/31 12:00:00","1","5","601","10056","0","6011","0","81056010","10056112"
"81057001","チーム美食殿のシャドウを倒そう","2021/01/24 14:59:59","9001","0","2021/01/15 12:00:00","4","0","601","10057","0","6011","0","81057001","10057103"
"81057002","スペシャルバトルのボスのHPを3960000まで減らそう","2021/01/24 14:59:59","9018","1","2021/01/15 12:00:00","640000","1","601","10057","0","6011","0","81057002","10057104"
"81057003","スペシャルバトルのボスのHPを3360000まで減らそう","2021/01/24 14:59:59","9018","1","2021/01/15 12:00:00","1240000","1","601","10057","0","6011","0","81057003","10057105"
"81057004","スペシャルバトルのMODE2をクリアしよう","2021/01/24 14:59:59","9016","0","2021/01/15 12:00:00","1","2","601","10057","0","6011","0","81057004","10057106"
"81057005","スペシャルバトルのボスのHPを1840000まで減らそう","2021/01/24 14:59:59","9018","1","2021/01/15 12:00:00","2760000","1","601","10057","0","6011","0","81057005","10057111"
"81057006","スペシャルバトルのボスのHPを960000まで減らそう","2021/01/24 14:59:59","9018","1","2021/01/15 12:00:00","3640000","1","601","10057","0","6011","0","81057006","10057113"
"81057007","スペシャルバトルのボスを討伐しよう","2021/01/24 14:59:59","9016","0","2021/01/15 12:00:00","1","3","601","10057","0","6011","0","81057007","10057115"
"81057008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/01/24 14:59:59","9015","0","2021/01/15 12:00:00","1","5","601","10057","0","6011","0","81057008","10057118"
"81058001","ワイルドホーンを35体倒そう","2021/02/24 14:59:59","9014","0","2021/01/31 12:00:00","35","0","601","10058","0","6011","0","81058001","10058103"
"81058002","ジェネラルホーンのHPを13400000まで減らそう","2021/02/24 14:59:59","9018","1","2021/01/31 12:00:00","1600000","1","601","10058","0","6011","0","81058002","10058104"
"81058003","ジェネラルホーンのHPを11800000まで減らそう","2021/02/24 14:59:59","9018","1","2021/01/31 12:00:00","3200000","1","601","10058","0","6011","0","81058003","10058105"
"81058004","スペシャルバトルのMODE2をクリアしよう","2021/02/24 14:59:59","9016","0","2021/01/31 12:00:00","1","2","601","10058","0","6011","0","81058004","10058106"
"81058005","ジェネラルホーンのHPを6800000まで減らそう","2021/02/24 14:59:59","9018","1","2021/01/31 12:00:00","8200000","1","601","10058","0","6011","0","81058005","10058107"
"81058006","ジェネラルホーンのHPを3400000まで減らそう","2021/02/24 14:59:59","9018","1","2021/01/31 12:00:00","11600000","1","601","10058","0","6011","0","81058006","10058108"
"81058007","ジェネラルホーンを討伐しよう","2021/02/24 14:59:59","9016","0","2021/01/31 12:00:00","1","3","601","10058","0","6011","0","81058007","10058109"
"81058008","スペシャルかエキシビションのバトルでジェネラルホーンを5回以内に討伐しよう","2021/02/24 14:59:59","9015","0","2021/01/31 12:00:00","1","5","601","10058","0","6011","0","81058008","10058110"
"81059001","黒風の精霊のHPを25700000まで減らそう","2021/02/24 14:59:59","9018","1","2021/02/10 12:00:00","2300000","1","601","10059","0","6011","0","81059001","10059103"
"81059002","黒風の精霊のHPを23400000まで減らそう","2021/02/24 14:59:59","9018","1","2021/02/10 12:00:00","4600000","1","601","10059","0","6011","0","81059002","10059104"
"81059003","黒風の精霊のMODE1をクリアしよう","2021/02/24 14:59:59","9016","0","2021/02/10 12:00:00","1","1","601","10059","0","6011","0","81059003","10059105"
"81059004","コッコロとユイのシャドウとお供モンスターを倒そう","2021/02/24 14:59:59","9001","0","2021/02/10 12:00:00","4","0","601","10059","0","6011","0","81059004","10059106"
"81059005","黒風の精霊のHPを14000000まで減らそう","2021/02/24 14:59:59","9018","1","2021/02/10 12:00:00","14000000","1","601","10059","0","6011","0","81059005","10059111"
"81059006","黒風の精霊のHPを7000000まで減らそう","2021/02/24 14:59:59","9018","1","2021/02/10 12:00:00","21000000","1","601","10059","0","6011","0","81059006","10059113"
"81059007","黒風の精霊を討伐しよう","2021/02/24 14:59:59","9016","0","2021/02/10 12:00:00","1","3","601","10059","0","6011","0","81059007","10059115"
"81059008","スペシャルかエキシビションのバトルで黒風の精霊を5回以内に討伐しよう","2021/02/24 14:59:59","9015","0","2021/02/10 12:00:00","1","5","601","10059","0","6011","0","81059008","10059118"
"81060001","スペシャルバトルのボスのHPを4860000まで減らそう","2021/02/25 14:59:59","9018","1","2021/02/16 12:00:00","840000","1","601","10060","0","6011","0","81060001","10060103"
"81060002","スペシャルバトルのボスのHPを4030000まで減らそう","2021/02/25 14:59:59","9018","1","2021/02/16 12:00:00","1670000","1","601","10060","0","6011","0","81060002","10060104"
"81060003","スペシャルバトルのMODE1をクリアしよう","2021/02/25 14:59:59","9016","0","2021/02/16 12:00:00","1","1","601","10060","0","6011","0","81060003","10060105"
"81060004","カスミとシオリのシャドウを倒そう","2021/02/25 14:59:59","9001","0","2021/02/16 12:00:00","2","0","601","10060","0","6011","0","81060004","10060106"
"81060005","スペシャルバトルのボスのHPを2130000まで減らそう","2021/02/25 14:59:59","9018","1","2021/02/16 12:00:00","3570000","1","601","10060","0","6011","0","81060005","10060111"
"81060006","スペシャルバトルのボスのHPを1060000まで減らそう","2021/02/25 14:59:59","9018","1","2021/02/16 12:00:00","4640000","1","601","10060","0","6011","0","81060006","10060113"
"81060007","スペシャルバトルのボスを討伐しよう","2021/02/25 14:59:59","9016","0","2021/02/16 12:00:00","1","3","601","10060","0","6011","0","81060007","10060115"
"81060008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/02/25 14:59:59","9015","0","2021/02/16 12:00:00","1","5","601","10060","0","6011","0","81060008","10060118"
"81061001","MODE1のお供のモンスターを全て倒そう","2021/03/18 14:59:59","9016","0","2021/02/28 12:00:00","1","1","601","10061","0","6011","0","81061001","10061103"
"81061002","スペシャルバトルのボスのHPを37330000まで減らそう","2021/03/18 14:59:59","9018","1","2021/02/28 12:00:00","2670000","1","601","10061","0","6011","0","81061002","10061104"
"81061003","スペシャルバトルのボスのHPを34660000まで減らそう","2021/03/18 14:59:59","9018","1","2021/02/28 12:00:00","5340000","1","601","10061","0","6011","0","81061003","10061105"
"81061004","スペシャルバトルのMODE2をクリアしよう","2021/03/18 14:59:59","9016","0","2021/02/28 12:00:00","1","2","601","10061","0","6011","0","81061004","10061106"
"81061005","スペシャルバトルのボスのHPを21330000まで減らそう","2021/03/18 14:59:59","9018","1","2021/02/28 12:00:00","18670000","1","601","10061","0","6011","0","81061005","10061111"
"81061006","スペシャルバトルのボスのHPを10660000まで減らそう","2021/03/18 14:59:59","9018","1","2021/02/28 12:00:00","29340000","1","601","10061","0","6011","0","81061006","10061113"
"81061007","スペシャルバトルのボスを討伐しよう","2021/03/18 14:59:59","9016","0","2021/02/28 12:00:00","1","3","601","10061","0","6011","0","81061007","10061115"
"81061008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/03/18 14:59:59","9015","0","2021/02/28 12:00:00","1","5","601","10061","0","6011","0","81061008","10061118"
"81062001","ニュージェネレーションズのシャドウを倒そう","2021/03/26 14:59:59","9001","0","2021/03/08 12:00:00","3","0","601","10062","0","6011","0","81062001","10062103"
"81062002","MODE2のお供のモンスターを全て倒そう","2021/03/26 14:59:59","9016","0","2021/03/08 12:00:00","1","2","601","10062","0","6011","0","81062002","10062104"
"81062003","ラウドラパーンのHPを1920000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/08 12:00:00","480000","1","601","10062","0","6011","0","81062003","10062105"
"81062004","ラウドラパーンのHPを1440000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/08 12:00:00","960000","1","601","10062","0","6011","0","81062004","10062106"
"81062005","ラウドラパーンのHPを960000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/08 12:00:00","1440000","1","601","10062","0","6011","0","81062005","10062111"
"81062006","ラウドラパーンのHPを480000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/08 12:00:00","1920000","1","601","10062","0","6011","0","81062006","10062113"
"81062007","ラウドラパーンを討伐しよう","2021/03/26 14:59:59","9016","0","2021/03/08 12:00:00","1","3","601","10062","0","6011","0","81062007","10062115"
"81062008","スペシャルかエキシビションのバトルでラウドラパーンを5回以内に討伐しよう","2021/03/26 14:59:59","9015","0","2021/03/08 12:00:00","1","5","601","10062","0","6011","0","81062008","10062118"
"81063001","葛藤のうえきちゃんのHPを13840000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/16 15:00:00","2160000","1","601","10063","0","6011","0","81063001","10063103"
"81063002","葛藤のうえきちゃんのMODE1をクリアしよう","2021/03/26 14:59:59","9016","0","2021/03/16 15:00:00","1","1","601","10063","0","6011","0","81063002","10063104"
"81063003","葛藤のうえきちゃんのHPを9760000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/16 15:00:00","6240000","1","601","10063","0","6011","0","81063003","10063105"
"81063004","葛藤のうえきちゃんのHPを7840000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/16 15:00:00","8160000","1","601","10063","0","6011","0","81063004","10063106"
"81063005","葛藤のうえきちゃんのMODE2をクリアしよう","2021/03/26 14:59:59","9016","0","2021/03/16 15:00:00","1","2","601","10063","0","6011","0","81063005","10063111"
"81063006","葛藤のうえきちゃんのHPを2960000まで減らそう","2021/03/26 14:59:59","9018","1","2021/03/16 15:00:00","13040000","1","601","10063","0","6011","0","81063006","10063113"
"81063007","葛藤のうえきちゃんを討伐しよう","2021/03/26 14:59:59","9016","0","2021/03/16 15:00:00","1","3","601","10063","0","6011","0","81063007","10063115"
"81063008","スペシャルかエキシビションのバトルで葛藤のうえきちゃんを5回以内に討伐しよう","2021/03/26 14:59:59","9015","0","2021/03/16 15:00:00","1","5","601","10063","0","6011","0","81063008","10063118"
"81064001","スペシャルバトルのボスのHPを25990000まで減らそう","2021/04/18 14:59:59","9018","1","2021/03/31 12:00:00","3210000","1","601","10064","0","6011","0","81064001","10064103"
"81064002","スペシャルバトルのボスのHPを22780000まで減らそう","2021/04/18 14:59:59","9018","1","2021/03/31 12:00:00","6420000","1","601","10064","0","6011","0","81064002","10064104"
"81064003","スペシャルバトルのMODE1をクリアしよう","2021/04/18 14:59:59","9016","0","2021/03/31 12:00:00","1","1","601","10064","0","6011","0","81064003","10064105"
"81064004","スペシャルバトルのボスのHPを16940000まで減らそう","2021/04/18 14:59:59","9018","1","2021/03/31 12:00:00","12260000","1","601","10064","0","6011","0","81064004","10064106"
"81064005","スペシャルバトルのボスのHPを14310000まで減らそう","2021/04/18 14:59:59","9018","1","2021/03/31 12:00:00","14890000","1","601","10064","0","6011","0","81064005","10064107"
"81064006","スペシャルバトルのMODE2をクリアしよう","2021/04/18 14:59:59","9016","0","2021/03/31 12:00:00","1","2","601","10064","0","6011","0","81064006","10064108"
"81064007","スペシャルバトルのボスのHPを7790000まで減らそう","2021/04/18 14:59:59","9018","1","2021/03/31 12:00:00","21410000","1","601","10064","0","6011","0","81064007","10064109"
"81064008","スペシャルバトルのボスのHPを3890000まで減らそう","2021/04/18 14:59:59","9018","1","2021/03/31 12:00:00","25310000","1","601","10064","0","6011","0","81064008","10064110"
"81064009","スペシャルバトルのボスを討伐しよう","2021/04/18 14:59:59","9016","0","2021/03/31 12:00:00","1","3","601","10064","0","6011","0","81064009","10064111"
"81064010","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/04/18 14:59:59","9015","0","2021/03/31 12:00:00","1","5","601","10064","0","6011","0","81064010","10064112"
"81065001","アキノ、タマキ、ユカリ、ミフユのシャドウを倒そう","2021/04/27 14:59:59","9001","0","2021/04/18 12:00:00","4","0","601","10065","0","6011","0","81065001","10065103"
"81065002","スペシャルバトルのボスのHPを7832000まで減らそう","2021/04/27 14:59:59","9018","1","2021/04/18 12:00:00","968000","1","601","10065","0","6011","0","81065002","10065104"
"81065003","スペシャルバトルのボスのHPを6864000まで減らそう","2021/04/27 14:59:59","9018","1","2021/04/18 12:00:00","1936000","1","601","10065","0","6011","0","81065003","10065105"
"81065004","スペシャルバトルのMODE2をクリアしよう","2021/04/27 14:59:59","9016","0","2021/04/18 12:00:00","1","2","601","10065","0","6011","0","81065004","10065106"
"81065005","スペシャルバトルのボスのHPを3960000まで減らそう","2021/04/27 14:59:59","9018","1","2021/04/18 12:00:00","4840000","1","601","10065","0","6011","0","81065005","10065111"
"81065006","スペシャルバトルのボスのHPを2024000まで減らそう","2021/04/27 14:59:59","9018","1","2021/04/18 12:00:00","6776000","1","601","10065","0","6011","0","81065006","10065113"
"81065007","スペシャルバトルのボスを討伐しよう","2021/04/27 14:59:59","9016","0","2021/04/18 12:00:00","1","3","601","10065","0","6011","0","81065007","10065115"
"81065008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/04/27 14:59:59","9015","0","2021/04/18 12:00:00","1","5","601","10065","0","6011","0","81065008","10065118"
"81066001","スペシャルバトルのボスのHPを52294000まで減らそう","2021/05/18 14:59:59","9018","1","2021/04/30 12:00:00","706000","1","601","10066","0","6011","0","81066001","10066103"
"81066002","スペシャルバトルのボスのHPを51588000まで減らそう","2021/05/18 14:59:59","9018","1","2021/04/30 12:00:00","1412000","1","601","10066","0","6011","0","81066002","10066104"
"81066003","スペシャルバトルのMODE1をクリアしよう","2021/05/18 14:59:59","9016","0","2021/04/30 12:00:00","1","1","601","10066","0","6011","0","81066003","10066105"
"81066004","ゲートキーパーとイノリとカヤのシャドウを倒そう","2021/05/18 14:59:59","9001","0","2021/04/30 12:00:00","3","0","601","10066","0","6011","0","81066004","10066106"
"81066005","スペシャルバトルのボスのHPを34628000まで減らそう","2021/05/18 14:59:59","9018","1","2021/04/30 12:00:00","18372000","1","601","10066","0","6011","0","81066005","10066107"
"81066006","スペシャルバトルのボスのHPを16256000まで減らそう","2021/05/18 14:59:59","9018","1","2021/04/30 12:00:00","36744000","1","601","10066","0","6011","0","81066006","10066108"
"81066007","スペシャルバトルのボスを討伐しよう","2021/05/18 14:59:59","9016","0","2021/04/30 12:00:00","1","3","601","10066","0","6011","0","81066007","10066109"
"81066008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/05/18 14:59:59","9015","0","2021/04/30 12:00:00","1","5","601","10066","0","6011","0","81066008","10066110"
"81067001","リマ、マヒル、リン、シオリのシャドウを倒そう","2021/05/27 14:59:59","9001","0","2021/05/18 12:00:00","4","0","601","10067","0","6011","0","81067001","10067103"
"81067002","スペシャルバトルのボスのHPを7683000まで減らそう","2021/05/27 14:59:59","9018","1","2021/05/18 12:00:00","917000","1","601","10067","0","6011","0","81067002","10067104"
"81067003","スペシャルバトルのボスのHPを6765000まで減らそう","2021/05/27 14:59:59","9018","1","2021/05/18 12:00:00","1835000","1","601","10067","0","6011","0","81067003","10067105"
"81067004","スペシャルバトルのMODE2をクリアしよう","2021/05/27 14:59:59","9016","0","2021/05/18 12:00:00","1","2","601","10067","0","6011","0","81067004","10067106"
"81067005","スペシャルバトルのボスのHPを3900000まで減らそう","2021/05/27 14:59:59","9018","1","2021/05/18 12:00:00","4700000","1","601","10067","0","6011","0","81067005","10067111"
"81067006","スペシャルバトルのボスのHPを1950000まで減らそう","2021/05/27 14:59:59","9018","1","2021/05/18 12:00:00","6650000","1","601","10067","0","6011","0","81067006","10067113"
"81067007","スペシャルバトルのボスを討伐しよう","2021/05/27 14:59:59","9016","0","2021/05/18 12:00:00","1","3","601","10067","0","6011","0","81067007","10067115"
"81067008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/05/27 14:59:59","9015","0","2021/05/18 12:00:00","1","5","601","10067","0","6011","0","81067008","10067118"
"81068001","スペシャルバトルのボスのHPを42600000まで減らそう","2021/06/18 14:59:59","9018","1","2021/05/31 12:00:00","7400000","1","601","10068","0","6011","0","81068001","10068103"
"81068002","スペシャルバトルのボスのHPを35300000まで減らそう","2021/06/18 14:59:59","9018","1","2021/05/31 12:00:00","14700000","1","601","10068","0","6011","0","81068002","10068104"
"81068003","スペシャルバトルのMODE1をクリアしよう","2021/06/18 14:59:59","9016","0","2021/05/31 12:00:00","1","1","601","10068","0","6011","0","81068003","10068105"
"81068004","アオイ、ミフユ、タマキのシャドウを倒そう","2021/06/18 14:59:59","9001","0","2021/05/31 12:00:00","3","0","601","10068","0","6011","0","81068004","10068106"
"81068005","スペシャルバトルのボスのHPを18560000まで減らそう","2021/06/18 14:59:59","9018","1","2021/05/31 12:00:00","31440000","1","601","10068","0","6011","0","81068005","10068107"
"81068006","スペシャルバトルのボスのHPを9300000まで減らそう","2021/06/18 14:59:59","9018","1","2021/05/31 12:00:00","40700000","1","601","10068","0","6011","0","81068006","10068108"
"81068007","スペシャルバトルのボスを討伐しよう","2021/06/18 14:59:59","9016","0","2021/05/31 12:00:00","1","3","601","10068","0","6011","0","81068007","10068109"
"81068008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2021/06/18 14:59:59","9015","0","2021/05/31 12:00:00","1","5","601","10068","0","6011","0","81068008","10068110"
"81069001","スペシャルバトルのボスのHPを7695000まで減らそう","2021/06/27 14:59:59","9018","1","2021/06/18 12:00:00","855000","1","601","10069","0","6011","0","81069001","10069103"
"81069002","スペシャルバトルのボスのHPを6925000まで減らそう","2021/06/27 14:59:59","9018","1","2021/06/18 12:00:00","1625000","1","601","10069","0","6011","0","81069002","10069104"
"81069003","スペシャルバトルのMODE1をクリアしよう","2021/06/27 14:59:59","9016","0","2021/06/18 12:00:00","1","1","601","10069","0","6011","0","81069003","10069105"
"81069004","リノ、アユミ、ヒヨリのシャドウを倒そう","2021/06/27 14:59:59","9001","0","2021/06/18 12:00:00","3","0","601","10069","0","6011","0","81069004","10069106"
"81069005","スペシャルバトルのボスのHPを4104000まで減らそう","2021/06/27 14:59:59","9018","1","2021/06/18 12:00:00","4446000","1","601","10069","0","6011","0","81069005","10069111"
"81069006","スペシャルバトルのボスのHPを2052000まで減らそう","2021/06/27 14:59:59","9018","1","2021/06/18 12:00:00","6498000","1","601","10069","0","6011","0","81069006","10069113"
"81069007","スペシャルバトルのボスを討伐しよう","2021/06/27 14:59:59","9016","0","2021/06/18 12:00:00","1","3","601","10069","0","6011","0","81069007","10069115"
