01249f03b60143454504bc2d2e0ab8ad98b86fef99f95c4a77a150efc800ca1a,586055fded41bc57637d3bfad61a721cd2a49bc8373f862b860c03bc455d29c5,828fa61cf227f9321d8fc1cf380f512b0a9f4c4bd7ea51feaa5b3e0a2db3c9fa,763615f4746b2a9c62b69c9033c0d10add43327f35ba3bf7e016565eeac0307d,fdb802396d09dfce7a7f5ba6d22fa4e963d053b62c4ff8c80a05c4c6bda246b3,2ab936efaa648be3bdcf12563ba574a49ae2e00b41b4a1fb7e9f66f0bdd94a29,9d915239609bd6c9a7da01d05cb48710b7eda82bb6820fb8bc5eff29fe00ef47,6e6efd99475e6de1669e74ce53c16e985685c8095d1a35e79dac15772fd9186e,879f30083dda6e411d491ffe4da010c6ee219ceb816d7cca2bf21f3d9c0032e1,bb7c3e549ecd62f5c02705b06da0b16081487d5bca582998c5335fe31cf036ad,e233f2008d99a00f7307cfbf30c5dcf7f3594ecb46f75654be21c963a15ff4be
"0","311010","0","0","8","アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！","0.5","0","11","101311","311"
"","311011","","","","","","","91","311010","311"
"","311012","0.2","","1","nop_idle_joy_normal","","","3","101311","311"
"","311013","0.2","","1","nop_talk_thinking","","","3","105111","311"
"0","311014","0","0","8","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。","0.5","0","11","105111","311"
"","311015","","","","","","","91","311014","311"
"","311016","0.2","","1","nop_idle_thinking","","","3","105111","311"
"0","312001","0","0","8","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？","0.5","0","11","101831","312"
"","312002","0.2","","1","nop_talk_joy1","","","3","101831","312"
"","312003","","","","","","","91","312001","312"
"","312004","0.2","","1","nop_idle_joy1","","1","3","101831","312"
"0","312005","0","0","8","見て見てミサキっち！\nあそこの料理すっごく美味しそう！","0.5","0","11","101611","312"
"","312006","0.2","","1","nop_talk_surprise_kira","","","3","101611","312"
"","312007","","","","","","","91","312005","312"
"","312008","0.2","","1","nop_idle_surprise_kira","","1","3","101611","312"
"0","312009","0","0","8","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？","0.5","0","11","105011","312"
"","312010","0.2","","1","nop_talk_sad","","","3","105011","312"
"","312011","","","","0","","","93","2.5","312"
"","312012","0.2","","1","nop_talk_tsun_pain","","","3","105011","312"
"","312013","","","","","","","91","312009","312"
"","312014","0.2","","1","nop_idle_sad","","1","3","105011","312"
"0","313001","0","0","8","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！","0.5","0","11","105331","313"
"nop_13_monica_talk_doya_loop","313002","0.2","0.2","0","nop_13_monica_talk_doya","","1","3","105331","313"
"","313003","","","","","","","91","313001","313"
"","313004","0.2","","1","nop_idle_doya","","1","3","105331","313"
"0","313005","0","0","8","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！","0.5","0","11","103031","313"
"","313006","0.2","","1","nop_talk_joy1","","","3","103031","313"
"","313007","","","","","","","91","313005","313"
"","313008","0.2","","1","nop_idle_joy1","","1","3","103031","313"
"0","313009","0","0","8","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。","0.5","0","11","100811","313"
"","313010","0.2","","1","nop_talk_thinking","","","3","100811","313"
"","313011","","","","","","","91","313009","313"
"","313012","0.2","","1","nop_idle_thinking","","1","3","100811","313"
"0","313013","0","0","8","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……","0.5","0","11","104511","313"
"","313014","0.2","","1","nop_13_kuka_talk_memory1","","","3","104511","313"
"","313015","","","","","","","91","313013","313"
"","313016","0.2","","1","nop_13_kuka_idle_memory1","","1","3","104511","313"
"0","313017","0","0","8","大きな会場……\n先輩はどこにいるのかな？","0.5","0","11","105511","313"
"","313018","0.2","","1","nop_talk_sad","","","3","105511","313"
"","313019","","","","","","","91","313017","313"
"","313020","0.2","","1","nop_idle_sad","","1","3","105511","313"
"0","314001","0","0","8","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！","0.5","0","11","104931","314"
"","314002","0.2","","1","nop_14_shizuru_talk_thinking","","","3","104931","314"
"","314003","","","","0","","","93","2","314"
"nop_talk_guts3_loop","314004","0.2","0","0","nop_talk_guts3","","1","3","104931","314"
"","314005","","","","","","","91","314001","314"
"0","314006","0","0","8","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！","0.5","0","11","101131","314"
"nop_talk_arm_crossed_loop","314007","0.2","","0","nop_talk_arm_crossed","","1","3","101131","314"
"","314008","","","","0","","","93","2","314"
"","314009","0.2","","1","nop_talk_joy1","","","3","101131","314"
"","314010","","","","","","","91","314006","314"
"","314011","0.2","","1","nop_idle_joy_normal","","1","3","101131","314"
"0","314012","0","0","8","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。","0.5","0","11","106831","314"
"nop_talk_arm_crossed_loop_joy","314013","0.2","0","0","nop_talk_arm_crossed_joy","","1","3","106831","314"
"","314014","","","","","","","91","314012","314"
"","314015","0.2","","1","nop_idle_normal","","1","3","106831","314"
"","314016","0.2","","1","nop_idle_normal","","","3","104931","314"
"","314017","0.2","","1","nop_idle_normal","","1","3","101131","314"
"0","315001","0","0","8","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。","0.5","0","11","104211","315"
"","315002","0.2","","1","nop_talk_wish","","","3","104211","315"
"","315003","","","","","","","91","315001","315"
"","315004","0.2","","1","nop_idle_wish","","1","3","104211","315"
"0","315005","0","0","8","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？","0.5","0","11","105411","315"
"","315006","0.2","","1","nop_talk_normal","","","3","105411","315"
"","315007","","","","0","","","93","2.5","315"
"","315008","0.2","","1","nop_talk_thinking","","","3","105411","315"
"","315009","","","","","","","91","315005","315"
"","315010","0.2","","1","nop_idle_thinking","","","3","105411","315"
"0","315011","0","0","8","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪","0.5","0","11","102931","315"
"","315012","0.2","","1","nop_talk_joy1","","","3","102931","315"
"","315013","","","","","","","91","315011","315"
"","315014","0.2","","1","nop_idle_joy1","","1","3","102931","315"
"nop_16_inori_talk_doya_loop","316001","0.2","0","0","nop_16_inori_talk_doya","","1","3","106631","316"
"0","316002","0","0","8","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！","0.5","0","11","106631","316"
"","316003","","","","","","","91","316002","316"
"","316004","0.2","","1","nop_16_inori_idle_doya","","","3","106631","316"
"","316005","0.2","","1","nop_talk_joy1","","","3","106531","316"
"0","316006","0","0","8","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。","0.5","0","11","106531","316"
"","316007","","","","1","","","93","3.5","316"
"nop_talk_arm_crossed_loop","316008","0.2","0","0","nop_talk_arm_crossed","","1","3","106531","316"
"","316009","","","","","","","91","316006","316"
"","316010","0.2","","1","nop_idle_arm_crossed","","","3","106531","316"
"","316011","0.2","","1","nop_talk_normal","","","3","106731","316"
"0","316012","0","0","8","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？","0.5","0","11","106731","316"
"","316013","","","","","","","91","316012","316"
"","316014","0.2","","1","nop_idle_normal","","","3","106731","316"
"0","317001","0","0","8","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆","0.5","0","11","110931","317"
"","317002","0.2","","1","nop_17_chieru_talk_memory","","","3","110931","317"
"","317003","","","","0","","","93","4.2","317"
"nop_17_chieru_loop","317004","0.2","0","0","nop_17_chieru_01","","1","3","110931","317"
"nop_17_chieru_loop","317005","0.2","0","0","nop_17_chieru_01","","1","3","1","317"
"","317006","","","","","","","91","317001","317"
"","317007","0.2","","1","nop_idle_joy1","","","3","110931","317"
"","317008","0.2","","1","NoItem_idle","","","3","1","317"
"0","317009","0","0","8","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……","0.5","0","11","111031","317"
"","317010","0.2","","1","nop_talk_normal_sad","","","3","111031","317"
"","317011","","","","0","","","93","1.5","317"
"nop_17_yuni_weppu_loop","317012","0.2","0","0","nop_17_yuni_weppu","","1","3","111031","317"
"","317013","","","","","","","91","317009","317"
"0","317014","0","0","8","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。","0.5","0","11","110831","317"
"nop_17_chloe_talk_normal_anger_loop","317015","0.2","0","0","nop_17_chloe_talk_normal_anger","","1","3","110831","317"
"","317016","0.2","","1","nop_idle_sad","","","3","110931","317"
"","317017","","","","","","","91","317014","317"
"","317018","0.2","","1","nop_17_chloe_idle_normal2","","","3","110831","317"
"","317019","0.2","","1","nop_idle_normal","","1","3","111031","317"
"","318001","0.2","","1","nop_talk_joy1","","","3","114711","318"
"0","318002","0","0","8","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……","0.5","0","11","114711","318"
"","318003","","","","0","","","93","2.5","318"
"","318004","0.2","","1","nop_18_muimi_talk_thinking","","","3","114711","318"
"","318005","","","","","","","91","318002","318"
"","318006","0.2","","1","nop_18_muimi_idle_thinking","","1","3","114711","318"
"nop_idle_normal","318007","0.2","0","0","nop_18_neneka_humu","","1","3","115031","318"
"0","318008","0","0","8","正月くらいは少しゆっくり\nさせてもらいましょうか。","0.5","0","11","115031","318"
"","318009","","","","","","","91","318008","318"
"nop_talk_arm_crossed_loop","318010","0.2","0","0","nop_talk_arm_crossed","","1","3","118031","318"
"0","318011","0","0","8","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！","0.5","0","11","118031","318"
"","318012","","","","0","","","93","2.5","318"
"nop_talk_doya_loop","318013","0.2","0","0","nop_talk_doya","","1","3","118031","318"
"","318014","","","","","","","91","318011","318"
"","318015","0.2","","1","nop_idle_doya","","","3","118031","318"
"","318016","0.2","","1","nop_18_karin_talk_normal","","","3","118511","318"
"0","318017","0","0","8","いえいえ。それほどでもー","0.5","0","11","118511","318"
"","318018","","","","","","","91","318017","318"
"","318019","0.2","","1","nop_18_karin_idle_normal","","1","3","118511","318"
"","401001","0.2","","1","nop_talk_joy2","","","3","111831","401"
"","401002","","","","0","","","93","2","401"
"","401003","0.2","","1","nop_idle_joy_normal","","","3","111831","401"
"nop_idle_normal","401004","0.2","0","0","nop_18_neneka_humu","","1","3","112031","401"
"","401005","","","","0","","","93","2","401"
"","401006","0.2","","1","nop_16_kaya_talk_normal2_loop","","","3","120831","401"
"","401007","","","","0","","","93","2","401"
"","401008","0.2","","1","nop_16_kaya_idle_normal2","","","3","120831","401"
"","401009","0.2","","1","nop_talk_surprise1","","","3","120931","401"
"","401010","","","","0","","","93","2","401"
"","401011","0.2","","1","nop_idle_normal_joy","","","3","120931","401"
"","401012","0.2","","1","nop_talk_normal","","","3","111931","401"
"","401013","","","","0","","","93","2","401"
"","401014","0.2","","1","nop_idle_normal","","","3","111931","401"
"","401015","0.2","","1","nop_talk_joy1","","","3","120731","401"
"","401016","","","","0","","","93","2","401"
"","401017","0.2","","1","nop_idle_normal_joy","","","3","120731","401"
"","402001","0.2","","1","nop_talk_joy2","","","3","108731","402"
"","402002","","","","0","","","93","2","402"
"","402003","0.2","","1","nop_idle_joy1","","","3","108731","402"
"","402004","0.2","","1","nop_talk_joy3_blink","","","3","108831","402"
"","402005","","","","0","","","93","2","402"
"","402006","0.2","","1","nop_idle_joy_normal","","","3","108831","402"
"","402007","0.2","","1","nop_talk_normal","","","3","108931","402"
"","402008","","","","0","","","93","2","402"
"","402009","0.2","","1","nop_idle_normal","","","3","108931","402"
"","403001","0.2","","1","nop_talk_surprise_kira","","","3","102011","403"
"","403002","","","","0","","","93","2","403"
"","403003","0.2","","1","nop_idle_joy1","","","3","102011","403"
"","403004","0.2","","1","nop_talk_joy2","","","3","100411","403"
"","403005","","","","0","","","93","2","403"
"","403006","0.2","","1","nop_idle_normal","","","3","100411","403"
"","403007","0.2","","1","nop_talk_wish","","","3","103631","403"
"","403008","","","","0","","","93","2","403"
"","403009","0.2","","1","nop_idle_wish","","","3","103631","403"
"","404001","0.2","","1","nop_talk_wish_joy","","","3","101511","404"
"","404002","","","","0","","","93","2","404"
"","404003","0.2","","1","nop_idle_normal","","","3","101511","404"
"","404004","0.2","","1","nop_talk_joy2","","","3","101231","404"
"","404005","","","","0","","","93","2","404"
"","404006","0.2","","1","nop_idle_normal","","","3","101231","404"
"","404007","0.2","","1","nop_talk_surprise_kira","","","3","104011","404"
"","404008","","","","0","","","93","2","404"
"","404009","0.2","","1","nop_idle_normal","","","3","104011","404"
"","405001","0.2","","1","nop_talk_normal","","","3","103111","405"
"","405002","","","","0","","","93","2","405"
"","405003","0.2","","1","nop_idle_normal","","","3","103111","405"
"","405004","0.2","","1","nop_talk_worry","","","3","102211","405"
"","405005","","","","0","","","93","2","405"
"","405006","0.2","","1","nop_idle_worry","","","3","102211","405"
"","405007","0.2","","1","nop_05_miyako_talk_joy1","","","3","100711","405"
"","405008","","","","0","","","93","2","405"
"","405009","0.2","","1","nop_05_miyako_idle_joy1","","","3","100711","405"
"","405010","0.2","","1","nop_talk_joy1","","","3","100611","405"
"","405011","","","","0","","","93","2","405"
"","405012","0.2","","1","nop_idle_joy1","","","3","100611","405"
"","406001","0.2","","1","nop_talk_thinking","","","3","107131","406"
"","406002","","","","0","","","93","2","406"
"","406003","0.2","","1","nop_idle_arm_crossed","","","3","107131","406"
"","406004","0.2","","1","nop_talk_sad","","","3","103731","406"
"","406005","","","","0","","","93","2","406"
"","406006","0.2","","1","nop_idle_sad","","","3","103731","406"
"","406007","0.2","","1","nop_talk_joy2","","","3","100511","406"
"","406008","","","","0","","","93","2","406"
"","406009","0.2","","1","nop_idle_normal","","","3","100511","406"
"","406010","0.2","","1","nop_talk_normal","","","3","104731","406"
"","406011","","","","0","","","93","2","406"
"","406012","0.2","","1","nop_idle_normal","","","3","104731","406"
"","407001","0.2","","1","nop_talk_joy3","","","3","102831","407"
"","407002","","","","0","","","93","2","407"
"","407003","0.2","","1","nop_idle_normal","","","3","102831","407"
"","407004","0.2","","1","nop_07_kurumi_idle_bitter","","","3","102111","407"
"","407005","","","","0","","","93","2","407"
"","407006","0.2","","1","nop_idle_normal","","","3","102111","407"
"","407007","0.2","","1","nop_talk_joy2","","","3","102511","407"
"","407008","","","","0","","","93","2","407"
"","407009","0.2","","1","nop_idle_normal","","","3","102511","407"
"","407010","0.2","","1","nop_talk_joy1","","","3","102311","407"
"","407011","","","","0","","","93","2","407"
"","407012","0.2","","1","nop_idle_normal","","","3","102311","407"
"","408001","0.2","","1","nop_talk_joy1","","","3","101011","408"
"","408002","","","","0","","","93","2","408"
"","408003","0.2","","1","nop_idle_joy_normal","","","3","101011","408"
"","408004","0.2","","1","nop_talk_arm_crossed_loop","","","3","104331","408"
"","408005","","","","0","","","93","2","408"
"","408006","0.2","","1","nop_idle_arm_crossed","","","3","104331","408"
"","408007","0.2","","1","nop_talk_joy2","","","3","101711","408"
"","408008","","","","0","","","93","2","408"
"","408009","0.2","","1","nop_idle_joy1","","","3","101711","408"
"","408010","0.2","","1","nop_talk_normal","","","3","101431","408"
"","408011","","","","0","","","93","2","408"
"","408012","0.2","","1","nop_idle_normal","","","3","101431","408"
"","409001","0.2","","1","nop_talk_joy1","","","3","103311","409"
"","409002","","","","0","","","93","2","409"
"","409003","0.2","","1","nop_idle_joy1","","","3","103311","409"
"","409004","0.2","","1","nop_talk_joy1","","","3","105211","409"
"","409005","","","","0","","","93","2","409"
"","409006","0.2","","1","nop_idle_joy_normal","","","3","105211","409"
"","409007","0.2","","1","nop_talk_sad2","","","3","102611","409"
"","409008","","","","0","","","93","2","409"
"","409009","0.2","","1","nop_idle_sad2","","","3","102611","409"
"","409010","0.2","","1","nop_talk_normal","","","3","103811","409"
"","409011","","","","0","","","93","2","409"
"","409012","0.2","","1","nop_idle_normal","","","3","103811","409"
"","410001","0.2","","1","nop_talk_joy1","","","3","103231","410"
"","410002","","","","0","","","93","2","410"
"","410003","0.2","","1","nop_idle_joy1","","","3","103231","410"
"","410004","0.2","","1","nop_10_yukari_01","","","3","103411","410"
"","410005","0.2","","1","nop_10_yukari_01","","","3","11","410"
"","410006","","","","0","","","93","2","410"
"","410007","0.2","","1","nop_10_yukari_02","","","3","103411","410"
"","410008","0.2","","1","nop_10_yukari_02","","","3","11","410"
"","410009","0.2","","1","nop_talk_doya_loop","","","3","104811","410"
"","410010","","","","1","","","4","104811","410"
"","410011","","","","0","","","93","2","410"
"","410012","0.2","","1","nop_idle_doya","","","3","104811","410"
"","410013","0.2","","1","nop_talk_joy2","","","3","104611","410"
"","410014","","","","0","","","93","2","410"
"","410015","0.2","","1","nop_idle_joy_normal","","","3","104611","410"
"","411001","0.2","","1","nop_talk_wish2","","","3","102711","411"
"","411002","","","","0","","","93","2","411"
"","411003","0.2","","1","nop_idle_memory","","","3","102711","411"
"","411004","0.2","","1","nop_talk_normal","","","3","100911","411"
"","411005","","","","0","","","93","2","411"
"","411006","0.2","","1","nop_idle_arm_crossed","","","3","100911","411"
"","411007","0.2","","1","nop_talk_joy2","","","3","101311","411"
"","411008","","","","0","","","93","2","411"
"","411009","0.2","","1","nop_idle_joy_normal","","","3","101311","411"
"","411010","0.2","","1","nop_talk_normal","","","3","105111","411"
"","411011","","","","0","","","93","2","411"
"","411012","0.2","","1","nop_idle_normal","","","3","105111","411"
"","412001","0.2","","1","nop_talk_joy1","","","3","101831","412"
"","412002","","","","0","","","93","2","412"
"","412003","0.2","","1","nop_idle_joy1","","","3","101831","412"
"","412004","0.2","","1","nop_talk_joy2","","","3","101611","412"
"","412005","","","","0","","","93","2","412"
"","412006","0.2","","1","nop_idle_joy_normal","","","3","101611","412"
"","412007","0.2","","1","nop_talk_joy1","","","3","105011","412"
"","412008","","","","0","","","93","2","412"
"","412009","0.2","","1","nop_idle_joy_normal","","","3","105011","412"
"","413001","0.2","","1","nop_talk_normal","","","3","105331","413"
"","413002","","","","0","","","93","2","413"
"","413003","0.2","","1","nop_idle_normal","","","3","105331","413"
"","413004","0.2","","1","nop_talk_memory","","","3","104511","413"
"","413005","","","","0","","","93","2","413"
"","413006","0.2","","1","nop_idle_memory","","","3","104511","413"
"","413007","0.2","","1","nop_talk_joy1","","","3","103031","413"
"","413008","","","","0","","","93","2","413"
"","413009","0.2","","1","nop_idle_joy1","","","3","103031","413"
"","413010","0.2","","1","nop_talk_wish","","","3","100811","413"
"","413011","","","","0","","","93","2","413"
"","413012","0.2","","1","nop_idle_wish","","","3","100811","413"
"","413013","0.2","","1","nop_talk_sad","","","3","105511","413"
"","413014","","","","0","","","93","2","413"
"","413015","0.2","","1","nop_idle_sad","","","3","105511","413"
"nop_talk_guts2_loop","414001","0.2","0","0","nop_talk_guts2","","1","3","101131","414"
"","414002","","","","0","","","93","2","414"
"","414003","0.2","","1","nop_idle_normal","","","3","101131","414"
"","414004","0.2","","1","nop_talk_wish","","","3","104931","414"
"","414005","","","","0","","","93","2","414"
"","414006","0.2","","1","nop_idle_normal","","","3","104931","414"
"","414007","0.2","","1","nop_talk_thinking","","","3","106831","414"
"","414008","","","","0","","","93","2","414"
"","414009","0.2","","1","nop_idle_normal","","","3","106831","414"
"","415001","0.2","","1","nop_talk_wish","","","3","104211","415"
"","415002","","","","0","","","93","2","415"
"","415003","0.2","","1","nop_idle_wish","","","3","104211","415"
"","415004","0.2","","1","nop_talk_joy1","","","3","102931","415"
"","415005","","","","0","","","93","2","415"
"","415006","0.2","","1","nop_idle_joy1","","","3","102931","415"
"","415007","0.2","","1","nop_talk_normal","","","3","105411","415"
"","415008","","","","0","","","93","2","415"
"","415009","0.2","","1","nop_idle_normal","","","3","105411","415"
"","416001","0.2","","1","nop_talk_normal","","","3","106731","416"
"","416002","","","","0","","","93","2","416"
"","416003","0.2","","1","nop_idle_normal","","","3","106731","416"
"","416004","0.2","","1","nop_talk_joy2","","","3","106631","416"
"","416005","","","","0","","","93","2","416"
"","416006","0.2","","1","nop_idle_joy1","","","3","106631","416"
"","416007","0.2","","1","nop_16_kaya_talk_normal2_loop","","","3","106531","416"
"","416008","","","","0","","","93","2","416"
"","416009","0.2","","1","nop_16_kaya_idle_normal2","","","3","106531","416"
"nop_talk_arm_crossed_loop2","417001","0.2","0","0","nop_talk_arm_crossed2","","1","3","111031","417"
"","417002","","","","0","","","93","2","417"
"","417003","0.2","","1","nop_idle_normal","","","3","111031","417"
"","417004","0.2","","1","nop_talk_joy2","","","3","110931","417"
"","417005","","","","0","","","93","2","417"
"","417006","0.2","","1","nop_idle_joy_normal","","","3","110931","417"
"","417007","0.2","","1","nop_17_chloe_talk_normal2_loop","","","3","110831","417"
"","417008","","","","0","","","93","2","417"
"","417009","0.2","","1","nop_17_chloe_idle_normal2","","","3","110831","417"
"nop_idle_normal","418001","0.2","0.2","0","nop_18_neneka_humu","","1","3","115031","418"
"","418002","","","","0","","","93","2","418"
"","418003","0.2","","1","nop_talk_joy1_normal","","","3","114711","418"
"","418004","","","","0","","","93","2","418"
"","418005","0.2","","1","nop_idle_joy1","","","3","114711","418"
"","418006","0.2","","1","nop_18_karin_talk_normal","","","3","118511","418"
"","418007","","","","0","","","93","2","418"
"","418008","0.2","","1","nop_18_karin_idle_normal","","","3","118511","418"
"nop_talk_doya_loop","418009","0.2","0","0","nop_talk_doya","","1","3","118031","418"
"","418010","","","","0","","","93","2","418"
"","418011","0.2","","1","nop_idle_doya","","","3","118031","418"
"-150","501001","1.95","0","101","111831","nop_idle_joy2","-255","1","1","501"
"150","501002","1.95","1","100","120731","nop_idle_normal","-255","1","1","501"
"-320","501003","1.95","0","103","120831","nop_idle_arm_crossed","-265","1","1","501"
"320","501004","1.95","1","102","111931","nop_idle_normal","-265","1","1","501"
"-450","501005","1.95","0","105","120931","nop_idle_thinking","-300","1","1","501"
"450","501006","1.95","1","104","112031","nop_idle_doya","-300","1","1","501"
"","501007","","","","0","","","93","0.5","501"
"nop_talk_joy1","501008","0.2","0.2","0","nop_01_peko_oissu","","1","3","111831","501"
"0","501009","","","0","vo_drama_10082001_001","","","21","vo_drama_10082001","501"
"1","501010","0","0","5","おいっすー！\n新年会、楽しんでますか？","0.5","0","11","111831","501"
"","501011","","","","","","","91","501010","501"
"","501012","","","","0","","","93","0.2","501"
"0","501013","0","0","1","6","0","0","12","120731","501"
"0","501014","0","0","1","8","0","0","12","111931","501"
"0","501015","0","0","1","10","0","0","12","112031","501"
"0","501016","0","0","1","7","0","0","12","120931","501"
"0","501017","0","0","1","13","0","0","12","120831","501"
"","501018","0.2","","1","nop_talk_joy1","","","3","120731","501"
"","501019","0.2","","1","nop_talk_wish3","","","3","111931","501"
"nop_talk_doya_loop","501020","0.2","0","0","nop_talk_doya","","1","3","112031","501"
"nop_talk_arm_crossed_loop","501021","0.2","0","0","nop_talk_arm_crossed","","1","3","120931","501"
"","501022","0.2","","1","nop_01_ruka_hello_long","","","3","120831","501"
"","501023","","","","0","","","93","2","501"
"","501024","0.2","","1","nop_idle_joy1","","","3","111831","501"
"","501025","0.3","","1","nop_idle_normal_joy","","","3","120731","501"
"","501026","0.3","","1","nop_idle_doya","","","3","112031","501"
"","501027","0.3","","1","nop_idle_arm_crossed","","","3","120931","501"
"","501028","0.3","","1","nop_idle_normal","","","3","120831","501"
"","501029","0.2","","1","nop_talk_normal","","","3","111931","501"
"0","501030","","","0","vo_drama_10082001_002","","","21","vo_drama_10082001","501"
"1","501031","0","0","6","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。","0.5","0","11","111931","501"
"","501032","","","","1","","","93","3","501"
"","501033","0.2","","1","nop_talk_joy3_dere","","","3","111931","501"
"","501034","","","","","","","91","501031","501"
"","501035","0.2","","1","nop_idle_normal_joy","","","3","111931","501"
"","501036","0.2","","1","nop_talk_sad","","","3","112031","501"
"0","501037","","","0","vo_drama_10082001_003","","","21","vo_drama_10082001","501"
"1","501038","0","0","5","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……","0.5","0","11","112031","501"
"","501039","","","","1","","","93","5","501"
"0","501040","0","0","1","8","0","0","12","111831","501"
"nop_idle_joy_normal","501041","0.2","0.2","0","nop_17_chieru_swing","","1","3","111831","501"
"","501042","","","","","","","91","501038","501"
"","501043","0.2","","1","nop_idle_sad","","","3","112031","501"
"","501044","","","","","","","93","0.1","501"
"","501045","","","","0","","","4","120731","501"
"","501046","0.2","","1","nop_talk_normal","","","3","120731","501"
"0","501047","","","0","vo_drama_10082001_004","","","21","vo_drama_10082001","501"
"1","501048","0","0","6","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。","0.5","0","11","120731","501"
"","501049","","","","1","","","93","2.5","501"
"0","501050","0","0","1","4","0","0","12","112031","501"
"nop_idle_surprise1","501051","0.2","0.3","0","nop_surprise","","1","3","112031","501"
"","501052","","","","1","","","93","2","501"
"","501053","","","","1","","","4","120731","501"
"","501054","0.2","","1","nop_talk_joy1","","","3","120731","501"
"","501055","0.2","","1","nop_idle_arm_crossed","","","3","112031","501"
"","501056","","","","","","","91","501048","501"
"","501057","0.2","","1","nop_idle_joy1","","","3","120731","501"
"","501058","0.2","","1","nop_talk_joy1","","","3","111831","501"
"0","501059","","","0","vo_drama_10082001_005","","","21","vo_drama_10082001","501"
"1","501060","0","0","6","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！","0.5","0","11","111831","501"
"","501061","","","","","","","91","501060","501"
"","501062","0.2","","1","nop_idle_joy_normal","","","3","111831","501"
"","501063","0.2","","1","nop_talk_normal","","","3","120831","501"
"0","501064","","","0","vo_drama_10082001_006","","","21","vo_drama_10082001","501"
"1","501065","0","0","6","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？","0.5","0","11","120831","501"
"","501066","","","","1","","","93","3","501"
"nop_talk_arm_crossed_loop","501067","0.2","0.2","0","nop_talk_arm_crossed","","1","3","120831","501"
"","501068","","","","","","","91","501065","501"
"","501069","0.2","","1","nop_idle_arm_crossed","","","3","120831","501"
"nop_talk_doya_loop","501070","0.2","0.2","0","nop_talk_doya","","1","3","120931","501"
"0","501071","","","0","vo_drama_10082001_007","","","21","vo_drama_10082001","501"
"1","501072","0","0","5","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。","0.5","0","11","120931","501"
"","501073","","","","1","","","93","5","501"
"","501074","0.2","","1","nop_talk_normal","","","3","120931","501"
"","501075","","","","","","","91","501072","501"
"","501076","0.2","","1","nop_idle_normal","","","3","120931","501"
"","501077","0.2","","1","nop_talk_normal","","","3","120731","501"
"0","501078","","","0","vo_drama_10082001_008","","","21","vo_drama_10082001","501"
"1","501079","0","0","4","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。","0.5","0","11","120731","501"
"","501080","","","","1","","","93","6.5","501"
"nop_idle_normal_joy","501081","0.2","0.2","0","nop_bow","","1","3","120731","501"
"","501082","","","","","","","91","501079","501"
"","501083","0.2","","1","nop_idle_normal_joy","","","3","120731","501"
"","501084","0.2","","1","nop_talk_normal","","","3","120831","501"
"0","501085","","","0","vo_drama_10082001_009","","","21","vo_drama_10082001","501"
"1","501086","0","0","6","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。","0.5","0","11","120831","501"
"","501087","","","","1","","","93","3","501"
"nop_talk_doya_loop","501088","0.2","0.2","0","nop_talk_doya","","1","3","120831","501"
"","501089","","","","","","","91","501086","501"
