9ee40e7459298a0c8df4540bd885c7299e8bb05e6a28f43c4029856ebc4ee3e8,39d662c5cb6de1a314d24cb4bd4629cb260bc3163affe1aca6cc5a46f53fc337,1942030bcca4c7ed0246bef74341d9fa9640049aa8460d85d3dba72e84d6b992,6304f421f575a4d56747b856fcf722e4f210799b2d88e96d6b359d15861b1740,86ad03de2f87d7c97ab826932a6608f42680e89b5db72e119eefa8f5a3d396ef,ac2b7640fe4892d82719d96afe3ee8300f70ed4fe924a2b09a7de59883392896,67f30e4333e875a32a7115af571acb911216f85deed585f4d49c0e6e8068eda3,68b8d06f755bf3e57a9c7172f28198ffc518d485702149e1af5dc61f198aef8e,c487c126a480c559d5289585502d64eb50371d1ddbf2fa1caeeb665336c6938a,14de721bdb7c34ad316ad2f2dccc82fb6bb8cd2ccb842fcee18716c4c6da4b7b,511d91e93eb07dc0bd64c86eb42798de2b891e3942630e56a9dbcf4b9d29bf97,ac716bce4f820c44d30d727947eaf1e86d0badfa9095ab664fb332e3006116f9,1dfc8d7606d82730be8011a37c2dfb1260ae1540488a02bc61294b904ce68276,03529a0d15ea9b04968034c3b3de3b77da30e691b7be1639aac61f7b32403a6e,4220f6702f2e8062d8944e98280c8d2bf40a3b3edb43187f20a52bfe1838b5b2,e161d1b3411c678c1fe3de9635a7d80c3c3705c981b60b3f589320709faa488d,30b95cf27b02ae11ada974bbc908d4bdac7f5a657db769161e3f1e94701dbcf7,15dc491b7122751832ef8b46d14a5e23ab5eda178386b0a3365490ddbe43236e,12b3d557bf4c05d85ac79409ff9c84b539c5866978b575c742a2d80c28921cfb
"0","3","5","0","1","0","","1","178","1.5","2.4","0","-55","0","610103006","0","0","0","10103"
"610104401","1","5","5104322","1","3","","2","238","5.5","1.3","600","0","0","610104004","0","0","5104321","10104"
"0","2","5","5104323","1","0","","1","238","1.5","1.5","600","-40","0","610104005","0","40","0","10104"
"0","3","5","0","1","0","","1","238","1.5","1.5","0","-40","0","610104006","0","0","0","10104"
"0","1","5","5078322","1","0","","1","181","1.5","1.55","0","-45","0","610105004","0","62","5078321","10105"
"0","2","5","5078323","1","0","","4","181","1.5","1.55","0","-45","490","610105005","0","0","0","10105"
"0","3","5","0","1","0","","1","181","1.5","1.55","0","-45","0","610105006","0","0","0","10105"
"610106401","1","5","5106322","1","3","","3","240","5.5","1.2","600","0","12","610106004","0","0","5106321","10106"
"610106402","2","5","5106323","1","0","","1","240","1.5","1.2","600","0","0","610106005","0","60","0","10106"
"0","3","5","0","1","0","","1","240","1.5","1.2","0","0","0","610106006","0","0","0","10106"
"610107401","1","5","5080322","1","3","","2","184","5.5","1.4","600","-70","0","610107004","0","0","5080321","10107"
"610107402","2","5","5080323","1","0","","1","184","1.5","1.5","0","-70","0","610107005","0","60","0","10107"
"0","3","5","0","1","0","","1","184","1.5","1.5","0","-70","0","610107006","0","0","0","10107"
"610108401","1","5","5108322","1","3","","1","243","5.5","1.55","600","-35","0","610108004","0","80","5108321","10108"
"610108402","2","5","5108323","1","0","","1","243","1.5","1.55","600","-35","0","610108005","0","60","0","10108"
"0","3","5","0","1","0","","1","243","1.5","1.55","0","-35","0","610108006","0","0","0","10108"
"610109401","1","5","5082322","1","3","","3","187","5.5","2","600","-20","20","610109004","0","0","5082321","10109"
"0","2","5","5082323","1","0","","1","187","1.5","2","0","-20","0","610109005","0","69","0","10109"
"0","3","5","0","1","0","","1","187","1.5","2","0","-20","0","610109006","0","0","0","10109"
"610110401","1","5","5110322","1","3","","5","246","5.5","1","600","-50","10000000","610110004","0","69","5110321","10110"
"610110402","2","5","5110323","1","0","","2","246","1.5","0.85","600","-50","0","610110005","0","0","0","10110"
"0","3","5","0","1","0","","1","246","1.5","1","0","-50","0","610110006","0","0","0","10110"
"610111401","1","5","5111322","1","3","","1","246","5.5","1.35","600","-78","0","610111004","0","60","5111321","10111"
"610111402","2","5","5111323","1","0","","2","246","1.5","1.2","600","-55","0","610111005","0","0","0","10111"
"0","3","5","0","1","0","","1","246","1.5","1.35","0","-78","0","610111006","0","0","0","10111"
"610112401","1","5","5084322","1","3","","2","190","5.5","1.35","600","5","0","610112004","0","0","5084321","10112"
"0","2","5","5084323","1","0","","3","190","1.5","1.35","600","5","10","610112005","0","0","0","10112"
"0","3","5","0","1","0","","1","190","1.5","1.35","0","5","0","610112006","0","0","0","10112"
"610113401","1","5","5085322","1","3","","2","190","5.5","0.95","600","-20","0","610113004","0","0","5085321","10113"
"0","2","5","5085323","1","0","","1","190","1.5","1.2","600","-20","0","610113005","0","68","0","10113"
"0","3","5","0","1","0","","1","190","1.5","1.2","0","-20","0","610113006","0","0","0","10113"
"610114401","1","5","5114322","1","3","","3","249","5.5","1.25","600","20","16","610114004","0","0","5114321","10114"
"610114402","2","5","5114323","1","0","","1","249","1.5","1.25","600","20","0","610114005","0","58","0","10114"
"0","3","5","0","1","0","","1","249","1.5","1.25","0","20","0","610114006","0","0","0","10114"
"610115401","1","5","5088322","1","3","","3","193","5.5","1.4","600","-70","15","610115004","0","0","5088321","10115"
"610115402","2","5","5088323","1","0","","1","193","1.5","1.5","0","-70","0","610115005","0","72","0","10115"
"0","3","5","0","1","0","","1","193","1.5","1.5","0","-70","0","610115006","0","0","0","10115"
"610116401","1","5","5116322","1","3","","1","252","5.5","1.85","600","-25","0","610116004","0","74","5116321","10116"
"610116402","2","5","5116323","1","0","","1","252","1.5","1.85","0","-25","0","610116005","0","53","0","10116"
"0","3","5","0","1","0","","1","252","1.5","1.85","0","-25","0","610116006","0","0","0","10116"
"0","1","5","5090322","1","3","","1","196","5.5","1.18","600","-45","0","610117004","0","86","5090321","10117"
"0","2","5","5090323","1","0","","4","196","1.5","1.18","0","-45","300","610117005","0","0","0","10117"
"0","3","5","0","1","0","","1","196","1.5","1.18","0","-45","0","610117006","0","0","0","10117"
"610118401","1","5","5118322","1","3","","1","255","5.5","1.25","600","-20","0","610118004","0","69","5118321","10118"
"610118402","2","5","5118323","1","0","","1","255","1.5","1.25","600","-20","0","610118005","0","42","0","10118"
"0","3","5","0","1","0","","1","255","1.5","1.25","0","-20","0","610118006","0","0","0","10118"
"0","1","5","5092322","1","3","","1","199","5.5","1.4","600","-50","0","610119004","0","70","5092321","10119"
"610119402","2","5","5092323","1","0","","2","199","1.5","1.15","600","-20","0","610119005","0","0","0","10119"
"0","3","5","0","1","0","","1","199","1.5","1.4","0","-50","0","610119006","0","0","0","10119"
"610120401","1","5","5120322","1","3","","1","255","5.5","1.55","600","-35","0","610120004","0","71","5120321","10120"
"610120402","2","5","5120323","1","0","","2","255","1.5","1.2","600","-35","0","610120005","0","0","0","10120"
"0","3","5","0","1","0","","1","255","1.5","1.55","0","-35","0","610120006","0","0","0","10120"
"610121401","1","5","5094322","1","3","","3","200","5.5","2.2","600","-50","10","610121004","0","0","5094321","10121"
"0","2","5","5094323","1","0","","1","200","1.5","2.2","0","-50","0","610121005","0","68","0","10121"
"0","3","5","0","1","0","","1","200","1.5","2.2","0","-50","0","610121006","0","0","0","10121"
"610122401","1","5","5122322","1","3","","1","255","5.5","1.7","600","40","0","610122004","0","68","5122321","10122"
"610122402","2","5","5122323","1","4.5","","2","255","1.5","1","600","20","0","610122005","0","0","0","10122"
"0","3","5","0","1","0","","1","255","1.5","1.7","0","40","0","610122006","0","0","0","10122"
"0","1","5","5096322","1","3","","1","200","5.5","1.3","600","-120","0","610123004","0","80","5096321","10123"
"610123402","2","5","5096323","1","0","","2","200","1.5","1","600","-80","0","610123005","0","0","0","10123"
"0","3","5","0","1","0","","1","200","1.5","1.3","0","-120","0","610123006","0","0","0","10123"
"610124401","1","5","5124322","1","3","","2","255","5.5","0.83","600","-20","0","610124004","0","0","5124321","10124"
"0","2","5","5124323","1","0","","1","255","1.5","0.83","600","-20","0","610124005","0","66","0","10124"
"0","3","5","0","1","0","","1","255","1.5","0.83","0","-20","0","610124006","0","0","0","10124"
"610125401","1","5","5098322","1","3","","2","200","5.5","1.3","600","-120","0","610125004","0","0","5098321","10125"
"610125402","2","5","5098323","1","0","","2","200","1.5","1.1","600","-80","0","610125005","0","0","0","10125"
"0","3","5","0","1","0","","1","200","1.5","1.3","0","-85","0","610125006","0","0","0","10125"
"610126401","1","5","5126322","1","3","","1","255","5.5","1.5","600","-25","0","610126004","0","83","5126321","10126"
"610126402","2","5","5126323","1","3","","2","255","1.5","1.3","600","-25","0","610126005","0","0","0","10126"
"0","3","5","0","1","0","","1","255","1.5","1.5","0","-25","0","610126006","0","0","0","10126"
"610127401","1","5","5100322","1","3","","2","200","5.5","1.1","600","-50","0","610127004","0","0","5100321","10127"
"0","2","5","5100323","1","0","","1","200","1.5","1.5","600","-70","0","610127005","0","64","0","10127"
"0","3","5","0","1","0","","1","200","1.5","1.5","0","-70","0","610127006","0","0","0","10127"
"610128401","1","5","5128322","1","3","","3","255","5.5","1.85","600","-25","15","610128004","0","0","5128321","10128"
"610128402","2","5","5128323","1","0","","1","255","1.5","1.85","0","-25","0","610128005","0","62","0","10128"
"0","3","5","0","1","0","","1","255","1.5","1.85","0","-25","0","610128006","0","0","0","10128"
"0","1","5","5102322","1","3","","1","200","5.5","1.25","600","-85","0","610129004","0","66","5102321","10129"
"610129402","2","5","5102323","1","0","","2","200","1.5","1.1","600","-80","0","610129005","0","0","0","10129"
"0","3","5","0","1","0","","1","200","1.5","1.25","0","-85","0","610129006","0","0","0","10129"
"0","1","5","5130322","1","3","","1","255","5.5","1.2","600","0","0","610130004","0","78","5130321","10130"
"610130402","2","5","5130323","1","0","","2","255","1.5","1","600","0","0","610130005","0","0","0","10130"
"0","3","5","0","1","0","","1","255","1.5","1.2","0","0","0","610130006","0","0","0","10130"
"610131401","1","5","5104322","1","3","","2","200","5.5","1.3","600","0","0","610131004","0","0","5104321","10131"
"0","2","5","5104323","1","0","","1","200","1.5","1.5","600","-40","0","610131005","0","40","0","10131"
"0","3","5","0","1","0","","1","200","1.5","1.5","0","-40","0","610131006","0","0","0","10131"
"610132401","1","5","5132322","1","3","","3","255","5.5","1","600","-60","15","610132004","0","0","5132321","10132"
"610132402","2","5","5132323","1","0","","1","255","1.5","1","0","-60","0","610132005","0","70","0","10132"
"0","3","5","0","1","0","","1","255","1.5","1","0","-60","0","610132006","0","0","0","10132"
"610133401","1","5","5106322","1","3","","3","200","5.5","1.2","600","0","12","610133004","0","0","5106321","10133"
"610133402","2","5","5106323","1","0","","1","200","1.5","1.2","600","0","0","610133005","0","60","0","10133"
"0","3","5","0","1","0","","1","200","1.5","1.2","0","0","0","610133006","0","0","0","10133"
"0","1","5","5134322","1","3","","1","255","5.5","1.85","600","-50","0","610134004","0","55","5134321","10134"
"610134402","2","5","5134323","1","3","","3","255","1.5","1.85","600","-50","30","610134005","0","0","0","10134"
"0","3","5","0","1","0","","1","255","1.5","1.85","0","-50","0","610134006","0","0","0","10134"
"610135401","1","5","5108322","1","3","","1","200","5.5","1.55","600","-35","0","610135004","0","85","5108321","10135"
"610135402","2","5","5108323","1","0","","1","200","1.5","1.55","600","-35","0","610135005","0","70","0","10135"
"0","3","5","0","1","0","","1","200","1.5","1.55","0","-35","0","610135006","0","0","0","10135"
"610136401","1","5","5136322","1","3","","2","255","5.5","1.1","600","0","0","610136004","0","0","5136321","10136"
"0","2","5","5136323","1","0","","1","255","1.5","1.5","600","-50","0","610136005","0","84","0","10136"
"0","3","5","0","1","0","","1","255","1.5","1.5","0","-50","0","610136006","0","0","0","10136"
"0","1","5","5137322","1","0","","1","255","5.5","0.85","0","0","0","610137004","0","75","5137321","10137"
"0","2","5","5137323","1","0","","1","255","1.5","0.85","0","0","0","610137005","0","50","0","10137"
"0","3","5","0","1","0","","1","255","1.5","0.85","0","0","0","610137006","0","0","0","10137"
"610138401","1","5","5110322","1","3","","5","200","5.5","1","600","-50","2000000","610138004","0","69","5110321","10138"
"610138402","2","5","5110323","1","0","","2","200","1.5","0.85","600","-50","0","610138005","0","0","0","10138"
"0","3","5","0","1","0","","1","200","1.5","1","0","-50","0","610138006","0","0","0","10138"
"610139401","1","5","5111322","1","3","","1","200","5.5","1.35","600","-78","0","610139004","0","62","5111321","10139"
"610139402","2","5","5111323","1","0","","2","200","1.5","1.2","600","-55","0","610139005","0","0","0","10139"
"0","3","5","0","1","0","","1","200","1.5","1.35","0","-78","0","610139006","0","0","0","10139"
"0","1","5","5140322","1","3","","1","255","5.5","1.4","600","0","0","610140004","0","86","5140321","10140"
"0","2","5","5140323","1","0","","1","255","1.5","1.4","0","0","0","610140005","0","52","0","10140"
"0","3","5","0","1","0","","1","255","1.5","1.4","0","0","0","610140006","0","0","0","10140"
"610141401","1","5","5114322","1","3","","3","200","5.5","1.25","600","20","16","610141004","0","0","5114321","10141"
"610141402","2","5","5114323","1","0","","1","200","1.5","1.25","600","20","0","610141005","0","58","0","10141"
"0","3","5","0","1","0","","1","200","1.5","1.25","0","20","0","610141006","0","0","0","10141"
"0","1","5","5142322","1","3","","1","255","5.5","1.45","600","-33","0","610142004","0","76","5142321","10142"
"610142402","2","5","5142323","1","3","","2","255","1.5","1.23","600","-40","0","610142005","0","0","0","10142"
"0","3","5","0","1","0","","1","255","1.5","1.45","0","-33","0","610142006","0","0","0","10142"
"610143401","1","5","5116322","1","3","","1","200","5.5","1.85","600","-25","0","610143004","0","72","5116321","10143"
"610143402","2","5","5116323","1","0","","1","200","1.5","1.85","0","-25","0","610143005","0","52","0","10143"
"0","3","5","0","1","0","","1","200","1.5","1.85","0","-25","0","610143006","0","0","0","10143"
"0","1","5","5144322","1","3","","1","255","5.5","1","600","-33","0","610144004","0","65","5144321","10144"
"610144402","2","5","5144323","1","3","","2","255","1.5","1","600","-40","0","610144005","0","0","0","10144"
"0","3","5","0","1","0","","1","255","1.5","1","0","-33","0","610144006","0","0","0","10144"
"610145401","1","5","5118322","1","3","","1","200","5.5","1.25","600","-20","0","610145004","0","74","5118321","10145"
"610145402","2","5","5118323","1","0","","1","200","1.5","1.25","600","-20","0","610145005","0","52","0","10145"
"0","3","5","0","1","0","","1","200","1.5","1.25","0","-20","0","610145006","0","0","0","10145"
"610146401","1","5","5146322","1","3","","2","255","5.5","0.87","600","-45","0","610146004","0","0","5146321","10146"
"0","2","5","5146323","1","0","","1","255","1.5","1.18","0","-45","0","610146005","0","58","0","10146"
"0","3","5","0","1","0","","1","255","1.5","1.18","0","-45","0","610146006","0","0","0","10146"
"610147401","1","5","5120322","1","0","","1","200","5.5","1.55","600","-35","0","610147004","0","76","5120321","10147"
"610147402","2","5","5120323","1","4","","2","200","1.5","1.2","600","-35","0","610147005","0","0","0","10147"
"0","3","5","0","1","0","","1","200","1.5","1.55","0","-35","0","610147006","0","0","0","10147"
"610148401","1","5","5148322","1","3","","2","255","5.5","1.4","600","-50","0","610148004","0","0","5148321","10148"
"0","2","5","5148323","1","0","","1","255","1.5","1.7","0","-50","0","610148005","0","72","0","10148"
"0","3","5","0","1","0","","1","255","1.5","1.7","0","-50","0","610148006","0","0","0","10148"
"610149401","1","5","5122322","1","3","","1","200","5.5","1.7","600","40","0","610149004","0","68","5122321","10149"
"610149402","2","5","5122323","1","4.5","","2","200","1.5","1","600","20","0","610149005","0","0","0","10149"
"0","3","5","0","1","0","","1","200","1.5","1.7","0","40","0","610149006","0","0","0","10149"
"0","1","5","5150322","1","0","","1","255","5.5","1.35","0","-33","0","610150004","0","71","5150321","10150"
"0","2","5","5150323","1","0","","1","255","1.5","1.35","0","-33","0","610150005","0","50","0","10150"
"0","3","5","0","1","0","","1","255","1.5","1.35","0","-33","0","610150006","0","0","0","10150"
"610151401","1","5","5124322","1","3","","2","200","5.5","0.83","600","-20","0","610151004","0","0","5124321","10151"
"0","2","5","5124323","1","0","","1","200","1.5","0.83","600","-20","0","610151005","0","66","0","10151"
"0","3","5","0","1","0","","1","200","1.5","0.83","0","-20","0","610151006","0","0","0","10151"
"610152401","1","5","5152322","1","4.8","","2","255","5.5","0.7","600","20","0","610152004","0","0","5152321","10152"
"0","2","5","5152323","1","0","","1","255","1.5","0.96","0","30","0","610152005","0","81","0","10152"
"0","3","5","0","1","0","","1","255","1.5","0.96","0","30","0","610152006","0","0","0","10152"
