77292dda7e23cbace18e3385b705014781a4df9ec0e0d0cd652c4103fa666c77,2b0b6c3a33f8705206820786d07ace794b67ee912558016c0fb440f3959bc7f3,579ea471c3a56aefc6b796c02674983f64c321c13ec851a082bb0256f9c5f093,42cd12a583479e404c58d492c018fc3d3a86afa51a4d39e08401426e143266be,6c4746bc0b6a0f36a12b86806be390e04056b3f308749158224d04a2d33f9081,caa277d8278593970799b02813f9e884741461b31a1deabd6155a0807dea104f,674d98ed73d380ddd25d33b0ef9d980902657f8938817beb0f4362f5424e08de,de593271c7489063989a8921aa56c8ccc5ffcfb5f23b4d2a35a99aebe2e8fcea,6c22a27a56c14f2c765fb47ec48e4a1fe31deaaa96ed913704d2667658d89c75,41e45cc66cfceae4b6331ef51dbc1c9c9cf53e56c046119cc66ed01c934ddd1d,d5f9c48a196ff2413421902719136b5be0d44fa17829e4392ebc51aaf4b7b098,469eb96083c5b596a363359da82b310a8cef3c4efd1b2bd9cb39247b7ad3874a,fb4e62ecf1571f9916d50aad5bb2089e3894e59a81242583348fe06371285d70,13274a8c3ad82287115383bc3048500833d1bc616da93620bde6153f5e11ae2b
"99","100","0","31054","28024","105401","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"100","100","0","31001","28024","100101","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"101","100","0","31002","28024","100201","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"102","100","0","31003","28024","100301","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"103","100","0","31004","28024","100401","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"104","100","0","31021","28024","102101","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"105","100","0","31022","28024","102201","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"106","100","0","31025","28024","102501","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"107","100","0","31034","28024","103401","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"108","100","0","31040","28024","104001","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"109","100","0","31050","28024","105001","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"110","100","0","31052","28024","105201","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"111","100","0","31055","28024","105501","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"112","100","0","31058","28024","105801","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"113","100","0","31059","28024","105901","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"114","100","0","31060","28024","106001","2030/08/01 14:59:59","0","2023/01/15 15:00:00","0","0","0","0","2"
"1","50","0","31001","28025","100101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"2","50","0","31002","28025","100201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"3","50","0","31003","28025","100301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"4","50","0","31004","28025","100401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"5","50","0","31005","28025","100501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"6","50","0","31006","28025","100601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"7","50","0","31007","28025","100701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"8","50","0","31008","28025","100801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"9","50","0","31009","28025","100901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"10","50","0","31010","28025","101001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"11","50","0","31011","28025","101101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"12","50","0","31012","28025","101201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"13","50","0","31013","28025","101301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"14","50","0","31014","28025","101401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"15","50","0","31015","28025","101501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"16","50","0","31016","28025","101601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"17","50","0","31017","28025","101701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"18","50","0","31018","28025","101801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"19","50","0","31020","28025","102001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"20","50","0","31021","28025","102101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"21","50","0","31022","28025","102201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"22","50","0","31023","28025","102301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"23","50","0","31025","28025","102501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"24","50","0","31026","28025","102601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"25","50","0","31027","28025","102701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"26","50","0","31028","28025","102801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"27","50","0","31029","28025","102901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"28","50","0","31030","28025","103001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"29","50","0","31031","28025","103101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"30","50","0","31032","28025","103201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"31","50","0","31033","28025","103301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"32","50","0","31034","28025","103401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"33","50","0","31036","28025","103601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"34","50","0","31037","28025","103701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"35","50","0","31038","28025","103801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"36","50","0","31040","28025","104001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"37","50","0","31042","28025","104201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"38","50","0","31043","28025","104301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"39","50","0","31044","28025","104401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"40","50","0","31045","28025","104501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"41","50","0","31046","28025","104601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"42","50","0","31047","28025","104701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"43","50","0","31048","28025","104801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"44","50","0","31049","28025","104901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"45","50","0","31050","28025","105001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"46","50","0","31051","28025","105101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"47","50","0","31052","28025","105201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"48","50","0","31053","28025","105301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"49","50","0","31054","28025","105401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"50","50","0","31055","28025","105501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"51","50","0","31057","28025","105701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"52","50","0","31058","28025","105801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"53","50","0","31059","28025","105901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"54","50","0","31060","28025","106001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"55","50","0","31061","28025","106101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"56","50","0","31063","28025","106301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"57","50","0","31064","28025","106401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"58","50","0","31065","28025","106501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"59","50","0","31066","28025","106601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"60","50","0","31071","28025","107101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"61","50","0","31075","28025","107501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"62","50","0","31076","28025","107601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"63","50","0","31078","28025","107801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"64","50","0","31087","28025","108701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"65","50","0","31088","28025","108801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"66","50","0","31089","28025","108901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"1","50","0","32001","28026","100101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"2","50","0","32002","28026","100201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"3","50","0","32003","28026","100301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"4","50","0","32004","28026","100401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"5","50","0","32005","28026","100501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"6","50","0","32006","28026","100601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"7","50","0","32007","28026","100701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"8","50","0","32008","28026","100801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"9","50","0","32009","28026","100901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"10","50","0","32010","28026","101001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"11","50","0","32011","28026","101101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"12","50","0","32012","28026","101201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"13","50","0","32013","28026","101301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"14","50","0","32014","28026","101401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"15","50","0","32015","28026","101501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"16","50","0","32016","28026","101601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"17","50","0","32017","28026","101701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"18","50","0","32018","28026","101801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"19","50","0","32020","28026","102001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"20","50","0","32021","28026","102101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"21","50","0","32022","28026","102201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"22","50","0","32023","28026","102301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"23","50","0","32025","28026","102501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"24","50","0","32026","28026","102601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"25","50","0","32027","28026","102701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"26","50","0","32028","28026","102801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"27","50","0","32029","28026","102901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"28","50","0","32030","28026","103001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"29","50","0","32031","28026","103101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"30","50","0","32032","28026","103201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"31","50","0","32033","28026","103301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"32","50","0","32034","28026","103401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"33","50","0","32036","28026","103601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"34","50","0","32037","28026","103701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"35","50","0","32038","28026","103801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"36","50","0","32040","28026","104001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"37","50","0","32042","28026","104201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"38","50","0","32043","28026","104301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"39","50","0","32044","28026","104401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"40","50","0","32045","28026","104501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"41","50","0","32046","28026","104601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"42","50","0","32047","28026","104701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"43","50","0","32048","28026","104801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"44","50","0","32049","28026","104901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"45","50","0","32050","28026","105001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"46","50","0","32051","28026","105101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"47","50","0","32052","28026","105201","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"48","50","0","32053","28026","105301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"49","50","0","32054","28026","105401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"50","50","0","32055","28026","105501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"51","50","0","32057","28026","105701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"52","50","0","32058","28026","105801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"53","50","0","32059","28026","105901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"54","50","0","32060","28026","106001","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"55","50","0","32061","28026","106101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"56","50","0","32063","28026","106301","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"57","50","0","32064","28026","106401","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"58","50","0","32065","28026","106501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"59","50","0","32066","28026","106601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"60","50","0","32071","28026","107101","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"61","50","0","32075","28026","107501","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"62","50","0","32076","28026","107601","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"63","50","0","32078","28026","107801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"64","50","0","32087","28026","108701","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"65","50","0","32088","28026","108801","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"66","50","0","32089","28026","108901","2030/08/01 14:59:59","0","2024/04/30 12:00:00","0","0","0","0","2"
"1","50","0","31001","28027","100101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"2","50","0","31002","28027","100201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"3","50","0","31003","28027","100301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"4","50","0","31004","28027","100401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"5","50","0","31005","28027","100501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"6","50","0","31006","28027","100601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"7","50","0","31007","28027","100701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"8","50","0","31008","28027","100801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"9","50","0","31009","28027","100901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"10","50","0","31010","28027","101001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"11","50","0","31011","28027","101101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"12","50","0","31012","28027","101201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"13","50","0","31013","28027","101301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"14","50","0","31014","28027","101401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"15","50","0","31015","28027","101501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"16","50","0","31016","28027","101601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"17","50","0","31017","28027","101701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"18","50","0","31018","28027","101801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"19","50","0","31020","28027","102001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"20","50","0","31021","28027","102101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"21","50","0","31022","28027","102201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"22","50","0","31023","28027","102301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"23","50","0","31025","28027","102501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"24","50","0","31026","28027","102601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"25","50","0","31027","28027","102701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"26","50","0","31028","28027","102801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"27","50","0","31029","28027","102901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"28","50","0","31030","28027","103001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"29","50","0","31031","28027","103101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"30","50","0","31032","28027","103201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"31","50","0","31033","28027","103301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"32","50","0","31034","28027","103401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"33","50","0","31036","28027","103601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"34","50","0","31037","28027","103701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"35","50","0","31038","28027","103801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"36","50","0","31040","28027","104001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"37","50","0","31042","28027","104201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"38","50","0","31043","28027","104301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"39","50","0","31044","28027","104401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"40","50","0","31045","28027","104501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"41","50","0","31046","28027","104601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"42","50","0","31047","28027","104701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"43","50","0","31048","28027","104801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"44","50","0","31049","28027","104901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"45","50","0","31050","28027","105001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"46","50","0","31051","28027","105101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"47","50","0","31052","28027","105201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"48","50","0","31053","28027","105301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"49","50","0","31054","28027","105401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"50","50","0","31055","28027","105501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"51","50","0","31056","28027","105601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"52","50","0","31057","28027","105701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"53","50","0","31058","28027","105801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"54","50","0","31059","28027","105901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"55","50","0","31060","28027","106001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"56","50","0","31061","28027","106101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"57","50","0","31063","28027","106301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"58","50","0","31064","28027","106401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"59","50","0","31065","28027","106501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"60","50","0","31066","28027","106601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"61","50","0","31071","28027","107101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"62","50","0","31075","28027","107501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"63","50","0","31076","28027","107601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"64","50","0","31078","28027","107801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"65","50","0","31087","28027","108701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"66","50","0","31088","28027","108801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"67","50","0","31089","28027","108901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"1","50","0","32001","28028","100101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"2","50","0","32002","28028","100201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"3","50","0","32003","28028","100301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"4","50","0","32004","28028","100401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"5","50","0","32005","28028","100501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"6","50","0","32006","28028","100601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"7","50","0","32007","28028","100701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"8","50","0","32008","28028","100801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"9","50","0","32009","28028","100901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"10","50","0","32010","28028","101001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"11","50","0","32011","28028","101101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"12","50","0","32012","28028","101201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"13","50","0","32013","28028","101301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"14","50","0","32014","28028","101401","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"15","50","0","32015","28028","101501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"16","50","0","32016","28028","101601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"17","50","0","32017","28028","101701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"18","50","0","32018","28028","101801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"19","50","0","32020","28028","102001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"20","50","0","32021","28028","102101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"21","50","0","32022","28028","102201","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"22","50","0","32023","28028","102301","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"23","50","0","32025","28028","102501","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"24","50","0","32026","28028","102601","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"25","50","0","32027","28028","102701","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"26","50","0","32028","28028","102801","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"27","50","0","32029","28028","102901","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"28","50","0","32030","28028","103001","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
"29","50","0","32031","28028","103101","2030/08/01 14:59:59","0","2024/08/15 15:00:00","0","0","0","0","2"
