f339e422d7ea70699f501e465c90ead7bb10c1a68e65669e1b8842f700c833ad,bc4e72468bc322c8b63c2f74cf78d9d07e9ef9b7fd7f6411c1f0c5831f72e938,8ad059cedd2f507b82ef2a97e1105c2684eb6414d17bfb52ab85cb220e60a654,3db3c6a6795f610e683d1020287866240a298adfc9b38d3887bed24cf5e9690f,0b1b15a4ebebf53150c35962ceb921005306284864a9f6988a94506fefa3be81,f0854271bb6b21923d27f1a5bb0dd456bc4acd66ce66da1b5898ff394999e65b,1f6187846d9b52fb9e918c619fc6eca6565c3be3b28df9ee8675db4fc9dea09a,a427db6a6663fb886f94f72cb65529159ab85af1f6188b068d9fce0c8a7f2f00,b9fdadf21535b4f647d44009312ec7682eaf699c8b02f6e5d0e76002cec5c115,d9ed58eb002c1185b8294c10b688bc7008e8cc98af0f3b8a1e409f67819ed150,3b96728f80bba575c23f6da7382088a7988442f1b86aaed541b57a596107dfd4,a16a455b448de885540aa2ea49d48eeab03b36d49485b2a91078183741441b74,41fda5a09978b34400c7a6ac7961c22f85e445dd6e6275a603afccf57308b82b,605f01e3acd7788ff35b858db0c9635a65074982b4054d46fc8a033ecdf973be,fd93fe6bf7285677c05abfed285e321a3b27e7dde41cdc547df87ce356d06f10,d8e008cfd3283fd4b6449d54b18ec17b6a39e9959f3d7b022e286e26e71d00e2,d583851b6834dfd120da07c5fba011af5fedcb83729be3cdbf8cddaa43b8e17e,c9d76714c61eeebf4bde17432790d48271c0e6b753d190da2f2441cd9a2b3449,0504e8aeb28294ea59125874628b56b2bc9274f41dc029f10f7eff85d09b9cdf
"0","2","610104401","0","3","238","1","1","610104004","5104321","5.5","0","600","0","10104","5","5104322","","1.3"
"0","1","0","-40","0","238","2","1","610104005","0","1.5","0","600","40","10104","5","5104323","","1.5"
"0","1","0","-40","0","238","3","1","610104006","0","1.5","0","0","0","10104","5","0","","1.5"
"0","1","0","-45","0","181","1","1","610105004","5078321","1.5","0","0","62","10105","5","5078322","","1.55"
"490","4","0","-45","0","181","2","1","610105005","0","1.5","0","0","0","10105","5","5078323","","1.55"
"0","1","0","-45","0","181","3","1","610105006","0","1.5","0","0","0","10105","5","0","","1.55"
"12","3","610106401","0","3","240","1","1","610106004","5106321","5.5","0","600","0","10106","5","5106322","","1.2"
"0","1","610106402","0","0","240","2","1","610106005","0","1.5","0","600","60","10106","5","5106323","","1.2"
"0","1","0","0","0","240","3","1","610106006","0","1.5","0","0","0","10106","5","0","","1.2"
"0","2","610107401","-70","3","184","1","1","610107004","5080321","5.5","0","600","0","10107","5","5080322","","1.4"
"0","1","610107402","-70","0","184","2","1","610107005","0","1.5","0","0","60","10107","5","5080323","","1.5"
"0","1","0","-70","0","184","3","1","610107006","0","1.5","0","0","0","10107","5","0","","1.5"
"0","1","610108401","-35","3","243","1","1","610108004","5108321","5.5","0","600","80","10108","5","5108322","","1.55"
"0","1","610108402","-35","0","243","2","1","610108005","0","1.5","0","600","60","10108","5","5108323","","1.55"
"0","1","0","-35","0","243","3","1","610108006","0","1.5","0","0","0","10108","5","0","","1.55"
"20","3","610109401","-20","3","187","1","1","610109004","5082321","5.5","0","600","0","10109","5","5082322","","2"
"0","1","0","-20","0","187","2","1","610109005","0","1.5","0","0","69","10109","5","5082323","","2"
"0","1","0","-20","0","187","3","1","610109006","0","1.5","0","0","0","10109","5","0","","2"
"10000000","5","610110401","-50","3","246","1","1","610110004","5110321","5.5","0","600","69","10110","5","5110322","","1"
"0","2","610110402","-50","0","246","2","1","610110005","0","1.5","0","600","0","10110","5","5110323","","0.85"
"0","1","0","-50","0","246","3","1","610110006","0","1.5","0","0","0","10110","5","0","","1"
"0","1","610111401","-78","3","246","1","1","610111004","5111321","5.5","0","600","60","10111","5","5111322","","1.35"
"0","2","610111402","-55","0","246","2","1","610111005","0","1.5","0","600","0","10111","5","5111323","","1.2"
"0","1","0","-78","0","246","3","1","610111006","0","1.5","0","0","0","10111","5","0","","1.35"
"0","2","610112401","5","3","190","1","1","610112004","5084321","5.5","0","600","0","10112","5","5084322","","1.35"
"10","3","0","5","0","190","2","1","610112005","0","1.5","0","600","0","10112","5","5084323","","1.35"
"0","1","0","5","0","190","3","1","610112006","0","1.5","0","0","0","10112","5","0","","1.35"
"0","2","610113401","-20","3","190","1","1","610113004","5085321","5.5","0","600","0","10113","5","5085322","","0.95"
"0","1","0","-20","0","190","2","1","610113005","0","1.5","0","600","68","10113","5","5085323","","1.2"
"0","1","0","-20","0","190","3","1","610113006","0","1.5","0","0","0","10113","5","0","","1.2"
"16","3","610114401","20","3","249","1","1","610114004","5114321","5.5","0","600","0","10114","5","5114322","","1.25"
"0","1","610114402","20","0","249","2","1","610114005","0","1.5","0","600","58","10114","5","5114323","","1.25"
"0","1","0","20","0","249","3","1","610114006","0","1.5","0","0","0","10114","5","0","","1.25"
"15","3","610115401","-70","3","193","1","1","610115004","5088321","5.5","0","600","0","10115","5","5088322","","1.4"
"0","1","610115402","-70","0","193","2","1","610115005","0","1.5","0","0","72","10115","5","5088323","","1.5"
"0","1","0","-70","0","193","3","1","610115006","0","1.5","0","0","0","10115","5","0","","1.5"
"0","1","610116401","-25","3","252","1","1","610116004","5116321","5.5","0","600","74","10116","5","5116322","","1.85"
"0","1","610116402","-25","0","252","2","1","610116005","0","1.5","0","0","53","10116","5","5116323","","1.85"
"0","1","0","-25","0","252","3","1","610116006","0","1.5","0","0","0","10116","5","0","","1.85"
"0","1","0","-45","3","196","1","1","610117004","5090321","5.5","0","600","86","10117","5","5090322","","1.18"
"300","4","0","-45","0","196","2","1","610117005","0","1.5","0","0","0","10117","5","5090323","","1.18"
"0","1","0","-45","0","196","3","1","610117006","0","1.5","0","0","0","10117","5","0","","1.18"
"0","1","610118401","-20","3","255","1","1","610118004","5118321","5.5","0","600","69","10118","5","5118322","","1.25"
"0","1","610118402","-20","0","255","2","1","610118005","0","1.5","0","600","42","10118","5","5118323","","1.25"
"0","1","0","-20","0","255","3","1","610118006","0","1.5","0","0","0","10118","5","0","","1.25"
"0","1","0","-50","3","199","1","1","610119004","5092321","5.5","0","600","70","10119","5","5092322","","1.4"
"0","2","610119402","-20","0","199","2","1","610119005","0","1.5","0","600","0","10119","5","5092323","","1.15"
"0","1","0","-50","0","199","3","1","610119006","0","1.5","0","0","0","10119","5","0","","1.4"
"0","1","610120401","-35","3","255","1","1","610120004","5120321","5.5","0","600","71","10120","5","5120322","","1.55"
"0","2","610120402","-35","0","255","2","1","610120005","0","1.5","0","600","0","10120","5","5120323","","1.2"
"0","1","0","-35","0","255","3","1","610120006","0","1.5","0","0","0","10120","5","0","","1.55"
"10","3","610121401","-50","3","200","1","1","610121004","5094321","5.5","0","600","0","10121","5","5094322","","2.2"
"0","1","0","-50","0","200","2","1","610121005","0","1.5","0","0","68","10121","5","5094323","","2.2"
"0","1","0","-50","0","200","3","1","610121006","0","1.5","0","0","0","10121","5","0","","2.2"
"0","1","610122401","40","3","255","1","1","610122004","5122321","5.5","0","600","68","10122","5","5122322","","1.7"
"0","2","610122402","20","4.5","255","2","1","610122005","0","1.5","0","600","0","10122","5","5122323","","1"
"0","1","0","40","0","255","3","1","610122006","0","1.5","0","0","0","10122","5","0","","1.7"
"0","1","0","-120","3","200","1","1","610123004","5096321","5.5","0","600","80","10123","5","5096322","","1.3"
"0","2","610123402","-80","0","200","2","1","610123005","0","1.5","0","600","0","10123","5","5096323","","1"
"0","1","0","-120","0","200","3","1","610123006","0","1.5","0","0","0","10123","5","0","","1.3"
"0","2","610124401","-20","3","255","1","1","610124004","5124321","5.5","0","600","0","10124","5","5124322","","0.83"
"0","1","0","-20","0","255","2","1","610124005","0","1.5","0","600","66","10124","5","5124323","","0.83"
"0","1","0","-20","0","255","3","1","610124006","0","1.5","0","0","0","10124","5","0","","0.83"
"0","2","610125401","-120","3","200","1","1","610125004","5098321","5.5","0","600","0","10125","5","5098322","","1.3"
"0","2","610125402","-80","0","200","2","1","610125005","0","1.5","0","600","0","10125","5","5098323","","1.1"
"0","1","0","-85","0","200","3","1","610125006","0","1.5","0","0","0","10125","5","0","","1.3"
"0","1","610126401","-25","3","255","1","1","610126004","5126321","5.5","0","600","83","10126","5","5126322","","1.5"
"0","2","610126402","-25","3","255","2","1","610126005","0","1.5","0","600","0","10126","5","5126323","","1.3"
"0","1","0","-25","0","255","3","1","610126006","0","1.5","0","0","0","10126","5","0","","1.5"
"0","2","610127401","-50","3","200","1","1","610127004","5100321","5.5","0","600","0","10127","5","5100322","","1.1"
"0","1","0","-70","0","200","2","1","610127005","0","1.5","0","600","64","10127","5","5100323","","1.5"
"0","1","0","-70","0","200","3","1","610127006","0","1.5","0","0","0","10127","5","0","","1.5"
"15","3","610128401","-25","3","255","1","1","610128004","5128321","5.5","0","600","0","10128","5","5128322","","1.85"
"0","1","610128402","-25","0","255","2","1","610128005","0","1.5","0","0","62","10128","5","5128323","","1.85"
"0","1","0","-25","0","255","3","1","610128006","0","1.5","0","0","0","10128","5","0","","1.85"
"0","1","0","-85","3","200","1","1","610129004","5102321","5.5","0","600","66","10129","5","5102322","","1.25"
"0","2","610129402","-80","0","200","2","1","610129005","0","1.5","0","600","0","10129","5","5102323","","1.1"
"0","1","0","-85","0","200","3","1","610129006","0","1.5","0","0","0","10129","5","0","","1.25"
"0","1","0","0","3","255","1","1","610130004","5130321","5.5","0","600","78","10130","5","5130322","","1.2"
"0","2","610130402","0","0","255","2","1","610130005","0","1.5","0","600","0","10130","5","5130323","","1"
"0","1","0","0","0","255","3","1","610130006","0","1.5","0","0","0","10130","5","0","","1.2"
"0","2","610131401","0","3","200","1","1","610131004","5104321","5.5","0","600","0","10131","5","5104322","","1.3"
"0","1","0","-40","0","200","2","1","610131005","0","1.5","0","600","40","10131","5","5104323","","1.5"
"0","1","0","-40","0","200","3","1","610131006","0","1.5","0","0","0","10131","5","0","","1.5"
"15","3","610132401","-60","3","255","1","1","610132004","5132321","5.5","0","600","0","10132","5","5132322","","1"
"0","1","610132402","-60","0","255","2","1","610132005","0","1.5","0","0","70","10132","5","5132323","","1"
"0","1","0","-60","0","255","3","1","610132006","0","1.5","0","0","0","10132","5","0","","1"
"12","3","610133401","0","3","200","1","1","610133004","5106321","5.5","0","600","0","10133","5","5106322","","1.2"
"0","1","610133402","0","0","200","2","1","610133005","0","1.5","0","600","60","10133","5","5106323","","1.2"
"0","1","0","0","0","200","3","1","610133006","0","1.5","0","0","0","10133","5","0","","1.2"
"0","1","0","-50","3","255","1","1","610134004","5134321","5.5","0","600","55","10134","5","5134322","","1.85"
"30","3","610134402","-50","3","255","2","1","610134005","0","1.5","0","600","0","10134","5","5134323","","1.85"
"0","1","0","-50","0","255","3","1","610134006","0","1.5","0","0","0","10134","5","0","","1.85"
"0","1","610135401","-35","3","200","1","1","610135004","5108321","5.5","0","600","85","10135","5","5108322","","1.55"
"0","1","610135402","-35","0","200","2","1","610135005","0","1.5","0","600","70","10135","5","5108323","","1.55"
"0","1","0","-35","0","200","3","1","610135006","0","1.5","0","0","0","10135","5","0","","1.55"
"0","2","610136401","0","3","255","1","1","610136004","5136321","5.5","0","600","0","10136","5","5136322","","1.1"
"0","1","0","-50","0","255","2","1","610136005","0","1.5","0","600","84","10136","5","5136323","","1.5"
"0","1","0","-50","0","255","3","1","610136006","0","1.5","0","0","0","10136","5","0","","1.5"
"0","1","0","0","0","255","1","1","610137004","5137321","5.5","0","0","75","10137","5","5137322","","0.85"
"0","1","0","0","0","255","2","1","610137005","0","1.5","0","0","50","10137","5","5137323","","0.85"
"0","1","0","0","0","255","3","1","610137006","0","1.5","0","0","0","10137","5","0","","0.85"
"2000000","5","610138401","-50","3","200","1","1","610138004","5110321","5.5","0","600","69","10138","5","5110322","","1"
"0","2","610138402","-50","0","200","2","1","610138005","0","1.5","0","600","0","10138","5","5110323","","0.85"
"0","1","0","-50","0","200","3","1","610138006","0","1.5","0","0","0","10138","5","0","","1"
"0","1","610139401","-78","3","200","1","1","610139004","5111321","5.5","0","600","62","10139","5","5111322","","1.35"
"0","2","610139402","-55","0","200","2","1","610139005","0","1.5","0","600","0","10139","5","5111323","","1.2"
"0","1","0","-78","0","200","3","1","610139006","0","1.5","0","0","0","10139","5","0","","1.35"
"0","1","0","0","3","255","1","1","610140004","5140321","5.5","0","600","86","10140","5","5140322","","1.4"
"0","1","0","0","0","255","2","1","610140005","0","1.5","0","0","52","10140","5","5140323","","1.4"
"0","1","0","0","0","255","3","1","610140006","0","1.5","0","0","0","10140","5","0","","1.4"
"16","3","610141401","20","3","200","1","1","610141004","5114321","5.5","0","600","0","10141","5","5114322","","1.25"
"0","1","610141402","20","0","200","2","1","610141005","0","1.5","0","600","58","10141","5","5114323","","1.25"
"0","1","0","20","0","200","3","1","610141006","0","1.5","0","0","0","10141","5","0","","1.25"
"0","1","0","-33","3","255","1","1","610142004","5142321","5.5","0","600","76","10142","5","5142322","","1.45"
"0","2","610142402","-40","3","255","2","1","610142005","0","1.5","0","600","0","10142","5","5142323","","1.23"
"0","1","0","-33","0","255","3","1","610142006","0","1.5","0","0","0","10142","5","0","","1.45"
"0","1","610143401","-25","3","200","1","1","610143004","5116321","5.5","0","600","72","10143","5","5116322","","1.85"
"0","1","610143402","-25","0","200","2","1","610143005","0","1.5","0","0","52","10143","5","5116323","","1.85"
"0","1","0","-25","0","200","3","1","610143006","0","1.5","0","0","0","10143","5","0","","1.85"
"0","1","0","-33","3","255","1","1","610144004","5144321","5.5","0","600","65","10144","5","5144322","","1"
"0","2","610144402","-40","3","255","2","1","610144005","0","1.5","0","600","0","10144","5","5144323","","1"
"0","1","0","-33","0","255","3","1","610144006","0","1.5","0","0","0","10144","5","0","","1"
"0","1","610145401","-20","3","200","1","1","610145004","5118321","5.5","0","600","74","10145","5","5118322","","1.25"
"0","1","610145402","-20","0","200","2","1","610145005","0","1.5","0","600","52","10145","5","5118323","","1.25"
"0","1","0","-20","0","200","3","1","610145006","0","1.5","0","0","0","10145","5","0","","1.25"
"0","2","610146401","-45","3","255","1","1","610146004","5146321","5.5","0","600","0","10146","5","5146322","","0.87"
"0","1","0","-45","0","255","2","1","610146005","0","1.5","0","0","58","10146","5","5146323","","1.18"
"0","1","0","-45","0","255","3","1","610146006","0","1.5","0","0","0","10146","5","0","","1.18"
"0","1","610147401","-35","0","200","1","1","610147004","5120321","5.5","0","600","76","10147","5","5120322","","1.55"
"0","2","610147402","-35","4","200","2","1","610147005","0","1.5","0","600","0","10147","5","5120323","","1.2"
"0","1","0","-35","0","200","3","1","610147006","0","1.5","0","0","0","10147","5","0","","1.55"
"0","2","610148401","-50","3","255","1","1","610148004","5148321","5.5","0","600","0","10148","5","5148322","","1.4"
"0","1","0","-50","0","255","2","1","610148005","0","1.5","0","0","72","10148","5","5148323","","1.7"
"0","1","0","-50","0","255","3","1","610148006","0","1.5","0","0","0","10148","5","0","","1.7"
"0","1","610149401","40","3","200","1","1","610149004","5122321","5.5","0","600","68","10149","5","5122322","","1.7"
"0","2","610149402","20","4.5","200","2","1","610149005","0","1.5","0","600","0","10149","5","5122323","","1"
"0","1","0","40","0","200","3","1","610149006","0","1.5","0","0","0","10149","5","0","","1.7"
"0","1","0","-33","0","255","1","1","610150004","5150321","5.5","0","0","71","10150","5","5150322","","1.35"
"0","1","0","-33","0","255","2","1","610150005","0","1.5","0","0","50","10150","5","5150323","","1.35"
"0","1","0","-33","0","255","3","1","610150006","0","1.5","0","0","0","10150","5","0","","1.35"
"0","2","610151401","-20","3","200","1","1","610151004","5124321","5.5","0","600","0","10151","5","5124322","","0.83"
"0","1","0","-20","0","200","2","1","610151005","0","1.5","0","600","66","10151","5","5124323","","0.83"
"0","1","0","-20","0","200","3","1","610151006","0","1.5","0","0","0","10151","5","0","","0.83"
"0","2","610152401","20","4.8","255","1","1","610152004","5152321","5.5","0","600","0","10152","5","5152322","","0.7"
"0","1","0","30","0","255","2","1","610152005","0","1.5","0","0","81","10152","5","5152323","","0.96"
"0","1","0","30","0","255","3","1","610152006","0","1.5","0","0","0","10152","5","0","","0.96"
"0","2","610153401","50","3","200","1","1","610153004","0","1.5","0","600","0","10153","5","5017321","","0.9"
"0","1","0","84","0","200","2","1","610153005","0","1.5","0","0","69","10153","5","5017322","","1"
"0","1","0","84","0","200","3","1","610153006","0","1.5","0","0","0","10153","5","0","","1"
"0","1","0","-33","3","255","1","1","610154004","5154321","5.5","0","600","68","10154","5","5154322","","1.25"
"0","2","610154402","-10","3","255","2","1","610154005","0","1.5","0","600","0","10154","5","5154323","","1"
"0","1","0","-33","0","255","3","1","610154006","0","1.5","0","0","0","10154","5","0","","1.25"
"0","1","610126401","-25","3","255","1","1","610126004","5126321","5.5","0","600","83","10155","5","5126322","","1.5"
"0","2","610126402","-25","3","255","2","1","610126005","0","1.5","0","600","0","10155","5","5126323","","1.3"
"0","1","0","-25","0","255","3","1","610126006","0","1.5","0","0","0","10155","5","0","","1.5"
"0","2","610156401","5","3","255","1","1","610156004","5156321","5.5","0","600","0","10156","5","5156322","","0.85"
"0","1","0","-10","3","255","2","1","610156005","0","1.5","0","600","75","10156","5","5156323","","1.11"
"0","1","0","-10","0","255","3","1","610156006","0","1.5","0","0","0","10156","5","0","","1.11"
"15","3","610128401","-25","3","255","1","1","610128004","5128321","5.5","0","600","0","10157","5","5128322","","1.85"
"0","1","610128402","-25","0","255","2","1","610128005","0","1.5","0","0","62","10157","5","5128323","","1.85"
"0","1","0","-25","0","255","3","1","610128006","0","1.5","0","0","0","10157","5","0","","1.85"
"0","2","610158401","-40","3","255","1","1","610158004","5158321","5.5","0","600","0","10158","5","5158322","","1.5"
"0","1","0","-33","0","255","2","1","610158005","0","1.5","0","0","65","10158","5","5158323","","1.75"
"0","1","0","-33","0","255","3","1","610158006","0","1.5","0","0","0","10158","5","0","","1.75"
"0","1","0","0","3","255","1","1","610130004","5130321","5.5","0","600","78","10159","5","5130322","","1.2"
"0","2","610130402","0","4.5","255","2","1","610130005","0","1.5","0","600","0","10159","5","5130323","","1"
"0","1","0","0","0","255","3","1","610130006","0","1.5","0","0","0","10159","5","0","","1.2"
"20","3","610160401","-35","4.8","255","1","1","610160004","5160321","5.5","0","600","0","10160","5","5160322","","1.4"
"0","1","0","-35","0","255","2","1","610160005","0","1.5","0","0","70","10160","5","5160323","","1.4"
"0","1","0","-35","0","255","3","1","610160006","0","1.5","0","0","0","10160","5","0","","1.4"
"15","3","610132401","-60","3","255","1","1","610132004","5132321","5.5","0","600","0","10161","5","5132322","","1"
"0","1","610132402","-60","0","255","2","1","610132005","0","1.5","0","0","70","10161","5","5132323","","1"
"0","1","0","-60","0","255","3","1","610132006","0","1.5","0","0","0","10161","5","0","","1"
"0","1","0","-50","3","255","1","1","610134004","5134321","5.5","0","600","55","10163","5","5134322","","1.85"
"30","3","610134402","-50","3","255","2","1","610134005","0","1.5","0","600","0","10163","5","5134323","","1.85"
"0","1","0","-50","0","255","3","1","610134006","0","1.5","0","0","0","10163","5","0","","1.85"
"0","2","610136401","0","3","255","1","1","610136004","5136321","5.5","0","600","0","10164","5","5136322","","1.1"
"0","1","0","-50","0","255","2","1","610136005","0","1.5","0","600","84","10164","5","5136323","","1.5"
"0","1","0","-50","0","255","3","1","610136006","0","1.5","0","0","0","10164","5","0","","1.5"
"0","1","0","0","0","255","1","1","610137004","5137321","5.5","0","0","75","10165","5","5137322","","0.85"
"0","1","0","0","0","255","2","1","610137005","0","1.5","0","0","50","10165","5","5137323","","0.85"
"0","1","0","0","0","255","3","1","610137006","0","1.5","0","0","0","10165","5","0","","0.85"
"0","1","0","0","3","255","1","1","610140004","5140321","5.5","0","600","86","10166","5","5140322","","1.4"
"0","1","0","0","0","255","2","1","610140005","0","1.5","0","0","52","10166","5","5140323","","1.4"
"0","1","0","0","0","255","3","1","610140006","0","1.5","0","0","0","10166","5","0","","1.4"
"0","1","0","-33","3","255","1","1","610142004","5142321","5.5","0","600","76","10167","5","5142322","","1.45"
"0","2","610142402","-40","3","255","2","1","610142005","0","1.5","0","600","0","10167","5","5142323","","1.23"
"0","1","0","-33","0","255","3","1","610142006","0","1.5","0","0","0","10167","5","0","","1.45"
"0","1","0","-33","3","255","1","1","610144004","5144321","5.5","0","600","65","10168","5","5144322","","1"
"0","2","610144402","-40","3","255","2","1","610144005","0","1.5","0","600","0","10168","5","5144323","","1"
"0","1","0","-33","0","255","3","1","610144006","0","1.5","0","0","0","10168","5","0","","1"
"0","2","610146401","-45","3","255","1","1","610146004","5146321","5.5","0","600","0","10169","5","5146322","","0.87"
"0","1","0","-45","0","255","2","1","610146005","0","1.5","0","0","58","10169","5","5146323","","1.18"
"0","1","0","-45","0","255","3","1","610146006","0","1.5","0","0","0","10169","5","0","","1.18"
"0","2","610148401","-50","3","255","1","1","610148004","5148321","5.5","0","600","0","10170","5","5148322","","1.4"
"0","1","0","-50","0","255","2","1","610148005","0","1.5","0","0","72","10170","5","5148323","","1.7"
"0","1","0","-50","0","255","3","1","610148006","0","1.5","0","0","0","10170","5","0","","1.7"
"0","1","0","-33","0","255","1","1","610150004","5150321","5.5","0","0","71","10171","5","5150322","","1.35"
"0","1","0","-33","0","255","2","1","610150005","0","1.5","0","0","50","10171","5","5150323","","1.35"
"0","1","0","-33","0","255","3","1","610150006","0","1.5","0","0","0","10171","5","0","","1.35"
"0","2","610152401","20","4.8","255","1","1","610152004","5152321","5.5","0","600","0","10172","5","5152322","","0.7"
"0","1","0","30","0","255","2","1","610152005","0","1.5","0","0","81","10172","5","5152323","","0.96"
"0","1","0","30","0","255","3","1","610152006","0","1.5","0","0","0","10172","5","0","","0.96"
