9caa73d87e73fa0b551d89aaf082addc44a5ebee7c2e9657e30a627f3904fc23,304a678d46d0de92befc78e12aac50d9f0878d0dcda8f9155e027782831509d4,dfedb713ca44f101826b0b390c87210e5cf5392a0eb72dc55d78d28b72b3395f,781ab9b3b8a272f7bb2a93f79a79400cf358214e167c75503eb640835c5a4684,5a3692f75b0e2596bfeb01b7b072d86575880cbfcb6de3e1810aea659b44e63e,016c610a403212371f4de00b184143a5bac94867c8c0f4a0027576019930a36e,858d521751b8da0d033b65ef7f870c51b908034b20a6e044bd60a6b585a96a84,2977f61789f34ff04eb3b1e3960f15c7b3bb579dcf8190aaa5656a73a8f118f7,abd48153a79b4eaded4b35d5f90c2e1b1946138eef07dffd6d73b48d367bc61a,722bcbeb78d5f237cb22c1afbc95c4b79c68c1f675856fa796b9264f726dd175
"10290","0","302","19","0","30332","2024/07/03 19:00:00","0","2024/07/15 14:59:59","1"
"10291","0","302","18","0","30333","2024/07/11 12:00:00","0","2024/07/15 14:59:59","1"
"10292","0","302","19","0","30334","2024/07/15 15:00:00","0","2024/07/26 11:59:59","1"
"10293","0","302","18","0","30335","2024/07/23 12:00:00","0","2024/07/31 11:59:59","1"
"10294","0","302","19","0","30337","2024/07/31 12:00:00","0","2024/08/12 11:59:59","1"
"10295","90069","302","18","0","30338","2024/08/09 12:00:00","0","2024/08/12 11:59:59","1"
"10296","90070","302","18","0","30339","2024/08/12 12:00:00","0","2024/08/15 14:59:59","1"
"10297","0","302","19","0","40012","2024/08/15 15:00:00","0","2024/08/23 11:59:59","1"
"10298","0","302","18","0","30342","2024/08/26 19:00:00","0","2024/08/31 11:59:59","1"
"10299","0","302","18","0","0","2024/08/31 12:00:00","0","2024/09/13 11:59:59","1"
"10300","0","302","19","0","30344","2024/09/13 12:00:00","0","2024/09/25 11:59:59","1"
"10301","90071","302","18","0","30345","2024/09/15 15:00:00","0","2024/09/25 11:59:59","1"
"10302","90072","302","19","0","30346","2024/09/25 12:00:00","0","2024/09/30 11:59:59","1"
"10303","0","302","18","0","30347","2024/09/25 12:00:00","0","2024/09/30 11:59:59","1"
"10304","0","302","18","0","0","2024/09/30 12:00:00","0","2024/10/10 11:59:59","1"
"10305","0","302","19","0","30349","2024/10/10 12:00:00","0","2024/10/13 11:59:59","1"
"10306","0","302","18","0","30350","2024/10/10 12:00:00","0","2024/10/18 11:59:59","1"
"10307","0","302","17","0","30351","2024/10/13 12:00:00","0","2024/10/18 11:59:59","1"
"10308","0","302","18","0","30352","2024/10/18 12:00:00","0","2024/10/28 11:59:59","1"
"10309","0","302","17","0","30353","2024/10/24 12:00:00","0","2024/10/28 11:59:59","1"
"10310","0","302","18","0","30355","2024/10/31 12:00:00","0","2024/11/11 11:59:59","1"
"10311","0","302","19","0","30356","2024/11/11 12:00:00","0","2024/11/18 11:59:59","1"
"10312","0","302","18","0","30357","2024/11/11 12:00:00","0","2024/11/18 11:59:59","1"
"20000","0","101","30","0","0","2018/01/01 15:00:00","0","2030/01/01 23:59:59","2"
"20001","0","302","1","0","0","2018/05/22 5:00:00","0","2018/06/01 4:59:59","1"
"20002","0","902","50","0","0","2018/06/15 15:00:00","0","2030/01/01 23:59:59","1"
"20003","0","302","1","0","0","2018/08/21 5:00:00","0","2018/09/01 4:59:59","1"
"20004","0","305","11","0","0","2024/01/15 15:00:00","0","2024/01/22 11:59:59","1"
"20005","0","908","3","0","0","2023/08/15 15:00:00","0","2023/08/25 14:59:59","4"
"20006","0","903","7","0","0","2019/02/08 15:00:00","1","2019/02/12 14:59:59","1"
"20007","0","903","7","0","0","2019/02/12 15:00:00","1","2019/02/15 22:59:59","1"
"20008","0","903","7","0","0","2019/02/15 23:00:00","1","2019/02/28 11:59:59","1"
"20009","0","906","8","0","0","2019/12/20 5:00:00","0","2020/01/04 4:59:59","1"
"20010","0","906","8","0","0","2020/01/04 5:00:00","0","2020/01/10 11:59:59","1"
"20011","0","307","6","0","110007","2023/08/15 15:00:00","0","2023/08/22 11:59:59","1"
"20012","0","908","3","0","0","2022/02/15 15:00:00","0","2022/02/25 14:59:59","4"
"20013","0","908","3","0","0","2023/02/15 15:00:00","0","2023/02/25 14:59:59","4"
"20014","0","0","10","83","0","2023/04/30 12:00:00","0","2023/05/15 14:59:59","5"
"20015","0","0","10","84","0","2023/05/15 15:00:00","0","2023/05/31 11:59:59","5"
"20016","0","908","3","0","0","2023/04/30 12:00:00","0","2023/05/15 14:59:59","4"
"20017","0","0","10","111","0","2023/08/15 15:00:00","0","2023/08/31 11:59:59","5"
"20018","0","0","14","112","0","2023/08/15 15:00:00","0","2023/08/31 11:59:59","5"
"20019","0","0","4","114","0","2023/08/15 15:00:00","0","2030/03/01 14:59:59","6"
"20020","0","307","3","0","110008","2023/08/22 12:00:00","0","2023/08/26 11:59:59","1"
"20021","0","305","8","0","0","2024/10/24 12:00:00","0","2024/10/28 11:59:59","1"
"20022","0","305","11","0","0","2023/12/22 12:00:00","0","2023/12/27 11:59:59","1"
"20023","0","908","3","0","0","2023/12/31 12:00:00","0","2024/01/11 11:59:59","4"
"20024","0","0","22","116","0","2024/02/15 0:00:00","0","2030/03/01 14:59:59","5"
"20025","0","0","14","117","0","2024/02/15 0:00:00","0","2024/02/29 23:59:59","5"
"20026","0","908","2","0","0","2024/02/15 0:00:00","0","2024/02/25 14:59:59","4"
"20027","0","305","16","0","0","2024/08/23 12:00:00","0","2024/08/27 11:59:59","1"
"20028","0","305","16","0","70108","2024/08/27 12:00:00","0","2024/08/31 11:59:59","1"
"20029","0","305","17","0","70107","2024/08/27 12:00:00","0","2024/08/31 11:59:59","1"
"20030","0","305","16","0","70102","2024/08/15 15:00:00","0","2024/08/19 11:59:59","1"
"20031","0","305","16","0","70103","2024/08/19 12:00:00","0","2024/08/23 11:59:59","1"
"20032","0","305","16","0","0","2024/11/11 12:00:00","0","2024/11/18 11:59:59","1"
"20033","0","908","3","0","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","4"
"20034","0","0","22","120","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20035","0","0","23","121","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20036","0","0","24","122","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20037","0","0","25","123","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20038","0","0","26","124","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20039","0","0","27","125","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20040","0","0","28","126","0","2024/04/30 12:00:00","0","2024/05/20 23:59:59","5"
"20041","0","307","16","0","110016","2024/11/05 12:00:00","0","2024/11/10 11:59:59","1"
"20042","0","307","16","0","110013","2024/08/04 12:00:00","0","2024/08/08 11:59:59","1"
"20043","0","307","17","0","110010","2024/05/07 12:00:00","0","2024/05/09 23:59:59","1"
"20044","0","307","16","0","110015","2024/10/04 12:00:00","0","2024/10/09 11:59:59","1"
"20045","0","307","16","0","110014","2024/09/04 12:00:00","0","2024/09/09 11:59:59","1"
"20046","0","908","3","0","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","4"
"20047","0","0","22","128","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20048","0","0","23","129","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20049","0","0","24","130","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20050","0","0","25","131","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20051","0","0","26","132","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20052","0","0","27","133","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20053","0","0","28","134","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20054","0","0","28","135","0","2024/08/15 15:00:00","0","2024/08/31 23:59:59","5"
"20055","0","0","29","136","0","2024/08/15 15:00:00","0","2030/03/01 14:59:59","5"
"20056","0","0","21","137","0","2024/10/15 15:00:00","0","2030/03/01 14:59:59","5"
"40001","0","107","4","0","0","2019/01/23 5:00:00","0","2019/01/30 23:59:59","1"
"50018","0","303","1","0","0","2018/10/31 12:00:00","0","2018/11/03 18:59:59","1"
"50023","50018","303","1","0","0","2018/12/31 12:00:00","0","2019/01/03 18:59:59","1"
"50027","0","303","1","0","0","2019/02/15 23:00:00","0","2019/02/28 11:59:59","1"
"50033","50018","303","1","0","0","2019/04/30 12:00:00","0","2019/05/07 14:59:59","1"
"50047","0","303","1","0","0","2019/08/31 12:00:00","0","2019/09/03 20:59:59","1"
"50051","0","303","1","0","0","2019/09/29 12:00:00","0","2019/09/30 11:59:59","1"
"50061","0","303","2","0","0","2019/12/31 12:00:00","0","2020/01/03 18:59:59","1"
"50067","0","303","1","0","0","2020/02/15 15:00:00","0","2020/02/25 11:59:59","1"
"50079","0","303","1","0","0","2020/05/31 12:00:00","0","2020/06/03 18:59:59","1"
"50084","0","303","1","0","0","2020/06/30 12:00:00","0","2020/07/03 18:59:59","1"
"50094","0","303","1","0","0","2020/08/31 12:00:00","0","2020/09/03 18:59:59","1"
"50108","0","303","1","0","0","2020/12/31 12:00:00","0","2021/01/03 18:59:59","1"
"50119","0","303","1","0","0","2021/02/28 12:00:00","0","2021/03/03 18:59:59","1"
"50129","0","303","1","0","0","2021/04/28 12:00:00","0","2021/04/30 11:59:59","1"
"50140","0","303","1","0","0","2021/06/30 12:00:00","0","2021/07/03 18:59:59","1"
"50151","0","303","1","0","0","2021/08/31 12:00:00","0","2021/09/03 18:59:59","1"
"50162","0","303","1","0","0","2021/10/31 12:00:00","0","2021/11/03 18:59:59","1"
"50172","0","303","1","0","0","2021/12/31 12:00:00","0","2022/01/03 18:59:59","1"
"50183","0","303","1","0","0","2022/02/28 12:00:00","0","2022/03/03 18:59:59","1"
"50190","90039","303","1","0","0","2022/03/31 12:00:00","0","2022/04/03 18:59:59","1"
"50195","0","303","1","0","0","2022/04/30 12:00:00","0","2022/05/03 18:59:59","1"
"50200","90042","303","1","0","0","2022/05/28 12:00:00","0","2022/05/31 11:59:59","1"
"50217","0","303","7","0","0","2022/08/31 12:00:00","0","2022/09/03 18:59:59","1"
"50231","90053","303","7","0","0","2022/11/24 12:00:00","0","2022/11/27 11:59:59","1"
"50237","0","303","7","0","0","2022/12/31 12:00:00","0","2023/01/03 18:59:59","1"
"50248","0","303","7","0","0","2023/02/28 12:00:00","0","2023/03/03 18:59:59","1"
"50261","0","303","7","0","0","2023/05/24 12:00:00","0","2023/05/27 11:59:59","1"
"50267","0","303","7","0","0","2023/06/30 12:00:00","0","2023/07/03 18:59:59","1"
"50278","0","303","7","0","0","2023/08/31 12:00:00","0","2023/09/03 18:59:59","1"
"50291","0","303","7","0","0","2023/11/24 12:00:00","0","2023/11/27 11:59:59","1"
"50298","0","303","10","0","0","2023/12/31 12:00:00","0","2024/01/03 18:59:59","1"
"50309","0","303","10","0","0","2024/02/29 12:00:00","0","2024/03/03 18:59:59","1"
"50321","0","303","15","0","0","2024/04/30 12:00:00","0","2024/05/03 18:59:59","1"
"50331","90068","303","15","0","0","2024/06/30 12:00:00","0","2024/07/03 18:59:59","1"
"50341","0","303","15","0","0","2024/08/23 12:00:00","0","2024/08/26 18:59:59","1"
"50354","0","303","15","0","0","2024/10/28 12:00:00","0","2024/10/31 11:59:59","1"
"60001","0","304","6","0","0","2018/10/18 15:00:00","0","2023/02/15 14:59:59","1"
"60002","0","306","12","0","0","2019/09/03 19:00:00","0","2030/10/31 11:59:59","1"
"60003","0","308","13","0","0","2020/03/01 5:00:00","0","2030/10/31 11:59:59","1"
"60004","0","304","14","0","0","2023/02/15 15:00:00","0","2030/02/15 14:59:59","1"
"91185","0","510","31","118501","0","2021/10/19 12:00:00","0","2030/10/31 11:59:59","1"
"91186","0","510","32","106901","0","2022/11/15 15:00:00","0","2030/10/31 11:59:59","1"
"91187","0","510","33","118601","0","2024/08/10 21:00:00","0","2030/10/31 11:59:59","1"
