26a70cd1c2f499fd55775b910250ab52e1ee061c2e4746aed3e71dacdb00b1d0,ec2d45b6a2ef1e0c7235314b3d7b57c43f0ee46c331f6c7924121879392c7136,b858fc0e9163c576e3fddb7e32dcce5a7f922dad2cb219741842c952ca090c43,6ac28393b4be04988c5c20369e040d7c170a2ff71e2ec75f57c1615e726d3b4d,c5313ea5337e3a7b679ba00a6a6ec1a6acd2f989a6be81d73c1accdcb0d68ab9,515245cc5a6f6b6598efef7d97375b4561b6a65d645986e3946079059e7f47e4,78e59e2117d179102b3dd1c68b3b16131a28a0970da2923fc3385d1407d0088d,f4c89084d677936156814d49b3fe6790578b07e238dcefc58fb04380017a5f26,74270d924588adf96b958b17fb73fa2666872056bd3080fd4d9fe366f1e04478,c3a55157b73061d37df882493f2e27833ea67c645e88aca3fb7b95a979af1df1,cf0aeff88290c9a8e967491cd0f12bdeeaee79e375075f33e0bedd44f11594e7,c4799e24337b670e3a587b5ce762644c2b8efd42f70d7c088c0d311de0c4e632,ddf74350677dbdac37b38482efa041cc4ad438d242c9336c66e55396efd02901
"2020-11-21 15:00:00","","20","","断崖を超え　山麓を進み","-1","","154","154","","","1000","だんがいをこえさんろくをすすみ"
"2020-12-21 15:00:00","","20","","デビュタント・シャングリ・ラ　聖夜のラブゲーム","-1","","155","155","","","1000","でびゅたんとしゃんぐりらせいやのらぶげーむ"
"2020-12-21 15:00:00","","20","","ドミネイテッドスノーマン","-1","","156","156","","","1000","どみねいてっどすのーまん"
"2020-12-21 15:00:00","A2002026608/","20","","Holy Passion Roses","-1","","157","157","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-20/1554428411?app=itunes","1500","ほーりーぱっしょんろーぜず"
"2021-01-22 15:00:00","","20","","新春グルメプリンセス！　一投にかけた乙女たち","-1","","158","158","","","1000","しんしゅんぐるめぷりんせすいっとうにかけたおとめたち"
"2021-01-22 15:00:00","","20","","グレートトゥンヌス","-1","","159","159","","","1000","ぐれーととぅんぬす"
"2021-01-22 15:00:00","A2002026608/","20","","Brand New Sunrise","-1","","160","160","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-20/1554428411?app=itunes","1500","ぶらんにゅーさんらいず"
"2021-02-15 15:00:00","","20","","かけがえのない日常","-1","","161","161","","","1000","かけがえのないにちじょう"
"2021-02-15 15:00:00","","20","","離別と決意","-1","","162","162","","","1000","りべつとけつい"
"2021-02-15 15:00:00","","20","","黒風の精霊","-1","","163","163","","","1000","くろかぜのせいれい"
"2021-02-15 15:00:00","A2001452543/","20","","心想い ～ココロオモイ～","-1","","164","164","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-lost-princess-%E3%82%88%E3%81%86%E3%81%93%E3%81%9D%E7%BE%8E%E9%A3%9F%E6%AE%BF%E3%81%B8/1458052782?app=itunes","1500","こころおもい"
"2021-03-16 15:00:00","","20","","シンデレラレッスン　華やかなる日々はリンゴの味","-1","","165","165","","","1000","しんでれられっすんはなやかなるひびはりんごのあじ"
"2021-03-16 15:00:00","","20","","魔物の姫","-1","","166","166","","","1000","まもののひめ"
"2021-03-16 15:00:00","A2002166099/","18","","恋キラリマジック☆彡","-1","","167","167","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-21/1566820975?app=itunes","1500","こいきらりまじっく"
"2021-04-15 15:00:00","","20","","鋼の聖女と聖なる学舎の異端児","-1","","168","168","","","1000","はがねのまりあとせいなるがくしゃのりせえんぬ"
"2021-04-15 15:00:00","","20","","名もなき芸術","-1","","169","169","","","1000","なもなきげいじゅつ"
"2021-04-15 15:00:00","A2002166099/","20","","無敵ドリーミング","-1","","170","170","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-21/1566820975?app=itunes","1500","むてきどりーみんぐ"
"2021-05-15 15:00:00","","20","","イノリＳＯＳ！！　タイムトラベル・ドラゴンズ","-1","","171","171","","","1000","いのりえすおーえすたいむとらべるどらごんず"
"2021-05-15 15:00:00","","20","","バースト・タイムラーベ","-1","","172","172","","","1000","ばーすとたいむらーべ"
"2021-05-15 15:00:00","A2002315260/","20","","Seize The Day！","-1","","173","173","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-22/1577510950?app=itunes","1500","しーずざでい"
"2021-06-16 15:00:00","","20","","以心電心！アオイ トイ フレンズ","-1","","174","174","","","1000","いしんでんしんあおいといふれんず"
"2021-06-16 15:00:00","","20","","究極玩具王 メガトイキング","-1","","175","175","","","1000","きゅうきょくがんぐおうめがといきんぐ"
"2021-06-16 15:00:00","A2002315260/","20","","ぼっちのためのトモダチ行進曲","-1","","176","176","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-22/1577510950?app=itunes","1500","ぼっちのためのともだちまーち"
"2021-06-16 15:00:00","","20","","砂塵舞う中で","-1","","177","177","","","1000","さじんまうなかで"
"2021-07-15 15:00:00","","20","","エンドレスサマープロデュース　真夏のふたり占めパラダイス","-1","","178","178","","","1000","えんどれすさまーぷろでゅーすまなつのふたりじめぱらだいす"
"2021-07-15 15:00:00","","20","","夏休みの宿題","-1","","179","179","","","1000","なつやすみのしゅくだい"
"2021-07-15 15:00:00","A2002426296/","20","","Only Only You","-1","","180","180","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-23/1587651257?app=itunes","1500","おんりーおんりーおんりーゆー"
"2021-08-15 15:00:00","","20","","カルミナサマーライブ　ジャスト ア モーメント！","-1","","181","181","","","1000","かるみなさまーらいぶじゃすとあもーめんと"
"2021-08-15 15:00:00","","20","","クイーンウタクラゲ","-1","","182","182","","","1000","くいーんうたくらげ"
"2021-08-15 15:00:00","A2002426296/","20","","ジャストアモーメント！","-1","","183","183","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-23/1587651257?app=itunes","1500","じゃすとあもーめんと"
"2021-08-15 15:00:00","","20","","Shining Future （Battle Arrange Ver.）","-1","","184","184","","","1500","しゃいにんぐふゅーちゃーばとるあれんじばーじょん"
"2021-09-15 15:00:00","","20","","イリーガルオーエドカルテ　Dr.ミツキの診察室","-1","","185","185","","","1000","いりーがるおーえどかるてどくたーみつきのしんさつしつ"
"2021-09-15 15:00:00","","20","","ドクターギグル","-1","","186","186","","","1000","どくたーぎぐる"
"2021-09-15 15:00:00","A2002546851/","20","","Narcistration♡","-1","","187","187","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-24/1596344696?app=itunes","1500","なるしすとれいしょん"
"2021-09-15 15:00:00","","20","","レギオンウォー","2109007","","188","188","","","1000","れぎおんうぉー"
"2021-09-15 15:00:00","","20","","VSレイジレギオン　アゾールドとの戦い","2109007","","189","189","","","1000","ぶいえすれいじれぎおんあぞーるどとのたたかい"
"2021-09-15 15:00:00","","20","","VSレイジレギオン　カリザとの戦い","2109007","","190","190","","","1000","ぶいえすれいじれぎおんかりざとのたたかい"
"2021-09-15 15:00:00","","20","","VSレイジレギオン　ゼーンとの戦い","2109007","","191","191","","","1000","ぶいえすれいじれぎおんぜーんとのたたかい"
"2021-09-15 15:00:00","","20","","VSレイジレギオン　ミソラとの戦い","2109007","","192","192","","","1000","ぶいえすれいじれぎおんみそらとのたたかい"
"2021-09-15 15:00:00","","20","","VSレイジレギオン　ランファとの戦い","2109007","","193","193","","","1000","ぶいえすれいじれぎおんらんふぁとのたたかい"
"2021-10-15 15:00:00","","20","","ハロウィンセイバーズ・スクランブル！　もふもふ捕獲大作戦","-1","","194","194","","","1000","はろうぃんせいばーずすくらんぶるもふもふほかくだいさくせん"
"2021-10-15 15:00:00","","20","","哀暴のわたあめちゃん","-1","","195","195","","","1000","あいぼうのわたあめちゃん"
"2021-10-15 15:00:00","A2002546851/","20","","Halloween Monster Jam ！！！","-1","","196","196","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-24/1596344696?app=itunes","1500","はろうぃんもんすたーじゃむ"
"2021-11-15 15:00:00","","20","","魔法少女外伝　マジカル★ノワールズ！","-1","","197","197","","","1000","まほうしょうじょがいでんまじかるのわーるず"
"2021-11-15 15:00:00","","20","","アンチビースト・トリニティ","-1","","198","198","","","1000","あんちびーすととりにてぃ"
"2021-11-15 15:00:00","A2002645259/","20","","GREEDY LOVE","-1","","199","199","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-25/1605736665?app=itunes","1500","ぐりーでぃらぶ"
"2021-12-15 15:00:00","","20","","メリープリンクリスマス！　空舞う少女とまごころのお菓子","-1","","200","200","","","1000","めりーぷりんくりすますそらまうしょうじょとまごころのおかし"
"2021-12-15 15:00:00","","20","","ひとりぼっちの聖夜の妖精","-1","","201","201","","","1000","ひとりぼっちのせいやのようせい"
"2021-12-15 15:00:00","","20","","ミヤコ's キッチン　究極への道","-1","","202","202","","","1000","みやこずきっちんきゅうきょくへのみち"
"2021-12-15 15:00:00","A2002645259/","20","","ぷりん・あ・ら・くりすますなの！","-1","","203","203","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-25/1605736665?app=itunes","1500","ぷりんあらくりすますなの"
"2022-01-15 15:00:00","","20","","新春美食メモリーズ　シェフィのおつかい大作戦！","-1","","204","204","","","1000","しんしゅんびしょくめもりーずしぇふぃのおつかいだいさくせん"
"2022-01-15 15:00:00","","20","","邪牛神モーモン","-1","","205","205","","","1000","じゃぎゅうしんもーもん"
"2022-01-15 15:00:00","A2002744778/","20","","Ice Wings","-1","","206","206","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-26-ep/1614378087?app=itunes","1500","あいすういんぐす"
"2022-02-15 15:00:00","","20","","手がかりを探して","-1","","207","207","","","1000","てがかりをさがして"
"2022-02-15 15:00:00","","20","","みんなが過ごす世界へ","-1","","208","208","","","1000","みんながすごすせかいへ"
"2022-02-15 15:00:00","","20","","オーバーロードフォース","-1","","209","209","","","1000","おーばーろーどふぉーす"
"2022-02-15 15:00:00","A2002744778/","20","","Asymmetric World","-1","","210","210","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-26-ep/1614378087?app=itunes","1500","あしんめとっりくわーるど"
"2022-02-15 15:00:00","","20","","みんなの想い","-1","","211","211","","","1000","みんなのおもい"
"2022-03-15 15:00:00","","20","","スイート・タイニー・ステージ！　駆け出し女優とリトルレディ","-1","","212","212","","","1000","すいーとたいにーすてーじかけだしじょゆうとりとるれでぃ"
"2022-03-15 15:00:00","","20","","讐鼠・怒髪天のチュウジ","-1","","213","213","","","1000","あだねずみどはつてんのちゅうじ"
"2022-03-15 15:00:00","","20","","Happy Anniv. スペシャル ランドソルクイズコネクト！","-1","","214","214","","","1000","はっぴーあにばーさりーすぺしゃるらんどそるくいずこねくと"
"2022-03-15 15:00:00","","20","","シンキングタイム！","-1","","215","215","","","1000","しんきんぐたいむ"
"2022-03-15 15:00:00","A2002850421/","20","","ミュージカルが聴こえる？","-1","","216","216","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-27-ep/1625225992?app=itunes","1500","みゅーじかるがきこえる"
"2022-03-15 15:00:00","A2002696929/","20","","Crossing Truth","2109012","","217","217","","https://music.apple.com/jp/album/princess-connect-re-dive-character-song-album-vol-3/1609864796?app=itunes","1500","くろっしんぐとぅるーす"
"2022-04-15 15:00:00","","20","","お宝頂戴！　インビジブル・スティーラーズ","-1","","218","218","","","1000","おたからちょうだいいんびじぶるすてぃーらーず"
"2022-04-15 15:00:00","","20","","大慾暴君・カジノ王","-1","","219","219","","","1000","たいよくぼうくんかじのおう"
"2022-04-15 15:00:00","A2002850421/","20","","Secret Longing","-1","","220","220","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-27-ep/1625225992?app=itunes","1500","しーくれっとろんぎんぐ"
"2022-05-15 15:00:00","","20","","エピソード・オブ・パイレーツ　海賊島の呪われし遺宝","-1","","221","221","","","1000","えぴそーどおぶぱいれーつかいぞくじまののろわれしいほう"
"2022-05-15 15:00:00","","20","","解放されし財宝の守護者","-1","","222","222","","","1000","かいほうされしざいほうのしゅごしゃ"
"2022-05-15 15:00:00","A2002984656/","20","","無敵のパイレーツ","-1","","223","223","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-28/1635909695?app=itunes","1500","むてきのぱいれーつ"
"2022-05-15 15:00:00","","20","","荘厳なる熱砂","-1","","224","224","","","1000","そうごんなるねっさ"
"2022-06-15 15:00:00","","20","","エンジョイ＆リフレッシュ！　でこぼこガールズ・キャンプ","-1","","225","225","","","1000","えんじょいあんどりふれっしゅでこぼこがーるずきゃんぷ"
"2022-06-15 15:00:00","","20","","アストライアタケモドキ","-1","","226","226","","","1000","あすとらいあたけもどき"
"2022-06-15 15:00:00","A2002984656/","20","","さん！シャインPARTY","-1","","227","227","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-28/1635909695?app=itunes","1500","さんしゃいんぱーてぃ"
"2022-06-15 15:00:00","","20","","いざ行かん、霊妙なる森の奥へと","-1","","228","228","","","1000","いざゆかんれいみょうなるもりのおくへと"
"2022-07-15 15:00:00","","20","","トゥインクルサマーゲーム　夏海にきらめく三つの想い","-1","","229","229","","","1000","とぅいんくるさまーげーむなつうみにきらめくみっつのおもい"
"2022-07-15 15:00:00","","20","","海将タツノココマンダー","-1","","230","230","","","1000","かいしょうたつのここまんだー"
"2022-07-15 15:00:00","A2003073369/","20","","Secret Star","-1","","231","231","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-29/1644049661?app=itunes","1500","しーくれっとすたー"
"2022-07-15 15:00:00","","20","","駆けろ常夏！アルティメットビーチフラッグス","-1","","232","232","","","1000","かけろとこなつあるてぃめっとびーちふらっぐす"
"2022-08-15 15:00:00","","20","","リトル・サマー・メモリーズ　渚でみつけた小さな幸せ","-1","","233","233","","","1000","りとるさまーめもりーずなぎさでみつけたちいさなしあわせ"
"2022-08-15 15:00:00","","20","","ムーンレイゲート","-1","","234","234","","","1000","むーんれいげーと"
"2022-08-15 15:00:00","A2003073369/","20","","わくわくSUMMER TIME！","-1","","235","235","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-29/1644049661?app=itunes","1500","わくわくさまーたいむ"
"2022-08-15 15:00:00","","20","","みゅ～ちゃんすくすく日記","-1","","236","236","","","1000","みゅーちゃんすくすくにっき"
"2022-09-15 15:00:00","","20","","マホマホ・ミラクル・ジャーニー！　旅する少女と最果ての大樹","-1","","237","237","","","1000","まほまほみらくるじゃーにーたびするしょうじょとさいはてのたいじゅ"
"2022-09-15 15:00:00","","20","","哀執のバロメッツ","-1","","238","238","","","1000","あいしつのばろめっつ"
"2022-09-15 15:00:00","A2003192847/","20","","はんなり乙女道中","-1","","239","239","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-30/1656635604?app=itunes","1500","はんなりおとめどうちゅう"
"2022-10-15 15:00:00","","20","","ファボ！ラブ！大集合！　至高の祭典と少女の秘めた推し事","-1","","240","240","","","1000","ふぁぼらぶだいしゅうごうしこうのさいてんとしょうじょのひめたおしごと"
"2022-10-15 15:00:00","","20","","狂乱の配信者・カガミ","-1","","241","241","","","1000","きょうらんのはいしんしゃかがみ"
"2022-10-15 15:00:00","A2003192847/","20","","O-TA-O-TA WORLD","-1","","242","242","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-30/1656635604?app=itunes","1500","おたおたわーるど"
"2022-11-15 15:00:00","","20","","トライバルスピリッツ　掲げる剣と誇りの架け橋","-1","","243","243","","","1000","とらいばるすぴりっつかかげるつるぎとほこりのかけはし"
"2022-11-15 15:00:00","","20","","オブシダンゴーレム","-1","","244","244","","","1000","おぶしだんごーれむ"
"2022-11-15 15:00:00","A2003240157/","20","","Knight's Soul","-1","","245","245","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-31/1663442574?app=itunes","1500","ないつそうる"
"2022-12-15 15:00:00","","20","","ハッピー・ハプニング　幸せの双子天使と聖夜の贈り物","-1","","246","246","","","1000","はっぴーはぷにんぐしあわせのふたごてんしとせいやのおくりもの"
"2022-12-15 15:00:00","","20","","アンハッピートレント","-1","","247","247","","","1000","あんはっぴーとれんと"
"2022-12-15 15:00:00","A2003240157/","20","","はつゆきツインアプローチ","-1","","248","248","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-31/1663442574?app=itunes","1500","はつゆきついんあぷろーち"
"2023-01-15 15:00:00","","20","","湯けむり忘年奇譚　初日の出に盃を","-1","","249","249","","","1000","ゆけむりぼうねんきたんはつひのでにさかずきを"
"2023-01-15 15:00:00","","20","","穢れし湯ノ神・陽卵","-1","","250","250","","","1000","けがれしゆのかみようらん"
"2023-01-15 15:00:00","A2003398337/","20","","ma.sa.yu.me.","-1","","251","251","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-32-ep/1679183184?app=itunes","1500","まさゆめ"
"2023-01-15 15:00:00","","20","","新春日替わり湯","-1","","252","252","","","1000","しんしゅんひがわりゆ"
"2023-01-15 15:00:00","","20","","終炎のエリュシオン","2116007","","253","253","","","1000","しゅうえんのえりゅしおん"
"2023-01-15 15:00:00","","20","","甦りし脅威たち","2116007","","254","254","","","1000","よみがえりしきょういたち"
"2023-01-15 15:00:00","","20","","偽りの救済者","2116007","","255","255","","","1000","いつわりのきゅうさいしゃ"
"2023-01-15 15:00:00","","20","","終炎を司りし魔術師","2116007","","256","256","","","1000","しゅうえんをつかさどりしまじゅつし"
"2023-01-15 15:00:00","","20","","理外の力を求めし者","2116007","","257","257","","","1000","りがいのちからをもとめしもの"
"2023-02-15 15:00:00","","20","","希望を夢見る楽園","-1","","258","258","","","1000","きぼうをゆめみるらくえん"
"2023-02-15 15:00:00","","20","","不確かな未来でも","-1","","259","259","","","1000","ふたしかなみらいでも"
"2023-02-15 15:00:00","","20","","楽園の守護者","-1","","260","260","","","1000","らくえんのしゅごしゃ"
"2023-02-15 15:00:00","","20","","久遠の園を象る者","-1","","261","261","","","1000","くおんのそのをかたどるもの"
"2023-02-15 15:00:00","A2003398337/","20","","ネバールーズアゲイン","-1","","262","262","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-32-ep/1679183184?app=itunes","1500","ねばーるーずあげいん"
"2023-03-15 15:00:00","","20","","猫と駄菓子の喫茶店　カフェ・ナッシュカッツェにようこそ","-1","","263","263","","","1000","ねことだがしのきっさてんかふぇなっしゅかっつぇにようこそ"
"2023-03-15 15:00:00","","20","","願福寄災の招き猫","-1","","264","264","","","1000","がんぷくきさいのまねきねこ"
"2023-03-15 15:00:00","A2003506491/","20","","にゃんだフルスウィング","-1","","265","265","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-33-ep/1688146794?app=itunes","1500","にゃんだふるすうぃんぐ"
"2023-04-15 15:00:00","","20","","Dears　おかえりとただいまの約束","-1","","266","266","","","1000","でぃあーずおかえりとただいまのやくそく"
"2023-04-15 15:00:00","","20","","ダイオウショウジョウ","-1","","267","267","","","1000","だいおうしょうじょう"
"2023-04-15 15:00:00","A2003506491/","20","","私色STORY","-1","","268","268","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-33-ep/1688146794?app=itunes","1500","わたしいろすとーりー"
"2023-04-15 15:00:00","","20","","魔物生態報告書","-1","","269","269","","","1000","まものせいたいほうこくしょ"
"2023-04-15 15:00:00","","20","","万華色めく新天地","-1","","270","270","","","1000","ばんかいろめくしんてんち"
"2023-04-15 15:00:00","","20","","ジオ・テオゴニアの戦い","-1","","271","271","","","1000","じおておごにあのたたかい"
"2023-05-15 15:00:00","","20","","コネクト・ウィズ・ブルー　少女が空に至るまで","-1","","272","272","","","1000","こねくとうぃずぶるーしょうじょがそらにいたるまで"
"2023-05-15 15:00:00","","20","","叡智の錬金術師・モーヴ","-1","","273","273","","","1000","えいちのれんきんじゅつしもーぶ"
"2023-05-15 15:00:00","A2003649511/","20","","ツバサのプロローグ","-1","","274","274","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-34-ep/1698958405?app=itunes","1500","つばさのぷろろーぐ"
"2023-05-15 15:00:00","","20","","ランドソル一期一会","-1","","275","275","","","1000","らんどそるいちごいちえ"
"2023-05-15 15:00:00","","20","","次元断層","-1","","276","276","","","1000","じげんだんそう"
"2023-05-15 15:00:00","","20","","次元の狭間に現れし脅威","-1","","277","277","","","1000","じげんのはざまにあらわれしきょうい"
"2023-05-15 15:00:00","","20","","華麗なる世界の強敵","-1","","278","278","","","1000","かれいなるせかいのきょうてき"
"2023-06-15 15:00:00","","20","","ヴァンパイアフォークロア　夜と美の饗宴","-1","","279","279","","","1000","ヴぁんぱいあふぉーくろあよとびのきょうえん"
"2023-06-15 15:00:00","","20","","変貌せし従者・ブラド","-1","","280","280","","","1000","へんぼうせしじゅうしゃぶらど"
"2023-06-15 15:00:00","A2003743784/","20","","Gothical Radical † Eternal Wedding","-1","","281","281","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-35-ep/1706771993?app=itunes","1500","ごしかるらでぃかるえたーなるうぇでぃんぐ"
"2023-06-15 15:00:00","","20","","ユキの審美会","-1","","282","282","","","1000","ゆきのしんびかい"
"2023-06-15 15:00:00","","20","","プリンセス・ファイト☆","-1","","283","283","","","1000","ぷりんせすふぁいと"
"2023-06-15 15:00:00","","20","","エルピス島の戦い","-1","","284","284","","","1000","えるぴすとうのたたかい"
"2023-07-15 15:00:00","","20","","オーマの水からっぽ大作戦　秘密主義者と禁断の海","-1","","285","285","","","1000","おーまのみずからっぽだいさくせんひみつしゅぎしゃとたぶーのうみ"
"2023-07-15 15:00:00","","20","","復活の白き島クジラ","-1","","286","286","","","1000","ふっかつのしろきしまくじら"
"2023-07-15 15:00:00","A2003743784/","20","","メタモル・カレイドスコープ","-1","","287","287","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-35-ep/1706771993?app=itunes","1500","めたもるかれいどすこーぷ"
"2023-07-15 15:00:00","","20","","プリンセスの秘密","-1","","288","288","","","1000","ぷりんせすのひみつ"
"2023-07-15 15:00:00","","20","","グルメチェイサー号、出発進行！","-1","","289","289","","","1000","ぐるめちぇいさーごうしゅっぱつしんこう"
"2023-08-15 15:00:00","","20","","戦慄幽奇海岸　～サマーリゾートスリラーズ～","-1","","290","290","","","1000","せんりつゆうきかいがんさまーりぞーとすりらーず"
"2023-08-15 15:00:00","","20","","グラッジレイス","-1","","291","291","","","1000","ぐらっじれいす"
"2023-08-15 15:00:00","A2003875539/","20","","アイノキズナ","-1","","292","292","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-36-ep/1715601508?app=itunes","1500","あいのきずな"
"2023-08-15 15:00:00","A2003649511/","20","","Precious Journey","2201005","","293","293","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-34-ep/1698958405?app=itunes","1500","ぷれしゃすじゃーにー"
"2023-08-15 15:00:00","A2003649511/","20","","茜色の寄り道","2201008","","294","294","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-34-ep/1698958405?app=itunes","1500","あかねいろのよりみち"
"2023-09-15 15:00:00","","20","","ウィザーディング・アオハル・デイズ　魔法学園と奇跡の鐘","-1","","295","295","","","1000","うぃざーでぃんぐあおはるでいずまほうがくえんときせきのかね"
"2023-09-15 15:00:00","","20","","放たれし暴魔・アルゲース","-1","","296","296","","","1000","はなたれしぼうまあるげーす"
"2023-09-15 15:00:00","A2003875539/","20","","その春、日記の続きから","-1","","297","297","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-36-ep/1715601508?app=itunes","1500","そのはるにっきのつづきから"
"2023-09-15 15:00:00","","20","","ライラエル","2201007","","298","298","","","1000","らいらえる"
"2023-09-15 15:00:00","","20","","勉強の準備はできてる？","-1","","299","299","","","1000","べんきょうのじゅんびはできてる"
"2023-09-15 15:00:00","","20","","放課後エデュケーション","-1","","300","300","","","1000","ほうかごえでゅけーしょん"
"2023-10-15 15:00:00","","20","","ロマンシング・サラサリア　～砂漠の花嫁と不思議のランプ～","-1","","301","301","","","1000","ろまんしんぐさらさりあさばくのはなよめとふしぎのらんぷ"
"2023-10-15 15:00:00","","20","","カリド","-1","","302","302","","","1000","かりど"
"2023-10-15 15:00:00","A2004083137/","20","","Adenium","-1","","303","303","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-37/1725451556?app=itunes","1500","あでにうむ"
"2023-10-15 15:00:00","","20","","バンディ・シスターズ","2202001","","304","304","","","1000","ばんでぃしすたーず"
"2023-10-15 15:00:00","","20","","夢幻のマリッジ・シム","-1","","305","305","","","1000","むげんのまりっじしむ"
"2023-10-15 15:00:00","","20","","魔物が！！","-1","","306","306","","","1000","まものが"
"2023-10-15 15:00:00","","20","","新天地の強敵","-1","","307","307","","","1000","しんてんちのきょうてき"
"2023-11-15 15:00:00","","20","","クリミナル ルーキー　天使たちのパラドクス","-1","","308","308","","","1000","くりみなるるーきーてんしたちのぱらどくす"
"2023-11-15 15:00:00","","20","","最終クエストです★","-1","","309","309","","","1000","さいしゅうくえすとです"
"2023-11-15 15:00:00","A2004083137/","20","","イリドロータス","-1","","310","310","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-37/1725451556?app=itunes","1500","いりどろーたす"
"2023-11-15 15:00:00","","20","","旅と成長（と反省）の記録","-1","","311","311","","","1000","たびとせいちょうとはんせいのきろく"
"2023-11-15 15:00:00","","20","","アルターメイデン","2201001","","312","312","","","1000","あるたーめいでん"
"2023-11-15 15:00:00","","20","","アドベンチャー","-1","","313","313","","","1000","あどべんちゃー"
"2023-12-15 15:00:00","","20","","クライ・ベイビー・クリスマス　誰が為の幸福なる日","-1","","314","314","","","1000","くらいべいびーくりすますたがためのこうふくなるひ"
"2023-12-15 15:00:00","","20","","バジリスク・アロス","-1","","315","315","","","1000","ばじりすくあろす"
"2023-12-15 15:00:00","A2004367403/","20","","Christmas Blessing","-1","","316","316","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-38-ep/1737858842?app=itunes","1500","くりすますぶれっしんぐ"
"2023-12-15 15:00:00","","20","","アドベントカレンダー","-1","","317","317","","","1000","あどべんとかれんだー"
