d8f92e0919f47f3cf990649eb0491873662dd0bea0c15c15eb7d2059eb9e6641,befa9fcd843416e5d2fc9c048610d38bf76bf14e2455f28fbeca97afdf0fb1be,588e88a763abc404e08d5c37dfc047e50dca678e1af44d4bd4707e81c7b94bae,973066e07089532fda5f661bf6e66b69cd4c97d91697802a4f8d071e7d511637,8c33f1b9f204ea8b45e8b7ebdb6ed4b79326350547df2ad8e9111bd6e246a0ba,2d297b6804fb8d1766d27d4677ba264b0a06eb6c1b7c53dee5eddc359ea332a5,bf061e2c02ba74a52019208a11cf226e8fd905c7f275c8c149be09551a3de176,fe82dce5bf557167da7d22dbf324fb444f56eeee2e658d919ab8b077bf756c8d,172e1102527aefcd82f5778fbd2df5c66c3d2c13778ff5fbb2a0eb8d3d518489
"0","320120206","2","10","521","3","1","502012203","67"
"0","320120206","3","43.5","522","1","0.65","0","11"
"0","320120207","1","-98","523","2","0.7","502012206","50"
"0","320120207","2","0","524","3","1","502012208","72"
"0","320120207","3","49","525","1","0.65","0","13"
"0","320120208","1","10","526","1","1.2","0","30"
"0","320120209","1","40","527","1","0.9","0","40"
"0","320120210","1","-20","528","1","1.1","0","-35"
"0","320120306","1","-74","529","2","0.7","502012301","40"
"0","320120306","2","10","530","3","1","502012303","67"
"0","320120306","3","43.5","531","1","0.65","0","11"
"0","320120307","1","-98","532","2","0.7","502012306","50"
"0","320120307","2","0","533","3","1","502012308","72"
"0","320120307","3","49","534","1","0.65","0","13"
"0","320120308","1","10","535","1","1.2","0","30"
"0","320120309","1","40","536","1","0.9","0","40"
"0","320120310","1","-20","537","1","1.1","0","-35"
"0","320120406","1","-74","538","2","0.7","502012401","40"
"0","320120406","2","10","539","3","1","502012403","67"
"0","320120406","3","43.5","540","1","0.65","0","11"
"0","320120407","1","-98","541","2","0.7","502012406","50"
"0","320120407","2","0","542","3","1","502012408","72"
"0","320120407","3","49","543","1","0.65","0","13"
"0","320120408","1","10","544","1","1.2","0","30"
"0","320120409","1","40","545","1","0.9","0","40"
"0","320120410","1","-20","546","1","1.1","0","-35"
"0","320120506","1","-74","547","2","0.7","502012501","40"
"0","320120506","2","10","548","3","1","502012503","67"
"0","320120506","3","43.5","549","1","0.65","0","11"
"0","320120507","1","-98","550","2","0.7","502012506","50"
"0","320120507","2","0","551","3","1","502012508","72"
"0","320120507","3","49","552","1","0.65","0","13"
"0","320120508","1","10","553","1","1.2","0","30"
"0","320120509","1","40","554","1","0.9","0","40"
"0","320120510","1","-20","555","1","1.1","0","-35"
"0","320130106","1","-74","556","2","0.7","502013101","40"
"0","320130106","2","10","557","3","0.8","502013103","67"
"0","320130106","3","43.5","558","1","0.65","0","11"
"0","320130107","1","-98","559","2","0.7","502013106","50"
"0","320130107","2","50","560","3","0.9","502013108","72"
"0","320130107","3","49","561","1","0.65","0","13"
"0","320130108","1","10","562","1","1.2","0","30"
"0","320130109","1","40","563","1","0.8","0","40"
"0","320130110","1","-20","564","1","1.1","0","-35"
"0","320130206","1","-74","565","2","0.7","502013201","40"
"0","320130206","2","10","566","3","0.8","502013203","67"
"0","320130206","3","43.5","567","1","0.65","0","11"
"0","320130207","1","-98","568","2","0.7","502013206","50"
"0","320130207","2","50","569","3","0.9","502013208","72"
"0","320130207","3","49","570","1","0.65","0","13"
"0","320130208","1","10","571","1","1.2","0","30"
"0","320130209","1","40","572","1","0.8","0","40"
"0","320130210","1","-20","573","1","1.1","0","-35"
"0","320130306","1","-74","574","2","0.7","502013301","40"
"0","320130306","2","10","575","3","0.8","502013303","67"
"0","320130306","3","43.5","576","1","0.65","0","11"
"0","320130307","1","-98","577","2","0.7","502013306","50"
"0","320130307","2","50","578","3","0.9","502013308","72"
"0","320130307","3","49","579","1","0.65","0","13"
"0","320130308","1","10","580","1","1.2","0","30"
"0","320130309","1","40","581","1","0.8","0","40"
"0","320130310","1","-20","582","1","1.1","0","-35"
"0","320130406","1","-74","583","2","0.7","502013401","40"
"0","320130406","2","10","584","3","0.8","502013403","67"
"0","320130406","3","43.5","585","1","0.65","0","11"
"0","320130407","1","-98","586","2","0.7","502013406","50"
"0","320130407","2","50","587","3","0.9","502013408","72"
"0","320130407","3","49","588","1","0.65","0","13"
"0","320130408","1","10","589","1","1.2","0","30"
"0","320130409","1","40","590","1","0.8","0","40"
"0","320130410","1","-20","591","1","1.1","0","-35"
"0","320130506","1","-74","592","2","0.7","502013501","40"
"0","320130506","2","10","593","3","0.8","502013503","67"
"0","320130506","3","43.5","594","1","0.65","0","11"
"0","320130507","1","-98","595","2","0.7","502013506","50"
"0","320130507","2","50","596","3","0.9","502013508","72"
"0","320130507","3","49","597","1","0.65","0","13"
"0","320130508","1","10","598","1","1.2","0","30"
"0","320130509","1","40","599","1","0.8","0","40"
"0","320130510","1","-20","600","1","1.1","0","-35"
"0","320140106","1","-74","601","2","0.7","502014101","40"
"0","320140106","2","13","602","3","1","502014103","67"
"0","320140106","3","43.5","603","1","0.65","0","11"
"0","320140107","1","-68","604","2","0.7","502014106","50"
"0","320140107","2","30","605","3","0.95","502014108","62"
"0","320140107","3","29","606","1","0.65","0","13"
"0","320140108","1","5","607","1","1","0","10"
"0","320140109","1","0","608","1","0.8","0","20"
"0","320140110","1","-20","609","1","1.1","0","-35"
"0","320140206","1","-74","610","2","0.7","502014201","40"
"0","320140206","2","13","611","3","1","502014203","67"
"0","320140206","3","43.5","612","1","0.65","0","11"
"0","320140207","1","-68","613","2","0.7","502014206","50"
"0","320140207","2","30","614","3","0.95","502014208","62"
"0","320140207","3","29","615","1","0.65","0","13"
"0","320140208","1","5","616","1","1","0","10"
"0","320140209","1","0","617","1","0.8","0","20"
"0","320140210","1","-20","618","1","1.1","0","-35"
"0","320140306","1","-74","619","2","0.7","502014301","40"
"0","320140306","2","13","620","3","1","502014303","67"
"0","320140306","3","43.5","621","1","0.65","0","11"
"0","320140307","1","-68","622","2","0.7","502014306","50"
"0","320140307","2","30","623","3","0.95","502014308","62"
"0","320140307","3","29","624","1","0.65","0","13"
"0","320140308","1","5","625","1","1","0","10"
"0","320140309","1","0","626","1","0.8","0","20"
"0","320140310","1","-20","627","1","1.1","0","-35"
"0","320140406","1","-74","628","2","0.7","502014401","40"
"0","320140406","2","13","629","3","1","502014403","67"
"0","320140406","3","43.5","630","1","0.65","0","11"
"0","320140407","1","-68","631","2","0.7","502014406","50"
"0","320140407","2","30","632","3","0.95","502014408","62"
"0","320140407","3","29","633","1","0.65","0","13"
"0","320140408","1","5","634","1","1","0","10"
"0","320140409","1","0","635","1","0.8","0","20"
"0","320140410","1","-20","636","1","1.1","0","-35"
"0","320140506","1","-74","637","2","0.7","502014501","40"
"0","320140506","2","13","638","3","1","502014503","67"
"0","320140506","3","43.5","639","1","0.65","0","11"
"0","320140507","1","-68","640","2","0.7","502014506","50"
"0","320140507","2","30","641","3","0.95","502014508","62"
"0","320140507","3","29","642","1","0.65","0","13"
"0","320140508","1","5","643","1","1","0","10"
"0","320140509","1","0","644","1","0.8","0","20"
"0","320140510","1","-20","645","1","1.1","0","-35"
"0","320150106","1","-74","646","2","0.7","502015101","40"
"0","320150106","2","13","647","3","1","502015103","67"
"0","320150106","3","43.5","648","1","0.65","0","11"
"0","320150107","1","-74","649","2","0.7","502015106","40"
"0","320150107","2","10","650","3","1","502015108","67"
"0","320150107","3","43.5","651","1","0.65","0","11"
"0","320150108","1","5","652","1","1","0","10"
"0","320150109","1","0","653","1","0.8","0","20"
"0","320150110","1","-85","654","1","0.43","0","-45"
"0","320150110","2","85","655","2","0.43","0","-45"
"0","320150206","1","-74","656","1","0.7","502015201","40"
"0","320150206","2","13","657","2","1","502015203","67"
"0","320150206","3","43.5","658","1","0.65","0","11"
"0","320150207","1","-74","659","2","0.7","502015206","40"
"0","320150207","2","10","660","3","1","502015208","67"
"0","320150207","3","43.5","661","1","0.65","0","11"
"0","320150208","1","5","662","1","1","0","10"
"0","320150209","1","0","663","1","0.8","0","20"
"0","320150210","1","-85","664","1","0.43","0","-45"
"0","320150210","2","85","665","2","0.43","0","-45"
"0","320150306","1","-74","666","1","0.7","502015301","40"
"0","320150306","2","13","667","2","1","502015303","67"
"0","320150306","3","43.5","668","1","0.65","0","11"
"0","320150307","1","-74","669","2","0.7","502015306","40"
"0","320150307","2","10","670","3","1","502015308","67"
"0","320150307","3","43.5","671","1","0.65","0","11"
"0","320150308","1","5","672","1","1","0","10"
"0","320150309","1","0","673","1","0.8","0","20"
"0","320150310","1","-85","674","1","0.43","0","-45"
"0","320150310","2","85","675","2","0.43","0","-45"
"0","320150406","1","-74","676","1","0.7","502015401","40"
"0","320150406","2","13","677","2","1","502015403","67"
"0","320150406","3","43.5","678","1","0.65","0","11"
"0","320150407","1","-74","679","2","0.7","502015406","40"
"0","320150407","2","10","680","3","1","502015408","67"
"0","320150407","3","43.5","681","1","0.65","0","11"
"0","320150408","1","5","682","1","1","0","10"
"0","320150409","1","0","683","1","0.8","0","20"
"0","320150410","1","-85","684","1","0.43","0","-45"
"0","320150410","2","85","685","2","0.43","0","-45"
"0","320150506","1","-74","686","1","0.7","502015501","40"
"0","320150506","2","13","687","2","1","502015503","67"
"0","320150506","3","43.5","688","1","0.65","0","11"
"0","320150507","1","-74","689","2","0.7","502015506","40"
"0","320150507","2","10","690","3","1","502015508","67"
"0","320150507","3","43.5","691","1","0.65","0","11"
"0","320150508","1","5","692","1","1","0","10"
"0","320150509","1","0","693","1","0.8","0","20"
"0","320150510","1","-85","694","1","0.43","0","-45"
"0","320150510","2","85","695","2","0.43","0","-45"
"0","320160106","1","-74","696","2","0.7","502016101","49"
"0","320160106","2","13","697","3","0.75","502016103","67"
"0","320160106","3","43.5","698","1","0.65","0","11"
"0","320160107","1","59","699","2","0.7","502016106","50"
"0","320160107","2","-10","700","3","0.9","502016108","62"
"0","320160107","3","-49","701","1","0.65","0","13"
"0","320160108","1","5","702","1","1","0","10"
"0","320160109","1","0","703","1","0.9","0","10"
"0","320160110","1","-85","704","1","0.4","0","-45"
"0","320160110","2","85","705","2","0.4","0","-45"
"0","320160206","1","-74","706","2","0.7","502016201","49"
"0","320160206","2","13","707","2","0.75","502016203","67"
"0","320160206","3","43.5","708","1","0.65","0","11"
"0","320160207","1","59","709","2","0.7","502016206","50"
"0","320160207","2","-10","710","3","0.9","502016208","62"
"0","320160207","3","-49","711","1","0.65","0","13"
"0","320160208","1","5","712","1","1","0","10"
"0","320160209","1","0","713","1","0.9","0","10"
"0","320160210","1","-85","714","1","0.4","0","-45"
"0","320160210","2","85","715","2","0.4","0","-45"
"0","320160306","1","-74","716","2","0.7","502016301","49"
"0","320160306","2","13","717","2","0.75","502016303","67"
"0","320160306","3","43.5","718","1","0.65","0","11"
"0","320160307","1","59","719","2","0.7","502016306","50"
"0","320160307","2","-10","720","3","0.9","502016308","62"
"0","320160307","3","-49","721","1","0.65","0","13"
"0","320160308","1","5","722","1","1","0","10"
"0","320160309","1","0","723","1","0.9","0","10"
"0","320160310","1","-85","724","1","0.4","0","-45"
"0","320160310","2","85","725","2","0.4","0","-45"
"0","320160406","1","-74","726","2","0.7","502016401","49"
"0","320160406","2","13","727","2","0.75","502016403","67"
"0","320160406","3","43.5","728","1","0.65","0","11"
"0","320160407","1","59","729","2","0.7","502016406","50"
"0","320160407","2","-10","730","3","0.9","502016408","62"
"0","320160407","3","-49","731","1","0.65","0","13"
"0","320160408","1","5","732","1","1","0","10"
"0","320160409","1","0","733","1","0.9","0","10"
"0","320160410","1","-85","734","1","0.4","0","-45"
"0","320160410","2","85","735","2","0.4","0","-45"
"0","320160506","1","-74","736","2","0.7","502016501","49"
"0","320160506","2","13","737","2","0.75","502016503","67"
"0","320160506","3","43.5","738","1","0.65","0","11"
"0","320160507","1","59","739","2","0.7","502016506","50"
"0","320160507","2","-10","740","3","0.9","502016508","62"
"0","320160507","3","-49","741","1","0.65","0","13"
"0","320160508","1","5","742","1","1","0","10"
"0","320160509","1","0","743","1","0.9","0","10"
"0","320160510","1","-85","744","1","0.4","0","-45"
"0","320160510","2","85","745","2","0.4","0","-45"
"0","320170106","1","-74","746","2","0.7","502017101","40"
"0","320170106","2","13","747","3","0.7","502017103","67"
"0","320170106","3","43.5","748","1","0.65","0","11"
"0","320170107","1","-98","749","2","0.7","502017106","50"
"0","320170107","2","50","750","3","0.9","502017108","72"
"0","320170107","3","49","751","1","0.65","0","13"
"0","320170108","1","5","752","1","0.75","0","-20"
"0","320170109","1","5","753","1","0.63","0","-30"
"0","320170110","1","-85","754","2","0.4","0","-45"
"0","320170110","2","85","755","3","0.4","0","-45"
"0","320170206","1","-74","756","2","0.7","502017201","40"
"0","320170206","2","13","757","3","0.7","502017203","67"
"0","320170206","3","43.5","758","1","0.65","0","11"
"0","320170207","1","-98","759","2","0.7","502017206","50"
"0","320170207","2","50","760","3","0.9","502017208","72"
"0","320170207","3","49","761","1","0.65","0","13"
"0","320170208","1","5","762","1","0.75","0","-20"
"0","320170209","1","5","763","1","0.63","0","-30"
"0","320170210","1","-85","764","2","0.4","0","-45"
"0","320170210","2","85","765","3","0.4","0","-45"
"0","320170306","1","-74","766","2","0.7","502017301","40"
"0","320170306","2","13","767","3","0.7","502017303","67"
"0","320170306","3","43.5","768","1","0.65","0","11"
"0","320170307","1","-98","769","2","0.7","502017306","50"
"0","320170307","2","50","770","3","0.9","502017308","72"
"0","320170307","3","49","771","1","0.65","0","13"
"0","320170308","1","5","772","1","0.75","0","-20"
"0","320170309","1","5","773","1","0.63","0","-30"
"0","320170310","1","-85","774","2","0.4","0","-45"
"0","320170310","2","85","775","3","0.4","0","-45"
"0","320170406","1","-74","776","2","0.7","502017401","40"
"0","320170406","2","13","777","3","0.7","502017403","67"
"0","320170406","3","43.5","778","1","0.65","0","11"
"0","320170407","1","-98","779","2","0.7","502017406","50"
"0","320170407","2","50","780","3","0.9","502017408","72"
"0","320170407","3","49","781","1","0.65","0","13"
"0","320170408","1","5","782","1","0.75","0","-20"
"0","320170409","1","5","783","1","0.63","0","-30"
"0","320170410","1","-85","784","2","0.4","0","-45"
"0","320170410","2","85","785","3","0.4","0","-45"
"0","320170506","1","-74","786","2","0.7","502017501","40"
"0","320170506","2","13","787","3","0.7","502017503","67"
"0","320170506","3","43.5","788","1","0.65","0","11"
"0","320170507","1","-98","789","2","0.7","502017506","50"
"0","320170507","2","50","790","3","0.9","502017508","72"
"0","320170507","3","49","791","1","0.65","0","13"
"0","320170508","1","5","792","1","0.75","0","-20"
"0","320170509","1","5","793","1","0.63","0","-30"
"0","320170510","1","-85","794","2","0.4","0","-45"
"0","320170510","2","85","795","3","0.4","0","-45"
