7f5c9f1b390fa778700621f74f9a9ed06c5379a050c5b92f90c66dd4eaecddf9,91da6d0e337e07da4fbcc5156adc7435f6a7791901efabf09b98d595ac1fcf99,cd6950e23ea5ae10911b1cb092746f06d75ea740cf948f60a692f7aa1c549aac,d9f9fb6785b95f852a758942e2f246d7249307c59c2795dac6db1c77965a5103,ceacf34a27fc4df4183d9e76607310c24f3e0a0da1b8fae611e035b01db0d3b1
"632","2","90","770322001","770322001"
"732","2","90","770322002","770322001"
"832","2","90","770322003","770322001"
"932","2","90","770322004","770322001"
"1032","2","85","770322005","770322001"
"632","2","90","770322101","770322101"
"732","2","90","770322102","770322101"
"832","2","90","770322103","770322101"
"932","2","90","770322104","770322101"
"1032","2","85","770322105","770322101"
"632","2","90","770322201","770322201"
"732","2","90","770322202","770322201"
"832","2","90","770322203","770322201"
"932","2","90","770322204","770322201"
"1032","2","85","770322205","770322201"
"632","2","90","770322301","770322301"
"732","2","90","770322302","770322301"
"832","2","90","770322303","770322301"
"932","2","90","770322304","770322301"
"1032","2","85","770322305","770322301"
"632","2","90","770322401","770322401"
"732","2","90","770322402","770322401"
"832","2","90","770322403","770322401"
"932","2","90","770322404","770322401"
"1032","2","85","770322405","770322401"
"133","3","90","770330101","770330101"
"233","3","90","770330102","770330101"
"133","3","90","770330201","770330201"
"233","3","90","770330202","770330201"
"133","3","90","770330301","770330301"
"233","3","90","770330302","770330301"
"133","3","90","770330401","770330401"
"233","3","90","770330402","770330401"
"133","3","90","770330501","770330501"
"233","3","90","770330502","770330501"
"333","3","90","770330601","770330601"
"333","3","90","770330701","770330701"
"333","3","90","770330801","770330801"
"333","3","90","770330901","770330901"
"333","3","90","770331001","770331001"
"333","3","90","770331101","770331101"
"333","3","90","770331201","770331201"
"333","3","90","770331301","770331301"
"333","3","90","770331401","770331401"
"333","3","90","770331501","770331501"
"333","3","90","770331601","770331601"
"333","3","90","770331701","770331701"
"333","3","90","770331801","770331801"
"333","3","90","770331901","770331901"
"333","3","90","770332001","770332001"
"635","3","90","770332101","770332101"
"635","3","90","770332201","770332201"
"635","3","90","770332301","770332301"
"635","3","90","770332401","770332401"
"635","3","90","770332501","770332501"
"735","3","90","770332601","770332601"
"735","3","90","770332701","770332701"
"735","3","90","770332801","770332801"
"735","3","90","770332901","770332901"
"735","3","90","770333001","770333001"
"835","3","90","770333101","770333101"
"835","3","90","770333201","770333201"
"835","3","90","770333301","770333301"
"835","3","90","770333401","770333401"
"835","3","90","770333501","770333501"
"935","3","90","770333601","770333601"
"935","3","90","770333701","770333701"
"935","3","90","770333801","770333801"
"935","3","90","770333901","770333901"
"935","3","90","770334001","770334001"
"1035","3","85","770334101","770334101"
"1035","3","85","770334201","770334201"
"1035","3","85","770334301","770334301"
"1035","3","85","770334401","770334401"
"1035","3","85","770334501","770334501"
"241","1","90","770410101","770410101"
"241","1","90","770410201","770410201"
"241","1","90","770410301","770410301"
"241","1","90","770410401","770410401"
"241","1","90","770410501","770410501"
"241","1","90","770410601","770410601"
"241","1","90","770410701","770410701"
"241","1","90","770410801","770410801"
"241","1","90","770410901","770410901"
"241","1","90","770411001","770411001"
"241","1","90","770411101","770411101"
"241","1","90","770411201","770411201"
"241","1","90","770411301","770411301"
"241","1","90","770411401","770411401"
"241","1","90","770411501","770411501"
"241","1","90","770411601","770411601"
"241","1","90","770411701","770411701"
"241","1","90","770411801","770411801"
"241","1","90","770411901","770411901"
"241","1","90","770412001","770412001"
"241","1","90","770412101","770412101"
"241","1","90","770412201","770412201"
"241","1","90","770412301","770412301"
"241","1","90","770412401","770412401"
"241","1","90","770412501","770412501"
"241","1","90","770412601","770412601"
"241","1","90","770412701","770412701"
"241","1","90","770412801","770412801"
"241","1","90","770412901","770412901"
"241","1","90","770413001","770413001"
"241","1","90","770413101","770413101"
"241","1","90","770413201","770413201"
"241","1","90","770413301","770413301"
"241","1","90","770413401","770413401"
"241","1","90","770413501","770413501"
"241","1","90","770413601","770413601"
"641","1","90","770413701","770413701"
"741","1","90","770413702","770413701"
"841","1","90","770413703","770413701"
"941","1","90","770413704","770413701"
"1041","1","85","770413705","770413701"
"641","1","90","770413801","770413801"
"741","1","90","770413802","770413801"
"841","1","90","770413803","770413801"
"941","1","90","770413804","770413801"
"1041","1","85","770413805","770413801"
"641","1","90","770413901","770413901"
"741","1","90","770413902","770413901"
"841","1","90","770413903","770413901"
"941","1","90","770413904","770413901"
"1041","1","85","770413905","770413901"
"641","1","90","770414001","770414001"
"741","1","90","770414002","770414001"
"841","1","90","770414003","770414001"
"941","1","90","770414004","770414001"
"1041","1","85","770414005","770414001"
"641","1","90","770414101","770414101"
"741","1","90","770414102","770414101"
"841","1","90","770414103","770414101"
"941","1","90","770414104","770414101"
"1041","1","85","770414105","770414101"
"641","1","90","770414201","770414201"
"741","1","90","770414202","770414201"
"841","1","90","770414203","770414201"
"941","1","90","770414204","770414201"
"1041","1","85","770414205","770414201"
"641","1","90","770414301","770414301"
"741","1","90","770414302","770414301"
"841","1","90","770414303","770414301"
"941","1","90","770414304","770414301"
"1041","1","85","770414305","770414301"
"641","1","90","770414401","770414401"
"741","1","90","770414402","770414401"
"841","1","90","770414403","770414401"
"941","1","90","770414404","770414401"
"1041","1","85","770414405","770414401"
"641","1","90","770414501","770414501"
"741","1","90","770414502","770414501"
"841","1","90","770414503","770414501"
"941","1","90","770414504","770414501"
"1041","1","85","770414505","770414501"
"641","1","90","770414601","770414601"
"741","1","90","770414602","770414601"
"841","1","90","770414603","770414601"
"941","1","90","770414604","770414601"
"1041","1","85","770414605","770414601"
"641","1","90","770414701","770414701"
"741","1","90","770414702","770414701"
"841","1","90","770414703","770414701"
"941","1","90","770414704","770414701"
"1041","1","85","770414705","770414701"
"641","1","90","770414801","770414801"
"741","1","90","770414802","770414801"
"841","1","90","770414803","770414801"
"941","1","90","770414804","770414801"
"1041","1","85","770414805","770414801"
"641","1","90","770414901","770414901"
"741","1","90","770414902","770414901"
"841","1","90","770414903","770414901"
"941","1","90","770414904","770414901"
"1041","1","85","770414905","770414901"
"641","1","90","770415001","770415001"
"741","1","90","770415002","770415001"
"841","1","90","770415003","770415001"
"941","1","90","770415004","770415001"
"1041","1","85","770415005","770415001"
"641","1","90","770415101","770415101"
"741","1","90","770415102","770415101"
"841","1","90","770415103","770415101"
"941","1","90","770415104","770415101"
"1041","1","85","770415105","770415101"
"641","1","90","770415201","770415201"
"741","1","90","770415202","770415201"
"841","1","90","770415203","770415201"
"941","1","90","770415204","770415201"
"1041","1","85","770415205","770415201"
"641","1","90","770415301","770415301"
"741","1","90","770415302","770415301"
"841","1","90","770415303","770415301"
"941","1","90","770415304","770415301"
"1041","1","85","770415305","770415301"
"641","1","90","770415401","770415401"
"741","1","90","770415402","770415401"
"841","1","90","770415403","770415401"
"941","1","90","770415404","770415401"
"1041","1","85","770415405","770415401"
"641","1","90","770415501","770415501"
"741","1","90","770415502","770415501"
"841","1","90","770415503","770415501"
"941","1","90","770415504","770415501"
"1041","1","85","770415505","770415501"
"641","1","90","770415601","770415601"
"741","1","90","770415602","770415601"
"841","1","90","770415603","770415601"
"941","1","90","770415604","770415601"
"1041","1","85","770415605","770415601"
"641","1","90","770415701","770415701"
"741","1","90","770415702","770415701"
"841","1","90","770415703","770415701"
"941","1","90","770415704","770415701"
"1041","1","85","770415705","770415701"
"641","1","90","770415801","770415801"
"741","1","90","770415802","770415801"
"841","1","90","770415803","770415801"
"941","1","90","770415804","770415801"
"1041","1","85","770415805","770415801"
"641","1","90","770415901","770415901"
"741","1","90","770415902","770415901"
"841","1","90","770415903","770415901"
"941","1","90","770415904","770415901"
"1041","1","85","770415905","770415901"
"641","1","90","770416001","770416001"
"741","1","90","770416002","770416001"
"841","1","90","770416003","770416001"
"941","1","90","770416004","770416001"
"1041","1","85","770416005","770416001"
"641","1","90","770416101","770416101"
"741","1","90","770416102","770416101"
"841","1","90","770416103","770416101"
"941","1","90","770416104","770416101"
"1041","1","85","770416105","770416101"
"641","1","90","770416201","770416201"
"741","1","90","770416202","770416201"
"841","1","90","770416203","770416201"
"941","1","90","770416204","770416201"
"1041","1","85","770416205","770416201"
"641","1","90","770416301","770416301"
"741","1","90","770416302","770416301"
"841","1","90","770416303","770416301"
"941","1","90","770416304","770416301"
"1041","1","85","770416305","770416301"
"641","1","90","770416401","770416401"
"741","1","90","770416402","770416401"
"841","1","90","770416403","770416401"
"941","1","90","770416404","770416401"
"1041","1","85","770416405","770416401"
"641","1","90","770416501","770416501"
"741","1","90","770416502","770416501"
"841","1","90","770416503","770416501"
"941","1","90","770416504","770416501"
"1041","1","85","770416505","770416501"
"641","1","90","770416601","770416601"
"741","1","90","770416602","770416601"
"841","1","90","770416603","770416601"
"941","1","90","770416604","770416601"
"1041","1","85","770416605","770416601"
"641","1","90","770416701","770416701"
"741","1","90","770416702","770416701"
"841","1","90","770416703","770416701"
"941","1","90","770416704","770416701"
"1041","1","85","770416705","770416701"
"641","1","90","770416801","770416801"
"741","1","90","770416802","770416801"
"841","1","90","770416803","770416801"
"941","1","90","770416804","770416801"
"1041","1","85","770416805","770416801"
"641","1","90","770416901","770416901"
"741","1","90","770416902","770416901"
"841","1","90","770416903","770416901"
"941","1","90","770416904","770416901"
"1041","1","85","770416905","770416901"
"641","1","90","770417001","770417001"
"741","1","90","770417002","770417001"
"841","1","90","770417003","770417001"
"941","1","90","770417004","770417001"
"1041","1","85","770417005","770417001"
"641","1","90","770417101","770417101"
"741","1","90","770417102","770417101"
"841","1","90","770417103","770417101"
"941","1","90","770417104","770417101"
"1041","1","85","770417105","770417101"
"641","1","90","770417201","770417201"
"741","1","90","770417202","770417201"
"841","1","90","770417203","770417201"
"941","1","90","770417204","770417201"
"1041","1","85","770417205","770417201"
"242","2","90","770420101","770420101"
"242","2","90","770420201","770420201"
"242","2","90","770420301","770420301"
"242","2","90","770420401","770420401"
"242","2","90","770420501","770420501"
"242","2","90","770420601","770420601"
"242","2","90","770420701","770420701"
"242","2","90","770420801","770420801"
"242","2","90","770420901","770420901"
"242","2","90","770421001","770421001"
"242","2","90","770421101","770421101"
"242","2","90","770421201","770421201"
"342","2","90","770421301","770421301"
"344","4","90","770421302","770421301"
"342","2","90","770421401","770421401"
"344","4","90","770421402","770421401"
"642","2","90","770421501","770421501"
"742","2","90","770421502","770421501"
"842","2","90","770421503","770421501"
"942","2","90","770421504","770421501"
"1042","2","85","770421505","770421501"
"642","2","90","770421601","770421601"
"742","2","90","770421602","770421601"
"842","2","90","770421603","770421601"
"942","2","90","770421604","770421601"
"1042","2","85","770421605","770421601"
"642","2","90","770421701","770421701"
"742","2","90","770421702","770421701"
"842","2","90","770421703","770421701"
"942","2","90","770421704","770421701"
"1042","2","85","770421705","770421701"
"642","2","90","770421801","770421801"
"742","2","90","770421802","770421801"
"842","2","90","770421803","770421801"
"942","2","90","770421804","770421801"
"1042","2","85","770421805","770421801"
"642","2","90","770421901","770421901"
"742","2","90","770421902","770421901"
"842","2","90","770421903","770421901"
"942","2","90","770421904","770421901"
"1042","2","85","770421905","770421901"
"642","2","90","770422001","770422001"
"742","2","90","770422002","770422001"
"842","2","90","770422003","770422001"
"942","2","90","770422004","770422001"
"1042","2","85","770422005","770422001"
"642","2","90","770422101","770422101"
"742","2","90","770422102","770422101"
"842","2","90","770422103","770422101"
"942","2","90","770422104","770422101"
"1042","2","85","770422105","770422101"
"642","2","90","770422201","770422201"
"742","2","90","770422202","770422201"
"842","2","90","770422203","770422201"
"942","2","90","770422204","770422201"
"1042","2","85","770422205","770422201"
"642","2","90","770422301","770422301"
"742","2","90","770422302","770422301"
"842","2","90","770422303","770422301"
"942","2","90","770422304","770422301"
"1042","2","85","770422305","770422301"
"642","2","90","770422401","770422401"
"742","2","90","770422402","770422401"
"842","2","90","770422403","770422401"
"942","2","90","770422404","770422401"
"1042","2","85","770422405","770422401"
"642","2","90","770422501","770422501"
"742","2","90","770422502","770422501"
"842","2","90","770422503","770422501"
"942","2","90","770422504","770422501"
"1042","2","85","770422505","770422501"
"642","2","90","770422601","770422601"
"742","2","90","770422602","770422601"
"842","2","90","770422603","770422601"
"942","2","90","770422604","770422601"
"1042","2","85","770422605","770422601"
"643","2","90","770422701","770422701"
"743","2","90","770422702","770422701"
"843","2","90","770422703","770422701"
"943","2","90","770422704","770422701"
"1043","2","85","770422705","770422701"
"644","4","90","770422706","770422701"
"744","4","90","770422707","770422701"
"844","4","90","770422708","770422701"
"944","4","90","770422709","770422701"
"1044","4","85","770422710","770422701"
"643","2","90","770422801","770422801"
"743","2","90","770422802","770422801"
"843","2","90","770422803","770422801"
"943","2","90","770422804","770422801"
"1043","2","85","770422805","770422801"
"644","4","90","770422806","770422801"
"744","4","90","770422807","770422801"
"844","4","90","770422808","770422801"
"944","4","90","770422809","770422801"
"1044","4","85","770422810","770422801"
"644","4","90","770422906","770422901"
"744","4","90","770422907","770422901"
"844","4","90","770422908","770422901"
"944","4","90","770422909","770422901"
"1044","4","85","770422910","770422901"
"644","4","90","770423006","770423001"
"744","4","90","770423007","770423001"
"844","4","90","770423008","770423001"
"944","4","90","770423009","770423001"
"1044","4","85","770423010","770423001"
"251","1","90","770510101","770510101"
"251","1","90","770510201","770510201"
"251","1","90","770510301","770510301"
"251","1","90","770510401","770510401"
"251","1","90","770510501","770510501"
"251","1","90","770510601","770510601"
"251","1","90","770510701","770510701"
"251","1","90","770510801","770510801"
"251","1","90","770510901","770510901"
"251","1","90","770511001","770511001"
"251","1","90","770511101","770511101"
"251","1","90","770511201","770511201"
"251","1","90","770511301","770511301"
"251","1","90","770511401","770511401"
"251","1","90","770511501","770511501"
"251","1","90","770511601","770511601"
"251","1","90","770511701","770511701"
"251","1","90","770511801","770511801"
"251","1","90","770511901","770511901"
"251","1","90","770512001","770512001"
"251","1","90","770512101","770512101"
"251","1","90","770512201","770512201"
"251","1","90","770512301","770512301"
"251","1","90","770512401","770512401"
"251","1","90","770512501","770512501"
"251","1","90","770512601","770512601"
"251","1","90","770512701","770512701"
"251","1","90","770512801","770512801"
"251","1","90","770512901","770512901"
"251","1","90","770513001","770513001"
"251","1","90","770513101","770513101"
"251","1","90","770513201","770513201"
"251","1","90","770513301","770513301"
"251","1","90","770513401","770513401"
"251","1","90","770513501","770513501"
"251","1","90","770513601","770513601"
"651","1","90","770513701","770513701"
"751","1","90","770513702","770513701"
"851","1","90","770513703","770513701"
"951","1","90","770513704","770513701"
"1051","1","85","770513705","770513701"
"651","1","90","770513801","770513801"
"751","1","90","770513802","770513801"
"851","1","90","770513803","770513801"
"951","1","90","770513804","770513801"
"1051","1","85","770513805","770513801"
"651","1","90","770513901","770513901"
"751","1","90","770513902","770513901"
"851","1","90","770513903","770513901"
"951","1","90","770513904","770513901"
"1051","1","85","770513905","770513901"
"651","1","90","770514001","770514001"
"751","1","90","770514002","770514001"
"851","1","90","770514003","770514001"
"951","1","90","770514004","770514001"
"1051","1","85","770514005","770514001"
"651","1","90","770514101","770514101"
"751","1","90","770514102","770514101"
"851","1","90","770514103","770514101"
"951","1","90","770514104","770514101"
"1051","1","85","770514105","770514101"
"651","1","90","770514201","770514201"
"751","1","90","770514202","770514201"
"851","1","90","770514203","770514201"
"951","1","90","770514204","770514201"
"1051","1","85","770514205","770514201"
"651","1","90","770514301","770514301"
"751","1","90","770514302","770514301"
"851","1","90","770514303","770514301"
"951","1","90","770514304","770514301"
"1051","1","85","770514305","770514301"
"651","1","90","770514401","770514401"
"751","1","90","770514402","770514401"
"851","1","90","770514403","770514401"
"951","1","90","770514404","770514401"
"1051","1","85","770514405","770514401"
"651","1","90","770514501","770514501"
"751","1","90","770514502","770514501"
"851","1","90","770514503","770514501"
"951","1","90","770514504","770514501"
"1051","1","85","770514505","770514501"
"651","1","90","770514601","770514601"
"751","1","90","770514602","770514601"
"851","1","90","770514603","770514601"
"951","1","90","770514604","770514601"
"1051","1","85","770514605","770514601"
"651","1","90","770514701","770514701"
"751","1","90","770514702","770514701"
"851","1","90","770514703","770514701"
"951","1","90","770514704","770514701"
"1051","1","85","770514705","770514701"
"651","1","90","770514801","770514801"
"751","1","90","770514802","770514801"
"851","1","90","770514803","770514801"
"951","1","90","770514804","770514801"
"1051","1","85","770514805","770514801"
"651","1","90","770514901","770514901"
"751","1","90","770514902","770514901"
"851","1","90","770514903","770514901"
"951","1","90","770514904","770514901"
"1051","1","85","770514905","770514901"
"651","1","90","770515001","770515001"
"751","1","90","770515002","770515001"
"851","1","90","770515003","770515001"
"951","1","90","770515004","770515001"
"1051","1","85","770515005","770515001"
"651","1","90","770515101","770515101"
"751","1","90","770515102","770515101"
"851","1","90","770515103","770515101"
"951","1","90","770515104","770515101"
"1051","1","85","770515105","770515101"
"651","1","90","770515201","770515201"
"751","1","90","770515202","770515201"
"851","1","90","770515203","770515201"
"951","1","90","770515204","770515201"
"1051","1","85","770515205","770515201"
"651","1","90","770515301","770515301"
"751","1","90","770515302","770515301"
"851","1","90","770515303","770515301"
"951","1","90","770515304","770515301"
"1051","1","85","770515305","770515301"
"651","1","90","770515401","770515401"
"751","1","90","770515402","770515401"
"851","1","90","770515403","770515401"
"951","1","90","770515404","770515401"
"1051","1","85","770515405","770515401"
"651","1","90","770515501","770515501"
"751","1","90","770515502","770515501"
"851","1","90","770515503","770515501"
"951","1","90","770515504","770515501"
"1051","1","85","770515505","770515501"
"651","1","90","770515601","770515601"
"751","1","90","770515602","770515601"
"851","1","90","770515603","770515601"
"951","1","90","770515604","770515601"
"1051","1","85","770515605","770515601"
"651","1","90","770515701","770515701"
"751","1","90","770515702","770515701"
"851","1","90","770515703","770515701"
"951","1","90","770515704","770515701"
"1051","1","85","770515705","770515701"
"651","1","90","770515801","770515801"
"751","1","90","770515802","770515801"
"851","1","90","770515803","770515801"
"951","1","90","770515804","770515801"
"1051","1","85","770515805","770515801"
"651","1","90","770515901","770515901"
"751","1","90","770515902","770515901"
"851","1","90","770515903","770515901"
"951","1","90","770515904","770515901"
"1051","1","85","770515905","770515901"
"651","1","90","770516001","770516001"
"751","1","90","770516002","770516001"
"851","1","90","770516003","770516001"
"951","1","90","770516004","770516001"
"1051","1","85","770516005","770516001"
"651","1","90","770516101","770516101"
"751","1","90","770516102","770516101"
"851","1","90","770516103","770516101"
"951","1","90","770516104","770516101"
"1051","1","85","770516105","770516101"
"651","1","90","770516201","770516201"
"751","1","90","770516202","770516201"
"851","1","90","770516203","770516201"
"951","1","90","770516204","770516201"
"1051","1","85","770516205","770516201"
"651","1","90","770516301","770516301"
"751","1","90","770516302","770516301"
"851","1","90","770516303","770516301"
"951","1","90","770516304","770516301"
"1051","1","85","770516305","770516301"
"651","1","90","770516401","770516401"
"751","1","90","770516402","770516401"
"851","1","90","770516403","770516401"
"951","1","90","770516404","770516401"
"1051","1","85","770516405","770516401"
"651","1","90","770516501","770516501"
"751","1","90","770516502","770516501"
"851","1","90","770516503","770516501"
"951","1","90","770516504","770516501"
"1051","1","85","770516505","770516501"
"651","1","90","770516601","770516601"
"751","1","90","770516602","770516601"
"851","1","90","770516603","770516601"
"951","1","90","770516604","770516601"
"1051","1","85","770516605","770516601"
"651","1","90","770516701","770516701"
"751","1","90","770516702","770516701"
"851","1","90","770516703","770516701"
"951","1","90","770516704","770516701"
"1051","1","85","770516705","770516701"
"651","1","90","770516801","770516801"
"751","1","90","770516802","770516801"
"851","1","90","770516803","770516801"
"951","1","90","770516804","770516801"
"1051","1","85","770516805","770516801"
"651","1","90","770516901","770516901"
"751","1","90","770516902","770516901"
"851","1","90","770516903","770516901"
"951","1","90","770516904","770516901"
"1051","1","85","770516905","770516901"
"651","1","90","770517001","770517001"
"751","1","90","770517002","770517001"
"851","1","90","770517003","770517001"
"951","1","90","770517004","770517001"
"1051","1","85","770517005","770517001"
"651","1","90","770517101","770517101"
"751","1","90","770517102","770517101"
"851","1","90","770517103","770517101"
"951","1","90","770517104","770517101"
"1051","1","85","770517105","770517101"
"651","1","90","770517201","770517201"
"751","1","90","770517202","770517201"
"851","1","90","770517203","770517201"
"951","1","90","770517204","770517201"
"1051","1","85","770517205","770517201"
"252","2","90","770520101","770520101"
"252","2","90","770520201","770520201"
"252","2","90","770520301","770520301"
"252","2","90","770520401","770520401"
"252","2","90","770520501","770520501"
"252","2","90","770520601","770520601"
"252","2","90","770520701","770520701"
"252","2","90","770520801","770520801"
"252","2","90","770520901","770520901"
"252","2","90","770521001","770521001"
"252","2","90","770521101","770521101"
"252","2","90","770521201","770521201"
"352","2","90","770521301","770521301"
"354","4","90","770521302","770521301"
"352","2","90","770521401","770521401"
"354","4","90","770521402","770521401"
"652","2","90","770521501","770521501"
"752","2","90","770521502","770521501"
"852","2","90","770521503","770521501"
"952","2","90","770521504","770521501"
"1052","2","85","770521505","770521501"
"652","2","90","770521601","770521601"
"752","2","90","770521602","770521601"
"852","2","90","770521603","770521601"
"952","2","90","770521604","770521601"
"1052","2","85","770521605","770521601"
"652","2","90","770521701","770521701"
"752","2","90","770521702","770521701"
"852","2","90","770521703","770521701"
"952","2","90","770521704","770521701"
"1052","2","85","770521705","770521701"
"652","2","90","770521801","770521801"
"752","2","90","770521802","770521801"
"852","2","90","770521803","770521801"
"952","2","90","770521804","770521801"
"1052","2","85","770521805","770521801"
"652","2","90","770521901","770521901"
"752","2","90","770521902","770521901"
"852","2","90","770521903","770521901"
"952","2","90","770521904","770521901"
"1052","2","85","770521905","770521901"
"652","2","90","770522001","770522001"
"752","2","90","770522002","770522001"
"852","2","90","770522003","770522001"
"952","2","90","770522004","770522001"
"1052","2","85","770522005","770522001"
"652","2","90","770522101","770522101"
"752","2","90","770522102","770522101"
"852","2","90","770522103","770522101"
"952","2","90","770522104","770522101"
"1052","2","85","770522105","770522101"
"652","2","90","770522201","770522201"
"752","2","90","770522202","770522201"
"852","2","90","770522203","770522201"
"952","2","90","770522204","770522201"
"1052","2","85","770522205","770522201"
"652","2","90","770522301","770522301"
"752","2","90","770522302","770522301"
"852","2","90","770522303","770522301"
"952","2","90","770522304","770522301"
"1052","2","85","770522305","770522301"
"652","2","90","770522401","770522401"
"752","2","90","770522402","770522401"
"852","2","90","770522403","770522401"
"952","2","90","770522404","770522401"
"1052","2","85","770522405","770522401"
"652","2","90","770522501","770522501"
"752","2","90","770522502","770522501"
"852","2","90","770522503","770522501"
"952","2","90","770522504","770522501"
"1052","2","85","770522505","770522501"
"652","2","90","770522601","770522601"
"752","2","90","770522602","770522601"
"852","2","90","770522603","770522601"
"952","2","90","770522604","770522601"
"1052","2","85","770522605","770522601"
"653","2","90","770522701","770522701"
"753","2","90","770522702","770522701"
"853","2","90","770522703","770522701"
"953","2","90","770522704","770522701"
"1053","2","85","770522705","770522701"
"654","4","90","770522706","770522701"
"754","4","90","770522707","770522701"
"854","4","90","770522708","770522701"
"954","4","90","770522709","770522701"
"1054","4","85","770522710","770522701"
"653","2","90","770522801","770522801"
"753","2","90","770522802","770522801"
"853","2","90","770522803","770522801"
"953","2","90","770522804","770522801"
"1053","2","85","770522805","770522801"
"654","4","90","770522806","770522801"
"754","4","90","770522807","770522801"
"854","4","90","770522808","770522801"
"954","4","90","770522809","770522801"
"1054","4","85","770522810","770522801"
"654","4","90","770522906","770522901"
"754","4","90","770522907","770522901"
"854","4","90","770522908","770522901"
"954","4","90","770522909","770522901"
"1054","4","85","770522910","770522901"
"654","4","90","770523006","770523001"
"754","4","90","770523007","770523001"
"854","4","90","770523008","770523001"
"954","4","90","770523009","770523001"
"1054","4","85","770523010","770523001"
"253","3","90","770530101","770530101"
"253","3","90","770530201","770530201"
"253","3","90","770530301","770530301"
"253","3","90","770530401","770530401"
"253","3","90","770530501","770530501"
"353","3","90","770530601","770530601"
"353","3","90","770530701","770530701"
"353","3","90","770530801","770530801"
"353","3","90","770530901","770530901"
"353","3","90","770531001","770531001"
"353","3","90","770531101","770531101"
"353","3","90","770531201","770531201"
"353","3","90","770531301","770531301"
"353","3","90","770531401","770531401"
"353","3","90","770531501","770531501"
"553","3","90","770531601","770531601"
"553","3","90","770531701","770531701"
"553","3","90","770531801","770531801"
"553","3","90","770531901","770531901"
"553","3","90","770532001","770532001"
"553","3","90","770532101","770532101"
"553","3","90","770532201","770532201"
"553","3","90","770532301","770532301"
"553","3","90","770532401","770532401"
"553","3","90","770532501","770532501"
"553","3","90","770532601","770532601"
"553","3","90","770532701","770532701"
"553","3","90","770532801","770532801"
"553","3","90","770532901","770532901"
"553","3","90","770533001","770533001"
"553","3","90","770533101","770533101"
"553","3","90","770533201","770533201"
"553","3","90","770533301","770533301"
"553","3","90","770533401","770533401"
"553","3","90","770533501","770533501"
"553","3","90","770533601","770533601"
"553","3","90","770533701","770533701"
"553","3","90","770533801","770533801"
"553","3","90","770533901","770533901"
"553","3","90","770534001","770534001"
"553","3","85","770534101","770534101"
"553","3","85","770534201","770534201"
"553","3","85","770534301","770534301"
"553","3","85","770534401","770534401"
"553","3","85","770534501","770534501"
