acfdbe5e2a01dc09c06390fc16368c2ddeb7d27204760625114ae58b6c28277c,5fb73a0ab79a82f4f1f689ff5e5fc0d039ad355c88307ebb38b5e39f0b85c7a1,4049d4d6b633821af92380df1dbedf6daec9488681917abbbb994f32c0e78082,ed5308078a4c4db484be30d0c8594d490f307c8fa81079128202545f705daa94,8b5526ed380765d0ac72aa781e57d39b315c45d93a72ce94e4b50adaa2d93527,aca86c885a1c78f0a4bd400e5c27e809d0b7e11d0280e5ad6f5a67d7719bc68b,81598b2ad895197ae606d3863e84a683162f8c699889c913606ab45ce87b87b6,0602178680ffcf519754644c663880f9256f9199fc413fa848b1ebed433e7d9a,ff92c2e9d646bb19747868fa7522520f5958f389ca80f6b9cbc83991f38cd5dd,b5ba47458aab65c74b2218c2855f2b4f79a13cce46addd14880c23e0fc0e8678,6adb649aae193a1733b9af3b17e525032ace70d999d72aa400838f1e27014338
"1","シノブ（サマー）","0","124","1271","1271","2015/04/01 15:00:00","0","0","214412","2030/12/17 14:59:59"
"1","キャル（編入生）","0","72","1272","1272","2015/04/01 15:00:00","0","0","117016","2030/12/17 14:59:59"
"1","スズナ（編入生）","0","133","1273","1273","2015/04/01 15:00:00","0","0","222214","2030/12/17 14:59:59"
"1","サレン（サラサリア）","0","108","1275","1275","2015/04/01 15:00:00","0","0","208314","2030/12/17 14:59:59"
"1","ルカ（サラサリア）","0","292","1276","1276","2015/04/01 15:00:00","0","0","821014","2030/12/17 14:59:59"
"1","リンド","0","287","1277","1277","2015/04/01 15:00:00","0","0","819431","2030/12/17 14:59:59"
"1","ヴルム","0","44","1278","1278","2015/04/01 15:00:00","0","0","28211","2030/12/17 14:59:59"
"1","ペコリーヌ（クリスマス）","0","191","1279","1279","2015/04/01 15:00:00","0","0","531413","2030/12/17 14:59:59"
"1","クレジッタ（クリスマス）","0","93","1280","1280","2015/04/01 15:00:00","0","0","128332","2030/12/17 14:59:59"
"1","イノリ（ニューイヤー）","0","35","1283","1283","2015/04/01 15:00:00","0","0","14414","2030/12/17 14:59:59"
"1","ハツネ（ニューイヤー）","0","178","1284","1284","2015/04/01 15:00:00","0","0","503213","2030/12/17 14:59:59"
"1","カスミ（ニューイヤー）","0","59","1285","1285","2015/04/01 15:00:00","0","0","102213","2030/12/17 14:59:59"
"1","ヒヨリ（アストラル）","0","182","1287","1287","2015/04/01 15:00:00","0","0","517412","2030/12/17 14:59:59"
"1","レイ（アストラル）","0","296","1288","1288","2015/04/01 15:00:00","0","0","830112","2030/12/17 14:59:59"
"1","ユイ（アストラル）","0","249","1289","1289","2015/04/01 15:00:00","0","0","720112","2030/12/17 14:59:59"
"1","エリス","0","52","1290","1290","2015/04/01 15:00:00","0","0","38131","2030/12/17 14:59:59"
"1","ユニ（ウィンター）","0","262","1293","1293","2015/04/01 15:00:00","0","0","724112","2030/12/17 14:59:59"
"1","クロエ（ウィンター）","0","95","1294","1294","2015/04/01 15:00:00","0","0","128412","2030/12/17 14:59:59"
"1","チエル（ウィンター）","0","144","1295","1295","2015/04/01 15:00:00","0","0","310312","2030/12/17 14:59:59"
"1","アネモネ","0","13","1296","1296","2015/04/01 15:00:00","0","0","4011","2030/12/17 14:59:59"
"1","ネフィ＝ネラ","0","170","1297","1297","2015/04/01 15:00:00","0","0","435211","2030/12/17 14:59:59"
"1","マコト（コマンダー）","0","200","1298","1298","2015/04/01 15:00:00","0","0","601412","2030/12/17 14:59:59"
"1","エリコ（コマンダー）","0","49","1299","1299","2015/04/01 15:00:00","0","0","38112","2030/12/17 14:59:59"
"1","ヤマト","0","247","1300","1300","2015/04/01 15:00:00","0","0","706011","2030/12/17 14:59:59"
"1","ワカナ","0","303","1301","1301","2015/04/01 15:00:00","0","0","901011","2030/12/17 14:59:59"
"1","フブキ","0","187","1302","1302","2015/04/01 15:00:00","0","0","525211","2030/12/17 14:59:59"
"1","キョウカ（スプリング）","0","75","1307","1307","2015/04/01 15:00:00","0","0","117413","2030/12/17 14:59:59"
"1","スズメ（スプリング）","0","136","1308","1308","2015/04/01 15:00:00","0","0","222223","2030/12/17 14:59:59"
"1","クルル","0","89","1309","1309","2015/04/01 15:00:00","0","0","128221","2030/12/17 14:59:59"
"1","マホ（ドリームパーク）","0","213","1310","1310","2015/04/01 15:00:00","0","0","605415","2030/12/17 14:59:59"
"1","ネア（サマー）","0","164","1311","1311","2015/04/01 15:00:00","0","0","430012","2030/12/17 14:59:59"
"1","ミソラ（サマー）","0","226","1312","1312","2015/04/01 15:00:00","0","0","612432","2030/12/17 14:59:59"
"1","リリ（サマー）","0","281","1316","1316","2015/04/01 15:00:00","0","0","818111","2030/12/17 14:59:59"
"1","アメス（サマー）","0","15","1317","1317","2015/04/01 15:00:00","0","0","6313","2030/12/17 14:59:59"
"1","ホマレ（サマー）","0","197","1318","1318","2015/04/01 15:00:00","0","0","546112","2030/12/17 14:59:59"
"1","エミリア（サマー）","0","47","1319","1319","2015/04/01 15:00:00","0","0","36212","2030/12/17 14:59:59"
"1","エキドナ（サマー）","0","45","1320","1320","2015/04/01 15:00:00","0","0","31111","2030/12/17 14:59:59"
"1","レム（サマー）","0","302","1321","1321","2015/04/01 15:00:00","0","0","836212","2030/12/17 14:59:59"
"1","ノゾミ（アルケミスト）","0","172","1322","1322","2015/04/01 15:00:00","0","0","442412","2030/12/17 14:59:59"
"1","ルイズマリー","0","288","1323","1323","2015/04/01 15:00:00","0","0","820111","2030/12/17 14:59:59"
"1","イロハ","0","40","1324","1324","2015/04/01 15:00:00","0","0","17411","2030/12/17 14:59:59"
"1","ソノ","0","138","1325","1325","2015/04/01 15:00:00","0","0","244421","2030/12/17 14:59:59"
"1","ライラエル（クリスマス）","0","268","1328","1328","2015/04/01 15:00:00","0","0","800112","2030/12/17 14:59:59"
"1","イオ（クリスマス）","0","29","1329","1329","2015/04/01 15:00:00","0","0","10412","2030/12/17 14:59:59"
"1","グレイス","0","91","1330","1330","2015/04/01 15:00:00","0","0","128321","2030/12/17 14:59:59"
"1","ヴァイオレット","0","41","1331","1331","2015/04/01 15:00:00","0","0","20011","2030/12/17 14:59:59"
"1","モニカ（ニューイヤー）","0","245","1332","1332","2015/04/01 15:00:00","0","0","644113","2030/12/17 14:59:59"
"1","サレン（ニューイヤー）","0","109","1335","1335","2015/04/01 15:00:00","0","0","208315","2030/12/17 14:59:59"
"1","メドゥーサ","0","242","1336","1336","2015/04/01 15:00:00","0","0","633411","2030/12/17 14:59:59"
"1","ラビリスタ（アルファ）","0","270","1337","1337","2015/04/01 15:00:00","0","0","805112","2030/12/17 14:59:59"
"1","ネネカ（アルファ）","0","166","1338","1338","2015/04/01 15:00:00","0","0","434312","2030/12/17 14:59:59"
"1","クリスティーナ（アルファ）","0","83","1339","1339","2015/04/01 15:00:00","0","0","128122","2030/12/17 14:59:59"
"1","フィオ","0","186","1340","1340","2015/04/01 15:00:00","0","0","520111","2030/12/17 14:59:59"
"1","ランファ（儀装束）","0","274","1343","1343","2015/04/01 15:00:00","0","0","809212","2030/12/17 14:59:59"
"1","チカ（儀装束）","0","147","1344","1344","2015/04/01 15:00:00","0","0","311012","2030/12/17 14:59:59"
"1","クローチェ（エアリアル）","0","98","1345","1345","2015/04/01 15:00:00","0","0","128422","2030/12/17 14:59:59"
"1","アオイ（パイロット）","0","4","1346","1346","2015/04/01 15:00:00","0","0","414","2030/12/17 14:59:59"
"1","ホウオウ","0","195","1347","1347","2015/04/01 15:00:00","0","0","540211","2030/12/17 14:59:59"
"1","ツムギ（ジオ・ゲヘナ）","0","152","1348","1348","2015/04/01 15:00:00","0","0","326213","2030/12/17 14:59:59"
"1","カノン","0","61","1349","1349","2015/04/01 15:00:00","0","0","104411","2030/12/17 14:59:59"
"1","ヒヨリ（プリンセス）","0","185","1801","1801","2015/04/01 15:00:00","0","0","517415","2030/12/17 14:59:59"
"1","ユイ（プリンセス）","0","253","1802","1802","2015/04/01 15:00:00","0","0","720116","2030/12/17 14:59:59"
"1","レイ（プリンセス）","0","300","1803","1803","2015/04/01 15:00:00","0","0","830116","2030/12/17 14:59:59"
"1","ペコリーヌ（プリンセス）","0","194","1804","1804","2015/04/01 15:00:00","0","0","531416","2030/12/17 14:59:59"
"1","コッコロ（プリンセス）","0","103","1805","1805","2015/04/01 15:00:00","0","0","143215","2030/12/17 14:59:59"
"1","キャル（プリンセス）","0","71","1806","1806","2015/04/01 15:00:00","0","0","117015","2030/12/17 14:59:59"
"1","ハツネ＆シオリ","0","179","1807","1807","2015/04/01 15:00:00","0","0","503221","2030/12/17 14:59:59"
"1","ミソギ＆ミミ＆キョウカ","0","224","1808","1808","2015/04/01 15:00:00","0","0","612421","2030/12/17 14:59:59"
"1","アキノ＆サレン","0","12","1809","1809","2015/04/01 15:00:00","0","0","1121","2030/12/17 14:59:59"
"1","アン＆グレア","0","24","1810","1810","2015/04/01 15:00:00","0","0","9421","2030/12/17 14:59:59"
"1","シズル＆リノ","0","122","1811","1811","2015/04/01 15:00:00","0","0","212221","2030/12/17 14:59:59"
"1","シェフィ（プリンセス）","0","114","1812","1812","2015/04/01 15:00:00","0","0","210313","2030/12/17 14:59:59"
"1","アメス","0","9900","1900","1900","2015/04/01 15:00:00","0","0","6311","2030/12/17 14:59:59"
"2","序章_絆をつなぐものたち","0","1","2000","0","2015/04/01 15:00:00","0","2000002","999900","2030/12/17 14:59:59"
"2","第1章_謎の少女と記憶の鍵","1","2","2001","0","2015/04/01 15:00:00","0","2001005","999901","2030/12/17 14:59:59"
"2","第2章_誓約女君（レジーナゲッシュ）","1","3","2002","0","2015/04/01 15:00:00","0","2002005","999902","2030/12/17 14:59:59"
"2","第3章_襲来する黒き幻影（シャドウ）","1","4","2003","0","2015/04/01 15:00:00","0","2003005","999903","2030/12/17 14:59:59"
"2","第4章_災厄の牧場（エリザベスパーク）","1","5","2004","0","2015/04/01 15:00:00","0","2004005","999904","2030/12/17 14:59:59"
"2","第5章_集結、七冠（セブンクラウンズ）","1","6","2005","0","2015/04/01 15:00:00","0","2005006","999905","2030/12/17 14:59:59"
"2","第6章_忘れられた王女","1","7","2006","0","2015/04/01 15:00:00","0","2006013","999906","2030/12/17 14:59:59"
"2","第7章_予言された災禍","1","8","2007","0","2015/04/01 15:00:00","0","2007012","999907","2030/12/17 14:59:59"
"2","第8章_すれちがう想い","1","9","2008","0","2015/04/01 15:00:00","0","2008015","999908","2030/12/17 14:59:59"
"2","第9章_狙われたライブ","1","10","2009","0","2015/04/01 15:00:00","0","2009099","999909","2030/12/17 14:59:59"
"2","第10章_ペコリーヌ救出作戦","1","11","2010","0","2015/04/01 15:00:00","0","2010006","999910","2030/12/17 14:59:59"
"2","第11章_希望を挫く黒鉄","1","12","2011","0","2015/04/01 15:00:00","0","2011008","999911","2030/12/17 14:59:59"
"2","第12章_仮面の下の素顔","1","13","2012","0","2015/04/01 15:00:00","0","2012014","999912","2030/12/17 14:59:59"
"2","第13章_決戦、ランドソル","1","14","2013","0","2015/04/01 15:00:00","0","2013015","999913","2030/12/17 14:59:59"
"2","第14章_兇滅の覇瞳皇帝","1","15","2014","0","2015/04/01 15:00:00","0","2014008","999914","2030/12/17 14:59:59"
"2","第15章_Re：コネクト","1","16","2015","0","2015/04/01 15:00:00","0","2015009","999915","2030/12/17 14:59:59"
"2","第2部 第1章_冒険、再び","1","17","2101","0","2015/04/01 15:00:00","0","2101014","999921","2030/12/17 14:59:59"
"2","第2部 第2章_禍のレギオン","1","18","2102","0","2015/04/01 15:00:00","0","2102011","999922","2030/12/17 14:59:59"
"2","第2部 第3章_嵐のはじまり","1","19","2103","0","2015/04/01 15:00:00","0","2103017","999923","2030/12/17 14:59:59"
"2","第2部 第4章_仮初のクラスメイト","1","20","2104","0","2015/04/01 15:00:00","0","2104008","999924","2030/12/17 14:59:59"
"2","第2部 第5章_竜たちと金貨の坩堝","1","21","2105","0","2015/04/01 15:00:00","0","2105002","999925","2030/12/17 14:59:59"
"2","第2部 第6章_オーエド漫遊湯煙旅情","1","22","2106","0","2015/04/01 15:00:00","0","2106006","999926","2030/12/17 14:59:59"
"2","第2部 第7章_闇から伸びる手","1","23","2107","0","2015/04/01 15:00:00","0","2107099","999927","2030/12/17 14:59:59"
"2","第2部 第8章_ゼーンの覚醒","1","24","2108","0","2015/04/01 15:00:00","0","2108005","999928","2030/12/17 14:59:59"
"2","第2部 第9章_大決闘！【レイジ・レギオン】","1","25","2109","0","2015/04/01 15:00:00","0","2109012","999929","2030/12/17 14:59:59"
"2","第2部 第10章_獣人族の国・セントールス","1","26","2110","0","2015/04/01 15:00:00","0","2110010","999930","2030/12/17 14:59:59"
"2","第2部 第11章_虚空と魔性の遊戯","1","27","2111","0","2015/04/01 15:00:00","0","2111009","999931","2030/12/17 14:59:59"
"2","第2部 第12章_激突、七冠","1","28","2112","0","2015/04/01 15:00:00","0","2112008","999932","2030/12/17 14:59:59"
"2","第2部 第13章_囚われのアメス","1","29","2113","0","2015/04/01 15:00:00","0","2113008","999933","2030/12/17 14:59:59"
"2","第2部 第14章_閉じる理想郷","1","30","2114","0","2015/04/01 15:00:00","0","2114006","999934","2030/12/17 14:59:59"
"2","第2部 第15章_終局序曲","1","31","2115","0","2015/04/01 15:00:00","0","2115008","999935","2030/12/17 14:59:59"
"2","第2部 第16章_エンドワールド","1","32","2116","0","2015/04/01 15:00:00","0","2116011","999936","2030/12/17 14:59:59"
"2","第3部 第1章_リバースワールド","1","33","2201","0","2015/04/01 15:00:00","0","2201007","999937","2030/12/17 14:59:59"
"2","第3部 第2章_驀進！　バンディ・シスターズ","1","34","2202","0","2015/04/01 15:00:00","0","2202006","999938","2030/12/17 14:59:59"
"2","第3部 第3章_宝石兎と天使の雷","1","35","2203","0","2015/04/01 15:00:00","0","2203005","999939","2030/12/17 14:59:59"
"2","第3部 第4章_存亡のジオ・テオゴニア","1","36","2204","0","2015/04/01 15:00:00","0","2204004","999940","2030/12/17 14:59:59"
"2","第3部 第5章_ジオ・ゲヘナと煉華の不死鳥","1","37","2205","0","2015/04/01 15:00:00","0","2205006","999941","2030/12/17 14:59:59"
"2","第3部 第6章_アルターメイデンvsバンディ・シスターズ","1","38","2206","0","2015/04/01 15:00:00","0","2206005","999942","2030/12/17 14:59:59"
"2","第3部 第7章_アネモネの涙","1","39","2207","0","2015/04/01 15:00:00","0","2207006","999943","2030/12/17 14:59:59"
"2","第3部 第8章_四世界プリンセス会議","1","40","2208","0","2015/04/01 15:00:00","0","2208004","999944","2030/12/17 14:59:59"
"2","第3部 第9章_シェフィ救出作戦","1","41","2209","0","2015/04/01 15:00:00","0","2209009","999945","2030/12/17 14:59:59"
"2","第3部 第10章_闇謀のジオ・ニヴルヘル","0","42","2210","0","2015/04/01 15:00:00","0","2210006","999946","2030/12/17 14:59:59"
"2","第3部 第11章_侵食する“正義”","0","43","2211","0","2015/04/01 15:00:00","0","2211006","999947","2030/12/17 14:59:59"
"2","第3部 第12章_闇の底の死闘","0","44","2212","0","2015/04/01 15:00:00","0","2212006","999948","2030/12/17 14:59:59"
"2","第3部 第13章_降り立つ幻境","0","45","2213","0","2015/04/01 15:00:00","0","2213002","999949","2030/12/17 14:59:59"
"3","美食殿","0","1","3001","1","2015/04/01 15:00:00","0","0","512111","2030/12/17 14:59:59"
"3","王宮騎士団ーNIGHTMAREー","0","8","3002","2","2015/04/01 15:00:00","0","0","400111","2030/12/17 14:59:59"
"3","サレンディア救護院","0","9","3003","3","2015/04/01 15:00:00","0","0","208321","2030/12/17 14:59:59"
"3","自警団ーカォンー","0","10","3004","4","2015/04/01 15:00:00","0","0","100421","2030/12/17 14:59:59"
"3","牧場ーエリザベスパークー","0","11","3005","5","2015/04/01 15:00:00","0","0","38121","2030/12/17 14:59:59"
"3","ラビリンス","0","3","3006","6","2015/04/01 15:00:00","0","0","805111","2030/12/17 14:59:59"
"3","トゥインクルウィッシュ","0","2","3007","7","2015/04/01 15:00:00","0","0","340211","2030/12/17 14:59:59"
"3","メルクリウス財団","0","12","3008","8","2015/04/01 15:00:00","0","0","638211","2030/12/17 14:59:59"
"3","フォレスティエ","0","6","3009","9","2015/04/01 15:00:00","0","0","520411","2030/12/17 14:59:59"
"3","カルミナ","0","4","3010","10","2015/04/01 15:00:00","0","0","108211","2030/12/17 14:59:59"
"3","トワイライトキャラバン","0","13","3011","11","2015/04/01 15:00:00","0","0","349011","2030/12/17 14:59:59"
"3","ヴァイスフリューゲル\nランドソル支部","0","15","3012","12","2015/04/01 15:00:00","0","0","20011","2030/12/17 14:59:59"
"3","リトルリリカル","0","5","3013","13","2015/04/01 15:00:00","0","0","813411","2030/12/17 14:59:59"
"3","悪魔偽王国軍\nーディアボロスー","0","7","3014","14","2015/04/01 15:00:00","0","0","330111","2030/12/17 14:59:59"
"3","ルーセント学院","0","14","3015","15","2015/04/01 15:00:00","0","0","820221","2030/12/17 14:59:59"
"3","聖テレサ女学院（なかよし部）","0","16","3016","16","2015/04/01 15:00:00","0","0","239411","2030/12/17 14:59:59"
"3","ドラゴンズネスト","0","17","3017","17","2015/04/01 15:00:00","0","0","348011","2030/12/17 14:59:59"
"3","アルケス錬金堂","0","18","3022","22","2015/04/01 15:00:00","0","0","8211","2030/12/17 14:59:59"
"4","ギルドハウス","0","1","4001","0","2015/04/01 15:00:00","5","0","118211","2030/12/17 14:59:59"
"4","アリーナ","0","1","4002","0","2015/04/01 15:00:00","4","0","8111","2030/12/17 14:59:59"
"4","ダンジョン","0","1","4003","0","2015/04/01 15:00:00","3","0","309411","2030/12/17 14:59:59"
"4","イベント","0","1","4004","5","2015/04/01 15:00:00","1","0","15311","2030/12/17 14:59:59"
"4","ルナの塔","0","1","4005","0","2015/04/01 15:00:00","2","0","824021","2030/12/17 14:59:59"
"4","ロボリマ来襲！","0","1","4006","0","2015/04/01 15:00:00","6","0","845411","2030/12/17 14:59:59"
"4","バトルオブランドソル","0","1","4007","0","2015/04/01 15:00:00","6","0","503411","2030/12/17 14:59:59"
"4","アドベンチャー","0","1","4008","0","2015/04/01 15:00:00","3","0","3411","2030/12/17 14:59:59"
"4","ルナの塔 次元断層","0","1","4009","0","2015/04/01 15:00:00","3","0","3411","2030/12/17 14:59:59"
"4","バースデーストーリー","0","1","4010","0","2015/04/01 15:00:00","7","0","5000","2030/12/17 14:59:59"
"4","バトルスタジアム","0","1","4011","0","2015/04/01 15:00:00","4","0","8111","2030/12/17 14:59:59"
"4","黎明界ラビリンス","0","1","4013","0","2015/04/01 15:00:00","4","0","830111","2030/12/17 14:59:59"
"9","王都終末決戦","0","0","9001","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","3rd Anniversary","0","0","9002","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","4th Anniversary","0","0","9004","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","4.5 Year Anniversary","0","0","9005","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","5th Anniversary","0","0","9006","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","5.5 Year Anniversary","0","0","9007","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","6th Anniversary","0","0","9008","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","6.5 Year Anniversary","0","0","9009","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
"4","7th Anniversary","0","0","9010","0","2015/04/01 15:00:00","6","0","40211","2030/12/17 14:59:59"
