096e752b0deee66a37cf356dacee859969f429544fd44babb832d873913b7e29,66549637c85508269294bf33b120397e4a20ffe09c2a88194f8731dd24073ab8,c6a2ec29e50c1e09f5d9bee49a898021805bc303f020e4b65a68403c886aaea1,573267fbe64a5d300f73ef74f7877680ad616f3f9a24e1c0fb37b3c793d14d2b,654cd41938441dbb2cd6ecf5c44e4628ca091546465de140b3e9e3a666144f31,ca642cb81ff941caf402ab0b2457418d010c3829d74552267d225c316f1a0812,7a9ecd259265385156c7df51226e39f3f7a00bacf39d4705a0e293e1bf93ff7d
"1725","1","7","0","10401","0","0"
"1740","1","7","0","10401","0","1"
"1755","1","7","0","10401","0","2"
"1770","1","7","0","10401","0","3"
"1785","1","7","0","10401","0","4"
"1800","1","7","0","10401","0","5"
"1875","1","8","0","10401","0","0"
"1890","1","8","0","10401","0","1"
"1905","1","8","0","10401","0","2"
"1920","1","8","0","10401","0","3"
"1935","1","8","0","10401","0","4"
"1950","1","8","0","10401","0","5"
"2025","1","9","0","10401","0","0"
"2040","1","9","0","10401","0","1"
"2055","1","9","0","10401","0","2"
"2070","1","9","0","10401","0","3"
"2085","1","9","0","10401","0","4"
"2100","1","9","0","10401","0","5"
"2175","1","10","0","10401","0","0"
"2190","1","10","0","10401","0","1"
"2205","1","10","0","10401","0","2"
"2220","1","10","0","10401","0","3"
"2235","1","10","0","10401","0","4"
"2250","1","10","0","10401","0","5"
"150","3","1","0","10402","0","0"
"180","3","1","0","10402","0","1"
"210","3","1","0","10402","0","2"
"240","3","1","0","10402","0","3"
"270","3","1","0","10402","0","4"
"300","3","1","0","10402","0","5"
"450","3","2","0","10402","0","0"
"480","3","2","0","10402","0","1"
"510","3","2","0","10402","0","2"
"540","3","2","0","10402","0","3"
"570","3","2","0","10402","0","4"
"600","3","2","0","10402","0","5"
"750","3","3","0","10402","0","0"
"780","3","3","0","10402","0","1"
"810","3","3","0","10402","0","2"
"840","3","3","0","10402","0","3"
"870","3","3","0","10402","0","4"
"900","3","3","0","10402","0","5"
"1050","3","4","0","10402","0","0"
"1080","3","4","0","10402","0","1"
"1110","3","4","0","10402","0","2"
"1140","3","4","0","10402","0","3"
"1170","3","4","0","10402","0","4"
"1200","3","4","0","10402","0","5"
"1350","3","5","0","10402","0","0"
"1380","3","5","0","10402","0","1"
"1410","3","5","0","10402","0","2"
"1440","3","5","0","10402","0","3"
"1470","3","5","0","10402","0","4"
"1500","3","5","0","10402","0","5"
"1575","3","6","0","10402","0","0"
"1590","3","6","0","10402","0","1"
"1605","3","6","0","10402","0","2"
"1620","3","6","0","10402","0","3"
"1635","3","6","0","10402","0","4"
"1650","3","6","0","10402","0","5"
"1725","3","7","0","10402","0","0"
"1740","3","7","0","10402","0","1"
"1755","3","7","0","10402","0","2"
"1770","3","7","0","10402","0","3"
"1785","3","7","0","10402","0","4"
"1800","3","7","0","10402","0","5"
"1875","3","8","0","10402","0","0"
"1890","3","8","0","10402","0","1"
"1905","3","8","0","10402","0","2"
"1920","3","8","0","10402","0","3"
"1935","3","8","0","10402","0","4"
"1950","3","8","0","10402","0","5"
"2025","3","9","0","10402","0","0"
"2040","3","9","0","10402","0","1"
"2055","3","9","0","10402","0","2"
"2070","3","9","0","10402","0","3"
"2085","3","9","0","10402","0","4"
"2100","3","9","0","10402","0","5"
"2175","3","10","0","10402","0","0"
"2190","3","10","0","10402","0","1"
"2205","3","10","0","10402","0","2"
"2220","3","10","0","10402","0","3"
"2235","3","10","0","10402","0","4"
"2250","3","10","0","10402","0","5"
"150","4","1","0","10403","0","0"
"180","4","1","0","10403","0","1"
"210","4","1","0","10403","0","2"
"240","4","1","0","10403","0","3"
"270","4","1","0","10403","0","4"
"300","4","1","0","10403","0","5"
"450","4","2","0","10403","0","0"
"480","4","2","0","10403","0","1"
"510","4","2","0","10403","0","2"
"540","4","2","0","10403","0","3"
"570","4","2","0","10403","0","4"
"600","4","2","0","10403","0","5"
"750","4","3","0","10403","0","0"
"780","4","3","0","10403","0","1"
"810","4","3","0","10403","0","2"
"840","4","3","0","10403","0","3"
"870","4","3","0","10403","0","4"
"900","4","3","0","10403","0","5"
"1050","4","4","0","10403","0","0"
"1080","4","4","0","10403","0","1"
"1110","4","4","0","10403","0","2"
"1140","4","4","0","10403","0","3"
"1170","4","4","0","10403","0","4"
"1200","4","4","0","10403","0","5"
"1350","4","5","0","10403","0","0"
"1380","4","5","0","10403","0","1"
"1410","4","5","0","10403","0","2"
"1440","4","5","0","10403","0","3"
"1470","4","5","0","10403","0","4"
"1500","4","5","0","10403","0","5"
"1575","4","6","0","10403","0","0"
"1590","4","6","0","10403","0","1"
"1605","4","6","0","10403","0","2"
"1620","4","6","0","10403","0","3"
"1635","4","6","0","10403","0","4"
"1650","4","6","0","10403","0","5"
"1725","4","7","0","10403","0","0"
"1740","4","7","0","10403","0","1"
"1755","4","7","0","10403","0","2"
"1770","4","7","0","10403","0","3"
"1785","4","7","0","10403","0","4"
"1800","4","7","0","10403","0","5"
"1875","4","8","0","10403","0","0"
"1890","4","8","0","10403","0","1"
"1905","4","8","0","10403","0","2"
"1920","4","8","0","10403","0","3"
"1935","4","8","0","10403","0","4"
"1950","4","8","0","10403","0","5"
"2025","4","9","0","10403","0","0"
"2040","4","9","0","10403","0","1"
"2055","4","9","0","10403","0","2"
"2070","4","9","0","10403","0","3"
"2085","4","9","0","10403","0","4"
"2100","4","9","0","10403","0","5"
"2175","4","10","0","10403","0","0"
"2190","4","10","0","10403","0","1"
"2205","4","10","0","10403","0","2"
"2220","4","10","0","10403","0","3"
"2235","4","10","0","10403","0","4"
"2250","4","10","0","10403","0","5"
"200","12","1","0","10404","0","0"
"240","12","1","0","10404","0","1"
"280","12","1","0","10404","0","2"
"320","12","1","0","10404","0","3"
"360","12","1","0","10404","0","4"
"400","12","1","0","10404","0","5"
"600","12","2","0","10404","0","0"
"640","12","2","0","10404","0","1"
"680","12","2","0","10404","0","2"
"720","12","2","0","10404","0","3"
"760","12","2","0","10404","0","4"
"800","12","2","0","10404","0","5"
"1000","12","3","0","10404","0","0"
"1040","12","3","0","10404","0","1"
"1080","12","3","0","10404","0","2"
"1120","12","3","0","10404","0","3"
"1160","12","3","0","10404","0","4"
"1200","12","3","0","10404","0","5"
"1400","12","4","0","10404","0","0"
"1440","12","4","0","10404","0","1"
"1480","12","4","0","10404","0","2"
"1520","12","4","0","10404","0","3"
"1560","12","4","0","10404","0","4"
"1600","12","4","0","10404","0","5"
"1800","12","5","0","10404","0","0"
"1840","12","5","0","10404","0","1"
"1880","12","5","0","10404","0","2"
"1920","12","5","0","10404","0","3"
"1960","12","5","0","10404","0","4"
"2000","12","5","0","10404","0","5"
"2100","12","6","0","10404","0","0"
"2120","12","6","0","10404","0","1"
"2140","12","6","0","10404","0","2"
"2160","12","6","0","10404","0","3"
"2180","12","6","0","10404","0","4"
"2200","12","6","0","10404","0","5"
"2300","12","7","0","10404","0","0"
"2320","12","7","0","10404","0","1"
"2340","12","7","0","10404","0","2"
"2360","12","7","0","10404","0","3"
"2380","12","7","0","10404","0","4"
"2400","12","7","0","10404","0","5"
"2500","12","8","0","10404","0","0"
"2520","12","8","0","10404","0","1"
"2540","12","8","0","10404","0","2"
"2560","12","8","0","10404","0","3"
"2580","12","8","0","10404","0","4"
"2600","12","8","0","10404","0","5"
"2700","12","9","0","10404","0","0"
"2720","12","9","0","10404","0","1"
"2740","12","9","0","10404","0","2"
"2760","12","9","0","10404","0","3"
"2780","12","9","0","10404","0","4"
"2800","12","9","0","10404","0","5"
"2900","12","10","0","10404","0","0"
"2920","12","10","0","10404","0","1"
"2940","12","10","0","10404","0","2"
"2960","12","10","0","10404","0","3"
"2980","12","10","0","10404","0","4"
"3000","12","10","0","10404","0","5"
"150","1","1","0","10501","0","0"
"180","1","1","0","10501","0","1"
"210","1","1","0","10501","0","2"
"240","1","1","0","10501","0","3"
"270","1","1","0","10501","0","4"
"300","1","1","0","10501","0","5"
"450","1","2","0","10501","0","0"
"480","1","2","0","10501","0","1"
"510","1","2","0","10501","0","2"
"540","1","2","0","10501","0","3"
"570","1","2","0","10501","0","4"
"600","1","2","0","10501","0","5"
"750","1","3","0","10501","0","0"
"780","1","3","0","10501","0","1"
"810","1","3","0","10501","0","2"
"840","1","3","0","10501","0","3"
"870","1","3","0","10501","0","4"
"900","1","3","0","10501","0","5"
"1050","1","4","0","10501","0","0"
"1080","1","4","0","10501","0","1"
"1110","1","4","0","10501","0","2"
"1140","1","4","0","10501","0","3"
"1170","1","4","0","10501","0","4"
"1200","1","4","0","10501","0","5"
"1350","1","5","0","10501","0","0"
"1380","1","5","0","10501","0","1"
"1410","1","5","0","10501","0","2"
"1440","1","5","0","10501","0","3"
"1470","1","5","0","10501","0","4"
"1500","1","5","0","10501","0","5"
"1575","1","6","0","10501","0","0"
"1590","1","6","0","10501","0","1"
"1605","1","6","0","10501","0","2"
"1620","1","6","0","10501","0","3"
"1635","1","6","0","10501","0","4"
"1650","1","6","0","10501","0","5"
"1725","1","7","0","10501","0","0"
"1740","1","7","0","10501","0","1"
"1755","1","7","0","10501","0","2"
"1770","1","7","0","10501","0","3"
"1785","1","7","0","10501","0","4"
"1800","1","7","0","10501","0","5"
"1875","1","8","0","10501","0","0"
"1890","1","8","0","10501","0","1"
"1905","1","8","0","10501","0","2"
"1920","1","8","0","10501","0","3"
"1935","1","8","0","10501","0","4"
"1950","1","8","0","10501","0","5"
"2025","1","9","0","10501","0","0"
"2040","1","9","0","10501","0","1"
"2055","1","9","0","10501","0","2"
"2070","1","9","0","10501","0","3"
"2085","1","9","0","10501","0","4"
"2100","1","9","0","10501","0","5"
"2175","1","10","0","10501","0","0"
"2190","1","10","0","10501","0","1"
"2205","1","10","0","10501","0","2"
"2220","1","10","0","10501","0","3"
"2235","1","10","0","10501","0","4"
"2250","1","10","0","10501","0","5"
"150","3","1","0","10502","0","0"
"180","3","1","0","10502","0","1"
"210","3","1","0","10502","0","2"
"240","3","1","0","10502","0","3"
"270","3","1","0","10502","0","4"
"300","3","1","0","10502","0","5"
"450","3","2","0","10502","0","0"
"480","3","2","0","10502","0","1"
"510","3","2","0","10502","0","2"
"540","3","2","0","10502","0","3"
"570","3","2","0","10502","0","4"
"600","3","2","0","10502","0","5"
"750","3","3","0","10502","0","0"
"780","3","3","0","10502","0","1"
"810","3","3","0","10502","0","2"
"840","3","3","0","10502","0","3"
"870","3","3","0","10502","0","4"
"900","3","3","0","10502","0","5"
"1050","3","4","0","10502","0","0"
"1080","3","4","0","10502","0","1"
"1110","3","4","0","10502","0","2"
"1140","3","4","0","10502","0","3"
"1170","3","4","0","10502","0","4"
"1200","3","4","0","10502","0","5"
"1350","3","5","0","10502","0","0"
"1380","3","5","0","10502","0","1"
"1410","3","5","0","10502","0","2"
"1440","3","5","0","10502","0","3"
"1470","3","5","0","10502","0","4"
"1500","3","5","0","10502","0","5"
"1575","3","6","0","10502","0","0"
"1590","3","6","0","10502","0","1"
"1605","3","6","0","10502","0","2"
"1620","3","6","0","10502","0","3"
"1635","3","6","0","10502","0","4"
"1650","3","6","0","10502","0","5"
"1725","3","7","0","10502","0","0"
"1740","3","7","0","10502","0","1"
"1755","3","7","0","10502","0","2"
"1770","3","7","0","10502","0","3"
"1785","3","7","0","10502","0","4"
"1800","3","7","0","10502","0","5"
"1875","3","8","0","10502","0","0"
"1890","3","8","0","10502","0","1"
"1905","3","8","0","10502","0","2"
"1920","3","8","0","10502","0","3"
"1935","3","8","0","10502","0","4"
"1950","3","8","0","10502","0","5"
"2025","3","9","0","10502","0","0"
"2040","3","9","0","10502","0","1"
"2055","3","9","0","10502","0","2"
"2070","3","9","0","10502","0","3"
"2085","3","9","0","10502","0","4"
"2100","3","9","0","10502","0","5"
"2175","3","10","0","10502","0","0"
"2190","3","10","0","10502","0","1"
"2205","3","10","0","10502","0","2"
"2220","3","10","0","10502","0","3"
"2235","3","10","0","10502","0","4"
"2250","3","10","0","10502","0","5"
"150","4","1","0","10503","0","0"
"180","4","1","0","10503","0","1"
"210","4","1","0","10503","0","2"
"240","4","1","0","10503","0","3"
"270","4","1","0","10503","0","4"
"300","4","1","0","10503","0","5"
"450","4","2","0","10503","0","0"
"480","4","2","0","10503","0","1"
"510","4","2","0","10503","0","2"
"540","4","2","0","10503","0","3"
"570","4","2","0","10503","0","4"
"600","4","2","0","10503","0","5"
"750","4","3","0","10503","0","0"
"780","4","3","0","10503","0","1"
"810","4","3","0","10503","0","2"
"840","4","3","0","10503","0","3"
"870","4","3","0","10503","0","4"
"900","4","3","0","10503","0","5"
"1050","4","4","0","10503","0","0"
"1080","4","4","0","10503","0","1"
"1110","4","4","0","10503","0","2"
"1140","4","4","0","10503","0","3"
"1170","4","4","0","10503","0","4"
"1200","4","4","0","10503","0","5"
"1350","4","5","0","10503","0","0"
"1380","4","5","0","10503","0","1"
"1410","4","5","0","10503","0","2"
"1440","4","5","0","10503","0","3"
"1470","4","5","0","10503","0","4"
"1500","4","5","0","10503","0","5"
"1575","4","6","0","10503","0","0"
"1590","4","6","0","10503","0","1"
"1605","4","6","0","10503","0","2"
"1620","4","6","0","10503","0","3"
"1635","4","6","0","10503","0","4"
"1650","4","6","0","10503","0","5"
"1725","4","7","0","10503","0","0"
"1740","4","7","0","10503","0","1"
"1755","4","7","0","10503","0","2"
"1770","4","7","0","10503","0","3"
"1785","4","7","0","10503","0","4"
"1800","4","7","0","10503","0","5"
"1875","4","8","0","10503","0","0"
"1890","4","8","0","10503","0","1"
"1905","4","8","0","10503","0","2"
"1920","4","8","0","10503","0","3"
"1935","4","8","0","10503","0","4"
"1950","4","8","0","10503","0","5"
"2025","4","9","0","10503","0","0"
"2040","4","9","0","10503","0","1"
"2055","4","9","0","10503","0","2"
"2070","4","9","0","10503","0","3"
"2085","4","9","0","10503","0","4"
"2100","4","9","0","10503","0","5"
"2175","4","10","0","10503","0","0"
"2190","4","10","0","10503","0","1"
"2205","4","10","0","10503","0","2"
"2220","4","10","0","10503","0","3"
"2235","4","10","0","10503","0","4"
"2250","4","10","0","10503","0","5"
"500","14","1","0","10504","0","0"
"600","14","1","0","10504","0","1"
"700","14","1","0","10504","0","2"
"800","14","1","0","10504","0","3"
"900","14","1","0","10504","0","4"
"1000","14","1","0","10504","0","5"
"1500","14","2","0","10504","0","0"
"1600","14","2","0","10504","0","1"
"1700","14","2","0","10504","0","2"
"1800","14","2","0","10504","0","3"
"1900","14","2","0","10504","0","4"
"2000","14","2","0","10504","0","5"
"2500","14","3","0","10504","0","0"
"2600","14","3","0","10504","0","1"
"2700","14","3","0","10504","0","2"
"2800","14","3","0","10504","0","3"
"2900","14","3","0","10504","0","4"
"3000","14","3","0","10504","0","5"
"3500","14","4","0","10504","0","0"
"3600","14","4","0","10504","0","1"
"3700","14","4","0","10504","0","2"
"3800","14","4","0","10504","0","3"
"3900","14","4","0","10504","0","4"
"4000","14","4","0","10504","0","5"
"4500","14","5","0","10504","0","0"
"4600","14","5","0","10504","0","1"
"4700","14","5","0","10504","0","2"
"4800","14","5","0","10504","0","3"
"4900","14","5","0","10504","0","4"
"5000","14","5","0","10504","0","5"
"5250","14","6","0","10504","0","0"
"5300","14","6","0","10504","0","1"
"5350","14","6","0","10504","0","2"
"5400","14","6","0","10504","0","3"
"5450","14","6","0","10504","0","4"
"5500","14","6","0","10504","0","5"
"5750","14","7","0","10504","0","0"
"5800","14","7","0","10504","0","1"
"5850","14","7","0","10504","0","2"
"5900","14","7","0","10504","0","3"
"5950","14","7","0","10504","0","4"
"6000","14","7","0","10504","0","5"
"6250","14","8","0","10504","0","0"
"6300","14","8","0","10504","0","1"
"6350","14","8","0","10504","0","2"
"6400","14","8","0","10504","0","3"
"6450","14","8","0","10504","0","4"
"6500","14","8","0","10504","0","5"
"6750","14","9","0","10504","0","0"
"6800","14","9","0","10504","0","1"
"6850","14","9","0","10504","0","2"
"6900","14","9","0","10504","0","3"
"6950","14","9","0","10504","0","4"
"7000","14","9","0","10504","0","5"
"7250","14","10","0","10504","0","0"
"7300","14","10","0","10504","0","1"
"7350","14","10","0","10504","0","2"
"7400","14","10","0","10504","0","3"
"7450","14","10","0","10504","0","4"
"7500","14","10","0","10504","0","5"
"150","1","1","0","10601","0","0"
"180","1","1","0","10601","0","1"
"210","1","1","0","10601","0","2"
"240","1","1","0","10601","0","3"
"270","1","1","0","10601","0","4"
"300","1","1","0","10601","0","5"
"450","1","2","0","10601","0","0"
"480","1","2","0","10601","0","1"
"510","1","2","0","10601","0","2"
"540","1","2","0","10601","0","3"
"570","1","2","0","10601","0","4"
"600","1","2","0","10601","0","5"
"750","1","3","0","10601","0","0"
"780","1","3","0","10601","0","1"
"810","1","3","0","10601","0","2"
"840","1","3","0","10601","0","3"
"870","1","3","0","10601","0","4"
"900","1","3","0","10601","0","5"
"1050","1","4","0","10601","0","0"
"1080","1","4","0","10601","0","1"
"1110","1","4","0","10601","0","2"
"1140","1","4","0","10601","0","3"
"1170","1","4","0","10601","0","4"
"1200","1","4","0","10601","0","5"
"1350","1","5","0","10601","0","0"
"1380","1","5","0","10601","0","1"
"1410","1","5","0","10601","0","2"
"1440","1","5","0","10601","0","3"
"1470","1","5","0","10601","0","4"
"1500","1","5","0","10601","0","5"
"1575","1","6","0","10601","0","0"
"1590","1","6","0","10601","0","1"
"1605","1","6","0","10601","0","2"
"1620","1","6","0","10601","0","3"
"1635","1","6","0","10601","0","4"
"1650","1","6","0","10601","0","5"
"1725","1","7","0","10601","0","0"
"1740","1","7","0","10601","0","1"
"1755","1","7","0","10601","0","2"
"1770","1","7","0","10601","0","3"
"1785","1","7","0","10601","0","4"
"1800","1","7","0","10601","0","5"
"1875","1","8","0","10601","0","0"
"1890","1","8","0","10601","0","1"
"1905","1","8","0","10601","0","2"
"1920","1","8","0","10601","0","3"
"1935","1","8","0","10601","0","4"
"1950","1","8","0","10601","0","5"
"2025","1","9","0","10601","0","0"
"2040","1","9","0","10601","0","1"
"2055","1","9","0","10601","0","2"
"2070","1","9","0","10601","0","3"
"2085","1","9","0","10601","0","4"
"2100","1","9","0","10601","0","5"
"2175","1","10","0","10601","0","0"
"2190","1","10","0","10601","0","1"
"2205","1","10","0","10601","0","2"
"2220","1","10","0","10601","0","3"
"2235","1","10","0","10601","0","4"
"2250","1","10","0","10601","0","5"
"150","3","1","0","10602","0","0"
"180","3","1","0","10602","0","1"
"210","3","1","0","10602","0","2"
"240","3","1","0","10602","0","3"
"270","3","1","0","10602","0","4"
"300","3","1","0","10602","0","5"
"450","3","2","0","10602","0","0"
"480","3","2","0","10602","0","1"
"510","3","2","0","10602","0","2"
"540","3","2","0","10602","0","3"
"570","3","2","0","10602","0","4"
"600","3","2","0","10602","0","5"
"750","3","3","0","10602","0","0"
"780","3","3","0","10602","0","1"
"810","3","3","0","10602","0","2"
"840","3","3","0","10602","0","3"
"870","3","3","0","10602","0","4"
"900","3","3","0","10602","0","5"
"1050","3","4","0","10602","0","0"
"1080","3","4","0","10602","0","1"
"1110","3","4","0","10602","0","2"
"1140","3","4","0","10602","0","3"
"1170","3","4","0","10602","0","4"
"1200","3","4","0","10602","0","5"
"1350","3","5","0","10602","0","0"
"1380","3","5","0","10602","0","1"
"1410","3","5","0","10602","0","2"
"1440","3","5","0","10602","0","3"
"1470","3","5","0","10602","0","4"
"1500","3","5","0","10602","0","5"
"1575","3","6","0","10602","0","0"
"1590","3","6","0","10602","0","1"
"1605","3","6","0","10602","0","2"
"1620","3","6","0","10602","0","3"
"1635","3","6","0","10602","0","4"
"1650","3","6","0","10602","0","5"
"1725","3","7","0","10602","0","0"
"1740","3","7","0","10602","0","1"
"1755","3","7","0","10602","0","2"
"1770","3","7","0","10602","0","3"
"1785","3","7","0","10602","0","4"
"1800","3","7","0","10602","0","5"
"1875","3","8","0","10602","0","0"
"1890","3","8","0","10602","0","1"
"1905","3","8","0","10602","0","2"
"1920","3","8","0","10602","0","3"
"1935","3","8","0","10602","0","4"
"1950","3","8","0","10602","0","5"
"2025","3","9","0","10602","0","0"
"2040","3","9","0","10602","0","1"
"2055","3","9","0","10602","0","2"
"2070","3","9","0","10602","0","3"
"2085","3","9","0","10602","0","4"
"2100","3","9","0","10602","0","5"
"2175","3","10","0","10602","0","0"
"2190","3","10","0","10602","0","1"
"2205","3","10","0","10602","0","2"
"2220","3","10","0","10602","0","3"
"2235","3","10","0","10602","0","4"
"2250","3","10","0","10602","0","5"
"150","4","1","0","10603","0","0"
"180","4","1","0","10603","0","1"
"210","4","1","0","10603","0","2"
"240","4","1","0","10603","0","3"
"270","4","1","0","10603","0","4"
"300","4","1","0","10603","0","5"
"450","4","2","0","10603","0","0"
"480","4","2","0","10603","0","1"
"510","4","2","0","10603","0","2"
"540","4","2","0","10603","0","3"
"570","4","2","0","10603","0","4"
"600","4","2","0","10603","0","5"
"750","4","3","0","10603","0","0"
"780","4","3","0","10603","0","1"
"810","4","3","0","10603","0","2"
"840","4","3","0","10603","0","3"
"870","4","3","0","10603","0","4"
"900","4","3","0","10603","0","5"
"1050","4","4","0","10603","0","0"
"1080","4","4","0","10603","0","1"
"1110","4","4","0","10603","0","2"
"1140","4","4","0","10603","0","3"
"1170","4","4","0","10603","0","4"
"1200","4","4","0","10603","0","5"
"1350","4","5","0","10603","0","0"
"1380","4","5","0","10603","0","1"
"1410","4","5","0","10603","0","2"
"1440","4","5","0","10603","0","3"
"1470","4","5","0","10603","0","4"
"1500","4","5","0","10603","0","5"
"1575","4","6","0","10603","0","0"
"1590","4","6","0","10603","0","1"
"1605","4","6","0","10603","0","2"
"1620","4","6","0","10603","0","3"
"1635","4","6","0","10603","0","4"
"1650","4","6","0","10603","0","5"
"1725","4","7","0","10603","0","0"
"1740","4","7","0","10603","0","1"
"1755","4","7","0","10603","0","2"
"1770","4","7","0","10603","0","3"
"1785","4","7","0","10603","0","4"
"1800","4","7","0","10603","0","5"
"1875","4","8","0","10603","0","0"
"1890","4","8","0","10603","0","1"
"1905","4","8","0","10603","0","2"
"1920","4","8","0","10603","0","3"
"1935","4","8","0","10603","0","4"
"1950","4","8","0","10603","0","5"
"2025","4","9","0","10603","0","0"
"2040","4","9","0","10603","0","1"
"2055","4","9","0","10603","0","2"
"2070","4","9","0","10603","0","3"
"2085","4","9","0","10603","0","4"
"2100","4","9","0","10603","0","5"
"2175","4","10","0","10603","0","0"
"2190","4","10","0","10603","0","1"
"2205","4","10","0","10603","0","2"
"2220","4","10","0","10603","0","3"
"2235","4","10","0","10603","0","4"
"2250","4","10","0","10603","0","5"
"200","13","1","0","10604","0","0"
"240","13","1","0","10604","0","1"
"280","13","1","0","10604","0","2"
"320","13","1","0","10604","0","3"
"360","13","1","0","10604","0","4"
"400","13","1","0","10604","0","5"
"600","13","2","0","10604","0","0"
"640","13","2","0","10604","0","1"
"680","13","2","0","10604","0","2"
"720","13","2","0","10604","0","3"
"760","13","2","0","10604","0","4"
"800","13","2","0","10604","0","5"
"1000","13","3","0","10604","0","0"
"1040","13","3","0","10604","0","1"
"1080","13","3","0","10604","0","2"
"1120","13","3","0","10604","0","3"
"1160","13","3","0","10604","0","4"
"1200","13","3","0","10604","0","5"
"1400","13","4","0","10604","0","0"
"1440","13","4","0","10604","0","1"
"1480","13","4","0","10604","0","2"
"1520","13","4","0","10604","0","3"
"1560","13","4","0","10604","0","4"
"1600","13","4","0","10604","0","5"
"1800","13","5","0","10604","0","0"
"1840","13","5","0","10604","0","1"
"1880","13","5","0","10604","0","2"
"1920","13","5","0","10604","0","3"
"1960","13","5","0","10604","0","4"
"2000","13","5","0","10604","0","5"
"2100","13","6","0","10604","0","0"
"2120","13","6","0","10604","0","1"
"2140","13","6","0","10604","0","2"
"2160","13","6","0","10604","0","3"
"2180","13","6","0","10604","0","4"
"2200","13","6","0","10604","0","5"
"2300","13","7","0","10604","0","0"
"2320","13","7","0","10604","0","1"
"2340","13","7","0","10604","0","2"
"2360","13","7","0","10604","0","3"
"2380","13","7","0","10604","0","4"
"2400","13","7","0","10604","0","5"
"2500","13","8","0","10604","0","0"
"2520","13","8","0","10604","0","1"
"2540","13","8","0","10604","0","2"
"2560","13","8","0","10604","0","3"
"2580","13","8","0","10604","0","4"
"2600","13","8","0","10604","0","5"
"2700","13","9","0","10604","0","0"
"2720","13","9","0","10604","0","1"
"2740","13","9","0","10604","0","2"
"2760","13","9","0","10604","0","3"
"2780","13","9","0","10604","0","4"
"2800","13","9","0","10604","0","5"
"2900","13","10","0","10604","0","0"
"2920","13","10","0","10604","0","1"
"2940","13","10","0","10604","0","2"
"2960","13","10","0","10604","0","3"
"2980","13","10","0","10604","0","4"
"3000","13","10","0","10604","0","5"
"150","1","1","0","10701","0","0"
"180","1","1","0","10701","0","1"
"210","1","1","0","10701","0","2"
"240","1","1","0","10701","0","3"
"270","1","1","0","10701","0","4"
"300","1","1","0","10701","0","5"
"450","1","2","0","10701","0","0"
"480","1","2","0","10701","0","1"
"510","1","2","0","10701","0","2"
"540","1","2","0","10701","0","3"
"570","1","2","0","10701","0","4"
"600","1","2","0","10701","0","5"
"750","1","3","0","10701","0","0"
"780","1","3","0","10701","0","1"
"810","1","3","0","10701","0","2"
"840","1","3","0","10701","0","3"
"870","1","3","0","10701","0","4"
"900","1","3","0","10701","0","5"
"1050","1","4","0","10701","0","0"
"1080","1","4","0","10701","0","1"
"1110","1","4","0","10701","0","2"
"1140","1","4","0","10701","0","3"
"1170","1","4","0","10701","0","4"
"1200","1","4","0","10701","0","5"
"1350","1","5","0","10701","0","0"
"1380","1","5","0","10701","0","1"
"1410","1","5","0","10701","0","2"
"1440","1","5","0","10701","0","3"
"1470","1","5","0","10701","0","4"
"1500","1","5","0","10701","0","5"
"1575","1","6","0","10701","0","0"
"1590","1","6","0","10701","0","1"
"1605","1","6","0","10701","0","2"
"1620","1","6","0","10701","0","3"
"1635","1","6","0","10701","0","4"
"1650","1","6","0","10701","0","5"
"1725","1","7","0","10701","0","0"
"1740","1","7","0","10701","0","1"
"1755","1","7","0","10701","0","2"
"1770","1","7","0","10701","0","3"
"1785","1","7","0","10701","0","4"
"1800","1","7","0","10701","0","5"
"1875","1","8","0","10701","0","0"
"1890","1","8","0","10701","0","1"
"1905","1","8","0","10701","0","2"
"1920","1","8","0","10701","0","3"
"1935","1","8","0","10701","0","4"
"1950","1","8","0","10701","0","5"
"2025","1","9","0","10701","0","0"
"2040","1","9","0","10701","0","1"
"2055","1","9","0","10701","0","2"
"2070","1","9","0","10701","0","3"
"2085","1","9","0","10701","0","4"
"2100","1","9","0","10701","0","5"
"2175","1","10","0","10701","0","0"
"2190","1","10","0","10701","0","1"
"2205","1","10","0","10701","0","2"
"2220","1","10","0","10701","0","3"
"2235","1","10","0","10701","0","4"
"2250","1","10","0","10701","0","5"
"150","3","1","0","10702","0","0"
"180","3","1","0","10702","0","1"
"210","3","1","0","10702","0","2"
"240","3","1","0","10702","0","3"
"270","3","1","0","10702","0","4"
"300","3","1","0","10702","0","5"
"450","3","2","0","10702","0","0"
"480","3","2","0","10702","0","1"
"510","3","2","0","10702","0","2"
"540","3","2","0","10702","0","3"
"570","3","2","0","10702","0","4"
"600","3","2","0","10702","0","5"
"750","3","3","0","10702","0","0"
"780","3","3","0","10702","0","1"
"810","3","3","0","10702","0","2"
"840","3","3","0","10702","0","3"
"870","3","3","0","10702","0","4"
"900","3","3","0","10702","0","5"
"1050","3","4","0","10702","0","0"
"1080","3","4","0","10702","0","1"
"1110","3","4","0","10702","0","2"
"1140","3","4","0","10702","0","3"
"1170","3","4","0","10702","0","4"
"1200","3","4","0","10702","0","5"
"1350","3","5","0","10702","0","0"
"1380","3","5","0","10702","0","1"
"1410","3","5","0","10702","0","2"
"1440","3","5","0","10702","0","3"
"1470","3","5","0","10702","0","4"
