823d4397ef302f659eaa614f1167e1a5c2e7153ed575919aae5b2c785f1e4800,b5ffd7873b549a35971cc504d1aafbad4a53c3f9a150cb992cc186396fd9d7d4,78fdc2ffcf71c5201fcdc16c13c6bcd35c4a72ab8b32e4707ac876aac2880f2b,1888fbfbc328859a76f4e895c348fb92109ce9326802ef764b8729d94bf0e84f,1b006d0bbd13a9ebcd2e930501df9f2cb5dbef7aaadb7793cd41dd4f2285b8b3,8db512a1839e3ad181ec6c3c2f5fea58db8b80bb25f6ffde026401d5fb598826,34e428f177c749ca3e0cd171ddd28becfb59a09d355c6b4d28ffee623046584e,d3f327959f5e3f6a36a124da614d3cd95540ba1773a1e05c094ec920f3846335,1ba0a10f873f358a206f2f2bb2b79f5455c12fd7b203a81e1e627d6ac85c72ee,d9b059e337415f821c5f730d0a259f1339c2452ba18b6c62c88158716a3df400,cadf0c8f0fa15b9813a5f90259c831750857d18215520781554ebbbd18c3538d,60cfb95cb9ed581e066390346382d34702519030d7d70ba961e993b32a69a037,75f55bfab49ff92d45ecbe1de1262c97a2fbf6ea27d49d19bab2c573b483df73,5e08fce53d749e27e55b7fbedc430d721db3f764b9687ad5539bd87aa6d24732
"105101","98","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31051"
"105401","99","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31054"
"100101","100","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31001"
"100201","101","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31002"
"100301","102","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31003"
"100401","103","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31004"
"102101","104","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31021"
"102201","105","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31022"
"102501","106","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31025"
"103401","107","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31034"
"104001","108","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31040"
"105001","109","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31050"
"105201","110","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31052"
"105501","111","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31055"
"105801","112","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31058"
"105901","113","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31059"
"106001","114","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31060"
"100101","1","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31001"
"100201","2","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31002"
"100301","3","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31003"
"100401","4","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31004"
"100501","5","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31005"
"100601","6","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31006"
"100701","7","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31007"
"100801","8","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31008"
"100901","9","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31009"
"101001","10","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31010"
"101101","11","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31011"
"101201","12","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31012"
"101301","13","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31013"
"101401","14","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31014"
"101501","15","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31015"
"101601","16","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31016"
"101701","17","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31017"
"101801","18","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31018"
"102001","19","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31020"
"102101","20","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31021"
"102201","21","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31022"
"102301","22","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31023"
"102501","23","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31025"
"102601","24","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31026"
"102701","25","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31027"
"102801","26","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31028"
"102901","27","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31029"
"103001","28","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31030"
"103101","29","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31031"
"103201","30","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31032"
"103301","31","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31033"
"103401","32","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31034"
"103601","33","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31036"
"103701","34","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31037"
"103801","35","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31038"
"104001","36","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31040"
"104201","37","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31042"
"104301","38","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31043"
"104401","39","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31044"
"104501","40","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31045"
"104601","41","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31046"
"104701","42","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31047"
"104801","43","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31048"
"104901","44","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31049"
"105001","45","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31050"
"105101","46","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31051"
"105201","47","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31052"
"105301","48","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31053"
"105401","49","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31054"
"105501","50","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31055"
"105701","51","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31057"
"105801","52","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31058"
"105901","53","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31059"
"106001","54","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31060"
"106101","55","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31061"
"106301","56","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31063"
"106401","57","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31064"
"106501","58","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31065"
"106601","59","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31066"
"107101","60","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31071"
"107501","61","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31075"
"107601","62","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31076"
"107801","63","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31078"
"108701","64","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31087"
"108801","65","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31088"
"108901","66","0","28025","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","31089"
"100101","1","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32001"
"100201","2","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32002"
"100301","3","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32003"
"100401","4","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32004"
"100501","5","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32005"
"100601","6","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32006"
"100701","7","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32007"
"100801","8","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32008"
"100901","9","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32009"
"101001","10","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32010"
"101101","11","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32011"
"101201","12","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32012"
"101301","13","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32013"
"101401","14","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32014"
"101501","15","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32015"
"101601","16","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32016"
"101701","17","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32017"
"101801","18","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32018"
"102001","19","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32020"
"102101","20","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32021"
"102201","21","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32022"
"102301","22","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32023"
"102501","23","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32025"
"102601","24","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32026"
"102701","25","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32027"
"102801","26","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32028"
"102901","27","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32029"
"103001","28","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32030"
"103101","29","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32031"
"103201","30","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32032"
"103301","31","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32033"
"103401","32","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32034"
"103601","33","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32036"
"103701","34","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32037"
"103801","35","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32038"
"104001","36","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32040"
"104201","37","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32042"
"104301","38","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32043"
"104401","39","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32044"
"104501","40","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32045"
"104601","41","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32046"
"104701","42","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32047"
"104801","43","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32048"
"104901","44","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32049"
"105001","45","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32050"
"105101","46","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32051"
"105201","47","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32052"
"105301","48","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32053"
"105401","49","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32054"
"105501","50","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32055"
"105701","51","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32057"
"105801","52","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32058"
"105901","53","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32059"
"106001","54","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32060"
"106101","55","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32061"
"106301","56","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32063"
"106401","57","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32064"
"106501","58","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32065"
"106601","59","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32066"
"107101","60","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32071"
"107501","61","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32075"
"107601","62","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32076"
"107801","63","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32078"
"108701","64","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32087"
"108801","65","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32088"
"108901","66","0","28026","0","2","50","0","0","0","2030/08/01 14:59:59","2024/04/30 12:00:00","0","32089"
"100101","1","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31001"
"100201","2","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31002"
"100301","3","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31003"
"100401","4","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31004"
"100501","5","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31005"
"100601","6","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31006"
"100701","7","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31007"
"100801","8","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31008"
"100901","9","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31009"
"101001","10","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31010"
"101101","11","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31011"
"101201","12","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31012"
"101301","13","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31013"
"101401","14","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31014"
"101501","15","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31015"
"101601","16","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31016"
"101701","17","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31017"
"101801","18","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31018"
"102001","19","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31020"
"102101","20","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31021"
"102201","21","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31022"
"102301","22","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31023"
"102501","23","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31025"
"102601","24","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31026"
"102701","25","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31027"
"102801","26","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31028"
"102901","27","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31029"
"103001","28","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31030"
"103101","29","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31031"
"103201","30","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31032"
"103301","31","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31033"
"103401","32","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31034"
"103601","33","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31036"
"103701","34","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31037"
"103801","35","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31038"
"104001","36","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31040"
"104201","37","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31042"
"104301","38","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31043"
"104401","39","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31044"
"104501","40","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31045"
"104601","41","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31046"
"104701","42","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31047"
"104801","43","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31048"
"104901","44","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31049"
"105001","45","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31050"
"105101","46","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31051"
"105201","47","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31052"
"105301","48","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31053"
"105401","49","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31054"
"105501","50","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31055"
"105601","51","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31056"
"105701","52","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31057"
"105801","53","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31058"
"105901","54","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31059"
"106001","55","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31060"
"106101","56","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31061"
"106301","57","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31063"
"106401","58","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31064"
"106501","59","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31065"
"106601","60","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31066"
"107101","61","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31071"
"107501","62","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31075"
"107601","63","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31076"
"107801","64","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31078"
"108701","65","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31087"
"108801","66","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31088"
"108901","67","0","28027","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","31089"
"100101","1","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32001"
"100201","2","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32002"
"100301","3","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32003"
"100401","4","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32004"
"100501","5","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32005"
"100601","6","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32006"
"100701","7","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32007"
"100801","8","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32008"
"100901","9","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32009"
"101001","10","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32010"
"101101","11","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32011"
"101201","12","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32012"
"101301","13","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32013"
"101401","14","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32014"
"101501","15","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32015"
"101601","16","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32016"
"101701","17","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32017"
"101801","18","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32018"
"102001","19","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32020"
"102101","20","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32021"
"102201","21","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32022"
"102301","22","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32023"
"102501","23","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32025"
"102601","24","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32026"
"102701","25","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32027"
"102801","26","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32028"
"102901","27","0","28028","0","2","50","0","0","0","2030/08/01 14:59:59","2024/08/15 15:00:00","0","32029"
