07bdce2c20f14ba2af6feed2e17a44f83cb7020911ef6c2795e40a1313cade98,a6dc404e811c29b2fa4fdffedd684bebec4bcebea5daffb79d92cff4fd7cb558,c6af074bed0864d5b8febf965040848ae1a4dac4e9018c5de42ce42c5db51945,25b2ae9739cf3d2f930123c562bfdf53629033e6f4e8c236f5d2a916c936a0b1,57a6bc2a17fbb7c38a5d6264c66a4fe544bad386601fa7e7e8804f321048a698,a5c74c6c063fd02a9969faa7b1aae80083e43b39087da72e345f43b9f94d0a15,1d9965fc646c3b35cf1bbb7bb0404fcff17e4ad7a3c9ce5cb51e50a9765637c9,181e4f04b6de730feeb13552387b6added79c7c89224ad43c6030d788912abd1,535c6dbdc706f9811aff563bf550a208ca054bcfde6d978fcdeb8c5f205ebb92
"0","3","10","67","502012203","521","1","2","320120206"
"0","1","43.5","11","0","522","0.65","3","320120206"
"0","2","-98","50","502012206","523","0.7","1","320120207"
"0","3","0","72","502012208","524","1","2","320120207"
"0","1","49","13","0","525","0.65","3","320120207"
"0","1","10","30","0","526","1.2","1","320120208"
"0","1","40","40","0","527","0.9","1","320120209"
"0","1","-20","-35","0","528","1.1","1","320120210"
"0","2","-74","40","502012301","529","0.7","1","320120306"
"0","3","10","67","502012303","530","1","2","320120306"
"0","1","43.5","11","0","531","0.65","3","320120306"
"0","2","-98","50","502012306","532","0.7","1","320120307"
"0","3","0","72","502012308","533","1","2","320120307"
"0","1","49","13","0","534","0.65","3","320120307"
"0","1","10","30","0","535","1.2","1","320120308"
"0","1","40","40","0","536","0.9","1","320120309"
"0","1","-20","-35","0","537","1.1","1","320120310"
"0","2","-74","40","502012401","538","0.7","1","320120406"
"0","3","10","67","502012403","539","1","2","320120406"
"0","1","43.5","11","0","540","0.65","3","320120406"
"0","2","-98","50","502012406","541","0.7","1","320120407"
"0","3","0","72","502012408","542","1","2","320120407"
"0","1","49","13","0","543","0.65","3","320120407"
"0","1","10","30","0","544","1.2","1","320120408"
"0","1","40","40","0","545","0.9","1","320120409"
"0","1","-20","-35","0","546","1.1","1","320120410"
"0","2","-74","40","502012501","547","0.7","1","320120506"
"0","3","10","67","502012503","548","1","2","320120506"
"0","1","43.5","11","0","549","0.65","3","320120506"
"0","2","-98","50","502012506","550","0.7","1","320120507"
"0","3","0","72","502012508","551","1","2","320120507"
"0","1","49","13","0","552","0.65","3","320120507"
"0","1","10","30","0","553","1.2","1","320120508"
"0","1","40","40","0","554","0.9","1","320120509"
"0","1","-20","-35","0","555","1.1","1","320120510"
"0","2","-74","40","502013101","556","0.7","1","320130106"
"0","3","10","67","502013103","557","0.8","2","320130106"
"0","1","43.5","11","0","558","0.65","3","320130106"
"0","2","-98","50","502013106","559","0.7","1","320130107"
"0","3","50","72","502013108","560","0.9","2","320130107"
"0","1","49","13","0","561","0.65","3","320130107"
"0","1","10","30","0","562","1.2","1","320130108"
"0","1","40","40","0","563","0.8","1","320130109"
"0","1","-20","-35","0","564","1.1","1","320130110"
"0","2","-74","40","502013201","565","0.7","1","320130206"
"0","3","10","67","502013203","566","0.8","2","320130206"
"0","1","43.5","11","0","567","0.65","3","320130206"
"0","2","-98","50","502013206","568","0.7","1","320130207"
"0","3","50","72","502013208","569","0.9","2","320130207"
"0","1","49","13","0","570","0.65","3","320130207"
"0","1","10","30","0","571","1.2","1","320130208"
"0","1","40","40","0","572","0.8","1","320130209"
"0","1","-20","-35","0","573","1.1","1","320130210"
"0","2","-74","40","502013301","574","0.7","1","320130306"
"0","3","10","67","502013303","575","0.8","2","320130306"
"0","1","43.5","11","0","576","0.65","3","320130306"
"0","2","-98","50","502013306","577","0.7","1","320130307"
"0","3","50","72","502013308","578","0.9","2","320130307"
"0","1","49","13","0","579","0.65","3","320130307"
"0","1","10","30","0","580","1.2","1","320130308"
"0","1","40","40","0","581","0.8","1","320130309"
"0","1","-20","-35","0","582","1.1","1","320130310"
"0","2","-74","40","502013401","583","0.7","1","320130406"
"0","3","10","67","502013403","584","0.8","2","320130406"
"0","1","43.5","11","0","585","0.65","3","320130406"
"0","2","-98","50","502013406","586","0.7","1","320130407"
"0","3","50","72","502013408","587","0.9","2","320130407"
"0","1","49","13","0","588","0.65","3","320130407"
"0","1","10","30","0","589","1.2","1","320130408"
"0","1","40","40","0","590","0.8","1","320130409"
"0","1","-20","-35","0","591","1.1","1","320130410"
"0","2","-74","40","502013501","592","0.7","1","320130506"
"0","3","10","67","502013503","593","0.8","2","320130506"
"0","1","43.5","11","0","594","0.65","3","320130506"
"0","2","-98","50","502013506","595","0.7","1","320130507"
"0","3","50","72","502013508","596","0.9","2","320130507"
"0","1","49","13","0","597","0.65","3","320130507"
"0","1","10","30","0","598","1.2","1","320130508"
"0","1","40","40","0","599","0.8","1","320130509"
"0","1","-20","-35","0","600","1.1","1","320130510"
"0","2","-74","40","502014101","601","0.7","1","320140106"
"0","3","13","67","502014103","602","1","2","320140106"
"0","1","43.5","11","0","603","0.65","3","320140106"
"0","2","-68","50","502014106","604","0.7","1","320140107"
"0","3","30","62","502014108","605","0.95","2","320140107"
"0","1","29","13","0","606","0.65","3","320140107"
"0","1","5","10","0","607","1","1","320140108"
"0","1","0","20","0","608","0.8","1","320140109"
"0","1","-20","-35","0","609","1.1","1","320140110"
"0","2","-74","40","502014201","610","0.7","1","320140206"
"0","3","13","67","502014203","611","1","2","320140206"
"0","1","43.5","11","0","612","0.65","3","320140206"
"0","2","-68","50","502014206","613","0.7","1","320140207"
"0","3","30","62","502014208","614","0.95","2","320140207"
"0","1","29","13","0","615","0.65","3","320140207"
"0","1","5","10","0","616","1","1","320140208"
"0","1","0","20","0","617","0.8","1","320140209"
"0","1","-20","-35","0","618","1.1","1","320140210"
"0","2","-74","40","502014301","619","0.7","1","320140306"
"0","3","13","67","502014303","620","1","2","320140306"
"0","1","43.5","11","0","621","0.65","3","320140306"
"0","2","-68","50","502014306","622","0.7","1","320140307"
"0","3","30","62","502014308","623","0.95","2","320140307"
"0","1","29","13","0","624","0.65","3","320140307"
"0","1","5","10","0","625","1","1","320140308"
"0","1","0","20","0","626","0.8","1","320140309"
"0","1","-20","-35","0","627","1.1","1","320140310"
"0","2","-74","40","502014401","628","0.7","1","320140406"
"0","3","13","67","502014403","629","1","2","320140406"
"0","1","43.5","11","0","630","0.65","3","320140406"
"0","2","-68","50","502014406","631","0.7","1","320140407"
"0","3","30","62","502014408","632","0.95","2","320140407"
"0","1","29","13","0","633","0.65","3","320140407"
"0","1","5","10","0","634","1","1","320140408"
"0","1","0","20","0","635","0.8","1","320140409"
"0","1","-20","-35","0","636","1.1","1","320140410"
"0","2","-74","40","502014501","637","0.7","1","320140506"
"0","3","13","67","502014503","638","1","2","320140506"
"0","1","43.5","11","0","639","0.65","3","320140506"
"0","2","-68","50","502014506","640","0.7","1","320140507"
"0","3","30","62","502014508","641","0.95","2","320140507"
"0","1","29","13","0","642","0.65","3","320140507"
"0","1","5","10","0","643","1","1","320140508"
"0","1","0","20","0","644","0.8","1","320140509"
"0","1","-20","-35","0","645","1.1","1","320140510"
"0","2","-74","40","502015101","646","0.7","1","320150106"
"0","3","13","67","502015103","647","1","2","320150106"
"0","1","43.5","11","0","648","0.65","3","320150106"
"0","2","-74","40","502015106","649","0.7","1","320150107"
"0","3","10","67","502015108","650","1","2","320150107"
"0","1","43.5","11","0","651","0.65","3","320150107"
"0","1","5","10","0","652","1","1","320150108"
"0","1","0","20","0","653","0.8","1","320150109"
"0","1","-85","-45","0","654","0.43","1","320150110"
"0","2","85","-45","0","655","0.43","2","320150110"
"0","1","-74","40","502015201","656","0.7","1","320150206"
"0","2","13","67","502015203","657","1","2","320150206"
"0","1","43.5","11","0","658","0.65","3","320150206"
"0","2","-74","40","502015206","659","0.7","1","320150207"
"0","3","10","67","502015208","660","1","2","320150207"
"0","1","43.5","11","0","661","0.65","3","320150207"
"0","1","5","10","0","662","1","1","320150208"
"0","1","0","20","0","663","0.8","1","320150209"
"0","1","-85","-45","0","664","0.43","1","320150210"
"0","2","85","-45","0","665","0.43","2","320150210"
"0","1","-74","40","502015301","666","0.7","1","320150306"
"0","2","13","67","502015303","667","1","2","320150306"
"0","1","43.5","11","0","668","0.65","3","320150306"
"0","2","-74","40","502015306","669","0.7","1","320150307"
"0","3","10","67","502015308","670","1","2","320150307"
"0","1","43.5","11","0","671","0.65","3","320150307"
"0","1","5","10","0","672","1","1","320150308"
"0","1","0","20","0","673","0.8","1","320150309"
"0","1","-85","-45","0","674","0.43","1","320150310"
"0","2","85","-45","0","675","0.43","2","320150310"
"0","1","-74","40","502015401","676","0.7","1","320150406"
"0","2","13","67","502015403","677","1","2","320150406"
"0","1","43.5","11","0","678","0.65","3","320150406"
"0","2","-74","40","502015406","679","0.7","1","320150407"
"0","3","10","67","502015408","680","1","2","320150407"
"0","1","43.5","11","0","681","0.65","3","320150407"
"0","1","5","10","0","682","1","1","320150408"
"0","1","0","20","0","683","0.8","1","320150409"
"0","1","-85","-45","0","684","0.43","1","320150410"
"0","2","85","-45","0","685","0.43","2","320150410"
"0","1","-74","40","502015501","686","0.7","1","320150506"
"0","2","13","67","502015503","687","1","2","320150506"
"0","1","43.5","11","0","688","0.65","3","320150506"
"0","2","-74","40","502015506","689","0.7","1","320150507"
"0","3","10","67","502015508","690","1","2","320150507"
"0","1","43.5","11","0","691","0.65","3","320150507"
"0","1","5","10","0","692","1","1","320150508"
"0","1","0","20","0","693","0.8","1","320150509"
"0","1","-85","-45","0","694","0.43","1","320150510"
"0","2","85","-45","0","695","0.43","2","320150510"
"0","2","-74","49","502016101","696","0.7","1","320160106"
"0","3","13","67","502016103","697","0.75","2","320160106"
"0","1","43.5","11","0","698","0.65","3","320160106"
"0","2","59","50","502016106","699","0.7","1","320160107"
"0","3","-10","62","502016108","700","0.9","2","320160107"
"0","1","-49","13","0","701","0.65","3","320160107"
"0","1","5","10","0","702","1","1","320160108"
"0","1","0","10","0","703","0.9","1","320160109"
"0","1","-85","-45","0","704","0.4","1","320160110"
"0","2","85","-45","0","705","0.4","2","320160110"
"0","2","-74","49","502016201","706","0.7","1","320160206"
"0","2","13","67","502016203","707","0.75","2","320160206"
"0","1","43.5","11","0","708","0.65","3","320160206"
"0","2","59","50","502016206","709","0.7","1","320160207"
"0","3","-10","62","502016208","710","0.9","2","320160207"
"0","1","-49","13","0","711","0.65","3","320160207"
"0","1","5","10","0","712","1","1","320160208"
"0","1","0","10","0","713","0.9","1","320160209"
"0","1","-85","-45","0","714","0.4","1","320160210"
"0","2","85","-45","0","715","0.4","2","320160210"
"0","2","-74","49","502016301","716","0.7","1","320160306"
"0","2","13","67","502016303","717","0.75","2","320160306"
"0","1","43.5","11","0","718","0.65","3","320160306"
"0","2","59","50","502016306","719","0.7","1","320160307"
"0","3","-10","62","502016308","720","0.9","2","320160307"
"0","1","-49","13","0","721","0.65","3","320160307"
"0","1","5","10","0","722","1","1","320160308"
"0","1","0","10","0","723","0.9","1","320160309"
"0","1","-85","-45","0","724","0.4","1","320160310"
"0","2","85","-45","0","725","0.4","2","320160310"
"0","2","-74","49","502016401","726","0.7","1","320160406"
"0","2","13","67","502016403","727","0.75","2","320160406"
"0","1","43.5","11","0","728","0.65","3","320160406"
"0","2","59","50","502016406","729","0.7","1","320160407"
"0","3","-10","62","502016408","730","0.9","2","320160407"
"0","1","-49","13","0","731","0.65","3","320160407"
"0","1","5","10","0","732","1","1","320160408"
"0","1","0","10","0","733","0.9","1","320160409"
"0","1","-85","-45","0","734","0.4","1","320160410"
"0","2","85","-45","0","735","0.4","2","320160410"
"0","2","-74","49","502016501","736","0.7","1","320160506"
"0","2","13","67","502016503","737","0.75","2","320160506"
"0","1","43.5","11","0","738","0.65","3","320160506"
"0","2","59","50","502016506","739","0.7","1","320160507"
"0","3","-10","62","502016508","740","0.9","2","320160507"
"0","1","-49","13","0","741","0.65","3","320160507"
"0","1","5","10","0","742","1","1","320160508"
"0","1","0","10","0","743","0.9","1","320160509"
"0","1","-85","-45","0","744","0.4","1","320160510"
"0","2","85","-45","0","745","0.4","2","320160510"
