0752aa69cebdfe76d615dbdcc24bb0f46e937dfb8c584999ceea467da8732a85,e134920383375328160e3db8401eb5d78aef81938654ec8bf0a324d059517f1c,3478b6438771ad1ee60aa528e90bd6226db3372b5ec56720f5f22973cec892f5,298bb16b725ecd0688a87a1a96f3ca36cf45d2a1cdaf447beca0ea2b326b234b,890baaa1b2ca152011e4537694f1e66edadd31eb5dacfdfd843f67ad0e546a23,c2ae0ea45c19aeaf973c5494bb7cbc81bd75337a417505f6092e5709776637f6,3327eec5718516ecfa4b34c1192d50731f53b36e1a2b34530867940f2ffcce7f,5233dc5eca8830edb42e34bcaa5553599bb8763b6ba2c654bfa31d777c453ac5,391bd154054cec4ed0a21c7e6991416c0be65dc275f9fa10740fdc546616074b,584db68977fecc45069c11251c30452e88e4e3c16070c5f36bc5fc4e878d36dd,e4a79092d9980e1d3aa3a283cc44244046bcbf046b06d1dcec49a4e102411770,a51ea3ddeaeabdc8d542da2c7cf1b3955521829262bba554e88def99451bf730,aa4fa81a912ac79c24c064de7901b9b4a5063f2878a3d492822c564947525a5c
"1000","","2020-11-21 15:00:00","-1","だんがいをこえさんろくをすすみ","","20","","","断崖を超え　山麓を進み","154","","154"
"1000","","2020-12-21 15:00:00","-1","でびゅたんとしゃんぐりらせいやのらぶげーむ","","20","","","デビュタント・シャングリ・ラ　聖夜のラブゲーム","155","","155"
"1000","","2020-12-21 15:00:00","-1","どみねいてっどすのーまん","","20","","","ドミネイテッドスノーマン","156","","156"
"1500","","2020-12-21 15:00:00","-1","ほーりーぱっしょんろーぜず","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-20/1554428411?app=itunes","Holy Passion Roses","157","A2002026608/","157"
"1000","","2021-01-22 15:00:00","-1","しんしゅんぐるめぷりんせすいっとうにかけたおとめたち","","20","","","新春グルメプリンセス！　一投にかけた乙女たち","158","","158"
"1000","","2021-01-22 15:00:00","-1","ぐれーととぅんぬす","","20","","","グレートトゥンヌス","159","","159"
"1500","","2021-01-22 15:00:00","-1","ぶらんにゅーさんらいず","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-20/1554428411?app=itunes","Brand New Sunrise","160","A2002026608/","160"
"1000","","2021-02-15 15:00:00","-1","かけがえのないにちじょう","","20","","","かけがえのない日常","161","","161"
"1000","","2021-02-15 15:00:00","-1","りべつとけつい","","20","","","離別と決意","162","","162"
"1000","","2021-02-15 15:00:00","-1","くろかぜのせいれい","","20","","","黒風の精霊","163","","163"
"1500","","2021-02-15 15:00:00","-1","こころおもい","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-lost-princess-%E3%82%88%E3%81%86%E3%81%93%E3%81%9D%E7%BE%8E%E9%A3%9F%E6%AE%BF%E3%81%B8/1458052782?app=itunes","心想い ～ココロオモイ～","164","A2001452543/","164"
"1000","","2021-03-16 15:00:00","-1","しんでれられっすんはなやかなるひびはりんごのあじ","","20","","","シンデレラレッスン　華やかなる日々はリンゴの味","165","","165"
"1000","","2021-03-16 15:00:00","-1","まもののひめ","","20","","","魔物の姫","166","","166"
"1500","","2021-03-16 15:00:00","-1","こいきらりまじっく","","18","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-21/1566820975?app=itunes","恋キラリマジック☆彡","167","A2002166099/","167"
"1000","","2021-04-15 15:00:00","-1","はがねのまりあとせいなるがくしゃのりせえんぬ","","20","","","鋼の聖女と聖なる学舎の異端児","168","","168"
"1000","","2021-04-15 15:00:00","-1","なもなきげいじゅつ","","20","","","名もなき芸術","169","","169"
"1500","","2021-04-15 15:00:00","-1","むてきどりーみんぐ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-21/1566820975?app=itunes","無敵ドリーミング","170","A2002166099/","170"
"1000","","2021-05-15 15:00:00","-1","いのりえすおーえすたいむとらべるどらごんず","","20","","","イノリＳＯＳ！！　タイムトラベル・ドラゴンズ","171","","171"
"1000","","2021-05-15 15:00:00","-1","ばーすとたいむらーべ","","20","","","バースト・タイムラーベ","172","","172"
"1500","","2021-05-15 15:00:00","-1","しーずざでい","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-22/1577510950?app=itunes","Seize The Day！","173","A2002315260/","173"
"1000","","2021-06-16 15:00:00","-1","いしんでんしんあおいといふれんず","","20","","","以心電心！アオイ トイ フレンズ","174","","174"
"1000","","2021-06-16 15:00:00","-1","きゅうきょくがんぐおうめがといきんぐ","","20","","","究極玩具王 メガトイキング","175","","175"
"1500","","2021-06-16 15:00:00","-1","ぼっちのためのともだちまーち","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-22/1577510950?app=itunes","ぼっちのためのトモダチ行進曲","176","A2002315260/","176"
"1000","","2021-06-16 15:00:00","-1","さじんまうなかで","","20","","","砂塵舞う中で","177","","177"
"1000","","2021-07-15 15:00:00","-1","えんどれすさまーぷろでゅーすまなつのふたりじめぱらだいす","","20","","","エンドレスサマープロデュース　真夏のふたり占めパラダイス","178","","178"
"1000","","2021-07-15 15:00:00","-1","なつやすみのしゅくだい","","20","","","夏休みの宿題","179","","179"
"1500","","2021-07-15 15:00:00","-1","おんりーおんりーおんりーゆー","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-23/1587651257?app=itunes","Only Only You","180","A2002426296/","180"
"1000","","2021-08-15 15:00:00","-1","かるみなさまーらいぶじゃすとあもーめんと","","20","","","カルミナサマーライブ　ジャスト ア モーメント！","181","","181"
"1000","","2021-08-15 15:00:00","-1","くいーんうたくらげ","","20","","","クイーンウタクラゲ","182","","182"
"1500","","2021-08-15 15:00:00","-1","じゃすとあもーめんと","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-23/1587651257?app=itunes","ジャストアモーメント！","183","A2002426296/","183"
"1500","","2021-08-15 15:00:00","-1","しゃいにんぐふゅーちゃーばとるあれんじばーじょん","","20","","","Shining Future （Battle Arrange Ver.）","184","","184"
"1000","","2021-09-15 15:00:00","-1","いりーがるおーえどかるてどくたーみつきのしんさつしつ","","20","","","イリーガルオーエドカルテ　Dr.ミツキの診察室","185","","185"
"1000","","2021-09-15 15:00:00","-1","どくたーぎぐる","","20","","","ドクターギグル","186","","186"
"1500","","2021-09-15 15:00:00","-1","なるしすとれいしょん","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-24/1596344696?app=itunes","Narcistration♡","187","A2002546851/","187"
"1000","","2021-09-15 15:00:00","2109007","れぎおんうぉー","","20","","","レギオンウォー","188","","188"
"1000","","2021-09-15 15:00:00","2109007","ぶいえすれいじれぎおんあぞーるどとのたたかい","","20","","","VSレイジレギオン　アゾールドとの戦い","189","","189"
"1000","","2021-09-15 15:00:00","2109007","ぶいえすれいじれぎおんかりざとのたたかい","","20","","","VSレイジレギオン　カリザとの戦い","190","","190"
"1000","","2021-09-15 15:00:00","2109007","ぶいえすれいじれぎおんぜーんとのたたかい","","20","","","VSレイジレギオン　ゼーンとの戦い","191","","191"
"1000","","2021-09-15 15:00:00","2109007","ぶいえすれいじれぎおんみそらとのたたかい","","20","","","VSレイジレギオン　ミソラとの戦い","192","","192"
"1000","","2021-09-15 15:00:00","2109007","ぶいえすれいじれぎおんらんふぁとのたたかい","","20","","","VSレイジレギオン　ランファとの戦い","193","","193"
"1000","","2021-10-15 15:00:00","-1","はろうぃんせいばーずすくらんぶるもふもふほかくだいさくせん","","20","","","ハロウィンセイバーズ・スクランブル！　もふもふ捕獲大作戦","194","","194"
"1000","","2021-10-15 15:00:00","-1","あいぼうのわたあめちゃん","","20","","","哀暴のわたあめちゃん","195","","195"
"1500","","2021-10-15 15:00:00","-1","はろうぃんもんすたーじゃむ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-24/1596344696?app=itunes","Halloween Monster Jam ！！！","196","A2002546851/","196"
"1000","","2021-11-15 15:00:00","-1","まほうしょうじょがいでんまじかるのわーるず","","20","","","魔法少女外伝　マジカル★ノワールズ！","197","","197"
"1000","","2021-11-15 15:00:00","-1","あんちびーすととりにてぃ","","20","","","アンチビースト・トリニティ","198","","198"
"1500","","2021-11-15 15:00:00","-1","ぐりーでぃらぶ","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-25/1605736665?app=itunes","GREEDY LOVE","199","A2002645259/","199"
"1000","","2021-12-15 15:00:00","-1","めりーぷりんくりすますそらまうしょうじょとまごころのおかし","","20","","","メリープリンクリスマス！　空舞う少女とまごころのお菓子","200","","200"
"1000","","2021-12-15 15:00:00","-1","ひとりぼっちのせいやのようせい","","20","","","ひとりぼっちの聖夜の妖精","201","","201"
"1000","","2021-12-15 15:00:00","-1","みやこずきっちんきゅうきょくへのみち","","20","","","ミヤコ's キッチン　究極への道","202","","202"
"1500","","2021-12-15 15:00:00","-1","ぷりんあらくりすますなの","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-25/1605736665?app=itunes","ぷりん・あ・ら・くりすますなの！","203","A2002645259/","203"
"1000","","2022-01-15 15:00:00","-1","しんしゅんびしょくめもりーずしぇふぃのおつかいだいさくせん","","20","","","新春美食メモリーズ　シェフィのおつかい大作戦！","204","","204"
"1000","","2022-01-15 15:00:00","-1","じゃぎゅうしんもーもん","","20","","","邪牛神モーモン","205","","205"
"1500","","2022-01-15 15:00:00","-1","あいすういんぐす","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-26-ep/1614378087?app=itunes","Ice Wings","206","A2002744778/","206"
"1000","","2022-02-15 15:00:00","-1","てがかりをさがして","","20","","","手がかりを探して","207","","207"
"1000","","2022-02-15 15:00:00","-1","みんながすごすせかいへ","","20","","","みんなが過ごす世界へ","208","","208"
"1000","","2022-02-15 15:00:00","-1","おーばーろーどふぉーす","","20","","","オーバーロードフォース","209","","209"
"1500","","2022-02-15 15:00:00","-1","あしんめとっりくわーるど","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-26-ep/1614378087?app=itunes","Asymmetric World","210","A2002744778/","210"
"1000","","2022-02-15 15:00:00","-1","みんなのおもい","","20","","","みんなの想い","211","","211"
"1000","","2022-03-15 15:00:00","-1","すいーとたいにーすてーじかけだしじょゆうとりとるれでぃ","","20","","","スイート・タイニー・ステージ！　駆け出し女優とリトルレディ","212","","212"
"1000","","2022-03-15 15:00:00","-1","あだねずみどはつてんのちゅうじ","","20","","","讐鼠・怒髪天のチュウジ","213","","213"
"1000","","2022-03-15 15:00:00","-1","はっぴーあにばーさりーすぺしゃるらんどそるくいずこねくと","","20","","","Happy Anniv. スペシャル ランドソルクイズコネクト！","214","","214"
"1000","","2022-03-15 15:00:00","-1","しんきんぐたいむ","","20","","","シンキングタイム！","215","","215"
"1500","","2022-03-15 15:00:00","-1","みゅーじかるがきこえる","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-27-ep/1625225992?app=itunes","ミュージカルが聴こえる？","216","A2002850421/","216"
"1500","","2022-03-15 15:00:00","2109012","くろっしんぐとぅるーす","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-character-song-album-vol-3/1609864796?app=itunes","Crossing Truth","217","A2002696929/","217"
"1000","","2022-04-15 15:00:00","-1","おたからちょうだいいんびじぶるすてぃーらーず","","20","","","お宝頂戴！　インビジブル・スティーラーズ","218","","218"
"1000","","2022-04-15 15:00:00","-1","たいよくぼうくんかじのおう","","20","","","大慾暴君・カジノ王","219","","219"
"1500","","2022-04-15 15:00:00","-1","しーくれっとろんぎんぐ","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-27-ep/1625225992?app=itunes","Secret Longing","220","A2002850421/","220"
"1000","","2022-05-15 15:00:00","-1","えぴそーどおぶぱいれーつかいぞくじまののろわれしいほう","","20","","","エピソード・オブ・パイレーツ　海賊島の呪われし遺宝","221","","221"
"1000","","2022-05-15 15:00:00","-1","かいほうされしざいほうのしゅごしゃ","","20","","","解放されし財宝の守護者","222","","222"
"1500","","2022-05-15 15:00:00","-1","むてきのぱいれーつ","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-28/1635909695?app=itunes","無敵のパイレーツ","223","A2002984656/","223"
"1000","","2022-05-15 15:00:00","-1","そうごんなるねっさ","","20","","","荘厳なる熱砂","224","","224"
"1000","","2022-06-15 15:00:00","-1","えんじょいあんどりふれっしゅでこぼこがーるずきゃんぷ","","20","","","エンジョイ＆リフレッシュ！　でこぼこガールズ・キャンプ","225","","225"
"1000","","2022-06-15 15:00:00","-1","あすとらいあたけもどき","","20","","","アストライアタケモドキ","226","","226"
"1500","","2022-06-15 15:00:00","-1","さんしゃいんぱーてぃ","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-28/1635909695?app=itunes","さん！シャインPARTY","227","A2002984656/","227"
"1000","","2022-06-15 15:00:00","-1","いざゆかんれいみょうなるもりのおくへと","","20","","","いざ行かん、霊妙なる森の奥へと","228","","228"
"1000","","2022-07-15 15:00:00","-1","とぅいんくるさまーげーむなつうみにきらめくみっつのおもい","","20","","","トゥインクルサマーゲーム　夏海にきらめく三つの想い","229","","229"
"1000","","2022-07-15 15:00:00","-1","かいしょうたつのここまんだー","","20","","","海将タツノココマンダー","230","","230"
"1500","","2022-07-15 15:00:00","-1","しーくれっとすたー","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-29/1644049661?app=itunes","Secret Star","231","A2003073369/","231"
"1000","","2022-07-15 15:00:00","-1","かけろとこなつあるてぃめっとびーちふらっぐす","","20","","","駆けろ常夏！アルティメットビーチフラッグス","232","","232"
"1000","","2022-08-15 15:00:00","-1","りとるさまーめもりーずなぎさでみつけたちいさなしあわせ","","20","","","リトル・サマー・メモリーズ　渚でみつけた小さな幸せ","233","","233"
"1000","","2022-08-15 15:00:00","-1","むーんれいげーと","","20","","","ムーンレイゲート","234","","234"
"1500","","2022-08-15 15:00:00","-1","わくわくさまーたいむ","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-29/1644049661?app=itunes","わくわくSUMMER TIME！","235","A2003073369/","235"
"1000","","2022-08-15 15:00:00","-1","みゅーちゃんすくすくにっき","","20","","","みゅ～ちゃんすくすく日記","236","","236"
"1000","","2022-09-15 15:00:00","-1","まほまほみらくるじゃーにーたびするしょうじょとさいはてのたいじゅ","","20","","","マホマホ・ミラクル・ジャーニー！　旅する少女と最果ての大樹","237","","237"
"1000","","2022-09-15 15:00:00","-1","あいしつのばろめっつ","","20","","","哀執のバロメッツ","238","","238"
"1500","","2022-09-15 15:00:00","-1","はんなりおとめどうちゅう","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-30/1656635604?app=itunes","はんなり乙女道中","239","A2003192847/","239"
"1000","","2022-10-15 15:00:00","-1","ふぁぼらぶだいしゅうごうしこうのさいてんとしょうじょのひめたおしごと","","20","","","ファボ！ラブ！大集合！　至高の祭典と少女の秘めた推し事","240","","240"
"1000","","2022-10-15 15:00:00","-1","きょうらんのはいしんしゃかがみ","","20","","","狂乱の配信者・カガミ","241","","241"
"1500","","2022-10-15 15:00:00","-1","おたおたわーるど","","20","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-30/1656635604?app=itunes","O-TA-O-TA WORLD","242","A2003192847/","242"
"1000","","2022-11-15 15:00:00","-1","とらいばるすぴりっつかかげるつるぎとほこりのかけはし","","20","","","トライバルスピリッツ　掲げる剣と誇りの架け橋","243","","243"
"1000","","2022-11-15 15:00:00","-1","おぶしだんごーれむ","","20","","","オブシダンゴーレム","244","","244"
"1500","","2022-11-15 15:00:00","-1","ないつそうる","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-31/1663442574?app=itunes","Knight's Soul","245","A2003240157/","245"
"1000","","2022-12-15 15:00:00","-1","はっぴーはぷにんぐしあわせのふたごてんしとせいやのおくりもの","","20","","","ハッピー・ハプニング　幸せの双子天使と聖夜の贈り物","246","","246"
"1000","","2022-12-15 15:00:00","-1","あんはっぴーとれんと","","20","","","アンハッピートレント","247","","247"
"1500","","2022-12-15 15:00:00","-1","はつゆきついんあぷろーち","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-31/1663442574?app=itunes","はつゆきツインアプローチ","248","A2003240157/","248"
"1000","","2023-01-15 15:00:00","-1","ゆけむりぼうねんきたんはつひのでにさかずきを","","20","","","湯けむり忘年奇譚　初日の出に盃を","249","","249"
"1000","","2023-01-15 15:00:00","-1","けがれしゆのかみようらん","","20","","","穢れし湯ノ神・陽卵","250","","250"
"1500","","2023-01-15 15:00:00","-1","まさゆめ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-32-ep/1679183184?app=itunes","ma.sa.yu.me.","251","A2003398337/","251"
"1000","","2023-01-15 15:00:00","-1","しんしゅんひがわりゆ","","20","","","新春日替わり湯","252","","252"
"1000","","2023-01-15 15:00:00","2116007","しゅうえんのえりゅしおん","","20","","","終炎のエリュシオン","253","","253"
"1000","","2023-01-15 15:00:00","2116007","よみがえりしきょういたち","","20","","","甦りし脅威たち","254","","254"
"1000","","2023-01-15 15:00:00","2116007","いつわりのきゅうさいしゃ","","20","","","偽りの救済者","255","","255"
"1000","","2023-01-15 15:00:00","2116007","しゅうえんをつかさどりしまじゅつし","","20","","","終炎を司りし魔術師","256","","256"
"1000","","2023-01-15 15:00:00","2116007","りがいのちからをもとめしもの","","20","","","理外の力を求めし者","257","","257"
"1000","","2023-02-15 15:00:00","-1","きぼうをゆめみるらくえん","","20","","","希望を夢見る楽園","258","","258"
"1000","","2023-02-15 15:00:00","-1","ふたしかなみらいでも","","20","","","不確かな未来でも","259","","259"
"1000","","2023-02-15 15:00:00","-1","らくえんのしゅごしゃ","","20","","","楽園の守護者","260","","260"
"1000","","2023-02-15 15:00:00","-1","くおんのそのをかたどるもの","","20","","","久遠の園を象る者","261","","261"
"1500","","2023-02-15 15:00:00","-1","ねばーるーずあげいん","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-32-ep/1679183184?app=itunes","ネバールーズアゲイン","262","A2003398337/","262"
"1000","","2023-03-15 15:00:00","-1","ねことだがしのきっさてんかふぇなっしゅかっつぇにようこそ","","20","","","猫と駄菓子の喫茶店　カフェ・ナッシュカッツェにようこそ","263","","263"
"1000","","2023-03-15 15:00:00","-1","がんぷくきさいのまねきねこ","","20","","","願福寄災の招き猫","264","","264"
"1500","","2023-03-15 15:00:00","-1","にゃんだふるすうぃんぐ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-33-ep/1688146794?app=itunes","にゃんだフルスウィング","265","A2003506491/","265"
"1000","","2023-04-15 15:00:00","-1","でぃあーずおかえりとただいまのやくそく","","20","","","Dears　おかえりとただいまの約束","266","","266"
"1000","","2023-04-15 15:00:00","-1","だいおうしょうじょう","","20","","","ダイオウショウジョウ","267","","267"
"1500","","2023-04-15 15:00:00","-1","わたしいろすとーりー","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-33-ep/1688146794?app=itunes","私色STORY","268","A2003506491/","268"
"1000","","2023-04-15 15:00:00","-1","まものせいたいほうこくしょ","","20","","","魔物生態報告書","269","","269"
"1000","","2023-04-15 15:00:00","-1","ばんかいろめくしんてんち","","20","","","万華色めく新天地","270","","270"
"1000","","2023-04-15 15:00:00","-1","じおておごにあのたたかい","","20","","","ジオ・テオゴニアの戦い","271","","271"
"1000","","2023-05-15 15:00:00","-1","こねくとうぃずぶるーしょうじょがそらにいたるまで","","20","","","コネクト・ウィズ・ブルー　少女が空に至るまで","272","","272"
"1000","","2023-05-15 15:00:00","-1","えいちのれんきんじゅつしもーぶ","","20","","","叡智の錬金術師・モーヴ","273","","273"
"1500","","2023-05-15 15:00:00","-1","つばさのぷろろーぐ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-34-ep/1698958405?app=itunes","ツバサのプロローグ","274","A2003649511/","274"
"1000","","2023-05-15 15:00:00","-1","らんどそるいちごいちえ","","20","","","ランドソル一期一会","275","","275"
"1000","","2023-05-15 15:00:00","-1","じげんだんそう","","20","","","次元断層","276","","276"
"1000","","2023-05-15 15:00:00","-1","じげんのはざまにあらわれしきょうい","","20","","","次元の狭間に現れし脅威","277","","277"
"1000","","2023-05-15 15:00:00","-1","かれいなるせかいのきょうてき","","20","","","華麗なる世界の強敵","278","","278"
"1000","","2023-06-15 15:00:00","-1","ヴぁんぱいあふぉーくろあよとびのきょうえん","","20","","","ヴァンパイアフォークロア　夜と美の饗宴","279","","279"
"1000","","2023-06-15 15:00:00","-1","へんぼうせしじゅうしゃぶらど","","20","","","変貌せし従者・ブラド","280","","280"
"1500","","2023-06-15 15:00:00","-1","ごしかるらでぃかるえたーなるうぇでぃんぐ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-35-ep/1706771993?app=itunes","Gothical Radical † Eternal Wedding","281","A2003743784/","281"
"1000","","2023-06-15 15:00:00","-1","ゆきのしんびかい","","20","","","ユキの審美会","282","","282"
"1000","","2023-06-15 15:00:00","-1","ぷりんせすふぁいと","","20","","","プリンセス・ファイト☆","283","","283"
"1000","","2023-06-15 15:00:00","-1","えるぴすとうのたたかい","","20","","","エルピス島の戦い","284","","284"
"1000","","2023-07-15 15:00:00","-1","おーまのみずからっぽだいさくせんひみつしゅぎしゃとたぶーのうみ","","20","","","オーマの水からっぽ大作戦　秘密主義者と禁断の海","285","","285"
"1000","","2023-07-15 15:00:00","-1","ふっかつのしろきしまくじら","","20","","","復活の白き島クジラ","286","","286"
"1500","","2023-07-15 15:00:00","-1","めたもるかれいどすこーぷ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-35-ep/1706771993?app=itunes","メタモル・カレイドスコープ","287","A2003743784/","287"
"1000","","2023-07-15 15:00:00","-1","ぷりんせすのひみつ","","20","","","プリンセスの秘密","288","","288"
"1000","","2023-07-15 15:00:00","-1","ぐるめちぇいさーごうしゅっぱつしんこう","","20","","","グルメチェイサー号、出発進行！","289","","289"
"1000","","2023-08-15 15:00:00","-1","せんりつゆうきかいがんさまーりぞーとすりらーず","","20","","","戦慄幽奇海岸　～サマーリゾートスリラーズ～","290","","290"
"1000","","2023-08-15 15:00:00","-1","ぐらっじれいす","","20","","","グラッジレイス","291","","291"
"1500","","2023-08-15 15:00:00","-1","あいのきずな","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-36-ep/1715601508?app=itunes","アイノキズナ","292","A2003875539/","292"
"1500","","2023-08-15 15:00:00","2201005","ぷれしゃすじゃーにー","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-34-ep/1698958405?app=itunes","Precious Journey","293","A2003649511/","293"
"1500","","2023-08-15 15:00:00","2201008","あかねいろのよりみち","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-34-ep/1698958405?app=itunes","茜色の寄り道","294","A2003649511/","294"
"1000","","2023-09-15 15:00:00","-1","うぃざーでぃんぐあおはるでいずまほうがくえんときせきのかね","","20","","","ウィザーディング・アオハル・デイズ　魔法学園と奇跡の鐘","295","","295"
"1000","","2023-09-15 15:00:00","-1","はなたれしぼうまあるげーす","","20","","","放たれし暴魔・アルゲース","296","","296"
"1500","","2023-09-15 15:00:00","-1","そのはるにっきのつづきから","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-36-ep/1715601508?app=itunes","その春、日記の続きから","297","A2003875539/","297"
"1000","","2023-09-15 15:00:00","2201007","らいらえる","","20","","","ライラエル","298","","298"
"1000","","2023-09-15 15:00:00","-1","べんきょうのじゅんびはできてる","","20","","","勉強の準備はできてる？","299","","299"
"1000","","2023-09-15 15:00:00","-1","ほうかごえでゅけーしょん","","20","","","放課後エデュケーション","300","","300"
"1000","","2023-10-15 15:00:00","-1","ろまんしんぐさらさりあさばくのはなよめとふしぎのらんぷ","","20","","","ロマンシング・サラサリア　～砂漠の花嫁と不思議のランプ～","301","","301"
"1000","","2023-10-15 15:00:00","-1","かりど","","20","","","カリド","302","","302"
"1500","","2023-10-15 15:00:00","-1","あでにうむ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-37/1725451556?app=itunes","Adenium","303","A2004083137/","303"
"1000","","2023-10-15 15:00:00","2202001","ばんでぃしすたーず","","20","","","バンディ・シスターズ","304","","304"
"1000","","2023-10-15 15:00:00","-1","むげんのまりっじしむ","","20","","","夢幻のマリッジ・シム","305","","305"
"1000","","2023-10-15 15:00:00","-1","まものが","","20","","","魔物が！！","306","","306"
"1000","","2023-10-15 15:00:00","-1","しんてんちのきょうてき","","20","","","新天地の強敵","307","","307"
"1000","","2023-11-15 15:00:00","-1","くりみなるるーきーてんしたちのぱらどくす","","20","","","クリミナル ルーキー　天使たちのパラドクス","308","","308"
"1000","","2023-11-15 15:00:00","-1","さいしゅうくえすとです","","20","","","最終クエストです★","309","","309"
"1500","","2023-11-15 15:00:00","-1","いりどろーたす","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-37/1725451556?app=itunes","イリドロータス","310","A2004083137/","310"
"1000","","2023-11-15 15:00:00","-1","たびとせいちょうとはんせいのきろく","","20","","","旅と成長（と反省）の記録","311","","311"
"1000","","2023-11-15 15:00:00","2201001","あるたーめいでん","","20","","","アルターメイデン","312","","312"
"1000","","2023-11-15 15:00:00","-1","あどべんちゃー","","20","","","アドベンチャー","313","","313"
"1000","","2023-12-15 15:00:00","-1","くらいべいびーくりすますたがためのこうふくなるひ","","20","","","クライ・ベイビー・クリスマス　誰が為の幸福なる日","314","","314"
"1000","","2023-12-15 15:00:00","-1","ばじりすくあろす","","20","","","バジリスク・アロス","315","","315"
"1500","","2023-12-15 15:00:00","-1","くりすますぶれっしんぐ","","20","","https://music.apple.com/jp/album/princess-connect-re-dive-priconne-character-song-38-ep/1737858842?app=itunes","Christmas Blessing","316","A2004367403/","316"
"1000","","2023-12-15 15:00:00","-1","あどべんとかれんだー","","20","","","アドベントカレンダー","317","","317"
