e044aca4b2c397e695d6e914a89633178ebeb0f754ab3476abd62df235562ab8,b0e69b11534fadf76ba5b3debb22729aff77de07836eb0c33f790026a57ef3ef,ab7e913459f3fe2c0c694c1de82ebb79d95710cc16175bd6d98ee70800705f6f,5cf181bc4eb147f926a49a70541acbbc244a45549058391c9a44c6939a0105ad,77005c2bc413a27d2b01cfd190a5ea613e4d1a2766a5cfc65e55baadef78c65f,dc417f437d37754c9ddf3b68d373d28ade23427b73856ec3e189d9d07a312ac6,4470b3b57e00d0dd7074e20fba48f5f1e6d3106a5cd63b0120a76093fd4f426e,1ec0e2c22e9ea384d72147fd5482eef3f8af68e44ee1e46f01d4e5ba74baaade,63c5ee41de0bf241213acfc3f2b6fac8257dadbf95e87d729cc1705ffd61ab53,c2530c195e1183a713a88eec1d72c4995ffb3faa0dc4b4ed8147cc782faa699e,055c70082c8f1887789e7fde7160baf4ada51ef3203bc2745737db44585620f8,c1a4d4139977eac1707151c543807b52c11569e61069d99835a0f15e6c4a063a,2b8a30ae96a91af0699000ebc411ab22733ea52ca1ae3b4e6c3997b18d59d9de,eecb3039f5bfaf66fc79b609a6767d5825e6f1b792e23d714780f99f2f5b1b90,0913717bf594da9bd35418a5c576a8b81203ca43ff7bb8d4fb2ed2858130f095,fe032950b1c4f560f4a03faf72efe311f0eaf081d5eebe8505454f63d24c9428,05450ad7f8fd859139e776ef1eafd2a21bb334ff6908a5d3c7fbea23bb9e5e09,3021d06ff59c328d98b5be74fdf28f9faa1a7a2079b7cbac37bf7d3777109619,4a3ead5ea0763a94d428d2e3f112940cac166d257ca49efa1d1966a98c45f126
"1","0","0","5","0","0","1","3","0","0","2.4","1.5","178","0","10103","-55","0","610103006",""
"2","0","5104321","5","5104322","0","1","1","3","600","1.3","5.5","238","0","10104","0","610104401","610104004",""
"1","0","0","5","5104323","40","1","2","0","600","1.5","1.5","238","0","10104","-40","0","610104005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","238","0","10104","-40","0","610104006",""
"1","0","5078321","5","5078322","62","1","1","0","0","1.55","1.5","181","0","10105","-45","0","610105004",""
"4","490","0","5","5078323","0","1","2","0","0","1.55","1.5","181","0","10105","-45","0","610105005",""
"1","0","0","5","0","0","1","3","0","0","1.55","1.5","181","0","10105","-45","0","610105006",""
"3","12","5106321","5","5106322","0","1","1","3","600","1.2","5.5","240","0","10106","0","610106401","610106004",""
"1","0","0","5","5106323","60","1","2","0","600","1.2","1.5","240","0","10106","0","610106402","610106005",""
"1","0","0","5","0","0","1","3","0","0","1.2","1.5","240","0","10106","0","0","610106006",""
"2","0","5080321","5","5080322","0","1","1","3","600","1.4","5.5","184","0","10107","-70","610107401","610107004",""
"1","0","0","5","5080323","60","1","2","0","0","1.5","1.5","184","0","10107","-70","610107402","610107005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","184","0","10107","-70","0","610107006",""
"1","0","5108321","5","5108322","80","1","1","3","600","1.55","5.5","243","0","10108","-35","610108401","610108004",""
"1","0","0","5","5108323","60","1","2","0","600","1.55","1.5","243","0","10108","-35","610108402","610108005",""
"1","0","0","5","0","0","1","3","0","0","1.55","1.5","243","0","10108","-35","0","610108006",""
"3","20","5082321","5","5082322","0","1","1","3","600","2","5.5","187","0","10109","-20","610109401","610109004",""
"1","0","0","5","5082323","69","1","2","0","0","2","1.5","187","0","10109","-20","0","610109005",""
"1","0","0","5","0","0","1","3","0","0","2","1.5","187","0","10109","-20","0","610109006",""
"5","10000000","5110321","5","5110322","69","1","1","3","600","1","5.5","246","0","10110","-50","610110401","610110004",""
"2","0","0","5","5110323","0","1","2","0","600","0.85","1.5","246","0","10110","-50","610110402","610110005",""
"1","0","0","5","0","0","1","3","0","0","1","1.5","246","0","10110","-50","0","610110006",""
"1","0","5111321","5","5111322","60","1","1","3","600","1.35","5.5","246","0","10111","-78","610111401","610111004",""
"2","0","0","5","5111323","0","1","2","0","600","1.2","1.5","246","0","10111","-55","610111402","610111005",""
"1","0","0","5","0","0","1","3","0","0","1.35","1.5","246","0","10111","-78","0","610111006",""
"2","0","5084321","5","5084322","0","1","1","3","600","1.35","5.5","190","0","10112","5","610112401","610112004",""
"3","10","0","5","5084323","0","1","2","0","600","1.35","1.5","190","0","10112","5","0","610112005",""
"1","0","0","5","0","0","1","3","0","0","1.35","1.5","190","0","10112","5","0","610112006",""
"2","0","5085321","5","5085322","0","1","1","3","600","0.95","5.5","190","0","10113","-20","610113401","610113004",""
"1","0","0","5","5085323","68","1","2","0","600","1.2","1.5","190","0","10113","-20","0","610113005",""
"1","0","0","5","0","0","1","3","0","0","1.2","1.5","190","0","10113","-20","0","610113006",""
"3","16","5114321","5","5114322","0","1","1","3","600","1.25","5.5","249","0","10114","20","610114401","610114004",""
"1","0","0","5","5114323","58","1","2","0","600","1.25","1.5","249","0","10114","20","610114402","610114005",""
"1","0","0","5","0","0","1","3","0","0","1.25","1.5","249","0","10114","20","0","610114006",""
"3","15","5088321","5","5088322","0","1","1","3","600","1.4","5.5","193","0","10115","-70","610115401","610115004",""
"1","0","0","5","5088323","72","1","2","0","0","1.5","1.5","193","0","10115","-70","610115402","610115005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","193","0","10115","-70","0","610115006",""
"1","0","5116321","5","5116322","74","1","1","3","600","1.85","5.5","252","0","10116","-25","610116401","610116004",""
"1","0","0","5","5116323","53","1","2","0","0","1.85","1.5","252","0","10116","-25","610116402","610116005",""
"1","0","0","5","0","0","1","3","0","0","1.85","1.5","252","0","10116","-25","0","610116006",""
"1","0","5090321","5","5090322","86","1","1","3","600","1.18","5.5","196","0","10117","-45","0","610117004",""
"4","300","0","5","5090323","0","1","2","0","0","1.18","1.5","196","0","10117","-45","0","610117005",""
"1","0","0","5","0","0","1","3","0","0","1.18","1.5","196","0","10117","-45","0","610117006",""
"1","0","5118321","5","5118322","69","1","1","3","600","1.25","5.5","255","0","10118","-20","610118401","610118004",""
"1","0","0","5","5118323","42","1","2","0","600","1.25","1.5","255","0","10118","-20","610118402","610118005",""
"1","0","0","5","0","0","1","3","0","0","1.25","1.5","255","0","10118","-20","0","610118006",""
"1","0","5092321","5","5092322","70","1","1","3","600","1.4","5.5","199","0","10119","-50","0","610119004",""
"2","0","0","5","5092323","0","1","2","0","600","1.15","1.5","199","0","10119","-20","610119402","610119005",""
"1","0","0","5","0","0","1","3","0","0","1.4","1.5","199","0","10119","-50","0","610119006",""
"1","0","5120321","5","5120322","71","1","1","3","600","1.55","5.5","255","0","10120","-35","610120401","610120004",""
"2","0","0","5","5120323","0","1","2","0","600","1.2","1.5","255","0","10120","-35","610120402","610120005",""
"1","0","0","5","0","0","1","3","0","0","1.55","1.5","255","0","10120","-35","0","610120006",""
"3","10","5094321","5","5094322","0","1","1","3","600","2.2","5.5","200","0","10121","-50","610121401","610121004",""
"1","0","0","5","5094323","68","1","2","0","0","2.2","1.5","200","0","10121","-50","0","610121005",""
"1","0","0","5","0","0","1","3","0","0","2.2","1.5","200","0","10121","-50","0","610121006",""
"1","0","5122321","5","5122322","68","1","1","3","600","1.7","5.5","255","0","10122","40","610122401","610122004",""
"2","0","0","5","5122323","0","1","2","4.5","600","1","1.5","255","0","10122","20","610122402","610122005",""
"1","0","0","5","0","0","1","3","0","0","1.7","1.5","255","0","10122","40","0","610122006",""
"1","0","5096321","5","5096322","80","1","1","3","600","1.3","5.5","200","0","10123","-120","0","610123004",""
"2","0","0","5","5096323","0","1","2","0","600","1","1.5","200","0","10123","-80","610123402","610123005",""
"1","0","0","5","0","0","1","3","0","0","1.3","1.5","200","0","10123","-120","0","610123006",""
"2","0","5124321","5","5124322","0","1","1","3","600","0.83","5.5","255","0","10124","-20","610124401","610124004",""
"1","0","0","5","5124323","66","1","2","0","600","0.83","1.5","255","0","10124","-20","0","610124005",""
"1","0","0","5","0","0","1","3","0","0","0.83","1.5","255","0","10124","-20","0","610124006",""
"2","0","5098321","5","5098322","0","1","1","3","600","1.3","5.5","200","0","10125","-120","610125401","610125004",""
"2","0","0","5","5098323","0","1","2","0","600","1.1","1.5","200","0","10125","-80","610125402","610125005",""
"1","0","0","5","0","0","1","3","0","0","1.3","1.5","200","0","10125","-85","0","610125006",""
"1","0","5126321","5","5126322","83","1","1","3","600","1.5","5.5","255","0","10126","-25","610126401","610126004",""
"2","0","0","5","5126323","0","1","2","3","600","1.3","1.5","255","0","10126","-25","610126402","610126005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","255","0","10126","-25","0","610126006",""
"2","0","5100321","5","5100322","0","1","1","3","600","1.1","5.5","200","0","10127","-50","610127401","610127004",""
"1","0","0","5","5100323","64","1","2","0","600","1.5","1.5","200","0","10127","-70","0","610127005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","200","0","10127","-70","0","610127006",""
"3","15","5128321","5","5128322","0","1","1","3","600","1.85","5.5","255","0","10128","-25","610128401","610128004",""
"1","0","0","5","5128323","62","1","2","0","0","1.85","1.5","255","0","10128","-25","610128402","610128005",""
"1","0","0","5","0","0","1","3","0","0","1.85","1.5","255","0","10128","-25","0","610128006",""
"1","0","5102321","5","5102322","66","1","1","3","600","1.25","5.5","200","0","10129","-85","0","610129004",""
"2","0","0","5","5102323","0","1","2","0","600","1.1","1.5","200","0","10129","-80","610129402","610129005",""
"1","0","0","5","0","0","1","3","0","0","1.25","1.5","200","0","10129","-85","0","610129006",""
"1","0","5130321","5","5130322","78","1","1","3","600","1.2","5.5","255","0","10130","0","0","610130004",""
"2","0","0","5","5130323","0","1","2","0","600","1","1.5","255","0","10130","0","610130402","610130005",""
"1","0","0","5","0","0","1","3","0","0","1.2","1.5","255","0","10130","0","0","610130006",""
"2","0","5104321","5","5104322","0","1","1","3","600","1.3","5.5","200","0","10131","0","610131401","610131004",""
"1","0","0","5","5104323","40","1","2","0","600","1.5","1.5","200","0","10131","-40","0","610131005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","200","0","10131","-40","0","610131006",""
"3","15","5132321","5","5132322","0","1","1","3","600","1","5.5","255","0","10132","-60","610132401","610132004",""
"1","0","0","5","5132323","70","1","2","0","0","1","1.5","255","0","10132","-60","610132402","610132005",""
"1","0","0","5","0","0","1","3","0","0","1","1.5","255","0","10132","-60","0","610132006",""
"3","12","5106321","5","5106322","0","1","1","3","600","1.2","5.5","200","0","10133","0","610133401","610133004",""
"1","0","0","5","5106323","60","1","2","0","600","1.2","1.5","200","0","10133","0","610133402","610133005",""
"1","0","0","5","0","0","1","3","0","0","1.2","1.5","200","0","10133","0","0","610133006",""
"1","0","5134321","5","5134322","55","1","1","3","600","1.85","5.5","255","0","10134","-50","0","610134004",""
"3","30","0","5","5134323","0","1","2","3","600","1.85","1.5","255","0","10134","-50","610134402","610134005",""
"1","0","0","5","0","0","1","3","0","0","1.85","1.5","255","0","10134","-50","0","610134006",""
"1","0","5108321","5","5108322","85","1","1","3","600","1.55","5.5","200","0","10135","-35","610135401","610135004",""
"1","0","0","5","5108323","70","1","2","0","600","1.55","1.5","200","0","10135","-35","610135402","610135005",""
"1","0","0","5","0","0","1","3","0","0","1.55","1.5","200","0","10135","-35","0","610135006",""
"2","0","5136321","5","5136322","0","1","1","3","600","1.1","5.5","255","0","10136","0","610136401","610136004",""
"1","0","0","5","5136323","84","1","2","0","600","1.5","1.5","255","0","10136","-50","0","610136005",""
"1","0","0","5","0","0","1","3","0","0","1.5","1.5","255","0","10136","-50","0","610136006",""
"1","0","5137321","5","5137322","75","1","1","0","0","0.85","5.5","255","0","10137","0","0","610137004",""
"1","0","0","5","5137323","50","1","2","0","0","0.85","1.5","255","0","10137","0","0","610137005",""
"1","0","0","5","0","0","1","3","0","0","0.85","1.5","255","0","10137","0","0","610137006",""
"5","2000000","5110321","5","5110322","69","1","1","3","600","1","5.5","200","0","10138","-50","610138401","610138004",""
"2","0","0","5","5110323","0","1","2","0","600","0.85","1.5","200","0","10138","-50","610138402","610138005",""
"1","0","0","5","0","0","1","3","0","0","1","1.5","200","0","10138","-50","0","610138006",""
"1","0","5111321","5","5111322","62","1","1","3","600","1.35","5.5","200","0","10139","-78","610139401","610139004",""
"2","0","0","5","5111323","0","1","2","0","600","1.2","1.5","200","0","10139","-55","610139402","610139005",""
"1","0","0","5","0","0","1","3","0","0","1.35","1.5","200","0","10139","-78","0","610139006",""
"1","0","5140321","5","5140322","86","1","1","3","600","1.4","5.5","255","0","10140","0","0","610140004",""
"1","0","0","5","5140323","52","1","2","0","0","1.4","1.5","255","0","10140","0","0","610140005",""
"1","0","0","5","0","0","1","3","0","0","1.4","1.5","255","0","10140","0","0","610140006",""
"3","16","5114321","5","5114322","0","1","1","3","600","1.25","5.5","200","0","10141","20","610141401","610141004",""
"1","0","0","5","5114323","58","1","2","0","600","1.25","1.5","200","0","10141","20","610141402","610141005",""
"1","0","0","5","0","0","1","3","0","0","1.25","1.5","200","0","10141","20","0","610141006",""
"1","0","5142321","5","5142322","76","1","1","3","600","1.45","5.5","255","0","10142","-33","0","610142004",""
"2","0","0","5","5142323","0","1","2","3","600","1.23","1.5","255","0","10142","-40","610142402","610142005",""
"1","0","0","5","0","0","1","3","0","0","1.45","1.5","255","0","10142","-33","0","610142006",""
"1","0","5116321","5","5116322","72","1","1","3","600","1.85","5.5","200","0","10143","-25","610143401","610143004",""
"1","0","0","5","5116323","52","1","2","0","0","1.85","1.5","200","0","10143","-25","610143402","610143005",""
"1","0","0","5","0","0","1","3","0","0","1.85","1.5","200","0","10143","-25","0","610143006",""
"1","0","5144321","5","5144322","65","1","1","3","600","1","5.5","255","0","10144","-33","0","610144004",""
"2","0","0","5","5144323","0","1","2","3","600","1","1.5","255","0","10144","-40","610144402","610144005",""
"1","0","0","5","0","0","1","3","0","0","1","1.5","255","0","10144","-33","0","610144006",""
"1","0","5118321","5","5118322","74","1","1","3","600","1.25","5.5","200","0","10145","-20","610145401","610145004",""
"1","0","0","5","5118323","52","1","2","0","600","1.25","1.5","200","0","10145","-20","610145402","610145005",""
"1","0","0","5","0","0","1","3","0","0","1.25","1.5","200","0","10145","-20","0","610145006",""
"2","0","5146321","5","5146322","0","1","1","3","600","0.87","5.5","255","0","10146","-45","610146401","610146004",""
"1","0","0","5","5146323","58","1","2","0","0","1.18","1.5","255","0","10146","-45","0","610146005",""
"1","0","0","5","0","0","1","3","0","0","1.18","1.5","255","0","10146","-45","0","610146006",""
"1","0","5120321","5","5120322","76","1","1","0","600","1.55","5.5","200","0","10147","-35","610147401","610147004",""
"2","0","0","5","5120323","0","1","2","4","600","1.2","1.5","200","0","10147","-35","610147402","610147005",""
"1","0","0","5","0","0","1","3","0","0","1.55","1.5","200","0","10147","-35","0","610147006",""
"2","0","5148321","5","5148322","0","1","1","3","600","1.4","5.5","255","0","10148","-50","610148401","610148004",""
"1","0","0","5","5148323","72","1","2","0","0","1.7","1.5","255","0","10148","-50","0","610148005",""
"1","0","0","5","0","0","1","3","0","0","1.7","1.5","255","0","10148","-50","0","610148006",""
"1","0","5122321","5","5122322","68","1","1","3","600","1.7","5.5","200","0","10149","40","610149401","610149004",""
"2","0","0","5","5122323","0","1","2","4.5","600","1","1.5","200","0","10149","20","610149402","610149005",""
"1","0","0","5","0","0","1","3","0","0","1.7","1.5","200","0","10149","40","0","610149006",""
"1","0","5150321","5","5150322","71","1","1","0","0","1.35","5.5","255","0","10150","-33","0","610150004",""
"1","0","0","5","5150323","50","1","2","0","0","1.35","1.5","255","0","10150","-33","0","610150005",""
"1","0","0","5","0","0","1","3","0","0","1.35","1.5","255","0","10150","-33","0","610150006",""
"2","0","5124321","5","5124322","0","1","1","3","600","0.83","5.5","200","0","10151","-20","610151401","610151004",""
"1","0","0","5","5124323","66","1","2","0","600","0.83","1.5","200","0","10151","-20","0","610151005",""
"1","0","0","5","0","0","1","3","0","0","0.83","1.5","200","0","10151","-20","0","610151006",""
"2","0","5152321","5","5152322","0","1","1","4.8","600","0.7","5.5","255","0","10152","20","610152401","610152004",""
"1","0","0","5","5152323","81","1","2","0","0","0.96","1.5","255","0","10152","30","0","610152005",""
"1","0","0","5","0","0","1","3","0","0","0.96","1.5","255","0","10152","30","0","610152006",""
"2","0","0","5","5017321","0","1","1","3","600","0.9","1.5","200","0","10153","50","610153401","610153004",""
"1","0","0","5","5017322","69","1","2","0","0","1","1.5","200","0","10153","84","0","610153005",""
"1","0","0","5","0","0","1","3","0","0","1","1.5","200","0","10153","84","0","610153006",""
"1","0","5154321","5","5154322","68","1","1","3","600","1.25","5.5","255","0","10154","-33","0","610154004",""
"2","0","0","5","5154323","0","1","2","3","600","1","1.5","255","0","10154","-10","610154402","610154005",""
"1","0","0","5","0","0","1","3","0","0","1.25","1.5","255","0","10154","-33","0","610154006",""
