ba9f175ec4d16224fbc3b5fc2cff97fa91247202894cd150e030698c325affaf,7789b2d186f96d287616ef9ee6f73b92c2b5d24e5aeef63d64ad19b4186348e8,7cbcd2fbd4c69bba7903f0d61a9abc4eff3b8579942ba47ef22214f1fa793949,6809a9c588d368add65df6201df78aadd33a1ebc3c4499f289a6eab3589d6fc6,fe2a4ee15ba5ea62c14f590d50d1dd287b9d1838e72398b971d2d58de80975a0,11c9b1479fa7dc164a5ddcab4ea9c3bf131c79ee2fb115378a80cda339688132,778b269b2a7d01c265d9086713513cd9a88a12806b09ddf1350e405a472b19de,a5056bc355a97c83fe76cbbc7b1d55a7f5e693f1e723cdf1450222906b1a0527,3f58d21ce4d52578c0ce17d5b31ec720be0cc2e32b385d67b2cc0f33bf05c86c,1916ecea400298b07dbfe0b277cf59271a0f1b93edc3e1c8d1fb67fa9ab9775a,082eeba26f2dfc9ec185488a24e07cb08426bb980f8b72576e78c31543cca0df,949dbb274b81b213367c768cf91ede71e859abd6bd4ee451d66471dceaea04af,2da24f60b2cea033ee0a3c9bcc07525977497c97a9d0f09f85617879843e99cb,923464b9097842a35e127e4cb8eae463b73cc51c4930ba0cc086b3f6e3b3f781,e62c248349dfc8311adcbdfc8a97f60aac4a04a5343d58a5bb71869cd5fc2f19,a17e5731f2d0b909ae57e639716d2a153ce49c97820d2b6e4aa520209dd7c29d,7e10125c149ef40b570ea8bc366f53b14051f929d8331bb38bde6a36209f7f71,7ec2d1fdfa93b430bf99c73a9dc3a5bb57df1ada0b0220179528336ae6ba82be,7a211fcf3e2e6c05141bdcc502cd9d8a36072d880365911549b1c56c85b7fcd0
"12","0","31307","0","0","2","1","130701","30000000","0","0","1130701","0","94000","40","0","0","0","41307"
"12","0","31308","0","0","2","1","130801","20000000","0","0","1130801","0","94000","120","0","0","0","41308"
"12","0","31309","0","0","2","1","130901","20000000","0","0","1130901","0","94000","120","0","0","0","41309"
"12","0","31310","0","0","2","1","131001","30000000","0","0","1131001","0","94000","40","0","0","0","41310"
"12","0","31311","0","0","2","1","131101","20000000","0","0","1131101","0","94000","120","0","0","0","41311"
"12","0","31312","0","0","2","1","131201","30000000","0","0","1131201","0","94000","40","0","0","0","41312"
"12","0","31316","0","0","2","1","131601","30000000","0","0","1131601","0","94000","40","0","0","0","41316"
"12","0","31317","0","0","2","1","131701","30000000","0","0","1131701","0","94000","40","0","0","0","41317"
"12","0","31318","0","0","2","1","131801","20000000","0","0","1131801","0","94000","120","0","0","0","41318"
"12","0","31319","0","0","2","1","131901","30000000","0","0","1131901","0","94000","40","0","0","0","41319"
"12","0","31320","0","0","2","1","132001","30000000","0","0","1132001","0","94000","40","0","0","0","41320"
"12","0","31321","0","0","2","1","132101","30000000","0","0","1132101","0","94000","40","0","0","0","41321"
"12","0","31322","0","0","2","1","132201","30000000","0","0","1132201","0","94000","40","0","0","0","41322"
"12","0","31323","0","0","2","1","132301","30000000","0","0","1132301","0","94000","40","0","0","0","41323"
"12","0","31324","0","0","2","1","132401","20000000","0","0","1132401","0","94000","120","0","0","0","41324"
"12","0","31325","0","0","2","1","132501","20000000","0","0","1132501","0","94000","120","0","0","0","41325"
"12","0","31328","0","0","2","1","132801","30000000","0","0","1132801","0","94000","40","0","0","0","41328"
"12","0","31329","0","0","2","1","132901","20000000","0","0","1132901","0","94000","120","0","0","0","41329"
"12","0","31330","0","0","2","1","133001","30000000","0","0","1133001","0","94000","40","0","0","0","41330"
"12","0","31331","0","0","2","1","133101","30000000","0","0","1133101","0","94000","40","0","0","0","41331"
"12","0","31332","0","0","2","1","133201","30000000","0","0","1133201","0","94000","40","0","0","0","41332"
"12","0","31335","0","0","2","1","133501","30000000","0","0","1133501","0","94000","40","0","0","0","41335"
"12","0","31336","0","0","2","1","133601","30000000","0","0","1133601","0","94000","40","0","0","0","41336"
"12","0","31337","0","0","2","1","133701","30000000","0","0","1133701","0","94000","40","0","0","0","41337"
"12","0","31338","0","0","2","1","133801","30000000","0","0","1133801","0","94000","40","0","0","0","41338"
"12","0","31339","0","0","2","1","133901","30000000","0","0","1133901","0","94000","40","0","0","0","41339"
"12","0","31340","0","0","2","1","134001","30000000","0","0","1134001","0","94000","40","0","0","0","41340"
"12","0","31343","0","0","2","1","134301","30000000","0","0","1134301","0","94000","40","0","0","0","41343"
"12","0","31344","0","0","2","1","134401","20000000","0","0","1134401","0","94000","120","0","0","0","41344"
"12","0","31345","0","0","2","1","134501","30000000","0","0","1134501","0","94000","40","0","0","0","41345"
"12","0","31346","0","0","2","1","134601","30000000","0","0","1134601","0","94000","40","0","0","0","41346"
"12","0","31347","0","0","2","1","134701","30000000","0","0","1134701","0","94000","40","0","0","0","41347"
"12","0","31348","0","0","2","1","134801","30000000","0","0","1134801","0","94000","40","0","0","0","41348"
"12","0","31349","0","0","2","1","134901","30000000","0","0","1134901","0","94000","40","0","0","0","41349"
"12","0","31350","0","0","2","1","135001","30000000","0","0","1135001","0","94000","40","0","0","0","41350"
"12","0","31351","0","0","2","1","135101","30000000","0","0","1135101","0","94000","40","0","0","0","41351"
"12","0","31352","0","0","2","1","135201","30000000","0","0","1135201","0","94000","40","0","0","0","41352"
"12","0","31353","0","0","2","1","135301","30000000","0","0","1135301","0","94000","40","0","0","0","41353"
"12","0","31354","0","0","2","1","135401","30000000","0","0","1135401","0","94000","40","0","0","0","41354"
"12","0","31355","0","0","2","1","135501","30000000","0","0","1135501","0","94000","40","0","0","0","41355"
"12","0","31356","0","0","2","1","135601","30000000","0","0","1135601","0","94000","40","0","0","0","41356"
"12","0","31357","0","0","2","1","135701","20000000","0","0","1135701","0","94000","120","0","0","0","41357"
"12","0","31358","0","0","2","1","135801","30000000","0","0","1135801","0","94000","40","0","0","0","41358"
"12","0","31371","0","0","2","1","137101","20000000","0","0","1137101","0","94000","120","0","0","0","41371"
"12","0","31801","0","0","2","1","180101","30000000","0","0","1180101","0","94000","40","0","0","0","41801"
"12","0","31802","0","0","2","1","180201","30000000","0","0","1180201","0","94000","40","0","0","0","41802"
"12","0","31803","0","0","2","1","180301","30000000","0","0","1180301","0","94000","40","0","0","0","41803"
"12","0","31804","0","0","2","1","180401","30000000","0","0","1180401","0","94000","40","0","0","0","41804"
"12","0","31805","0","0","2","1","180501","30000000","0","0","1180501","0","94000","40","0","0","0","41805"
"12","0","31806","0","0","2","1","180601","30000000","0","0","1180601","0","94000","40","0","0","0","41806"
"12","0","31807","0","0","2","1","180701","30000000","0","0","1180701","0","94000","40","0","0","0","41807"
"12","0","31808","0","0","2","1","180801","30000000","0","0","1180801","0","94000","40","0","0","0","41808"
"12","0","31809","0","0","2","1","180901","30000000","0","0","1180901","0","94000","40","0","0","0","41809"
"12","0","31810","0","0","2","1","181001","30000000","0","0","1181001","0","94000","40","0","0","0","41810"
"12","0","31811","0","0","2","1","181101","30000000","0","0","1181101","0","94000","40","0","0","0","41811"
"12","0","31812","0","0","2","1","181201","30000000","0","0","1181201","0","94000","40","0","0","0","41812"
