45deae2e3ce37f082ce23f00791f6adc2ffab35aa6894a52ad2e2ed13ba8c60f,90819062e81262a69eec35e868f668ac667f3548ec099b5f7d7caf5693204648,3f57824400e0d49c412868e907564a9ae5ce39f5ea52dc74221a4b3f2284be1b,995b465df587e3a51ac30857f688910e16aed5f631e1b59630e49ee5d66c442b,b7ffc6251785695945292fa7dd0060600b2bb2bf75c0e7b901c22107165ddea0,9370fbe64f492c9f9d5639c3bab6ca261cd58c01a7abafbc2445bfd5ecd4c546,ecfa9705719261b5bca96f07a79b712abe7ad064c5584d7c8b06b7cc257d60cd,088f65b4bb810be6def628f331c9e2861fa0a8f0c2b800180488bc1386db40fc,f4ec8fa6e6ad8b6b65270c3fa30ba74efa3bb15d03f48ed37e864a810de6298b,0e602178ec8e1d391a2268c272ad10cf1feace33a4f837855fedfd63b14876fa,53b01016464076c22878a338fb10c3820d2f7254ab8024df1146940494ff4d85,2a38a72ecd4f0126bdb1abd1664993870fb23243d15caa307e7f02fd4ef113b1,b69b87931cfaf5271195be8f7d171e1d7854a05f927319dcaf10a626fd72a815,702777ed47c0aaf9a405c357b38815567e58cdaf7a368263794d2cb8b83b5c39,71185e5292f4907fbddc9c02f4c14da124e904df570ef4bd3c11e785c78c7e0f,3cc62c7d0ec416fc067e5cd2b2e68c667bc2229ad65a6f3a62a53d27a4b9a585,5fd7c8c792244cfca28ddf6dc3a4ffc25b52e982ae4e7e8f6ee99eeec5bca534,224e4bc68c4b1193ab81e857f71ba3a60b6d514f08afd98d0ce153573a565122,c86b896d14f5ae7bcb83c143fd845c811cab828956e9025574ea265d2534dfe4,1dbb16e17330c4c4cdcfec33b7517250390a2f9721cbc5fae52d76ad80999b8e,5cc36ff4406841580fd4c8652471609190b51f85bbbc76295df6c3d117d86faf,6f478bfb589cad114f50d0db1757a4405d9b210eaf260e349ea5d8ddf2534e50,1b0a8beb7d6624da5e514c26b27ee2839a809683b81fc827b23b2edeba29aeeb,e1e6d88d16c7ac4743540a8067e797bbeb8b27f9f9dfb99b577af8d569c7cc6a,5eb46bd5983b9addc28c9c44ec0b0f84c1d6751d903cd278f60b0d8ad803b9c0,d29e9a06e5dcf81a0124eab037d7724b4875930ea11b402da8538c11412e0e81,875856e87d60a986cb6cffe2e14bfb52dd96912cbdddf00fcbf287fa6546b448,9581596e89112a6101d2cb75a379cbbfb4f3468f7ede6bf16dacbdde66d4937b,14cde5de12bd666085a8e197a2c24e43a01dccf230837e704151b146030d1e3a,7f4ac54a6b8a23b64ebb85c17f46bef399f55dec1565fc94de9fb3a42d3d9d33,c0baea945567dbb90b1be75c7ffa60857c918e41ea20ffa841af86d64443512d,08a9152639f6835e8c8b522a359b99d080be17e62fe87b29ed7c60cf37f07ff3,87635b45d52d8bf170e9668f52322030a8305661c335844e927f471ee4412ee3,fa3dc77d1b5efe80412c671c182c874b6e63dd89575d0e3aaacb5d8d455f0dd6,6f862b21823d0ea084505cd2a2cc5944262ed64c76afc319bfec7960607be6e3,5ff6c878f03681feebe381eb644e5d3805fb067e80ca0e0d6ce6d510be37c024,53244548b77d8c3d08c96491afd63e8d44bfafd8017e160bfe3080774b95c039,4d6d802a6e1f42872df9f44be5a1bbf42c9de36132da0ff8af374934ffd78192,7fe6d6fc154c296a74428d6a853da17aa0383ff3efdf4ea03ceb5e14e59a3f77,23c2ffc3dbb7c559be73287574fc36b63f5e3fbd19cb8ad637f6004d244c0a3f,9c151cbe5fc188c985f3469d44c8a6e606cb2cd36f8e74c94b0bb910432e3eed,dd7aff0107e25e90e0aef3f7e67e4856d7eead4b43dc4860a9bb168062814566,d05866ad9738ebd16537b4e57550244ebb3ff44f17b55eaa386ebdfdfebf1e5a
"0","2","0","bgm_M41","2020/08/18 14:59:59","18","102601","bgm_M41","90","270","3","102603","31135","610046118","100640","10046201","18","-296","0","bgm_M41","0","ビーチボールパーク 1-3","18","1","bgm_M41","10046","0","102603","610046121","0","bgm_M41","102602","0","2020/07/31 12:00:00","bgm_M41","0","2","29","0","-142","18","1","10046203"
"0","2","0","bgm_M41","2020/08/18 14:59:59","18","102601","bgm_M41","90","270","3","102603","31023","610046119","100640","10046201","18","-13","0","bgm_M41","0","ビーチボールパーク 1-4","19","1","bgm_M41","10046","0","102603","610046121","0","bgm_M41","102602","0","2020/07/31 12:00:00","bgm_M41","0","2","29","0","-179","18","1","10046204"
"0","2","0","bgm_M41","2020/08/18 14:59:59","20","102601","bgm_M41","90","300","3","102603","31135","610046120","100110","10046201","20","238","0","bgm_M41","0","ビーチボールパーク 1-5","20","1","bgm_M41","10046","0","102603","610046121","0","bgm_M41","102602","0","2020/07/31 12:00:00","bgm_M41","0","2","30","0","-97","20","1","10046205"
"0","0","0","bgm_M41","2020/08/25 14:59:59","8","100061","bgm_M41","90","120","0","100063","0","610047101","100200","10047101","8","-802","0","bgm_M41","0","聖テレサ女学院 1-1","1","0","bgm_M41","10047","0","100061","610047121","0","bgm_M41","100062","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-151","8","1","10047101"
"0","0","0","bgm_M41","2020/08/25 14:59:59","8","100061","bgm_M41","90","120","0","100063","0","610047102","100010","10047101","8","-721","0","bgm_M41","0","聖テレサ女学院 1-2","2","0","bgm_M41","10047","0","100061","610047121","0","bgm_M41","100062","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","17","8","1","10047102"
"0","0","0","bgm_M41","2020/08/25 14:59:59","8","100061","bgm_M41","90","120","0","100063","0","610047103","100190","10047101","8","-615","0","bgm_M41","0","聖テレサ女学院 1-3","3","0","bgm_M41","10047","0","100061","610047121","0","bgm_M41","100062","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-122","8","1","10047103"
"0","0","0","bgm_M41","2020/08/25 14:59:59","8","100061","bgm_M41","90","120","0","100063","0","610047104","100010","10047101","8","-445","0","bgm_M41","0","聖テレサ女学院 1-4","4","0","bgm_M41","10047","0","100061","610047121","0","bgm_M41","100062","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-82","8","1","10047104"
"0","0","0","bgm_M41","2020/08/25 14:59:59","8","101951","bgm_M41","90","120","0","101953","0","610047105","100510","10047101","8","-520","0","bgm_M41","0","聖テレサ女学院 1-5","5","0","bgm_M41","10047","0","101951","610047121","0","bgm_M41","101952","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","74","8","1","10047105"
"0","0","0","bgm_M41","2020/08/25 14:59:59","9","101951","bgm_M41","90","135","0","101953","0","610047106","100280","10047101","9","-313","0","bgm_M41","0","聖テレサ女学院 1-6","6","0","bgm_M41","10047","0","101951","610047121","0","bgm_M41","101952","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","50","9","1","10047106"
"0","0","0","bgm_M41","2020/08/25 14:59:59","9","101951","bgm_M41","90","135","0","101953","0","610047107","100510","10047101","9","-220","0","bgm_M41","0","聖テレサ女学院 1-7","7","0","bgm_M41","10047","0","101951","610047122","0","bgm_M41","101952","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-78","9","1","10047107"
"0","0","0","bgm_M41","2020/08/25 14:59:59","9","100021","bgm_M41","90","135","0","100023","0","610047108","100050","10047101","9","-38","0","bgm_M41","0","聖テレサ女学院 1-8","8","0","bgm_M41","10047","0","100021","610047121","0","bgm_M41","100022","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","63","9","1","10047108"
"0","0","0","bgm_M41","2020/08/25 14:59:59","9","100021","bgm_M41","90","135","0","100023","0","610047109","100020","10047101","9","127","0","bgm_M41","0","聖テレサ女学院 1-9","9","0","bgm_M41","10047","0","100021","610047121","0","bgm_M41","100022","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","76","9","1","10047109"
"0","0","0","bgm_M41","2020/08/25 14:59:59","9","100021","bgm_M41","90","135","0","100023","0","610047110","100020","10047101","9","30","0","bgm_M41","0","聖テレサ女学院 1-10","10","0","bgm_M41","10047","0","100021","610047121","0","bgm_M41","100022","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-102","9","1","10047110"
"0","0","0","bgm_M41","2020/08/25 14:59:59","10","101961","bgm_M41","90","150","0","101963","0","610047111","100520","10047101","10","220","0","bgm_M41","0","聖テレサ女学院 1-11","11","0","bgm_M41","10047","0","101961","610047121","0","bgm_M41","101962","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-83","10","1","10047111"
"0","0","0","bgm_M41","2020/08/25 14:59:59","10","101961","bgm_M41","90","150","0","101963","0","610047112","100520","10047101","10","341","0","bgm_M41","0","聖テレサ女学院 1-12","12","0","bgm_M41","10047","0","101961","610047121","0","bgm_M41","101962","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","39","10","1","10047112"
"0","0","0","bgm_M41","2020/08/25 14:59:59","10","100021","bgm_M41","90","150","0","100023","0","610047113","100050","10047101","10","408","0","bgm_M41","0","聖テレサ女学院 1-13","13","0","bgm_M41","10047","0","100021","610047121","0","bgm_M41","100022","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-88","10","1","10047113"
"0","0","0","bgm_M41","2020/08/25 14:59:59","10","101961","bgm_M41","90","150","0","101963","0","610047114","100520","10047101","10","550","0","bgm_M41","0","聖テレサ女学院 1-14","14","0","bgm_M41","10047","0","101961","610047121","0","bgm_M41","101962","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","-74","10","1","10047114"
"0","0","0","bgm_M41","2020/08/25 14:59:59","10","100021","bgm_M41","90","150","0","100023","0","610047115","100020","10047101","10","593","0","bgm_M41","0","聖テレサ女学院 1-15","15","0","bgm_M41","10047","0","100021","610047123","0","bgm_M41","100022","0","2020/08/16 12:00:00","bgm_M41","0","1","0","0","80","10","1","10047115"
"0","2","0","bgm_M41","2020/08/25 14:59:59","16","101951","bgm_M41","90","240","3","101953","31056","610047116","100510","10047201","16","-520","0","bgm_M41","0","聖テレサ女学院 1-1","16","1","bgm_M41","10047","0","101951","610047121","0","bgm_M41","101952","0","2020/08/16 12:00:00","bgm_M41","0","2","28","0","72","16","1","10047201"
"0","2","0","bgm_M41","2020/08/25 14:59:59","16","100021","bgm_M41","90","240","3","100023","31040","610047117","100020","10047201","16","-353","0","bgm_M41","0","聖テレサ女学院 1-2","17","1","bgm_M41","10047","0","100021","610047121","0","bgm_M41","100022","0","2020/08/16 12:00:00","bgm_M41","0","2","28","0","-49","16","1","10047202"
"0","2","0","bgm_M41","2020/08/25 14:59:59","18","101971","bgm_M41","90","270","3","101973","31056","610047118","100520","10047201","18","-138","0","bgm_M41","0","聖テレサ女学院 1-3","18","1","bgm_M41","10047","0","101971","610047121","0","bgm_M41","101972","0","2020/08/16 12:00:00","bgm_M41","0","2","29","0","41","18","1","10047203"
"0","2","0","bgm_M41","2020/08/25 14:59:59","18","101971","bgm_M41","90","270","3","101973","31040","610047119","100520","10047201","18","22","0","bgm_M41","0","聖テレサ女学院 1-4","19","1","bgm_M41","10047","0","101971","610047121","0","bgm_M41","101972","0","2020/08/16 12:00:00","bgm_M41","0","2","29","0","-104","18","1","10047204"
"0","2","0","bgm_M41","2020/08/25 14:59:59","20","101971","bgm_M41","90","300","3","101973","31056","610047120","100520","10047201","20","270","0","bgm_M41","0","聖テレサ女学院 1-5","20","1","bgm_M41","10047","0","101971","610047121","0","bgm_M41","101972","0","2020/08/16 12:00:00","bgm_M41","0","2","30","0","-87","20","1","10047205"
"0","0","0","bgm_M41","2020/09/19 14:59:59","8","101241","bgm_M41","90","120","0","101243","0","610048101","100590","10048101","8","-816","0","bgm_M41","0","王都ランドソル 1-1","1","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-155","8","1","10048101"
"0","0","0","bgm_M41","2020/09/19 14:59:59","8","101241","bgm_M41","90","120","0","101243","0","610048102","100190","10048101","8","-786","0","bgm_M41","0","王都ランドソル 1-2","2","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","10","8","1","10048102"
"0","0","0","bgm_M41","2020/09/19 14:59:59","8","101241","bgm_M41","90","120","0","101243","0","610048103","100590","10048101","8","-612","0","bgm_M41","0","王都ランドソル 1-3","3","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","1","8","1","10048103"
"0","0","0","bgm_M41","2020/09/19 14:59:59","8","101241","bgm_M41","90","120","0","101243","0","610048104","100190","10048101","8","-447","0","bgm_M41","0","王都ランドソル 1-4","4","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","42","8","1","10048104"
"0","0","0","bgm_M41","2020/09/19 14:59:59","8","101241","bgm_M41","90","120","0","101243","0","610048105","100190","10048101","8","-266","0","bgm_M41","0","王都ランドソル 1-5","5","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","55","8","1","10048105"
"0","0","0","bgm_M41","2020/09/19 14:59:59","9","101241","bgm_M41","90","135","0","101243","0","610048106","100590","10048101","9","-302","0","bgm_M41","0","王都ランドソル 1-6","6","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-120","9","1","10048106"
"0","0","0","bgm_M41","2020/09/19 14:59:59","9","101241","bgm_M41","90","135","0","101243","0","610048107","100590","10048101","9","-110","0","bgm_M41","0","王都ランドソル 1-7","7","0","bgm_M41","10048","0","101241","610048122","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-128","9","1","10048107"
"0","0","0","bgm_M41","2020/09/19 14:59:59","9","101241","bgm_M41","90","135","0","101243","0","610048108","100200","10048101","9","-79","0","bgm_M41","0","王都ランドソル 1-8","8","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","38","9","1","10048108"
"0","0","0","bgm_M41","2020/09/19 14:59:59","9","101241","bgm_M41","90","135","0","101243","0","610048109","100590","10048101","9","66","0","bgm_M41","0","王都ランドソル 1-9","9","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-107","9","1","10048109"
"0","0","0","bgm_M41","2020/09/19 14:59:59","9","101241","bgm_M41","90","135","0","101243","0","610048110","100190","10048101","9","236","0","bgm_M41","0","王都ランドソル 1-10","10","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-100","9","1","10048110"
"0","0","0","bgm_M41","2020/09/19 14:59:59","10","101241","bgm_M41","90","150","0","101243","0","610048111","100190","10048101","10","177","0","bgm_M41","0","王都ランドソル 1-11","11","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","71","10","1","10048111"
"0","0","0","bgm_M41","2020/09/19 14:59:59","10","101241","bgm_M41","90","150","0","101243","0","610048112","100200","10048101","10","351","0","bgm_M41","0","王都ランドソル 1-12","12","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","69","10","1","10048112"
"0","0","0","bgm_M41","2020/09/19 14:59:59","10","101241","bgm_M41","90","150","0","101243","0","610048113","100200","10048101","10","521","0","bgm_M41","0","王都ランドソル 1-13","13","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","81","10","1","10048113"
"0","0","0","bgm_M41","2020/09/19 14:59:59","10","101241","bgm_M41","90","150","0","101243","0","610048114","100190","10048101","10","466","0","bgm_M41","0","王都ランドソル 1-14","14","0","bgm_M41","10048","0","101241","610048121","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-94","10","1","10048114"
"0","0","0","bgm_M41","2020/09/19 14:59:59","10","101241","bgm_M41","90","150","0","101243","0","610048115","100190","10048101","10","626","0","bgm_M41","0","王都ランドソル 1-15","15","0","bgm_M41","10048","0","101241","610048123","0","bgm_M41","101242","0","2020/08/31 12:00:00","bgm_M41","0","1","0","0","-94","10","1","10048115"
"0","2","0","bgm_M41","2020/09/19 14:59:59","16","101251","bgm_M41","90","240","3","101253","31016","610048116","100190","10048201","16","-500","0","bgm_M41","0","王都ランドソル 1-1","16","1","bgm_M41","10048","0","101251","610048121","0","bgm_M41","101252","0","2020/08/31 12:00:00","bgm_M41","0","2","28","0","50","16","1","10048201"
"0","2","0","bgm_M41","2020/09/19 14:59:59","16","101251","bgm_M41","90","240","3","101253","31013","610048117","100590","10048201","16","-310","0","bgm_M41","0","王都ランドソル 1-2","17","1","bgm_M41","10048","0","101251","610048121","0","bgm_M41","101252","0","2020/08/31 12:00:00","bgm_M41","0","2","28","0","-120","16","1","10048202"
"0","2","0","bgm_M41","2020/09/19 14:59:59","18","101251","bgm_M41","90","270","3","101253","31016","610048118","100200","10048201","18","-145","0","bgm_M41","0","王都ランドソル 1-3","18","1","bgm_M41","10048","0","101251","610048121","0","bgm_M41","101252","0","2020/08/31 12:00:00","bgm_M41","0","2","29","0","70","18","1","10048203"
"0","2","0","bgm_M41","2020/09/19 14:59:59","18","101251","bgm_M41","90","270","3","101253","31013","610048119","100200","10048201","18","110","0","bgm_M41","0","王都ランドソル 1-4","19","1","bgm_M41","10048","0","101251","610048121","0","bgm_M41","101252","0","2020/08/31 12:00:00","bgm_M41","0","2","29","0","70","18","1","10048204"
"0","2","0","bgm_M41","2020/09/19 14:59:59","20","101251","bgm_M41","90","300","3","101253","31016","610048120","100590","10048201","20","238","0","bgm_M41","0","王都ランドソル 1-5","20","1","bgm_M41","10048","0","101251","610048121","0","bgm_M41","101252","0","2020/08/31 12:00:00","bgm_M41","0","2","30","0","-95","20","1","10048205"
"0","0","0","bgm_M41","2020/09/26 14:59:59","8","102061","bgm_M41","90","120","0","102063","0","610049101","100531","10049101","8","-522","0","bgm_M41","0","テラーハウス周辺 1-1","1","0","bgm_M41","10049","0","102061","610049121","0","bgm_M41","102062","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","-155","8","1","10049101"
"0","0","0","bgm_M41","2020/09/26 14:59:59","8","100364","bgm_M41","90","120","0","100366","0","610049102","100020","10049101","8","-398","0","bgm_M41","0","テラーハウス周辺 1-2","2","0","bgm_M41","10049","0","100364","610049121","0","bgm_M41","100365","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","32","8","1","10049102"
"0","0","0","bgm_M41","2020/09/26 14:59:59","8","102061","bgm_M41","90","120","0","102063","0","610049103","100540","10049101","8","-215","0","bgm_M41","0","テラーハウス周辺 1-3","3","0","bgm_M41","10049","0","102061","610049121","0","bgm_M41","102062","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","0","8","1","10049103"
"0","0","0","bgm_M41","2020/09/26 14:59:59","8","102061","bgm_M41","90","120","0","102063","0","610049104","100531","10049101","8","-112","0","bgm_M41","0","テラーハウス周辺 1-4","4","0","bgm_M41","10049","0","102061","610049121","0","bgm_M41","102062","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","-110","8","1","10049104"
"0","0","0","bgm_M41","2020/09/26 14:59:59","8","102061","bgm_M41","90","120","0","102063","0","610049105","100540","10049101","8","-31","0","bgm_M41","0","テラーハウス周辺 1-5","5","0","bgm_M41","10049","0","102061","610049121","0","bgm_M41","102062","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","33","8","1","10049105"
"0","0","0","bgm_M41","2020/09/26 14:59:59","9","100364","bgm_M41","90","135","0","100366","0","610049106","100020","10049101","9","112","0","bgm_M41","0","テラーハウス周辺 1-6","6","0","bgm_M41","10049","0","100364","610049121","0","bgm_M41","100365","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","-64","9","1","10049106"
"0","0","0","bgm_M41","2020/09/26 14:59:59","9","102061","bgm_M41","90","135","0","102063","0","610049107","100540","10049101","9","181","0","bgm_M41","0","テラーハウス周辺 1-7","7","0","bgm_M41","10049","0","102061","610049122","0","bgm_M41","102062","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","88","9","1","10049107"
"0","0","0","bgm_M41","2020/09/26 14:59:59","9","102061","bgm_M41","90","135","0","102063","0","610049108","100540","10049101","9","343","0","bgm_M41","0","テラーハウス周辺 1-8","8","0","bgm_M41","10049","0","102061","610049121","0","bgm_M41","102062","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","98","9","1","10049108"
"0","0","0","bgm_M41","2020/09/26 14:59:59","9","100364","bgm_M41","90","135","0","100366","0","610049109","100020","10049101","9","473","0","bgm_M41","0","テラーハウス周辺 1-9","9","0","bgm_M41","10049","0","100364","610049121","0","bgm_M41","100365","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","-9","9","1","10049109"
"0","0","0","bgm_M41","2020/09/26 14:59:59","9","102071","bgm_M41","90","135","0","102073","0","610049110","100540","10049102","9","-468","0","bgm_M41","0","ゴーストグレイヴ 1-10","10","0","bgm_M41","10049","0","102071","610049121","0","bgm_M41","102072","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","-121","9","1","10049110"
"0","0","0","bgm_M41","2020/09/26 14:59:59","10","102071","bgm_M41","90","150","0","102073","0","610049111","100531","10049102","10","-356","0","bgm_M41","0","ゴーストグレイヴ 1-11","11","0","bgm_M41","10049","0","102071","610049121","0","bgm_M41","102072","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","22","10","1","10049111"
"0","0","0","bgm_M41","2020/09/26 14:59:59","10","100691","bgm_M41","90","150","0","100693","0","610049112","100020","10049102","10","-153","0","bgm_M41","0","ゴーストグレイヴ 1-12","12","0","bgm_M41","10049","0","100691","610049121","0","bgm_M41","100692","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","77","10","1","10049112"
"0","0","0","bgm_M41","2020/09/26 14:59:59","10","100691","bgm_M41","90","150","0","100693","0","610049113","100020","10049102","10","-76","0","bgm_M41","0","ゴーストグレイヴ 1-13","13","0","bgm_M41","10049","0","100691","610049121","0","bgm_M41","100692","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","-66","10","1","10049113"
"0","0","0","bgm_M41","2020/09/26 14:59:59","10","102071","bgm_M41","90","150","0","102073","0","610049114","100531","10049102","10","77","0","bgm_M41","0","ゴーストグレイヴ 1-14","14","0","bgm_M41","10049","0","102071","610049121","0","bgm_M41","102072","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","12","10","1","10049114"
"0","0","0","bgm_M41","2020/09/26 14:59:59","10","102071","bgm_M41","90","150","0","102073","0","610049115","100531","10049102","10","266","0","bgm_M41","0","ゴーストグレイヴ 1-15","15","0","bgm_M41","10049","0","102071","610049123","0","bgm_M41","102072","0","2020/09/17 12:00:00","bgm_M41","0","1","0","0","21","10","1","10049115"
"0","2","0","bgm_M41","2020/09/26 14:59:59","16","100364","bgm_M41","90","240","3","100366","31112","610049116","100020","10049201","16","-570","0","bgm_M41","0","ゴーストグレイヴ 1-1","16","1","bgm_M41","10049","0","100364","610049121","0","bgm_M41","100365","0","2020/09/17 12:00:00","bgm_M41","0","2","28","0","-77","16","1","10049201"
"0","2","0","bgm_M41","2020/09/26 14:59:59","16","102081","bgm_M41","90","240","3","102083","31036","610049117","100532","10049201","16","-372","0","bgm_M41","0","ゴーストグレイヴ 1-2","17","1","bgm_M41","10049","0","102081","610049121","0","bgm_M41","102082","0","2020/09/17 12:00:00","bgm_M41","0","2","28","0","58","16","1","10049202"
"0","2","0","bgm_M41","2020/09/26 14:59:59","18","100691","bgm_M41","90","270","3","100693","31112","610049118","100020","10049201","18","-191","0","bgm_M41","0","ゴーストグレイヴ 1-3","18","1","bgm_M41","10049","0","100691","610049121","0","bgm_M41","100692","0","2020/09/17 12:00:00","bgm_M41","0","2","29","0","-117","18","1","10049203"
"0","2","0","bgm_M41","2020/09/26 14:59:59","18","102081","bgm_M41","90","270","3","102083","31036","610049119","100532","10049201","18","120","0","bgm_M41","0","ゴーストグレイヴ 1-4","19","1","bgm_M41","10049","0","102081","610049121","0","bgm_M41","102082","0","2020/09/17 12:00:00","bgm_M41","0","2","29","0","-90","18","1","10049204"
"0","2","0","bgm_M41","2020/09/26 14:59:59","20","102081","bgm_M41","90","300","3","102083","31112","610049120","100532","10049201","20","288","0","bgm_M41","0","ゴーストグレイヴ 1-5","20","1","bgm_M41","10049","0","102081","610049121","0","bgm_M41","102082","0","2020/09/17 12:00:00","bgm_M41","0","2","30","0","51","20","1","10049205"
"0","0","0","bgm_M41","2020/10/18 14:59:59","8","102611","bgm_M41","90","120","0","102613","0","610050101","100650","10050101","8","-1066","0","bgm_M41","0","ハロウィンパーク 1-1","1","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","-67","8","1","10050101"
"0","0","0","bgm_M41","2020/10/18 14:59:59","8","102611","bgm_M41","90","120","0","102613","0","610050102","100651","10050101","8","-930","0","bgm_M41","0","ハロウィンパーク 1-2","2","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","33","8","1","10050102"
"0","0","0","bgm_M41","2020/10/18 14:59:59","8","102611","bgm_M41","90","120","0","102613","0","610050103","100652","10050101","8","-836","0","bgm_M41","0","ハロウィンパーク 1-3","3","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","-113","8","1","10050103"
"0","0","0","bgm_M41","2020/10/18 14:59:59","8","102611","bgm_M41","90","120","0","102613","0","610050104","100650","10050101","8","-632","0","bgm_M41","0","ハロウィンパーク 1-4","4","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","-98","8","1","10050104"
"0","0","0","bgm_M41","2020/10/18 14:59:59","8","102611","bgm_M41","90","120","0","102613","0","610050105","100651","10050101","8","-700","0","bgm_M41","0","ハロウィンパーク 1-5","5","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","90","8","1","10050105"
"0","0","0","bgm_M41","2020/10/18 14:59:59","9","102611","bgm_M41","90","135","0","102613","0","610050106","100652","10050101","9","-510","0","bgm_M41","0","ハロウィンパーク 1-6","6","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","95","9","1","10050106"
"0","0","0","bgm_M41","2020/10/18 14:59:59","9","102611","bgm_M41","90","135","0","102613","0","610050107","100650","10050101","9","-403","0","bgm_M41","0","ハロウィンパーク 1-7","7","0","bgm_M41","10050","0","102611","610050122","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","-35","9","1","10050107"
"0","0","0","bgm_M41","2020/10/18 14:59:59","9","102611","bgm_M41","90","135","0","102613","0","610050108","100651","10050101","9","-233","0","bgm_M41","0","ハロウィンパーク 1-8","8","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","-116","9","1","10050108"
"0","0","0","bgm_M41","2020/10/18 14:59:59","9","102611","bgm_M41","90","135","0","102613","0","610050109","100652","10050101","9","-117","0","bgm_M41","0","ハロウィンパーク 1-9","9","0","bgm_M41","10050","0","102611","610050121","0","bgm_M41","102612","0","2020/09/30 12:00:00","bgm_M41","0","1","0","0","26","9","1","10050109"
