bbab7e395ac795810c4ceee635fb8612628bcfd7c4791cdf531d27e08752a074,a3e4340e2d12f813e6ecedc699c4d04a2c22726c2ecdda72ddf36f996f1d5324,152e74f43b5b68a5c326e09ca40c1bc66277e643cdbcd00e7ef10c3a41f04528,9754004eb3017f0f7dbb62462f2a76541c0d896e270665a1ecc14fbf8cdd0a3b,8d1680eeda70982d1d8abfe68f510b8b75a7cf96785373c1f0bd82853f910272,b010dd352e42b0346aa168905935242746a8156ed9bbb4c8f95ae7a3d435667a,4e61b672d45c34656e47bc242d0430121f4c3816509d737beadca871e5b5eab9,6a22313d53ef0b8900379912a886f32c92a37fac0e1bb303ba5993b9d05164a0,30a154dd423785cc1a12d5301bb602e5c2c1ebd997602285911b3590fd7b6d1b,b44c5163a82186628927f990a935a66b24d0837ed0c638e1bfd58d568d4dcb82,2a51becee3a9cad1bd2eb7c01a2ba9b0353aa26836efa8dbba21035f3107e591,9639e3bf5399327197636ecf746bfa890d80bd31d05d8466fbec97456da42291,92d9ad34ae53577a0fdf8a59250d8926e3fc1d1fa08688a539a2b6bac9ea47b4,b26e812da88e8424b8b39428ab763ca929f0ac9807b5bd430f9660aff411bd98
"31054","28024","0","0","2023/01/15 15:00:00","99","0","105401","0","0","0","2","2030/08/01 14:59:59","100"
"31001","28024","0","0","2023/01/15 15:00:00","100","0","100101","0","0","0","2","2030/08/01 14:59:59","100"
"31002","28024","0","0","2023/01/15 15:00:00","101","0","100201","0","0","0","2","2030/08/01 14:59:59","100"
"31003","28024","0","0","2023/01/15 15:00:00","102","0","100301","0","0","0","2","2030/08/01 14:59:59","100"
"31004","28024","0","0","2023/01/15 15:00:00","103","0","100401","0","0","0","2","2030/08/01 14:59:59","100"
"31021","28024","0","0","2023/01/15 15:00:00","104","0","102101","0","0","0","2","2030/08/01 14:59:59","100"
"31022","28024","0","0","2023/01/15 15:00:00","105","0","102201","0","0","0","2","2030/08/01 14:59:59","100"
"31025","28024","0","0","2023/01/15 15:00:00","106","0","102501","0","0","0","2","2030/08/01 14:59:59","100"
"31034","28024","0","0","2023/01/15 15:00:00","107","0","103401","0","0","0","2","2030/08/01 14:59:59","100"
"31040","28024","0","0","2023/01/15 15:00:00","108","0","104001","0","0","0","2","2030/08/01 14:59:59","100"
"31050","28024","0","0","2023/01/15 15:00:00","109","0","105001","0","0","0","2","2030/08/01 14:59:59","100"
"31052","28024","0","0","2023/01/15 15:00:00","110","0","105201","0","0","0","2","2030/08/01 14:59:59","100"
"31055","28024","0","0","2023/01/15 15:00:00","111","0","105501","0","0","0","2","2030/08/01 14:59:59","100"
"31058","28024","0","0","2023/01/15 15:00:00","112","0","105801","0","0","0","2","2030/08/01 14:59:59","100"
"31059","28024","0","0","2023/01/15 15:00:00","113","0","105901","0","0","0","2","2030/08/01 14:59:59","100"
"31060","28024","0","0","2023/01/15 15:00:00","114","0","106001","0","0","0","2","2030/08/01 14:59:59","100"
"31001","28025","0","0","2024/04/30 12:00:00","1","0","100101","0","0","0","2","2030/08/01 14:59:59","50"
"31002","28025","0","0","2024/04/30 12:00:00","2","0","100201","0","0","0","2","2030/08/01 14:59:59","50"
"31003","28025","0","0","2024/04/30 12:00:00","3","0","100301","0","0","0","2","2030/08/01 14:59:59","50"
"31004","28025","0","0","2024/04/30 12:00:00","4","0","100401","0","0","0","2","2030/08/01 14:59:59","50"
"31005","28025","0","0","2024/04/30 12:00:00","5","0","100501","0","0","0","2","2030/08/01 14:59:59","50"
"31006","28025","0","0","2024/04/30 12:00:00","6","0","100601","0","0","0","2","2030/08/01 14:59:59","50"
"31007","28025","0","0","2024/04/30 12:00:00","7","0","100701","0","0","0","2","2030/08/01 14:59:59","50"
"31008","28025","0","0","2024/04/30 12:00:00","8","0","100801","0","0","0","2","2030/08/01 14:59:59","50"
"31009","28025","0","0","2024/04/30 12:00:00","9","0","100901","0","0","0","2","2030/08/01 14:59:59","50"
"31010","28025","0","0","2024/04/30 12:00:00","10","0","101001","0","0","0","2","2030/08/01 14:59:59","50"
"31011","28025","0","0","2024/04/30 12:00:00","11","0","101101","0","0","0","2","2030/08/01 14:59:59","50"
"31012","28025","0","0","2024/04/30 12:00:00","12","0","101201","0","0","0","2","2030/08/01 14:59:59","50"
"31013","28025","0","0","2024/04/30 12:00:00","13","0","101301","0","0","0","2","2030/08/01 14:59:59","50"
"31014","28025","0","0","2024/04/30 12:00:00","14","0","101401","0","0","0","2","2030/08/01 14:59:59","50"
"31015","28025","0","0","2024/04/30 12:00:00","15","0","101501","0","0","0","2","2030/08/01 14:59:59","50"
"31016","28025","0","0","2024/04/30 12:00:00","16","0","101601","0","0","0","2","2030/08/01 14:59:59","50"
"31017","28025","0","0","2024/04/30 12:00:00","17","0","101701","0","0","0","2","2030/08/01 14:59:59","50"
"31018","28025","0","0","2024/04/30 12:00:00","18","0","101801","0","0","0","2","2030/08/01 14:59:59","50"
"31020","28025","0","0","2024/04/30 12:00:00","19","0","102001","0","0","0","2","2030/08/01 14:59:59","50"
"31021","28025","0","0","2024/04/30 12:00:00","20","0","102101","0","0","0","2","2030/08/01 14:59:59","50"
"31022","28025","0","0","2024/04/30 12:00:00","21","0","102201","0","0","0","2","2030/08/01 14:59:59","50"
"31023","28025","0","0","2024/04/30 12:00:00","22","0","102301","0","0","0","2","2030/08/01 14:59:59","50"
"31025","28025","0","0","2024/04/30 12:00:00","23","0","102501","0","0","0","2","2030/08/01 14:59:59","50"
"31026","28025","0","0","2024/04/30 12:00:00","24","0","102601","0","0","0","2","2030/08/01 14:59:59","50"
"31027","28025","0","0","2024/04/30 12:00:00","25","0","102701","0","0","0","2","2030/08/01 14:59:59","50"
"31028","28025","0","0","2024/04/30 12:00:00","26","0","102801","0","0","0","2","2030/08/01 14:59:59","50"
"31029","28025","0","0","2024/04/30 12:00:00","27","0","102901","0","0","0","2","2030/08/01 14:59:59","50"
"31030","28025","0","0","2024/04/30 12:00:00","28","0","103001","0","0","0","2","2030/08/01 14:59:59","50"
"31031","28025","0","0","2024/04/30 12:00:00","29","0","103101","0","0","0","2","2030/08/01 14:59:59","50"
"31032","28025","0","0","2024/04/30 12:00:00","30","0","103201","0","0","0","2","2030/08/01 14:59:59","50"
"31033","28025","0","0","2024/04/30 12:00:00","31","0","103301","0","0","0","2","2030/08/01 14:59:59","50"
"31034","28025","0","0","2024/04/30 12:00:00","32","0","103401","0","0","0","2","2030/08/01 14:59:59","50"
"31036","28025","0","0","2024/04/30 12:00:00","33","0","103601","0","0","0","2","2030/08/01 14:59:59","50"
"31037","28025","0","0","2024/04/30 12:00:00","34","0","103701","0","0","0","2","2030/08/01 14:59:59","50"
"31038","28025","0","0","2024/04/30 12:00:00","35","0","103801","0","0","0","2","2030/08/01 14:59:59","50"
"31040","28025","0","0","2024/04/30 12:00:00","36","0","104001","0","0","0","2","2030/08/01 14:59:59","50"
"31042","28025","0","0","2024/04/30 12:00:00","37","0","104201","0","0","0","2","2030/08/01 14:59:59","50"
"31043","28025","0","0","2024/04/30 12:00:00","38","0","104301","0","0","0","2","2030/08/01 14:59:59","50"
"31044","28025","0","0","2024/04/30 12:00:00","39","0","104401","0","0","0","2","2030/08/01 14:59:59","50"
"31045","28025","0","0","2024/04/30 12:00:00","40","0","104501","0","0","0","2","2030/08/01 14:59:59","50"
"31046","28025","0","0","2024/04/30 12:00:00","41","0","104601","0","0","0","2","2030/08/01 14:59:59","50"
"31047","28025","0","0","2024/04/30 12:00:00","42","0","104701","0","0","0","2","2030/08/01 14:59:59","50"
"31048","28025","0","0","2024/04/30 12:00:00","43","0","104801","0","0","0","2","2030/08/01 14:59:59","50"
"31049","28025","0","0","2024/04/30 12:00:00","44","0","104901","0","0","0","2","2030/08/01 14:59:59","50"
"31050","28025","0","0","2024/04/30 12:00:00","45","0","105001","0","0","0","2","2030/08/01 14:59:59","50"
"31051","28025","0","0","2024/04/30 12:00:00","46","0","105101","0","0","0","2","2030/08/01 14:59:59","50"
"31052","28025","0","0","2024/04/30 12:00:00","47","0","105201","0","0","0","2","2030/08/01 14:59:59","50"
"31053","28025","0","0","2024/04/30 12:00:00","48","0","105301","0","0","0","2","2030/08/01 14:59:59","50"
"31054","28025","0","0","2024/04/30 12:00:00","49","0","105401","0","0","0","2","2030/08/01 14:59:59","50"
"31055","28025","0","0","2024/04/30 12:00:00","50","0","105501","0","0","0","2","2030/08/01 14:59:59","50"
"31057","28025","0","0","2024/04/30 12:00:00","51","0","105701","0","0","0","2","2030/08/01 14:59:59","50"
"31058","28025","0","0","2024/04/30 12:00:00","52","0","105801","0","0","0","2","2030/08/01 14:59:59","50"
"31059","28025","0","0","2024/04/30 12:00:00","53","0","105901","0","0","0","2","2030/08/01 14:59:59","50"
"31060","28025","0","0","2024/04/30 12:00:00","54","0","106001","0","0","0","2","2030/08/01 14:59:59","50"
"31061","28025","0","0","2024/04/30 12:00:00","55","0","106101","0","0","0","2","2030/08/01 14:59:59","50"
"31063","28025","0","0","2024/04/30 12:00:00","56","0","106301","0","0","0","2","2030/08/01 14:59:59","50"
"31064","28025","0","0","2024/04/30 12:00:00","57","0","106401","0","0","0","2","2030/08/01 14:59:59","50"
"31065","28025","0","0","2024/04/30 12:00:00","58","0","106501","0","0","0","2","2030/08/01 14:59:59","50"
"31066","28025","0","0","2024/04/30 12:00:00","59","0","106601","0","0","0","2","2030/08/01 14:59:59","50"
"31071","28025","0","0","2024/04/30 12:00:00","60","0","107101","0","0","0","2","2030/08/01 14:59:59","50"
"31075","28025","0","0","2024/04/30 12:00:00","61","0","107501","0","0","0","2","2030/08/01 14:59:59","50"
"31076","28025","0","0","2024/04/30 12:00:00","62","0","107601","0","0","0","2","2030/08/01 14:59:59","50"
"31078","28025","0","0","2024/04/30 12:00:00","63","0","107801","0","0","0","2","2030/08/01 14:59:59","50"
"31087","28025","0","0","2024/04/30 12:00:00","64","0","108701","0","0","0","2","2030/08/01 14:59:59","50"
"31088","28025","0","0","2024/04/30 12:00:00","65","0","108801","0","0","0","2","2030/08/01 14:59:59","50"
"31089","28025","0","0","2024/04/30 12:00:00","66","0","108901","0","0","0","2","2030/08/01 14:59:59","50"
"32001","28026","0","0","2024/04/30 12:00:00","1","0","100101","0","0","0","2","2030/08/01 14:59:59","50"
"32002","28026","0","0","2024/04/30 12:00:00","2","0","100201","0","0","0","2","2030/08/01 14:59:59","50"
"32003","28026","0","0","2024/04/30 12:00:00","3","0","100301","0","0","0","2","2030/08/01 14:59:59","50"
"32004","28026","0","0","2024/04/30 12:00:00","4","0","100401","0","0","0","2","2030/08/01 14:59:59","50"
"32005","28026","0","0","2024/04/30 12:00:00","5","0","100501","0","0","0","2","2030/08/01 14:59:59","50"
"32006","28026","0","0","2024/04/30 12:00:00","6","0","100601","0","0","0","2","2030/08/01 14:59:59","50"
"32007","28026","0","0","2024/04/30 12:00:00","7","0","100701","0","0","0","2","2030/08/01 14:59:59","50"
"32008","28026","0","0","2024/04/30 12:00:00","8","0","100801","0","0","0","2","2030/08/01 14:59:59","50"
"32009","28026","0","0","2024/04/30 12:00:00","9","0","100901","0","0","0","2","2030/08/01 14:59:59","50"
"32010","28026","0","0","2024/04/30 12:00:00","10","0","101001","0","0","0","2","2030/08/01 14:59:59","50"
"32011","28026","0","0","2024/04/30 12:00:00","11","0","101101","0","0","0","2","2030/08/01 14:59:59","50"
"32012","28026","0","0","2024/04/30 12:00:00","12","0","101201","0","0","0","2","2030/08/01 14:59:59","50"
"32013","28026","0","0","2024/04/30 12:00:00","13","0","101301","0","0","0","2","2030/08/01 14:59:59","50"
"32014","28026","0","0","2024/04/30 12:00:00","14","0","101401","0","0","0","2","2030/08/01 14:59:59","50"
"32015","28026","0","0","2024/04/30 12:00:00","15","0","101501","0","0","0","2","2030/08/01 14:59:59","50"
"32016","28026","0","0","2024/04/30 12:00:00","16","0","101601","0","0","0","2","2030/08/01 14:59:59","50"
"32017","28026","0","0","2024/04/30 12:00:00","17","0","101701","0","0","0","2","2030/08/01 14:59:59","50"
"32018","28026","0","0","2024/04/30 12:00:00","18","0","101801","0","0","0","2","2030/08/01 14:59:59","50"
"32020","28026","0","0","2024/04/30 12:00:00","19","0","102001","0","0","0","2","2030/08/01 14:59:59","50"
"32021","28026","0","0","2024/04/30 12:00:00","20","0","102101","0","0","0","2","2030/08/01 14:59:59","50"
"32022","28026","0","0","2024/04/30 12:00:00","21","0","102201","0","0","0","2","2030/08/01 14:59:59","50"
"32023","28026","0","0","2024/04/30 12:00:00","22","0","102301","0","0","0","2","2030/08/01 14:59:59","50"
"32025","28026","0","0","2024/04/30 12:00:00","23","0","102501","0","0","0","2","2030/08/01 14:59:59","50"
"32026","28026","0","0","2024/04/30 12:00:00","24","0","102601","0","0","0","2","2030/08/01 14:59:59","50"
"32027","28026","0","0","2024/04/30 12:00:00","25","0","102701","0","0","0","2","2030/08/01 14:59:59","50"
"32028","28026","0","0","2024/04/30 12:00:00","26","0","102801","0","0","0","2","2030/08/01 14:59:59","50"
"32029","28026","0","0","2024/04/30 12:00:00","27","0","102901","0","0","0","2","2030/08/01 14:59:59","50"
"32030","28026","0","0","2024/04/30 12:00:00","28","0","103001","0","0","0","2","2030/08/01 14:59:59","50"
"32031","28026","0","0","2024/04/30 12:00:00","29","0","103101","0","0","0","2","2030/08/01 14:59:59","50"
"32032","28026","0","0","2024/04/30 12:00:00","30","0","103201","0","0","0","2","2030/08/01 14:59:59","50"
"32033","28026","0","0","2024/04/30 12:00:00","31","0","103301","0","0","0","2","2030/08/01 14:59:59","50"
"32034","28026","0","0","2024/04/30 12:00:00","32","0","103401","0","0","0","2","2030/08/01 14:59:59","50"
"32036","28026","0","0","2024/04/30 12:00:00","33","0","103601","0","0","0","2","2030/08/01 14:59:59","50"
"32037","28026","0","0","2024/04/30 12:00:00","34","0","103701","0","0","0","2","2030/08/01 14:59:59","50"
"32038","28026","0","0","2024/04/30 12:00:00","35","0","103801","0","0","0","2","2030/08/01 14:59:59","50"
"32040","28026","0","0","2024/04/30 12:00:00","36","0","104001","0","0","0","2","2030/08/01 14:59:59","50"
"32042","28026","0","0","2024/04/30 12:00:00","37","0","104201","0","0","0","2","2030/08/01 14:59:59","50"
"32043","28026","0","0","2024/04/30 12:00:00","38","0","104301","0","0","0","2","2030/08/01 14:59:59","50"
"32044","28026","0","0","2024/04/30 12:00:00","39","0","104401","0","0","0","2","2030/08/01 14:59:59","50"
"32045","28026","0","0","2024/04/30 12:00:00","40","0","104501","0","0","0","2","2030/08/01 14:59:59","50"
"32046","28026","0","0","2024/04/30 12:00:00","41","0","104601","0","0","0","2","2030/08/01 14:59:59","50"
"32047","28026","0","0","2024/04/30 12:00:00","42","0","104701","0","0","0","2","2030/08/01 14:59:59","50"
"32048","28026","0","0","2024/04/30 12:00:00","43","0","104801","0","0","0","2","2030/08/01 14:59:59","50"
"32049","28026","0","0","2024/04/30 12:00:00","44","0","104901","0","0","0","2","2030/08/01 14:59:59","50"
"32050","28026","0","0","2024/04/30 12:00:00","45","0","105001","0","0","0","2","2030/08/01 14:59:59","50"
"32051","28026","0","0","2024/04/30 12:00:00","46","0","105101","0","0","0","2","2030/08/01 14:59:59","50"
"32052","28026","0","0","2024/04/30 12:00:00","47","0","105201","0","0","0","2","2030/08/01 14:59:59","50"
"32053","28026","0","0","2024/04/30 12:00:00","48","0","105301","0","0","0","2","2030/08/01 14:59:59","50"
"32054","28026","0","0","2024/04/30 12:00:00","49","0","105401","0","0","0","2","2030/08/01 14:59:59","50"
"32055","28026","0","0","2024/04/30 12:00:00","50","0","105501","0","0","0","2","2030/08/01 14:59:59","50"
"32057","28026","0","0","2024/04/30 12:00:00","51","0","105701","0","0","0","2","2030/08/01 14:59:59","50"
"32058","28026","0","0","2024/04/30 12:00:00","52","0","105801","0","0","0","2","2030/08/01 14:59:59","50"
"32059","28026","0","0","2024/04/30 12:00:00","53","0","105901","0","0","0","2","2030/08/01 14:59:59","50"
"32060","28026","0","0","2024/04/30 12:00:00","54","0","106001","0","0","0","2","2030/08/01 14:59:59","50"
"32061","28026","0","0","2024/04/30 12:00:00","55","0","106101","0","0","0","2","2030/08/01 14:59:59","50"
"32063","28026","0","0","2024/04/30 12:00:00","56","0","106301","0","0","0","2","2030/08/01 14:59:59","50"
"32064","28026","0","0","2024/04/30 12:00:00","57","0","106401","0","0","0","2","2030/08/01 14:59:59","50"
"32065","28026","0","0","2024/04/30 12:00:00","58","0","106501","0","0","0","2","2030/08/01 14:59:59","50"
"32066","28026","0","0","2024/04/30 12:00:00","59","0","106601","0","0","0","2","2030/08/01 14:59:59","50"
"32071","28026","0","0","2024/04/30 12:00:00","60","0","107101","0","0","0","2","2030/08/01 14:59:59","50"
"32075","28026","0","0","2024/04/30 12:00:00","61","0","107501","0","0","0","2","2030/08/01 14:59:59","50"
"32076","28026","0","0","2024/04/30 12:00:00","62","0","107601","0","0","0","2","2030/08/01 14:59:59","50"
"32078","28026","0","0","2024/04/30 12:00:00","63","0","107801","0","0","0","2","2030/08/01 14:59:59","50"
"32087","28026","0","0","2024/04/30 12:00:00","64","0","108701","0","0","0","2","2030/08/01 14:59:59","50"
"32088","28026","0","0","2024/04/30 12:00:00","65","0","108801","0","0","0","2","2030/08/01 14:59:59","50"
"32089","28026","0","0","2024/04/30 12:00:00","66","0","108901","0","0","0","2","2030/08/01 14:59:59","50"
"31001","28027","0","0","2024/08/15 15:00:00","1","0","100101","0","0","0","2","2030/08/01 14:59:59","50"
"31002","28027","0","0","2024/08/15 15:00:00","2","0","100201","0","0","0","2","2030/08/01 14:59:59","50"
"31003","28027","0","0","2024/08/15 15:00:00","3","0","100301","0","0","0","2","2030/08/01 14:59:59","50"
"31004","28027","0","0","2024/08/15 15:00:00","4","0","100401","0","0","0","2","2030/08/01 14:59:59","50"
"31005","28027","0","0","2024/08/15 15:00:00","5","0","100501","0","0","0","2","2030/08/01 14:59:59","50"
"31006","28027","0","0","2024/08/15 15:00:00","6","0","100601","0","0","0","2","2030/08/01 14:59:59","50"
"31007","28027","0","0","2024/08/15 15:00:00","7","0","100701","0","0","0","2","2030/08/01 14:59:59","50"
"31008","28027","0","0","2024/08/15 15:00:00","8","0","100801","0","0","0","2","2030/08/01 14:59:59","50"
"31009","28027","0","0","2024/08/15 15:00:00","9","0","100901","0","0","0","2","2030/08/01 14:59:59","50"
"31010","28027","0","0","2024/08/15 15:00:00","10","0","101001","0","0","0","2","2030/08/01 14:59:59","50"
"31011","28027","0","0","2024/08/15 15:00:00","11","0","101101","0","0","0","2","2030/08/01 14:59:59","50"
"31012","28027","0","0","2024/08/15 15:00:00","12","0","101201","0","0","0","2","2030/08/01 14:59:59","50"
"31013","28027","0","0","2024/08/15 15:00:00","13","0","101301","0","0","0","2","2030/08/01 14:59:59","50"
"31014","28027","0","0","2024/08/15 15:00:00","14","0","101401","0","0","0","2","2030/08/01 14:59:59","50"
"31015","28027","0","0","2024/08/15 15:00:00","15","0","101501","0","0","0","2","2030/08/01 14:59:59","50"
"31016","28027","0","0","2024/08/15 15:00:00","16","0","101601","0","0","0","2","2030/08/01 14:59:59","50"
"31017","28027","0","0","2024/08/15 15:00:00","17","0","101701","0","0","0","2","2030/08/01 14:59:59","50"
"31018","28027","0","0","2024/08/15 15:00:00","18","0","101801","0","0","0","2","2030/08/01 14:59:59","50"
"31020","28027","0","0","2024/08/15 15:00:00","19","0","102001","0","0","0","2","2030/08/01 14:59:59","50"
"31021","28027","0","0","2024/08/15 15:00:00","20","0","102101","0","0","0","2","2030/08/01 14:59:59","50"
"31022","28027","0","0","2024/08/15 15:00:00","21","0","102201","0","0","0","2","2030/08/01 14:59:59","50"
"31023","28027","0","0","2024/08/15 15:00:00","22","0","102301","0","0","0","2","2030/08/01 14:59:59","50"
"31025","28027","0","0","2024/08/15 15:00:00","23","0","102501","0","0","0","2","2030/08/01 14:59:59","50"
"31026","28027","0","0","2024/08/15 15:00:00","24","0","102601","0","0","0","2","2030/08/01 14:59:59","50"
"31027","28027","0","0","2024/08/15 15:00:00","25","0","102701","0","0","0","2","2030/08/01 14:59:59","50"
"31028","28027","0","0","2024/08/15 15:00:00","26","0","102801","0","0","0","2","2030/08/01 14:59:59","50"
"31029","28027","0","0","2024/08/15 15:00:00","27","0","102901","0","0","0","2","2030/08/01 14:59:59","50"
"31030","28027","0","0","2024/08/15 15:00:00","28","0","103001","0","0","0","2","2030/08/01 14:59:59","50"
"31031","28027","0","0","2024/08/15 15:00:00","29","0","103101","0","0","0","2","2030/08/01 14:59:59","50"
"31032","28027","0","0","2024/08/15 15:00:00","30","0","103201","0","0","0","2","2030/08/01 14:59:59","50"
"31033","28027","0","0","2024/08/15 15:00:00","31","0","103301","0","0","0","2","2030/08/01 14:59:59","50"
"31034","28027","0","0","2024/08/15 15:00:00","32","0","103401","0","0","0","2","2030/08/01 14:59:59","50"
"31036","28027","0","0","2024/08/15 15:00:00","33","0","103601","0","0","0","2","2030/08/01 14:59:59","50"
"31037","28027","0","0","2024/08/15 15:00:00","34","0","103701","0","0","0","2","2030/08/01 14:59:59","50"
"31038","28027","0","0","2024/08/15 15:00:00","35","0","103801","0","0","0","2","2030/08/01 14:59:59","50"
"31040","28027","0","0","2024/08/15 15:00:00","36","0","104001","0","0","0","2","2030/08/01 14:59:59","50"
"31042","28027","0","0","2024/08/15 15:00:00","37","0","104201","0","0","0","2","2030/08/01 14:59:59","50"
"31043","28027","0","0","2024/08/15 15:00:00","38","0","104301","0","0","0","2","2030/08/01 14:59:59","50"
"31044","28027","0","0","2024/08/15 15:00:00","39","0","104401","0","0","0","2","2030/08/01 14:59:59","50"
"31045","28027","0","0","2024/08/15 15:00:00","40","0","104501","0","0","0","2","2030/08/01 14:59:59","50"
"31046","28027","0","0","2024/08/15 15:00:00","41","0","104601","0","0","0","2","2030/08/01 14:59:59","50"
"31047","28027","0","0","2024/08/15 15:00:00","42","0","104701","0","0","0","2","2030/08/01 14:59:59","50"
"31048","28027","0","0","2024/08/15 15:00:00","43","0","104801","0","0","0","2","2030/08/01 14:59:59","50"
"31049","28027","0","0","2024/08/15 15:00:00","44","0","104901","0","0","0","2","2030/08/01 14:59:59","50"
"31050","28027","0","0","2024/08/15 15:00:00","45","0","105001","0","0","0","2","2030/08/01 14:59:59","50"
"31051","28027","0","0","2024/08/15 15:00:00","46","0","105101","0","0","0","2","2030/08/01 14:59:59","50"
"31052","28027","0","0","2024/08/15 15:00:00","47","0","105201","0","0","0","2","2030/08/01 14:59:59","50"
"31053","28027","0","0","2024/08/15 15:00:00","48","0","105301","0","0","0","2","2030/08/01 14:59:59","50"
"31054","28027","0","0","2024/08/15 15:00:00","49","0","105401","0","0","0","2","2030/08/01 14:59:59","50"
"31055","28027","0","0","2024/08/15 15:00:00","50","0","105501","0","0","0","2","2030/08/01 14:59:59","50"
"31056","28027","0","0","2024/08/15 15:00:00","51","0","105601","0","0","0","2","2030/08/01 14:59:59","50"
"31057","28027","0","0","2024/08/15 15:00:00","52","0","105701","0","0","0","2","2030/08/01 14:59:59","50"
"31058","28027","0","0","2024/08/15 15:00:00","53","0","105801","0","0","0","2","2030/08/01 14:59:59","50"
"31059","28027","0","0","2024/08/15 15:00:00","54","0","105901","0","0","0","2","2030/08/01 14:59:59","50"
"31060","28027","0","0","2024/08/15 15:00:00","55","0","106001","0","0","0","2","2030/08/01 14:59:59","50"
"31061","28027","0","0","2024/08/15 15:00:00","56","0","106101","0","0","0","2","2030/08/01 14:59:59","50"
"31063","28027","0","0","2024/08/15 15:00:00","57","0","106301","0","0","0","2","2030/08/01 14:59:59","50"
"31064","28027","0","0","2024/08/15 15:00:00","58","0","106401","0","0","0","2","2030/08/01 14:59:59","50"
"31065","28027","0","0","2024/08/15 15:00:00","59","0","106501","0","0","0","2","2030/08/01 14:59:59","50"
"31066","28027","0","0","2024/08/15 15:00:00","60","0","106601","0","0","0","2","2030/08/01 14:59:59","50"
"31071","28027","0","0","2024/08/15 15:00:00","61","0","107101","0","0","0","2","2030/08/01 14:59:59","50"
"31075","28027","0","0","2024/08/15 15:00:00","62","0","107501","0","0","0","2","2030/08/01 14:59:59","50"
"31076","28027","0","0","2024/08/15 15:00:00","63","0","107601","0","0","0","2","2030/08/01 14:59:59","50"
"31078","28027","0","0","2024/08/15 15:00:00","64","0","107801","0","0","0","2","2030/08/01 14:59:59","50"
"31087","28027","0","0","2024/08/15 15:00:00","65","0","108701","0","0","0","2","2030/08/01 14:59:59","50"
"31088","28027","0","0","2024/08/15 15:00:00","66","0","108801","0","0","0","2","2030/08/01 14:59:59","50"
"31089","28027","0","0","2024/08/15 15:00:00","67","0","108901","0","0","0","2","2030/08/01 14:59:59","50"
"32001","28028","0","0","2024/08/15 15:00:00","1","0","100101","0","0","0","2","2030/08/01 14:59:59","50"
"32002","28028","0","0","2024/08/15 15:00:00","2","0","100201","0","0","0","2","2030/08/01 14:59:59","50"
"32003","28028","0","0","2024/08/15 15:00:00","3","0","100301","0","0","0","2","2030/08/01 14:59:59","50"
"32004","28028","0","0","2024/08/15 15:00:00","4","0","100401","0","0","0","2","2030/08/01 14:59:59","50"
"32005","28028","0","0","2024/08/15 15:00:00","5","0","100501","0","0","0","2","2030/08/01 14:59:59","50"
"32006","28028","0","0","2024/08/15 15:00:00","6","0","100601","0","0","0","2","2030/08/01 14:59:59","50"
"32007","28028","0","0","2024/08/15 15:00:00","7","0","100701","0","0","0","2","2030/08/01 14:59:59","50"
"32008","28028","0","0","2024/08/15 15:00:00","8","0","100801","0","0","0","2","2030/08/01 14:59:59","50"
"32009","28028","0","0","2024/08/15 15:00:00","9","0","100901","0","0","0","2","2030/08/01 14:59:59","50"
"32010","28028","0","0","2024/08/15 15:00:00","10","0","101001","0","0","0","2","2030/08/01 14:59:59","50"
"32011","28028","0","0","2024/08/15 15:00:00","11","0","101101","0","0","0","2","2030/08/01 14:59:59","50"
"32012","28028","0","0","2024/08/15 15:00:00","12","0","101201","0","0","0","2","2030/08/01 14:59:59","50"
"32013","28028","0","0","2024/08/15 15:00:00","13","0","101301","0","0","0","2","2030/08/01 14:59:59","50"
"32014","28028","0","0","2024/08/15 15:00:00","14","0","101401","0","0","0","2","2030/08/01 14:59:59","50"
"32015","28028","0","0","2024/08/15 15:00:00","15","0","101501","0","0","0","2","2030/08/01 14:59:59","50"
"32016","28028","0","0","2024/08/15 15:00:00","16","0","101601","0","0","0","2","2030/08/01 14:59:59","50"
"32017","28028","0","0","2024/08/15 15:00:00","17","0","101701","0","0","0","2","2030/08/01 14:59:59","50"
"32018","28028","0","0","2024/08/15 15:00:00","18","0","101801","0","0","0","2","2030/08/01 14:59:59","50"
"32020","28028","0","0","2024/08/15 15:00:00","19","0","102001","0","0","0","2","2030/08/01 14:59:59","50"
"32021","28028","0","0","2024/08/15 15:00:00","20","0","102101","0","0","0","2","2030/08/01 14:59:59","50"
"32022","28028","0","0","2024/08/15 15:00:00","21","0","102201","0","0","0","2","2030/08/01 14:59:59","50"
"32023","28028","0","0","2024/08/15 15:00:00","22","0","102301","0","0","0","2","2030/08/01 14:59:59","50"
"32025","28028","0","0","2024/08/15 15:00:00","23","0","102501","0","0","0","2","2030/08/01 14:59:59","50"
"32026","28028","0","0","2024/08/15 15:00:00","24","0","102601","0","0","0","2","2030/08/01 14:59:59","50"
"32027","28028","0","0","2024/08/15 15:00:00","25","0","102701","0","0","0","2","2030/08/01 14:59:59","50"
"32028","28028","0","0","2024/08/15 15:00:00","26","0","102801","0","0","0","2","2030/08/01 14:59:59","50"
"32029","28028","0","0","2024/08/15 15:00:00","27","0","102901","0","0","0","2","2030/08/01 14:59:59","50"
"32030","28028","0","0","2024/08/15 15:00:00","28","0","103001","0","0","0","2","2030/08/01 14:59:59","50"
