24ca5b34a60337339891645dbefdea89a439b402c93709280beb144bfea5658c,15e33f9139e83f8522ad6bc2c873b67863529c1cef2175faaff25c05ba242a32,02eef307d1035d2b75e082cec59723ca60fe341db21495e25adf02074289c1fd,b951d9013d63b64884808250cff6766d3dadc3ed772b7d2787b59484f37de1b8,a77e357b8fa7899e85d670f7c15c6610e20f945a52af194f70ec1033a6975f49,303046b9e0fc3fa0e951e827a23a61b5dbf22537e5caffc9b223270c3c9fa453,f6e767e35e0158a74a6ed72b466d5891abcfaf32e98c67db7e0cba79842d03e4,287fff0b7c9aa467a467bc99f6f7871627ca6bb864e1d94e280e1bbc8818d77f,03918c3cf1eb13ba3172d66c52d9082250fb96542ad15582f56290dd156a1c7d,7f75f2702125b954718d85a7acb6ee1e346f7671657747ab1b981ab73f178654,14841b918b0c7a67c3994e8185b7bee36b6f4b76315a3f59976de2537ff6a13f,0f48516da505a78c35195f940e1c6ba8d54922612c1a6364e26088031b7d2aa8,d8529aa07e5d3104f6a95852b3d87eca0c0d98915f692f45f83eab4826114b64,c7d6441953e65ff343f88328c16dbc0113ba20cf9d2199fb55f5a1700888e140,1cb47b44b82abde44e9c8e28de25957be2ab50a45fa70ff1c644fab59b9f1413,c143eef5724d7c9ed319b69c1e94094115d114e1a297ba39faff4482437787d0,b7bfb62a9be3ece9e01dd70638e1c87ad50cf89da7591e6b3fedf286f3bd80e4,148030c4448dd70ff82823fc02da18125522712b663905217ef283b7e96eaaca,7fa9e9de0b98b39f9a23bb0fa583e6fb11e97d1e36c26f649e264e89f2dc6e64,8b002b54a18d952acf6aac2ee3d5bd7f708d41e11583561e1e722463e5dfdc63,0d23affe3c5948d79517ffec4ebb47606079d5c36fb3bd2c726b61969598ab8f,2e36ab626bd147aa54237887af1cace4b4791a9c271266871bd36e9cf9582c01
"1","1.8","0","220","-30","0","1.6","bgm_M55","1038","1","10380105","1.4","200","101031","5","0","0","5","101031","1","0","440"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1039","1","10390101","0.6","250","101041","1","10","-30","1","101041","1","-125","-470"
"1","1","0","200","-30","0","0.7","bgm_M64","1039","1","10390102","0.65","200","101041","2","10","0","2","101041","1","-95","-210"
"1","1.3","0","200","-30","-15","1","bgm_M64","1039","1","10390103","0.9","100","101041","3","0","-10","3","101041","1","-120","50"
"1","1.35","0","200","-30","0","1.3","bgm_M64","1039","1","10390104","0.9","100","101041","4","0","0","4","101041","1","35","195"
"1","1.8","-50","210","-30","0","1.35","bgm_M55","1039","1.3","10390105","1.1","150","101042","5","0","0","5","101042","1","-55","450"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1040","1","10400101","0.6","250","101161","1","10","0","1","101161","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1040","1","10400102","0.75","100","101161","2","0","0","2","101161","1","-100","-260"
"1","1.1","0","200","-30","-5","1","bgm_M64","1040","1","10400103","0.65","100","101161","3","5","-10","3","101161","1","65","-10"
"1","1","43","200","-30","0","1","bgm_M64","1040","1","10400104","0.9","150","101161","4","0","0","4","101161","1","-110","190"
"1","1.15","-50","280","-30","-40","1","bgm_M55","1040","1.3","10400105","0.9","270","101162","5","-10","-45","5","101162","1","-70","485"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1041","1","10410101","0.6","120","101171","1","10","0","1","101171","1","-120","-480"
"1","1.2","0","200","-30","0","1","bgm_M64","1041","1","10410102","0.75","120","101171","2","10","0","2","101171","1","-120","-260"
"1","0.9","-50","200","-30","-13","0.55","bgm_M64","1041","1","10410103","0.6","150","101171","3","0","-60","3","101171","1.4","0","-10"
"1","1.2","0","200","-30","0","1","bgm_M64","1041","1","10410104","0.9","100","101171","4","0","0","4","101171","1","-110","190"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1041","1","10410105","1","200","101172","5","10","0","5","101172","1","-30","475"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1042","1","10420101","0.6","100","101191","1","10","-30","1","101191","1","-120","-480"
"1","1.2","0","200","-30","0","1","bgm_M64","1042","1","10420102","0.8","100","101191","2","10","0","2","101191","1","-100","-260"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1042","1","10420103","0.9","100","101191","3","0","-10","3","101451","1","65","-10"
"1","1.1","0","200","-30","0","1","bgm_M64","1042","1","10420104","0.65","100","101191","4","0","0","4","101191","1","-110","190"
"1","1.3","-50","280","-30","0","1","bgm_M55","1042","1","10420105","1.1","200","101192","5","-10","-45","5","101192","1.2","-70","485"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1043","1","10430101","0.6","100","101201","1","10","0","1","101201","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1043","1","10430102","0.75","100","101201","2","10","0","2","101201","1","-120","-260"
"1","1.1","0","200","-30","-15","1","bgm_M64","1043","1","10430103","0.8","100","101201","3","0","-10","3","101201","1","65","-10"
"1","1","43","200","-30","0","1","bgm_M64","1043","1","10430104","0.7","100","101201","4","0","0","4","101201","1","-110","190"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1043","1","10430105","1","100","101202","5","10","-45","5","101202","1","-30","475"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1044","1","10440101","0.6","100","101291","1","10","0","1","101291","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1044","1","10440102","0.75","100","101291","2","10","0","2","101291","1","-120","-260"
"1","2.3","0","200","-30","-15","2.2","bgm_M64","1044","1","10440103","1.55","100","101291","3","0","-10","3","101291","1","65","-40"
"1","1.2","0","200","-30","0","1","bgm_M64","1044","1","10440104","1.1","100","101291","4","0","0","4","101291","1","-110","150"
"1","1.45","15","230","-30","-20","1","bgm_M55","1044","1","10440105","1.1","100","101292","5","30","30","5","101292","1","-15","490"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1045","1","10450101","0.58","100","101301","1","10","-30","1","101301","1","-120","-480"
"1","1.2","0","200","-30","0","1","bgm_M64","1045","1","10450102","0.9","100","101301","2","10","0","2","101301","1","-120","-260"
"1","1.4","-30","200","-30","0","1","bgm_M64","1045","1","10450103","0.93","200","101301","3","-10","-10","3","101301","1","100","-50"
"1","1.3","15","200","-30","0","1","bgm_M64","1045","1","10450104","0.9","100","101301","4","0","0","4","101301","1","-100","100"
"1","1.2","-15","270","-30","-20","1.1","bgm_M55","1045","1","10450105","1","100","101302","5","10","-30","5","101302","1","-55","470"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1046","1","10460101","0.575","100","101441","1","10","0","1","101161","1","-130","-450"
"1","1","0","200","-30","0","0.7","bgm_M64","1046","1","10460102","0.75","200","101441","2","10","0","2","101161","1","-120","-250"
"1","1.2","0","200","-30","-15","1.1","bgm_M64","1046","1","10460103","0.8","100","101441","3","0","-10","3","101161","1","50","-10"
"1","1","43","200","-30","0","1","bgm_M64","1046","1","10460104","0.8","150","101441","4","0","0","4","101161","1","-100","210"
"1","1.2","-35","230","-30","-20","1.1","bgm_M55","1046","1","10460105","0.95","100","101442","5","10","-30","5","101162","1","-70","470"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1047","1","10470101","0.58","100","101451","1","10","-30","1","101451","1","-130","-450"
"1","1.2","0","200","-30","0","1","bgm_M64","1047","1","10470102","0.9","100","101451","2","10","0","2","101451","1","-120","-250"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1047","1","10470103","0.9","100","101451","3","0","-10","3","101451","1","50","-20"
"1","1","0","200","-30","0","0.85","bgm_M64","1047","1","10470104","0.8","100","101451","4","0","0","4","101451","1","-100","200"
"1","1.55","-35","290","-30","0","1.4","bgm_M55","1047","1","10470105","1.25","100","101452","5","0","-50","5","101452","1.2","-70","510"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1048","1","10480101","0.58","100","101561","1","10","-30","1","101451","1","-130","-450"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1048","1","10480102","0.75","100","101561","2","0","0","2","101451","1","-120","-240"
"1","0.9","-50","200","-30","-13","0.55","bgm_M64","1048","1","10480103","0.6","150","101561","3","0","-60","3","101451","1.4","0","-10"
"1","1.1","20","200","-30","0","1","bgm_M64","1048","1","10480104","0.7","100","101561","4","0","0","4","101451","1","-100","195"
"1","1.55","-60","290","-30","0","1.35","bgm_M55","1048","1","10480105","1.25","400","101562","5","0","-50","5","101452","1.4","-70","460"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1049","1","10490101","0.58","100","101001","1","10","-30","1","101001","1","-120","-480"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1049","1","10490102","0.75","100","101001","2","10","0","2","101001","1","-120","-270"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1049","1","10490103","0.9","200","101001","3","0","-10","3","101001","1","65","-25"
"1","1.1","-30","200","-30","0","1","bgm_M64","1049","1","10490104","0.9","150","101001","4","0","0","4","101001","1","-120","200"
"1","1.3","0","250","-30","0","1","bgm_M55","1049","1","10490105","1.2","200","101011","5","0","0","5","101011","1.2","-40","480"
"1","1","-25","210","-30","0","0.9","bgm_M64","1050","1","10500101","0.575","170","101021","1","10","-30","1","101021","1","-110","-450"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1050","1","10500102","0.75","100","101021","2","0","0","2","101021","1","-120","-240"
"1","0.9","0","200","-30","-5","0.8","bgm_M64","1050","1","10500103","0.6","100","101021","3","5","-10","3","101021","1","65","-10"
"1","1.1","0","200","-30","0","1","bgm_M64","1050","1","10500104","0.65","100","101021","4","0","0","4","101021","1","-110","190"
"1","1.8","0","220","-30","0","1.6","bgm_M55","1050","1","10500105","1.4","200","101031","5","0","0","5","101031","1","0","440"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1051","1","10510101","0.58","100","101041","1","10","-30","1","101041","1","-130","-450"
"1","1","0","200","-30","0","0.7","bgm_M64","1051","1","10510102","0.65","200","101041","2","10","0","2","101041","1","-120","-250"
"1","1.3","-10","200","-30","-15","1","bgm_M64","1051","1","10510103","0.75","100","101041","3","10","-10","3","101041","1","70","-35"
"1","1.4","0","200","-30","0","1","bgm_M64","1051","1","10510104","1","100","101041","4","0","0","4","101041","1","-110","150"
"1","1.8","-50","210","-30","0","1.35","bgm_M55","1051","1.3","10510105","1.1","150","101042","5","0","0","5","101042","1","-55","450"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1052","1","10520101","0.6","250","101161","1","10","-30","1","101161","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1052","1","10520102","0.75","100","101161","2","0","0","2","101161","1","-100","-260"
"1","1.1","0","200","-30","-5","1","bgm_M64","1052","1","10520103","0.65","100","101161","3","5","-10","3","101161","1","65","-10"
"1","1.3","-30","200","-30","0","1","bgm_M64","1052","1","10520104","0.8","100","101161","4","0","0","4","101161","1","-50","240"
"1","1.15","-50","280","-30","-40","1","bgm_M55","1052","1.3","10520105","0.9","270","101162","5","-10","-45","5","101162","1","-70","485"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1053","1","10530101","0.5","120","101171","1","10","0","1","101171","1","-120","-480"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1053","1","10530102","0.75","100","101171","2","10","0","2","101171","1","-120","-270"
"1","2.3","0","200","-30","-15","2.2","bgm_M64","1053","1","10530103","1.55","100","101171","3","0","-10","3","101171","1","65","-25"
"1","1.5","-30","200","-30","0","1","bgm_M64","1053","1","10530104","0.9","100","101171","4","0","0","4","101171","1","-100","200"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1053","1","10530105","1","200","101172","5","10","0","5","101172","1","-30","475"
"1","1","-25","210","-30","0","0.9","bgm_M64","1054","1","10540101","0.575","170","101191","1","10","-30","1","101191","1","-110","-450"
"1","1","0","200","-30","0","0.7","bgm_M64","1054","1","10540102","0.65","200","101191","2","10","0","2","101191","1","-120","-250"
"1","1.2","0","200","-30","-15","1.1","bgm_M64","1054","1","10540103","0.8","100","101191","3","0","-10","3","101191","1","50","-10"
"1","1.5","0","200","-30","0","1","bgm_M64","1054","1","10540104","1","200","101191","4","0","0","4","101191","1","-90","190"
"1","1.3","-50","280","-30","0","1","bgm_M55","1054","1","10540105","1.1","200","101192","5","-10","-45","5","101192","1.2","-70","485"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1055","1","10550101","0.5","120","101201","1","10","0","1","101201","1","-120","-480"
"1","1","-30","240","-30","0","1","bgm_M64","1055","1","10550102","0.7","250","101201","2","0","-30","2","101201","1","-120","-250"
"1","1.1","0","200","-30","-15","1","bgm_M64","1055","1","10550103","0.8","100","101201","3","0","-10","3","101201","1","65","-10"
"1","1","43","200","-30","0","1","bgm_M64","1055","1","10550104","0.7","100","101201","4","0","0","4","101201","1","-110","190"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1055","1","10550105","1","100","101202","5","10","-45","5","101202","1","-30","475"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1056","1","10560101","0.6","250","101291","1","10","-30","1","101291","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1056","1","10560102","0.75","100","101291","2","0","0","2","101291","1","-100","-260"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1056","1","10560103","0.9","100","101291","3","0","-10","3","101291","1","50","-35"
"1","1.1","-30","200","-30","0","1","bgm_M64","1056","1","10560104","0.9","150","101291","4","0","0","4","101291","1","-120","190"
"1","1.45","15","230","-30","-20","1","bgm_M55","1056","1","10560105","1.1","100","101292","5","30","30","5","101292","1","-15","490"
"1","1","-25","210","-30","0","0.9","bgm_M64","1057","1","10570101","0.575","170","101301","1","10","-30","1","101301","1","-110","-450"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1057","1","10570102","0.75","100","101301","2","10","0","2","101301","1","-120","-270"
"1","1.4","-30","200","-30","0","1","bgm_M64","1057","1","10570103","0.93","200","101301","3","-10","-10","3","101301","1","100","-50"
"1","1.2","0","200","-30","0","1","bgm_M64","1057","1","10570104","0.9","100","101301","4","0","0","4","101301","1","-110","190"
"1","1.2","-15","270","-30","-20","1.1","bgm_M55","1057","1","10570105","1","100","101302","5","10","-30","5","101302","1","-55","470"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1058","1","10580101","0.6","250","101441","1","10","-30","1","101441","1","-120","-480"
"1","1","-30","240","-30","0","1","bgm_M64","1058","1","10580102","0.7","250","101441","2","0","-30","2","101441","1","-120","-250"
"1","1.3","-10","200","-30","-15","1","bgm_M64","1058","1","10580103","0.75","100","101441","3","10","-10","3","101441","1","70","-5"
"1","1.1","20","200","-30","0","1","bgm_M64","1058","1","10580104","0.8","100","101441","4","10","0","4","101441","1","-100","210"
"1","1.2","-35","230","-30","-20","1.1","bgm_M55","1058","1","10580105","0.95","100","101442","5","10","-30","5","101442","1","-70","470"
"1","1","-25","210","-30","0","0.9","bgm_M64","1059","1","10590101","0.575","170","101451","1","10","-30","1","101451","1","-110","-450"
"1","1","0","200","-30","0","0.7","bgm_M64","1059","1","10590102","0.65","200","101451","2","10","0","2","101451","1","-120","-250"
"1","0.9","-50","200","-30","-13","0.55","bgm_M64","1059","1","10590103","0.6","150","101451","3","0","-60","3","101451","1.4","0","-10"
"1","1","0","200","-30","0","0.7","bgm_M64","1059","1","10590104","0.7","100","101451","4","0","0","4","101451","1","-120","200"
"1","1.55","-35","290","-30","0","1.4","bgm_M55","1059","1","10590105","1.25","100","101452","5","0","-50","5","101452","1.2","-70","510"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1060","1","10600101","0.5","120","101561","1","10","0","1","101561","1","-120","-480"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1060","1","10600102","0.75","100","101561","2","10","0","2","101561","1","-120","-270"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1060","1","10600103","0.9","200","101561","3","0","-10","3","101561","1","65","-25"
"1","1.1","0","200","-30","0","1","bgm_M64","1060","1","10600104","0.65","100","101561","4","0","0","4","101561","1","-110","190"
"1","1.55","-60","290","-30","0","1.35","bgm_M55","1060","1","10600105","1.25","400","101562","5","0","-50","5","101562","1.4","-70","460"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1061","1","10610101","0.6","250","101001","1","10","-30","1","101001","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1061","1","10610102","0.75","100","101001","2","0","0","2","101001","1","-100","-260"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1061","1","10610103","1","100","101001","3","0","-10","3","101001","1","65","-10"
"1","1.4","0","200","-30","0","1","bgm_M64","1061","1","10610104","1","100","101001","4","0","0","4","101001","1","-110","200"
"1","1.3","0","250","-30","0","1","bgm_M55","1061","1","10610105","1.2","200","101011","5","0","0","5","101011","1.2","-40","480"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1063","1","10630101","0.5","120","101021","1","10","0","1","101021","1","-120","-480"
"1","1","-30","240","-30","0","1","bgm_M64","1063","1","10630102","0.7","250","101021","2","0","-30","2","101021","1","-120","-250"
"1","1.3","0","200","-30","0","1","bgm_M64","1063","1","10630103","0.9","100","101021","3","0","0","3","101021","1","70","-10"
"1","1.2","-30","200","-30","0","1","bgm_M64","1063","1","10630104","0.8","100","101021","4","0","0","4","101021","1","-70","240"
"1","1.8","0","220","-30","0","1.6","bgm_M55","1063","1","10630105","1.4","200","101031","5","0","0","5","101031","1","0","470"
"1","1","-25","210","-30","0","0.9","bgm_M64","1064","1","10640101","0.575","170","101041","1","10","-30","1","101041","1","-110","-450"
"1","1","0","200","-30","0","0.7","bgm_M64","1064","1","10640102","0.65","200","101041","2","10","0","2","101041","1","-120","-250"
"1","1.1","0","200","-30","-15","1","bgm_M64","1064","1","10640103","0.8","100","101041","3","0","-10","3","101041","1","65","-10"
"1","1.5","-30","200","-30","0","1","bgm_M64","1064","1","10640104","0.9","100","101041","4","0","0","4","101041","1","-100","200"
"1","1.8","-50","210","-30","0","1.35","bgm_M55","1064","1.3","10640105","1.1","150","101042","5","0","0","5","101042","1","-55","450"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1065","1","10650101","0.6","250","101161","1","10","-30","1","101161","1","-120","-480"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1065","1","10650102","0.75","100","101161","2","0","0","2","101161","1","-100","-260"
"1","1.1","0","200","-30","-5","1","bgm_M64","1065","1","10650103","0.65","100","101161","3","5","-10","3","101161","1","65","-10"
"1","1","0","200","-30","0","0.85","bgm_M64","1065","1","10650104","0.8","100","101161","4","0","0","4","101161","1","-100","200"
"1","1.15","-50","280","-30","-40","1","bgm_M55","1065","1.3","10650105","0.9","270","101162","5","-10","-45","5","101162","1","-70","485"
"1","0.8","0","210","-30","0","0.85","bgm_M64","1066","1","10660101","0.5","120","101171","1","10","0","1","101171","1","-120","-480"
"1","1","-30","240","-30","0","1","bgm_M64","1066","1","10660102","0.7","250","101171","2","0","-30","2","101171","1","-120","-250"
"1","1.15","0","200","-30","-10","1.1","bgm_M64","1066","1","10660103","0.8","100","101171","3","0","-10","3","101171","1","65","0"
"1","1.35","0","200","-30","0","1.3","bgm_M64","1066","1","10660104","0.9","100","101171","4","0","-10","4","101171","1","5","230"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1066","1","10660105","1","200","101172","5","10","0","5","101172","1","-30","475"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1067","1","10670101","0.6","250","101191","1","10","-30","1","101191","1","-50","-480"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1067","1","10670102","0.75","100","101191","2","10","0","2","101191","1","-120","-270"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1067","1","10670103","0.9","100","101191","3","0","-10","3","101191","1","50","-20"
"1","1.5","0","200","-30","0","1","bgm_M64","1067","1","10670104","1","200","101191","4","0","0","4","101191","1","-90","200"
"1","1.3","-50","280","-30","0","1","bgm_M55","1067","1","10670105","1.1","200","101192","5","-10","-45","5","101192","1.2","-70","485"
"1","1.45","20","210","-30","0","1.1","bgm_M64","1068","1","10680101","0.8","100","101201","1","10","0","1","101201","1","0","-470"
"1","1","0","200","-30","0","0.7","bgm_M64","1068","1","10680102","0.65","200","101201","2","10","0","2","101201","1","-120","-250"
"1","1.3","-10","200","-30","-15","1","bgm_M64","1068","1","10680103","0.75","100","101201","3","10","-10","3","101201","1","70","-5"
"1","1","43","200","-30","0","1","bgm_M64","1068","1","10680104","0.7","100","101201","4","0","0","4","101201","1","-110","190"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1068","1","10680105","1","100","101202","5","10","-45","5","101202","1","-30","475"
"1","1","-25","210","-30","0","0.9","bgm_M64","1069","1","10690101","0.575","170","101291","1","10","-30","1","101291","1","-110","-450"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1069","1","10690102","0.75","100","101291","2","0","0","2","101291","1","-25","-225"
"1","2.3","0","200","-30","-15","2.2","bgm_M64","1069","1","10690103","1.55","100","101291","3","0","-10","3","101291","1","65","0"
"1","1.1","0","200","-30","0","1","bgm_M64","1069","1","10690104","0.65","100","101291","4","0","0","4","101291","1","-110","190"
"1","1.45","15","230","-30","-20","1","bgm_M55","1069","1","10690105","1.1","100","101292","5","30","30","5","101292","1","-15","490"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1070","1","10700101","0.6","250","101301","1","10","-30","1","101301","1","-50","-480"
"1","1","0","200","-30","0","0.7","bgm_M64","1070","1","10700102","0.65","200","101301","2","10","0","2","101301","1","-120","-250"
"1","1.4","-30","200","-30","0","1","bgm_M64","1070","1","10700103","0.93","200","101301","3","-10","-10","3","101301","1","100","-50"
"1","1.1","-30","200","-30","0","1","bgm_M64","1070","1","10700104","0.9","150","101301","4","0","0","4","101301","1","-120","190"
"1","1.2","-15","270","-30","-20","1.1","bgm_M55","1070","1","10700105","1","100","101302","5","10","-30","5","101302","1","-55","470"
"1","1.45","20","210","-30","0","1.1","bgm_M64","1071","1","10710101","0.8","100","101441","1","10","0","1","101441","1","0","-470"
"1","1","-30","240","-30","0","1","bgm_M64","1071","1","10710102","0.7","250","101441","2","0","-30","2","101441","1","-120","-250"
"1","1.1","0","200","-30","-15","1","bgm_M64","1071","1","10710103","0.8","100","101441","3","0","-10","3","101441","1","65","-10"
"1","1","0","200","-30","0","0.7","bgm_M64","1071","1","10710104","0.7","100","101441","4","0","0","4","101441","1","-120","200"
"1","1.2","-35","230","-30","-20","1.1","bgm_M55","1071","1","10710105","0.95","100","101442","5","10","-30","5","101442","1","-70","470"
"1","1","-25","210","-30","0","0.9","bgm_M64","1072","1","10720101","0.575","170","101451","1","10","-30","1","101451","1","-110","-450"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1072","1","10720102","0.75","100","101451","2","0","0","2","101451","1","-25","-225"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1072","1","10720103","1","100","101451","3","0","-10","3","101451","1","65","-10"
"1","1.1","20","200","-30","0","1","bgm_M64","1072","1","10720104","0.8","100","101451","4","10","0","4","101451","1","-100","210"
"1","1.55","-35","290","-30","0","1.4","bgm_M55","1072","1","10720105","1.25","100","101452","5","0","-50","5","101452","1.2","-70","510"
"1","1","-25","210","-30","0","0.9","bgm_M64","1073","1","10730101","0.575","170","101561","1","10","-30","1","101561","1","0","-450"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1073","1","10730102","0.75","100","101561","2","10","0","2","101561","1","-120","-270"
"1","1.1","0","200","-30","-5","1","bgm_M64","1073","1","10730103","0.65","100","101561","3","5","-10","3","101561","1","65","-10"
"1","1.4","0","200","-30","0","1","bgm_M64","1073","1","10730104","1","100","101561","4","0","0","4","101561","1","-110","200"
"1","1.55","-60","290","-30","0","1.35","bgm_M55","1073","1","10730105","1.25","400","101562","5","0","-50","5","101562","1.4","-70","460"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1074","1","10740101","0.6","250","101001","1","10","-30","1","101001","1","-50","-480"
"1","1.35","10","240","-30","0","1.1","bgm_M64","1074","1","10740102","0.9","200","101001","2","0","10","2","101001","1","-110","-260"
"1","1.15","-10","200","-30","-15","1","bgm_M64","1074","1","10740103","0.75","100","101001","3","10","-10","3","101001","1","70","-5"
"1","1.2","0","200","-30","0","1","bgm_M64","1074","1","10740104","0.9","100","101001","4","0","0","4","101001","1","-110","190"
"1","1.3","0","250","-30","0","1","bgm_M55","1074","1","10740105","1.2","200","101011","5","0","0","5","101011","1.2","-40","480"
"1","1.45","20","210","-30","0","1.1","bgm_M64","1075","1","10750101","0.8","100","101021","1","10","0","1","101021","1","0","-470"
"1","1","0","200","-30","0","0.7","bgm_M64","1075","1","10750102","0.65","200","101021","2","10","0","2","101021","1","-120","-250"
"1","0.9","-50","200","-30","-13","0.55","bgm_M64","1075","1","10750103","0.6","150","101021","3","0","-60","3","101021","1.4","0","-10"
"1","1.5","-30","200","-30","0","1","bgm_M64","1075","1","10750104","0.9","100","101021","4","0","0","4","101021","1","-100","200"
"1","1.8","0","220","-30","0","1.6","bgm_M55","1075","1","10750105","1.4","200","101031","5","0","0","5","101031","1","0","470"
"1","1","-25","210","-30","0","0.9","bgm_M64","1076","1","10760101","0.575","170","101041","1","10","-30","1","101041","1","-110","-480"
"1","1","-30","240","-30","0","1","bgm_M64","1076","1","10760102","0.7","250","101041","2","0","-30","2","101041","1","-20","-230"
"1","1.4","-30","200","-30","-15","1","bgm_M64","1076","1","10760103","0.9","100","101041","3","0","-10","3","101041","1","-120","15"
"1","1.3","-60","200","-30","0","1","bgm_M64","1076","1","10760104","0.8","300","101041","4","0","-50","4","101041","1","40","200"
"1","1.8","-50","210","-30","0","1.35","bgm_M55","1076","1.3","10760105","1.1","150","101042","5","0","0","5","101042","1","-55","450"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1077","1","10770101","0.6","250","101161","1","10","-30","1","101161","1","-50","-480"
"1","1.2","0","200","-30","0","1.1","bgm_M64","1077","1","10770102","0.75","100","101161","2","10","0","2","101161","1","-120","-270"
"1","1.3","0","200","-30","0","1","bgm_M64","1077","1","10770103","0.9","100","101161","3","0","0","3","101161","1","70","-10"
"1","1.5","0","200","-30","0","1","bgm_M64","1077","1","10770104","1","200","101161","4","0","0","4","101161","1","-90","200"
"1","1.15","-50","280","-30","-40","1","bgm_M55","1077","1.3","10770105","0.9","270","101162","5","-10","-45","5","101162","1","-70","485"
"1","1","-25","210","-30","0","0.9","bgm_M64","1078","1","10780101","0.575","170","101171","1","10","-30","1","101171","1","-90","-450"
"1","1.2","0","240","-30","0","1.1","bgm_M64","1078","1","10780102","0.75","100","101171","2","0","0","2","101171","1","20","-225"
"1","1.15","0","200","-30","-10","1.1","bgm_M64","1078","1","10780103","0.8","100","101171","3","0","-10","3","101171","1","-65","0"
"1","1","0","200","-30","0","0.9","bgm_M64","1078","1","10780104","0.65","100","101171","4","0","-10","4","101171","1","0","230"
"1","1.45","-50","250","-30","-20","1","bgm_M55","1078","1","10780105","1","200","101172","5","10","0","5","101172","1","-30","475"
"1","0.8","0","210","-30","0","0.7","bgm_M64","1079","1","10790101","0.6","250","101191","1","10","-30","1","101191","1","-50","-480"
"1","1.35","10","240","-30","0","1.1","bgm_M64","1079","1","10790102","0.9","200","101191","2","0","10","2","101191","1","-110","-260"
"1","1.1","0","200","-30","-15","1","bgm_M64","1079","1","10790103","0.8","100","101191","3","0","-10","3","101191","1","65","-10"
"1","1.35","0","200","-30","0","1.3","bgm_M64","1079","1","10790104","0.9","100","101191","4","0","-10","4","101191","1","5","230"
"1","1.3","-50","280","-30","0","1","bgm_M55","1079","1","10790105","1.1","200","101192","5","-10","-45","5","101192","1.2","-70","485"
"1","1.35","0","210","-30","0","1.1","bgm_M64","1080","1","10800101","0.85","100","101201","1","10","0","1","101201","1","0","-470"
"1","1","0","200","-30","0","0.8","bgm_M64","1080","1","10800102","0.65","200","101201","2","10","-5","2","101201","1","-120","-250"
