a2c34b5d7e9c26dbef0a5a0cb6debfd82a8a85174f6451eab92935c76174c828,4cb2bb0932dda8fa36e83cae2b77d7eba81e0962cee512839a409472168bc24e,14780d6f93da42e75cab4253795c0d1ba012d9b5af6fb349d381f07871ba7dd6,3d3021b3e02f528119fa8a1314785c2d479c2bc9331df374c0274971c219f3cc,de244bf2fa1be8b14f2eb7fbf723838270d5fe021a29787ade68f4c335ff8bab,d047a9f87a544af2ea7a7dec2d0d0f46ed3bb43a54744dfa3dbd47e588138f7b,00544e8bf2bf0ef55f913192fa64da65aff64098497d55037b59c68ffe51bb9e,f6b29edb4ce4c2ef6691ee6efe4966f26e98e7415e30a0236f6457998a0526b8,e680c41986a064e8660e288a350c03460c40128475db51355314b3f875d633a2,2df4ed50e876711657f57d9e5906abede17e3e72186bc4578bde20bc3dd7e8d8,2f7aba1cfc18f21e6dc7a20ac7965cf8dd0c35d9c2500e8dbc4cae712d564e5c,5b658f9e5bd0ad7212d560e663d199b970d587250dc0c057a0916aa873e36823
"31140","2030/08/01 14:59:59","9999","0","31140","0","2015/12/17 15:00:00","8301132","レイ（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","レイ（ハロウィン）のメモリーピース","11"
"31141","2030/08/01 14:59:59","9999","0","31141","0","2015/12/17 15:00:00","6032122","マツリ（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マツリ（ハロウィン）のメモリーピース","11"
"31142","2030/08/01 14:59:59","9999","0","31142","0","2015/12/17 15:00:00","6441122","モニカ（マジカル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","モニカ（マジカル）のメモリーピース","11"
"31143","2030/08/01 14:59:59","9999","0","31143","0","2015/12/17 15:00:00","3464122","トモ（マジカル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","トモ（マジカル）のメモリーピース","11"
"31144","2030/08/01 14:59:59","9999","0","31144","0","2015/12/17 15:00:00","11122","アキノ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アキノ（クリスマス）のメモリーピース","11"
"31145","2030/08/01 14:59:59","9999","0","31145","0","2015/12/17 15:00:00","2083132","サレン（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","サレン（クリスマス）のメモリーピース","11"
"31146","2030/08/01 14:59:59","9999","0","31146","0","2015/12/17 15:00:00","7210122","ユカリ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユカリ（クリスマス）のメモリーピース","11"
"31147","2030/08/01 14:59:59","9999","0","31147","0","2015/12/17 15:00:00","6201122","ムイミ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ムイミ（ニューイヤー）のメモリーピース","11"
"31150","2030/08/01 14:59:59","9999","0","31150","0","2015/12/17 15:00:00","4343222","ネネカ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネネカ（ニューイヤー）のメモリーピース","11"
"31155","2030/08/01 14:59:59","9999","0","31155","0","2015/12/17 15:00:00","1432142","コッコロ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","コッコロ（儀装束）のメモリーピース","11"
"31156","2030/08/01 14:59:59","9999","0","31156","0","2015/12/17 15:00:00","7201132","ユイ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユイ（儀装束）のメモリーピース","11"
"31157","2030/08/01 14:59:59","9999","0","31157","0","2015/12/17 15:00:00","1022132","カスミ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カスミ（サマー）のメモリーピース","11"
"31158","2030/08/01 14:59:59","9999","0","31158","0","2015/12/17 15:00:00","8160222","リマ（シンデレラ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リマ（シンデレラ）のメモリーピース","11"
"31159","2030/08/01 14:59:59","9999","0","31159","0","2015/12/17 15:00:00","6014222","マコト（シンデレラ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マコト（シンデレラ）のメモリーピース","11"
"31160","2030/08/01 14:59:59","9999","0","31160","0","2015/12/17 15:00:00","6054132","マホ（シンデレラ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マホ（シンデレラ）のメモリーピース","11"
"31162","2030/08/01 14:59:59","9999","0","31162","0","2015/12/17 15:00:00","1284122","クロエ（聖学祭）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クロエ（聖学祭）のメモリーピース","11"
"31163","2030/08/01 14:59:59","9999","0","31163","0","2015/12/17 15:00:00","3103122","チエル（聖学祭）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","チエル（聖学祭）のメモリーピース","11"
"31164","2030/08/01 14:59:59","9999","0","31164","0","2015/12/17 15:00:00","7241122","ユニ（聖学祭）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユニ（聖学祭）のメモリーピース","11"
"31165","2030/08/01 14:59:59","9999","0","31165","0","2015/12/17 15:00:00","144122","イノリ（タイムトラベル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イノリ（タイムトラベル）のメモリーピース","11"
"31166","2030/08/01 14:59:59","9999","0","31166","0","2015/12/17 15:00:00","1070122","カヤ（タイムトラベル）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カヤ（タイムトラベル）のメモリーピース","11"
"31167","2030/08/01 14:59:59","9999","0","31167","0","2015/12/17 15:00:00","4132","アオイ（作業服）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アオイ（作業服）のメモリーピース","11"
"31168","2030/08/01 14:59:59","9999","0","31168","0","2015/12/17 15:00:00","3060132","タマキ（作業服）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","タマキ（作業服）のメモリーピース","11"
"31169","2030/08/01 14:59:59","9999","0","31169","0","2015/12/17 15:00:00","6152132","ミフユ（作業服）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミフユ（作業服）のメモリーピース","11"
"31170","2030/08/01 14:59:59","9999","0","31170","0","2015/12/17 15:00:00","381132","エリコ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","エリコ（サマー）のメモリーピース","11"
"31171","2030/08/01 14:59:59","9999","0","31171","0","2015/12/17 15:00:00","2122132","シズル（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シズル（サマー）のメモリーピース","11"
"31172","2030/08/01 14:59:59","9999","0","31172","0","2015/12/17 15:00:00","4424132","ノゾミ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ノゾミ（サマー）のメモリーピース","11"
"31173","2030/08/01 14:59:59","9999","0","31173","0","2015/12/17 15:00:00","3110132","チカ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","チカ（サマー）のメモリーピース","11"
"31174","2030/08/01 14:59:59","9999","0","31174","0","2015/12/17 15:00:00","3262132","ツムギ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ツムギ（サマー）のメモリーピース","11"
"31175","2030/08/01 14:59:59","9999","0","31175","0","2015/12/17 15:00:00","6132122","ミツキ（オーエド）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミツキ（オーエド）のメモリーピース","11"
"31176","2030/08/01 14:59:59","9999","0","31176","0","2015/12/17 15:00:00","7211122","ユキ（オーエド）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユキ（オーエド）のメモリーピース","11"
"31177","2030/08/01 14:59:59","9999","0","31177","0","2015/12/17 15:00:00","1004132","カオリ（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カオリ（ハロウィン）のメモリーピース","11"
"31178","2030/08/01 14:59:59","9999","0","31178","0","2015/12/17 15:00:00","4144132","ニノン（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ニノン（ハロウィン）のメモリーピース","11"
"31179","2030/08/01 14:59:59","9999","0","31179","0","2015/12/17 15:00:00","2222132","スズナ（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","スズナ（ハロウィン）のメモリーピース","11"
"31180","2030/08/01 14:59:59","9999","0","31180","0","2015/12/17 15:00:00","1283312","クレジッタの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クレジッタのメモリーピース","11"
"31181","2030/08/01 14:59:59","9999","0","31181","0","2015/12/17 15:00:00","8092112","ランファの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ランファのメモリーピース","11"
"31182","2030/08/01 14:59:59","9999","0","31182","0","2015/12/17 15:00:00","6124300","ミソラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミソラのメモリーピース","11"
"31185","2030/08/01 14:59:59","9999","0","31185","0","2015/12/17 15:00:00","1081112","カリンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カリンのメモリーピース","11"
"31186","2030/08/01 14:59:59","9999","0","31186","0","2015/12/17 15:00:00","4351112","ネビアの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネビアのメモリーピース","11"
"31190","2030/08/01 14:59:59","9999","0","31190","0","2015/12/17 15:00:00","104132","イオ（ノワール）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イオ（ノワール）のメモリーピース","11"
"31191","2030/08/01 14:59:59","9999","0","31191","0","2015/12/17 15:00:00","1202132","クウカ（ノワール）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クウカ（ノワール）のメモリーピース","11"
"31192","2030/08/01 14:59:59","9999","0","31192","0","2015/12/17 15:00:00","6051132","マヒル（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マヒル（クリスマス）のメモリーピース","11"
"31193","2030/08/01 14:59:59","9999","0","31193","0","2015/12/17 15:00:00","8144132","リノ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リノ（クリスマス）のメモリーピース","11"
"31199","2030/08/01 14:59:59","9999","0","31199","0","2015/12/17 15:00:00","6170132","ミヤコ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミヤコ（クリスマス）のメモリーピース","11"
"31200","2030/08/01 14:59:59","9999","0","31200","0","2015/12/17 15:00:00","2122142","シズル（ノワール）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シズル（ノワール）のメモリーピース","11"
"31207","2030/08/01 14:59:59","9999","0","31207","0","2015/12/17 15:00:00","2103122","シェフィ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シェフィ（ニューイヤー）のメモリーピース","11"
"31208","2030/08/01 14:59:59","9999","0","31208","0","2015/12/17 15:00:00","8210132","ルカ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ルカ（ニューイヤー）のメモリーピース","11"
"31209","2030/08/01 14:59:59","9999","0","31209","0","2015/12/17 15:00:00","171132","イリヤ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イリヤ（ニューイヤー）のメモリーピース","11"
"31210","2030/08/01 14:59:59","9999","0","31210","0","2015/12/17 15:00:00","5314142","ペコリーヌ（オーバーロード）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ペコリーヌ（オーバーロード）のメモリーピース","11"
"31211","2030/08/01 14:59:59","9999","0","31211","0","2015/12/17 15:00:00","1170142","キャル（オーバーロード）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","キャル（オーバーロード）のメモリーピース","11"
"31212","2030/08/01 14:59:59","9999","0","31212","0","2015/12/17 15:00:00","8051122","ラビリスタ（オーバーロード）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ラビリスタ（オーバーロード）のメモリーピース","11"
"31213","2030/08/01 14:59:59","9999","0","31213","0","2015/12/17 15:00:00","1282132","クルミ（ステージ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クルミ（ステージ）のメモリーピース","11"
"31214","2030/08/01 14:59:59","9999","0","31214","0","2015/12/17 15:00:00","6120132","ミサキ（ステージ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミサキ（ステージ）のメモリーピース","11"
"31215","2030/08/01 14:59:59","9999","0","31215","0","2015/12/17 15:00:00","72132","アユミ（怪盗）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アユミ（怪盗）のメモリーピース","11"
"31216","2030/08/01 14:59:59","9999","0","31216","0","2015/12/17 15:00:00","144132","イノリ（怪盗）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イノリ（怪盗）のメモリーピース","11"
"31219","2030/08/01 14:59:59","9999","0","31219","0","2015/12/17 15:00:00","94332","アンナ（パイレーツ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アンナ（パイレーツ）のメモリーピース","11"
"31220","2030/08/01 14:59:59","9999","0","31220","0","2015/12/17 15:00:00","2144132","シノブ（パイレーツ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シノブ（パイレーツ）のメモリーピース","11"
"31221","2030/08/01 14:59:59","9999","0","31221","0","2015/12/17 15:00:00","4142","アオイ（キャンプ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アオイ（キャンプ）のメモリーピース","11"
"31222","2030/08/01 14:59:59","9999","0","31222","0","2015/12/17 15:00:00","7210132","ユカリ（キャンプ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユカリ（キャンプ）のメモリーピース","11"
"31223","2030/08/01 14:59:59","9999","0","31223","0","2015/12/17 15:00:00","200212","ヴァンピィの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヴァンピィのメモリーピース","11"
"31224","2030/08/01 14:59:59","9999","0","31224","0","2015/12/17 15:00:00","5174132","ヒヨリ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヒヨリ（サマー）のメモリーピース","11"
"31225","2030/08/01 14:59:59","9999","0","31225","0","2015/12/17 15:00:00","8301142","レイ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","レイ（サマー）のメモリーピース","11"
"31226","2030/08/01 14:59:59","9999","0","31226","0","2015/12/17 15:00:00","7201142","ユイ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユイ（サマー）のメモリーピース","11"
"31227","2030/08/01 14:59:59","9999","0","31227","0","2015/12/17 15:00:00","1174132","キョウカ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","キョウカ（サマー）のメモリーピース","11"
"31228","2030/08/01 14:59:59","9999","0","31228","0","2015/12/17 15:00:00","6124132","ミソギ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミソギ（サマー）のメモリーピース","11"
"31229","2030/08/01 14:59:59","9999","0","31229","0","2015/12/17 15:00:00","6161132","ミミ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミミ（サマー）のメモリーピース","11"
"31230","2030/08/01 14:59:59","9999","0","31230","0","2015/12/17 15:00:00","63112","アメスの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アメスのメモリーピース","11"
"31231","2030/08/01 14:59:59","9999","0","31231","0","2015/12/17 15:00:00","6054142","マホ（エクスプローラー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マホ（エクスプローラー）のメモリーピース","11"
"31232","2030/08/01 14:59:59","9999","0","31232","0","2015/12/17 15:00:00","70132","アヤネ（エクスプローラー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アヤネ（エクスプローラー）のメモリーピース","11"
"31233","2030/08/01 14:59:59","9999","0","31233","0","2015/12/17 15:00:00","4300112","ネアの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネアのメモリーピース","11"
"31235","2030/08/01 14:59:59","9999","0","31235","0","2015/12/17 15:00:00","8194132","リン（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リン（ハロウィン）のメモリーピース","11"
"31236","2030/08/01 14:59:59","9999","0","31236","0","2015/12/17 15:00:00","3464132","トモ（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","トモ（ハロウィン）のメモリーピース","11"
"31237","2030/08/01 14:59:59","9999","0","31237","0","2015/12/17 15:00:00","4040132","ナナカ（ハロウィン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ナナカ（ハロウィン）のメモリーピース","11"
"31238","2030/08/01 14:59:59","9999","0","31238","0","2015/12/17 15:00:00","1281232","クリスティーナ（ワイルド）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クリスティーナ（ワイルド）のメモリーピース","11"
"31239","2030/08/01 14:59:59","9999","0","31239","0","2015/12/17 15:00:00","6032132","マツリ（ワイルド）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","マツリ（ワイルド）のメモリーピース","11"
"31240","2030/08/01 14:59:59","9999","0","31240","0","2015/12/17 15:00:00","10132","アカリ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アカリ（クリスマス）のメモリーピース","11"
"31241","2030/08/01 14:59:59","9999","0","31241","0","2015/12/17 15:00:00","7481132","ヨリ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヨリ（クリスマス）のメモリーピース","11"
"31242","2030/08/01 14:59:59","9999","0","31242","0","2015/12/17 15:00:00","2172132","ジュン（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ジュン（クリスマス）のメモリーピース","11"
"31245","2030/08/01 14:59:59","9999","0","31245","0","2015/12/17 15:00:00","5460122","ホマレ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ホマレ（ニューイヤー）のメモリーピース","11"
"31246","2030/08/01 14:59:59","9999","0","31246","0","2015/12/17 15:00:00","6120232","ミサト（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミサト（ニューイヤー）のメモリーピース","11"
"31247","2030/08/01 14:59:59","9999","0","31247","0","2015/12/17 15:00:00","6132132","ミツキ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ミツキ（ニューイヤー）のメモリーピース","11"
"31248","2030/08/01 14:59:59","9999","0","31248","0","2015/12/17 15:00:00","4424142","ノゾミ（リベレイター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ノゾミ（リベレイター）のメモリーピース","11"
"31249","2030/08/01 14:59:59","9999","0","31249","0","2015/12/17 15:00:00","1070132","カヤ（リベレイター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カヤ（リベレイター）のメモリーピース","11"
"31250","2030/08/01 14:59:59","9999","0","31250","0","2015/12/17 15:00:00","6201132","ムイミ（リベレイター）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ムイミ（リベレイター）のメモリーピース","11"
"31251","2030/08/01 14:59:59","9999","0","31251","0","2015/12/17 15:00:00","3060142","タマキ（カフェ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","タマキ（カフェ）のメモリーピース","11"
"31252","2030/08/01 14:59:59","9999","0","31252","0","2015/12/17 15:00:00","6441132","モニカ（カフェ）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","モニカ（カフェ）のメモリーピース","11"
"31253","2030/08/01 14:59:59","9999","0","31253","0","2015/12/17 15:00:00","1432162","コッコロ（レンジャー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","コッコロ（レンジャー）のメモリーピース","11"
"31254","2030/08/01 14:59:59","9999","0","31254","0","2015/12/17 15:00:00","2104132","シオリ（レンジャー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シオリ（レンジャー）のメモリーピース","11"
"31255","2030/08/01 14:59:59","9999","0","31255","0","2015/12/17 15:00:00","2101122","ジータ（ウォーロック）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ジータ（ウォーロック）のメモリーピース","11"
"31256","2030/08/01 14:59:59","9999","0","31256","0","2015/12/17 15:00:00","5110132","ビカラの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ビカラのメモリーピース","11"
"31257","2030/08/01 14:59:59","9999","0","31257","0","2015/12/17 15:00:00","1081122","カリン（アルケミスト）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","カリン（アルケミスト）のメモリーピース","11"
"31258","2030/08/01 14:59:59","9999","0","31258","0","2015/12/17 15:00:00","8181112","リリ（フォールン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リリ（フォールン）のメモリーピース","11"
"31260","2030/08/01 14:59:59","9999","0","31260","0","2015/12/17 15:00:00","1281112","クリア（フォールン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クリア（フォールン）のメモリーピース","11"
"31261","2030/08/01 14:59:59","9999","0","31261","0","2015/12/17 15:00:00","5283212","プレシア（フォールン）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","プレシア（フォールン）のメモリーピース","11"
"31262","2030/08/01 14:59:59","9999","0","31262","0","2015/12/17 15:00:00","171142","イリヤ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イリヤ（儀装束）のメモリーピース","11"
"31263","2030/08/01 14:59:59","9999","0","31263","0","2015/12/17 15:00:00","7211144","ユキ（儀装束）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユキ（儀装束）のメモリーピース","11"
"31264","2030/08/01 14:59:59","9999","0","31264","0","2015/12/17 15:00:00","1284142","クローチェの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クローチェのメモリーピース","11"
"31265","2030/08/01 14:59:59","9999","0","31265","0","2015/12/17 15:00:00","8001112","ライラエルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ライラエルのメモリーピース","11"
"31266","2030/08/01 14:59:59","9999","0","31266","0","2015/12/17 15:00:00","4343232","ネネカ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ネネカ（サマー）のメモリーピース","11"
"31267","2030/08/01 14:59:59","9999","0","31267","0","2015/12/17 15:00:00","11132","アキノ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","アキノ（サマー）のメモリーピース","11"
"31268","2030/08/01 14:59:59","9999","0","31268","0","2015/12/17 15:00:00","7210142","ユカリ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ユカリ（サマー）のメモリーピース","11"
"31269","2030/08/01 14:59:59","9999","0","31269","0","2015/12/17 15:00:00","8092122","ランファ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ランファ（サマー）のメモリーピース","11"
"31270","2030/08/01 14:59:59","9999","0","31270","0","2015/12/17 15:00:00","1202142","クウカ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クウカ（サマー）のメモリーピース","11"
"31271","2030/08/01 14:59:59","9999","0","31271","0","2015/12/17 15:00:00","2144142","シノブ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","シノブ（サマー）のメモリーピース","11"
"31272","2030/08/01 14:59:59","9999","0","31272","0","2015/12/17 15:00:00","1170152","キャル（編入生）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","キャル（編入生）のメモリーピース","11"
"31273","2030/08/01 14:59:59","9999","0","31273","0","2015/12/17 15:00:00","2222142","スズナ（編入生）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","スズナ（編入生）のメモリーピース","11"
"31275","2030/08/01 14:59:59","9999","0","31275","0","2015/12/17 15:00:00","2083142","サレン（サラサリア）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","サレン（サラサリア）のメモリーピース","11"
"31276","2030/08/01 14:59:59","9999","0","31276","0","2015/12/17 15:00:00","8210142","ルカ（サラサリア）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ルカ（サラサリア）のメモリーピース","11"
"31277","2030/08/01 14:59:59","9999","0","31277","0","2015/12/17 15:00:00","8194312","リンドの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","リンドのメモリーピース","11"
"31278","2030/08/01 14:59:59","9999","0","31278","0","2015/12/17 15:00:00","282112","ヴルムの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ヴルムのメモリーピース","11"
"31279","2030/08/01 14:59:59","9999","0","31279","0","2015/12/17 15:00:00","5314152","ペコリーヌ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","ペコリーヌ（クリスマス）のメモリーピース","11"
"31280","2030/08/01 14:59:59","9999","0","31280","0","2015/12/17 15:00:00","1283322","クレジッタ（クリスマス）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","クレジッタ（クリスマス）のメモリーピース","11"
"31283","2030/08/01 14:59:59","9999","0","31283","0","2015/12/17 15:00:00","144142","イノリ（ニューイヤー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","1","イノリ（ニューイヤー）のメモリーピース","11"
