b84ac9fbd82456c1ec29f4d0b33195bdd1e699f5bfcee82976e6c28dc03e6158,7a4c8ae04906d4e5d64c9e120f683b09c7d296ea5a1e3d879511f625814e0233,434fd11287a7ba53b8aa56ea01ba0de0633fa31bc09954507b020945ee396545,66a469be2f83090dc8535f9a579a6d351c56d629697df540403760e825fe1fdd,4553867f85a0e1e7106cd6ed1e0c51989062d2663723f2eeebf391f61d7ffee4,95017da537f19fd4284d1edfd2f6a6ae88bd023990fee7260232c577c1e3174b,e336ae4cda332a23850f8d5145ae9450258fc47bd18b7a602abaef731482424b,3f7ca0907bd798aaf27f6512ff666c4d290fbce7adc0376c5b44e9076e612557,dd22b5bff4e1abf72307daf8e8e8f89918c651ee6008dbd66578d27b521807a2,594a606fe2a26ab64a7b997169f0a51c33cebdecb300a11ac4cddbb895a7b2ca,79c433f5d7cf871d65f133ffbe4e827b0c748100ba752e6b4a928b4bd0433df8,029c6a6b7e497976780c6be2b42b741cc99a5ef5391a8464833986acdaf20257,d47322d96c0c918aa1d21de606efb309366d7a756f815db8ab774e5f038ce02b,136747459fffe05a54aaf3e2134f7fe47e43f1036fd6c8e1a2966e68ff727bba,c97b5ecb257e020e0602bf40c2d113289bbc1f2ab8ecf186f1cf0ec6e06fe7db,c0356ef28bb3bee43f37170ac43a374385153be46379024b312c047e2a794a3f,8a2410156e554daf37db4522f6d4489c0048d766b24fa2786ffa51d4f2d48689,13021cb01dea359a85e0a0c3cb491b06a5848be58714918e5c41d733ebb51027,226d60c657ca30fd1ae97e40ad71f9aaf3e50e367318c8ca83ebb8bbd1347347,0581fbf930a3b864c3cba8ff9de10ee63dafea66190246f331ec543209c7951b,c79bf7b41bebcb4e824c4d82354c16f8380e8c3410c7a3dcee4589b957a77b5d
"1","247","0","0","94002","0","1037","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","248","4","22003","94002","22002","1037","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","249","8","22003","94002","22002","1037","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","250","12","22003","94002","22002","1037","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","251","16","22003","94002","22002","1037","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","252","0","0","94002","0","1038","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","253","4","22003","94002","22002","1038","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","254","8","22003","94002","22002","1038","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","255","12","22003","94002","22002","1038","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","256","16","22003","94002","22002","1038","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","257","0","0","94002","0","1039","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","258","4","22003","94002","22002","1039","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","259","8","22003","94002","22002","1039","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","260","12","22003","94002","22002","1039","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","261","16","22003","94002","22002","1039","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","262","0","0","94002","0","1040","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","263","4","22003","94002","22002","1040","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","264","8","22003","94002","22002","1040","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","265","12","22003","94002","22002","1040","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","266","16","22003","94002","22002","1040","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","267","0","0","94002","0","1041","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","268","4","22003","94002","22002","1041","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","269","8","22003","94002","22002","1041","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","270","12","22003","94002","22002","1041","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","271","16","22003","94002","22002","1041","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","272","0","0","94002","0","1042","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","273","4","22003","94002","22002","1042","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","274","8","22003","94002","22002","1042","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","275","12","22003","94002","22002","1042","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","276","16","22003","94002","22002","1042","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","277","0","0","94002","0","1043","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","278","4","22003","94002","22002","1043","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","279","8","22003","94002","22002","1043","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","280","12","22003","94002","22002","1043","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","281","16","22003","94002","22002","1043","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","282","0","0","94002","0","1044","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","283","4","22003","94002","22002","1044","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","284","8","22003","94002","22002","1044","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","285","12","22003","94002","22002","1044","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","286","16","22003","94002","22002","1044","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","287","0","0","94002","0","1045","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","288","4","22003","94002","22002","1045","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","289","8","22003","94002","22002","1045","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","290","12","22003","94002","22002","1045","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","291","16","22003","94002","22002","1045","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","292","0","0","94002","0","1046","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","293","4","22003","94002","22002","1046","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","294","8","22003","94002","22002","1046","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","295","12","22003","94002","22002","1046","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","296","16","22003","94002","22002","1046","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","297","0","0","94002","0","1047","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","298","4","22003","94002","22002","1047","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","299","8","22003","94002","22002","1047","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","300","12","22003","94002","22002","1047","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","301","16","22003","94002","22002","1047","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","302","0","0","94002","0","1048","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","303","4","22003","94002","22002","1048","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","304","8","22003","94002","22002","1048","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","305","12","22003","94002","22002","1048","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","306","16","22003","94002","22002","1048","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","307","0","0","94002","0","1049","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","308","4","22003","94002","22002","1049","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","309","8","22003","94002","22002","1049","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","310","12","22003","94002","22002","1049","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","311","16","22003","94002","22002","1049","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","312","0","0","94002","0","1050","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","313","4","22003","94002","22002","1050","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","314","8","22003","94002","22002","1050","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","315","12","22003","94002","22002","1050","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","316","16","22003","94002","22002","1050","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","317","0","0","94002","0","1051","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","318","4","22003","94002","22002","1051","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","319","8","22003","94002","22002","1051","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","320","12","22003","94002","22002","1051","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","321","16","22003","94002","22002","1051","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","322","0","0","94002","0","1052","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","323","4","22003","94002","22002","1052","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","324","8","22003","94002","22002","1052","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","325","12","22003","94002","22002","1052","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","326","16","22003","94002","22002","1052","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","327","0","0","94002","0","1053","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","328","4","22003","94002","22002","1053","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","329","8","22003","94002","22002","1053","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","330","12","22003","94002","22002","1053","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","331","16","22003","94002","22002","1053","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","332","0","0","94002","0","1054","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","333","4","22003","94002","22002","1054","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","334","8","22003","94002","22002","1054","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","335","12","22003","94002","22002","1054","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","336","16","22003","94002","22002","1054","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","337","0","0","94002","0","1055","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","338","4","22003","94002","22002","1055","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","339","8","22003","94002","22002","1055","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","340","12","22003","94002","22002","1055","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","341","16","22003","94002","22002","1055","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","342","0","0","94002","0","1056","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","343","4","22003","94002","22002","1056","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","344","8","22003","94002","22002","1056","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","345","12","22003","94002","22002","1056","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","346","16","22003","94002","22002","1056","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","347","0","0","94002","0","1057","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","348","4","22003","94002","22002","1057","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","349","8","22003","94002","22002","1057","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","350","12","22003","94002","22002","1057","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","351","16","22003","94002","22002","1057","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","352","0","0","94002","0","1058","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","353","4","22003","94002","22002","1058","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","354","8","22003","94002","22002","1058","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","355","12","22003","94002","22002","1058","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","356","16","22003","94002","22002","1058","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","357","0","0","94002","0","1059","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","358","4","22003","94002","22002","1059","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","359","8","22003","94002","22002","1059","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","360","12","22003","94002","22002","1059","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","361","16","22003","94002","22002","1059","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","362","0","0","94002","0","1060","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","363","4","22003","94002","22002","1060","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","364","8","22003","94002","22002","1060","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","365","12","22003","94002","22002","1060","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","366","16","22003","94002","22002","1060","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","367","0","0","94002","0","1061","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","368","4","22003","94002","22002","1061","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","369","8","22003","94002","22002","1061","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","370","12","22003","94002","22002","1061","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","371","16","22003","94002","22002","1061","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","372","0","0","94002","0","1063","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","373","4","22003","94002","22002","1063","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","374","8","22003","94002","22002","1063","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","375","12","22003","94002","22002","1063","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","376","16","22003","94002","22002","1063","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","377","0","0","94002","0","1064","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","378","4","22003","94002","22002","1064","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","379","8","22003","94002","22002","1064","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","380","12","22003","94002","22002","1064","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","381","16","22003","94002","22002","1064","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","382","0","0","94002","0","1065","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","383","4","22003","94002","22002","1065","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","384","8","22003","94002","22002","1065","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","385","12","22003","94002","22002","1065","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","386","16","22003","94002","22002","1065","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","387","0","0","94002","0","1066","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","388","4","22003","94002","22002","1066","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","389","8","22003","94002","22002","1066","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","390","12","22003","94002","22002","1066","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","391","16","22003","94002","22002","1066","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","392","0","0","94002","0","1067","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","393","4","22003","94002","22002","1067","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","394","8","22003","94002","22002","1067","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","395","12","22003","94002","22002","1067","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","396","16","22003","94002","22002","1067","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","397","0","0","94002","0","1068","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","398","4","22003","94002","22002","1068","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","399","8","22003","94002","22002","1068","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","400","12","22003","94002","22002","1068","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","401","16","22003","94002","22002","1068","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","402","0","0","94002","0","1069","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","403","4","22003","94002","22002","1069","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","404","8","22003","94002","22002","1069","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","405","12","22003","94002","22002","1069","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","406","16","22003","94002","22002","1069","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","407","0","0","94002","0","1070","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","408","4","22003","94002","22002","1070","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","409","8","22003","94002","22002","1070","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","410","12","22003","94002","22002","1070","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","411","16","22003","94002","22002","1070","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","412","0","0","94002","0","1071","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","413","4","22003","94002","22002","1071","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","414","8","22003","94002","22002","1071","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","415","12","22003","94002","22002","1071","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","416","16","22003","94002","22002","1071","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","417","0","0","94002","0","1072","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","418","4","22003","94002","22002","1072","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","419","8","22003","94002","22002","1072","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","420","12","22003","94002","22002","1072","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","421","16","22003","94002","22002","1072","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","422","0","0","94002","0","1073","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","423","4","22003","94002","22002","1073","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","424","8","22003","94002","22002","1073","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","425","12","22003","94002","22002","1073","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","426","16","22003","94002","22002","1073","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","427","0","0","94002","0","1074","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","428","4","22003","94002","22002","1074","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","429","8","22003","94002","22002","1074","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","430","12","22003","94002","22002","1074","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","431","16","22003","94002","22002","1074","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","432","0","0","94002","0","1075","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","433","4","22003","94002","22002","1075","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","434","8","22003","94002","22002","1075","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","435","12","22003","94002","22002","1075","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","436","16","22003","94002","22002","1075","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","437","0","0","94002","0","1076","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","438","4","22003","94002","22002","1076","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","439","8","22003","94002","22002","1076","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","440","12","22003","94002","22002","1076","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","441","16","22003","94002","22002","1076","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","442","0","0","94002","0","1077","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","443","4","22003","94002","22002","1077","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","444","8","22003","94002","22002","1077","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","445","12","22003","94002","22002","1077","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","446","16","22003","94002","22002","1077","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","447","0","0","94002","0","1078","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","448","4","22003","94002","22002","1078","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","449","8","22003","94002","22002","1078","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","450","12","22003","94002","22002","1078","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","451","16","22003","94002","22002","1078","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","452","0","0","94002","0","1079","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","453","4","22003","94002","22002","1079","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","454","8","22003","94002","22002","1079","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","455","12","22003","94002","22002","1079","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","456","16","22003","94002","22002","1079","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","457","0","0","94002","0","1080","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","458","4","22003","94002","22002","1080","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","459","8","22003","94002","22002","1080","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","460","12","22003","94002","22002","1080","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","461","16","22003","94002","22002","1080","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","462","0","0","94002","0","1081","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","463","4","22003","94002","22002","1081","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","464","8","22003","94002","22002","1081","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","465","12","22003","94002","22002","1081","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","466","16","22003","94002","22002","1081","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","467","0","0","94002","0","1082","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","468","4","22003","94002","22002","1082","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","469","8","22003","94002","22002","1082","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","470","12","22003","94002","22002","1082","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","471","16","22003","94002","22002","1082","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","472","0","0","94002","0","1083","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","473","4","22003","94002","22002","1083","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","474","8","22003","94002","22002","1083","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","475","12","22003","94002","22002","1083","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","476","16","22003","94002","22002","1083","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","477","0","0","94002","0","1084","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","478","4","22003","94002","22002","1084","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","479","8","22003","94002","22002","1084","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","480","12","22003","94002","22002","1084","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","481","16","22003","94002","22002","1084","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","482","0","0","94002","0","1085","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","483","4","22003","94002","22002","1085","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","484","8","22003","94002","22002","1085","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","485","12","22003","94002","22002","1085","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","486","16","22003","94002","22002","1085","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","487","0","0","94002","0","1086","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","488","4","22003","94002","22002","1086","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","489","8","22003","94002","22002","1086","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","490","12","22003","94002","22002","1086","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","491","16","22003","94002","22002","1086","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","492","0","0","94002","0","1087","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","493","4","22003","94002","22002","1087","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","494","8","22003","94002","22002","1087","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","495","12","22003","94002","22002","1087","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","496","16","22003","94002","22002","1087","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","497","0","0","94002","0","1088","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","498","4","22003","94002","22002","1088","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","499","8","22003","94002","22002","1088","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","500","12","22003","94002","22002","1088","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","501","16","22003","94002","22002","1088","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","502","0","0","94002","0","1089","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","503","4","22003","94002","22002","1089","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","504","8","22003","94002","22002","1089","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","505","12","22003","94002","22002","1089","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","506","16","22003","94002","22002","1089","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","507","0","0","94002","0","1090","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","508","4","22003","94002","22002","1090","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
"1","509","8","22003","94002","22002","1090","12","0","3","2","0","0","0","0","500000","40","3","0","0","2"
"1","510","12","22003","94002","22002","1090","12","0","4","2","0","0","0","0","750000","60","4","0","0","2"
"1","511","16","22003","94002","22002","1090","12","0","5","2","0","0","0","0","1000000","80","-1","0","0","2"
"1","512","0","0","94002","0","1091","12","0","1","0","0","0","0","0","10000","0","1","0","0","0"
"1","513","4","22003","94002","22002","1091","12","0","2","2","0","0","0","0","250000","20","2","0","0","2"
