f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","1","0","2160","0","0","0","1","0","0","0","1","4","0","","0","109701104","1","7","","0"
"1","99","0","50","3.6","0","0","1","0","0","0","2","1","0","範囲内の敵すべてに{0}の物理ダメージ","45","109701105","1","1","物理ダメージ+{0}","45"
"1","1","0","-1","0","0","0","1","0","0","0","1","3","0","","0","109701201","1","7","","0"
"1","99","0","150","1.6","0","0","1","0","0","0","2","3","0","範囲内の敵すべてに{0}の物理ダメージ","20","109701202","1","1","物理ダメージ+{0}","20"
"1","99","0","150","4","0","0","1","0","0","0","2","3","1","範囲内の敵を一定時間行動不能にする","0","109701203","4","8","凍結の確定成功Ｌｖ+1","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","109750101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","109751101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","2160","1.08","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","12","109800101","2","1","魔法ダメージ+{0}","12"
"1","99","0","2160","4","0","0","1","0","0","0","3","3","0","敵全体を一定時間行動不能にする","0","109800102","5","8","束縛の確定成功Ｌｖ+1","0"
"1","1","109800203","-1","0","0","0","1","0","109800202","0","1","3","0","","1","109800201","100","23","","2"
"1","1","0","-1","2.4","0","0","1","0","0","0","1","3","0","敵単体に、行動不能の時{0}の魔法ダメージ","30","109800202","2","1","魔法ダメージ+{0}","30"
"1","1","0","-1","1.2","0","0","1","0","0","0","1","3","0","敵単体に、行動不能でない時{0}の魔法ダメージ","15","109800203","2","1","魔法ダメージ+{0}","15"
"1","1","0","-1","500","0","0","1","0","0","0","1","3","0","","300","109800204","3","3","","0"
"1","1","0","-1","500","0","0","1","0","0","0","1","3","0","","150","109800205","3","3","","0"
"1","1","0","2160","0","0","0","1","0","0","0","3","14","0","敵単体に次の物理攻撃が確定で回避される状態を付与する","2","109800301","1","56","確定成功Ｌｖ+1","1"
"1","99","0","2160","1.8","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","22.5","109801101","2","1","魔法ダメージ+{0}","22.5"
"1","99","0","2160","5","0","0","1","0","0","0","3","3","0","敵全体を一定時間行動不能にする","0","109801102","5","8","束縛の確定成功Ｌｖ+1","0"
"1","99","0","2160","1500","0","0","1","0","0","0","3","3","0","","750","109801103","3","3","","0"
"1","1","109801203","-1","0","0","0","1","0","109801202","0","1","3","0","","1","109801201","100","23","","2"
"1","1","0","-1","4.8","0","0","1","0","0","0","1","3","0","敵単体に、行動不能の時{0}の魔法ダメージ","60","109801202","2","1","魔法ダメージ+{0}","60"
"1","1","0","-1","2.4","0","0","1","0","0","0","1","3","0","敵単体に、行動不能でない時{0}の魔法ダメージ","30","109801203","2","1","魔法ダメージ+{0}","30"
"1","1","0","-1","1000","0","0","1","0","0","0","1","3","0","","600","109801204","3","3","","0"
"1","1","0","-1","750","0","0","1","0","0","0","1","3","0","","225","109801205","3","3","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","109850101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","109851101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","15","1.5","0","2","0","0","0","2","25","0","味方単体のＨＰを{0}回復","1","109900101","2","4","ＨＰ回復量+{0}","15"
"1","99","0","2160","0.9","18","0","2","0","1","0","3","3","0","味方全体の物理防御力を{0}アップ","1","109900102","20","10","物理防御力アップ+{0}","0.9"
"1","99","0","2160","0.9","18","0","2","0","1","0","3","3","0","味方全体の魔法防御力を{0}アップ","1","109900103","40","10","魔法防御力アップ+{0}","0.9"
"1","1","0","-1","1.2","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","15","109900201","2","1","魔法ダメージ+{0}","15"
"1","1","0","0","11","12","0","2","0","1","0","3","7","1","自分の魔法攻撃力を{0}アップ","1","109900202","30","10","魔法攻撃力アップ+{0}","11"
"1","1","0","1000","0.6","0","0","1","0","0","0","1","2","0","敵単体に{0}の魔法ダメージ","7.5","109900301","2","1","魔法ダメージ+{0}","7.5"
"1","1","0","1000","0.6","0","0","1","0","0","0","1","2","0","敵単体に{0}の魔法ダメージ","7.5","109900302","2","1","魔法ダメージ+{0}","7.5"
"1","1","0","1000","0.6","0","0","1","0","0","0","1","2","0","敵単体に{0}の魔法ダメージ","7.5","109900303","2","1","魔法ダメージ+{0}","7.5"
"1","1","0","1000","0.6","0","0","1","0","0","0","1","2","0","敵単体に{0}の魔法ダメージ","7.5","109900304","2","1","魔法ダメージ+{0}","7.5"
"1","1","0","2160","15","1.5","0","2","0","0","0","2","25","0","味方単体のＨＰを{0}回復","1","109901101","2","4","ＨＰ回復量+{0}","15"
"1","99","0","2160","1.1","18","0","2","0","1","0","3","3","0","味方全体の物理・魔法防御力を{0}アップ","1","109901102","20","10","物理防御力アップ+{0}","1.1"
"1","99","0","2160","1.1","18","0","2","0","1","0","3","3","0","","1","109901103","40","10","魔法防御力アップ+{0}","1.1"
"1","99","0","2160","50","18","0","2","0","1","0","3","3","0","味方全体の魔法攻撃力を{0}アップ","1","109901104","30","10","魔法攻撃力アップ+{0}","50"
"1","99","0","2160","0.08","0","0","2","18.5","1","0","3","3","0","毎秒ＨＰを{0}回復する","1.6","109901105","2","48","回復量+{0}","1.6"
"1","99","0","2160","18","0","0","2","0","0","0","3","3","0","{0}ダメージ分の物魔無効バリアを展開する","45","109901106","5","6","無効ダメージ量+{0}","45"
"1","1","0","2160","180","1","0","2","0","0","0","3","7","0","自分に情熱の花束を付与する","1","109901107","0","35","","188"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","1","109901108","1","45","","0"
"1","1","109901110","0","0","0","0","2","0","0","0","1","7","0","","0","109901109","1211","28","","0"
"1","1","0","2160","0","0","0","2","0","10990102","0","3","7","0","","-1","109901110","1","22","","0"
"1","1","0","-1","3.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","45","109901201","2","1","魔法ダメージ+{0}","45"
"1","1","0","0","42","12","0","2","0","1","0","3","7","1","自分の魔法攻撃力を{0}アップ","1","109901202","30","10","魔法攻撃力アップ+{0}","42"
"1","1","109910103","2160","1","0","0","2","0","109910102","0","3","7","0","","1","109910101","6188","28","","2"
"1","1","0","-1","3.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","45","109910102","2","1","魔法ダメージ+{0}","45"
"1","1","0","-1","1","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","0","109910103","2","1","魔法ダメージ+{0}","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","109950101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","109951101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","110000102","0","0","0","0","2","0","110000103","0","3","7","0","","1","110000101","1211","28","","2"
"1","1","0","-1","4.8","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","60","110000102","1","1","物理ダメージ+{0}","60"
"1","1","0","-1","4.8","0","0","1","1","0","0","1","3","0","","60","110000103","1","1","","60"
"1","1","0","-1","0.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージを３回与える","8","110000201","1","1","物理ダメージ+{0}","8"
"1","1","0","-1","0.6","0","0","1","0","0","0","1","3","0","","8","110000202","1","1","","8"
"1","1","0","-1","0.6","0","0","1","0","0","0","1","3","0","","8","110000203","1","1","","8"
"1","1","0","0","32","180","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","110000301","10","10","物理攻撃力アップ+{0}","32"
"1","1","0","0","0","0","0","2","0","0","0","3","7","0","","1","110000302","1","45","","0"
"1","1","0","0","0","0","0","2","0","0","0","3","7","1","自分のＴＰを全回復","1000","110000303","1","16","","0"
"1","1","0","-1","0.75","0","0","1","1","0","0","1","3","0","敵単体に{0}の物理ダメージを３回与える","10","110001201","1","1","物理ダメージ+{0}","10"
"1","1","0","-1","0.75","0","0","1","1","0","0","1","3","0","","10","110001202","1","1","","10"
"1","1","0","-1","0.75","0","0","1","1","0","0","1","3","0","","10","110001203","1","1","","10"
"1","1","1","0","12.5","12","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110001204","10","10","物理攻撃力アップ+{0}","12.5"
"1","1","0","0","96","180","0","2","0","1","0","3","7","1","自分の物理攻撃力を{0}アップ","1","110001301","10","10","物理攻撃力アップ+{0}","96"
"1","1","0","0","0","180","0","2","0","1","0","3","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","110001302","110","10","","28"
"1","1","0","0","0","0","0","2","0","0","0","3","7","1","自分のＴＰを全回復","1000","110001303","1","16","","0"
"1","1","0","0","0","0","0","2","0","0","0","3","7","0","","1","110001304","1","45","","0"
"1","1","0","2160","0","0","0","2","0","11000102","0","2","7","0","","-1","110001305","1","22","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110050101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110051101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","2160","1.08","0","0","1","0","0","0","3","3","0","敵全体に{0}の魔法ダメージ","12","110100101","2","1","全体魔法ダメージ+{0}","12"
"1","99","0","2160","6","0.45","0","2","0","0","0","3","3","0","味方全体のＨＰを{0}回復","1","110100102","2","4","ＨＰ回復量+{0}","6"
"1","99","0","900","0.6","0","0","1","0","0","0","1","3","0","範囲内の敵すべてに{0}の魔法ダメージ","8","110100201","2","1","魔法ダメージ+{0}","8"
"1","99","0","900","0","0","0","1","0","4","0","1","3","0","","4","110100202","110100203","26","","0.18"
"1","1","0","2160","4","0.25","0","2","0","0","0","2","5","0","味方単体のＨＰを{0}回復","1","110100203","2","4","ＨＰ回復量+{0}","4"
"1","99","0","900","0.36","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の魔法ダメージ","4.5","110100301","2","1","魔法ダメージ+{0}","4.5"
"1","99","0","900","0.375","12","0","1","0","1","0","1","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","110100302","41","10","魔法防御力ダウン+{0}","0.375"
"1","99","0","1100","1","0","0","1","0","0","0","1","3","0","範囲内の敵すべてに{0}の魔法ダメージ","12","110101201","2","1","魔法ダメージ+{0}","12"
"1","99","0","1100","0","0","0","1","0","4","0","1","3","0","","4","110101202","110101203","26","","0.18"
"1","1","0","2160","5","0.3","0","2","0","0","0","2","5","0","味方単体のＨＰを{0}回復","1","110101203","2","4","ＨＰ回復量+{0}","5"
"1","99","0","1100","1.8","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の魔法ダメージ","22.5","110101301","2","1","魔法ダメージ+{0}","22.5"
"1","99","0","1100","0.6","18","0","1","0","1","0","1","3","1","範囲内の敵の魔法防御力を{0}ダウン","1","110101302","41","10","魔法防御力ダウン+{0}","0.6"
"1","99","0","1100","0","0","0","1","0","3","0","1","3","0","","4","110101303","110101301","26","","0.18"
"1","99","0","1100","0.06","0","0","1","0","2","0","1","3","0","","4","110101304","110101302","26","","0.06"
"1","1","0","0","25","180","0","2","0","1","0","3","7","1","自分の魔法攻撃力を{0}アップ","1","110101305","30","10","魔法攻撃力アップ+{0}","25"
"1","1","0","0","0","180","0","2","0","1","0","3","7","1","自分の魔法クリティカルを{0}アップ","1","110101306","70","10","","150"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","110150101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","110151101","4","90","魔法攻撃力アップ+{0}","240"
"1","99","0","2160","10.5","12","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","110300101","10","10","物理攻撃力アップ+{0}","10.5"
"1","99","0","2160","10.5","12","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","110300102","30","10","魔法攻撃力アップ+{0}","10.5"
"1","99","0","2160","12","0","0","2","0","0","0","3","3","0","味方全体の行動速度アップ","1.5","110300103","2","8","","0"
"1","99","0","2160","0","0","0","2","0","0","0","3","3","0","味方全体のＴＰを{0}回復","175","110300201","1","16","ＴＰ回復量+{0}","1.25"
"1","99","0","2160","2.5","12","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","110300301","10","10","物理攻撃力アップ+{0}","2.5"
"1","99","0","2160","2.5","12","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","110300302","30","10","魔法攻撃力アップ+{0}","2.5"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","1","味方全体の物理クリティカルを{0}アップ","1","110300303","60","10","物理クリティカルアップ+{0}","20"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","1","味方全体の魔法クリティカルを{0}アップ","1","110300304","70","10","魔法クリティカルアップ+{0}","20"
"1","99","0","2160","0","0","0","2","0","0","0","3","3","0","味方全体のＴＰを{0}回復","200","110301201","1","16","ＴＰ回復量+{0}","1.35"
"1","99","0","2160","18","20","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","110301202","10","10","物理攻撃力アップ+{0}","18"
"1","99","0","2160","18","20","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","110301203","30","10","魔法攻撃力アップ+{0}","18"
"1","99","0","2160","25","12","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","110301301","10","10","物理攻撃力アップ+{0}","25"
"1","99","0","2160","25","12","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","110301302","30","10","魔法攻撃力アップ+{0}","25"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","1","味方全体の物理クリティカルを{0}アップ","1","110301303","60","10","","100"
"1","99","0","2160","0","12","0","2","0","1","0","3","3","1","味方全体の魔法クリティカルを{0}アップ","1","110301304","70","10","","100"
"1","99","0","2160","0.6","12","0","2","0","1","0","3","3","1","味方全体の物理防御力を{0}アップ","1","110301305","20","10","物理防御力アップ+{0}","0.6"
"1","99","0","2160","0.6","12","0","2","0","1","0","3","3","1","味方全体の魔法防御力を{0}アップ","1","110301306","40","10","魔法防御力アップ+{0}","0.6"
"1","99","0","2160","0","0","0","2","0","0","0","3","3","0","味方全体のＴＰを{0}回復","500","110320201","1","16","","0"
"1","99","0","2160","4","20","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","110320202","10","10","物理攻撃力アップ+{0}","-1040"
"1","99","0","2160","4","20","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","110320203","30","10","魔法攻撃力アップ+{0}","-1040"
"1","99","0","2160","0","0","0","2","0","0","0","3","3","0","味方全体のＴＰを{0}回復","551","110321201","1","16","","0"
"1","99","0","2160","22","20","0","2","0","1","0","3","3","1","味方全体の物理攻撃力を{0}アップ","1","110321202","10","10","物理攻撃力アップ+{0}","-1022"
"1","99","0","2160","22","20","0","2","0","1","0","3","3","1","味方全体の魔法攻撃力を{0}アップ","1","110321203","30","10","魔法攻撃力アップ+{0}","-1022"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110350101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110351101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","0","1","0","0","0","0","0","0","0","0","自分の魔法防御力を{0}アップ","1","110351102","5","90","","30"
"1","1","110400103","-1","0","0","0","1","0","110400102","0","1","3","0","","1","110400101","700","23","","2"
"1","1","0","-1","5","0","0","1","0","0","0","1","3","0","残りの攻撃対象が１つの場合、敵単体に{0}の物理ダメージ","60","110400102","1","1","物理ダメージ+{0}","60"
"1","1","0","-1","3.6","0","0","1","0","0","0","1","3","0","残りの攻撃対象が２つ以上の場合、敵単体に{0}の物理ダメージ","40","110400103","1","1","物理ダメージ+{0}","40"
"1","1","0","-1","1.1","18","0","1","0","1","0","1","3","1","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン","1","110400104","21","10","物理防御力ダウン+{0}","1.1"
"1","1","0","-1","1.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","20","110400201","1","1","物理ダメージ+{0}","20"
"1","1","0","-1","0","0","0","1","0","110400203","0","1","3","0","","1","110400202","700","23","","0"
"1","1","0","-1","0.8","0","0","1","0","0","0","1","3","0","残りの攻撃対象が１つの場合、敵単体に{0}の追加物理ダメージ","10","110400203","1","1","物理ダメージ+{0}","10"
"1","1","0","-1","0.3","12","0","1","0","1","0","1","3","0","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン","1","110400204","21","10","物理防御力ダウン+{0}","0.3"
"1","1","110400303","-1","0","0","0","1","0","110400302","0","1","3","0","","1","110400301","700","28","","0"
"1","1","0","0","10","180","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110400302","10","10","物理攻撃力アップ+{0}","10"
"1","1","0","0","10","12","0","2","0","1","0","1","7","1","","1","110400303","10","10","","10"
"1","1","0","-1","1.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","20","110401201","1","1","物理ダメージ+{0}","20"
"1","1","0","-1","0","0","0","1","0","110401203","0","1","3","0","","1","110401202","700","23","","0"
"1","1","0","-1","1.6","0","0","1","0","0","0","1","3","0","残りの攻撃対象が１つの場合、敵単体に{0}の追加物理ダメージ","20","110401203","1","1","物理ダメージ+{0}","20"
"1","1","0","-1","0.5","12","0","1","0","1","0","1","3","0","残りの攻撃対象が１つの場合、敵単体の物理防御力を{0}ダウン","1","110401204","21","10","物理防御力ダウン+{0}","0.5"
"1","1","0","-1","0","0","0","1","0","110401206","0","1","3","0","","1","110401205","700","28","","0"
"1","1","0","0","5","180","0","2","0","1","0","1","7","0","残りの攻撃対象が１つの場合、自分の物理攻撃力を{0}アップ","1","110401206","10","10","物理攻撃力アップ+{0}","5"
"1","1","110401303","-1","0","0","0","1","0","110401302","0","1","3","0","","1","110401301","700","28","","0"
"1","1","0","0","40","180","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110401302","10","10","物理攻撃力アップ+{0}","40"
"1","1","0","0","40","12","0","2","0","1","0","1","7","1","","1","110401303","10","10","","40"
"1","1","110401306","-1","0","0","0","1","0","110401305","0","1","3","0","","1","110401304","700","28","","0"
"1","1","0","0","0","180","0","2","0","1","0","1","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","110401305","110","10","","9"
"1","1","0","0","0","12","0","2","0","1","0","1","7","1","","1","110401306","110","10","","9"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","150","110401307","1","16","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110450101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110451101","2","90","物理攻撃力アップ+{0}","240"
"1","99","0","790","0","0","0","1","0","3","0","1","3","0","","4","110500101","110500102","26","","0.5"
"1","99","0","790","1.42","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","30","110500102","1","1","物理ダメージ+{0}","30"
"1","99","0","790","0.8","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","10","110500201","1","1","物理ダメージ+{0}","10"
"1","1","0","790","500","0","0","1","0","0","0","1","3","0","","200","110500202","3","3","","0"
"1","1","0","0","20","12","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110500301","10","10","物理攻撃力アップ+{0}","20"
"1","99","0","300","12","0","0","2","0","0","0","2","3","0","範囲内の味方の行動速度アップ","1.35","110500302","2","8","","0"
"1","99","0","790","1.8","0","0","1","0","0","0","1","3","0","範囲内の敵に{0}の物理ダメージ","22.5","110501201","1","1","物理ダメージ+{0}","22.5"
"1","1","0","790","1000","0","0","1","0","0","0","1","3","0","","400","110501202","3","3","","0"
"1","99","0","790","1.5","0","0","1","0","0","0","1","3","0","範囲内の敵を一定時間行動不能にする","0","110501203","7","8","スタンの確定成功Ｌｖ+1","0"
"1","99","0","300","18","0","0","2","0","0","0","2","3","0","範囲内の味方の行動速度アップ","1.55","110501301","2","8","","0"
"1","1","0","0","35","180","0","2","0","1","0","1","7","1","自分の物理攻撃力を{0}アップ","1","110501302","10","10","物理攻撃力アップ+{0}","35"
"1","1","0","0","0","180","0","2","0","1","0","1","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","110501303","110","10","","6"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","150","110501304","1","16","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110550101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","110551101","2","90","物理攻撃力アップ+{0}","240"
"1","1","0","2160","1.6","0","0","1","0","0","0","2","2","0","敵単体に{0}の魔法ダメージ","20","110600101","2","1","魔法ダメージ+{0}","20"
"1","1","0","2160","1.6","0","0","1","0","0","0","2","2","0","敵単体に{0}の魔法ダメージ","20","110600102","2","1","魔法ダメージ+{0}","20"
"1","1","0","2160","1.6","0","0","1","0","0","0","2","2","0","敵単体に{0}の魔法ダメージ","20","110600103","2","1","魔法ダメージ+{0}","20"
"1","1","0","2160","1.6","0","0","1","0","0","0","2","2","0","敵単体に{0}の魔法ダメージ","20","110600104","2","1","魔法ダメージ+{0}","20"
"1","1","0","0","15","12","0","2","0","1","0","1","7","1","自分の魔法攻撃力を{0}アップ","1","110600201","30","10","魔法攻撃力アップ+{0}","15"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","100","110600202","1","16","ＴＰ回復量+{0}","1"
"1","1","0","2160","2","0","0","1","0","0","0","2","2","0","敵単体に{0}の魔法ダメージ","25","110600301","2","1","魔法ダメージ+{0}","25"
"1","1","0","0","60","15","0","2","0","1","0","1","7","1","自分の魔法攻撃力を{0}アップ","1","110601201","30","10","魔法攻撃力アップ+{0}","60"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","150","110601202","1","16","ＴＰ回復量+{0}","1.5"
"1","1","0","0","0","15","0","2","0","0","0","1","7","0","自分のＴＰ上昇を{0}アップ","1","110601203","80","10","ＴＰ上昇アップ+{0}","15"
"1","1","0","2160","3","0","0","1","0","0","0","2","2","0","敵単体に{0}の魔法ダメージ","37.5","110601301","2","1","魔法ダメージ+{0}","37.5"
"1","1","0","2160","0.8","18","0","1","0","1","0","2","2","1","敵単体の魔法防御力を{0}ダウン","1","110601302","41","10","魔法防御力ダウン+{0}","0.8"
"1","1","0","0","85","18","0","2","0","1","0","1","7","1","自分の魔法攻撃力を{0}アップ","1","110601303","30","10","魔法攻撃力アップ+{0}","85"
"1","1","0","0","0","18","0","2","0","1","0","1","7","1","自分の魔法クリティカルを{0}アップ","1","110601304","70","10","","150"
"1","1","0","0","0","18","0","2","0","1","0","1","7","1","自分の魔法攻撃クリティカル時のダメージを{0}％アップ","1","110601305","120","10","","25"
"1","1","0","0","23","12","0","2","0","1","0","1","7","1","自分の魔法攻撃力を{0}アップ","1","110620201","30","10","魔法攻撃力アップ+{0}","-2065"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","360","110620202","1","16","","0"
"1","1","0","0","68","15","0","2","0","1","0","1","7","1","自分の魔法攻撃力を{0}アップ","1","110621201","30","10","魔法攻撃力アップ+{0}","-2020"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","自分のＴＰを{0}回復","540","110621202","1","16","","0"
"1","1","0","0","0","15","0","2","0","0","0","1","7","0","自分のＴＰ上昇を{0}アップ","1","110621203","80","10","ＴＰ上昇アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","110650101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","110651101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","2.4","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","30","110700101","1","1","物理ダメージ+{0}","30"
"1","1","0","2160","1","18","0","1","0","1","0","1","3","1","敵単体の物理防御力を{0}ダウン","1","110700102","21","10","物理防御力ダウン+{0}","1"
"1","1","0","2160","20","0","0","1","0","0","0","1","3","0","{0}ダメージを与える毒状態にする","6","110700103","1","9","毒の1秒当たりのダメージ量+{0}","6"
"1","1","110700203","2160","0","0","0","1","0","110700202","0","1","3","0","","1","110700201","512","23","","2"
"1","1","0","2160","0.5","0","0","1","8.5","0","0","1","3","300","発動時の中心の敵が毒または猛毒状態の時、毎秒{0}の物理ダメージを与えるフィールドを展開する","6.5","110700202","3","36","１秒当たりのダメージ量+{0}","6.5"
"1","1","0","2160","0.1","0","0","1","8.5","0","0","1","3","300","発動時の中心の敵が毒または猛毒状態でない時、毎秒{0}の物理ダメージを与えるフィールドを展開する","1.3","110700203","3","36","１秒当たりのダメージ量+{0}","1.3"
"1","1","110700303","2160","0","0","0","1","0","110700302","0","1","3","0","","1","110700301","512","23","","2"
"1","1","0","2160","0.7","12","0","1","0","1","0","1","3","1","敵単体の物理防御力を{0}ダウン","1","110700302","21","10","物理防御力ダウン+{0}","0.7"
"1","1","0","2160","0.7","12","0","1","0","1","0","1","3","1","","1","110700303","21","10","","0.7"
