47358187513e5baed9763a6aaf5e2993fa44a7c030ab13d51b982a1af88e1c56,e7c7885703eb73f8f6d941624eb242874281e5227428c675826c5ac92c51d51b,ea5192b8e39c02319d3eb69cd3aa129da58b5bca720f5f5f9f731e466b95980e,b222aab2ab7a86afd1f1ea7d3a0958e9fb60d39fbb2741fc5fb02d303cf2203d,894873d551ba9f95fc9ec0c4bf4a135ad82cdecdaa4d8b7f9281be427c1bc19a,b15a75ba1d9ed99aa5eb97b94bac319b6c040131a48a2ec640f7389f9106c0c8,c639f43391d43a8dda9a38258af9d4862f9fe962fa774a706c87bd2a845dfdad,728831f48ae39d33ccca99fb1fa9e254c53d37f7e96aa0d4895d82d37b9e3cca,0e1168d20ba7bb4ab168b183a6d8dfbae52a10c626b7a3049caba4537a87d49d,4029844b93d6a485f29e931d318c2e9724e54dbbe651a8d47f11249778f2e7f5,2df4a2a6f8d04791a0e8ea1c45153cfed10bfa792f5e8c835a125632293463ad,8c66f755e08c52b4b6de2951744e92a7908916c4fdffa488c44d1a07406dc363,3f60165158102622700821587e7b646ff2ee9198207b9cf6de20839ad0f15c05,483dde02c5d04e08b4316a41cdfeb9affb64dbc73fa0e316783d0c56d672347a,31f220079a037116c60bdccda04dc19f074b1c64b94b580ec6d4c8f11a6510d9,aefaabb4ba11aa4885eee64e2355dea32dbd6175c7f0824e6e07255f6c91f093,58942e1ddccfe1f0217fe4da0ea0af0b3739643875d0b247e0b866b174fbdfaf,cf2a2e42c306611f9615bf923e620f7aa42752c9d67d429f6931605631b14c2d,7881f9d3e756069104fa5511289a5eef49bea83ca14a821886ac872ffc8fb4f7,2b5e69e6518988c1bdf122eaff6c291eb6c481f2529ba1d1f3cc526e0dac80a6,8cf1bd583c8bea47bf31daecbc6b912641762707a84d058ec62cb1d012247d88,33542090e9b6ef3dda8e45c288ed4123d09ec8ae857625c0eaf2cf8b7ce98822,d7019216dfe002b5cf6f2fc970d370a870b8879799eb928e19805c45a266ec36,956f02891f98c25354103dde566d8a578e6d0ded0005e6d7607fdd0874f5aed7,f4babdfe0cd71ec80e140b6307918936ab328af053fe847ec6b6a83f84bf4c2e,285965e388fd26d7b4393753d4df289cebee4b52b30f7d16593743aba4099a5c,9a08132b76e5750117c38311eb0b1a10578d88c471e1c4c7ef8300f96eb98169,66c92020b896e7ace0795a1df9fcd293c52b24115e62c37b386e35e8985c8b2a,cc1f28d4df2aef14d2491df0d29cfb6648fa4598633f7de4ef917bacc3f49718,06c21ec0a53b4950d6dd4f3e93ff8d7b03ef0c63d4977584b57ed2b1bdfe7f6c,db517508c47b256bdfee2da7ac8d0de6bc2d354012ba62df451bf126eb539b66,fc877eaf4cdcc27d3d6e16004cbeabede19cd4e541022dd33def5f4e120166d8,679084b2fa455c8fd7e9241c4a1d15aa6833c2e7543cbf28e8145a965d5e1e95,9421f919f5c0f8fd540c14d9602dcf0b3414c8dcd80aff98d62c090dd2b72df3
"516","0.75","90","1","-15","-70","0","0","20032","bgm_M438","-20","81005602","81005602","0","0","650032031","150","ボスバトル（VERY HARD）","3","660032003","0.65","0","1","bgm_M438","2","0.8","2003203","480","0","5056308","0","20032201","510333","0"
"251","0.8","90","1","26","-40","0","0","20033","bgm_M57","5","100023","100023","0","0","650033011","50","ボスバトル（NORMAL）","1","660033001","0.45","0","1","bgm_M57","1.75","1.1","2003301","450","0","5058301","0","20033101","510331","-13"
"-4","0.8","90","1","18","-40","0","0","20033","bgm_M57","5","100693","100693","0","0","650033021","50","ボスバトル（HARD）","2","660033002","0.45","0","1","bgm_M57","1.75","1.1","2003302","450","0","5058302","0","20033201","510332","-13"
"432","0.8","90","1","-178","-40","0","0","20033","bgm_M57","5","100693","100693","0","0","650033031","50","ボスバトル（VERYHARD）","3","660033003","0.45","0","1","bgm_M57","1.75","1.1","2003303","450","0","5058308","0","20033201","510333","-13"
"577","0.75","90","1","0","-85","0","0","20034","bgm_M447","-20","101823","101823","0","0","650034011","180","ボスバトル（NORMAL）","1","660034001","0.75","0","1","bgm_M447","1.5","0.8","2003401","800","0","5059301","0","20034101","510331","0"
"111","0.75","90","1","4","-10","0","0","20034","bgm_M447","-20","101843","101843","0","0","650034021","180","ボスバトル（HARD）","2","660034002","0.75","0","1","bgm_M447","1.5","0.8","2003402","145","0","5059302","0","20034201","510332","0"
"528","0.75","90","1","-77","-70","0","0","20034","bgm_M447","-20","101843","101843","0","0","650034031","180","ボスバトル（VERY HARD）","3","660034003","0.75","0","1","bgm_M447","1.5","0.8","2003403","480","0","5059308","0","20034201","510333","0"
"395","1.5","90","1.15","-51","-85","0","0","20035","bgm_M455","-47","81006101","81006101","0","0","650035011","140","ボスバトル（NORMAL）","1","660035001","1.22","0","1.15","bgm_M455","0.83","0.5","2003501","800","0","5061301","0","20035102","510341","0"
"-17","1.5","90","1.15","18","-10","0","0","20035","bgm_M455","-47","81006102","81006102","0","0","650035021","140","ボスバトル（HARD）","2","660035002","1.22","0","1.15","bgm_M455","0.83","0.5","2003502","145","0","5061302","0","20035201","510342","0"
"514","1.75","90","1.15","-51","-70","0","0","20035","bgm_M455","-47","81006102","81006102","0","0","650035031","140","ボスバトル（VERY HARD）","3","660035003","1.22","0","1.15","bgm_M455","0.83","0.5","2003503","480","0","5061308","0","20035201","510342","0"
"875","0.85","90","1","-70","-105","0","0","20036","bgm_M461","-50","81006401","81006401","0","0","650036011","250","ボスバトル（NORMAL）","1","660036001","0.85","0","1","bgm_M461","1.25","0.67","2003601","770","0","5064301","0","20036101","510331","0"
"-229","0.85","90","1","-140","-35","0","0","20036","bgm_M461","-50","81006402","81006402","0","0","650036021","250","ボスバトル（HARD）","2","660036002","0.85","0","1","bgm_M461","1.25","0.67","2003602","145","0","5064302","0","20036201","510332","0"
"512","0.85","90","1","-60","-70","0","0","20036","bgm_M461","-50","81006402","81006402","0","0","650036031","250","ボスバトル（VERY HARD）","3","660036003","0.85","0","1","bgm_M461","1.25","0.67","2003603","480","0","5064308","0","20036201","510333","0"
"482","0.7","90","1","-35","-85","0","0","20037","bgm_M470","-54","81006601","81006601","0","0","650037011","420","ボスバトル（NORMAL）","1","660037001","1","0","1","bgm_M470","1","0.5","2003701","770","0","5066301","0","20037102","510331","0"
"-251","0.7","90","1","-152","110","0","0","20037","bgm_M470","-54","81006602","81006602","0","0","650037021","420","ボスバトル（HARD）","2","660037002","1","0","1","bgm_M470","1","0.5","2003702","720","0","5066302","0","20037201","510332","0"
"502","0.7","90","1","-51","-40","0","0","20037","bgm_M470","-54","81006602","81006602","0","0","650037031","420","ボスバトル（VERY HARD）","3","660037003","1","0","1","bgm_M470","1","0.5","2003703","490","0","5066308","0","20037201","510333","0"
"395","0.8","90","1","-51","-85","0","0","20038","bgm_M481","-47","81006801","81006801","0","0","650038011","400","ボスバトル（NORMAL）","1","660038001","0.65","0","1","bgm_M481","1.7","0.8","2003801","800","0","5068301","0","20038102","510331","0"
"-17","0.8","90","1","18","-10","0","0","20038","bgm_M481","-47","81006802","81006802","0","0","650038021","400","ボスバトル（HARD）","2","660038002","0.65","0","1","bgm_M481","1.7","0.8","2003802","145","0","5068302","0","20038201","510332","0"
"496","0.8","90","1","-51","-70","0","0","20038","bgm_M481","-47","81006802","81006802","0","0","650038031","400","ボスバトル（VERY HARD）","3","660038003","0.65","0","1","bgm_M481","1.7","0.8","2003803","480","0","5068308","0","20038201","510333","0"
"316","0.65","90","1","-25","-105","0","0","20039","bgm_M489","-50","81007001","81007001","1","10","650039011","140","ボスバトル（NORMAL）","1","660039001","0.5","1","1","bgm_M489","2","0.94","2003901","185","-13","5070301","0","20039103","510351","0"
"-239","0.65","90","1","-200","-35","0","0","20039","bgm_M489","-50","81007002","81007002","1","10","650039021","140","ボスバトル（HARD）","2","660039002","0.5","1","1","bgm_M489","2","0.94","2003902","145","-13","5070302","0","20039201","510352","0"
"468","0.65","90","1","-75","-70","0","0","20039","bgm_M489","-50","81007002","81007002","1","10","650039031","140","ボスバトル（VERY HARD）","3","660039003","0.5","1","1","bgm_M489","2","0.94","2003903","480","-13","5070308","0","20039201","510353","0"
"877","0.7","90","1","-103","-85","0","0","20040","bgm_M499","-120","81007201","81007201","0","0","650040011","380","ボスバトル（NORMAL）","1","660040001","0.8","0","0.8","bgm_M499","1.3","0.7","2004001","800","0","5072301","0","20040101","510331","60"
"189","0.7","90","1","12","-10","0","0","20040","bgm_M499","-120","81007202","81007202","0","0","650040021","380","ボスバトル（HARD）","2","660040002","0.8","0","0.8","bgm_M499","1.3","0.7","2004002","145","0","5072302","0","20040201","510332","60"
"510","0.7","90","1","-72","-70","0","0","20040","bgm_M499","-120","81007202","81007202","0","0","650040031","380","ボスバトル（VERY HARD）","3","660040003","0.8","0","0.8","bgm_M499","1.3","0.7","2004003","480","0","5072308","0","20040201","510333","60"
"578","0.83","90","1","-35","-85","0","0","20041","bgm_M511","-45","81007401","81007401","1","0","650041011","205","ボスバトル（NORMAL）","1","660041001","0.75","0","1","bgm_M511","1.55","0.95","2004101","770","0","5074301","0","20041102","510331","0"
"-237","0.83","90","1","-188","110","0","0","20041","bgm_M511","-45","81007402","81007402","1","0","650041021","205","ボスバトル（HARD）","2","660041002","0.75","0","1","bgm_M511","1.55","0.95","2004102","720","0","5074302","0","20041201","510332","0"
"502","0.87","90","1","-51","-40","0","0","20041","bgm_M511","-45","81007402","81007402","1","0","650041031","205","ボスバトル（VERY HARD）","3","660041003","0.75","0","1","bgm_M511","1.55","0.95","2004103","490","0","5074308","0","20041201","510333","0"
"395","0.6","90","1","-41","-85","0","0","20042","bgm_M523","-40","81007601","81007601","1","0","650042011","300","ボスバトル（NORMAL）","1","660042001","0.45","0","1","bgm_M523","2.4","1.05","2004201","800","0","5076301","0","20042102","510331","0"
"-76","0.6","90","1","-195","-10","0","0","20042","bgm_M523","-40","81007602","81007602","1","0","650042021","300","ボスバトル（HARD）","2","660042002","0.45","0","1","bgm_M523","2.4","1.05","2004202","145","0","5076302","0","20042201","510332","0"
"478","0.6","90","1","-81","-70","0","0","20042","bgm_M523","-40","81007602","81007602","1","0","650042031","300","ボスバトル（VERY HARD）","3","660042003","0.5","0","1","bgm_M523","2.4","1.05","2004203","480","0","5076308","0","20042201","510333","0"
"503","0.83","90","1","-79","-85","0","0","20043","bgm_M529","-45","81007801","81007801","1","-40","650043011","205","ボスバトル（NORMAL）","1","660043001","0.75","0","1","bgm_M529","1.55","0.8","2004301","770","0","5078301","0","20043102","510361","0"
"-295","0.83","90","1","58","110","0","0","20043","bgm_M529","-45","81007802","81007802","1","-40","650043021","205","ボスバトル（HARD）","2","660043002","0.75","0","1","bgm_M529","1.55","0.8","2004302","720","0","5078302","0","20043201","510362","0"
"476","0.87","90","1","-84","-40","0","0","20043","bgm_M529","-45","81007802","81007802","1","-40","650043031","205","ボスバトル（VERY HARD）","3","660043003","0.75","0","1","bgm_M529","1.55","0.8","2004303","490","0","5078308","0","20043201","510362","0"
"741","0.8","90","1","-79","-85","0","0","20044","bgm_M539","-70","81000906","81000906","1","0","650044011","300","ボスバトル（NORMAL）","1","660044001","0.75","0","1","bgm_M539","1.5","0.8","2004401","800","0","5080301","0","20044101","510331","0"
"-67","0.8","90","1","11","-10","0","0","20044","bgm_M539","-70","81008002","81008002","1","0","650044021","300","ボスバトル（HARD）","2","660044002","0.75","0","1","bgm_M539","1.5","0.8","2004402","145","0","5080302","0","20044201","510332","0"
"411","0.8","90","1","-56","-70","0","0","20044","bgm_M539","-70","81008002","81008002","1","0","650044031","300","ボスバトル（VERY HARD）","3","660044003","0.75","0","1","bgm_M539","1.5","0.8","2004403","480","0","5080308","0","20044201","510333","0"
"416","0.75","90","1","-25","-85","0","0","20045","bgm_M546","-20","81008201","81001005","1","0","650045011","150","ボスバトル（NORMAL）","1","660045001","0.55","0","1","bgm_M546","2","0.9","2004501","800","0","5082301","0","20045104","510331","0"
"-191","0.75","90","1","-175","-10","0","0","20045","bgm_M546","-20","81008202","81001006","1","0","650045021","150","ボスバトル（HARD）","2","660045002","0.55","0","1","bgm_M546","2","0.9","2004502","145","0","5082302","0","20045201","510332","0"
"479","0.75","90","1","-47","-70","0","0","20045","bgm_M546","-20","81008202","81001006","1","0","650045031","150","ボスバトル（VERY HARD）","3","660045003","0.55","0","1","bgm_M546","2","0.9","2004503","480","0","5082308","0","20045201","510333","0"
"455","0.8","90","1","-25","-85","0","0","20046","bgm_M57","5","100113","100113","1","0","650046011","50","ボスバトル（NORMAL）","1","660046001","0.75","0","1","bgm_M57","1.35","0.9","2004601","800","0","5084301","0","20046104","510331","0"
"-191","0.8","90","1","-175","-10","0","0","20046","bgm_M57","5","100433","100433","1","0","650046021","50","ボスバトル（HARD）","2","660046002","0.75","0","1","bgm_M57","1.35","0.9","2004602","145","0","5084302","0","20046201","510332","0"
"479","0.8","90","1","-47","-70","0","0","20046","bgm_M57","5","100433","100433","1","0","650046031","50","ボスバトル（VERYHARD）","3","660046003","0.75","0","1","bgm_M57","1.35","0.9","2004603","480","0","5084308","0","20046201","510333","0"
"515","0.65","90","1","-83","-85","0","0","20047","bgm_M559","-20","81008507","81008507","1","0","650047011","20","ボスバトル（NORMAL）","1","660047001","0.9","0","1","bgm_M559","1.2","0.65","2004701","770","0","5085301","0","20047102","510331","0"
"-277","0.65","90","1","47","110","0","0","20047","bgm_M559","-20","81008508","81008508","1","0","650047021","20","ボスバトル（HARD）","2","660047002","0.9","0","1","bgm_M559","1.2","0.65","2004702","720","0","5085302","0","20047201","510332","0"
"484","0.65","90","1","-85","-40","0","0","20047","bgm_M559","-20","81008508","81008508","1","0","650047031","20","ボスバトル（VERY HARD）","3","660047003","0.9","0","1","bgm_M559","1.2","0.65","2004703","490","0","5085308","0","20047201","510333","0"
"451","0.8","90","1","-28","-85","0","0","20048","bgm_M568","-70","81008801","81008801","1","0","650048011","300","ボスバトル（NORMAL）","1","660048001","0.75","0","1","bgm_M568","1.5","0.8","2004801","800","0","5088301","0","20048102","510331","-30"
"-230","0.8","90","1","31","-10","0","0","20048","bgm_M568","-70","81008802","81008802","1","0","650048021","300","ボスバトル（HARD）","2","660048002","0.75","0","1","bgm_M568","1.5","0.8","2004802","145","0","5088302","0","20048201","510332","-30"
"444","0.8","90","1","-56","-70","0","0","20048","bgm_M568","-70","81008802","81008802","1","0","650048031","300","ボスバトル（VERY HARD）","3","660048003","0.75","0","1","bgm_M568","1.5","0.8","2004803","480","0","5088308","0","20048201","510333","-30"
"510","1","90","1","-85","-85","0","0","20049","bgm_M577","-45","81009001","81009001","1","0","650049011","240","ボスバトル（NORMAL）","1","660049001","0.9","0","1","bgm_M577","1.18","0.57","2004901","500","0","5090301","0","20049102","510331","13"
"-20","1","90","1","-10","-10","0","0","20049","bgm_M577","-45","81009002","81009002","1","0","650049021","240","ボスバトル（HARD）","2","660049002","0.9","0","1","bgm_M577","1.18","0.57","2004902","145","0","5090302","0","20049201","510332","13"
"514","0.8","90","1","-50","-70","0","0","20049","bgm_M577","-45","81009002","81009002","1","0","650049031","240","ボスバトル（VERY HARD）","3","660049003","0.9","0","1","bgm_M577","1.18","0.57","2004903","480","0","5090308","0","20049201","510333","13"
"410","0.75","90","1","-50","-125","0","0","20050","bgm_M585","-70","103021","103021","1","0","650050011","150","ボスバトル（NORMAL）","1","660050001","0.75","0","1","bgm_M585","1.5","0.75","2005001","0","0","5092301","0","20050101","510021","0"
"-20","0.75","90","1","10","-10","0","0","20050","bgm_M585","-70","103011","103011","1","0","650050021","150","ボスバトル（HARD）","2","660050002","0.75","0","1","bgm_M585","1.5","0.75","2005002","145","0","5092302","0","20050201","510022","0"
"514","0.75","90","1","-50","-70","0","0","20050","bgm_M585","-70","103011","103011","1","0","650050031","150","ボスバトル（VERY HARD）","3","660050003","0.75","0","1","bgm_M585","1.5","0.75","2005003","480","0","5092308","0","20050201","510022","0"
"898","0.6","90","1","-59","-85","0","0","20051","bgm_M598","-50","102093","102093","1","0","650051011","250","ボスバトル（NORMAL）","1","660051001","0.45","0","1","bgm_M598","2.2","1.05","2005101","800","0","5094301","0","20051101","510331","0"
"-76","0.6","90","1","-204","-10","0","0","20051","bgm_M598","-50","102113","102113","1","0","650051021","250","ボスバトル（HARD）","2","660051002","0.45","0","1","bgm_M598","2.2","1.05","2005102","145","0","5094302","0","20051201","510332","0"
"478","0.6","90","1","-81","-70","0","0","20051","bgm_M598","-50","102113","102113","1","0","650051031","250","ボスバトル（VERY HARD）","3","660051003","0.44","0","1","bgm_M598","2.2","1.05","2005103","480","0","5094308","0","20051201","510333","0"
"900","1.1","90","1","-51","-85","0","0","20052","bgm_M604","-120","102593","102593","1","0","650052011","380","ボスバトル（NORMAL）","1","660052001","0.8","0","0.8","bgm_M604","1.3","0.6","2005201","800","0","5096301","0","20052102","510331","0"
"172","1.1","90","1","-15","-10","0","0","20052","bgm_M604","-120","102603","102603","1","0","650052021","380","ボスバトル（HARD）","2","660052002","0.8","0","0.8","bgm_M604","1.3","0.6","2005202","145","0","5096302","0","20052201","510332","0"
"514","1.1","90","1","-51","-70","0","0","20052","bgm_M604","-120","102603","102603","1","0","650052031","380","ボスバトル（VERY HARD）","3","660052003","0.8","0","0.8","bgm_M604","1.3","0.6","2005203","480","0","5096308","0","20052201","510333","0"
"439","0.8","90","1","-69","-85","0","0","20053","bgm_M611","-85","81000405","81000405","1","0","650053011","260","ボスバトル（NORMAL）","1","660053001","0.8","0","0.9","bgm_M611","1.35","0.8","2005301","800","-5","5098301","0","20053103","510331","0"
"-184","0.8","90","1","-4","-10","0","0","20053","bgm_M611","-85","81000406","81000406","1","0","650053021","260","ボスバトル（HARD）","2","660053002","0.8","0","0.9","bgm_M611","1.35","0.8","2005302","145","-5","5098302","0","20053201","510332","0"
"525","0.8","90","1","-82","-70","0","0","20053","bgm_M611","-85","81000406","81000406","1","0","650053031","260","ボスバトル（VERY HARD）","3","660053003","0.8","0","0.9","bgm_M611","1.35","0.8","2005303","480","-5","5098308","0","20053201","510333","0"
"555","1","90","1.1","-74","-125","0","0","20054","bgm_M621","-70","81010001","81010001","1","0","650054011","150","ボスバトル（NORMAL）","1","660054001","0.75","0","1.1","bgm_M621","1.5","0.67","2005401","0","0","5100301","0","20054102","510401","25"
"-242","1","90","1.1","12","-10","0","0","20054","bgm_M621","-70","81010002","81010002","1","0","650054021","150","ボスバトル（HARD）","2","660054002","0.75","0","1.1","bgm_M621","1.5","0.67","2005402","145","0","5100302","0","20054201","510402","25"
"483","1","90","1.1","-67","-70","0","0","20054","bgm_M621","-70","81010002","81010002","1","0","650054031","150","ボスバトル（VERY HARD）","3","660054003","0.75","0","1.1","bgm_M621","1.5","0.67","2005403","480","0","5100308","0","20054201","510402","25"
"883","0.7","90","1","-93","-85","0","0","20055","bgm_M625","-85","81010201","81010201","1","0","650055011","185","ボスバトル（NORMAL）","1","660055001","0.8","0","0.8","bgm_M625","1.25","0.7","2005501","800","-5","5102301","0","20055101","510411","70"
"-64","0.7","90","1","-197","-10","0","0","20055","bgm_M625","-85","81010202","81010202","1","0","650055021","185","ボスバトル（HARD）","2","660055002","0.8","0","0.8","bgm_M625","1.25","0.7","2005502","145","-5","5102302","0","20055201","510412","70"
"485","0.7","90","1","-88","-70","0","0","20055","bgm_M625","-85","81010202","81010202","1","0","650055031","185","ボスバトル（VERY HARD）","3","660055003","0.8","0","0.8","bgm_M625","1.25","0.7","2005503","480","-5","5102308","0","20055201","510412","70"
"613","0.9","90","1","-74","-125","0","0","20056","bgm_M634","-40","100092","100092","1","0","650056011","150","ボスバトル（NORMAL）","1","660056001","0.65","0","1","bgm_M634","1.5","0.9","2005601","0","0","5104301","0","20056102","510331","25"
"-242","0.9","90","1","12","-10","0","0","20056","bgm_M634","-40","100382","100382","1","0","650056021","150","ボスバトル（HARD）","2","660056002","0.65","0","1","bgm_M634","1.5","0.9","2005602","145","0","5104302","0","20056201","510332","25"
"498","0.9","90","1","-67","-70","0","0","20056","bgm_M634","-40","100382","100382","1","0","650056031","150","ボスバトル（VERY HARD）","3","660056003","0.65","0","1","bgm_M634","1.5","0.9","2005603","480","0","5104308","0","20056201","510333","25"
"936","0.7","90","1","-69","-85","0","0","20057","bgm_M641","0","81000906","81000906","1","0","650057011","180","ボスバトル（NORMAL）","1","660057001","0.8","0","0.8","bgm_M641","1.2","0.7","2005701","800","-5","5106301","0","20057101","510331","70"
"-234","0.7","90","1","-2","-10","0","0","20057","bgm_M641","0","81008002","81008002","1","0","650057021","180","ボスバトル（HARD）","2","660057002","0.8","0","0.8","bgm_M641","1.2","0.7","2005702","145","-5","5106302","0","20057201","510332","70"
"476","0.7","90","1","-81","-70","0","0","20057","bgm_M641","0","81008002","81008002","1","0","650057031","180","ボスバトル（VERY HARD）","3","660057003","0.8","0","0.8","bgm_M641","1.2","0.7","2005703","480","-5","5106308","0","20057201","510333","70"
"655","0.8","90","1","-68","-85","0","0","20058","bgm_M650","-35","81001505","81001505","1","0","650058011","150","ボスバトル（NORMAL）","1","660058001","0.6","0","1","bgm_M650","1.55","0.85","2005801","800","0","5108301","0","20058101","510331","10"
"-264","0.8","90","1","-179","-10","0","0","20058","bgm_M650","-35","81010802","81010802","1","0","650058021","150","ボスバトル（HARD）","2","660058002","0.62","0","1","bgm_M650","1.55","0.85","2005802","145","0","5108302","0","20058201","510332","10"
"459","0.8","90","1","-77","-70","0","0","20058","bgm_M650","-35","81010802","81010802","1","0","650058031","150","ボスバトル（VERY HARD）","3","660058003","0.62","0","1","bgm_M650","1.55","0.85","2005803","480","0","5108308","0","20058201","510333","10"
"850","1.3","90","1","-75","-85","0","0","20059","bgm_M664","-54","103131","103131","1","0","650059011","440","ボスバトル（NORMAL）","1","660059001","1","0","1","bgm_M664","1","0.5","2005901","800","0","5110301","0","20059101","510331","30"
"-231","1.3","90","1","21","-10","0","0","20059","bgm_M664","-54","103141","103141","1","0","650059021","440","ボスバトル（HARD）","2","660059002","1","0","1","bgm_M664","1","0.5","2005902","145","0","5110302","0","20059201","510332","30"
"479","1.3","90","1","-47","-70","0","0","20059","bgm_M664","-54","103141","103141","1","0","650059031","440","ボスバトル（VERY HARD）","3","660059003","1","0","1","bgm_M664","1","0.5","2005903","480","0","5110308","0","20059201","510333","30"
"515","1","90","1","-83","-85","0","0","20060","bgm_M665","-78","103153","103151","1","0","650060011","255","ボスバトル（NORMAL）","1","660060001","0.9","0","1","bgm_M665","1.35","0.65","2006001","770","0","5111301","0","20060102","510431","0"
"-55","1","90","1","6","110","0","0","20060","bgm_M665","-78","103163","103161","1","0","650060021","255","ボスバトル（HARD）","2","660060002","0.67","0","1","bgm_M665","1.35","0.65","2006002","720","0","5111302","0","20060201","510432","0"
"500","1","90","1","-85","-40","0","0","20060","bgm_M665","-78","103163","103161","1","0","650060031","255","ボスバトル（VERY HARD）","3","660060003","0.69","0","1","bgm_M665","1.35","0.65","2006003","490","0","5111308","0","20060201","510432","0"
"822","0.7","90","1","-58","-85","0","0","20061","bgm_M671","20","81011401","81011401","1","0","650061011","220","ボスバトル（NORMAL）","1","660061001","0.7","0","0.8","bgm_M671","1.25","0.7","2006101","800","-5","5114301","0","20061101","510331","0"
"-242","0.7","90","1","10","-10","0","0","20061","bgm_M671","20","81011402","81011402","1","0","650061021","220","ボスバトル（HARD）","2","660061002","0.75","0","0.8","bgm_M671","1.25","0.7","2006102","145","-5","5114302","0","20061201","510332","0"
"479","0.7","90","1","-47","-70","0","0","20061","bgm_M671","20","81011402","81011402","1","0","650061031","220","ボスバトル（VERY HARD）","3","660061003","0.75","0","0.8","bgm_M671","1.25","0.7","2006103","480","-5","5114308","0","20061201","510333","0"
"912","0.7","90","1","-64","-85","0","0","20062","bgm_MC020","-25","102093","102093","1","-10","650062011","145","ボスバトル（NORMAL）","1","660062001","0.55","0","1","bgm_MC020","1.85","0.95","2006201","800","0","5116301","0","20062101","510331","10"
"-267","0.7","90","1","28","-10","0","0","20062","bgm_MC020","-25","102113","102113","1","-10","650062021","145","ボスバトル（HARD）","2","660062002","0.55","0","1","bgm_MC020","1.85","0.95","2006202","145","0","5116302","0","20062201","510332","10"
"478","0.7","90","1","-81","-70","0","0","20062","bgm_MC020","-25","102113","102113","1","-10","650062031","145","ボスバトル（VERY HARD）","3","660062003","0.6","0","1","bgm_MC020","1.85","0.95","2006203","480","0","5116308","0","20062201","510333","10"
"800","1","90","1","-57","-85","0","0","20063","bgm_MC029","-20","81011801","81011801","1","0","650063011","255","ボスバトル（NORMAL）","1","660063001","0.7","0","1","bgm_MC029","1.25","0.65","2006301","770","0","5118301","0","20063102","510441","0"
"-54","1","90","1","-11","110","0","0","20063","bgm_MC029","-20","81011802","81011802","1","0","650063021","255","ボスバトル（HARD）","2","660063002","0.75","0","1","bgm_MC029","1.25","0.65","2006302","720","0","5118302","0","20063201","510442","0"
"483","1","90","1","-85","-40","0","0","20063","bgm_MC029","-20","81011802","81011802","1","0","650063031","255","ボスバトル（VERY HARD）","3","660063003","0.75","0","1","bgm_MC029","1.25","0.65","2006303","490","0","5118308","0","20063201","510442","0"
"674","0.8","90","1","0","-85","0","0","20064","bgm_MC039","-35","81012007","81012007","1","0","650064011","150","ボスバトル（NORMAL）","1","660064001","0.6","0","1","bgm_MC039","1.55","0.85","2006401","800","0","5120301","0","20064101","510331","10"
"-105","0.8","90","1","-207","-10","0","0","20064","bgm_MC039","-35","81012008","81012008","1","0","650064021","150","ボスバトル（HARD）","2","660064002","0.62","0","1","bgm_MC039","1.55","0.85","2006402","145","0","5120302","0","20064201","510332","10"
"464","0.8","90","1","-29","-70","0","0","20064","bgm_MC039","-35","81012008","81012008","1","0","650064031","150","ボスバトル（VERY HARD）","3","660064003","0.62","0","1","bgm_MC039","1.55","0.85","2006403","480","0","5120308","0","20064201","510333","10"
"300","0.7","90","1","55","-85","0","0","20065","bgm_MC048","40","81012207","81012207","1","0","650065011","100","ボスバトル（NORMAL）","1","660065001","0.7","0","0.8","bgm_MC048","1.7","0.5","2006501","800","0","5122301","0","20065102","510331","-50"
"-415","0.7","90","1","-75","-10","0","0","20065","bgm_MC048","40","81012208","81012208","1","0","650065021","100","ボスバトル（HARD）","2","660065002","0.75","0","0.8","bgm_MC048","1.7","0.5","2006502","145","0","5122302","0","20065201","510332","-50"
"-240","0.7","90","1","55","-70","0","0","20065","bgm_MC048","40","81012208","81012208","1","0","650065031","100","ボスバトル（VERY HARD）","3","660065003","0.75","0","0.8","bgm_MC048","1.7","0.5","2006503","480","0","5122308","0","20065201","510333","-50"
"430","1.1","90","1","-30","-85","0","0","20066","bgm_MC058","-20","81012401","81012401","1","-30","650066011","200","ボスバトル（NORMAL）","1","660066001","1","0","0.8","bgm_MC058","0.83","0.5","2006601","770","0","5124301","0","20066102","510331","10"
"-217","1.1","90","1","-122","110","0","0","20066","bgm_MC058","-20","81012402","81012402","1","-30","650066021","200","ボスバトル（HARD）","2","660066002","1","0","0.8","bgm_MC058","0.83","0.5","2006602","720","0","5124302","0","20066201","510332","10"
"475","1.1","90","1","-86","-40","0","0","20066","bgm_MC058","-20","81012402","81012402","1","-30","650066031","200","ボスバトル（VERY HARD）","3","660066003","1","0","0.8","bgm_MC058","0.83","0.5","2006603","490","0","5124308","0","20066201","510333","10"
"800","0.8","90","1","-52","-85","0","0","20067","bgm_MC114","-50","81013601","81013601","1","0","650067011","100","ボスバトル（NORMAL）","1","660067001","0.8","0","1","bgm_MC114","1.5","0.8","2006701","800","0","5136301","0","20067101","510331","0"
"-127","0.8","90","1","-215","-10","0","0","20067","bgm_MC114","-50","81013602","81013602","1","0","650067021","100","ボスバトル（HARD）","2","660067002","0.8","0","1","bgm_MC114","1.5","0.8","2006702","145","0","5136302","0","20067201","510332","0"
