8cae3639dbd8fdcf64f9cffa573b1cb2cef00b16c9ebd01f16b610b4eed936de,039d1c5ab3b2d35ab4a64c31d8afbf568e4bc6085a961bd1ba484e72ae32aaee,13979f66ede9018d619ee73d70289ffa163ba86707ae144214ff01df29e82da7,377376328ce9e7a9520bef53b0263f6761dc656de86c053d2f0c3f810d516742,b40c6db933224f33e0f4696db422a493e33599b072e070e139c45adc56ea408c,9059cebca9c06e8d7b3cc216f1ce88cc1b2b8045f3d7fab041bdcc66eb8cf105,e37804e07b3853dc913cea62a5c24a7aa9fbdbea71df831c61b872b367734051,71e67dfe0ed35440fd077b624e8afa6381a1d1930f04272288d8a3c06488b8d9,a5c8eb8b5bb3357a85e88c6fac6cf1473abce85aca20e18ff9e809c21e492825,431d6c54c396801df0c0328c021956e291e5f7d9c082aaee7ac2f939437413a9,81b99884a1cd7ee6719bbc9a3f2826ba4fcfbf3073656c884e54965ee4795670
"","","","311011","","","91","311","311010","",""
"1","","","311012","0.2","","3","311","101311","","nop_idle_joy_normal"
"1","","","311013","0.2","","3","311","105111","","nop_talk_thinking"
"8","0","0.5","311014","0","0","11","311","105111","0","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。"
"","","","311015","","","91","311","311014","",""
"1","","","311016","0.2","","3","311","105111","","nop_idle_thinking"
"8","0","0.5","312001","0","0","11","312","101831","0","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？"
"1","","","312002","0.2","","3","312","101831","","nop_talk_joy1"
"","","","312003","","","91","312","312001","",""
"1","","","312004","0.2","","3","312","101831","1","nop_idle_joy1"
"8","0","0.5","312005","0","0","11","312","101611","0","見て見てミサキっち！\nあそこの料理すっごく美味しそう！"
"1","","","312006","0.2","","3","312","101611","","nop_talk_surprise_kira"
"","","","312007","","","91","312","312005","",""
"1","","","312008","0.2","","3","312","101611","1","nop_idle_surprise_kira"
"8","0","0.5","312009","0","0","11","312","105011","0","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？"
"1","","","312010","0.2","","3","312","105011","","nop_talk_sad"
"","","","312011","","","93","312","2.5","","0"
"1","","","312012","0.2","","3","312","105011","","nop_talk_tsun_pain"
"","","","312013","","","91","312","312009","",""
"1","","","312014","0.2","","3","312","105011","1","nop_idle_sad"
"8","0","0.5","313001","0","0","11","313","105331","0","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！"
"0","0.2","","313002","0.2","nop_13_monica_talk_doya_loop","3","313","105331","1","nop_13_monica_talk_doya"
"","","","313003","","","91","313","313001","",""
"1","","","313004","0.2","","3","313","105331","1","nop_idle_doya"
"8","0","0.5","313005","0","0","11","313","103031","0","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！"
"1","","","313006","0.2","","3","313","103031","","nop_talk_joy1"
"","","","313007","","","91","313","313005","",""
"1","","","313008","0.2","","3","313","103031","1","nop_idle_joy1"
"8","0","0.5","313009","0","0","11","313","100811","0","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。"
"1","","","313010","0.2","","3","313","100811","","nop_talk_thinking"
"","","","313011","","","91","313","313009","",""
"1","","","313012","0.2","","3","313","100811","1","nop_idle_thinking"
"8","0","0.5","313013","0","0","11","313","104511","0","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……"
"1","","","313014","0.2","","3","313","104511","","nop_13_kuka_talk_memory1"
"","","","313015","","","91","313","313013","",""
"1","","","313016","0.2","","3","313","104511","1","nop_13_kuka_idle_memory1"
"8","0","0.5","313017","0","0","11","313","105511","0","大きな会場……\n先輩はどこにいるのかな？"
"1","","","313018","0.2","","3","313","105511","","nop_talk_sad"
"","","","313019","","","91","313","313017","",""
"1","","","313020","0.2","","3","313","105511","1","nop_idle_sad"
"8","0","0.5","314001","0","0","11","314","104931","0","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！"
"1","","","314002","0.2","","3","314","104931","","nop_14_shizuru_talk_thinking"
"","","","314003","","","93","314","2","","0"
"0","0","","314004","0.2","nop_talk_guts3_loop","3","314","104931","1","nop_talk_guts3"
"","","","314005","","","91","314","314001","",""
"8","0","0.5","314006","0","0","11","314","101131","0","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！"
"0","","","314007","0.2","nop_talk_arm_crossed_loop","3","314","101131","1","nop_talk_arm_crossed"
"","","","314008","","","93","314","2","","0"
"1","","","314009","0.2","","3","314","101131","","nop_talk_joy1"
"","","","314010","","","91","314","314006","",""
"1","","","314011","0.2","","3","314","101131","1","nop_idle_joy_normal"
"8","0","0.5","314012","0","0","11","314","106831","0","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。"
"0","0","","314013","0.2","nop_talk_arm_crossed_loop_joy","3","314","106831","1","nop_talk_arm_crossed_joy"
"","","","314014","","","91","314","314012","",""
"1","","","314015","0.2","","3","314","106831","1","nop_idle_normal"
"1","","","314016","0.2","","3","314","104931","","nop_idle_normal"
"1","","","314017","0.2","","3","314","101131","1","nop_idle_normal"
"8","0","0.5","315001","0","0","11","315","104211","0","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。"
"1","","","315002","0.2","","3","315","104211","","nop_talk_wish"
"","","","315003","","","91","315","315001","",""
"1","","","315004","0.2","","3","315","104211","1","nop_idle_wish"
"8","0","0.5","315005","0","0","11","315","105411","0","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？"
"1","","","315006","0.2","","3","315","105411","","nop_talk_normal"
"","","","315007","","","93","315","2.5","","0"
"1","","","315008","0.2","","3","315","105411","","nop_talk_thinking"
"","","","315009","","","91","315","315005","",""
"1","","","315010","0.2","","3","315","105411","","nop_idle_thinking"
"8","0","0.5","315011","0","0","11","315","102931","0","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪"
"1","","","315012","0.2","","3","315","102931","","nop_talk_joy1"
"","","","315013","","","91","315","315011","",""
"1","","","315014","0.2","","3","315","102931","1","nop_idle_joy1"
"0","0","","316001","0.2","nop_16_inori_talk_doya_loop","3","316","106631","1","nop_16_inori_talk_doya"
"8","0","0.5","316002","0","0","11","316","106631","0","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！"
"","","","316003","","","91","316","316002","",""
"1","","","316004","0.2","","3","316","106631","","nop_16_inori_idle_doya"
"1","","","316005","0.2","","3","316","106531","","nop_talk_joy1"
"8","0","0.5","316006","0","0","11","316","106531","0","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。"
"","","","316007","","","93","316","3.5","","1"
"0","0","","316008","0.2","nop_talk_arm_crossed_loop","3","316","106531","1","nop_talk_arm_crossed"
"","","","316009","","","91","316","316006","",""
"1","","","316010","0.2","","3","316","106531","","nop_idle_arm_crossed"
"1","","","316011","0.2","","3","316","106731","","nop_talk_normal"
"8","0","0.5","316012","0","0","11","316","106731","0","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？"
"","","","316013","","","91","316","316012","",""
"1","","","316014","0.2","","3","316","106731","","nop_idle_normal"
"8","0","0.5","317001","0","0","11","317","110931","0","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆"
"1","","","317002","0.2","","3","317","110931","","nop_17_chieru_talk_memory"
"","","","317003","","","93","317","4.2","","0"
"0","0","","317004","0.2","nop_17_chieru_loop","3","317","110931","1","nop_17_chieru_01"
"0","0","","317005","0.2","nop_17_chieru_loop","3","317","1","1","nop_17_chieru_01"
"","","","317006","","","91","317","317001","",""
"1","","","317007","0.2","","3","317","110931","","nop_idle_joy1"
"1","","","317008","0.2","","3","317","1","","NoItem_idle"
"8","0","0.5","317009","0","0","11","317","111031","0","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……"
"1","","","317010","0.2","","3","317","111031","","nop_talk_normal_sad"
"","","","317011","","","93","317","1.5","","0"
"0","0","","317012","0.2","nop_17_yuni_weppu_loop","3","317","111031","1","nop_17_yuni_weppu"
"","","","317013","","","91","317","317009","",""
"8","0","0.5","317014","0","0","11","317","110831","0","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。"
"0","0","","317015","0.2","nop_17_chloe_talk_normal_anger_loop","3","317","110831","1","nop_17_chloe_talk_normal_anger"
"1","","","317016","0.2","","3","317","110931","","nop_idle_sad"
"","","","317017","","","91","317","317014","",""
"1","","","317018","0.2","","3","317","110831","","nop_17_chloe_idle_normal2"
"1","","","317019","0.2","","3","317","111031","1","nop_idle_normal"
"1","","","318001","0.2","","3","318","114711","","nop_talk_joy1"
"8","0","0.5","318002","0","0","11","318","114711","0","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……"
"","","","318003","","","93","318","2.5","","0"
"1","","","318004","0.2","","3","318","114711","","nop_18_muimi_talk_thinking"
"","","","318005","","","91","318","318002","",""
"1","","","318006","0.2","","3","318","114711","1","nop_18_muimi_idle_thinking"
"0","0","","318007","0.2","nop_idle_normal","3","318","115031","1","nop_18_neneka_humu"
"8","0","0.5","318008","0","0","11","318","115031","0","正月くらいは少しゆっくり\nさせてもらいましょうか。"
"","","","318009","","","91","318","318008","",""
"0","0","","318010","0.2","nop_talk_arm_crossed_loop","3","318","118031","1","nop_talk_arm_crossed"
"8","0","0.5","318011","0","0","11","318","118031","0","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！"
"","","","318012","","","93","318","2.5","","0"
"0","0","","318013","0.2","nop_talk_doya_loop","3","318","118031","1","nop_talk_doya"
"","","","318014","","","91","318","318011","",""
"1","","","318015","0.2","","3","318","118031","","nop_idle_doya"
"1","","","318016","0.2","","3","318","118511","","nop_18_karin_talk_normal"
"8","0","0.5","318017","0","0","11","318","118511","0","いえいえ。それほどでもー"
"","","","318018","","","91","318","318017","",""
"1","","","318019","0.2","","3","318","118511","1","nop_18_karin_idle_normal"
"1","","","401001","0.2","","3","401","111831","","nop_talk_joy2"
"","","","401002","","","93","401","2","","0"
"1","","","401003","0.2","","3","401","111831","","nop_idle_joy_normal"
"0","0","","401004","0.2","nop_idle_normal","3","401","112031","1","nop_18_neneka_humu"
"","","","401005","","","93","401","2","","0"
"1","","","401006","0.2","","3","401","120831","","nop_16_kaya_talk_normal2_loop"
"","","","401007","","","93","401","2","","0"
"1","","","401008","0.2","","3","401","120831","","nop_16_kaya_idle_normal2"
"1","","","401009","0.2","","3","401","120931","","nop_talk_surprise1"
"","","","401010","","","93","401","2","","0"
"1","","","401011","0.2","","3","401","120931","","nop_idle_normal_joy"
"1","","","401012","0.2","","3","401","111931","","nop_talk_normal"
"","","","401013","","","93","401","2","","0"
"1","","","401014","0.2","","3","401","111931","","nop_idle_normal"
"1","","","401015","0.2","","3","401","120731","","nop_talk_joy1"
"","","","401016","","","93","401","2","","0"
"1","","","401017","0.2","","3","401","120731","","nop_idle_normal_joy"
"1","","","402001","0.2","","3","402","108731","","nop_talk_joy2"
"","","","402002","","","93","402","2","","0"
"1","","","402003","0.2","","3","402","108731","","nop_idle_joy1"
"1","","","402004","0.2","","3","402","108831","","nop_talk_joy3_blink"
"","","","402005","","","93","402","2","","0"
"1","","","402006","0.2","","3","402","108831","","nop_idle_joy_normal"
"1","","","402007","0.2","","3","402","108931","","nop_talk_normal"
"","","","402008","","","93","402","2","","0"
"1","","","402009","0.2","","3","402","108931","","nop_idle_normal"
"1","","","403001","0.2","","3","403","102011","","nop_talk_surprise_kira"
"","","","403002","","","93","403","2","","0"
"1","","","403003","0.2","","3","403","102011","","nop_idle_joy1"
"1","","","403004","0.2","","3","403","100411","","nop_talk_joy2"
"","","","403005","","","93","403","2","","0"
"1","","","403006","0.2","","3","403","100411","","nop_idle_normal"
"1","","","403007","0.2","","3","403","103631","","nop_talk_wish"
"","","","403008","","","93","403","2","","0"
"1","","","403009","0.2","","3","403","103631","","nop_idle_wish"
"1","","","404001","0.2","","3","404","101511","","nop_talk_wish_joy"
"","","","404002","","","93","404","2","","0"
"1","","","404003","0.2","","3","404","101511","","nop_idle_normal"
"1","","","404004","0.2","","3","404","101231","","nop_talk_joy2"
"","","","404005","","","93","404","2","","0"
"1","","","404006","0.2","","3","404","101231","","nop_idle_normal"
"1","","","404007","0.2","","3","404","104011","","nop_talk_surprise_kira"
"","","","404008","","","93","404","2","","0"
"1","","","404009","0.2","","3","404","104011","","nop_idle_normal"
"1","","","405001","0.2","","3","405","103111","","nop_talk_normal"
"","","","405002","","","93","405","2","","0"
"1","","","405003","0.2","","3","405","103111","","nop_idle_normal"
"1","","","405004","0.2","","3","405","102211","","nop_talk_worry"
"","","","405005","","","93","405","2","","0"
"1","","","405006","0.2","","3","405","102211","","nop_idle_worry"
"1","","","405007","0.2","","3","405","100711","","nop_05_miyako_talk_joy1"
"","","","405008","","","93","405","2","","0"
"1","","","405009","0.2","","3","405","100711","","nop_05_miyako_idle_joy1"
"1","","","405010","0.2","","3","405","100611","","nop_talk_joy1"
"","","","405011","","","93","405","2","","0"
"1","","","405012","0.2","","3","405","100611","","nop_idle_joy1"
"1","","","406001","0.2","","3","406","107131","","nop_talk_thinking"
"","","","406002","","","93","406","2","","0"
"1","","","406003","0.2","","3","406","107131","","nop_idle_arm_crossed"
"1","","","406004","0.2","","3","406","103731","","nop_talk_sad"
"","","","406005","","","93","406","2","","0"
"1","","","406006","0.2","","3","406","103731","","nop_idle_sad"
"1","","","406007","0.2","","3","406","100511","","nop_talk_joy2"
"","","","406008","","","93","406","2","","0"
"1","","","406009","0.2","","3","406","100511","","nop_idle_normal"
"1","","","406010","0.2","","3","406","104731","","nop_talk_normal"
"","","","406011","","","93","406","2","","0"
"1","","","406012","0.2","","3","406","104731","","nop_idle_normal"
"1","","","407001","0.2","","3","407","102831","","nop_talk_joy3"
"","","","407002","","","93","407","2","","0"
"1","","","407003","0.2","","3","407","102831","","nop_idle_normal"
"1","","","407004","0.2","","3","407","102111","","nop_07_kurumi_idle_bitter"
"","","","407005","","","93","407","2","","0"
"1","","","407006","0.2","","3","407","102111","","nop_idle_normal"
"1","","","407007","0.2","","3","407","102511","","nop_talk_joy2"
"","","","407008","","","93","407","2","","0"
"1","","","407009","0.2","","3","407","102511","","nop_idle_normal"
"1","","","407010","0.2","","3","407","102311","","nop_talk_joy1"
"","","","407011","","","93","407","2","","0"
"1","","","407012","0.2","","3","407","102311","","nop_idle_normal"
"1","","","408001","0.2","","3","408","101011","","nop_talk_joy1"
"","","","408002","","","93","408","2","","0"
"1","","","408003","0.2","","3","408","101011","","nop_idle_joy_normal"
"1","","","408004","0.2","","3","408","104331","","nop_talk_arm_crossed_loop"
"","","","408005","","","93","408","2","","0"
"1","","","408006","0.2","","3","408","104331","","nop_idle_arm_crossed"
"1","","","408007","0.2","","3","408","101711","","nop_talk_joy2"
"","","","408008","","","93","408","2","","0"
"1","","","408009","0.2","","3","408","101711","","nop_idle_joy1"
"1","","","408010","0.2","","3","408","101431","","nop_talk_normal"
"","","","408011","","","93","408","2","","0"
"1","","","408012","0.2","","3","408","101431","","nop_idle_normal"
"1","","","409001","0.2","","3","409","103311","","nop_talk_joy1"
"","","","409002","","","93","409","2","","0"
"1","","","409003","0.2","","3","409","103311","","nop_idle_joy1"
"1","","","409004","0.2","","3","409","105211","","nop_talk_joy1"
"","","","409005","","","93","409","2","","0"
"1","","","409006","0.2","","3","409","105211","","nop_idle_joy_normal"
"1","","","409007","0.2","","3","409","102611","","nop_talk_sad2"
"","","","409008","","","93","409","2","","0"
"1","","","409009","0.2","","3","409","102611","","nop_idle_sad2"
"1","","","409010","0.2","","3","409","103811","","nop_talk_normal"
"","","","409011","","","93","409","2","","0"
"1","","","409012","0.2","","3","409","103811","","nop_idle_normal"
"1","","","410001","0.2","","3","410","103231","","nop_talk_joy1"
"","","","410002","","","93","410","2","","0"
"1","","","410003","0.2","","3","410","103231","","nop_idle_joy1"
"1","","","410004","0.2","","3","410","103411","","nop_10_yukari_01"
"1","","","410005","0.2","","3","410","11","","nop_10_yukari_01"
"","","","410006","","","93","410","2","","0"
"1","","","410007","0.2","","3","410","103411","","nop_10_yukari_02"
"1","","","410008","0.2","","3","410","11","","nop_10_yukari_02"
"1","","","410009","0.2","","3","410","104811","","nop_talk_doya_loop"
"","","","410010","","","4","410","104811","","1"
"","","","410011","","","93","410","2","","0"
"1","","","410012","0.2","","3","410","104811","","nop_idle_doya"
"1","","","410013","0.2","","3","410","104611","","nop_talk_joy2"
"","","","410014","","","93","410","2","","0"
"1","","","410015","0.2","","3","410","104611","","nop_idle_joy_normal"
"1","","","411001","0.2","","3","411","102711","","nop_talk_wish2"
"","","","411002","","","93","411","2","","0"
"1","","","411003","0.2","","3","411","102711","","nop_idle_memory"
"1","","","411004","0.2","","3","411","100911","","nop_talk_normal"
"","","","411005","","","93","411","2","","0"
"1","","","411006","0.2","","3","411","100911","","nop_idle_arm_crossed"
"1","","","411007","0.2","","3","411","101311","","nop_talk_joy2"
"","","","411008","","","93","411","2","","0"
"1","","","411009","0.2","","3","411","101311","","nop_idle_joy_normal"
"1","","","411010","0.2","","3","411","105111","","nop_talk_normal"
"","","","411011","","","93","411","2","","0"
"1","","","411012","0.2","","3","411","105111","","nop_idle_normal"
"1","","","412001","0.2","","3","412","101831","","nop_talk_joy1"
"","","","412002","","","93","412","2","","0"
"1","","","412003","0.2","","3","412","101831","","nop_idle_joy1"
"1","","","412004","0.2","","3","412","101611","","nop_talk_joy2"
"","","","412005","","","93","412","2","","0"
"1","","","412006","0.2","","3","412","101611","","nop_idle_joy_normal"
"1","","","412007","0.2","","3","412","105011","","nop_talk_joy1"
"","","","412008","","","93","412","2","","0"
"1","","","412009","0.2","","3","412","105011","","nop_idle_joy_normal"
"1","","","413001","0.2","","3","413","105331","","nop_talk_normal"
"","","","413002","","","93","413","2","","0"
"1","","","413003","0.2","","3","413","105331","","nop_idle_normal"
"1","","","413004","0.2","","3","413","104511","","nop_talk_memory"
"","","","413005","","","93","413","2","","0"
"1","","","413006","0.2","","3","413","104511","","nop_idle_memory"
"1","","","413007","0.2","","3","413","103031","","nop_talk_joy1"
"","","","413008","","","93","413","2","","0"
"1","","","413009","0.2","","3","413","103031","","nop_idle_joy1"
"1","","","413010","0.2","","3","413","100811","","nop_talk_wish"
"","","","413011","","","93","413","2","","0"
"1","","","413012","0.2","","3","413","100811","","nop_idle_wish"
"1","","","413013","0.2","","3","413","105511","","nop_talk_sad"
"","","","413014","","","93","413","2","","0"
"1","","","413015","0.2","","3","413","105511","","nop_idle_sad"
"0","0","","414001","0.2","nop_talk_guts2_loop","3","414","101131","1","nop_talk_guts2"
"","","","414002","","","93","414","2","","0"
"1","","","414003","0.2","","3","414","101131","","nop_idle_normal"
"1","","","414004","0.2","","3","414","104931","","nop_talk_wish"
"","","","414005","","","93","414","2","","0"
"1","","","414006","0.2","","3","414","104931","","nop_idle_normal"
"1","","","414007","0.2","","3","414","106831","","nop_talk_thinking"
"","","","414008","","","93","414","2","","0"
"1","","","414009","0.2","","3","414","106831","","nop_idle_normal"
"1","","","415001","0.2","","3","415","104211","","nop_talk_wish"
"","","","415002","","","93","415","2","","0"
"1","","","415003","0.2","","3","415","104211","","nop_idle_wish"
"1","","","415004","0.2","","3","415","102931","","nop_talk_joy1"
"","","","415005","","","93","415","2","","0"
"1","","","415006","0.2","","3","415","102931","","nop_idle_joy1"
"1","","","415007","0.2","","3","415","105411","","nop_talk_normal"
"","","","415008","","","93","415","2","","0"
"1","","","415009","0.2","","3","415","105411","","nop_idle_normal"
"1","","","416001","0.2","","3","416","106731","","nop_talk_normal"
"","","","416002","","","93","416","2","","0"
"1","","","416003","0.2","","3","416","106731","","nop_idle_normal"
"1","","","416004","0.2","","3","416","106631","","nop_talk_joy2"
"","","","416005","","","93","416","2","","0"
"1","","","416006","0.2","","3","416","106631","","nop_idle_joy1"
"1","","","416007","0.2","","3","416","106531","","nop_16_kaya_talk_normal2_loop"
"","","","416008","","","93","416","2","","0"
"1","","","416009","0.2","","3","416","106531","","nop_16_kaya_idle_normal2"
"0","0","","417001","0.2","nop_talk_arm_crossed_loop2","3","417","111031","1","nop_talk_arm_crossed2"
"","","","417002","","","93","417","2","","0"
"1","","","417003","0.2","","3","417","111031","","nop_idle_normal"
"1","","","417004","0.2","","3","417","110931","","nop_talk_joy2"
"","","","417005","","","93","417","2","","0"
"1","","","417006","0.2","","3","417","110931","","nop_idle_joy_normal"
"1","","","417007","0.2","","3","417","110831","","nop_17_chloe_talk_normal2_loop"
"","","","417008","","","93","417","2","","0"
"1","","","417009","0.2","","3","417","110831","","nop_17_chloe_idle_normal2"
"0","0.2","","418001","0.2","nop_idle_normal","3","418","115031","1","nop_18_neneka_humu"
"","","","418002","","","93","418","2","","0"
"1","","","418003","0.2","","3","418","114711","","nop_talk_joy1_normal"
"","","","418004","","","93","418","2","","0"
"1","","","418005","0.2","","3","418","114711","","nop_idle_joy1"
"1","","","418006","0.2","","3","418","118511","","nop_18_karin_talk_normal"
"","","","418007","","","93","418","2","","0"
"1","","","418008","0.2","","3","418","118511","","nop_18_karin_idle_normal"
"0","0","","418009","0.2","nop_talk_doya_loop","3","418","118031","1","nop_talk_doya"
"","","","418010","","","93","418","2","","0"
"1","","","418011","0.2","","3","418","118031","","nop_idle_doya"
"101","0","nop_idle_joy2","501001","1.95","-150","1","501","1","-255","111831"
"100","1","nop_idle_normal","501002","1.95","150","1","501","1","-255","120731"
"103","0","nop_idle_arm_crossed","501003","1.95","-320","1","501","1","-265","120831"
"102","1","nop_idle_normal","501004","1.95","320","1","501","1","-265","111931"
"105","0","nop_idle_thinking","501005","1.95","-450","1","501","1","-300","120931"
"104","1","nop_idle_doya","501006","1.95","450","1","501","1","-300","112031"
"","","","501007","","","93","501","0.5","","0"
"0","0.2","","501008","0.2","nop_talk_joy1","3","501","111831","1","nop_01_peko_oissu"
"0","","","501009","","0","21","501","vo_drama_10082001","","vo_drama_10082001_001"
"5","0","0.5","501010","0","1","11","501","111831","0","おいっすー！\n新年会、楽しんでますか？"
"","","","501011","","","91","501","501010","",""
"","","","501012","","","93","501","0.2","","0"
"1","0","0","501013","0","0","12","501","120731","0","6"
"1","0","0","501014","0","0","12","501","111931","0","8"
"1","0","0","501015","0","0","12","501","112031","0","10"
"1","0","0","501016","0","0","12","501","120931","0","7"
"1","0","0","501017","0","0","12","501","120831","0","13"
"1","","","501018","0.2","","3","501","120731","","nop_talk_joy1"
"1","","","501019","0.2","","3","501","111931","","nop_talk_wish3"
"0","0","","501020","0.2","nop_talk_doya_loop","3","501","112031","1","nop_talk_doya"
"0","0","","501021","0.2","nop_talk_arm_crossed_loop","3","501","120931","1","nop_talk_arm_crossed"
"1","","","501022","0.2","","3","501","120831","","nop_01_ruka_hello_long"
"","","","501023","","","93","501","2","","0"
"1","","","501024","0.2","","3","501","111831","","nop_idle_joy1"
"1","","","501025","0.3","","3","501","120731","","nop_idle_normal_joy"
"1","","","501026","0.3","","3","501","112031","","nop_idle_doya"
"1","","","501027","0.3","","3","501","120931","","nop_idle_arm_crossed"
"1","","","501028","0.3","","3","501","120831","","nop_idle_normal"
"1","","","501029","0.2","","3","501","111931","","nop_talk_normal"
"0","","","501030","","0","21","501","vo_drama_10082001","","vo_drama_10082001_002"
"6","0","0.5","501031","0","1","11","501","111931","0","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。"
"","","","501032","","","93","501","3","","1"
"1","","","501033","0.2","","3","501","111931","","nop_talk_joy3_dere"
"","","","501034","","","91","501","501031","",""
"1","","","501035","0.2","","3","501","111931","","nop_idle_normal_joy"
"1","","","501036","0.2","","3","501","112031","","nop_talk_sad"
"0","","","501037","","0","21","501","vo_drama_10082001","","vo_drama_10082001_003"
"5","0","0.5","501038","0","1","11","501","112031","0","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……"
"","","","501039","","","93","501","5","","1"
"1","0","0","501040","0","0","12","501","111831","0","8"
"0","0.2","","501041","0.2","nop_idle_joy_normal","3","501","111831","1","nop_17_chieru_swing"
"","","","501042","","","91","501","501038","",""
"1","","","501043","0.2","","3","501","112031","","nop_idle_sad"
"","","","501044","","","93","501","0.1","",""
"","","","501045","","","4","501","120731","","0"
"1","","","501046","0.2","","3","501","120731","","nop_talk_normal"
"0","","","501047","","0","21","501","vo_drama_10082001","","vo_drama_10082001_004"
"6","0","0.5","501048","0","1","11","501","120731","0","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。"
"","","","501049","","","93","501","2.5","","1"
"1","0","0","501050","0","0","12","501","112031","0","4"
"0","0.3","","501051","0.2","nop_idle_surprise1","3","501","112031","1","nop_surprise"
"","","","501052","","","93","501","2","","1"
"","","","501053","","","4","501","120731","","1"
"1","","","501054","0.2","","3","501","120731","","nop_talk_joy1"
"1","","","501055","0.2","","3","501","112031","","nop_idle_arm_crossed"
"","","","501056","","","91","501","501048","",""
"1","","","501057","0.2","","3","501","120731","","nop_idle_joy1"
"1","","","501058","0.2","","3","501","111831","","nop_talk_joy1"
"0","","","501059","","0","21","501","vo_drama_10082001","","vo_drama_10082001_005"
"6","0","0.5","501060","0","1","11","501","111831","0","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！"
"","","","501061","","","91","501","501060","",""
"1","","","501062","0.2","","3","501","111831","","nop_idle_joy_normal"
"1","","","501063","0.2","","3","501","120831","","nop_talk_normal"
"0","","","501064","","0","21","501","vo_drama_10082001","","vo_drama_10082001_006"
"6","0","0.5","501065","0","1","11","501","120831","0","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？"
"","","","501066","","","93","501","3","","1"
"0","0.2","","501067","0.2","nop_talk_arm_crossed_loop","3","501","120831","1","nop_talk_arm_crossed"
"","","","501068","","","91","501","501065","",""
"1","","","501069","0.2","","3","501","120831","","nop_idle_arm_crossed"
"0","0.2","","501070","0.2","nop_talk_doya_loop","3","501","120931","1","nop_talk_doya"
"0","","","501071","","0","21","501","vo_drama_10082001","","vo_drama_10082001_007"
"5","0","0.5","501072","0","1","11","501","120931","0","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。"
"","","","501073","","","93","501","5","","1"
"1","","","501074","0.2","","3","501","120931","","nop_talk_normal"
"","","","501075","","","91","501","501072","",""
"1","","","501076","0.2","","3","501","120931","","nop_idle_normal"
"1","","","501077","0.2","","3","501","120731","","nop_talk_normal"
"0","","","501078","","0","21","501","vo_drama_10082001","","vo_drama_10082001_008"
"4","0","0.5","501079","0","1","11","501","120731","0","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。"
"","","","501080","","","93","501","6.5","","1"
"0","0.2","","501081","0.2","nop_idle_normal_joy","3","501","120731","1","nop_bow"
"","","","501082","","","91","501","501079","",""
"1","","","501083","0.2","","3","501","120731","","nop_idle_normal_joy"
"1","","","501084","0.2","","3","501","120831","","nop_talk_normal"
"0","","","501085","","0","21","501","vo_drama_10082001","","vo_drama_10082001_009"
"6","0","0.5","501086","0","1","11","501","120831","0","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。"
"","","","501087","","","93","501","3","","1"
"0","0.2","","501088","0.2","nop_talk_doya_loop","3","501","120831","1","nop_talk_doya"
"","","","501089","","","91","501","501086","",""
"1","","","501090","0.2","","3","501","120831","","nop_idle_doya"
"1","","","501091","0.2","","3","501","120931","","nop_talk_thinking"
"0","","","501092","","0","21","501","vo_drama_10082001","","vo_drama_10082001_010"
