3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203
"1246","1","0","0","0","1246003","5311","0","0","0","124611","5411","0","1","0","0","0","0","0","124600301"
"1246","1","0","0","0","1246004","101532","0","0","0","0","0","1246004","1","0","0","0","0","0","124600401"
"1246","1","0","0","0","1246004","101532","0","0","0","0","0","1246004","1","0","0","0","0","0","124600402"
"1247","1","0","0","0","1247001","111","0","0","0","311","211","0","1","0","5411","1511","0","124711","124700101"
"1247","1","0","0","0","1247004","1231","0","0","0","105131","100011","1247004","1","0","0","0","0","0","124700401"
"1247","1","0","0","0","1247004","1231","0","0","0","105131","100011","1247004","1","0","0","0","0","0","124700402"
"1248","1","0","0","0","1248003","211","0","0","0","0","124812","1248003","1","0","0","0","0","0","124800301"
"1248","1","0","0","0","1248003","211","0","0","0","0","124812","1248003","1","0","0","0","0","0","124800302"
"1248","1","0","0","0","1248004","102931","0","0","0","0","0","1248004","1","0","0","0","0","0","124800401"
"1248","1","0","0","0","1248004","102931","0","0","0","0","0","1248004","1","0","0","0","0","0","124800402"
"1249","1","0","0","0","1249001","100011","0","0","0","0","124911","0","1","0","0","0","0","0","124900101"
"1249","1","0","0","0","1249004","106531","0","0","0","0","0","1249004","1","0","0","0","0","0","124900401"
"1249","1","0","0","0","1249004","106531","0","0","0","0","0","1249004","1","0","0","0","0","0","124900402"
"1250","1","0","0","0","1250003","311","0","0","0","124812","1411","0","1","0","125012","124911","0","0","125000301"
"1250","1","0","0","0","1250004","106131","0","0","0","0","106231","0","1","0","0","0","0","0","125000401"
"1251","1","0","0","0","1251002","1211","0","0","0","0","125111","1251002","1","0","0","0","0","0","125100201"
"1251","1","0","0","0","1251002","1211","0","0","0","0","125111","1251002","1","0","0","0","0","0","125100202"
"1251","1","0","0","0","1251004","104631","0","0","0","0","0","0","1","0","0","0","0","0","125100401"
"1252","1","0","0","0","1252002","125212","0","0","0","0","0","0","1","0","0","0","0","0","125200201"
"1252","1","0","0","0","1252004","105331","0","0","0","0","0","0","1","0","0","0","0","0","125200401"
"1253","1","0","0","0","1253002","1411","0","0","0","3311","1812","1253002","1","0","125311","6511","0","0","125300201"
"1253","1","0","0","0","1253002","1411","0","0","0","3311","1812","1253002","1","0","125311","6511","0","0","125300202"
"1253","1","0","0","0","1253004","105932","0","0","0","0","0","0","1","0","0","0","0","0","125300401"
"1254","1","0","0","0","1254003","125414","0","0","0","0","0","0","1","0","0","0","0","0","125400301"
"1254","1","0","0","0","1254004","103831","0","0","0","0","0","0","1","0","0","0","0","0","125400401"
"1255","1","0","0","0","1255003","511","0","0","0","0","125511","1255003","1","0","0","0","0","0","125500301"
"1255","1","0","0","0","1255003","511","0","0","0","0","125511","1255003","1","0","0","0","0","0","125500302"
"1255","1","0","0","0","1255004","6632","0","0","0","105731","6732","1255004","1","0","0","0","0","0","125500401"
"1255","1","0","0","0","1255004","6632","0","0","0","105731","6732","1255004","1","0","0","0","0","0","125500402"
"1256","1","0","0","0","1256002","811","0","0","0","0","125611","0","1","0","0","0","0","0","125600201"
"1256","1","0","0","0","1256004","125631","0","0","0","0","0","0","1","0","0","0","0","0","125600401"
"1256","0","0","0","0","1256004","125631","0","0","0","0","0","0","1","0","0","0","1","0","125600402"
"1256","0","0","0","0","1256004","125631","0","0","0","0","0","0","1","0","0","0","1","0","125600403"
"1257","1","0","0","0","1257003","125711","0","0","0","0","0","1257003","1","0","0","0","0","0","125700301"
"1257","1","0","0","0","1257003","125711","0","0","0","0","0","1257003","1","0","0","0","0","0","125700302"
"1257","1","0","0","0","1257004","118531","0","0","0","0","0","1257004","1","0","0","0","0","0","125700401"
"1257","1","0","0","0","1257004","118531","0","0","0","0","0","1257004","1","0","0","0","0","0","125700402"
"1258","1","0","0","0","1258003","125812","0","0","0","0","0","1258003","1","0","0","0","0","0","125800301"
"1258","1","0","0","0","1258003","125812","0","0","0","0","0","1258003","1","0","0","0","0","0","125800302"
"1258","1","0","0","0","1258004","125831","0","0","0","0","0","1258004","1","0","0","0","0","0","125800401"
"1258","1","0","0","0","1258004","125831","0","0","0","0","0","1258004","1","0","0","0","0","0","125800402"
"1258","1","0","0","0","1258004","125831","0","0","0","0","0","1258004","1","0","0","0","0","0","125800403"
"1258","1","0","0","0","1258004","125831","0","0","0","0","0","1258004","1","0","0","0","0","0","125800404"
"1258","1","0","0","0","1258004","125812","0","0","0","0","0","0","1","0","0","0","0","0","125800405"
"1260","1","0","0","0","1260002","126012","0","0","0","0","0","1260002","1","0","0","0","0","0","126000201"
"1260","1","0","0","0","1260002","126012","0","0","0","0","0","1260002","1","0","0","0","0","0","126000202"
"1260","1","0","0","0","1260004","126031","0","0","0","0","0","0","1","0","0","0","0","0","126000401"
"1261","1","0","0","0","1261001","126012","0","0","0","0","126112","0","1","0","0","0","0","0","126100101"
"1261","1","0","0","0","1261004","126131","0","0","0","0","0","1261004","1","0","0","0","0","0","126100401"
"1261","1","0","0","0","1261004","126131","0","0","0","0","0","1261004","1","0","0","0","0","0","126100402"
"1261","1","0","0","0","1261004","126131","0","0","0","0","0","1261004","1","0","0","0","0","0","126100403"
"1262","1","0","0","0","1262001","126212","0","0","0","0","0","1262001","1","0","0","0","0","0","126200101"
"1262","1","0","0","0","1262001","126212","0","0","0","0","0","1262001","1","0","0","0","0","0","126200102"
"1262","1","0","0","0","1262001","126212","0","0","0","0","0","1262001","1","0","0","0","0","0","126200103"
"1262","1","0","0","0","1262004","100011","0","0","0","0","104431","1262004","1","0","0","0","0","0","126200401"
"1262","1","0","0","0","1262004","100011","0","0","0","0","104431","1262004","1","0","0","0","0","0","126200402"
"1262","1","0","0","0","1262004","100011","0","0","0","0","104431","1262004","1","0","0","0","0","0","126200403"
"1263","1","0","0","0","1263003","126311","0","0","0","0","0","1263003","1","0","0","0","0","0","126300301"
"1263","1","0","0","0","1263003","126311","0","0","0","0","0","1263003","1","0","0","0","0","0","126300302"
"1263","1","0","0","0","1263004","100831","0","0","0","0","0","1263004","1","0","0","0","0","0","126300401"
"1263","1","0","0","0","1263004","100831","0","0","0","0","0","1263004","1","0","0","0","0","0","126300402"
"1263","1","0","0","0","1263004","100831","0","0","0","0","0","1263004","1","0","0","0","0","0","126300403"
"1264","1","0","0","0","1264003","100011","0","0","0","0","126411","1264003","1","0","0","0","0","0","126400301"
"1264","1","0","0","0","1264003","100011","0","0","0","0","126411","1264003","1","0","0","0","0","0","126400302"
"1264","1","0","0","0","1264003","100011","0","0","0","0","126412","1264003","1","0","0","0","0","0","126400303"
"1264","1","0","0","0","1264004","126431","0","0","0","0","0","1264004","1","0","0","0","0","0","126400401"
"1264","1","0","0","0","1264004","126431","0","0","0","0","0","1264004","1","0","0","0","0","0","126400402"
"1264","1","0","0","0","1264004","126431","0","0","0","0","0","1264004","1","0","0","0","0","0","126400403"
"1265","1","0","0","0","1265003","126511","0","0","0","0","0","1265003","1","0","0","0","0","0","126500301"
"1265","1","0","0","0","1265003","126511","0","0","0","0","0","1265003","1","0","0","0","0","0","126500302"
"1265","1","0","0","0","1265004","126531","0","0","0","0","0","1265004","1","0","0","0","0","0","126500401"
"1265","1","0","0","0","1265004","126531","0","0","0","0","0","1265004","1","0","0","0","0","0","126500402"
"1266","1","0","0","0","1266003","100011","0","0","0","0","126611","0","1","0","0","0","0","0","126600301"
"1266","1","0","0","0","1266004","311","0","0","0","0","107031","1266004","1","0","0","0","0","0","126600401"
"1266","1","0","0","0","1266004","311","0","0","0","0","107031","1266004","1","0","0","0","0","0","126600402"
"1267","1","0","0","0","1267003","126711","0","0","0","0","0","1267003","1","0","0","0","0","0","126700301"
"1267","1","0","0","0","1267003","126711","0","0","0","0","0","1267003","1","0","0","0","0","0","126700302"
"1267","1","0","0","0","1267004","103231","0","0","0","0","0","1267004","1","0","0","0","0","0","126700401"
"1267","1","0","0","0","1267004","103231","0","0","0","0","0","1267004","1","0","0","0","0","0","126700402"
"1268","1","0","0","0","1268002","126811","0","0","0","0","0","1268002","1","0","0","0","0","0","126800201"
"1268","1","0","0","0","1268002","126811","0","0","0","0","0","1268002","1","0","0","0","0","0","126800202"
"1268","1","0","0","0","1268003","0","0","0","0","0","0","0","1","0","0","0","0","0","126800301"
"1268","1","0","0","0","1268004","103433","0","0","0","0","0","0","1","0","0","0","0","0","126800401"
"1269","0","0","0","0","1269001","0","0","0","0","0","0","0","1","0","0","0","1","0","126900101"
"1269","1","0","0","0","1269002","126911","0","0","0","0","0","1269002","1","0","0","0","0","0","126900201"
"1269","1","0","0","0","1269002","126911","0","0","0","0","0","1269002","1","0","0","0","0","0","126900202"
"1269","1","0","0","0","1269004","118131","0","0","0","0","0","1269004","1","0","0","0","0","0","126900401"
"1269","1","0","0","0","1269004","118131","0","0","0","0","0","1269004","1","0","0","0","0","0","126900402"
"1270","1","0","0","0","1270002","312","0","0","0","1211","413","1270002","1","0","6311","2511","0","127011","127000201"
"1270","1","0","0","0","1270002","312","0","0","0","1211","413","1270002","1","0","6311","2511","0","127011","127000202"
"1270","1","0","0","0","1270004","1031","0","0","0","0","104532","1270004","1","0","0","0","0","0","127000401"
"1270","1","0","0","0","1270004","1031","0","0","0","0","104532","1270004","1","0","0","0","0","0","127000402"
"1271","1","0","0","0","1271001","2511","0","0","0","127111","2512","0","1","0","0","0","0","0","127100101"
"1271","1","0","0","0","1271004","103131","0","0","0","0","0","1271004","1","0","0","0","0","0","127100401"
"1271","1","0","0","0","1271004","103131","0","0","0","0","0","1271004","1","0","0","0","0","0","127100402"
"1272","1","0","0","0","1272001","127212","0","0","0","0","0","0","1","0","0","0","0","0","127200101"
"1272","1","0","0","0","1272004","6632","0","0","0","0","106031","1272004","1","0","0","0","0","0","127200401"
"1272","1","0","0","0","1272004","6632","0","0","0","0","106031","1272004","1","0","0","0","0","0","127200402"
"1273","1","0","0","0","1273003","411","0","0","0","915","814","1273003","1","0","0","127311","0","0","127300301"
"1273","1","0","0","0","1273003","411","0","0","0","915","814","1273003","1","0","0","127311","0","0","127300302"
"1273","1","0","0","0","1273004","101632","0","0","0","0","0","1273004","1","0","0","0","0","0","127300401"
"1273","1","0","0","0","1273004","101632","0","0","0","0","0","1273004","1","0","0","0","0","0","127300402"
"1275","1","0","0","0","1275003","911","0","0","0","0","127511","1275003","1","0","0","0","0","0","127500301"
"1275","1","0","0","0","1275003","911","0","0","0","0","127511","1275003","1","0","0","0","0","0","127500302"
"1275","1","0","0","0","1275003","911","0","0","0","0","127511","1275003","1","0","0","0","0","0","127500303"
"1275","1","0","0","0","1275004","102831","0","0","0","0","0","1275004","1","0","0","0","0","0","127500401"
"1275","1","0","0","0","1275004","102831","0","0","0","0","0","1275004","1","0","0","0","0","0","127500402"
"1275","1","0","0","0","1275004","102831","0","0","0","0","0","1275004","1","0","0","0","0","0","127500403"
"1276","1","0","0","0","1276002","100011","0","0","0","0","127612","0","1","0","0","0","0","0","127600201"
"1276","1","0","0","0","1276004","105631","0","0","0","0","0","1276004","1","0","0","0","0","0","127600401"
"1276","1","0","0","0","1276004","105631","0","0","0","0","0","1276004","1","0","0","0","0","0","127600402"
"1276","1","0","0","0","1276004","105631","0","0","0","0","0","1276004","1","0","0","0","0","0","127600403"
"1277","1","0","0","0","1277003","127712","0","0","0","0","193511","1277003","1","0","0","0","0","0","127700301"
"1277","1","0","0","0","1277003","127712","0","0","0","0","193511","1277003","1","0","0","0","0","0","127700302"
"1277","1","0","0","0","1277004","127731","0","0","0","0","0","1277004","1","0","0","0","0","0","127700401"
"1277","1","0","0","0","1277004","127731","0","0","0","0","0","1277004","1","0","0","0","0","0","127700402"
"1277","1","0","0","0","1277004","127731","0","0","0","0","0","1277004","1","0","0","0","0","0","127700403"
"1277","1","0","0","0","1277004","127731","0","0","0","0","0","1277004","1","0","0","0","0","0","127700404"
"1277","1","0","0","0","1277004","127731","0","0","0","0","0","1277004","1","0","0","0","0","0","127700405"
"1277","1","0","0","0","1277004","127731","0","0","0","0","0","1277004","1","0","0","0","0","0","127700406"
"1278","1","0","0","0","1278002","127812","0","0","0","0","0","1278002","1","0","0","0","0","0","127800201"
"1278","1","0","0","0","1278002","127812","0","0","0","0","0","1278002","1","0","0","0","0","0","127800202"
"1278","1","0","0","0","1278002","127812","0","0","0","0","0","1278002","1","0","0","0","0","0","127800203"
"1278","1","0","0","0","1278004","127831","0","0","0","0","0","1278004","1","0","0","0","0","0","127800401"
"1278","1","0","0","0","1278004","127831","0","0","0","0","0","1278004","1","0","0","0","0","0","127800402"
"1279","1","0","0","0","1279003","127911","0","0","0","0","0","1279003","1","0","0","0","0","0","127900301"
"1279","1","0","0","0","1279003","127911","0","0","0","0","0","1279003","1","0","0","0","0","0","127900302"
"1279","1","0","0","0","1279004","105831","0","0","0","0","0","0","1","0","0","0","0","0","127900401"
"1280","1","0","0","0","1280001","311","0","0","0","7511","6511","1280001","1","0","0","128011","0","0","128000101"
"1280","1","0","0","0","1280001","311","0","0","0","7511","6511","1280001","1","0","0","128011","0","0","128000102"
"1280","1","0","0","0","1280004","3731","0","0","0","0","118031","1280004","1","0","0","0","0","0","128000401"
"1280","1","0","0","0","1280004","3731","0","0","0","0","118031","1280004","1","0","0","0","0","0","128000402"
"1283","1","0","0","0","1283002","111","0","0","0","5311","416","1283002","1","0","0","128311","0","0","128300201"
"1283","1","0","0","0","1283002","111","0","0","0","5311","416","1283002","1","0","0","128311","0","0","128300202"
"1283","1","0","0","0","1283002","111","0","0","0","5311","416","1283002","1","0","0","128311","0","0","128300203"
"1283","1","0","0","0","1283002","111","0","0","0","5311","416","1283002","1","0","0","128311","0","0","128300204"
"1283","1","0","0","0","1283002","111","0","0","0","5311","416","1283002","1","0","0","128311","0","0","128300205"
"1283","1","0","0","0","1283002","111","0","0","0","5311","416","1283002","1","0","0","128311","0","0","128300206"
"1283","1","0","0","0","1283004","106631","0","0","0","0","0","1283004","1","0","0","0","0","0","128300401"
"1283","1","0","0","0","1283004","106631","0","0","0","0","0","1283004","1","0","0","0","0","0","128300402"
"1283","1","0","0","0","1283004","106631","0","0","0","0","0","1283004","1","0","0","0","0","0","128300403"
"1284","1","0","0","0","1284003","417","0","0","0","103813","100011","1284003","1","0","0","128411","0","0","128400301"
"1284","1","0","0","0","1284003","417","0","0","0","128411","103813","1284003","1","0","0","0","0","0","128400302"
"1284","1","0","0","0","1284004","101231","0","0","0","0","103831","0","1","0","0","0","0","0","128400401"
"1285","1","0","0","0","1285001","128511","0","0","0","0","0","0","1","0","0","0","0","0","128500101"
"1285","1","0","0","0","1285004","3731","0","0","0","0","101431","0","1","0","0","0","0","0","128500401"
"1287","1","0","0","0","1287001","100111","0","0","0","0","0","0","1","0","0","0","0","0","128700101"
"1287","1","0","0","0","1287004","1231","0","0","0","0","100132","1287004","1","0","0","0","0","0","128700401"
"1287","1","0","0","0","1287004","1231","0","0","0","0","100132","1287004","1","0","0","0","0","0","128700402"
"1288","1","0","0","0","1288003","128812","0","0","0","0","0","1288003","1","0","0","0","0","0","128800301"
"1288","1","0","0","0","1288003","128812","0","0","0","0","0","1288003","1","0","0","0","0","0","128800302"
"1288","1","0","0","0","1288003","128812","0","0","0","0","0","1288003","1","0","0","0","0","0","128800303"
"1288","1","0","0","0","1288004","100332","0","0","0","0","0","1288004","1","0","0","0","0","0","128800401"
"1288","1","0","0","0","1288004","100332","0","0","0","0","0","1288004","1","0","0","0","0","0","128800402"
"1289","1","0","0","0","1289001","0","0","0","0","0","0","0","1","0","0","0","0","0","128900101"
"1289","1","0","0","0","1289001","0","0","0","0","0","0","0","1","0","0","0","0","0","128900102"
"1289","1","0","0","0","1289001","0","0","0","0","0","0","0","1","0","0","0","0","0","128900103"
"1289","1","0","0","0","1289001","0","0","0","0","0","0","0","1","0","0","0","0","0","128900104"
"1289","1","0","0","0","1289002","128911","0","0","0","0","0","1289002","1","0","0","0","0","0","128900201"
"1289","1","0","0","0","1289002","128911","0","0","0","0","0","1289002","1","0","0","0","0","0","128900202"
"1289","1","0","0","0","1289002","128911","0","0","0","0","0","1289002","1","0","0","0","0","0","128900203"
"1289","1","0","0","0","1289002","128911","0","0","0","0","0","1289002","1","0","0","0","0","0","128900204"
"1289","1","0","0","0","1289003","0","0","0","0","0","0","0","1","0","0","0","0","0","128900301"
"1289","1","0","0","0","1289004","100231","0","0","0","0","0","1289004","1","0","0","0","0","0","128900401"
"1289","1","0","0","0","1289004","100231","0","0","0","0","0","1289004","1","0","0","0","0","0","128900402"
"1289","1","0","0","0","1289004","100231","0","0","0","0","0","1289004","1","0","0","0","0","0","128900403"
"1290","1","0","0","0","1290002","129011","0","0","0","0","0","1290002","1","0","0","0","0","0","129000201"
"1290","1","0","0","0","1290002","129011","0","0","0","0","0","1290002","1","0","0","0","0","0","129000202"
"1290","1","0","0","0","1290002","129011","0","0","0","0","0","1290002","1","0","0","0","0","0","129000203"
"1290","1","0","0","0","1290004","129031","0","0","0","0","0","1290004","1","0","0","0","0","0","129000401"
"1290","1","0","0","0","1290004","129031","0","0","0","0","0","1290004","1","0","0","0","0","0","129000402"
"1296","1","0","0","0","1296003","129612","0","0","0","0","0","0","1","0","0","0","0","0","129600301"
"1296","1","0","0","0","1296004","129631","0","0","0","0","0","1296004","1","0","0","0","0","0","129600401"
"1296","1","0","0","0","1296004","129631","0","0","0","0","0","1296004","1","0","0","0","0","0","129600402"
"1296","1","0","0","0","1296004","129631","0","0","0","0","0","1296004","1","0","0","0","0","0","129600403"
"1297","1","0","0","0","1297003","129711","0","0","0","0","0","0","1","0","0","0","0","0","129700301"
"1297","1","0","0","0","1297004","129731","0","0","0","0","0","1297004","1","0","0","0","0","0","129700401"
"1297","1","0","0","0","1297004","129731","0","0","0","0","0","1297004","1","0","0","0","0","0","129700402"
"1298","1","0","0","0","1298003","129811","0","0","0","0","0","0","1","0","0","0","0","0","129800301"
"1298","1","0","0","0","1298004","104331","0","0","0","0","0","1298004","1","0","0","0","0","0","129800401"
"1298","1","0","0","0","1298004","104331","0","0","0","0","0","1298004","1","0","0","0","0","0","129800402"
"1298","1","0","0","0","1298004","104331","0","0","0","0","0","1298004","1","0","0","0","0","0","129800403"
"1299","1","0","0","0","1299002","129911","0","0","0","0","0","0","1","0","0","0","0","0","129900201"
"1299","1","0","0","0","1299004","102731","0","0","0","0","0","1299004","1","0","0","0","0","0","129900401"
"1299","1","0","0","0","1299004","102731","0","0","0","0","0","1299004","1","0","0","0","0","0","129900402"
"1300","1","0","0","0","1300003","1411","0","0","0","130012","100011","0","1","0","0","0","0","0","130000301"
"1300","1","0","0","0","1300004","130031","0","0","0","0","0","0","1","0","0","0","0","0","130000401"
"1301","1","0","0","0","1301001","0","0","0","0","0","0","0","1","0","0","0","0","0","130100101"
"1301","1","0","0","0","1301001","0","0","0","0","0","0","0","1","0","0","0","0","0","130100102"
"1301","1","0","0","0","1301002","0","0","0","0","0","0","0","1","0","0","0","0","0","130100201"
"1301","1","0","0","0","1301002","0","0","0","0","0","0","0","1","0","0","0","0","0","130100202"
"1301","1","0","0","0","1301002","130112","0","0","0","0","130212","1301002","1","0","0","0","0","0","130100203"
"1301","1","0","0","0","1301002","130112","0","0","0","0","130212","1301002","1","0","0","0","0","0","130100204"
"1301","1","0","0","0","1301002","130112","0","0","0","0","130212","1301002","1","0","0","0","0","0","130100205"
"1301","1","0","0","0","1301004","130132","0","0","0","0","0","1301004","1","0","0","0","0","0","130100401"
"1301","1","0","0","0","1301004","130132","0","0","0","0","0","1301004","1","0","0","0","0","0","130100402"
"1301","1","0","0","0","1301004","130132","0","0","0","0","0","1301004","1","0","0","0","0","0","130100403"
"1302","1","0","0","0","1302001","130212","0","0","0","0","0","0","1","0","0","0","0","0","130200101"
"1302","1","0","0","0","1302004","130231","0","0","0","0","0","1302004","1","0","0","0","0","0","130200401"
"1302","1","0","0","0","1302004","130231","0","0","0","0","0","1302004","1","0","0","0","0","0","130200402"
"1307","1","0","0","0","1307001","4911","0","0","0","0","130711","0","1","0","0","0","0","0","130700101"
"1307","1","0","0","0","1307004","103631","0","0","0","0","0","0","1","0","0","0","0","0","130700401"
"1308","1","0","0","0","1308002","811","0","0","0","1111","911","1308002","1","0","130811","100011","0","0","130800201"
"1308","1","0","0","0","1308002","811","0","0","0","1111","911","1308002","1","0","130811","100011","0","0","130800202"
"1308","1","0","0","0","1308004","102531","0","0","0","0","0","1308004","1","0","0","0","0","0","130800401"
"1308","1","0","0","0","1308004","102531","0","0","0","0","0","1308004","1","0","0","0","0","0","130800402"
"1309","1","0","0","0","1309003","1211","0","0","0","0","130912","1309003","1","0","0","0","0","0","130900301"
"1309","1","0","0","0","1309003","1211","0","0","0","0","130912","1309003","1","0","0","0","0","0","130900302"
"1309","1","0","0","0","1309004","130931","0","0","0","0","0","1309004","1","0","0","0","0","0","130900401"
"1309","1","0","0","0","1309004","130931","0","0","0","0","0","1309004","1","0","0","0","0","0","130900402"
"1309","1","0","0","0","1309004","130931","0","0","0","0","0","1309004","1","0","0","0","0","0","130900403"
"1310","1","0","0","0","1310001","131011","0","0","0","0","0","0","1","0","0","0","0","0","131000101"
"1310","1","0","0","0","1310003","131011","0","0","0","0","0","1310003","1","0","0","0","0","0","131000301"
"1310","1","0","0","0","1310003","131011","0","0","0","0","0","1310003","1","0","0","0","0","0","131000302"
"1310","1","0","0","0","1310003","131011","0","0","0","0","0","1310003","1","0","0","0","0","0","131000303"
"1310","1","0","0","0","1310004","101031","0","0","0","0","0","1310004","1","0","0","0","0","0","131000401"
"1310","1","0","0","0","1310004","101031","0","0","0","0","0","1310004","1","0","0","0","0","0","131000402"
"1310","1","0","0","0","1310004","101031","0","0","0","0","0","1310004","1","0","0","0","0","0","131000403"
"1311","1","0","0","0","1311003","100011","0","0","0","191618","131111","0","1","0","0","0","0","0","131100301"
"1311","1","0","0","0","1311004","123331","0","0","0","0","0","1311004","1","0","0","0","0","0","131100401"
"1311","1","0","0","0","1311004","123331","0","0","0","0","0","1311004","1","0","0","0","0","0","131100402"
"1311","1","0","0","0","1311004","123331","0","0","0","0","0","1311004","1","0","0","0","0","0","131100403"
"1312","1","0","0","0","1312001","126911","0","0","0","0","131214","1312001","1","0","0","0","0","0","131200101"
"1312","1","0","0","0","1312001","126911","0","0","0","0","131214","1312001","1","0","0","0","0","0","131200102"
"1312","1","0","0","0","1312001","126911","0","0","0","0","131214","1312001","1","0","0","0","0","0","131200103"
"1312","1","0","0","0","1312004","118231","0","0","0","0","0","1312004","1","0","0","0","0","0","131200401"
"1312","1","0","0","0","1312004","0","0","0","0","0","0","1312004","1","0","0","0","0","0","131200402"
"1316","1","0","0","0","1316001","1413","0","0","0","0","131611","1316001","1","0","0","0","0","0","131600101"
"1316","1","0","0","0","1316001","1413","0","0","0","0","131611","1316001","1","0","0","0","0","0","131600102"
"1316","1","0","0","0","1316004","125831","0","0","0","0","0","1316004","1","0","0","0","0","0","131600401"
"1316","1","0","0","0","1316004","125831","0","0","0","0","0","1316004","1","0","0","0","0","0","131600402"
"1316","1","0","0","0","1316004","125831","0","0","0","0","0","1316004","1","0","0","0","0","0","131600403"
"1316","1","0","0","0","1316004","125831","0","0","0","0","0","1316004","1","0","0","0","0","0","131600404"
"1317","1","0","0","0","1317003","100011","0","0","0","0","131711","1317003","1","0","0","0","0","0","131700301"
"1317","1","0","0","0","1317003","100011","0","0","0","0","131711","1317003","1","0","0","0","0","0","131700302"
"1317","1","0","0","0","1317004","134011","0","0","0","0","190911","0","1","0","0","0","0","0","131700401"
"1318","1","0","0","0","1318003","100011","0","0","0","131813","106715","1318003","1","0","0","0","0","0","131800301"
"1318","1","0","0","0","1318003","100011","0","0","0","131813","106715","1318003","1","0","0","0","0","0","131800302"
"1318","1","0","0","0","1318004","106731","0","0","0","0","0","0","1","0","0","0","0","0","131800401"
"1319","1","0","0","0","1319002","113","0","0","0","2713","2612","0","1","0","131911","107612","0","0","131900201"
"1319","1","0","0","0","1319004","2612","0","0","0","107512","2713","1319004","1","0","107812","107612","0","131911","131900401"
"1319","1","0","0","0","1319004","2612","0","0","0","107512","2713","1319004","1","0","107812","107612","0","131911","131900402"
"1320","1","0","0","0","1320002","132011","0","0","0","0","0","0","1","0","0","0","0","0","132000201"
"1320","1","0","0","0","1320004","132011","0","0","0","0","0","1320004","1","0","0","0","0","0","132000401"
"1320","1","0","0","0","1320004","132011","0","0","0","0","190011","1320004","1","0","0","0","0","0","132000402"
"1321","1","0","0","0","1321002","311","0","0","0","100011","1411","0","1","0","0","132112","0","0","132100201"
"1321","1","0","0","0","1321003","1413","0","0","0","0","132112","0","1","0","0","0","0","0","132100301"
"1322","1","0","0","0","1322003","132212","0","0","0","0","0","0","1","0","0","0","0","0","132200301"
"1322","1","0","0","0","1322004","102931","0","0","0","0","0","1322004","1","0","0","0","0","0","132200401"
"1322","1","0","0","0","1322004","102931","0","0","0","0","0","1322004","1","0","0","0","0","0","132200402"
"1323","1","0","0","0","1323001","132312","0","0","0","0","0","0","1","0","0","0","0","0","132300101"
"1323","0","0","0","0","1323003","0","0","0","0","0","0","0","1","0","0","0","1","0","132300301"
"1323","0","0","0","0","1323003","0","0","0","0","0","0","0","1","0","0","0","1","0","132300302"
"1323","0","0","0","0","1323003","0","0","0","0","0","0","0","1","0","0","0","1","0","132300303"
"1323","0","0","0","0","1323003","0","0","0","0","0","0","0","1","0","0","0","1","0","132300304"
"1323","1","0","0","0","1323004","132331","0","0","0","0","0","1323004","1","0","0","0","0","0","132300401"
"1323","1","0","0","0","1323004","132331","0","0","0","0","0","1323004","1","0","0","0","0","0","132300402"
"1323","1","0","0","0","1323004","132331","0","0","0","0","0","1323004","1","0","0","0","0","0","132300403"
"1324","1","0","0","0","1324001","312","0","0","0","0","132412","1324001","1","0","0","0","0","0","132400101"
"1324","1","0","0","0","1324001","312","0","0","0","0","132412","1324001","1","0","0","0","0","0","132400102"
"1324","1","0","0","0","1324004","132431","0","0","0","0","132531","1324004","1","0","0","0","0","0","132400401"
"1324","1","0","0","0","1324004","132431","0","0","0","0","132531","1324004","1","0","0","0","0","0","132400402"
"1325","1","0","0","0","1325003","132512","0","0","0","0","0","0","1","0","0","0","0","0","132500301"
