3016e0fcf2c12b3ebe5a9663b8365c354c8cb532c3fff6a02124ddaf15403c84,75e4edeb767a1d23f6d897171cd805b727e700e5d84e087add591e83f4a3a0e3,3a28da69607913ba6ae2a174c0a17c22fdc6fb93652ba6edebf0fb8db6bd3142,5d0f0332a7a33866eec91b50c8111f9e33b37cf91d64b81cb44e7a36b8f121ee,bb384caa04c92c02390de79619839720da4670c62cffdb23a043b11e87a3f1d1,51b804e2537fe18c76113ee2e78678f4d282bdb12e1cbb09ab7465791ee1051d,7c583528e986aeb92e01b2e3ab047fccd411821efc9f39cc8d1a3bbe7a5d835c,850625cafa42c4ce50b56bd1f6f1969ae04cbe6ef268bb7cf412a46e142179a7,f43660d5f7dcc99afe809cf90556696b9f711d6b18bc7eca3574b73252b20160,c9eb447f66c303fdb2a5c63067147c803a15ed50e893af31dda87b77cad04ca0,ad8a50363a707728361c248a600b8f321a7ebba7150b4b0efc58e415b6c0547c,b7827b612b4c3c6da811aeddc28f8fdabd1b71e84a5d99d127798001d54d0553,9609e5820406d99fd0ee3d9513c37e90cf50f313d45b446ab6e370d83e8105b8,0bc0543c4cfb49ae4b5304ce13b75eb1e1adb1db8bdc9a3238639dd1fe6ba959
"105101","0","100","98","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31051","0"
"105401","0","100","99","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31054","0"
"100101","0","100","100","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31001","0"
"100201","0","100","101","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31002","0"
"100301","0","100","102","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31003","0"
"100401","0","100","103","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31004","0"
"102101","0","100","104","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31021","0"
"102201","0","100","105","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31022","0"
"102501","0","100","106","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31025","0"
"103401","0","100","107","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31034","0"
"104001","0","100","108","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31040","0"
"105001","0","100","109","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31050","0"
"105201","0","100","110","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31052","0"
"105501","0","100","111","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31055","0"
"105801","0","100","112","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31058","0"
"105901","0","100","113","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31059","0"
"106001","0","100","114","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31060","0"
"100101","0","50","1","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31001","0"
"100201","0","50","2","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31002","0"
"100301","0","50","3","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31003","0"
"100401","0","50","4","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31004","0"
"100501","0","50","5","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31005","0"
"100601","0","50","6","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31006","0"
"100701","0","50","7","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31007","0"
"100801","0","50","8","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31008","0"
"100901","0","50","9","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31009","0"
"101001","0","50","10","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31010","0"
"101101","0","50","11","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31011","0"
"101201","0","50","12","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31012","0"
"101301","0","50","13","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31013","0"
"101401","0","50","14","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31014","0"
"101501","0","50","15","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31015","0"
"101601","0","50","16","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31016","0"
"101701","0","50","17","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31017","0"
"101801","0","50","18","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31018","0"
"102001","0","50","19","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31020","0"
"102101","0","50","20","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31021","0"
"102201","0","50","21","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31022","0"
"102301","0","50","22","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31023","0"
"102501","0","50","23","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31025","0"
"102601","0","50","24","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31026","0"
"102701","0","50","25","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31027","0"
"102801","0","50","26","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31028","0"
"102901","0","50","27","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31029","0"
"103001","0","50","28","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31030","0"
"103101","0","50","29","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31031","0"
"103201","0","50","30","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31032","0"
"103301","0","50","31","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31033","0"
"103401","0","50","32","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31034","0"
"103601","0","50","33","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31036","0"
"103701","0","50","34","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31037","0"
"103801","0","50","35","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31038","0"
"104001","0","50","36","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31040","0"
"104201","0","50","37","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31042","0"
"104301","0","50","38","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31043","0"
"104401","0","50","39","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31044","0"
"104501","0","50","40","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31045","0"
"104601","0","50","41","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31046","0"
"104701","0","50","42","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31047","0"
"104801","0","50","43","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31048","0"
"104901","0","50","44","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31049","0"
"105001","0","50","45","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31050","0"
"105101","0","50","46","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31051","0"
"105201","0","50","47","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31052","0"
"105301","0","50","48","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31053","0"
"105401","0","50","49","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31054","0"
"105501","0","50","50","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31055","0"
"105701","0","50","51","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31057","0"
"105801","0","50","52","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31058","0"
"105901","0","50","53","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31059","0"
"106001","0","50","54","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31060","0"
"106101","0","50","55","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31061","0"
"106301","0","50","56","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31063","0"
"106401","0","50","57","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31064","0"
"106501","0","50","58","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31065","0"
"106601","0","50","59","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31066","0"
"107101","0","50","60","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31071","0"
"107501","0","50","61","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31075","0"
"107601","0","50","62","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31076","0"
"107801","0","50","63","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31078","0"
"108701","0","50","64","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31087","0"
"108801","0","50","65","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31088","0"
"108901","0","50","66","2024/04/30 12:00:00","0","28025","2","0","2030/08/01 14:59:59","0","0","31089","0"
"100101","0","50","1","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32001","0"
"100201","0","50","2","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32002","0"
"100301","0","50","3","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32003","0"
"100401","0","50","4","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32004","0"
"100501","0","50","5","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32005","0"
"100601","0","50","6","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32006","0"
"100701","0","50","7","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32007","0"
"100801","0","50","8","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32008","0"
"100901","0","50","9","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32009","0"
"101001","0","50","10","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32010","0"
"101101","0","50","11","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32011","0"
"101201","0","50","12","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32012","0"
"101301","0","50","13","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32013","0"
"101401","0","50","14","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32014","0"
"101501","0","50","15","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32015","0"
"101601","0","50","16","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32016","0"
"101701","0","50","17","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32017","0"
"101801","0","50","18","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32018","0"
"102001","0","50","19","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32020","0"
"102101","0","50","20","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32021","0"
"102201","0","50","21","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32022","0"
"102301","0","50","22","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32023","0"
"102501","0","50","23","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32025","0"
"102601","0","50","24","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32026","0"
"102701","0","50","25","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32027","0"
"102801","0","50","26","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32028","0"
"102901","0","50","27","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32029","0"
"103001","0","50","28","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32030","0"
"103101","0","50","29","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32031","0"
"103201","0","50","30","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32032","0"
"103301","0","50","31","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32033","0"
"103401","0","50","32","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32034","0"
"103601","0","50","33","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32036","0"
"103701","0","50","34","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32037","0"
"103801","0","50","35","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32038","0"
"104001","0","50","36","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32040","0"
"104201","0","50","37","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32042","0"
"104301","0","50","38","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32043","0"
"104401","0","50","39","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32044","0"
"104501","0","50","40","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32045","0"
"104601","0","50","41","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32046","0"
"104701","0","50","42","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32047","0"
"104801","0","50","43","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32048","0"
"104901","0","50","44","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32049","0"
"105001","0","50","45","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32050","0"
"105101","0","50","46","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32051","0"
"105201","0","50","47","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32052","0"
"105301","0","50","48","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32053","0"
"105401","0","50","49","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32054","0"
"105501","0","50","50","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32055","0"
"105701","0","50","51","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32057","0"
"105801","0","50","52","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32058","0"
"105901","0","50","53","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32059","0"
"106001","0","50","54","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32060","0"
"106101","0","50","55","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32061","0"
"106301","0","50","56","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32063","0"
"106401","0","50","57","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32064","0"
"106501","0","50","58","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32065","0"
"106601","0","50","59","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32066","0"
"107101","0","50","60","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32071","0"
"107501","0","50","61","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32075","0"
"107601","0","50","62","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32076","0"
"107801","0","50","63","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32078","0"
"108701","0","50","64","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32087","0"
"108801","0","50","65","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32088","0"
"108901","0","50","66","2024/04/30 12:00:00","0","28026","2","0","2030/08/01 14:59:59","0","0","32089","0"
"100101","0","50","1","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31001","0"
"100201","0","50","2","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31002","0"
"100301","0","50","3","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31003","0"
"100401","0","50","4","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31004","0"
"100501","0","50","5","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31005","0"
"100601","0","50","6","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31006","0"
"100701","0","50","7","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31007","0"
"100801","0","50","8","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31008","0"
"100901","0","50","9","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31009","0"
"101001","0","50","10","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31010","0"
"101101","0","50","11","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31011","0"
"101201","0","50","12","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31012","0"
"101301","0","50","13","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31013","0"
"101401","0","50","14","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31014","0"
"101501","0","50","15","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31015","0"
"101601","0","50","16","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31016","0"
"101701","0","50","17","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31017","0"
"101801","0","50","18","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31018","0"
"102001","0","50","19","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31020","0"
"102101","0","50","20","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31021","0"
"102201","0","50","21","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31022","0"
"102301","0","50","22","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31023","0"
"102501","0","50","23","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31025","0"
"102601","0","50","24","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31026","0"
"102701","0","50","25","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31027","0"
"102801","0","50","26","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31028","0"
"102901","0","50","27","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31029","0"
"103001","0","50","28","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31030","0"
"103101","0","50","29","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31031","0"
"103201","0","50","30","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31032","0"
"103301","0","50","31","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31033","0"
"103401","0","50","32","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31034","0"
"103601","0","50","33","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31036","0"
"103701","0","50","34","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31037","0"
"103801","0","50","35","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31038","0"
"104001","0","50","36","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31040","0"
"104201","0","50","37","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31042","0"
"104301","0","50","38","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31043","0"
"104401","0","50","39","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31044","0"
"104501","0","50","40","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31045","0"
"104601","0","50","41","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31046","0"
"104701","0","50","42","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31047","0"
"104801","0","50","43","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31048","0"
"104901","0","50","44","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31049","0"
"105001","0","50","45","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31050","0"
"105101","0","50","46","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31051","0"
"105201","0","50","47","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31052","0"
"105301","0","50","48","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31053","0"
"105401","0","50","49","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31054","0"
"105501","0","50","50","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31055","0"
"105601","0","50","51","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31056","0"
"105701","0","50","52","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31057","0"
"105801","0","50","53","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31058","0"
"105901","0","50","54","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31059","0"
"106001","0","50","55","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31060","0"
"106101","0","50","56","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31061","0"
"106301","0","50","57","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31063","0"
"106401","0","50","58","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31064","0"
"106501","0","50","59","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31065","0"
"106601","0","50","60","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31066","0"
"107101","0","50","61","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31071","0"
"107501","0","50","62","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31075","0"
"107601","0","50","63","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31076","0"
"107801","0","50","64","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31078","0"
"108701","0","50","65","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31087","0"
"108801","0","50","66","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31088","0"
"108901","0","50","67","2024/08/15 15:00:00","0","28027","2","0","2030/08/01 14:59:59","0","0","31089","0"
"100101","0","50","1","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32001","0"
"100201","0","50","2","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32002","0"
"100301","0","50","3","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32003","0"
"100401","0","50","4","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32004","0"
"100501","0","50","5","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32005","0"
"100601","0","50","6","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32006","0"
"100701","0","50","7","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32007","0"
"100801","0","50","8","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32008","0"
"100901","0","50","9","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32009","0"
"101001","0","50","10","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32010","0"
"101101","0","50","11","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32011","0"
"101201","0","50","12","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32012","0"
"101301","0","50","13","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32013","0"
"101401","0","50","14","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32014","0"
"101501","0","50","15","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32015","0"
"101601","0","50","16","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32016","0"
"101701","0","50","17","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32017","0"
"101801","0","50","18","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32018","0"
"102001","0","50","19","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32020","0"
"102101","0","50","20","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32021","0"
"102201","0","50","21","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32022","0"
"102301","0","50","22","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32023","0"
"102501","0","50","23","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32025","0"
"102601","0","50","24","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32026","0"
"102701","0","50","25","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32027","0"
"102801","0","50","26","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32028","0"
"102901","0","50","27","2024/08/15 15:00:00","0","28028","2","0","2030/08/01 14:59:59","0","0","32029","0"
