387cc8ea86d379d356e72efc092e9d3f5630ec6eb5600353378764c27bb5a72d,43c5fc5f2db8f33bb2337377993b14d066dcbe387b7922f7b0aa3a0d8904b3ae,c105432c1e135e75f97dcaa8351d18ab94188eeb5bfa9c3744ccfc8259d5752f,85f3b61a385a9b40ca509bab641a81031338c142e9de1b38e9ec9c0d62f3a1f6,a0e8925bfaabb978f0bb3c1528d8e4d4f1d9514d0c7c9bc25a4b0abc0c76d7b2,2517ba5a3363379df2e91f7285085f8d6f7dca73b6971a1e94f1e1c5ee70bab2,e975642a5f01635ce21433afc462fcb01aa190ee77020a4bbf9e487fe2238773,59b87cb40cceafea0b1b5fcb9d345de57c9d5f1dbb0696c092821bb300560821,0077d78a63830ea46c86cec4e8bb6919bb9fb44d288185f80c90547ff33dc50d,9d664576d89b9b565a6b51f5f6b7c7c934a2ed2045d6b3330a6fa87849785e4d,3ddb756de18fc82103c922ea58529bfe2634a518a4dc47eea14b84c17741672b,b11095f67350c7ed50657e6163707e9d37c5ed4ed35b2f4752dc49c01f71c998,fbc2a93f9f560b2353f19edd5f5321f37e6c7cba6ff0816aac0ae6c83db918ed,ca16516161794df0f864d6fba96d43a9f625908ccbbd000145d79d34021da8e6,9a7fb435aaff1dbe9ec5245bd95d2f4f123a2e2d7e86c4a7088772c896c52fc9,56c2e2897476fb601c6ed60fc881577723a16b1b47ebc927e5e9bf00f227a159,b46f39730d3783a6a7e640fd236e00150b033b2a1c65ce8ebc3903baf79278bf,9d6966cf1b5aa4419aeecaa236b95d072f103a51c8e9dd30ab628d4d36d22019,f1176ccda2f114a0adb1c8e6628133b29436f0bebe040dafb7504ac3981ef2ad,f02ad3d633cb53ade0a70e456e6698897bf0ea38c2e5999ac588d0636561fd7a,c8be96072d7832e6ce67a6dccfc357ef5b1349230a32ee0036232d90c0e2b146
"22.6","0.4","0","0","0","0","0.6","0","0","0.6","105164","0","0","0","0","0","0","冥神槍ドゥームペイン","0","5","槍"
"28.2","0","0","0","0","0","0","0","0","0.6","105165","0","0","0","0","0","0","豪炎槍プロミネンス","0","5","槍"
"25.4","0","0","0","0","0","1","30","0","0","105166","0","0","0","0","0","0","星核槍エルツボルグ","0","5","槍"
"27.8","0","0","0","0","0","0.6","50","0","0","105167","0","0","0","0","0","0","聖鹿槍アルマベナード","0","5","弓"
"24","0.4","0","0","0","0","0","0","0","0","105191","0","0","0","0","0","0","ネクロディムアックス","0.2","5","斧"
"24","0","0.6","0","0","0","0","0","0","0","105192","0","2","0","0","0","0","神判の聖斧","0","5","斧"
"26","0","0","0","0","0","0","12","0","0","105193","0","2.4","0","0","0","0","ガイアアクス","0","5","斧"
"28","0","0","0","0","0","0","0","0","0","105194","20","2.4","0","0","0","0","神轟斧テラブレイク","0","5","斧"
"30.2","0","0","0","0","0","0","0","0","0.2","105195","0","0","0","0","0","0","機操斧コアブレイカー","0","5","斧"
"34","0","0","0","0","0","0","0","0","0","105196","0","0","0","0","0","0","ターコイズ・ノア","0","5","斧"
"30","0","0","0","0","0","0","40","0","0","105197","0","4","0","0","0","0","炎羆帝の爪戦斧","0","5","斧"
"0","0","0","20","0","0","0","0","0.6","0","105221","0","0","0","0","2","0","ゼノスフィアロッド","0","5","攻撃杖"
"0","0","0","22","0","0","0","0","0","0","105222","0","0","0","4","2.4","0","ジェネシスロッド","0","5","攻撃杖"
"0","0","0.4","23.6","0","0","0","0","0","0","105223","0","0","0","0","2.8","0","ケラウノスワンド","0","5","攻撃杖"
"0","0","0","25.6","0","0","0","0","0","0","105224","0","0","0","2","3.2","0","黒蛇龍の杖","0","5","攻撃杖"
"0","0","0","29.2","0","0","0","0","0","0","105225","0","0","0","0","2","0","月淵杖サクリファイス","0","5","攻撃杖"
"0","0","0","30.8","0","0","0","0","0","0","105226","0","0","0","4","0","0","清雅なる翠蝶杖","0","5","攻撃杖"
"0","0","0","34.4","0","0","0","0","0","0","105227","0","0","0","0","2.4","0","黒蛇の魔炎杖","0","5","攻撃杖"
"0","0","0","19","1.2","0","0","0","0","0.8","105251","24","0","0","0","0","0","フレイアムルロッド","0","5","回復杖"
"0","0","0","18.4","0","0","0.4","0","0.4","0.6","105252","0","0","0","2","0","0","神花の聖杖","0","5","回復杖"
"0","0","0","20","0","0","0.6","0","0","0.8","105253","24","0","0","0","0","0","アトランティスロッド","0","5","回復杖"
"0","0","0","22","0","0","0.6","12","0","0.8","105254","0","0","0","0","0","0","天杖ステラスフィア","0","5","回復杖"
"0","0","0","25.4","1","0","0.4","0","0","0.4","105255","0","0","0","0","0","0","世界樹の枝杖","0","5","回復杖"
"0","0","0","30.4","0.2","0","0.2","0","0","0.4","105256","0","0","0","0","0","0","炎鳥杖レイズフレア","0","5","回復杖"
"0","0","0","27.2","0","0","0.8","0","0","1","105257","0","0","0","0","0","0","白蛇の水聖杖","0","5","回復杖"
"6.4","0","0.6","0","0","0","1.2","20","0","0.8","105281","0","0","0","0","0","0","ファンタズムメイル","0","5","軽装鎧"
"8.4","0","0","0","0","0","1.2","16","0","1.2","105282","0","0","0","0","0","0","九天の鎧","0","5","軽装鎧"
"8.8","0","0","0","0","0","1.4","16","0","1","105283","0","0","0","0","0","0","レイジクイーンドレス","0","5","軽装鎧"
"9.6","0","0","0","0","0","1.2","0","0","1.2","105284","0","0","0","2.4","0","0","閃華の舞鎧","0","5","軽装鎧"
"14","0","0","0","0","0","1.6","0","0","0.4","105285","0","1.8","0","0","0","0","麗装ソウルローゼス","0","5","軽装鎧"
"16.2","0","0","0","0","0","1.2","0","0","0.8","105286","0","0","0","0","0","0","極南天の烈蒼鎧","0","5","軽装鎧"
"18.4","0","0","0","0","0","0.6","0","0","1","105287","0","4","0","0","0","0","聖光のリリープレート","0","5","軽装鎧"
"0","0","0","0","0","0","2","24","0","1.8","105311","0","0","0","0","0","0","蒼輝の鎧","0","5","重装鎧"
"0","0","0","0","0","0","2.2","0","0","2","105312","20","0","0","0","0","0","聖櫻の鎧","0","5","重装鎧"
"0","0","0","0","0","0","2.4","10","0.2","1.6","105313","0","0","0","0","0","0","煌金の王鎧","0","5","重装鎧"
"0","0","0","0","0","0","2.4","14","0","2","105314","0","0","0","0","0","0","烈風の俊鎧","0","5","重装鎧"
"0","0","0","0","0","0","1.8","20","0","2.6","105315","10","0","0","0","0","0","熾白銀の鏡鎧","0","5","重装鎧"
"0","0","0","0","0","0","3.2","15","0","1.8","105316","0","0","0","0","0","0","極北天の覇焔鎧","0","5","重装鎧"
"0","0","0","0","0","0","3","42","0","1.8","105317","0","0","0","0","0","0","覇王樹の棘針鎧","0","5","重装鎧"
"6.8","0","0","0","0","0","0.8","20","0","0.4","105341","0","0","0","0","0","0","イージスコート","2","5","服"
"0","0","0","0","0","0.4","1.2","32","0","2","105342","0","0","0","0","0","0","メイデンクロース","0","5","服"
"13","0","0","0","0","0","1","0","0","0.8","105343","0","2","0","0","0","0","鬼焔の闘衣","0","5","服"
"13.2","0","0","0","0","0","1","0","0","0.8","105344","0","2.4","0","0","0","0","極黒の冥衣","0","5","服"
"13.6","0","0","0","0","0","1.2","0","0","0.4","105345","0","0","0","0","0","0","流蒼装アズールロンド","1","5","服"
"12.4","0","0","0","0","0","1.4","0","0","1","105346","30","0","0","0","0","0","極東天の碧風装","0","5","服"
"13.6","0","0","0","0","0.4","1.2","0","0","1","105347","0","2.4","0","0","0","0","白霞の純花装","0","5","服"
"0","0","0.6","4","0","0","1","24","0","1.4","105371","0","0","0","0","0","0","純潔の巫女装束","0","5","魔法服"
"0","0","0","8.6","0","0","1","0","0","1.4","105372","0","0","0","0","1.6","0","エンプレスローブ","0","5","魔法服"
"0","0","0","9.6","0","0","0.8","0","0","1.4","105373","0","0","0","0","2","0","エクゾマギアローブ","0","5","魔法服"
"0","0","0","8.6","0","0","1.2","16","0","1.4","105374","0","0","0","0","0","0","爽氷の天衣","0","5","魔法服"
"0","0","0","9.2","0","0","1","0","0","1.6","105375","0","0","0","0","2.6","0","星詠みの聖霊衣","0","5","魔法服"
"0","0","0","10.4","0","0","0.8","0","0","1.8","105376","0","0","0","0","3","0","極西天の聖導衣","0","5","魔法服"
"0","0","0","12","0","0","1.2","0","0","1.8","105377","0","0","0","0","1.6","0","緋天のチューリップドレス","0","5","魔法服"
"10.8","0","0","0","0","0.4","1","0","0","0.6","105401","0","0","0","0","0","0","星詠みの円盾","0","5","盾"
"0","0","0","0","0","0","1.8","16","0","2.8","105402","0","0","0","0","0","0","熾白銀の鏡盾","0","5","盾"
"0","0","0","0","0","0","1.8","24","0","3.4","105403","0","0","0","0","0","0","聖円環ヘブンリーロータス","0","5","盾"
"6","0","0","0","0","0","1.6","12","0","1.2","105431","0","2","0","0","0","0","インファナルグリーブ","0","5","靴"
"14","0","0","0","0","0.4","0.8","0","0","0.6","105432","0","0","0","0","0","0","天翔の金靴","0","5","靴"
"0","0","0","0","0","0","1.2","20","0","3.6","105433","0","0","0","0","0","0","極翼天の聖靴","0","5","靴"
"0","0","0","4.8","0.8","0","1.2","12","0","1.8","105462","0","0","0","0","0","0","ブラッドルビーヒール","0","5","魔法靴"
"0","0","0","5.2","0","0","1.4","14","0","2.2","105463","0","0","0","0","0","0","熾白銀の鏡脚","0","5","魔法靴"
"0","0","0","5.6","0","0","1.8","0","0","2.8","105464","0","0","0","0","0","0","プライドオブローゼス","0","5","魔法靴"
"12","0","0","0","0","0","1","0","0","0.8","105491","0","0","0","0","0","0","ロイヤルガードハット","0.6","5","帽子"
"0","0","0","9.6","0","0","0.6","20","0","1","105521","0","0","0","0","1.6","0","忘哭の冠","0","5","魔法帽子"
"0","0","0","4.4","0","0","1.2","0","0","2","105522","0","0","0","2.4","0","0","白祈の聖冠","0","5","魔法帽子"
"0","0","0.4","4.6","0","0","1.6","0","0","1.8","105523","0","0","0","0","0","0","プロスペリティベール","0","5","魔法帽子"
"0","0","0","7.2","0","0","1.4","0","0","2","105524","0","0","0","3","0","0","極翼天の賢聖帽","0","5","魔法帽子"
"12.8","0","0","0","0","0","0","14","0","0","105551","0","2","0","0","0","0","ミレニアムイヤリング","2","5","攻撃アクセサリ"
"16.8","0","0","0","0","0","0","0","0","0","105552","0","2.6","0","5","0","0","赫怒竜のペンダント","0","5","攻撃アクセサリ"
"20.4","0","0","0","0","0","0","0","0","0","105553","0","4.8","0","0","0","0","闘神の荒腕","0","5","攻撃アクセサリ"
"20.8","0","0","0","0","0","0","0","0","0","105554","0","5.6","0","0","0","0","花簪焔火牡丹","0","5","攻撃アクセサリ"
"19.6","0","0","0","0","0","0","0","0","0","105555","0","5.8","0","0","0","0","緋竜の爪火輪","0.6","5","攻撃アクセサリ"
"21","0","0","0","0","0","0","10","0","0","105556","0","5.8","0","0","0","0","ルビーローズチョーカー","0","5","攻撃アクセサリ"
"22","0","0","0","0","0","0","0","0","0","105557","0","7.6","0","0","0","0","紅鳥のクラリオンブローチ","0","5","攻撃アクセサリ"
"0","0","0","0","0","0","2","40","0","1.2","105581","20","0","0","0","0","0","精霊王の護石","0","5","防御アクセサリ"
"0","0","0","0","0.4","0","2.4","12","0","1.6","105582","0","0","0","0","0","0","人魚姫の霊涙","0","5","防御アクセサリ"
"0","0","0","0","0","0","2","0","0.4","2","105583","0","0","0","0","0","0","英盾王の腕輪","0","5","防御アクセサリ"
"0","0","0","0","0","0","2","0","0","2.4","105584","20","0","0","0","0","0","海龍神の髪飾り","0","5","防御アクセサリ"
"0","0","0","0","0","0","2.8","10","0","1.8","105585","0","0","0","0","0","0","神盾輪ウォールブレス","0","5","防御アクセサリ"
"0","0","0","0","0","0.6","1.8","12","0","2.2","105586","0","0","0","0","0","0","エルフィンチョーカー","0","5","防御アクセサリ"
"0","0","0","0","0","0","2.6","0","0","2.6","105587","0","0","0","0","0","0","翆奏のハープブローチ","0","5","防御アクセサリ"
"0","0","0","15.6","0","0","0","0","0.6","0","105611","0","0","0","0","1.6","0","海神の耳飾り","0","5","魔法アクセサリ"
"0","0","0","16.8","0","0","0","28","0","0","105612","0","0","0","0","2","0","聖獣の祈念","0","5","魔法アクセサリ"
"0","0","0","18.4","0","0","0","0","0","0","105613","24","0","0","0","2.8","0","ソフォスブレスレット","0","5","魔法アクセサリ"
"0","0","0","19.6","0","0","0","6","0","0","105614","0","0","0","0","3.2","0","細氷姫の結び紐","0","5","魔法アクセサリ"
"0","0","0","20.2","0","0","0","0","0","0","105615","0","0","0","0","4","0","深結晶ゼノクリスタル","0","5","魔法アクセサリ"
"0","0","0","20.6","0","0","0","0","0","0","105616","0","0","0","2","3","0","ケイオティックチョーカー","0","5","魔法アクセサリ"
"0","0","0","21","0","0","0","0","0","0","105617","0","0","0","0","5","0","蒼夜のノクターンブローチ","0","5","魔法アクセサリ"
"38.2","0","0","0","0","0","0","31","0","0","106011","0","4.2","0","0","0","0","輝光剣アダマス","0","6","剣"
"43.2","0","0","0","0","0","0","15","0","0","106012","0","4","0","0","0","0","チョコスティックブレード","0","6","剣"
"47","0","0","0","0","0","0","11","0","0","106013","0","3.6","0","0","0","0","炎天赤日の剣","0","6","剣"
"41.2","0","0","0","0","0","0","0","0","0","106041","0","5.2","0","0","0","0","紅玉刀スカーレットムーン","0","6","刀"
"43.2","0","0","0","0","0","0","0","0","0","106042","0","7.4","0","0","0","0","ソフタイスシュベールト","0","6","刀"
"43","0","0","0","0","0","0","0","0","0","106043","0","7.8","0","0","0","0","薫風花散","1","6","刀"
"39.6","0","0","0","0","0","0","0","0","0","106071","0","8.4","0","0","0","0","翠風刃エメラルドエッジ","0","6","短剣"
"39.8","0","0","0","0","0","0","50","0","0","106072","0","3","0","0","0","0","チョコバナナダガー","0","6","短剣"
"42.4","0","0","0","0","1","0","0","0","0","106073","0","2.4","0","0","0","0","紫霧の短剣","0","6","短剣"
"34.8","0","0","0","0","0","0.4","0","0","0.8","106101","0","6","0","0","0","0","オパルスパージフィスト","0","6","拳"
"45","0","0","0","0","0","0.4","0","0","0","106102","0","0","0","0","0","0","シューナックル","0","6","拳"
"44","0","0","0","0","0","1.2","0","0","0","106103","0","0","0","0","0","0","砂塵瀑布の手甲","0","6","拳"
"28.8","0","0","0","0","0","1","0","0","2","106131","0","0","0","0","0","0","蒼神弓マーシーサピロス","0","6","弓"
"39","0","0","0","0","0","0","0","0","1.6","106132","0","0","0","0","0","0","キャンディーシュガーボウ","0","6","弓"
"39.2","0","0","0","0","0","0","0","0","2","106133","0","1.6","0","0","0","0","白雨の流転弓","0","6","弓"
"39.8","0","0","0","0","0","0","0","0","0.8","106161","0","0","0","0","0","0","クリスタロススパイク","0","6","槍"
"40","0","0","0","0","0","1.4","0","0","0","106162","0","0","0","0","0","0","ショコラートランス","0","6","槍"
"43","0","0","0","0","0","0.6","0","0","0.6","106163","0","2","0","0","0","0","迅雷一閃の槍","0","6","槍"
"43.8","0","0","0","0","0","0","0","0","0","106191","0","0","0","0","0","0","黄銅の裂戦斧","0","6","斧"
"47","0","0","0","0","0","0","0","0","0","106192","0","0","0","0","0","0","クレープアックス","0","6","斧"
"48.6","0","0","0","0","0","0","0","0","0","106193","0","0","0","1.8","0","0","極天の光帯斧","0","6","斧"
"0","0","0","38","0","0","0","0","0","0","106221","0","0","0","0","5.8","0","黒真珠の闇獄杖","0","6","攻撃杖"
"0","0","0","40.4","0","0","0","0","0","0","106222","0","0","0","0","6.6","0","ロリポップステッキ","0","6","攻撃杖"
"0","0","0","42.8","0","0","0","0","0","0","106223","0","0","0","0","7.2","0","月闇の弧月杖","0","6","攻撃杖"
"0","0","0","29","0","0","0.6","69","0","0.8","106251","0","0","0","0","0","0","白真珠の光天杖","0","6","回復杖"
"0","0","0","30","0","0","1.2","35","0","1.4","106252","0","0","0","0","0","0","トリプルアイスロッド","0","6","回復杖"
"0","0","0","28.4","0","0","1.4","50","0","1.8","106253","0","0","0","0","0","0","氷雪華晶の杖","0","6","回復杖"
"15.6","0","0","0","0","0","1.8","0","0","1.4","106281","0","0","0","0","0","0","白金の煌鱗鎧","0","6","軽装鎧"
"15.8","0","0","0","0","0","2.6","0","0","1","106282","0","0","0","0","0","0","チョコレートメイル","0","6","軽装鎧"
"24","0","0","0","0","0","1.2","0","0","1","106283","0","2","0","0","0","0","宵桜の紫鎧","0","6","軽装鎧"
"0","0","0","0","0","0","2.8","37","0","2.2","106311","0","0","0","3","0","0","金無垢の聖彫重甲","0","6","重装鎧"
"0","0","0","0","0","0","3","32","0","2.4","106312","0","0","0","4","0","0","ロゼストロベリーアーマー","0","6","重装鎧"
"0","0","0","0","0","0","3.2","43","0","2.4","106313","0","0","0","4","0","0","桜花の八重鎧","0","6","重装鎧"
"22.6","0","0","0","0","0","0.8","0","0","0.8","106341","0","2","0","0","0","0","ピンクコーラルドレス","0","6","服"
"21.8","0","0","0","0","0","1.2","0","0","1.2","106342","0","0","0","0","0","0","ファンシーマカロンドレス","0","6","服"
"22","0","0","0","0","0","1.4","0","0","1.2","106343","0","2","0","0","0","0","薄紅桜花の聖衣","0","6","服"
"0","0","0","17.4","0","0","1","0","0","1.4","106371","0","0","0","0","2","0","黒瑪瑙の祈装衣","0","6","魔法服"
"0","0","0","9.8","0","0","2","0","0","2.8","106372","0","0","0","0","0","0","マジックパンケーキローブ","0","6","魔法服"
"0","0","0","20","0","0","1.2","0","0","1.6","106373","0","0","0","0","2","0","白雪桜の魔装","0","6","魔法服"
"7.4","0","0","0","0","0","2.4","0","0","2.4","106401","0","0","0","0","0","0","アイオライトシールド","0","6","盾"
"4.8","0","0","0","0","0","2.2","0","0","3.6","106431","0","0","0","0","0","0","ミントアイスヒール","0","6","靴"
"0","0","0","8.6","0","0","1.6","25","0","2.4","106461","0","0","0","0","0","0","ムーンクリスタルヒール","0","6","魔法靴"
"0","0","0","10","0","0","1.8","35","0","2.6","106462","0","0","0","0","0","0","桜吹雪の編上靴","0","6","魔法靴"
"6.2","0","0","0","0","0","2.2","0","0","3.8","106491","0","0","0","0","0","0","不散桜の鍔広帽","0","6","帽子"
"0","0","0","24.4","0","0","0.8","0","0","0.6","106521","0","0","0","0","2.4","0","シーツタルトベレー","0","6","魔法帽子"
"24.8","0","0","0","0","0","0","19","0","0","106551","0","8","0","0","0","0","神紅輪ルビーローズ","0","6","攻撃アクセサリ"
"27.4","0","0","0","0","0","0","20","0","0","106552","0","8.2","0","0","0","0","ポップコーンネックレス","0","6","攻撃アクセサリ"
"30","0","0","0","0","0","0","18","0","0","106553","0","8.8","0","0","0","0","獄天の耳飾り","0","6","攻撃アクセサリ"
"0","0","0","0","0","0","3","0","0","3","106581","19","0","0","0","0","0","常盤の緑環","0","6","防御アクセサリ"
"0","0","0","0","0","0","3.4","7","0","3.2","106582","0","0","0","0","0","0","マカロンペンダント","0","6","防御アクセサリ"
"0","0","0","0","0","0","3.4","22","0","3.4","106583","0","0","0","0","0","0","旋風の耳飾り","0","6","防御アクセサリ"
"0","0","0","26.4","0","0","0","0","0","0","106611","0","0","0","0","4.8","0","白聖石ダイヤモンドスター","0","6","魔法アクセサリ"
"0","0","0","26.8","0","0","0","0","0","0","106612","0","0","0","0","7","0","ドーナツチョーカー","0","6","魔法アクセサリ"
"0","0","0","28","0","0","0","0","0","0","106613","20","0","0","0","7.2","0","恵雨の耳飾り","0","6","魔法アクセサリ"
"53.6","0","0","0","0","0","0","8","0","0","107011","0","3.6","0","0","0","0","チェリーブロッサム","0","7","剣"
"56.2","0","0","0","0","0","0","17","0","0","107012","0","3.2","0","0","0","0","クリオネブレード","0","7","剣"
"57.2","0","0","0","0","0","0","34","0","0","107013","0","2.8","0","0","0","0","ライオットスパイク","0","7","剣"
"52","0","0","0","0","0","0","0","0","0","107041","0","8.4","0","0","0","0","宵刀影桜","0","7","刀"
"51.6","0","0","0","0","0","1","0","0","0","107042","0","6.2","0","0","0","0","オルカソード","0","7","刀"
"59.4","0","0","0","0","0","0","0","0","0","107043","0","6.2","0","0","0","0","チェインフューリーソード","0","7","刀"
"50.8","0","0","0","0","0","0","13","0","0","107071","0","8","0","0","0","0","チェリーペタルダガー","0","7","短剣"
"55.6","0","0","0","0","0","0","0","0","0","107072","0","8.2","0","0","0","0","シャークダガー","0","7","短剣"
"59","0","0","0","0","0","0","0","0","0","107073","0","7","0","0","0","0","サンダーパンクダガー","0","7","短剣"
"49.6","0","0","0","0","0","0.8","24","0","0","107101","0","0","0","0","0","0","桜花の貫き手","0","7","拳"
"47.8","0","0","0","0","0","1.2","0","0","1.2","107102","0","0","0","0","0","0","タートルガントレット","0","7","拳"
"62.4","0","0","0","0","0","0","0","0","0","107103","0","0","0","0","0","0","メリケンニャックル","0","7","拳"
"46.2","0","0","0","0","0","1","0","0","1","107131","0","0","0","0","0","0","枝垂れの桜花弓","0","7","弓"
"51.2","0","0","0","0","0","0","0","0","1.4","107132","0","3","0","0","0","0","クラウンフィッシュボウ","0","7","弓"
"52.8","0","0","0","0","0","0.4","0","0","1.2","107133","0","3.4","0","0","0","0","クライムハントボウ","0","7","弓"
"44.2","0","0","0","0","0","0.6","0","0","1.8","107161","0","0","0","0","0","0","散桜の颯槍","0","7","槍"
"45.8","0","0","0","0","0","2","0","0","0.8","107162","0","0","0","0","0","0","クラブシザースピアー","0","7","槍"
"49.4","0","0","0","0","0","1.8","0","0","0.8","107163","0","0","0","0","0","0","スカルゴシックランス","0","7","槍"
"56.2","0","0","0","0","0","0","0","0","0","107191","0","0","0","0","0","0","桜伐り","0","7","斧"
"54","0","0","0","0","0","0","51","0","0","107192","0","0","0","0","0","0","ホエールアックス","0","7","斧"
"54.6","0","0","0","0","0","0","48","0","0","107193","0","5","0","0","0","0","スカルゴシックランス","0","7","斧"
"0","0","0","45.8","0","0","0","0","0","0","107221","0","0","0","0","10.4","0","チェリッシュロッド","0","7","攻撃杖"
"0","0","0","50.4","0","0","0","0","0","0","107222","0","0","0","0","9.4","0","ジュエルシェルロッド","0","7","攻撃杖"
"0","0","0","55.4","0","0","0","0","0","0","107223","0","0","0","0","7","0","パドロックセプター","0","7","攻撃杖"
"0","0","0","40.2","0","0","1.2","10","0","1.8","107251","0","0","0","0","0","0","桜華の舞杖","0","7","回復杖"
"0","0","0","38.6","0","0","1.2","64","0","1.6","107252","0","0","0","0","0","0","ジェリーフィッシュロッド","0","7","回復杖"
"0","0","0","42","0","0","0.8","84","0","1.4","107253","0","0","0","0","0","0","パンクプリンセスロッド","0","7","回復杖"
"28","0","0","0","0","0","2.2","0","0","1.6","107281","0","3.6","0","0","0","0","サマーライトビキニアーマー","0","7","軽装鎧"
"29.6","0","0","0","0","0","2.2","0","0","1.8","107282","0","4.4","0","0","0","0","ゴシックドレープアーマー","0","7","軽装鎧"
"29.8","0","0","0","0","0","2","0","0","2.6","107283","0","4.4","0","0","0","0","ピュアスノウメイル","0","7","軽装鎧"
"0","0","0","0","0","0","4","68","0","3.6","107311","0","0","0","4","0","0","ビーチフローターメイル","0","7","重装鎧"
"0","0","0","0","0","0","4.4","86","0","4","107312","0","0","0","0","0","0","ゴシックメイデン","0","7","重装鎧"
"0","0","0","0","0","0","5.2","80","0","4","107313","0","0","0","0","0","0","クリスタルアイスメイル","0","7","重装鎧"
"32.8","0","0","0","0","0","1.8","0","0","1.4","107341","0","0","0","0","0","0","朝顔の夏影浴衣","0","7","服"
"24.8","0","0","0","0","0","3","0","0","2.4","107342","0","0","0","0","0","0","パンキッシュガール","0","7","服"
"29.8","0","0","0","0","0","1.6","64","0","2","107343","0","0","0","0","0","0","ホワイトオーロラドレス","0","7","服"
"0","0","0","33.4","0","0","1","0","0","1.4","107371","0","0","0","0","3.4","0","パラソルワンピース","0","7","魔法服"
"0","0","0","33.8","0","0","1.2","0","0","1.6","107372","0","0","0","0","4","0","ゴシックブルーローズ","0","7","魔法服"
"0","0","0","36.4","0","0","1.2","0","0","1.8","107373","0","0","0","0","3.6","0","ダイヤモンドダストローブ","0","7","魔法服"
"0","0","0","16","0","0","2.4","69","0","2.6","107461","0","0","0","0","0","0","ハイビスカスサンダル","0","7","魔法靴"
"0","0","0","16.4","0","0","2.6","75","0","2.8","107462","0","0","0","0","0","0","スタッズドブラック","0","7","魔法靴"
"0","0","0","16.6","0","0","2.6","92","0","3","107463","0","0","0","0","0","0","フロストコラムヒール","0","7","魔法靴"
"36.8","0","0","0","0","0","1.2","0","0","1.2","107491","0","0","0","0","0","0","サンフラワーストローハット","0","7","帽子"
"38.8","0","0","0","0","0","1","0","0","1.6","107492","0","0","0","0","0","0","ピアスドブラック","0","7","帽子"
"43","0","0","0","0","0","0","105","0","0","107493","0","0","0","0","0","0","スノウフレークベレー","0","7","帽子"
"42","0","0","0","0","0","0","0","0","0","107551","0","6","0","0","0","0","桜舞の八重簪","0","7","攻撃アクセサリ"
"45","0","0","0","0","0","0","18","0","0","107552","0","2.2","0","0","0","0","ルビーハイビスカスの髪飾り","0","7","攻撃アクセサリ"
"49.4","0","0","0","0","0","0","0","0","0","107553","0","3.6","0","0","0","0","パンクニードルバングル","0","7","攻撃アクセサリ"
"0","0","0","0","0","0","3.8","63","0","3.8","107581","0","0","0","0","0","0","桜花の月夜簪","0","7","防御アクセサリ"
"0","0","0","0","0","0","4.8","0","0","4.8","107582","0","0","0","0","0","0","パールココナッツの髪飾り","0","7","防御アクセサリ"
"0","0","0","0","0","0","5.2","0","0","5","107583","0","0","0","0","0","0","エメラルドゴシックバングル","0","7","防御アクセサリ"
"0","0","0","39","0","0","0","0","0","0","107611","0","0","0","0","6","0","仙桜の祝簪","0","7","魔法アクセサリ"
"0","0","0","40.2","0","0","0","0","0","1.6","107612","0","0","0","0","0","0","オパールシェルの髪飾り","0","7","魔法アクセサリ"
"0","0","0","48.2","0","0","0","0","0","0","107613","0","0","0","0","3","0","ロッキンチェインバングル","0","7","魔法アクセサリ"
"66","0","0","0","0","0","0","20","0","0","108011","0","3.6","0","0","0","0","氷輝剣グラースブレード","0","8","剣"
"70.4","0","0","0","0","0","0","20","0","0","108012","0","2.4","0","0","0","0","音界剣グランデピアニオス","0","8","剣"
"72.8","0","0","0","0","0","0","40","0","0","108013","0","0.6","0","0","0","0","オアシスガードブレード","0","8","剣"
"76.4","0","0","0","0","0","0","40","0","0","108014","0","0.6","0","0","0","0","ローズインペリアルソード","0","8","剣"
"66.8","0","0","0","0","0","0","8","0","0","108041","0","4.6","0","0","0","0","氷雪刀グラキエッジ","0","8","刀"
"71.2","0","0","0","0","0","0","8","0","0","108042","0","3.2","0","0","0","0","創音刀ゲルトナ","0","8","刀"
"76","0","0","0","0","0","0","10","0","0","108043","0","0.8","0","0","0","0","クイックサンドシャムシール","0","8","刀"
"79.8","0","0","0","0","0","0","10","0","0","108044","0","0.8","0","0","0","0","クルーエルローズブレード","0","8","刀"
"67","0","0","0","0","0","0","0","0","0","108071","0","6","0","0","0","0","氷牙スティーリアダガー","0","8","短剣"
"71.8","0","0","0","0","0","0","0","0","0","108072","0","4","0","0","0","0","刻音刃クレフトオン","0","8","短剣"
"77","0","0","0","0","0","0","0","0","0","108073","0","1","0","0","0","0","ダークデザートエッジ","0","8","短剣"
"80.8","0","0","0","0","0","0","0","0","0","108074","0","1","0","0","0","0","ソーンオブローゼズ","0","8","短剣"
"70","0","0","0","0","0","0","0","0","0","108101","0","0","0","0","0","0","氷塊拳グラセナックル","0","8","拳"
"73.8","0","0","0","0","0","0","0","0","0","108102","0","0","0","0","0","0","叫鳴拳バイオラフィスト","0","8","拳"
"77.6","0","0","0","0","0","0","0","0","0","108103","0","0","0","0","0","0","ヘリテージジャマダハル","0","8","拳"
"81.2","0","0","0","0","0","0","0","0","0","108104","0","0","0","0","0","0","ローズペタルナックル","0","8","拳"
"64.6","0","0","0","0","0","0","0","0","0.8","108131","0","2.8","0","0","0","0","氷聖弓コンヘラシオン","0","8","弓"
