622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e
"200000008","63","0","53","53","53","0","53","0","1","53","0","53","0","10","53","1","200501","53","53","53","30","0","53","53","0","53","53","620050153","1","53","10","0","53","53","0","0","1962","75","23462"
"200000008","66","0","54","54","54","0","54","0","1","54","0","54","0","10","54","1","200501","54","54","54","30","0","54","54","0","54","54","620050154","1","54","10","0","54","54","0","0","2033","78","24829"
"200000008","69","0","55","55","55","0","55","0","1","55","0","55","0","10","55","1","200501","55","55","55","30","0","55","55","0","55","55","620050155","1","55","10","0","55","55","0","0","2104","82","26195"
"200000008","72","0","56","56","56","0","56","0","1","56","0","56","0","10","56","1","200501","56","56","56","30","0","56","56","0","56","56","620050156","1","56","10","0","56","56","0","0","2174","84","27563"
"200000008","74","0","57","57","57","0","57","0","1","57","0","57","0","10","57","1","200501","57","57","57","30","0","57","57","0","57","57","620050157","1","57","10","0","57","57","0","0","2268","88","28943"
"200000008","77","0","58","58","58","0","58","0","1","58","0","58","0","10","58","1","200501","58","58","58","30","0","58","58","0","58","58","620050158","1","58","10","0","58","58","0","0","2361","91","30324"
"200000008","87","0","59","59","59","0","59","0","1","59","0","59","0","10","59","1","200501","59","59","59","30","0","59","59","0","59","59","620050159","1","59","10","0","59","59","0","0","2471","103","31924"
"200000008","88","0","60","60","60","0","60","0","1","60","0","60","0","10","60","1","200501","60","60","60","30","0","60","60","0","60","60","620050160","1","60","10","0","60","60","0","0","2591","104","34124"
"200000008","91","0","61","61","61","0","61","0","1","61","0","61","0","10","61","1","200501","61","61","61","30","0","61","61","0","61","61","620050161","1","61","10","0","61","61","0","0","2681","106","35024"
"200000008","92","0","62","62","62","0","62","0","1","62","0","62","0","10","62","1","200501","62","62","62","30","0","62","62","0","62","62","620050162","1","62","10","0","62","62","0","0","2725","107","35203"
"200000008","92","0","63","63","63","0","63","0","1","63","0","63","0","10","63","1","200501","63","63","63","30","0","63","63","0","63","63","620050163","1","63","10","0","63","63","0","0","2769","107","35382"
"200000008","93","0","64","64","64","0","64","0","1","64","0","64","0","10","64","1","200501","64","64","64","30","0","64","64","0","64","64","620050164","1","64","10","0","64","64","0","0","2812","108","35562"
"200000008","94","0","65","65","65","0","65","0","1","65","0","65","0","10","65","1","200501","65","65","65","30","0","65","65","0","65","65","620050165","1","65","10","0","65","65","0","0","2856","108","35741"
"200000008","95","0","66","66","66","0","66","0","1","66","0","66","0","10","66","1","200501","66","66","66","30","0","66","66","0","66","66","620050166","1","66","10","0","66","66","0","0","2900","109","35920"
"200000008","95","0","67","67","67","0","67","0","1","67","0","67","0","10","67","1","200501","67","67","67","30","0","67","67","0","67","67","620050167","1","67","10","0","67","67","0","0","2944","110","36099"
"200000008","96","0","68","68","68","0","68","0","1","68","0","68","0","10","68","1","200501","68","68","68","30","0","68","68","0","68","68","620050168","1","68","10","0","68","68","0","0","2987","110","36278"
"200000008","97","0","69","69","69","0","69","0","1","69","0","69","0","10","69","1","200501","69","69","69","30","0","69","69","0","69","69","620050169","1","69","10","0","69","69","0","0","3031","111","36457"
"200000008","98","0","70","70","70","0","70","0","1","70","0","70","0","10","70","1","200501","70","70","70","30","0","70","70","0","70","70","620050170","1","70","10","0","70","70","0","0","3075","112","36637"
"200000008","98","0","71","71","71","0","71","0","1","71","0","71","0","10","71","1","200501","71","71","71","30","0","71","71","0","71","71","620050171","1","71","10","0","71","71","0","0","3119","112","36816"
"200000001","2","0","1","1","1","0","1","0","1","1","0","1","0","10","1","1","200600","1","1","1","30","0","1","1","0","1","1","620060001","1","1","10","0","1","1","0","0","28","3","154"
"200000001","3","0","2","2","2","0","2","0","1","2","0","2","0","10","2","1","200600","2","2","2","30","0","2","2","0","2","2","620060002","1","2","10","0","2","2","0","0","31","4","202"
"200000001","4","0","3","3","3","0","3","0","1","3","0","3","0","10","3","1","200600","3","3","3","30","0","3","3","0","3","3","620060003","1","3","10","0","3","3","0","0","34","5","337"
"200000001","4","0","4","4","4","0","4","0","1","4","0","4","0","10","4","1","200600","4","4","4","30","0","4","4","0","4","4","620060004","1","4","10","0","4","4","0","0","49","5","297"
"200000001","5","0","5","5","5","0","5","0","1","5","0","5","0","10","5","1","200600","5","5","5","30","0","5","5","0","5","5","620060005","1","5","10","0","5","5","0","0","73","6","330"
"200000001","6","0","6","6","6","0","6","0","1","6","0","6","0","10","6","1","200600","6","6","6","30","0","6","6","0","6","6","620060006","1","6","10","0","6","6","0","0","96","7","362"
"200000001","7","0","7","7","7","0","7","0","1","7","0","7","0","10","7","1","200600","7","7","7","30","0","7","7","0","7","7","620060007","1","7","10","0","7","7","0","0","119","8","446"
"200000001","8","0","8","8","8","0","8","0","1","8","0","8","0","10","8","1","200600","8","8","8","30","0","8","8","0","8","8","620060008","1","8","10","0","8","8","0","0","142","9","529"
"200000001","8","0","9","9","9","0","9","0","1","9","0","9","0","10","9","1","200600","9","9","9","30","0","9","9","0","9","9","620060009","1","9","10","0","9","9","0","0","153","9","544"
"200000001","9","0","10","10","10","0","10","0","1","10","0","10","0","10","10","1","200600","10","10","10","30","0","10","10","0","10","10","620060010","1","10","10","0","10","10","0","0","163","10","560"
"200000001","9","0","11","11","11","0","11","0","1","11","0","11","0","10","11","1","200600","11","11","11","30","0","11","11","0","11","11","620060011","1","11","10","0","11","11","0","0","174","10","575"
"200000001","9","0","12","12","12","0","12","0","1","12","0","12","0","10","12","1","200600","12","12","12","30","0","12","12","0","12","12","620060012","1","12","10","0","12","12","0","0","184","10","590"
"200000001","10","0","13","13","13","0","13","0","1","13","0","13","0","10","13","1","200600","13","13","13","30","0","13","13","0","13","13","620060013","1","13","10","0","13","13","0","0","203","11","699"
"200000001","11","0","14","14","14","0","14","0","1","14","0","14","0","10","14","1","200600","14","14","14","30","0","14","14","0","14","14","620060014","1","14","10","0","14","14","0","0","222","12","808"
"200000001","11","0","15","15","15","0","15","0","1","15","0","15","0","10","15","1","200600","15","15","15","30","0","15","15","0","15","15","620060015","1","15","10","0","15","15","0","0","241","12","917"
"200000001","12","0","16","16","16","0","16","0","1","16","0","16","0","10","16","1","200600","16","16","16","30","0","16","16","0","16","16","620060016","1","16","10","0","16","16","0","0","260","13","1026"
"200000001","13","0","17","17","17","0","17","0","1","17","0","17","0","10","17","1","200600","17","17","17","30","0","17","17","0","17","17","620060017","1","17","10","0","17","17","0","0","278","14","1135"
"200000001","14","0","18","18","18","0","18","0","1","18","0","18","0","10","18","1","200600","18","18","18","30","0","18","18","0","18","18","620060018","1","18","10","0","18","18","0","0","297","15","1244"
"200000001","14","0","19","19","19","0","19","0","1","19","0","19","0","10","19","1","200600","19","19","19","30","0","19","19","0","19","19","620060019","1","19","10","0","19","19","0","0","316","15","1353"
"200000001","15","0","20","20","20","0","20","0","1","20","0","20","0","10","20","1","200600","20","20","20","30","0","20","20","0","20","20","620060020","1","20","10","0","20","20","0","0","335","16","1462"
"200000001","15","0","21","21","21","0","21","0","1","21","0","21","0","10","21","1","200600","21","21","21","30","0","21","21","0","21","21","620060021","1","21","10","0","21","21","0","0","345","16","1542"
"200000001","15","0","22","22","22","0","22","0","1","22","0","22","0","10","22","1","200600","22","22","22","30","0","22","22","0","22","22","620060022","1","22","10","0","22","22","0","0","356","16","1622"
"200000001","15","0","23","23","23","0","23","0","1","23","0","23","0","10","23","1","200600","23","23","23","30","0","23","23","0","23","23","620060023","1","23","10","0","23","23","0","0","366","16","1702"
"200000001","24","0","24","24","24","0","24","0","1","24","0","24","0","10","24","1","200600","24","24","24","30","0","24","24","0","24","24","620060024","1","24","10","0","24","24","0","0","424","24","1691"
"200000001","24","0","25","25","25","0","25","0","1","25","0","25","0","10","25","1","200600","25","25","25","30","0","25","25","0","25","25","620060025","1","25","10","0","25","25","0","0","446","24","1835"
"200000001","24","0","26","26","26","0","26","0","1","26","0","26","0","10","26","1","200600","26","26","26","30","0","26","26","0","26","26","620060026","1","26","10","0","26","26","0","0","467","25","1978"
"200000001","25","0","27","27","27","0","27","0","1","27","0","27","0","10","27","1","200600","27","27","27","30","0","27","27","0","27","27","620060027","1","27","10","0","27","27","0","0","489","25","2122"
"200000001","25","0","28","28","28","0","28","0","1","28","0","28","0","10","28","1","200600","28","28","28","30","0","28","28","0","28","28","620060028","1","28","10","0","28","28","0","0","510","25","2266"
"200000001","25","0","29","29","29","0","29","0","1","29","0","29","0","10","29","1","200600","29","29","29","30","0","29","29","0","29","29","620060029","1","29","10","0","29","29","0","0","532","26","2409"
"200000001","25","0","30","30","30","0","30","0","1","30","0","30","0","10","30","1","200600","30","30","30","30","0","30","30","0","30","30","620060030","1","30","10","0","30","30","0","0","553","26","2553"
"200000001","26","0","31","31","31","0","31","0","1","31","0","31","0","10","31","1","200600","31","31","31","30","0","31","31","0","31","31","620060031","1","31","10","0","31","31","0","0","598","27","3042"
"200000001","28","0","32","32","32","0","32","0","1","32","0","32","0","10","32","1","200600","32","32","32","30","0","32","32","0","32","32","620060032","1","32","10","0","32","32","0","0","643","29","3530"
"200000001","29","0","33","33","33","0","33","0","1","33","0","33","0","10","33","1","200600","33","33","33","30","0","33","33","0","33","33","620060033","1","33","10","0","33","33","0","0","687","30","4019"
"200000001","30","0","34","34","34","0","34","0","1","34","0","34","0","10","34","1","200600","34","34","34","30","0","34","34","0","34","34","620060034","1","34","10","0","34","34","0","0","732","31","4508"
"200000001","32","0","35","35","35","0","35","0","1","35","0","35","0","10","35","1","200600","35","35","35","30","0","35","35","0","35","35","620060035","1","35","10","0","35","35","0","0","777","32","4996"
"200000001","33","0","36","36","36","0","36","0","1","36","0","36","0","10","36","1","200600","36","36","36","30","0","36","36","0","36","36","620060036","1","36","10","0","36","36","0","0","822","34","5485"
"200000001","35","0","37","37","37","0","37","0","1","37","0","37","0","10","37","1","200600","37","37","37","30","0","37","37","0","37","37","620060037","1","37","10","0","37","37","0","0","867","35","5973"
"200000001","36","0","38","38","38","0","38","0","1","38","0","38","0","10","38","1","200600","38","38","38","30","0","38","38","0","38","38","620060038","1","38","10","0","38","38","0","0","912","36","6462"
"200000001","37","0","39","39","39","0","39","0","1","39","0","39","0","10","39","1","200600","39","39","39","30","0","39","39","0","39","39","620060039","1","39","10","0","39","39","0","0","956","37","6951"
"200000001","39","0","40","40","40","0","40","0","1","40","0","40","0","10","40","1","200600","40","40","40","30","0","40","40","0","40","40","620060040","1","40","10","0","40","40","0","0","1001","39","7439"
"200000001","40","0","41","41","41","0","41","0","1","41","0","41","0","10","41","1","200600","41","41","41","30","0","41","41","0","41","41","620060041","1","41","10","0","41","41","0","0","1046","40","7928"
"200000001","43","0","42","42","42","0","42","0","1","42","0","42","0","10","42","1","200600","42","42","42","30","0","42","42","0","42","42","620060042","1","42","10","0","42","42","0","0","1104","44","8554"
"200000001","47","0","43","43","43","0","43","0","1","43","0","43","0","10","43","1","200600","43","43","43","30","0","43","43","0","43","43","620060043","1","43","10","0","43","43","0","0","1160","47","9180"
"200000001","50","0","44","44","44","0","44","0","1","44","0","44","0","10","44","1","200600","44","44","44","30","0","44","44","0","44","44","620060044","1","44","10","0","44","44","0","0","1218","50","9806"
"200000001","54","0","45","45","45","0","45","0","1","45","0","45","0","10","45","1","200600","45","45","45","30","0","45","45","0","45","45","620060045","1","45","10","0","45","45","0","0","1274","53","10432"
"200000001","57","0","46","46","46","0","46","0","1","46","0","46","0","10","46","1","200600","46","46","46","30","0","46","46","0","46","46","620060046","1","46","10","0","46","46","0","0","1338","56","11571"
"200000001","61","0","47","47","47","0","47","0","1","47","0","47","0","10","47","1","200600","47","47","47","30","0","47","47","0","47","47","620060047","1","47","10","0","47","47","0","0","1403","60","12709"
"200000001","65","0","48","48","48","0","48","0","1","48","0","48","0","10","48","1","200600","48","48","48","30","0","48","48","0","48","48","620060048","1","48","10","0","48","48","0","0","1468","63","13848"
"200000001","69","0","49","49","49","0","49","0","1","49","0","49","0","10","49","1","200600","49","49","49","30","0","49","49","0","49","49","620060049","1","49","10","0","49","49","0","0","1532","66","14987"
"200000001","72","0","50","50","50","0","50","0","1","50","0","50","0","10","50","1","200600","50","50","50","30","0","50","50","0","50","50","620060050","1","50","10","0","50","50","0","0","1596","70","16126"
"200000001","75","0","51","51","51","0","51","0","1","51","0","51","0","10","51","1","200600","51","51","51","30","0","51","51","0","51","51","620060051","1","51","10","0","51","51","0","0","1660","73","17264"
"200000001","79","0","52","52","52","0","52","0","1","52","0","52","0","10","52","1","200600","52","52","52","30","0","52","52","0","52","52","620060052","1","52","10","0","52","52","0","0","1724","77","18403"
"200000001","82","0","53","53","53","0","53","0","1","53","0","53","0","10","53","1","200600","53","53","53","30","0","53","53","0","53","53","620060053","1","53","10","0","53","53","0","0","1788","80","19542"
"200000001","87","0","54","54","54","0","54","0","1","54","0","54","0","10","54","1","200600","54","54","54","30","0","54","54","0","54","54","620060054","1","54","10","0","54","54","0","0","1853","83","20681"
"200000001","90","0","55","55","55","0","55","0","1","55","0","55","0","10","55","1","200600","55","55","55","30","0","55","55","0","55","55","620060055","1","55","10","0","55","55","0","0","1918","87","21819"
"200000001","94","0","56","56","56","0","56","0","1","56","0","56","0","10","56","1","200600","56","56","56","30","0","56","56","0","56","56","620060056","1","56","10","0","56","56","0","0","1982","90","22958"
"200000001","97","0","57","57","57","0","57","0","1","57","0","57","0","10","57","1","200600","57","57","57","30","0","57","57","0","57","57","620060057","1","57","10","0","57","57","0","0","2067","94","24108"
"200000001","101","0","58","58","58","0","58","0","1","58","0","58","0","10","58","1","200600","58","58","58","30","0","58","58","0","58","58","620060058","1","58","10","0","58","58","0","0","2152","97","25258"
"200000001","105","0","59","59","59","0","59","0","1","59","0","59","0","10","59","1","200600","59","59","59","30","0","59","59","0","59","59","620060059","1","59","10","0","59","59","0","0","2238","101","26409"
"200000001","109","0","60","60","60","0","60","0","1","60","0","60","0","10","60","1","200600","60","60","60","30","0","60","60","0","60","60","620060060","1","60","10","0","60","60","0","0","2323","104","27559"
"200000001","112","0","61","61","61","0","61","0","1","61","0","61","0","10","61","1","200600","61","61","61","30","0","61","61","0","61","61","620060061","1","61","10","0","61","61","0","0","2409","108","28709"
"200000001","114","0","62","62","62","0","62","0","1","62","0","62","0","10","62","1","200600","62","62","62","30","0","62","62","0","62","62","620060062","1","62","10","0","62","62","0","0","2479","108","29148"
"200000001","115","0","63","63","63","0","63","0","1","63","0","63","0","10","63","1","200600","63","63","63","30","0","63","63","0","63","63","620060063","1","63","10","0","63","63","0","0","2549","108","29587"
"200000001","117","0","64","64","64","0","64","0","1","64","0","64","0","10","64","1","200600","64","64","64","30","0","64","64","0","64","64","620060064","1","64","10","0","64","64","0","0","2619","108","30026"
"200000001","118","0","65","65","65","0","65","0","1","65","0","65","0","10","65","1","200600","65","65","65","30","0","65","65","0","65","65","620060065","1","65","10","0","65","65","0","0","2689","109","30465"
"200000001","120","0","66","66","66","0","66","0","1","66","0","66","0","10","66","1","200600","66","66","66","30","0","66","66","0","66","66","620060066","1","66","10","0","66","66","0","0","2759","109","30904"
"200000001","122","0","67","67","67","0","67","0","1","67","0","67","0","10","67","1","200600","67","67","67","30","0","67","67","0","67","67","620060067","1","67","10","0","67","67","0","0","2829","109","31343"
"200000001","123","0","68","68","68","0","68","0","1","68","0","68","0","10","68","1","200600","68","68","68","30","0","68","68","0","68","68","620060068","1","68","10","0","68","68","0","0","2899","109","31782"
"200000001","125","0","69","69","69","0","69","0","1","69","0","69","0","10","69","1","200600","69","69","69","30","0","69","69","0","69","69","620060069","1","69","10","0","69","69","0","0","2969","109","32221"
"200000001","126","0","70","70","70","0","70","0","1","70","0","70","0","10","70","1","200600","70","70","70","30","0","70","70","0","70","70","620060070","1","70","10","0","70","70","0","0","3039","109","32660"
"200000001","128","0","71","71","71","0","71","0","1","71","0","71","0","10","71","1","200600","71","71","71","30","0","71","71","0","71","71","620060071","1","71","10","0","71","71","0","0","3109","109","33099"
"200000006","2","0","1","1","1","0","1","23","1","1","0","1","0","10","1","1","200700","1","1","1","30","0","1","1","0","1","1","620070001","1","1","10","0","1","1","0","0","0","3","356"
"200000006","3","0","2","2","2","0","2","23","1","2","0","2","0","10","2","1","200700","2","2","2","30","0","2","2","0","2","2","620070002","1","2","10","0","2","2","0","0","0","8","364"
"200000006","5","0","3","3","3","0","3","26","1","3","0","3","0","10","3","1","200700","3","3","3","30","0","3","3","0","3","3","620070003","1","3","10","0","3","3","0","0","0","5","371"
"200000006","5","0","4","4","4","0","4","29","1","4","0","4","0","10","4","1","200700","4","4","4","30","0","4","4","0","4","4","620070004","1","4","10","0","4","4","0","0","0","5","407"
"200000006","7","0","5","5","5","0","5","36","1","5","0","5","0","10","5","1","200700","5","5","5","30","0","5","5","0","5","5","620070005","1","5","10","0","5","5","0","0","0","7","517"
"200000006","8","0","6","6","6","0","6","80","1","6","0","6","0","10","6","1","200700","6","6","6","30","0","6","6","0","6","6","620070006","1","6","10","0","6","6","0","0","0","7","623"
"200000006","8","0","7","7","7","0","7","101","1","7","0","7","0","10","7","1","200700","7","7","7","30","0","7","7","0","7","7","620070007","1","7","10","0","7","7","0","0","0","7","670"
"200000006","9","0","8","8","8","0","8","123","1","8","0","8","0","10","8","1","200700","8","8","8","30","0","8","8","0","8","8","620070008","1","8","10","0","8","8","0","0","0","8","717"
"200000006","9","0","9","9","9","0","9","144","1","9","0","9","0","10","9","1","200700","9","9","9","30","0","9","9","0","9","9","620070009","1","9","10","0","9","9","0","0","0","8","763"
"200000006","9","0","10","10","10","0","10","165","1","10","0","10","0","10","10","1","200700","10","10","10","30","0","10","10","0","10","10","620070010","1","10","10","0","10","10","0","0","0","8","810"
"200000006","9","0","11","11","11","0","11","185","1","11","0","11","0","10","11","1","200700","11","11","11","30","0","11","11","0","11","11","620070011","1","11","10","0","11","11","0","0","0","8","950"
"200000006","9","0","12","12","12","0","12","204","1","12","0","12","0","10","12","1","200700","12","12","12","30","0","12","12","0","12","12","620070012","1","12","10","0","12","12","0","0","0","9","1089"
"200000006","14","0","13","13","13","0","13","235","1","13","0","13","0","10","13","1","200700","13","13","13","30","0","13","13","0","13","13","620070013","1","13","10","0","13","13","0","0","0","12","1229"
"200000006","14","0","14","14","14","0","14","249","1","14","0","14","0","10","14","1","200700","14","14","14","30","0","14","14","0","14","14","620070014","1","14","10","0","14","14","0","0","0","12","1324"
"200000006","15","0","15","15","15","0","15","262","1","15","0","15","0","10","15","1","200700","15","15","15","30","0","15","15","0","15","15","620070015","1","15","10","0","15","15","0","0","0","12","1418"
"200000006","15","0","16","16","16","0","16","276","1","16","0","16","0","10","16","1","200700","16","16","16","30","0","16","16","0","16","16","620070016","1","16","10","0","16","16","0","0","0","13","1513"
"200000006","15","0","17","17","17","0","17","290","1","17","0","17","0","10","17","1","200700","17","17","17","30","0","17","17","0","17","17","620070017","1","17","10","0","17","17","0","0","0","13","1608"
"200000006","16","0","18","18","18","0","18","303","1","18","0","18","0","10","18","1","200700","18","18","18","30","0","18","18","0","18","18","620070018","1","18","10","0","18","18","0","0","0","13","1702"
"200000006","16","0","19","19","19","0","19","317","1","19","0","19","0","10","19","1","200700","19","19","19","30","0","19","19","0","19","19","620070019","1","19","10","0","19","19","0","0","0","13","1797"
"200000006","16","0","20","20","20","0","20","331","1","20","0","20","0","10","20","1","200700","20","20","20","30","0","20","20","0","20","20","620070020","1","20","10","0","20","20","0","0","0","14","1892"
"200000006","17","0","21","21","21","0","21","344","1","21","0","21","0","10","21","1","200700","21","21","21","30","0","21","21","0","21","21","620070021","1","21","10","0","21","21","0","0","0","14","1986"
"200000006","17","0","22","22","22","0","22","358","1","22","0","22","0","10","22","1","200700","22","22","22","30","0","22","22","0","22","22","620070022","1","22","10","0","22","22","0","0","0","14","2081"
"200000006","19","0","23","23","23","0","23","386","1","23","0","23","0","10","23","1","200700","23","23","23","30","0","23","23","0","23","23","620070023","1","23","10","0","23","23","0","0","0","15","2278"
"200000006","20","0","24","24","24","0","24","415","1","24","0","24","0","10","24","1","200700","24","24","24","30","0","24","24","0","24","24","620070024","1","24","10","0","24","24","0","0","0","17","2475"
"200000006","22","0","25","25","25","0","25","443","1","25","0","25","0","10","25","1","200700","25","25","25","30","0","25","25","0","25","25","620070025","1","25","10","0","25","25","0","0","0","18","2672"
"200000006","23","0","26","26","26","0","26","471","1","26","0","26","0","10","26","1","200700","26","26","26","30","0","26","26","0","26","26","620070026","1","26","10","0","26","26","0","0","0","19","2868"
"200000006","25","0","27","27","27","0","27","499","1","27","0","27","0","10","27","1","200700","27","27","27","30","0","27","27","0","27","27","620070027","1","27","10","0","27","27","0","0","0","20","3065"
"200000006","26","0","28","28","28","0","28","528","1","28","0","28","0","10","28","1","200700","28","28","28","30","0","28","28","0","28","28","620070028","1","28","10","0","28","28","0","0","0","22","3262"
"200000006","28","0","29","29","29","0","29","556","1","29","0","29","0","10","29","1","200700","29","29","29","30","0","29","29","0","29","29","620070029","1","29","10","0","29","29","0","0","0","23","3459"
"200000006","29","0","30","30","30","0","30","603","1","30","0","30","0","10","30","1","200700","30","30","30","30","0","30","30","0","30","30","620070030","1","30","10","0","30","30","0","0","0","24","3869"
"200000006","29","0","31","31","31","0","31","650","1","31","0","31","0","10","31","1","200700","31","31","31","30","0","31","31","0","31","31","620070031","1","31","10","0","31","31","0","0","0","25","4280"
"200000006","30","0","32","32","32","0","32","697","1","32","0","32","0","10","32","1","200700","32","32","32","30","0","32","32","0","32","32","620070032","1","32","10","0","32","32","0","0","0","26","4690"
"200000006","31","0","33","33","33","0","33","744","1","33","0","33","0","10","33","1","200700","33","33","33","30","0","33","33","0","33","33","620070033","1","33","10","0","33","33","0","0","0","27","5101"
"200000006","31","0","34","34","34","0","34","791","1","34","0","34","0","10","34","1","200700","34","34","34","30","0","34","34","0","34","34","620070034","1","34","10","0","34","34","0","0","0","28","5511"
"200000006","32","0","35","35","35","0","35","838","1","35","0","35","0","10","35","1","200700","35","35","35","30","0","35","35","0","35","35","620070035","1","35","10","0","35","35","0","0","0","29","5921"
"200000006","32","0","36","36","36","0","36","885","1","36","0","36","0","10","36","1","200700","36","36","36","30","0","36","36","0","36","36","620070036","1","36","10","0","36","36","0","0","0","31","6332"
"200000006","33","0","37","37","37","0","37","932","1","37","0","37","0","10","37","1","200700","37","37","37","30","0","37","37","0","37","37","620070037","1","37","10","0","37","37","0","0","0","32","6742"
"200000006","34","0","38","38","38","0","38","979","1","38","0","38","0","10","38","1","200700","38","38","38","30","0","38","38","0","38","38","620070038","1","38","10","0","38","38","0","0","0","33","7152"
"200000006","34","0","39","39","39","0","39","1026","1","39","0","39","0","10","39","1","200700","39","39","39","30","0","39","39","0","39","39","620070039","1","39","10","0","39","39","0","0","0","34","7563"
"200000006","35","0","40","40","40","0","40","1073","1","40","0","40","0","10","40","1","200700","40","40","40","30","0","40","40","0","40","40","620070040","1","40","10","0","40","40","0","0","0","35","7973"
"200000006","36","0","41","41","41","0","41","1120","1","41","0","41","0","10","41","1","200700","41","41","41","30","0","41","41","0","41","41","620070041","1","41","10","0","41","41","0","0","0","36","8384"
"200000006","36","0","42","42","42","0","42","1167","1","42","0","42","0","10","42","1","200700","42","42","42","30","0","42","42","0","42","42","620070042","1","42","10","0","42","42","0","0","0","37","8794"
"200000006","37","0","43","43","43","0","43","1214","1","43","0","43","0","10","43","1","200700","43","43","43","30","0","43","43","0","43","43","620070043","1","43","10","0","43","43","0","0","0","38","9204"
"200000006","39","0","44","44","44","0","44","1253","1","44","0","44","0","10","44","1","200700","44","44","44","30","0","44","44","0","44","44","620070044","1","44","10","0","44","44","0","0","0","40","9993"
"200000006","41","0","45","45","45","0","45","1293","1","45","0","45","0","10","45","1","200700","45","45","45","30","0","45","45","0","45","45","620070045","1","45","10","0","45","45","0","0","0","41","10783"
"200000006","43","0","46","46","46","0","46","1332","1","46","0","46","0","10","46","1","200700","46","46","46","30","0","46","46","0","46","46","620070046","1","46","10","0","46","46","0","0","0","43","11572"
"200000006","44","0","47","47","47","0","47","1413","1","47","0","47","0","10","47","1","200700","47","47","47","30","0","47","47","0","47","47","620070047","1","47","10","0","47","47","0","0","0","43","11572"
"200000006","45","0","48","48","48","0","48","2041","1","48","0","48","0","10","48","1","200700","48","48","48","30","0","48","48","0","48","48","620070048","1","48","10","0","48","48","0","0","0","45","16609"
"200000006","44","0","49","49","49","0","49","2119","1","49","0","49","0","10","49","1","200700","49","49","49","30","0","49","49","0","49","49","620070049","1","49","10","0","49","49","0","0","0","44","17497"
