f76b706117a253bc41c22017b637e49f8659ed4386e20f516b88bc5170eae37e,b0d7e120fa041602d7135985f5a7e143c8045c67d36dc72e5cb38be29512b2fa,2700e8a5d9b1c8fa4f7614784f04df86dda510da40d97484ec14251b4d4308e0,8292db861c588237caa82f6c455ca1cf39d92982c46a9969bd935e680f78f3b4,181e0e805a21ac13443d6190d1a845ab2f3430d245ae13999948d1871df68ece,b7883b4788d6ff052398e610c21fd9456e6a503a5be1796864462f5d427f6615,c989225c1b5de3292fd07ae48348c3d262b7202894f2e09bf8522ae0eb1f393e,9dcf379c6f387c6abace8b973ee287f865ab8060b5f273e63c2fc46584acfd63,5a7942e8202b6d6c655b8ab8c716c42de2e83ee3c02a8483c91e4b9f2a4a4a7e,30bf7d4e359e339ca2a180e4646e9a56e107f242bdf38d702265ab63519505eb,96cd2ad31fe8cc947f2aa9fe355da4282619b3a6e698ee72dea0e4746f2dbba1,0b364a0719a7cd0124dba48504a85ee85b69ceb57824f1150672e922d8214c97,fefe0cd0860bd2712c11cd0becc45c10b7bf10e1f44d3a38a8a7f68d4184fd4d
"0","3","vo_minigame_1012_gamestart_111","0","7","7","13100401","0","1","0","0","1004","鉄は熱いうちに打て、\n…ってね♪"
"0","3","vo_minigame_1012_gamestart_112","0","1","1","13100402","0","1","0","0","1004","よし、もっぺんやるわよ！"
"0","3","vo_minigame_1012_gamestart_113","0","9","9","13100501","0","1","0","0","1005","スズナもちゃんと勉強してるみたいね～"
"0","3","vo_minigame_1012_gamestart_114","0","3","3","13100502","0","1","0","0","1005","あんたがスズナの\n先生？　…ふーん"
"0","3","vo_minigame_1012_start_100","0","1","1","13110101","0","1","0","0","1101","問題！"
"0","3","vo_minigame_1012_start_101","0","1","1","13110102","0","1","0","0","1101","いくわよ！"
"0","3","vo_minigame_1012_start_102","0","7","7","13110103","0","1","0","0","1101","解けるかしら？"
"0","3","vo_minigame_1012_start_103","0","2","2","13110201","0","1","0","0","1102","次はいける！"
"0","3","vo_minigame_1012_start_104","0","1","1","13110202","0","1","0","0","1102","諦めないで！"
"0","3","vo_minigame_1012_start_105","0","1","1","13110203","0","1","0","0","1102","取り返すのよ！"
"4","3","vo_minigame_1012_start_106","0","1","1","13110301","2","1","0","0","1103","さあ次よ！"
"4","3","vo_minigame_1012_start_107","0","1","1","13110302","2","1","0","0","1103","落ち着いてね！"
"4","3","vo_minigame_1012_start_108","0","7","7","13110303","2","1","0","0","1103","これは解ける？"
"7","3","vo_minigame_1012_start_109","0","2","2","13110304","5","1","0","0","1103","まだ気を抜かないで！"
"7","3","vo_minigame_1012_start_110","0","1","1","13110305","5","1","0","0","1103","ほら、次いくわよ！"
"7","3","vo_minigame_1012_start_111","0","8","8","13110306","5","1","0","0","1103","まだまだ続くわよ！"
"10","3","vo_minigame_1012_start_112","0","2","2","13110307","8","1","0","0","1103","最後まで集中よ！"
"10","1","vo_minigame_1012_start_113","0","8","8","13110308","8","1","0","0","1103","ラストスパート！"
"10","1","vo_minigame_1012_start_114","0","1","1","13110309","8","1","0","0","1103","走り切って！"
"2","3","vo_minigame_1012_start_115","0","2","2","13110401","2","1","0","0","1104","適当に選ぶんじゃないわよ！"
"2","3","vo_minigame_1012_start_116","0","7","7","13110402","2","1","0","0","1104","正解はどれでしょう？"
"2","3","vo_minigame_1012_start_117","0","1","1","13110403","2","1","0","0","1104","正解は一つよ！"
"1","3","vo_minigame_1012_start_118","0","3","3","13110404","1","1","0","0","1104","どっちかしら？"
"1","3","vo_minigame_1012_start_119","0","2","2","13110405","1","1","0","0","1104","迷った時は運任せよ！"
"1","3","vo_minigame_1012_start_120","0","5","5","13110406","1","1","0","0","1104","〇？　それとも×？"
"3","3","vo_minigame_1012_start_121","0","1","1","13110407","3","1","0","0","1104","いくつか選びなさい"
"3","3","vo_minigame_1012_start_122","0","0","0","13110408","3","1","0","0","1104","答えは複数あるわ！"
"3","3","vo_minigame_1012_start_123","0","3","3","13110409","3","1","0","0","1104","いくつ正解があるのかしら？"
"0","3","vo_minigame_1012_start_127","0","1","1","13110501","0","1","0","0","1105","これはできてたわね"
"0","3","vo_minigame_1012_start_128","0","10","10","13110502","0","1","0","0","1105","見覚えのある問題ね"
"0","3","vo_minigame_1012_start_129","0","8","8","13110503","0","1","0","0","1105","前に正解してるわ"
"0","3","vo_minigame_1012_start_124","0","3","3","13110601","0","1","0","0","1106","これは解ける？"
"0","3","vo_minigame_1012_start_125","0","3","3","13110602","0","1","0","0","1106","これまだ正解してないわ"
"0","3","vo_minigame_1012_start_126","0","1","1","13110603","0","1","0","0","1106","目指せ初正解！"
"0","3","vo_minigame_1012_start_130","0","8","8","13110701","0","1","0","0","1107","ここまでパーフェクトよ！"
"0","3","vo_minigame_1012_start_131","0","7","7","13110702","0","1","0","0","1107","最後ビシッと決めちゃえ！"
"0","3","vo_minigame_1012_start_132","0","3","3","13110801","0","1","0","0","1108","次間違えたら…"
"0","3","vo_minigame_1012_start_133","0","2","2","13110802","0","1","0","0","1108","最後くらい正解しなさい！"
"0","3","vo_minigame_1012_correct_100","0","1","1","13120101","0","1","0","0","1201","正解よ！"
"0","3","vo_minigame_1012_correct_101","0","7","7","13120102","0","1","0","0","1201","やるわね！"
"0","3","vo_minigame_1012_correct_102","0","8","8","13120103","0","1","0","0","1201","いいじゃない！"
"0","3","vo_minigame_1012_correct_103","0","1","1","13120104","0","1","0","0","1201","それよ！"
"0","3","vo_minigame_1012_correct_104","0","1","1","13120105","0","1","0","0","1201","できてるわ！"
"0","3","vo_minigame_1012_correct_105","0","8","8","13120106","0","1","0","0","1201","ナイス！"
"0","3","vo_minigame_1012_correct_106","0","7","7","13120107","0","1","0","0","1201","バッチリね！"
"3000","3","vo_minigame_1012_correct_110","8","5","5","13120201","0","1","0.01","0","1202","はやっ！"
"3000","3","vo_minigame_1012_correct_111","0","5","5","13120202","0","1","0","0","1202","すごっ！"
"6000","3","vo_minigame_1012_correct_112","0","7","7","13120203","3001","1","0","0","1202","いいテンポよ！"
"6000","3","vo_minigame_1012_correct_113","0","1","1","13120204","3001","1","0","0","1202","速いわね！"
"6000","3","vo_minigame_1012_correct_114","0","8","8","13120205","3001","1","0","0","1202","素晴らしい！"
"-1","3","vo_minigame_1012_correct_116","0","1","1","13120206","13333","1","0","0","1202","ちょっと迷った？"
"0","3","vo_minigame_1012_correct_120","8","5","5","13120301","0","1","0.01","0","1203","あんた天才！？"
"0","3","vo_minigame_1012_correct_124","0","1","1","13120401","0","1","0","0","1204","覚えてるわね！"
"0","3","vo_minigame_1012_correct_126","0","7","7","13120402","0","1","0","0","1204","完璧みたいね！"
"0","3","vo_minigame_1012_correct_121","0","8","8","13120501","0","1","0","0","1205","解けたわね！"
"0","3","vo_minigame_1012_correct_122","0","8","8","13120502","0","1","0","0","1205","それで正解よ！"
"-1","3","vo_minigame_1012_correct_127","0","5","5","13120601","3","1","0","0","1206","またまた正解！"
"-1","3","vo_minigame_1012_correct_130","0","1","1","13120701","3","1","0","0","1207","こっからよ！"
"0","3","vo_minigame_1012_incorrect_100","0","4","4","13130101","0","1","0","0","1301","不正解！"
"0","3","vo_minigame_1012_incorrect_101","0","2","2","13130102","0","1","0","0","1301","違う！"
"0","3","vo_minigame_1012_incorrect_102","0","3","3","13130103","0","1","0","0","1301","間違いね…！"
"0","3","vo_minigame_1012_incorrect_103","0","4","4","13130104","0","1","0","0","1301","やっちゃった…！"
"0","3","vo_minigame_1012_incorrect_104","0","4","4","13130105","0","1","0","0","1301","あちゃ…！"
"0","3","vo_minigame_1012_incorrect_105","6","3","3","13130106","0","1","0.01","0","1301","残念ね…！"
"0","3","vo_minigame_1012_incorrect_106","0","2","2","13130107","0","1","0","0","1301","次こそは！"
"3000","3","vo_minigame_1012_incorrect_110","0","3","3","13130201","0","1","0","0","1302","落ち着きなさい！？"
"3000","3","vo_minigame_1012_incorrect_111","8","6","6","13130202","0","1","0.01","0","1302","今のなに！？"
"6000","3","vo_minigame_1012_incorrect_112","0","3","3","13130203","3001","1","0","0","1302","焦んないで！"
"6000","3","vo_minigame_1012_incorrect_113","0","2","2","13130204","3001","1","0","0","1302","ゆっくりでいいの！"
"6000","3","vo_minigame_1012_incorrect_114","0","2","2","13130205","3001","1","0","0","1302","速さより正確さ！"
"-1","3","vo_minigame_1012_incorrect_115","0","5","5","13130206","20000","1","0","0","1302","考えすぎた？"
"0","3","vo_minigame_1012_incorrect_120","0","9","9","13130301","0","1","0","0","1303","これはしょうがないわ…"
"0","3","vo_minigame_1012_incorrect_121","6","3","3","13130401","0","1","0.01","0","1304","できてた問題よ？"
"0","3","vo_minigame_1012_incorrect_122","2","6","6","13130402","0","1","0.01","0","1304","ちゃんと復習した？"
"0","3","vo_minigame_1012_incorrect_124","0","1","1","13130501","0","1","0","0","1305","一部は合ってたわ！"
"0","3","vo_minigame_1012_incorrect_125","0","5","5","13130502","0","1","0","0","1305","んー、惜しいわね！"
"0","3","vo_minigame_1012_hint_100","0","3","3","13140101","0","1","0","0","1401","どう…？"
"0","3","vo_minigame_1012_hint_101","0","10","10","13140102","0","1","0","0","1401","解けそう？"
"0","3","vo_minigame_1012_hint_102","2","3","3","13140103","0","1","0.01","0","1401","うーん…"
"0","3","vo_minigame_1012_hint_103","0","1","1","13140104","0","1","0","0","1401","さあどれ？"
"0","3","vo_minigame_1012_hint_104","0","1","1","13140105","0","1","0","0","1401","考えて…"
"0","3","vo_minigame_1012_hint_105","0","6","6","13140106","0","1","0","0","1401","寝てる？"
"0","3","vo_minigame_1012_hint_106","0","2","2","13140107","0","1","0","0","1401","おーい"
"0","3","vo_minigame_1012_hint_107","0","2","2","13140108","0","1","0","0","1401","最悪運任せよ！"
"0","3","vo_minigame_1012_hint_108","0","2","2","13140109","0","1","0","0","1401","よそ見してんじゃないわよ！"
"0","3","vo_minigame_1012_hint_110","6","3","3","13140201","0","1","0.01","0","1402","難しいわね…"
"0","3","vo_minigame_1012_hint_111","0","3","3","13140202","0","1","0","0","1402","難問ね…"
"0","3","vo_minigame_1012_hint_112","0","9","9","13140203","0","1","0","0","1402","勘でいっちゃう…？"
"20000","3","vo_minigame_1012_hint_113","11","7","7","13150101","3001","1","0.01","0","1501","ヒントあげるわ！"
"20000","3","vo_minigame_1012_hint_114","0","1","1","13150102","3001","1","0","0","1501","これで分かる？"
"20000","3","vo_minigame_1012_hint_115","11","7","7","13150103","3001","1","0.01","0","1501","特別サービスよ！"
"3000","3","vo_minigame_1012_hint_116","0","5","5","13150104","0","1","0","0","1501","もう頼っちゃう？"
"3000","3","vo_minigame_1012_hint_117","0","9","9","13150105","0","1","0","0","1501","しょうがないわねー"
"4","3","vo_minigame_1012_tap_100","5","10","10","13160101","1","1","0.01","0","1601","なによ？"
"4","3","vo_minigame_1012_tap_101","5","10","10","13160102","1","1","0.01","0","1601","消しゴム貸してほしいの？"
"9","3","vo_minigame_1012_tap_102","0","4","4","13160103","5","1","0","0","1601","いやなんなのよ？"
"9","3","vo_minigame_1012_tap_103","0","6","6","13160104","5","1","0","0","1601","ゴミでもついてる？"
"-1","3","vo_minigame_1012_tap_104","1","2","2","13160105","10","1","0.01","0","1601","いい加減怒るわよ！"
"-1","3","vo_minigame_1012_tap_105","1","2","2","13160106","10","1","0.01","0","1601","何回触んのよ！！"
"0","3","vo_minigame_1012_select_100","0","1","1","13200101","0","1","0","0","2001","どの科目を勉強するか\n選びなさい！"
"0","3","vo_minigame_1012_select_101","0","8","8","13200102","0","1","0","0","2001","勉強熱心ね！\nさあ科目は何にする？"
"0","3","vo_minigame_1012_select_102","7","4","8","13200103","0","1","3.03","0","2001","勉強、勉強、楽しいな～♪\n…！　は、はやく選びなさい！"
"0","3","vo_minigame_1012_archive_100","0","1","1","13400101","0","1","0","0","4001","これまでに勉強した内容を\n振り返れるわよ\n間違えちゃった問題も\nここで復習できるわ！"
"0","1","vo_minigame_1012_correct_207","4","2","2","21120101","0","2","0.01","0","1201","やった、〇ゲット～♪"
"0","1","vo_minigame_1012_correct_208","4","2","2","21120102","0","2","0.01","0","1201","やったねヒデサイ♪"
"0","1","vo_minigame_1012_correct_209","4","3","3","21120103","0","2","0.01","0","1201","さっすがヒデサイ♪"
"-1","1","vo_minigame_1012_correct_215","0","5","5","21120201","13333","2","0","0","1202","解けたっ…！"
"-1","1","vo_minigame_1012_correct_217","0","6","6","21120202","13333","2","0","0","1202","お、正解？"
"0","1","vo_minigame_1012_correct_218","0","6","6","21120301","0","2","0","0","1203","すごーい！"
"0","1","vo_minigame_1012_correct_219","4","2","2","21120302","0","2","0.01","0","1203","はなまる～♪"
"0","1","vo_minigame_1012_correct_225","0","2","2","21120401","0","2","0","0","1204","覚えてた～"
"0","1","vo_minigame_1012_correct_223","0","4","4","21120501","0","2","0","0","1205","やっと解けたよ～！"
"-1","1","vo_minigame_1012_correct_228","4","2","2","21120601","3","2","0.01","0","1206","テンアゲ～♪"
"-1","1","vo_minigame_1012_correct_231","0","3","3","21120701","3","2","0","0","1207","逆転開始！"
"0","1","vo_minigame_1012_incorrect_207","6","9","9","21130101","0","2","0.01","0","1301","テンサゲ～"
"0","1","vo_minigame_1012_incorrect_208","0","4","4","21130102","0","2","0","0","1301","間違いなの？"
"0","1","vo_minigame_1012_incorrect_209","0","4","4","21130103","0","2","0","0","1301","違うんじゃないかな？"
"-1","1","vo_minigame_1012_incorrect_216","0","4","4","21130201","20000","2","0","0","1302","遅かった？"
"-1","1","vo_minigame_1012_incorrect_217","0","8","8","21130202","20000","2","0","0","1302","ぼーっとしちゃった…！"
"0","1","vo_minigame_1012_incorrect_218","6","4","4","21130301","0","2","0.01","0","1303","きびしーよー"
"0","1","vo_minigame_1012_incorrect_219","0","8","8","21130302","0","2","0","0","1303","おにムズだよね～"
"0","1","vo_minigame_1012_incorrect_223","0","6","6","21130401","0","2","0","0","1304","あれ、違った…？"
"0","1","vo_minigame_1012_incorrect_226","0","8","8","21130501","0","2","0","0","1305","あとちょいだったね…！"
"10","1","vo_minigame_1012_result_2000","0","0","6","21300101","10","2","3.32","1","3001","すご、全部〇じゃん…！\nこの調子で教えてくれたら\nうちも頭よくなりそー！"
"10","1","vo_minigame_1012_result_2001","3","2","6","21300102","10","2","6.5","1","3001","え、〇しかなかった…？\n満点ってほんとにあるんだ…\nヒデサイマジすごい…！"
"10","1","vo_minigame_1012_result_2002","5","6","3","21300103","10","2","3.1","1","3001","満点じゃん！　やりー！\nもしかしてヒデサイには\n簡単過ぎた感じ？"
"10","1","vo_minigame_1012_result_2003","11","2","3","21300104","10","2","2.06","2","3001","ビシッと決まったね！\nヒデサイ、ベンキョー\n教えてくれてありがとー♪"
"10","1","vo_minigame_1012_result_2004","0","7","3","21300105","10","2","4.45","2","3001","ムズい問題もぜーんぶ正解！\n激アツじゃん！\nヒデサイ、頭よすぎ～"
"10","1","vo_minigame_1012_result_2005","11","2","2","21300106","10","2","0.01","2","3001","きゃはっ、満点じゃん！\n一緒にベンキョーしてる\nうちまでいい気分！"
"10","1","vo_minigame_1012_result_2006","11","3","2","21300107","10","2","6.64","3","3001","ヒデサイ、満点パーフェクト！\nこれで、もーサイツヨだね！\nそれっ、ハイタッチ～！"
"10","1","vo_minigame_1012_result_2007","0","6","6","21300108","10","2","0","3","3001","カンペキ過ぎて\nまぶしぃんですけど！\n〇しかないってどゆこと！？"
"10","1","vo_minigame_1012_result_2008","0","7","6","21300109","10","2","5.76","3","3001","おにムズでも満点じゃん…！\nヒデサイセンセーマジすごい！\nこれからも頼りにしてるよ～"
"9","1","vo_minigame_1012_result_2009","0","6","6","21300110","7","2","0","1","3001","ヒデサイ、もしかして\nよゆーな感じ？\n正解しまくりじゃん！"
"9","1","vo_minigame_1012_result_2010","0","7","2","21300111","7","2","2.59","1","3001","〇いっぱいで、わろ～\nてかヒデサイ教えるのうまっ！\nめちゃわかりやすかったよ♪"
"9","1","vo_minigame_1012_result_2011","11","3","2","21300112","7","2","4.09","1","3001","これだけ〇あったら、\nめちゃ気持ちいいね♪\n次は満点取っちゃおー！"
"9","1","vo_minigame_1012_result_2012","0","3","2","21300113","7","2","2.47","2","3001","満点まで、もーすぐじゃん！\nさっすがヒデサイ！\nバイブス上がってきた～"
"9","1","vo_minigame_1012_result_2013","11","3","3","21300114","7","2","0.01","2","3001","きゃはっ、めちゃ解けてる～\nもー次は満点っしょ！\nテンアゲしてきたね♪"
"9","1","vo_minigame_1012_result_2014","0","2","2","21300115","7","2","0","2","3001","ヒデサイのおかげで\nうちもちょっちベンキョー\nわかってきたかも！"
"9","1","vo_minigame_1012_result_2015","0","2","6","21300116","7","2","3.45","3","3001","おにムズ問題も\n〇ばっかじゃん…！\nヒデサイ、マジ心強い！"
"9","1","vo_minigame_1012_result_2016","0","3","3","21300117","7","2","0","3","3001","ヒデサイセンセーに\n追いつけ追い越せ！\nうちもがんばる～！"
"9","1","vo_minigame_1012_result_2017","0","3","2","21300118","7","2","4","3","3001","おにムズ問題も\nあとちょいで満点じゃん！\nもーここまできたら\nやるしかないっしょ！"
"6","1","vo_minigame_1012_result_2018","0","0","6","21300119","4","2","0.92","1","3001","お！　あと半分だし\nうちも、もうちっと\nがんばってみるね！"
"6","1","vo_minigame_1012_result_2019","0","3","0","21300120","4","2","4.36","1","3001","まだイミフな問題あるけど\n悪くないよね？\nバイブス上がってきたし\n次もっとイケんじゃない？"
"6","1","vo_minigame_1012_result_2020","0","2","6","21300121","4","2","2.35","1","3001","だいたい半分ぐらい？\nじゃあ、こっからだね！\n集中、集中！"
"6","1","vo_minigame_1012_result_2021","0","2","0","21300122","4","2","2.13","2","3001","これで半分ぐらい？\nよしっ、とりま赤点回避！\nやりー！"
"6","1","vo_minigame_1012_result_2022","0","2","0","21300123","4","2","2.38","2","3001","あともう半分だね！\nフレッフレッ、ヒデサイ！\nうちもがんばる～！"
"6","1","vo_minigame_1012_result_2023","0","0","4","21300124","4","2","3.5","2","3001","う～ん、やっぱムズいね\nでも、半分ぐらい〇だし\nイケそーな気するね！"
"6","1","vo_minigame_1012_result_2024","0","6","0","21300125","4","2","2.25","3","3001","だいたい半分正解？\nとゆーことは\nあと半分で満点じゃん！"
"6","1","vo_minigame_1012_result_2025","0","6","3","21300126","4","2","2.14","3","3001","やるじゃんヒデサイ！\nえ？　もっと上目指すの？\nじゃあうちもがんばる！"
"6","1","vo_minigame_1012_result_2026","0","2","6","21300127","4","2","3.75","3","3001","おにムズだったのに\n半分解けてる…！？\nヒデサイいい感じ！"
"3","1","vo_minigame_1012_result_2027","5","10","4","21300128","1","2","2.53","1","3001","おにムズだったね～\n…え？　これって簡単なの？\nえへへ、うそだ～？"
"3","1","vo_minigame_1012_result_2028","9","4","4","21300129","1","2","0.01","1","3001","…ねーねー、ヒデサイ\nうちに合わせて\n悪い点取らなくていいんだよ？"
"3","1","vo_minigame_1012_result_2029","0","3","0","21300130","1","2","2.93","1","3001","ウォーミングアップは\nこんなところで…\nヒデサイ、次は\n本気出しちゃおうよ！"
"3","1","vo_minigame_1012_result_2030","4","3","0","21300131","1","2","4.26","2","3001","あ、ヒデサイ\nうちと点数おそろじゃん！\n一緒に赤点取っちゃおっか～♪"
"3","1","vo_minigame_1012_result_2031","0","10","10","21300132","1","2","0","2","3001","えーっと…\nもっかい教えてくれたら\n次はもうちょい\nイケる気するよっ！"
"3","1","vo_minigame_1012_result_2032","5","0","9","21300133","1","2","4.98","2","3001","うちもさっぱりだった～\nどこ間違えたんだろ…？\nもっかいベンキョーしてみる？"
"3","1","vo_minigame_1012_result_2033","9","4","4","21300134","1","2","0.01","3","3001","おにムズ過ぎてマジさっぱり…\nどーしよ…\nヒデサイ、助けて～"
"3","1","vo_minigame_1012_result_2034","6","4","4","21300135","1","2","0.01","3","3001","赤点って感じ？\nう～ん…せっかくだし\nうちと一緒にがんばろ！"
"3","1","vo_minigame_1012_result_2035","11","10","4","21300136","1","2","2.51","3","3001","やっぱムズいね…\nでも０点じゃないし\nオーライっしょ！"
"0","1","vo_minigame_1012_result_2036","0","6","0","21300137","0","2","2.54","1","3001","よし、結果は…\nって０ってマ！？\nヒデサイ、どーしちゃったの？"
"0","1","vo_minigame_1012_result_2037","5","10","2","21300138","0","2","4.08","1","3001","ヒデサイ\nわざと０点取ったっしょ？\n違うの？　ほんとに～？"
"0","1","vo_minigame_1012_result_2038","0","4","6","21300139","0","2","3.41","1","3001","ヒデサイ、０点だね…\nうちが代わりに\nベンキョー教えてあげよっか…？"
"0","1","vo_minigame_1012_result_2039","0","8","10","21300140","0","2","4.1","2","3001","んーっと…\nぜんぜんわかんなかった！\nでも、ベンキョーって\nいつもそーだよね！"
"0","1","vo_minigame_1012_result_2040","4","2","6","21300141","0","2","5.8","2","3001","これ、うちら習ったっけ？\nヒデサイも覚えてない感じ？\nじゃあ仕方ないっしょ！\n次いこ次！"
"0","1","vo_minigame_1012_result_2041","3","8","10","21300142","0","2","4.6","2","3001","ねねね、全部×って\nこれはこれでレアなんじゃ？\n喜んじゃダメ？"
"0","1","vo_minigame_1012_result_2042","0","2","10","21300143","0","2","6.04","3","3001","おにムズってのはわかった！\nこれも一歩前進…だよね？\n次がんばろーよ！"
"0","1","vo_minigame_1012_result_2043","4","3","9","21300144","0","2","1.92","3","3001","０点…！　でもでも\nうちらバイブスは満点じゃん♪\nヒデサイ、もっかいやろ！"
"0","1","vo_minigame_1012_result_2044","0","7","7","21300145","0","2","0","3","3001","ヒデサイと同じ点数\nちょっちうれしーかも？\n一緒に０からがんばろーね！"
"0","2","vo_minigame_1012_correct_232","0","2","2","22120101","0","2","0","0","1201","えへへ～"
"0","2","vo_minigame_1012_correct_233","0","6","6","22120102","0","2","0","0","1201","へぇ～"
"0","2","vo_minigame_1012_correct_234","0","3","3","22120103","0","2","0","0","1201","まる～♪"
"3000","2","vo_minigame_1012_correct_235","0","2","2","22120201","0","2","0","0","1202","びゅーん！"
"3000","2","vo_minigame_1012_correct_236","0","2","2","22120202","0","2","0","0","1202","やりー！"
"6000","2","vo_minigame_1012_correct_237","0","3","3","22120203","3001","2","0","0","1202","ナイス～"
"-1","2","vo_minigame_1012_correct_238","0","6","6","22120204","13333","2","0","0","1202","ギリギリ～！"
"0","2","vo_minigame_1012_correct_239","0","7","7","22120301","0","2","0","0","1203","どやぁ！"
"0","2","vo_minigame_1012_correct_241","4","3","3","22120401","0","2","0.01","0","1204","だよね♪"
"0","2","vo_minigame_1012_correct_240","0","6","6","22120501","0","2","0","0","1205","イケた！"
"-1","2","vo_minigame_1012_correct_242","0","2","2","22120601","3","2","0","0","1206","サイツヨ～"
"-1","2","vo_minigame_1012_correct_243","0","5","5","22120701","3","2","0","0","1207","負けないよ～"
"0","2","vo_minigame_1012_incorrect_227","0","4","4","22130101","0","2","0","0","1301","ダメ？"
"0","2","vo_minigame_1012_incorrect_228","6","4","4","22130102","0","2","0.01","0","1301","ガーンッ…！"
"0","2","vo_minigame_1012_incorrect_229","0","5","5","22130103","0","2","0","0","1301","むむっ…！"
"3000","2","vo_minigame_1012_incorrect_231","0","6","6","22130202","0","2","0","0","1302","ええ…！？"
"6000","2","vo_minigame_1012_incorrect_232","0","4","4","22130203","3001","2","0","0","1302","あちゃ～…"
"-1","2","vo_minigame_1012_incorrect_233","0","4","4","22130204","20000","2","0","0","1302","待ってよ～"
"0","2","vo_minigame_1012_incorrect_234","0","9","9","22130301","0","2","0","0","1303","おにムズ～"
"0","2","vo_minigame_1012_incorrect_235","0","10","10","22130401","0","2","0","0","1304","なんだっけ？"
"0","2","vo_minigame_1012_incorrect_236","0","5","5","22130501","0","2","0","0","1305","くやし～"
"30000","2","vo_minigame_1012_time_200","3","6","6","22170101","20000","2","0.01","0","1701","もー終わりそう！"
"30000","2","vo_minigame_1012_time_201","9","5","5","22170102","20000","2","0.01","0","1701","急がなきゃ…！"
"-1","2","vo_minigame_1012_result_2045","4","3","2","22300101","20","2","2.81","1","3001","〇多すぎてわろ～\nスラスラ解いてくし\nまじカッコよかったよ♪"
"-1","2","vo_minigame_1012_result_2046","11","2","3","22300102","20","2","2.31","1","3001","点数イケイケじゃん！　\nもしかして、ヒデサイには\n簡単過ぎた感じ？"
"-1","2","vo_minigame_1012_result_2047","11","3","3","22300103","20","2","0.01","1","3001","きゃはっ、もうバッチリだね♪\n他の問題も教えてほしーし\n次はムズいのいっちゃう？"
"-1","2","vo_minigame_1012_result_2048","11","7","6","22300104","20","2","4.33","2","3001","ムズい問題なのに\n〇でいっぱいじゃん…！\nさっすが、ヒデサイセンセー！"
"-1","2","vo_minigame_1012_result_2049","0","2","6","22300105","20","2","5.73","2","3001","一緒にベンキョー\nしてるだけなのに\nうちまで賢くなった気する…！\nマジありがとね"
"-1","2","vo_minigame_1012_result_2050","8","6","6","22300106","20","2","0.01","2","3001","これってムズい問題だよね？\nなんで簡単に解いてくの？\nヒデサイ、すごすぎ！"
"-1","2","vo_minigame_1012_result_2051","0","3","6","22300107","20","2","4.02","3","3001","おにムズなのに\n答えるの一瞬だったね…！\nヒデサイ、頭良すぎじゃん？"
"-1","2","vo_minigame_1012_result_2052","11","3","2","22300108","20","2","5.24","3","3001","まる、まる、はなまる～\nきゃははっ、すごっ！\nさっすがヒデサイ！\nハイタッチー！"
"-1","2","vo_minigame_1012_result_2053","4","3","2","22300109","20","2","4.6","3","3001","これだけ教えてもらったら\nもうテストもよゆーっしょ！\nヒデサイ、マジありがとね♪"
"-1","2","vo_minigame_1012_result_2054","0","10","6","22300110","20","2","5.57","1","3001","うちこんなの初めて見た…！\nヒデサイセンセー、神ってる！\nそだ、記念にこれ飾っとこうよ♪\nえ、それはちょっち恥ずかしい？"
"-1","2","vo_minigame_1012_result_2054","0","10","6","22300112","20","2","5.57","2","3001","うちこんなの初めて見た…！\nヒデサイセンセー、神ってる！\nそだ、記念にこれ飾っとこうよ♪\nえ、それはちょっち恥ずかしい？"
"-1","2","vo_minigame_1012_result_2054","0","10","6","22300114","20","2","5.57","3","3001","うちこんなの初めて見た…！\nヒデサイセンセー、神ってる！\nそだ、記念にこれ飾っとこうよ♪\nえ、それはちょっち恥ずかしい？"
"19","2","vo_minigame_1012_result_2056","0","2","2","22300116","15","2","0","1","3001","めちゃ問題あったのに\nバンバン答えてくし\n超頼もしかった！"
"19","2","vo_minigame_1012_result_2057","11","3","6","22300117","15","2","5.23","1","3001","おーさすがヒデサイ！\n〇の数も超ヒデサイだね♪\nイェーイ！"
"19","2","vo_minigame_1012_result_2058","11","2","3","22300118","15","2","3.23","1","3001","ヒデサイ、〇でいっぱいじゃん♪\nうちも教えてもらったとこは\nけっこー覚えてきたかも？"
"19","2","vo_minigame_1012_result_2059","10","7","3","22300119","15","2","6","2","3001","アゲアゲな点数じゃん！\nとりま、どやっとく？\nせーの、どやぁ…！"
"19","2","vo_minigame_1012_result_2060","0","7","7","22300120","15","2","0","2","3001","ムズい問題も\nだんだん解けてくると\nたのしーね\nちょっち感動～"
"19","2","vo_minigame_1012_result_2061","0","6","6","22300121","15","2","0","2","3001","たくさん解いても\nヒデサイは頭パンクしないの？\nスゴ…！"
"19","2","vo_minigame_1012_result_2062","3","2","6","22300122","15","2","3.06","3","3001","わわっ、〇ばっかり…！\nこの調子なら\n次は20に届くんじゃない？"
"19","2","vo_minigame_1012_result_2063","0","5","6","22300123","15","2","5.74","3","3001","15個以上〇って…！\nおにムズなのに、すごすぎ～\nうちもがんばらなきゃ！"
"19","2","vo_minigame_1012_result_2064","0","3","6","22300124","15","2","2.67","3","3001","すっごい集中力…！\nもしかして、ヒデサイ\nおにムズ問題ほど\n燃える感じっしょ？"
"14","2","vo_minigame_1012_result_2067","0","3","3","22300131","10","2","0","1","3001","きゃはっ、いい感じ！\nたくさん解けてるし\nベンキョーの成果\n…ってやつだね♪"
