e98103cbd03010396023747d09f354c30746963e90adc987da4cfc2ca16d8e0a,1acc843a70b8014fe0fb9743359fc11a1accfbe0276880a7ba65de08bb349c25,38c3c00f47ac8ded9b347f20a83ffd29394d150c08f2be2eee57ad6dd95096ea,76e8c86343139b5fdc764fe6d4ac9ef2eaea1b2ac1091a240a87ad73cfb9292e,066dd6655c4a405c3af9d77044076d158270b0516b201ed3f60cfca41db52052,aac07effcab43c94e8ab8ac7a135350f741f2ad75642ed1bb0b2ff3fda573746,c2f78ee1368450fa2c6a6c5735d8591127576ac928504eb805c5b7e511856e7f,bf38bcb1621a865deca9fd79bf38da20813e02b151706b5d56a4fb7e3a46c0bc,ea1c28daaa4bbdb1e5fe217beda880e67275d897958fee371f7247b35711e59c,cea8d38d3ce38abdcacf83238cbcd0ea91e67bef35fd3183f512982605fd9a18,4bad9623cdb912e7ef3872fb647a278e81b16749bed3a645403445356bc23d46,b114645169ebf6a837454385bc1c6bdbc61dfc8ab33f2c705ce3d1ba6979afda,d8b0bb7fc55f87934fb8ba1cac03228bec5414dfb3a37514f230d89b93709bd3,34c01d41c159aa3f76748d91931328b7771e20b85323031b3a6311a49a97c581,91b37538c309f201fc888beccbc94d380dcb2bd82ba0c86b41a42953e82c823f,d9830c92d3a011c0de457ea2fb940067e1ba33dce987547b00742ff0b2a7a6fe
"126281","0","1","4","31109","0","2","1","0","4","0","116132","5","0","0","120400031"
"126012","0","1","4","31050","0","2","1","0","4","0","116582","5","0","0","120410011"
"126252","0","1","4","31020","0","2","1","0","4","0","116612","5","0","0","120410021"
"116072","0","1","4","31127","0","2","1","0","4","0","116552","5","0","0","120410031"
"116582","0","1","4","31052","0","2","1","0","4","0","116431","5","0","0","120420011"
"116552","0","1","4","31038","0","2","1","0","4","0","126282","5","0","0","120420021"
"116612","0","1","4","31128","0","2","1","0","4","0","126521","5","0","0","120420031"
"126521","0","1","4","31040","0","2","1","0","4","0","116133","5","0","0","120430011"
"116431","0","1","4","31033","0","2","1","0","4","0","126013","5","0","0","120430021"
"116312","0","1","4","31129","0","2","1","0","4","0","116193","5","0","0","120430031"
"126163","0","1","4","31021","0","2","1","0","4","0","116583","5","0","0","120440011"
"126253","0","1","4","31031","0","2","1","0","4","0","116613","5","0","0","120440021"
"116043","0","1","4","31066","0","2","1","0","4","0","116553","5","0","0","120440031"
"116583","0","1","4","31059","0","2","1","0","4","0","116313","5","0","0","120450011"
"116553","0","1","4","31048","0","2","1","0","4","0","126343","5","0","0","120450021"
"116613","0","1","4","31133","0","2","1","0","4","0","126373","5","0","0","120450031"
"126343","0","1","4","31003","0","2","1","0","4","0","117041","5","0","0","120460011"
"126373","0","1","4","31008","0","2","1","0","4","0","127221","5","0","0","120460021"
"116313","0","1","4","31136","0","2","1","0","4","0","127011","5","0","0","120460031"
"117071","0","1","4","31002","0","2","1","0","4","0","117581","5","0","0","120470011"
"127011","0","1","4","31027","0","2","1","0","4","0","117551","5","0","0","120470021"
"127251","0","1","4","31137","0","2","1","0","4","0","117611","5","0","0","120470031"
"117581","0","1","4","31040","0","2","1","0","4","0","127281","5","0","0","120480011"
"117551","0","1","4","31038","0","2","1","0","4","0","117491","5","0","0","120480021"
"117611","0","1","4","31138","0","2","1","0","4","0","117461","5","0","0","120480031"
"127281","0","1","4","31058","0","2","1","0","4","0","127012","5","0","0","120490011"
"127341","0","1","4","31020","0","2","1","0","4","0","117192","5","0","0","120490021"
"117042","0","1","4","31140","0","2","1","0","4","0","117552","5","0","0","120490031"
"117612","0","1","4","31050","0","2","1","0","4","0","117372","5","0","0","120500011"
"117582","0","1","4","31048","0","2","1","0","4","0","117312","5","0","0","120500021"
"127282","0","1","4","31142","0","2","1","0","4","0","127043","5","0","0","120500031"
"117163","0","1","4","31052","0","2","1","0","4","0","117583","5","0","0","120510011"
"127193","0","1","4","31033","0","2","1","0","4","0","117553","5","0","0","120510021"
"117553","0","1","4","31143","0","2","1","0","4","0","117493","5","0","0","120510031"
"127283","0","1","4","31003","0","2","1","0","4","0","118011","5","0","0","120520011"
"117343","0","1","4","31020","0","2","1","0","4","0","118071","5","0","0","120520021"
"118011","0","1","4","31064","0","2","1","0","4","0","118551","5","0","0","120520031"
"118581","0","1","4","31040","0","2","1","0","4","0","128281","5","0","0","120530011"
"118551","0","1","4","31031","0","2","1","0","4","0","128401","5","0","0","120530021"
"118371","0","1","4","31157","0","2","1","0","4","0","118222","5","0","0","120530031"
"118222","0","1","4","31002","0","2","1","0","4","0","118582","5","0","0","120540011"
"118252","0","1","4","31008","0","2","1","0","4","0","118612","5","0","0","120540021"
"118612","0","1","4","31160","0","2","1","0","4","0","128372","5","0","0","120540031"
"128282","0","1","4","31021","0","2","1","0","4","0","118193","5","0","0","120550011"
"118342","0","1","4","31027","0","2","1","0","4","0","118193","5","0","0","120550021"
"118103","0","1","4","31163","0","2","1","0","4","0","118553","5","0","0","120550031"
"118583","0","1","4","31058","0","2","1","0","4","0","128313","5","0","0","120560011"
"118553","0","1","4","31038","0","2","1","0","4","0","118343","5","0","0","120560021"
"128283","0","1","4","31165","0","2","1","0","4","0","128194","5","0","0","120560031"
"118224","0","1","4","31050","0","2","1","0","4","0","118614","5","0","0","120570011"
"118164","0","1","4","31048","0","2","1","0","4","0","118584","5","0","0","120570021"
"118554","0","1","4","31166","0","2","1","0","4","0","128314","5","0","0","120570031"
"118494","0","1","4","31003","0","2","1","0","4","0","119011","5","0","0","120580011"
"118494","0","1","4","31031","0","2","1","0","4","0","129041","5","0","0","120580021"
"119161","0","1","4","31169","0","2","1","0","4","0","119551","5","0","0","120580031"
"119581","0","1","4","31052","0","2","1","0","4","0","129311","5","0","0","120630011"
"119611","0","1","4","31008","0","2","1","0","4","0","119371","5","0","0","120630021"
"129311","0","1","4","31171","0","2","1","0","4","0","119012","5","0","0","120630031"
"129162","0","1","4","31059","0","2","1","0","4","0","119582","5","0","0","120640011"
"119012","0","1","4","31020","0","2","1","0","4","0","119552","5","0","0","120640021"
"119552","0","1","4","31175","0","2","1","0","4","0","129402","5","0","0","120640031"
"129282","0","1","4","31040","0","2","1","0","4","0","129133","5","0","0","120650011"
"119432","0","1","4","31027","0","2","1","0","4","0","129193","5","0","0","120650021"
"119253","0","1","4","31176","0","2","1","0","4","0","119613","5","0","0","120650031"
"119583","0","1","4","31002","0","2","1","0","4","0","129373","5","0","0","120660011"
"119553","0","1","4","31033","0","2","1","0","4","0","119343","5","0","0","120660021"
"129373","0","1","4","31190","0","2","1","0","4","0","119254","5","0","0","120660031"
"129194","0","1","4","31021","0","2","1","0","4","0","119584","5","0","0","120670011"
"129134","0","1","4","31038","0","2","1","0","4","0","119554","5","0","0","120670021"
"119584","0","1","4","31191","0","2","1","0","4","0","129314","5","0","0","120670031"
"129314","0","1","4","31058","0","2","1","0","4","0","11001032","5","0","0","120680011"
"129284","0","1","4","31048","0","2","1","0","4","0","12016032","5","0","0","120680021"
"11025032","0","1","4","31164","0","2","1","0","4","0","11058032","5","0","0","120680031"
"11061032","0","1","4","31050","0","2","1","0","4","0","11046032","5","0","0","120690011"
"11055032","0","1","4","31031","0","2","1","0","4","0","11040032","5","0","0","120690021"
"12028032","0","1","4","31213","0","2","1","0","4","0","12019033","5","0","0","120690031"
"12016033","0","1","4","31052","0","2","1","0","4","0","11058033","5","0","0","120700011"
"11001033","0","1","4","31020","0","2","1","0","4","0","11055033","5","0","0","120700021"
"11055033","0","1","4","31216","0","2","1","0","4","0","11043033","5","0","0","120700031"
"12040033","0","1","4","31003","0","2","1","0","4","0","11001034","5","0","0","120710011"
"11043033","0","1","4","31038","0","2","1","0","4","0","12013034","5","0","0","120710021"
"12019034","0","1","4","31220","0","2","1","0","4","0","11055034","5","0","0","120710031"
"11058034","0","1","4","31059","0","2","1","0","4","0","12028034","5","0","0","120720011"
"11061034","0","1","4","31008","0","2","1","0","4","0","12037034","5","0","0","120720021"
"115194","0","1","4","32058","0","2","1","0","4","0","115554","5","0","0","130180011"
"125074","0","1","4","32059","0","2","1","0","4","0","115584","5","0","0","130180021"
"115254","0","1","4","32060","0","2","1","0","4","0","115614","5","0","0","130180031"
"125314","0","1","4","32011","0","2","1","0","4","0","115344","5","0","0","130190011"
"125015","0","1","4","32052","0","2","1","0","4","0","115225","5","0","0","130190021"
"115585","0","1","4","32018","0","2","1","0","4","0","115555","5","0","0","130190031"
"115375","0","1","4","32034","0","2","1","0","4","0","125285","5","0","0","130200011"
"125016","0","1","4","32010","0","2","1","0","4","0","125226","5","0","0","130200021"
"125256","0","1","4","32002","0","2","1","0","4","0","115616","5","0","0","130200031"
"115166","0","1","4","32003","0","2","1","0","4","0","115556","5","0","0","130210011"
"115106","0","1","4","32001","0","2","1","0","4","0","115586","5","0","0","130210021"
"115166","0","1","4","32012","0","2","1","0","4","0","115556","5","0","0","130210031"
"115433","0","1","4","32046","0","2","1","0","4","0","115316","5","0","0","130220011"
"125017","0","1","4","32048","0","2","1","0","4","0","125227","5","0","0","130220021"
"115587","0","1","4","32049","0","2","1","0","4","0","115557","5","0","0","130220031"
"115464","0","1","4","32023","0","2","1","0","4","0","125287","5","0","0","130230011"
"126101","0","1","4","32028","0","2","1","0","4","0","126251","5","0","0","130230021"
"126011","0","1","4","32032","0","2","1","0","4","0","126221","5","0","0","130230031"
"116581","0","1","4","32030","0","2","1","0","4","0","116551","5","0","0","130240011"
"126341","0","1","4","32033","0","2","1","0","4","0","116311","5","0","0","130240021"
"116072","0","1","4","32016","0","2","1","0","4","0","116042","5","0","0","130240031"
"116582","0","1","4","32006","0","2","1","0","4","0","116612","5","0","0","130250011"
"116312","0","1","4","32022","0","2","1","0","4","0","116372","5","0","0","130250021"
"116133","0","1","4","32004","0","2","1","0","4","0","126103","5","0","0","130250031"
"116043","0","1","4","32020","0","2","1","0","4","0","126013","5","0","0","130260011"
"116193","0","1","4","32036","0","2","1","0","4","0","126223","5","0","0","130260021"
"116553","0","1","4","32029","0","2","1","0","4","0","116583","5","0","0","130260031"
"126373","0","1","4","32025","0","2","1","0","4","0","116462","5","0","0","130270011"
"127101","0","1","4","32021","0","2","1","0","4","0","117191","5","0","0","130270021"
"117581","0","1","4","32017","0","2","1","0","4","0","117551","5","0","0","130270031"
"117461","0","1","4","32040","0","2","1","0","4","0","127341","5","0","0","130280011"
"127162","0","1","4","32057","0","2","1","0","4","0","127012","5","0","0","130280021"
"117552","0","1","4","32013","0","2","1","0","4","0","117612","5","0","0","130280031"
"127282","0","1","4","32063","0","2","1","0","4","0","117492","5","0","0","130290011"
"127462","0","1","4","32053","0","2","1","0","4","0","127342","5","0","0","130290021"
"127193","0","1","4","32050","0","2","1","0","4","0","117223","5","0","0","130290031"
"117553","0","1","4","32042","0","2","1","0","4","0","117583","5","0","0","130300011"
"118251","0","1","4","32075","0","2","1","0","4","0","118011","5","0","0","130300021"
"118221","0","1","4","32076","0","2","1","0","4","0","128161","5","0","0","130300031"
"118251","0","1","4","32078","0","2","1","0","4","0","118221","5","0","0","130310011"
"118551","0","1","4","32045","0","2","1","0","4","0","118581","5","0","0","130310021"
"118431","0","1","4","32026","0","2","1","0","4","0","128281","5","0","0","130310031"
"128162","0","1","4","32007","0","2","1","0","4","0","118012","5","0","0","130320011"
"118552","0","1","4","32015","0","2","1","0","4","0","118582","5","0","0","130320021"
"118492","0","1","4","32027","0","2","1","0","4","0","118342","5","0","0","130320031"
"118013","0","1","4","32031","0","2","1","0","4","0","128043","5","0","0","130330011"
"118253","0","1","4","32044","0","2","1","0","4","0","118223","5","0","0","130330021"
"118553","0","1","4","32037","0","2","1","0","4","0","118583","5","0","0","130330031"
"118403","0","1","4","32064","0","2","1","0","4","0","118343","5","0","0","130340011"
"118224","0","1","4","32051","0","2","1","0","4","0","118014","5","0","0","130340021"
"118554","0","1","4","32047","0","2","1","0","4","0","118584","5","0","0","130340031"
"118494","0","1","4","32055","0","2","1","0","4","0","128314","5","0","0","130350011"
"119221","0","1","4","32071","0","2","1","0","4","0","119011","5","0","0","130350021"
"119551","0","1","4","32009","0","2","1","0","4","0","119611","5","0","0","130350031"
"119461","0","1","4","32061","0","2","1","0","4","0","119341","5","0","0","130630011"
"119012","0","1","4","32008","0","2","1","0","4","0","119252","5","0","0","130630021"
"119552","0","1","4","32054","0","2","1","0","4","0","119582","5","0","0","130630031"
"119432","0","1","4","32005","0","2","1","0","4","0","129312","5","0","0","130640011"
"119013","0","1","4","32043","0","2","1","0","4","0","129043","5","0","0","130640021"
"119553","0","1","4","32014","0","2","1","0","4","0","119613","5","0","0","130640031"
"119343","0","1","4","32038","0","2","1","0","4","0","119493","5","0","0","130650011"
"119014","0","1","4","32066","0","2","1","0","4","0","129194","5","0","0","130650021"
"119584","0","1","4","32065","0","2","1","0","4","0","119554","5","0","0","130650031"
"11022032","0","1","4","32088","0","2","1","0","4","0","11025032","5","0","0","130670011"
"11022032","0","1","4","32089","0","2","1","0","4","0","11001032","5","0","0","130670021"
"11001032","0","1","4","32087","0","2","1","0","4","0","11010032","5","0","0","130670031"
"11001033","0","1","4","32056","0","2","1","0","4","0","12004033","5","0","0","130680011"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010011"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010021"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010031"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010041"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010051"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010061"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010071"
"0","0","2","4","0","0","0","0","0","0","0","140001","0","0","0","180010081"
"0","0","5","2","0","0","0","0","0","0","0","25001","0","0","0","190010011"
"0","0","5","2","0","0","0","0","0","0","0","25001","0","0","0","190010021"
"0","0","5","2","0","0","0","0","0","0","0","25001","0","0","0","190010031"
"0","0","30","8","0","0","0","0","0","0","0","91002","0","0","0","211001000"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001001"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001002"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001003"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001004"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001005"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001006"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001007"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001008"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001009"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001010"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001011"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001012"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001013"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001014"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001015"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001016"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001017"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221001018"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002001"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002002"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002003"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002004"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002005"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002006"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002007"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002008"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002009"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002010"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002011"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002012"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002013"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002014"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002015"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002016"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002017"
"0","0","100","8","0","0","0","0","0","0","0","91002","0","0","0","221002018"
"20004","0","100","8","115556","115106","4","10","5","2","0","91002","5","0","4","222001001"
"20004","0","100","8","115586","125256","4","10","5","2","0","91002","5","0","4","222001002"
"20004","0","100","8","115556","125016","4","10","5","2","0","91002","5","0","4","222001003"
"20004","0","100","8","126103","116133","4","10","5","2","0","91002","5","0","4","222001004"
"20004","0","100","8","129312","119432","4","10","5","2","0","91002","5","0","4","222001005"
"20004","0","100","8","116612","116582","4","10","5","2","0","91002","5","0","4","222001006"
"20004","0","100","8","128162","118012","4","10","5","2","0","91002","5","0","4","222001007"
"20004","0","100","8","119252","119012","4","10","5","2","0","91002","5","0","4","222001008"
"20004","0","100","8","119611","119551","4","10","5","2","0","91002","5","0","4","222001009"
"20004","0","100","8","125256","125463","4","10","5","2","0","91002","5","0","4","222001010"
"20004","0","100","8","115554","125134","4","10","5","2","0","91002","5","0","4","222001011"
"20004","0","100","8","115616","125226","4","10","5","2","0","91002","5","0","4","222001012"
"20004","0","100","8","117612","117552","4","10","5","2","0","91002","5","0","4","222001013"
"20004","0","100","8","119613","119553","4","10","5","2","0","91002","5","0","4","222001014"
"20004","0","100","8","118582","118552","4","10","5","2","0","91002","5","0","4","222001015"
"20004","0","100","8","116042","116072","4","10","5","2","0","91002","5","0","4","222001016"
"20004","0","100","8","117551","117581","4","10","5","2","0","91002","5","0","4","222001017"
"20004","0","100","8","115615","115225","4","10","5","2","0","91002","5","0","4","222001018"
"20004","0","100","8","126013","116043","4","10","5","2","0","91002","5","0","4","222001020"
"20004","0","100","8","117191","127101","4","10","5","2","0","91002","5","0","4","222001021"
"20004","0","100","8","116372","116312","4","10","5","2","0","91002","5","0","4","222001022"
"20004","0","100","8","115403","115557","4","10","5","2","0","91002","5","0","4","222001023"
"20004","0","100","8","116462","126373","4","10","5","2","0","91002","5","0","4","222001025"
"20004","0","100","8","128281","118431","4","10","5","2","0","91002","5","0","4","222001026"
"20004","0","100","8","118342","118492","4","10","5","2","0","91002","5","0","4","222001027"
"20004","0","100","8","126011","115403","4","10","5","2","0","91002","5","0","4","222001028"
"20004","0","100","8","116583","116553","4","10","5","2","0","91002","5","0","4","222001029"
"20004","0","100","8","116551","116581","4","10","5","2","0","91002","5","0","4","222001030"
"20004","0","100","8","128043","118013","4","10","5","2","0","91002","5","0","4","222001031"
"20004","0","100","8","126011","115317","4","10","5","2","0","91002","5","0","4","222001032"
"20004","0","100","8","116311","126341","4","10","5","2","0","91002","5","0","4","222001033"
"20004","0","100","8","115402","115585","4","10","5","2","0","91002","5","0","4","222001034"
"20004","0","100","8","126223","116193","4","10","5","2","0","91002","5","0","4","222001036"
"20004","0","100","8","118583","118553","4","10","5","2","0","91002","5","0","4","222001037"
"20004","0","100","8","119493","119343","4","10","5","2","0","91002","5","0","4","222001038"
"20004","0","100","8","127341","117461","4","10","5","2","0","91002","5","0","4","222001040"
"20004","0","100","8","117583","117553","4","10","5","2","0","91002","5","0","4","222001042"
"20004","0","100","8","129043","119013","4","10","5","2","0","91002","5","0","4","222001043"
"20004","0","100","8","118223","118253","4","10","5","2","0","91002","5","0","4","222001044"
"20004","0","100","8","118581","118551","4","10","5","2","0","91002","5","0","4","222001045"
"20004","0","100","8","115346","115556","4","10","5","2","0","91002","5","0","4","222001046"
"20004","0","100","8","118584","118554","4","10","5","2","0","91002","5","0","4","222001047"
"20004","0","100","8","125167","115316","4","10","5","2","0","91002","5","0","4","222001048"
"20004","0","100","8","115587","125017","4","10","5","2","0","91002","5","0","4","222001049"
"20004","0","100","8","117223","127193","4","10","5","2","0","91002","5","0","4","222001050"
"20004","0","100","8","118014","118224","4","10","5","2","0","91002","5","0","4","222001051"
"20004","0","100","8","115165","125314","4","10","5","2","0","91002","5","0","4","222001052"
"20004","0","100","8","127342","127462","4","10","5","2","0","91002","5","0","4","222001053"
"20004","0","100","8","119582","119552","4","10","5","2","0","91002","5","0","4","222001054"
"20004","0","100","8","128314","118494","4","10","5","2","0","91002","5","0","4","222001055"
"20004","0","100","8","12004033","11001033","4","10","5","2","0","91002","5","0","4","222001056"
"20004","0","100","8","127012","127162","4","10","5","2","0","91002","5","0","4","222001057"
"20004","0","100","8","115554","125014","4","10","5","2","0","91002","5","0","4","222001058"
"20004","0","100","8","115584","125164","4","10","5","2","0","91002","5","0","4","222001059"
"20004","0","100","8","115614","125224","4","10","5","2","0","91002","5","0","4","222001060"
"20004","0","100","8","119341","119461","4","10","5","2","0","91002","5","0","4","222001061"
"20004","0","100","8","117492","127282","4","10","5","2","0","91002","5","0","4","222001063"
"20004","0","100","8","118343","118403","4","10","5","2","0","91002","5","0","4","222001064"
"20004","0","100","8","119554","119584","4","10","5","2","0","91002","5","0","4","222001065"
"20004","0","100","8","129194","119014","4","10","5","2","0","91002","5","0","4","222001066"
"20004","0","100","8","119011","119221","4","10","5","2","0","91002","5","0","4","222001071"
"20004","0","100","8","118011","118251","4","10","5","2","0","91002","5","0","4","222001075"
"20004","0","100","8","128161","118221","4","10","5","2","0","91002","5","0","4","222001076"
"20004","0","100","8","118221","118251","4","10","5","2","0","91002","5","0","4","222001078"
"20004","0","100","8","11010032","11001032","4","10","5","2","0","91002","5","0","4","222001087"
"20004","0","100","8","11025032","11022032","4","10","5","2","0","91002","5","0","4","222001088"
"20004","0","100","8","11001032","11022032","4","10","5","2","0","91002","5","0","4","222001089"
"20004","0","100","8","11055034","11061034","4","10","5","2","0","91002","5","0","4","222001097"
"20004","0","100","8","11061034","11055034","4","10","5","2","0","91002","5","0","4","222001098"
"20004","0","100","8","11061034","11055034","4","10","5","2","0","91002","5","0","4","222001099"
"90007","0","150","8","23001","0","2","1500","0","2","0","91002","3","0","0","301010011"
"90007","0","150","8","23001","0","2","1500","0","2","0","91002","3","0","0","301010021"
"90007","0","150","8","23001","0","2","1500","0","2","0","91002","3","0","0","301010031"
"90007","0","150","8","23001","0","2","3000","0","2","0","91002","6","0","0","301010041"
"90007","0","150","8","23001","0","2","3000","0","2","0","91002","6","0","0","301010051"
"90007","0","150","8","23001","0","2","3000","0","2","0","91002","6","0","0","301010061"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320040106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320040107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320040108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320040109"
"0","0","1","18","0","0","0","0","0","0","0","4101351","0","0","0","320040110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320050106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320050107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320050108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320050109"
"0","0","1","18","0","0","0","0","0","0","0","4109351","0","0","0","320050110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320060106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320060107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320060108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320060109"
"0","0","1","18","0","0","0","0","0","0","0","4104351","0","0","0","320060110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320070106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320070107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320070108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320070109"
"0","0","1","18","0","0","0","0","0","0","0","4301351","0","0","0","320070110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320080106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320080107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320080108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320080109"
"0","0","1","18","0","0","0","0","0","0","0","4201351","0","0","0","320080110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320090106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320090107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320090108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320090109"
"0","0","1","18","0","0","0","0","0","0","0","4202351","0","0","0","320090110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320100106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320100107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320100108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320100109"
"0","0","1","18","0","0","0","0","0","0","0","4204351","0","0","0","320100110"
"0","0","300","2","0","0","0","0","0","0","0","90009","0","0","0","320110106"
"0","0","300","2","0","0","0","0","0","0","0","90010","0","0","0","320110107"
"0","0","300","2","0","0","0","0","0","0","0","90011","0","0","0","320110108"
"0","0","600","2","0","0","0","0","0","0","0","90009","0","0","0","320110109"
"0","0","1","18","0","0","0","0","0","0","0","4303351","0","0","0","320110110"
"0","0","1","7","0","0","0","0","0","0","0","144","0","0","0","501010001"
"0","0","1","7","0","0","0","0","0","0","0","145","0","0","0","501010002"
"0","0","1","7","0","0","0","0","0","0","0","146","0","0","0","501010003"
"0","0","1","7","0","0","0","0","0","0","0","147","0","0","0","501010004"
"0","0","1","7","0","0","0","0","0","0","0","1211","0","0","0","501010005"
"0","0","1","7","0","0","0","0","0","0","0","2206","0","0","0","501010006"
"0","0","1","7","0","0","0","0","0","0","0","2810","0","0","0","501010007"
"0","0","1","7","0","0","0","0","0","0","0","2817","0","0","0","501010008"
"0","0","1","7","0","0","0","0","0","0","0","2831","0","0","0","501010009"
"0","0","1","7","0","0","0","0","0","0","0","2841","0","0","0","501010010"
"60002","0","30","8","23001","0","2","10","0","2","0","91002","3","0","0","610001011"
"60002","0","60","8","23001","0","2","20","0","2","0","91002","6","0","0","610001021"
"113401","0","4","2","113011","0","4","1","0","4","0","60001","1","0","0","610001101"
"113222","0","4","2","113071","0","4","1","0","4","0","60001","1","0","0","610001102"
"113013","0","4","2","123251","0","4","1","0","4","0","60001","1","0","0","610001103"
"123371","0","4","2","123161","0","4","1","0","4","0","60001","1","0","0","610001104"
"113131","0","4","2","113221","0","4","1","0","4","0","60001","1","0","0","610001105"
"113012","0","4","2","113191","0","4","1","0","4","0","60001","1","0","0","610001106"
"113252","0","4","2","113431","0","4","1","0","4","0","60001","1","0","0","610001107"
"113401","0","4","2","113551","0","4","1","0","4","0","60001","1","0","0","610001108"
"123583","0","4","2","113611","0","4","1","0","4","0","60001","1","0","0","610001109"
"123582","0","4","2","113581","0","4","1","0","4","0","60001","1","0","0","610001110"
"123583","0","4","2","113431","0","4","1","0","4","0","60001","1","0","0","610001111"
"113552","0","4","2","113551","0","4","1","0","4","0","60001","1","0","0","610001112"
"123582","0","4","2","113611","0","4","1","0","4","0","60001","1","0","0","610001113"
"124251","0","4","2","113581","0","4","1","0","4","0","60001","1","0","0","610001114"
"114011","0","4","2","113372","0","4","1","0","4","0","60001","1","0","0","610001115"
"60001","0","3","2","114371","124131","4","8","1","2","0","31012","1","0","4","610001116"
