59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd
"3","3","0","1","2","80","99","110","10","0","範囲内の味方の物理攻撃クリティカル時のダメージを{0}％アップ","18","122400105","2","0","0","1","1","1","0",""
"3","2.5","0","2","2","80","99","122400202","26","0","","0","122400201","2","2.5","0","0","1","4","0",""
"3","2.5","0","1","2","80","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","12","122400202","2","2.5","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","0","0","0","2","80","99","2","8","0","範囲内の味方の行動速度50％アップ","0","122400203","2","12","0","0","1","1.5","0",""
"3","0.75","0","0","2","80","99","1","4","0","範囲内の味方のＨＰを{0}回復","0.1","122400301","2","0.75","0","0","1","1","0","ＨＰ回復量+{0}"
"3","0.8","10.5","1","2","80","99","1","48","0","毎秒ＨＰを{0}回復する","0","122400302","2","0.04","0","0","1","0.8","0","回復量+{0}"
"3","7.5","0","2","2","80","99","122401203","26","0","","0","122401201","2","7.5","0","0","1","4","0",""
"3","10","0","2","2","80","99","122401204","26","0","","0","122401202","2","0","0","0","1","4","0",""
"3","7.5","0","1","2","80","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","12","122401203","2","7.5","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","10","0","1","2","80","99","60","10","0","範囲内の味方の物理クリティカルを{0}アップ","12","122401204","2","0","0","0","1","1","0",""
"3","0","0","0","2","80","99","2","8","0","範囲内の味方の行動速度50％アップ","0","122401205","2","12","0","0","1","1.5","0",""
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122450101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122451101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"7","116","0","7","1","0","1","1","35","0","","7","122500101","2","180","0","0","1","10","0",""
"7","1","0","3","1","0","1","122500103","26","0","","0","122500102","2","0","0","0","1","2116","0",""
"3","62.5","1","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122500103","1","5","0","0","1","62.5","0","物理ダメージ+{0}"
"7","116","0","0","1","0","1","1","35","0","","-1","122500201","2","180","0","0","1","10","0",""
"7","0.7","0","2","1","0","1","122500204","26","0","","0","122500202","2","0.7","0","0","1","2116","0",""
"7","0.7","0","3","1","0","1","122500205","26","0","","0","122500203","2","0","0","0","1","2116","0",""
"3","24","0","1","2","100","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","12","122500204","2","24","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","10","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122500205","1","0.8","0","0","1","10","0","物理ダメージ+{0}"
"7","116","0","0","1","0","1","1","35","0","","-1","122500301","2","180","0","0","1","10","0",""
"7","0.7","0","3","1","0","1","122500303","26","0","","0","122500302","2","0","0","0","1","2116","0",""
"3","23.75","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122500303","1","1.9","0","0","1","23.75","0","物理ダメージ+{0}"
"3","16","0","1","1","2160","1","141","10","0","敵単体のクリティカルを受けた際のダメージを16％アップ","12","122500304","1","0","0","1","1","1","1",""
"7","116","0","0","1","0","1","1","35","0","","-1","122501201","2","180","0","0","1","10","0",""
"7","0.7","0","2","1","0","1","122501204","26","0","","0","122501202","2","0.7","0","0","1","2116","0",""
"7","1.2","0","3","1","0","1","122501206","26","0","","0","122501203","2","0","0","0","1","2116","0",""
"3","24","0","1","2","100","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","12","122501204","2","24","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","150","0","1","2","100","99","60","10","0","範囲内の味方の物理クリティカルを{0}アップ","12","122501205","2","0","0","0","1","1","0",""
"3","25","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122501206","1","2","0","0","1","25","0","物理ダメージ+{0}"
"7","0","0","0","1","0","1","1","16","0","自分のＴＰを{0}回復","0","122501207","2","0","0","0","1","175","0","ＴＰ回復量+{0}"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122550101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122551101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"7","0.00011","5","2","1","0","1","122600102","26","0","","5","122600101","2","0.00011","0","0","1","0","0",""
"21","5","0","1","3","2160","99","30","10","0","対象の味方の魔法攻撃力を{0}アップ","180","122600102","2","5","0","1","1","1","1","魔法攻撃力アップ+{0}"
"21","45","0","0","3","2160","99","5","6","0","{0}ダメージ分の物理魔法無効バリアを展開する","0","122600103","2","18","0","0","1","45","0","無効ダメージ量+{0}"
"21","1","18.5","1","3","2160","99","2","48","0","毎秒ＨＰを{0}回復する","0","122600104","2","0.06","0","0","1","1","0","回復量+{0}"
"21","4","0","1","3","2160","99","30","10","0","対象の味方の魔法攻撃力を{0}アップ","180","122600201","2","4","0","1","1","1","1","魔法攻撃力アップ+{0}"
"21","30","0","1","3","2160","99","70","10","0","対象の味方の魔法クリティカルを{0}アップ","180","122600202","2","0","0","1","1","1","1",""
"21","1","0","1","3","2160","99","120","10","0","対象の味方の魔法攻撃クリティカル時のダメージを1％アップ","180","122600203","2","0","0","0","1","2","0",""
"21","0","0","0","3","2160","99","1","16","0","対象の味方のＴＰを{0}回復","0","122600301","2","0","0","0","1","100","0","魔法攻撃力アップ+{0}"
"7","6","0","0","3","2160","1","2","4","0","自分のＨＰを{0}回復","0.3","122600302","2","6","0","0","1","1","0","ＨＰ回復量+{0}"
"21","0.000187","8.5","2","3","2160","99","122601202","26","0","","8.5","122601201","2","0.000187","0","0","1","0","0",""
"21","8.5","0","1","3","2160","99","30","10","0","対象の味方の魔法攻撃力を{0}アップ","180","122601202","2","8.5","0","1","1","1","1","魔法攻撃力アップ+{0}"
"21","60","0","1","3","2160","99","70","10","0","対象の味方の魔法クリティカルを{0}アップ","180","122601203","2","0","0","1","1","1","1",""
"21","3","0","1","3","2160","99","120","10","0","対象の味方の魔法攻撃クリティカル時のダメージを３％アップ","180","122601204","2","0","0","0","1","2","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","122650101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","122651101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"2","0.05","0","3","3","2160","1","122700104","26","0","","0","122700101","1","0","0","0","1","2117","0",""
"2","0.05","0","3","3","2160","1","122700105","26","0","","0","122700102","1","0","0","0","1","2117","0",""
"2","0.05","0","3","3","2160","1","122700106","26","0","","0","122700103","1","0","0","0","1","2117","0",""
"1","15","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700104","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"1","15","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700105","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"1","15","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700106","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"2","0.03","0","3","3","2160","1","122700203","26","0","","0","122700201","1","0","0","0","1","2117","0",""
"2","0.03","0","3","3","2160","1","122700204","26","0","","0","122700202","1","0","0","0","1","2117","0",""
"1","10","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700203","1","0.8","0","0","1","10","0","魔法ダメージ+{0}"
"1","10","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700204","1","0.8","0","0","1","10","0","魔法ダメージ+{0}"
"1","0.4","0","1","3","2160","1","41","10","0","敵単体の魔法防御力を{0}ダウン","12","122700205","1","0.4","0","1","1","1","1","魔法防御力ダウン+{0}"
"1","0.4","0","1","3","2160","1","41","10","0","敵単体の魔法防御力を{0}ダウン","12","122700206","1","0.4","0","1","1","1","1","魔法防御力ダウン+{0}"
"2","0.03","0","3","3","2160","1","122700304","26","0","","0","122700301","1","0","0","0","1","2117","0",""
"2","0.03","0","3","3","2160","1","122700305","26","0","","0","122700302","1","0","0","0","1","2117","0",""
"2","0.03","0","3","3","2160","1","122700306","26","0","","0","122700303","1","0","0","0","1","2117","0",""
"1","5","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700304","1","0.4","0","0","1","5","0","魔法ダメージ+{0}"
"1","5","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700305","1","0.4","0","0","1","5","0","魔法ダメージ+{0}"
"1","5","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122700306","1","0.4","0","0","1","5","0","魔法ダメージ+{0}"
"2","0.04","0","3","3","2160","1","122701203","26","0","","0","122701201","1","0","0","0","1","2117","0",""
"2","0.04","0","3","3","2160","1","122701204","26","0","","0","122701202","1","0","0","0","1","2117","0",""
"1","10","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122701203","1","0.8","0","0","1","10","0","魔法ダメージ+{0}"
"1","10","0","0","3","2160","1","2","1","0","敵単体に{0}の魔法ダメージ","0","122701204","1","0.8","0","0","1","10","0","魔法ダメージ+{0}"
"1","0.4","0","1","3","2160","1","41","10","0","敵単体の魔法防御力を{0}ダウン","12","122701205","1","0.4","0","1","1","1","1","魔法防御力ダウン+{0}"
"1","0.4","0","1","3","2160","1","41","10","0","敵単体の魔法防御力を{0}ダウン","12","122701206","1","0.4","0","1","1","1","1","魔法防御力ダウン+{0}"
"7","20","0","0","3","2160","1","30","10","0","自分の魔法攻撃力を{0}アップ","180","122701207","2","20","0","1","1","1","0","魔法攻撃力アップ+{0}"
"7","117","180","1","3","0","1","5","101","0","","0","122710101","2","180","0","0","1","30","0",""
"7","30","0","1","1","0","1","30","10","0","自分の魔法攻撃力を{0}アップ","180","122710102","2","30","0","1","1","1","0","魔法攻撃力アップ+{0}"
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","122750101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","122751101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"4","0","0","0","1","2160","1","1","7","0","","0","122800101","1","0","0","0","1","0","0",""
"3","30","0","0","1","150","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","122800102","1","2.4","0","0","1","30","0","物理ダメージ+{0}"
"1","-1","0","0","1","150","0","8","3","0","","0","122800103","1","750","0","0","1","150","0",""
"3","15","0","0","1","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","122800201","1","1.2","0","0","1","15","0","物理ダメージ+{0}"
"3","0","0","0","1","300","99","2","16","0","範囲内の敵のＴＰを{0}失わせる","0","122800202","1","0","0","0","1","150","0",""
"3","15","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122800301","1","1.2","0","0","1","15","0","物理ダメージ+{0}"
"3","0","0","0","1","2160","1","7","8","0","敵単体を一定時間行動不能にする","0","122800302","1","1.5","0","0","1","0","0","スタンの確定成功Ｌｖ+1"
"3","0.4","0","1","1","2160","1","21","10","0","敵単体の物理防御力を{0}ダウン","12","122800303","1","0.4","0","1","1","1","0","物理防御力ダウン+{0}"
"3","20","0","0","1","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","122801201","1","1.6","0","0","1","20","0","物理ダメージ+{0}"
"3","0","0","0","1","300","99","2","16","0","範囲内の敵のＴＰを{0}失わせる","0","122801202","1","0","0","0","1","200","0",""
"3","0","0","0","1","300","99","1","8","0","範囲内の敵の行動速度5％ダウン","0","122801203","1","12","0","0","1","0.95","0","行動速度低下の確定成功Ｌｖ+1"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122850101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122851101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"7","38","0","1","1","0","1","10","10","0","自分の物理攻撃力を{0}アップ","18","122900101","2","38","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","10","0","0","3","2160","99","1","1","0","敵全体に{0}の物理ダメージ","0","122900102","1","0.8","0","0","1","10","0","物理ダメージ+{0}"
"42","42.5","0","0","1","2160","0","1","1","0","対象の敵のターゲットに{0}の物理ダメージ","0","122900103","1","3.4","0","0","1","42.5","0","物理ダメージ+{0}"
"42","0.85","0","1","1","2160","0","21","10","0","対象の敵のターゲットの物理防御力を{0}ダウン","18","122900104","1","0.85","0","1","1","1","0","物理防御力ダウン+{0}"
"3","16.25","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122900201","1","1.3","0","0","1","16.25","0","物理ダメージ+{0}"
"3","2","0","122900203","1","2160","1","1800","23","0","","0","122900202","1","0","0","0","1","1","0",""
"42","16.25","0","0","1","2160","0","1","1","0","対象の敵のターゲットに{0}の物理ダメージ","0","122900203","1","1.3","0","0","1","16.25","0","物理ダメージ+{0}"
"7","0","0","0","1","0","1","1","16","0","自分のＴＰを{0}回復","0","122900204","2","0","0","0","1","180","0",""
"3","0","0","0","1","2160","1","0","94","0","","0","122900205","1","0","0","0","1","0","0",""
"1","0","0","0","1","2160","0","0","94","0","","0","122900206","1","0","0","0","1","0","0",""
"3","0","0","0","1","2160","1","1","7","0","","0","122900301","1","0","0","0","1","0","0",""
"3","10","0","0","2","25","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","122900302","1","1","0","0","1","10","0","物理ダメージ+{0}"
"1","0.65","0","1","1","2160","0","21","10","0","範囲内の敵の物理防御力を{0}ダウン","12","122900303","1","0.65","0","1","1","1","0","物理防御力ダウン+{0}"
"3","0","0","122900305","1","2160","1","1800","28","0","","0","122900304","1","0","0","0","1","0","0",""
"7","15","0","1","1","0","1","10","10","0","対象がマルチターゲットの場合、自分の物理攻撃力を{0}アップ","18","122900305","2","15","0","1","1","1","0","物理攻撃力アップ+{0}"
"7","50","0","1","1","0","1","60","10","0","対象がマルチターゲットの場合、自分の物理クリティカルを{0}アップ","18","122900306","2","0","0","1","1","1","0",""
"3","18.75","0","0","1","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","122901201","1","1.5","0","0","1","18.75","0","物理ダメージ+{0}"
"3","2","0","122901203","1","2160","1","1800","23","0","","0","122901202","1","0","0","0","1","1","0",""
"42","18.75","0","0","1","2160","0","1","1","0","対象の敵のターゲットに{0}の物理ダメージ","0","122901203","1","1.5","0","0","1","18.75","0","物理ダメージ+{0}"
"42","13","0","1","1","2160","0","141","10","0","対象の敵のターゲットがクリティカルを受けた際のダメージを13％アップ","12","122901204","1","0","0","0","1","1","0",""
"7","0","0","0","1","0","1","1","16","0","自分のＴＰを{0}回復","0","122901205","2","0","0","0","1","350","0",""
"3","0","0","0","1","2160","1","0","94","0","","0","122901206","1","0","0","0","1","0","0",""
"1","0","0","0","1","2160","0","0","94","0","","0","122901207","1","0","0","0","1","0","0",""
"42","18","0","1","1","2160","0","11","10","0","対象の敵がマルチターゲットの場合、物理攻撃力を{0}ダウン","12","122901208","1","18","0","1","1","1","0","物理攻撃力ダウン+{0}"
"42","18","0","1","1","2160","0","31","10","0","対象の敵がマルチターゲットの場合、魔法攻撃力を{0}ダウン","12","122901209","1","18","0","1","1","1","0","魔法攻撃力ダウン+{0}"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122950101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","122951101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","1.2","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","18","123000101","2","1.2","0","1","1","1","0","物理防御力アップ+{0}"
"3","1.2","0","1","3","2160","99","40","10","0","味方全体の魔法防御力を{0}アップ","18","123000102","2","1.2","0","1","1","1","0","魔法防御力アップ+{0}"
"3","1.6","10.5","1","3","2160","99","2","48","0","毎秒ＨＰを{0}回復する","0","123000103","2","0.08","0","0","1","1.6","0","回復量+{0}"
"3","45","0","0","3","2160","99","5","6","0","{0}ダメージ分の物理魔法無効バリアを展開する","0","123000104","2","90","0","0","1","45","0","無効ダメージ量+{0}"
"5","5","0","0","3","2160","1","2","4","0","味方単体のＨＰを{0}回復","1","123000201","2","5","0","0","1","1","0","ＨＰ回復量+{0}"
"1","0","0","0","3","2160","1","1","72","0","味方単体が受ける物理ダメージを{0}％カット","0","123000202","2","12","0","0","1","15","0",""
"1","0","0","0","3","2160","1","2","72","0","味方単体が受ける魔法ダメージを{0}％カット","0","123000203","2","12","0","0","1","15","0",""
"3","0","0","123000302","3","2160","99","1900","23","0","","0","123000301","2","0","0","0","1","1","0",""
"1","52","0","1","3","2160","0","10","10","0","バリアが展開されている味方の物理攻撃力を{0}アップ","18","123000302","2","52","0","1","1","1","0","物理攻撃力アップ+{0}"
"1","52","0","1","3","2160","0","30","10","0","バリアが展開されている味方の魔法攻撃力を{0}アップ","18","123000303","2","52","0","1","1","1","0","魔法攻撃力アップ+{0}"
"1","0","0","0","3","2160","0","1","16","0","バリアが展開されている味方のＴＰを{0}回復","0","123000304","2","0","0","0","1","200","0",""
"7","0.1","208","2","3","0","1","123000302","26","0","","208","123000305","2","0","0","0","1","8","0",""
"7","0.1","208","2","3","0","1","123000303","26","0","","208","123000306","2","0","0","0","1","8","0",""
"3","15","0","1","3","2160","99","20","10","0","味方全体の物理防御力を初期値の{0}％アップ","12","123010101","2","0","0","1","1","2","0",""
"3","15","0","1","3","2160","99","40","10","0","味方全体の魔法防御力を初期値の{0}％アップ","12","123010102","2","0","0","1","1","2","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","123050101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","123051101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","35","0","0","1","1000","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","123100101","1","2.8","0","0","1","35","0","魔法ダメージ+{0}"
"3","18","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","123100102","2","18","0","1","1","1","0","魔法攻撃力アップ+{0}"
"3","15","0","0","1","1000","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","123100201","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"3","18","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","12","123100202","2","18","0","1","1","1","0","魔法攻撃力アップ+{0}"
"3","100","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","12","123100203","2","0","0","1","1","1","0",""
"3","0","180","118","3","2160","99","1","97","0","ダメージを受けた時、ＴＰを100回復して消失する【ふわふわウール】を味方全体に１つ付与する","2","123100301","2","1","0","1","1","100","0",""
"3","4","0","0","3","2160","99","2","4","0","味方全体のＨＰを{0}回復","0.3","123100302","2","4","0","0","1","1","0","ＨＰ回復量+{0}"
"7","0","0","0","1","0","1","1","16","0","自分のＴＰを{0}回復","0","123100303","2","1","0","0","1","250","0","ＴＰ回復量+{0}"
"3","35","0","0","1","1000","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","123101201","1","2.8","0","0","1","35","0","魔法ダメージ+{0}"
"3","24","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","12","123101202","2","24","0","1","1","1","0","魔法攻撃力アップ+{0}"
"3","120","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","12","123101203","2","0","0","1","1","1","0",""
"3","5","0","1","3","2160","99","120","10","0","味方全体の魔法攻撃クリティカル時のダメージを5％アップ","12","123101204","2","0","0","0","1","2","0",""
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","123150101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","123151101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","50","0","0","1","700","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","123200101","1","4","0","0","1","50","0","物理ダメージ+{0}"
"3","32","0","1","2","150","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","18","123200102","2","32","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","37.5","0","0","1","700","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","123200201","1","3","0","0","1","37.5","0","物理ダメージ+{0}"
"3","16","0","1","2","150","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","180","123200301","2","16","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","80","0","1","2","150","99","60","10","0","範囲内の味方の物理クリティカルを{0}アップ","180","123200302","2","0","0","1","1","1","0",""
"3","40","0","0","1","700","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","123201201","1","3.2","0","0","1","40","0","物理ダメージ+{0}"
"3","28","0","1","2","150","99","10","10","0","範囲内の味方の物理攻撃力を{0}アップ","12","123201202","2","28","0","1","1","1","0","物理攻撃力アップ+{0}"
"3","120","0","1","2","150","99","60","10","0","範囲内の味方の物理クリティカルを{0}アップ","12","123201203","2","0","0","1","1","1","0",""
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","123250101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","123251101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","42.5","0","0","3","2160","99","1","1","0","敵全体に{0}の物理ダメージ","0","123300101","1","3.4","0","0","1","42.5","0","物理ダメージ+{0}"
"7","0","0","0","1","0","1","1","21","0","一定時間無敵状態になる","0","123300102","2","0","0","0","1","3","0",""
"7","0","0","123300104","0","0","1","1","18","0","","0","123300103","0","3","0","0","1","0","0",""
"7","0","0","0","1","0","1","1","21","0","","0","123300104","2","0","0","0","1","0","0",""
"7","0","0","0","1","0","1","1","20","0","敵全体を挑発する","0","123300105","2","0","0","0","1","3","0",""
"12","21.25","0","0","2","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","123300201","1","1.7","0","0","1","21.25","0","物理ダメージ+{0}"
"1","0","0","0","2","2160","1","2","16","0","敵単体のＴＰを{0}失わせる","0","123300202","1","0","0","0","1","200","0","ＴＰダメージ+{0}"
"3","20","0","0","2","2160","99","11","10","0","敵全体の物理攻撃力を{0}ダウン","12","123300301","1","20","0","0","1","1","0","物理攻撃力ダウン+{0}"
"3","60","0","0","2","2160","99","61","10","0","敵全体の物理クリティカルを{0}ダウン","12","123300302","1","0","0","0","1","1","0",""
"3","30","0","0","2","2160","99","81","10","0","敵全体のＴＰ上昇を{0}ダウン","12","123300303","1","0","0","0","1","1","0",""
"3","0","0","0","3","2160","99","0","92","0","","0","123301201","1","0","0","0","1","0","0",""
"12","0","0","0","3","2160","1","1","7","0","","0","123301202","1","0","0","0","1","0","0",""
"3","27.5","0","0","2","250","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","123301203","1","2.2","0","0","1","27.5","0","物理ダメージ+{0}"
"1","0","0","0","2","250","99","2","16","0","範囲内の敵のＴＰを{0}失わせる","0","123301204","1","0","0","0","1","200","0","ＴＰダメージ+{0}"
"3","0","0","0","2","250","99","1","8","0","範囲内の敵の行動速度40％ダウン","0","123301205","1","12","0","0","1","0.6","0","行動速度低下の確定成功Ｌｖ+1"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","123350101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","240","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","123351101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"3","25","0","0","3","2160","99","1","1","0","敵全体に{0}の物理ダメージ","0","123500101","1","2","0","0","1","25","0","物理ダメージ+{0}"
"3","20","0","1","3","2160","99","31","10","0","敵全体の魔法攻撃力を{0}ダウン","18","123500102","1","20","0","0","1","1","0","魔法攻撃力ダウン+{0}"
"16","0","0","123500202","2","2160","1","1300","23","0","","0","123500201","1","0","0","123500203","1","0","0",""
"16","30","0","0","2","2160","1","1","1","0","対象が物理攻撃をする敵だった場合{0}の物理ダメージ","0","123500202","1","2.4","0","0","1","30","0","物理ダメージ+{0}"
"16","45","0","0","2","2160","1","1","1","0","対象が魔法攻撃をする敵だった場合{0}の物理ダメージ","0","123500203","1","3.6","0","0","1","45","0","物理ダメージ+{0}"
"16","20","0","1","2","2160","1","31","10","0","対象が魔法攻撃をする敵だった場合魔法攻撃力を{0}ダウン","12","123500204","1","20","0","0","1","1","0","魔法攻撃力ダウン+{0}"
"16","0","0","0","2","2160","1","2","16","0","敵単体のＴＰを{0}失わせる","0","123500301","1","0","0","0","1","150","0",""
"16","25","0","1","2","2160","1","31","10","0","敵単体の魔法攻撃力を{0}ダウン","12","123500302","1","25","0","0","1","1","0","魔法攻撃力ダウン+{0}"
"16","0","0","0","2","2160","1","7","8","0","敵単体を一定時間行動不能にする","0","123500303","1","3","0","0","1","0","0","スタンの確定成功Ｌｖ+1"
"16","0","0","123501202","2","2160","1","1300","23","0","","0","123501201","1","0","0","123501203","1","0","0",""
"16","33.75","0","0","2","2160","1","1","1","0","対象が物理攻撃をする敵だった場合{0}の物理ダメージ","0","123501202","1","2.7","0","0","1","33.75","0","物理ダメージ+{0}"
"16","50.625","0","0","2","2160","1","1","1","0","対象が魔法攻撃をする敵だった場合{0}の物理ダメージ","0","123501203","1","4.05","0","0","1","50.625","0","物理ダメージ+{0}"
