3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"0","0","90","0","0","240","0","0","0","109051101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","3","38","0","0","12","400","0","7","109100101","1","16","3","0","1","1","10","物理攻撃力アップ+{0}","2","12","物理攻撃力を{0}アップさせるフィールドを展開する"
"0","0","38","0","0","0","400","0","7","109100102","1","16","3","0","1","1","60","物理クリティカルアップ+{0}","2","100","物理クリティカルを{0}アップさせるフィールドを展開する"
"0","0","38","0","0","0","400","0","7","109100103","1","16","3","0","1","1","80","ＴＰ上昇アップ+{0}","2","5","ＴＰ上昇を{0}アップさせるフィールドを展開する"
"0","109100202","53","0","0","2","0","0","0","109100201","1","0","0","0","0","109100203","109100101","","0","1",""
"200","0","4","0","0","5","0","0","5","109100202","1","5","2","0.4","1","0","1","ＨＰ回復量+{0}","2","1","対象のＨＰを{0}回復"
"2160","0","4","0","0","5","0","0","3","109100203","1","5","3","0.4","99","0","1","","2","1",""
"0","109100205","53","0","0","2","0","0","0","109100204","1","0","0","0","0","109100206","109100101","","0","1",""
"200","0","16","0","0","0.4","0","0","5","109100205","1","0","2","0","1","0","1","ＴＰ回復量+{0}","2","40","対象のＴＰを{0}回復"
"2160","0","16","0","0","0.4","0","0","3","109100206","1","0","3","0","99","0","1","","2","40",""
"0","109100302","53","0","0","2","0","0","0","109100301","1","0","0","0","0","109100303","109100101","","0","1",""
"-1","0","1","0","0","10","0","0","3","109100302","1","0.8","1","0","1","0","1","物理ダメージ+{0}","1","10","敵単体に{0}の物理ダメージ"
"-1","0","1","0","0","20","0","0","3","109100303","1","1.6","1","0","1","0","1","物理ダメージ+{0}","1","20","フィールド展開中、敵単体に{0}の物理ダメージ"
"0","109100305","53","0","0","2","0","0","0","109100304","1","0","0","0","0","109100306","109100101","","0","1",""
"-1","0","10","0","0","0.15","0","0","3","109100305","1","0.15","1","12","1","0","21","物理防御力ダウン+{0}","1","1","敵単体の物理防御力を{0}ダウン"
"-1","0","10","0","0","0.25","0","0","3","109100306","1","0.25","1","12","1","0","21","物理防御力ダウン+{0}","1","1","フィールド展開中、敵単体の物理防御力を{0}ダウン"
"0","109101202","53","0","0","2","0","0","0","109101201","1","0","0","0","0","109101203","109100101","","0","1",""
"200","0","4","0","0","6.25","0","0","5","109101202","1","6.25","2","0.5","1","0","1","ＨＰ回復量+{0}","2","1","対象のＨＰを{0}回復"
"2160","0","4","0","0","6.25","0","0","3","109101203","1","6.25","3","0.5","99","0","1","","2","1",""
"0","109101205","53","0","0","2","0","0","0","109101204","1","0","0","0","0","109101206","109100101","","0","1",""
"200","0","16","0","0","0.5","0","0","5","109101205","1","0","2","0","1","0","1","ＴＰ回復量+{0}","2","50","対象のＴＰを{0}回復"
"2160","0","16","0","0","0.5","0","0","3","109101206","1","0","3","0","99","0","1","","2","50",""
"2160","0","10","0","1","15","0","0","3","109101207","1","15","3","12","99","1","10","物理攻撃力アップ+{0}","2","1","対象の味方の物理攻撃力を{0}アップ"
"0","109101302","53","0","0","2","0","0","0","109101301","1","0","0","0","0","109101303","109100101","","0","1",""
"-1","0","1","0","0","25","0","0","3","109101302","1","2","1","0","1","0","1","物理ダメージ+{0}","1","25","敵単体に{0}の物理ダメージ"
"-1","0","1","0","0","50","0","0","3","109101303","1","4","1","0","1","0","1","物理ダメージ+{0}","1","50","フィールド展開中、敵単体に{0}の物理ダメージ"
"0","109101305","53","0","0","2","0","0","0","109101304","1","0","0","0","0","109101306","109100101","","0","1",""
"-1","0","10","0","0","0.3","0","0","3","109101305","1","0.3","1","18","1","0","21","物理防御力ダウン+{0}","1","1","敵単体の物理防御力を{0}ダウン"
"-1","0","10","0","0","0.6","0","0","3","109101306","1","0.6","1","18","1","0","21","物理防御力ダウン+{0}","1","1","フィールド展開中、敵単体の物理防御力を{0}ダウン"
"0","0","53","0","0","2","0","0","0","109101307","1","0","0","0","0","109101308","109100101","","0","1",""
"2160","0","10","0","0","45","0","0","3","109101308","1","45","3","18","99","0","10","物理攻撃力アップ+{0}","2","1","フィールド展開中、味方全体の物理攻撃力を{0}アップ"
"2160","0","48","0","0","0.8","18.5","0","3","109101309","1","0.08","3","0","99","1","1","回復量+{0}","2","0.8","フィールド展開中、毎秒ＨＰを{0}回復"
"2160","0","48","0","0","0","18.5","0","3","109101310","1","0","3","0","99","2","1","","2","10","フィールド展開中、毎秒ＴＰを10回復"
"0","109120202","53","0","0","2","0","0","0","109120201","1","0","0","0","0","109120203","109100101","","0","1",""
"200","0","4","0","0","5","0","0","5","109120202","1","5","2","0.55","1","0","1","ＨＰ回復量+{0}","2","1","対象のＨＰを{0}回復"
"2160","0","4","0","0","5","0","0","3","109120203","1","5","3","0.55","99","0","1","","2","1",""
"0","109120205","53","0","0","2","0","0","0","109120204","1","0","0","0","0","109120206","109100101","","0","1",""
"200","0","16","0","0","0","0","0","5","109120205","1","0","2","0","1","0","1","","2","144","対象のＴＰを{0}回復"
"2160","0","16","0","0","0","0","0","3","109120206","1","0","3","0","99","0","1","","2","144",""
"0","109121202","53","0","0","2","0","0","0","109121201","1","0","0","0","0","109121203","109100101","","0","1",""
"200","0","4","0","0","6.25","0","0","5","109121202","1","6.25","2","0.65","1","0","1","ＨＰ回復量+{0}","2","1","対象のＨＰを{0}回復"
"2160","0","4","0","0","6.25","0","0","3","109121203","1","6.25","3","0.65","99","0","1","","2","1",""
"0","109121205","53","0","0","2","0","0","0","109121204","1","0","0","0","0","109121206","109100101","","0","1",""
"200","0","16","0","0","0","0","0","5","109121205","1","0","2","0","1","0","1","","2","180","対象のＴＰを{0}回復"
"2160","0","16","0","0","0","0","0","3","109121206","1","0","3","0","99","0","1","","2","180",""
"2160","0","10","0","1","15","0","0","3","109121207","1","15","3","12","99","1","10","物理攻撃力アップ+{0}","2","1","対象の味方の物理攻撃力を{0}アップ"
"0","0","90","0","0","15","0","0","0","109150101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109151101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"2160","0","1","0","0","50","0","0","3","109200101","1","4","1","0","1","0","2","魔法ダメージ+{0}","1","50","敵単体に{0}の魔法ダメージ"
"2160","0","7","0","0","0","0","0","3","109200102","1","0","1","0","1","0","1","","1","0",""
"300","0","1","0","0","12.5","0","0","3","109200103","1","1","2","0","99","0","2","魔法ダメージ+{0}","1","12.5","範囲内の敵に{0}の魔法ダメージ"
"2160","0","10","0","1","20","0","0","3","109200104","1","20","2","18","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"-1","0","1","0","0","20","0","0","3","109200201","1","1.6","1","0","1","0","2","魔法ダメージ+{0}","1","20","敵単体に{0}の魔法ダメージ"
"2160","1","35","0","0","50","1","0","3","109200301","1","18","3","3","99","0","1","","2","3","味方全体に英霊の加護を３つ付与する"
"2160","0","10","0","1","20","0","0","3","109200302","1","20","3","18","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","8","0","0","0","0","0","3","109200303","1","18","3","0","99","0","2","","2","1.1","味方全体の行動速度10％アップ"
"2160","0","23","0","0","0","0","0","3","109200304","1","1","3","0","99","109200305","650","","2","1",""
"2160","0","10","0","1","20","0","0","3","109200305","1","20","3","18","99","1","30","魔法攻撃力アップ+{0}","2","1","対象の味方の魔法攻撃力を{0}アップ"
"2160","0","8","0","0","0","0","0","3","109200306","1","18","3","0","99","0","2","","2","1.5","対象の味方の行動速度50％アップ"
"-1","0","1","0","0","33.5","0","0","3","109201201","1","2.7","1","0","1","0","2","魔法ダメージ+{0}","1","33.5","敵単体に{0}の魔法ダメージ"
"0","109201204","28","0","0","2","0","0","7","109201202","1","0","1","0","1","109201203","650","","2","1",""
"2160","0","16","0","1","0","0","0","3","109201203","1","0","3","0","99","0","1","","2","100","味方全体のＴＰを{0}回復"
"0","0","8","0","0","0","0","0","7","109201204","1","12","1","0","1","0","2","","2","1.25","自分の行動速度25％アップ"
"2160","0","7","0","0","0","0","0","3","109202201","1","0","1","0","1","0","1","","1","0",""
"300","0","1","0","0","37.5","0","0","3","109202202","1","3","2","0","99","0","2","魔法ダメージ+{0}","1","37.5","範囲内の敵に{0}の魔法ダメージ"
"-1","0","28","0","0","0","0","0","7","109202203","1","1","2","0","1","109202204","650","","2","1",""
"2160","0","16","0","0","0","0","0","3","109202204","1","1","3","0","99","0","1","","2","100","英霊の加護付与中、味方全体のＴＰを{0}回復"
"0","109202206","28","0","0","1","0","0","7","109202205","1","0","1","0","1","0","1211","","2","0",""
"2160","109202207","28","0","0","1","0","0","3","109202206","1","109401","3","0","99","0","720","","2","0",""
"2160","109202208","28","0","0","1","0","0","3","109202207","1","181001","3","0","99","0","720","","2","0",""
"2160","1","15","0","105","1","1","0","7","109202208","1","1","2","0","1","409201","1","駆け付けるグレアのＬｖ+{0}","2","0","初使用時、グレアがいない場合、グレアが駆け付ける"
"0","0","45","0","0","0","0","0","7","109202209","1","0","0","0","1","0","1","","0","1",""
"0","0","90","0","0","15","0","0","0","109250101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109251101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","27","0","0","1","0","0","7","109300101","1","0","1","0","1","2","109300102","","2","103",""
"0","0","26","0","0","0.046","0","0","7","109300102","1","0","1","0","1","3","109300104","","2","103",""
"-1","0","7","0","0","0","0","0","3","109300103","1","0","1","0","1","0","1","","1","0",""
"300","0","1","0","0","5.625","0","0","3","109300104","1","0.45","2","0","99","0","2","魔法ダメージ+{0}","1","5.625","範囲内の敵に{0}の魔法ダメージを５回与える"
"0","0","27","0","0","1","0","0","7","109300105","1","0","1","0","1","2","109300106","","2","103",""
"0","0","26","0","0","0.046","0","0","7","109300106","1","0","1","0","1","3","109300107","","2","103",""
"300","0","1","0","0","5.625","0","0","3","109300107","1","0.45","2","0","99","0","2","","1","5.625",""
"0","0","27","0","0","1","0","0","7","109300108","1","0","1","0","1","2","109300109","","2","103",""
"0","0","26","0","0","0.046","0","0","7","109300109","1","0","1","0","1","3","109300110","","2","103",""
"300","0","1","0","0","5.625","0","0","3","109300110","1","0.45","2","0","99","0","2","","1","5.625",""
"0","0","27","0","0","1","0","0","7","109300111","1","0","1","0","1","2","109300112","","2","103",""
"0","0","26","0","0","0.046","0","0","7","109300112","1","0","1","0","1","3","109300113","","2","103",""
"300","0","1","0","0","5.625","0","0","3","109300113","1","0.45","2","0","99","0","2","","1","5.625",""
"0","0","27","0","0","1","0","0","7","109300114","1","0","1","0","1","2","109300115","","2","103",""
"0","0","26","0","0","0.046","0","0","7","109300115","1","0","1","0","1","3","109300116","","2","103",""
"300","0","1","0","0","5.625","0","0","3","109300116","1","0.45","2","0","99","0","2","","1","5.625",""
"0","0","33","0","1","30","0","0","7","109300201","1","1","3","0","1","3","5","反撃ダメージ+{0}","2","30","攻撃してきた敵に{0}ダメージを与えて逃げ出すオメメちゃんを最大５体呼び出す"
"0","0","27","0","0","1","0","0","7","109300301","1","0","1","0","1","2","109300302","","2","103",""
"0","0","26","0","0","0.12","0","0","7","109300302","1","0","1","0","1","3","109300304","","2","103",""
"-1","0","7","0","0","0","0","0","3","109300303","1","0","1","0","1","0","1","","1","0",""
"300","0","1","0","0","7.5","0","0","3","109300304","1","0.6","2","0","99","0","2","魔法ダメージ+{0}","1","7.5","範囲内の敵に{0}の魔法ダメージ"
"-1","0","26","0","0","40","0","0","7","109300305","1","0","1","0","1","1","109300306","","2","103",""
"-1","0","16","0","0","0","0","0","7","109300306","1","1","1","0","1","0","1","","2","200","自分のＴＰを{0}回復"
"0","0","33","0","1","30","0","0","7","109301201","1","2","3","0","1","3","5","反撃ダメージ+{0}","2","30","攻撃してきた敵に{0}ダメージを与えて逃げ出すオメメちゃんを最大５体呼び出す"
"0","0","10","0","1","10","0","0","7","109301202","1","10","1","90","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"0","109302202","33","0","1","0","0","0","7","109302201","1","5","3","0","1","3","5","","2","0",""
"-1","100","1","0","0","36","0","0","3","109302202","1","2.88","1","0","1","0","2","反撃魔法ダメージ+{0}","1","36","攻撃してきた敵に{0}の魔法ダメージを与えて逃げ出すオメメちゃんを最大５体呼び出す"
"0","0","10","0","1","30","0","0","7","109302203","1","30","1","180","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","15","0","0","0","109350101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109351101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"890","0","1","0","0","45","0","0","3","109400101","1","3.6","1","0","99","0","2","魔法ダメージ+{0}","1","45","範囲内の敵に{0}の魔法ダメージ"
"0","0","53","0","0","0","0","0","0","109400102","1","0","0","0","0","109400103","109400301","","0","1",""
"890","0","1","0","0","30","0","0","3","109400103","1","2.4","1","0","99","0","2","魔法ダメージ+{0}","1","30","フィールド展開中、範囲内の敵に{0}の魔法ダメージ"
"0","0","21","0","0","0","0","0","7","109400201","1","0","1","0","1","0","1","","2","2.2","一定時間無敵状態になる"
"2160","0","1","0","0","20","0","0","3","109400202","1","1.6","1","0","1","0","2","魔法ダメージ+{0}","1","20","敵単体に{0}の魔法ダメージ"
"2160","0","2","0","0","0","0","0","3","109400203","1","0","1","0","1","0","1","","1","325",""
"2160","0","36","0","300","2","12.5","0","46","109400301","1","0.15","3","0","1","0","4","１秒当たりのダメージ量+{0}","1","2","毎秒{0}の魔法ダメージを与えるフィールドを展開する"
"0","0","21","0","0","0","0","0","7","109401201","1","0","1","0","1","0","1","","2","2.2","一定時間無敵状態になる"
"2160","0","1","0","0","26","0","0","3","109401202","1","2.1","1","0","1","0","2","魔法ダメージ+{0}","1","26","敵単体に{0}の魔法ダメージ"
"2160","0","2","0","0","0","0","0","3","109401203","1","0","1","0","1","0","1","","1","325",""
"2160","0","7","0","0","0","0","0","3","109401204","1","0","1","0","1","0","1","","1","0",""
"450","0","1","0","0","24","0","0","3","109401205","1","1.89","2","0","99","0","2","魔法ダメージ+{0}","1","24","範囲内の敵に{0}の魔法ダメージ"
"0","0","21","0","0","0","0","0","7","109402201","1","0","1","0","1","0","1","","2","2.2","一定時間無敵状態になる"
"2160","0","1","0","0","37.5","0","0","46","109402202","1","3","1","0","1","0","2","魔法ダメージ+{0}","1","37.5","敵単体に{0}の魔法ダメージ"
"2160","0","2","0","0","0","0","0","46","109402203","1","0","1","0","1","0","1","","1","325",""
"2160","0","7","0","0","0","0","0","46","109402204","1","0","1","0","1","0","1","","1","0",""
"450","0","1","0","0","30","0","0","3","109402205","1","2.4","2","0","99","0","2","魔法ダメージ+{0}","1","30","範囲内の敵に{0}の魔法ダメージ"
"0","109402207","28","0","0","1","0","0","7","109402206","1","0","1","0","1","0","1211","","2","0",""
"2160","109402208","28","0","0","1","0","0","3","109402207","1","109201","3","0","99","0","720","","2","0",""
"2160","109402209","28","0","0","1","0","0","3","109402208","1","181001","3","0","99","0","720","","2","0",""
"2160","1","15","0","-105","1","1","0","7","109402209","1","1","2","0","1","409401","1","駆け付けるアンのＬｖ+{0}","2","0","初使用時、アンがいない場合、アンが駆け付ける"
"0","0","45","0","0","0","0","0","7","109402210","1","0","0","0","1","0","1","","0","1",""
"0","0","90","0","0","15","0","0","0","109450101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109451101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","4","0","0","22.5","0","0","7","109500101","1","22.5","1","2.1","1","0","2","ＨＰ回復量+{0}","2","1","自分のＨＰを{0}回復"
"50","0","10","0","1","1.5","0","0","3","109500102","1","1.5","2","18","99","1","20","物理防御力アップ+{0}","2","1","範囲内の味方の物理防御力を{0}アップ"
"50","0","10","0","1","1.5","0","0","3","109500103","1","1.5","2","18","99","1","40","魔法防御力アップ+{0}","2","1","範囲内の味方の魔法防御力を{0}アップ"
"2160","0","10","0","0","6","0","0","3","109500201","1","6","3","12","99","0","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"-1","0","1","0","0","10","0","0","3","109500301","1","0.8","1","0","1","0","2","魔法ダメージ+{0}","1","10","敵単体に{0}の魔法ダメージ"
"-1","0","10","0","0","0.6","0","0","3","109500302","1","0.6","1","12","1","0","41","魔法防御力ダウン+{0}","1","1","敵単体の魔法防御力を{0}ダウン"
"2160","0","10","0","1","16","0","0","3","109501201","1","16","3","12","99","1","30","魔法攻撃力アップ+{0}","2","1","味方全体の魔法攻撃力を{0}アップ"
"2160","0","10","0","1","75","0","0","3","109501202","1","0","3","12","99","1","70","","2","1","味方全体の魔法クリティカルを{0}アップ"
"2160","0","8","0","0","0","0","0","3","109501203","1","12","3","0","99","0","2","","2","1.25","味方全体の行動速度25％アップ"
"2160","0","6","0","0","45","0","0","7","109501301","1","18","3","0","1","0","5","無効ダメージ量+{0}","2","45","{0}ダメージ分の物理魔法無効バリアを展開する"
"2160","0","10","0","0","0.9","0","0","7","109501302","1","0.9","3","18","1","1","20","物理防御力アップ+{0}","2","1","自分の物理防御力を{0}アップ"
"2160","0","10","0","0","0.9","0","0","7","109501303","1","0.9","3","18","1","1","40","魔法防御力アップ+{0}","2","1","自分の魔法防御力を{0}アップ"
"-1","0","1","0","0","43.75","0","0","3","109501304","1","3.5","1","0","1","0","2","魔法ダメージ+{0}","1","43.75","敵単体に{0}の魔法ダメージ"
"-1","0","10","0","0","1.3","0","0","3","109501305","1","1.3","1","18","1","1","41","魔法防御力ダウン+{0}","1","1","敵単体の魔法防御力を{0}ダウン"
"0","0","90","0","0","2","0","0","0","109550101","1","2","0","1","0","0","5","魔法防御力アップ+{0}","0","1","自分の魔法防御力を{0}アップ"
"0","0","90","0","0","32","0","0","0","109551101","1","2","0","1","0","0","5","魔法防御力アップ+{0}","0","1","自分の魔法防御力を{0}アップ"
"-1","0","1","0","0","56","0","1.5","3","109600101","1","4.5","1","0","1","0","1","物理ダメージ+{0}","1","56","敵単体に{0}の物理ダメージ"
"-1","0","1","0","0","15","0","0","3","109600201","1","1.2","1","0","1","0","1","物理ダメージ+{0}","1","15","敵単体に{0}の物理ダメージ"
"-1","0","10","0","1","0.2","0","0","3","109600202","1","0.2","1","12","1","1","21","物理防御力ダウン+{0}","1","1","敵単体の物理防御力を{0}ダウン"
"0","0","10","0","1","11","0","0","7","109600301","1","11","1","12","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","8","0","0","0","0","0","7","109600302","1","12","1","0","1","0","2","","2","2","自分の行動速度100％アップ"
"-1","0","1","0","0","22.5","0","1.5","3","109601201","1","1.8","1","0","1","0","1","物理ダメージ+{0}","1","22.5","敵単体に{0}の物理ダメージ"
"-1","0","10","0","1","0.36","0","0","3","109601202","1","0.36","1","12","1","1","21","物理防御力ダウン+{0}","1","1","敵単体の物理防御力を{0}ダウン"
"0","0","10","0","1","75","0","0","7","109601301","1","75","1","180","1","1","10","物理攻撃力アップ+{0}","2","1","自分の物理攻撃力を{0}アップ"
"0","0","10","0","1","10","0","0","7","109601302","1","0","1","180","1","1","110","","2","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ"
"0","0","8","0","0","0","0","0","7","109601303","1","12","1","0","1","0","2","","2","2","自分の行動速度100％アップ"
"0","0","16","0","1","0","0","0","7","109601304","1","0","3","0","1","0","1","","2","500","自分のＴＰを{0}回復"
"0","0","90","0","0","15","0","0","0","109650101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109651101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"800","109700103","23","0","0","2","0","0","3","109700101","1","0","1","0","99","109700102","100","","1","1",""
"800","0","1","0","0","45","0","0","3","109700102","1","3.6","1","0","99","0","1","物理ダメージ+{0}","1","45","範囲内の行動不能の敵すべてに{0}の物理ダメージ"
"800","0","1","0","0","25","0","0","3","109700103","1","2","1","0","99","0","1","物理ダメージ+{0}","1","25","範囲内のその他の敵すべてに{0}の物理ダメージ"
"-1","0","1","0","0","15","0","0","3","109700201","1","1.2","1","0","1","0","1","物理ダメージ+{0}","1","15","敵単体に{0}の物理ダメージ"
"-1","0","8","0","1","0","0","0","3","109700202","1","3","1","0","1","0","4","凍結の確定成功Ｌｖ+{0}","1","0","敵単体を一定時間行動不能にする"
"2160","0","4","0","0","7.5","0","0","5","109700301","1","7.5","2","1","1","0","1","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"2160","109701103","23","0","0","2","0","0","3","109701101","1","0","1","0","99","109701102","100","","1","1",""
"2160","0","1","0","0","45","0","0","3","109701102","1","3.6","1","0","99","0","1","物理ダメージ+{0}","1","45","範囲内の行動不能の敵すべてに{0}の物理ダメージ"
"2160","0","1","0","0","25","0","0","3","109701103","1","2","1","0","99","0","1","物理ダメージ+{0}","1","25","範囲内のその他の敵すべてに{0}の物理ダメージ"
"2160","0","7","0","0","0","0","0","4","109701104","1","0","1","0","1","0","1","","1","0",""
"50","0","1","0","0","45","0","0","1","109701105","1","3.6","2","0","99","0","1","物理ダメージ+{0}","1","45","範囲内の敵すべてに{0}の物理ダメージ"
"-1","0","7","0","0","0","0","0","3","109701201","1","0","1","0","1","0","1","","1","0",""
"150","0","1","0","0","20","0","0","3","109701202","1","1.6","2","0","99","0","1","物理ダメージ+{0}","1","20","範囲内の敵すべてに{0}の物理ダメージ"
"150","0","8","0","1","0","0","0","3","109701203","1","4","2","0","99","0","4","凍結の確定成功Ｌｖ+{0}","1","0","範囲内の敵を一定時間行動不能にする"
"0","0","90","0","0","15","0","0","0","109750101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109751101","1","15","0","1","0","0","2","物理攻撃力アップ+{0}","0","1","自分の物理攻撃力を{0}アップ"
"2160","0","1","0","0","12","0","0","3","109800101","1","1.08","3","0","99","0","2","魔法ダメージ+{0}","1","12","敵全体に{0}の魔法ダメージ"
"2160","0","8","0","0","0","0","0","3","109800102","1","4","3","0","99","0","5","束縛の確定成功Ｌｖ+{0}","1","0","敵全体を一定時間行動不能にする"
"-1","109800203","23","0","0","2","0","0","3","109800201","1","0","1","0","1","109800202","100","","1","1",""
"-1","0","1","0","0","30","0","0","3","109800202","1","2.4","1","0","1","0","2","魔法ダメージ+{0}","1","30","敵単体に、行動不能の時{0}の魔法ダメージ"
"-1","0","1","0","0","15","0","0","3","109800203","1","1.2","1","0","1","0","2","魔法ダメージ+{0}","1","15","敵単体に、行動不能でない時{0}の魔法ダメージ"
"-1","0","3","0","0","0","0","0","3","109800204","1","500","1","0","1","0","3","","1","300",""
"-1","0","3","0","0","0","0","0","3","109800205","1","500","1","0","1","0","3","","1","150",""
"2160","0","56","0","0","1","0","0","14","109800301","1","0","3","0","1","0","1","千里眼の確定成功Ｌｖ+{0}","1","2","敵単体に次の物理攻撃が確定で回避される状態を付与する"
"2160","0","1","0","0","22.5","0","0","3","109801101","1","1.8","3","0","99","0","2","魔法ダメージ+{0}","1","22.5","敵全体に{0}の魔法ダメージ"
"2160","0","8","0","0","0","0","0","3","109801102","1","5","3","0","99","0","5","束縛の確定成功Ｌｖ+{0}","1","0","敵全体を一定時間行動不能にする"
"2160","0","3","0","0","0","0","0","3","109801103","1","1500","3","0","99","0","3","","1","750",""
"-1","109801203","23","0","0","2","0","0","3","109801201","1","0","1","0","1","109801202","100","","1","1",""
"-1","0","1","0","0","60","0","0","3","109801202","1","4.8","1","0","1","0","2","魔法ダメージ+{0}","1","60","敵単体に、行動不能の時{0}の魔法ダメージ"
"-1","0","1","0","0","30","0","0","3","109801203","1","2.4","1","0","1","0","2","魔法ダメージ+{0}","1","30","敵単体に、行動不能でない時{0}の魔法ダメージ"
"-1","0","3","0","0","0","0","0","3","109801204","1","1000","1","0","1","0","3","","1","600",""
"-1","0","3","0","0","0","0","0","3","109801205","1","750","1","0","1","0","3","","1","225",""
"0","0","90","0","0","15","0","0","0","109850101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"0","0","90","0","0","240","0","0","0","109851101","1","15","0","1","0","0","4","魔法攻撃力アップ+{0}","0","1","自分の魔法攻撃力を{0}アップ"
"2160","0","4","0","0","15","0","0","25","109900101","1","15","2","1.5","1","0","2","ＨＰ回復量+{0}","2","1","味方単体のＨＰを{0}回復"
"2160","0","10","0","0","0.9","0","0","3","109900102","1","0.9","3","18","99","1","20","物理防御力アップ+{0}","2","1","味方全体の物理防御力を{0}アップ"
"2160","0","10","0","0","0.9","0","0","3","109900103","1","0.9","3","18","99","1","40","魔法防御力アップ+{0}","2","1","味方全体の魔法防御力を{0}アップ"
"-1","0","1","0","0","15","0","0","3","109900201","1","1.2","1","0","1","0","2","魔法ダメージ+{0}","1","15","敵単体に{0}の魔法ダメージ"
"0","0","10","0","1","11","0","0","7","109900202","1","11","3","12","1","1","30","魔法攻撃力アップ+{0}","2","1","自分の魔法攻撃力を{0}アップ"
"1000","0","1","0","0","7.5","0","0","2","109900301","1","0.6","1","0","1","0","2","魔法ダメージ+{0}","1","7.5","敵単体に{0}の魔法ダメージ"
