11add6a30b6221a6e92b1ed521c36a1c4d1d33789b0297037dc0af55938fcc1b,910784e692338c0e185426ace9778cade230f3b88743330cf3d14e80a2ad43b6,15b558d5b836371a012aa3c09679ff303a1cca505d5e7c22306057c327fb10f7,8b5181101fbcd0266bc7c8fdc30a863de24ed46e2ad89724e30a249ba6f7f965,09d843adacea75135fc2a58cdacf8677c7d0ca8b0a342edb71559e60f2adca4f,15fad440690557fba4aa28b7cb257de9cdc6735bc1d0b58639b3d2ba03b64cb5,d6d63189189f8e49e4f40f1e7b0c21979f417358b12ec9bb78523f2d004d02f2,61ea4d24c1e4f0ce6a925e1e68dfaa3a4095358bc6ae2c9f1f45a8ba9d316b54,76b44d8946aeed461f1c00bd3a677be6e3435134ab174e6b8e4eaf267dc00aeb,ebc3736f13ccffc0e03ae4d5bfa9efed09b4e95542cadb8c0f964f9d0463e8c3,06e0dd15e4d229f30975cfaffe8d039d3be39f351a713c95c0413682d119d817,5c581bf5d37e2a77a49f59beadfd94474c43f97589f41d1b8916a6c1a92ca204,2c9dfcd4da02dfc208400074e67c681b11818eda082b1d80073fcca4eee4f895,90337afcb1edb009d9ae57f6c6a27f0a1a9cf008491970b495eed9487cfe4297,3d1b259d2392ad27a1f4d3c983255964e172260cf4c805d4f3552080df230784,b0149599530286f61eb483c05e730de5c1b3c208c8c814f7176d273b28e10328,ed08da05c8d9120bf9a41e191f060e0886f5d7f420b36a8cbcaa8f882ecfdc3f,8a2a7cb5dc887f5cccce44c2bd5a7de47e5c0563b0c63de9365b2ba9f5313dcf,f71e6505d9a406e2b0f4c2b0c12bdce0e75e29a87eae43496db96260fc0ea8a5,c09bd2acc22bc0c90cc7a74d3c1ded55fc189300737e51d259192a5539e505c2,b632ad264191fae5953d9052d4e91452af06d1de35ef99f5ec6f280edc454ff0,43e75064e77d4766aa9296283bb1d5a5409a6985e65f419a67696ad957f1210d,6a12943eccdc95126a92a66f838fd538d72840d1db1d4a5e0403fe308e402a4d,a94f5a5eea545f38754240d0f97459752ef661abf57d277118066cdf9ca683d2,dd2d9034f524a0877c35451adada0cea572fd276d6de0c0247243c4b4d0ec672,2a3912e140ddc4335caa570345cd56b550c45968fb25bc6fcbee02c8f5a38285,1269cac5fb8bf50d3610a338ddc153fc6dbb0149129cc9155d66f9b3c0a41934,6967a286d2e17c5f047ebb5cf00d102aed0400a60ddb80ec5c3ff1b417ae2516,c605c131fd135890b68a36b8e6258e97383183c31804604602e3f613b5698b9a,0000a4dcc1f447656926708c5f69de96cd667b2e910f1a0194e5107998726f50,76d6b161cdd2afaa05ed5a6dcff64c4ded855eebdcfa82fee78701f5971c8518,57f5009037bbcf65b3b04aa07aa164ff9a1e29e15894c83811b92c5c59b0f35e,fd2ca6e953a60f64350f31531bdbaa669471dddf0d0446a066f22ff5279070bc,d1982bcde1cc8a77046ae90042721b46b6347bbb701c6d206e61a8f35f7497f7,f83f1bccd18b757aa1eb6e540b6ea317086dcf49c6e5b489d8fc7232925e1523,8421bebdb216598950c8ec750fdf0a94654c9c987c3127f3d07e62bee9e0ea7c,0222aec19f22c108b091079bd3ef2dd4a16f696ae68684e641f0adeaa7592284,de97ae768e6190924ccddfae5854c9770804d6744cb225d7f39f834040f96027,2a0f9878349fb50e69a731e31fa4b5cbfda1b3e2236eca393d19287eb81e1857,39aea643a88fd126f45dc547d83118fa018725cae830c999cb7cc7aa86ad95c8,14bd9db440aa311d974f6862aaf7f1df061978c80e5462c2c697dcd8ab882dbc,58e9764658cd0117bbf039c4f684e66fac0fbeff94363a3297faa990d5c2b278,514a1e9b78815c550dbe2482b220a5a46aaeb36593720c2edfd33d41ae90a3db,92dec8b753726fafdd9f99fb55232a109237d3fb3b984ac47ba6c151ec7c0de6
"0","0","0","1","192","20","200500","200000001","0","198066","1","30","0","0","0","0","0","192","20","0","101470401","0","192","213","1","68","192","0","0","192","0","0","224","0","ワイルドホーン","20","0","28960","0","0","0","0","0","0"
"0","0","0","1","192","20","200400","200000001","0","147515","1","30","0","0","0","0","0","192","20","0","101470402","0","192","233","1","68","192","0","0","192","0","0","248","0","ウェアウルフ","20","0","25969","0","0","0","0","0","0"
"0","0","0","1","192","20","203500","200000001","0","134414","1","30","0","0","0","0","0","192","20","0","101470403","0","192","201","1","63","192","0","0","192","0","0","221","0","ドリルモール","20","0","15100","0","0","0","0","0","0"
"0","0","0","1","192","20","204900","200000001","0","189000","1","30","0","0","0","0","0","192","20","0","101470404","0","192","223","200","68","192","0","0","192","0","0","249","0","ゴブリンリトル","20","0","55716","0","0","0","0","0","0"
"0","0","0","1","192","20","203801","200000001","0","192000","1","30","0","0","0","0","0","192","20","0","101470405","0","192","226","1","69","192","0","0","192","0","0","252","0","ハイオーク","20","0","43416","0","0","0","0","0","0"
"0","0","0","1","192","20","206900","200000001","0","124500","1","30","0","0","0","0","0","192","20","0","101470406","0","192","219","1","68","192","0","0","192","0","0","199","0","スリーピィオウル","20","15700","0","0","0","0","0","0","0"
"0","0","0","1","192","20","202500","200000001","0","148000","1","30","0","0","0","0","0","192","20","0","101470407","0","192","225","1","62","192","0","0","192","0","0","224","0","バットケイブ","20","19800","0","0","0","0","0","0","0"
"0","0","0","1","192","20","208400","200000001","0","138900","1","30","0","0","0","0","0","192","20","0","101470408","0","192","230","1","69","192","0","0","192","0","0","207","0","ツキツキ","20","0","16500","0","0","0","0","0","0"
"0","0","0","1","192","20","205100","200000001","0","124569","1","30","0","0","0","0","0","192","20","0","101470409","0","192","240","1","68","192","0","0","192","0","0","224","0","ツチノコブラ","20","0","23304","0","0","0","0","0","0"
"0","0","0","1","192","20","200100","200000001","0","124319","1","30","0","0","0","0","0","192","20","0","101470410","0","192","202","1","62","192","0","0","192","0","0","217","0","ウキキー","20","0","16700","0","0","0","0","0","0"
"0","0","0","1","192","20","203300","200000001","0","127495","1","30","0","0","0","0","0","192","20","0","101470501","0","192","223","1","68","192","0","0","192","0","0","503","0","ゴブリンガード","20","0","15505","0","0","0","0","0","0"
"0","0","0","1","192","20","200600","200000001","0","145000","1","30","0","0","0","0","0","192","20","0","101470502","0","192","221","1","68","192","0","0","192","0","0","220","0","ラットン","20","0","15000","0","0","0","0","0","0"
"0","0","0","1","192","20","203100","200000001","0","131566","1","30","0","0","0","0","0","192","20","0","101470503","0","192","193","1","68","192","0","0","192","0","0","232","0","コドモオオトカゲ","20","19590","0","0","0","0","0","0","0"
"0","0","0","1","192","20","200500","200000001","0","198066","1","30","0","0","0","0","0","192","20","0","101470504","0","192","213","1","62","192","0","0","192","0","0","224","0","ワイルドホーン","20","0","28960","0","0","0","0","0","0"
"0","0","0","1","192","20","201100","200000001","0","143662","1","30","0","0","0","0","0","192","20","0","101470505","0","192","239","1","67","192","0","0","192","0","0","234","0","コボルト","20","0","21080","0","0","0","0","0","0"
"0","0","0","1","192","20","202802","200000001","0","187800","1","30","0","0","0","0","0","192","20","0","101470506","0","192","203","1","69","192","0","0","192","0","0","226","0","ワタリトビ","20","0","16361","0","0","0","0","0","0"
"0","0","0","1","192","20","204200","200000001","0","147600","1","30","0","0","0","0","0","192","20","0","101470507","0","192","227","1","68","192","0","0","192","0","0","206","0","アルトバード","20","20350","0","0","0","0","0","0","0"
"0","0","0","1","192","20","201600","200000001","0","144000","1","30","0","0","0","0","0","192","20","0","101470508","0","192","461","1","192","192","0","0","192","0","0","341","0","ドリアード","20","11900","0","0","0","0","0","0","0"
"0","0","0","1","192","20","201301","200000001","0","130000","1","30","0","0","0","0","0","192","20","0","101470509","0","192","362","1","69","192","0","0","192","0","0","212","0","マッドフラワー","20","0","10200","0","0","0","0","0","0"
"0","0","0","1","192","20","203400","200000001","0","121000","1","30","0","0","0","0","0","192","20","0","101470510","0","192","196","1","68","192","0","0","192","0","0","209","0","ホオズキムシ","20","13049","0","0","0","0","0","0","0"
"0","0","0","1","193","20","203800","200000001","0","191000","1","30","0","0","0","0","0","193","20","0","101470601","0","193","225","1","70","193","0","0","193","0","0","251","0","オーク","20","0","44216","0","0","0","0","0","0"
"0","0","0","1","193","20","200600","200000001","0","146000","1","30","0","0","0","0","0","193","20","0","101470602","0","193","222","1","69","193","0","0","193","0","0","221","0","ラットン","20","0","15100","0","0","0","0","0","0"
"0","0","0","1","193","20","201100","200000001","0","144662","1","30","0","0","0","0","0","193","20","0","101470603","0","193","240","1","68","193","0","0","193","0","0","235","0","コボルト","20","0","21180","0","0","0","0","0","0"
"0","0","0","1","193","20","201300","200000001","0","122495","1","30","0","0","0","0","0","193","30","0","101470604","0","193","218","1","68","193","0","0","193","0","0","498","0","ロックフラワー","30","0","15005","0","0","0","0","0","0"
"0","0","0","1","193","20","205100","200000001","0","125569","1","30","0","0","0","0","0","193","20","0","101470605","0","193","241","1","70","193","0","0","193","0","0","225","0","ツチノコブラ","20","0","23404","0","0","0","0","0","0"
"0","0","0","1","193","20","202800","200000001","0","139000","1","30","0","0","0","0","0","193","20","0","101470606","0","193","227","1","68","193","0","0","193","0","0","204","0","タビガラス","20","0","16300","0","0","0","0","0","0"
"0","0","0","1","193","20","204200","200000001","0","148600","1","30","0","0","0","0","0","193","20","0","101470607","0","193","228","1","68","193","0","0","193","0","0","207","0","アルトバード","20","20450","0","0","0","0","0","0","0"
"0","0","0","1","193","20","205900","200000001","0","137000","1","30","0","0","0","0","0","193","20","0","101470608","0","193","369","1","70","193","0","0","193","0","0","219","0","イカリイカ","20","0","10900","0","0","0","0","0","0"
"0","0","0","1","193","20","203301","200000001","0","211000","1","30","0","0","0","0","0","193","20","0","101470609","0","193","265","1","68","193","0","0","193","0","0","522","0","ジャングルガード","20","0","14405","0","0","0","0","0","0"
"0","0","0","1","193","20","205000","200000001","0","130619","1","30","0","0","0","0","0","193","20","0","101470610","0","193","207","1","68","193","0","0","193","0","0","211","0","ポイズントード","20","0","18900","0","0","0","0","0","0"
"0","0","0","1","193","20","204701","200000001","0","148345","1","30","0","0","0","0","0","193","20","0","101470701","0","193","210","1","68","193","0","0","193","0","0","221","0","サンドボア","20","0","14200","0","0","0","0","0","0"
"0","0","0","1","193","20","210000","200000001","0","200066","1","30","0","0","0","0","0","193","20","0","101470702","0","10","213","1","69","10","0","0","193","0","0","224","0","アルトハーピィ","20","0","29060","0","0","0","0","0","0"
"0","0","0","1","193","20","205500","200000001","0","138100","1","30","0","0","0","0","0","193","20","0","101470703","0","193","256","1","70","193","0","0","193","0","0","216","0","ランドスネーク","20","0","18187","0","0","0","0","0","0"
"0","0","0","1","193","20","203800","200000001","0","191000","1","30","0","0","0","0","0","193","20","0","101470704","0","193","225","1","67","193","0","0","193","0","0","251","0","オーク","20","0","44216","0","0","0","0","0","0"
"0","0","0","1","193","20","203100","200000001","0","132566","1","30","0","0","0","0","0","193","20","0","101470705","0","193","194","1","70","193","0","0","193","0","0","233","0","コドモオオトカゲ","20","19690","0","0","0","0","0","0","0"
"0","0","0","1","193","20","200200","200000001","0","124908","1","30","0","0","0","0","0","193","20","0","101470706","0","193","183","1","68","193","0","0","193","0","0","172","0","バルーンバード","20","0","25000","0","0","0","0","0","0"
"0","0","0","1","193","20","208400","200000001","0","139900","1","30","0","0","0","0","0","193","20","0","101470707","0","193","231","1","69","193","0","0","193","0","0","208","0","ツキツキ","20","0","16600","0","0","0","0","0","0"
"0","0","0","1","193","20","201600","200000001","0","145000","1","30","0","0","0","0","0","193","20","0","101470708","0","193","462","1","70","193","0","0","193","0","0","342","0","ドリアード","20","12000","0","0","0","0","0","0","0"
"0","0","0","1","193","20","201301","200000001","0","131000","1","30","0","0","0","0","0","193","20","0","101470709","0","193","363","1","68","193","0","0","193","0","0","213","0","マッドフラワー","20","0","10300","0","0","0","0","0","0"
"0","0","0","1","193","20","203400","200000001","0","122000","1","30","0","0","0","0","0","193","20","0","101470710","0","193","197","1","68","193","0","0","193","0","0","210","0","ホオズキムシ","20","13149","0","0","0","0","0","0","0"
"0","0","0","1","194","20","201200","200000001","0","151677","1","30","0","0","0","0","0","194","20","0","101470801","0","194","268","1","70","194","0","0","194","0","0","698","0","ゴーレム","20","0","18631","0","0","0","0","0","0"
"0","0","0","1","194","20","207200","200000001","0","140000","1","30","0","0","0","0","0","194","20","0","101470802","0","194","214","1","70","194","0","0","194","0","0","214","0","ウーピーオーク","20","0","15040","0","0","0","0","0","0"
"0","0","0","1","194","20","203900","200000001","0","138500","1","30","0","0","0","0","0","194","20","0","101470803","0","194","223","1","70","194","0","0","194","0","0","223","0","イビルキャノン","20","0","21500","0","0","0","0","0","0"
"0","0","0","1","194","20","203001","200000001","0","195000","1","30","0","0","0","0","0","194","20","0","101470804","0","194","243","1","70","194","0","0","194","0","0","260","0","フレアゼラチナ","20","28950","0","0","0","0","0","0","0"
"0","0","0","1","194","20","204701","200000001","0","149345","1","30","0","0","0","0","0","194","20","0","101470805","0","194","211","1","69","194","0","0","194","0","0","222","0","サンドボア","20","0","14300","0","0","0","0","0","0"
"0","0","0","1","194","20","203702","200000001","0","129000","1","30","0","0","0","0","0","194","20","0","101470806","0","194","204","1","68","194","0","0","194","0","0","217","0","スティンクスカンク","20","0","13849","0","0","0","0","0","0"
"0","0","0","1","194","20","204200","200000001","0","149600","1","30","0","0","0","0","0","194","20","0","101470807","0","194","229","1","68","194","0","0","194","0","0","208","0","アルトバード","20","20550","0","0","0","0","0","0","0"
"0","0","0","1","194","20","203801","200000001","0","194000","1","30","0","0","0","0","0","194","20","0","101470808","0","194","228","1","70","194","0","0","194","0","0","254","0","ハイオーク","20","0","43616","0","0","0","0","0","0"
"0","0","0","1","194","20","201301","200000001","0","135500","1","30","0","0","0","0","0","194","20","0","101470809","0","194","220","1","68","194","0","0","194","0","0","220","0","マッドフラワー","20","0","21200","0","0","0","0","0","0"
"0","0","0","1","194","20","200800","200000001","0","148809","1","30","0","0","0","0","0","194","20","0","101470810","0","194","184","1","70","194","0","0","194","0","0","190","0","ビッグル","20","0","15452","0","0","0","0","0","0"
"0","0","0","1","194","20","203300","200000001","0","129495","1","30","0","0","0","0","0","194","20","0","101470901","0","194","225","1","70","194","0","0","194","0","0","505","0","ゴブリンガード","20","0","15705","0","0","0","0","0","0"
"0","0","0","1","194","20","201000","200000001","0","116199","1","30","0","0","0","0","0","194","20","0","101470902","0","194","209","1","70","194","0","0","194","0","0","204","0","スカルフレイム","20","17165","0","0","0","0","0","0","0"
"0","0","0","1","194","20","202300","200000001","0","133000","1","30","0","0","0","0","0","194","20","0","101470903","0","194","199","1","68","194","0","0","194","0","0","184","0","ファイヤーメイジ","20","19600","0","0","0","0","0","0","0"
"0","0","0","1","194","20","202901","200000001","0","140452","1","30","0","0","0","0","0","194","20","0","101470904","0","194","214","1","69","194","0","0","194","0","0","239","0","ロックリザード","20","0","19300","0","0","0","0","0","0"
"0","0","0","1","194","20","205500","200000001","0","139100","1","30","0","0","0","0","0","194","20","0","101470905","0","194","257","1","67","194","0","0","194","0","0","217","0","ランドスネーク","20","0","18287","0","0","0","0","0","0"
"0","0","0","1","194","20","202802","200000001","0","189800","1","30","0","0","0","0","0","194","20","0","101470906","0","194","205","1","67","194","0","0","194","0","0","228","0","ワタリトビ","20","0","16561","0","0","0","0","0","0"
"0","0","0","1","194","20","200300","200000001","0","327000","1","30","0","0","0","0","0","194","30","0","101470907","0","194","207","1","68","194","0","0","194","0","0","407","0","ゲートキーパー","30","9700","0","0","0","0","0","0","0"
"0","0","0","1","194","20","201101","200000001","0","143293","1","30","0","0","0","0","0","194","20","0","101470908","0","194","234","1","69","194","0","0","194","0","0","230","0","コボルトアサシン","20","0","17632","0","0","0","0","0","0"
"0","0","0","1","194","20","201301","200000001","0","132000","1","30","0","0","0","0","0","194","20","0","101470909","0","194","364","1","68","194","0","0","194","0","0","214","0","マッドフラワー","20","0","10400","0","0","0","0","0","0"
"0","0","0","1","194","20","203400","200000001","0","123000","1","30","0","0","0","0","0","194","20","0","101470910","0","194","198","1","69","194","0","0","194","0","0","211","0","ホオズキムシ","20","13249","0","0","0","0","0","0","0"
"0","0","0","1","195","20","204701","200000001","0","150345","1","30","0","0","0","0","0","195","20","0","101471001","0","195","212","1","69","195","0","0","195","0","0","223","0","サンドボア","20","0","14400","0","0","0","0","0","0"
"0","0","0","1","195","20","203800","200000001","0","193000","1","30","0","0","0","0","0","195","20","0","101471002","0","195","227","1","69","195","0","0","195","0","0","253","0","オーク","20","0","44416","0","0","0","0","0","0"
"0","0","0","1","195","20","203100","200000001","0","134566","1","30","0","0","0","0","0","195","20","0","101471003","0","195","196","1","69","195","0","0","195","0","0","235","0","コドモオオトカゲ","20","19890","0","0","0","0","0","0","0"
"0","0","0","1","195","20","210000","200000001","0","202066","1","30","0","0","0","0","0","195","20","0","101471004","0","10","215","1","68","10","0","0","195","0","0","226","0","アルトハーピィ","20","0","29260","0","0","0","0","0","0"
"0","0","0","1","195","20","203900","200000001","0","139500","1","30","0","0","0","0","0","195","20","0","101471005","0","195","225","1","68","195","0","0","195","0","0","225","0","イビルキャノン","20","0","21700","0","0","0","0","0","0"
"0","0","0","1","195","20","200200","200000001","0","126908","1","30","0","0","0","0","0","195","20","0","101471006","0","195","185","1","68","195","0","0","195","0","0","174","0","バルーンバード","20","0","25200","0","0","0","0","0","0"
"0","0","0","1","195","20","200100","200000001","0","127319","1","30","0","0","0","0","0","195","20","0","101471007","0","195","205","1","68","195","0","0","195","0","0","220","0","ウキキー","20","0","17000","0","0","0","0","0","0"
"0","0","0","1","195","20","204502","200000001","0","150000","1","30","0","0","0","0","0","195","20","0","101471008","0","195","467","1","68","195","0","0","195","0","0","347","0","スパイククラブ","20","0","12500","0","0","0","0","0","0"
"0","0","0","1","195","20","200400","200000001","0","150515","1","30","0","0","0","0","0","195","20","0","101471009","0","195","236","1","68","195","0","0","195","0","0","251","0","ウェアウルフ","20","0","26269","0","0","0","0","0","0"
"0","0","0","1","195","20","203702","200000001","0","130000","1","30","0","0","0","0","0","195","20","0","101471010","0","195","205","1","68","195","0","0","195","0","0","218","0","スティンクスカンク","20","0","13949","0","0","0","0","0","0"
"0","0","0","1","195","20","203300","200000001","0","130495","1","30","0","0","0","0","0","195","20","0","101471101","0","195","226","1","70","195","0","0","195","0","0","506","0","ゴブリンガード","20","0","15805","0","0","0","0","0","0"
"0","0","0","1","195","20","204701","200000001","0","150345","1","30","0","0","0","0","0","195","20","0","101471102","0","195","213","1","70","195","0","0","195","0","0","224","0","サンドボア","20","0","14400","0","0","0","0","0","0"
"0","0","0","1","195","20","201302","200000001","0","105500","1","30","0","0","0","0","0","195","20","0","101471103","0","195","207","1","70","195","0","0","195","0","0","203","0","カクタスフラワー","20","0","14350","0","0","0","0","0","0"
"0","0","0","1","195","20","202901","200000001","0","141452","1","30","0","0","0","0","0","195","20","0","101471104","0","195","215","1","70","195","0","0","195","0","0","240","0","ロックリザード","20","0","19400","0","0","0","0","0","0"
"0","0","0","1","195","20","201000","200000001","0","117199","1","30","0","0","0","0","0","195","20","0","101471105","0","195","210","1","69","195","0","0","195","0","0","205","0","スカルフレイム","20","17265","0","0","0","0","0","0","0"
"0","0","0","1","195","20","202802","200000001","0","190800","1","30","0","0","0","0","0","195","20","0","101471106","0","195","206","1","68","195","0","0","195","0","0","229","0","ワタリトビ","20","0","16661","0","0","0","0","0","0"
"0","0","0","1","195","20","203100","200000001","0","134566","1","30","0","0","0","0","0","195","20","0","101471107","0","195","196","1","68","195","0","0","195","0","0","235","0","コドモオオトカゲ","20","19890","0","0","0","0","0","0","0"
"0","0","0","1","163","20","200400","200000001","0","150515","1","50","0","0","0","0","0","195","20","0","101471108","0","163","236","1","163","163","0","0","163","0","0","251","0","ウェアウルフ","20","0","26269","0","0","0","0","0","0"
"0","0","0","1","195","20","205100","200000001","0","127569","1","30","0","0","0","0","0","195","20","0","101471109","0","195","243","1","68","195","0","0","195","0","0","227","0","ツチノコブラ","20","0","23604","0","0","0","0","0","0"
"0","0","0","1","195","20","200100","200000001","0","127319","1","30","0","0","0","0","0","195","20","0","101471110","0","195","205","1","70","195","0","0","195","0","0","220","0","ウキキー","20","0","17000","0","0","0","0","0","0"
"0","0","0","1","196","20","200300","200000001","0","329000","1","30","0","0","0","0","0","196","30","0","101471201","0","196","209","1","70","196","0","0","196","0","0","409","0","ゲートキーパー","30","9900","0","0","0","0","0","0","0"
"0","0","0","1","196","20","208400","200000001","0","142900","1","30","0","0","0","0","0","196","20","0","101471202","0","196","234","1","70","196","0","0","196","0","0","211","0","ツキツキ","20","0","16900","0","0","0","0","0","0"
"0","0","0","1","196","20","200600","200000001","0","149000","1","30","0","0","0","0","0","196","20","0","101471203","0","196","225","1","70","196","0","0","196","0","0","224","0","ラットン","20","0","15400","0","0","0","0","0","0"
"0","0","0","1","196","20","205100","200000001","0","128569","1","30","0","0","0","0","0","196","20","0","101471204","0","196","244","1","70","196","0","0","196","0","0","228","0","ツチノコブラ","20","0","23704","0","0","0","0","0","0"
"0","0","0","1","196","20","201302","200000001","0","106500","1","30","0","0","0","0","0","196","20","0","101471205","0","196","210","1","69","196","0","0","196","0","0","206","0","カクタスフラワー","20","0","14450","0","0","0","0","0","0"
"0","0","0","1","196","20","200200","200000001","0","127908","1","30","0","0","0","0","0","196","20","0","101471206","0","196","186","1","68","196","0","0","196","0","0","175","0","バルーンバード","20","0","25300","0","0","0","0","0","0"
"0","0","0","1","196","20","202300","200000001","0","135000","1","30","0","0","0","0","0","196","20","0","101471207","0","196","202","1","68","196","0","0","196","0","0","187","0","ファイヤーメイジ","20","19900","0","0","0","0","0","0","0"
"0","0","0","1","196","20","201400","200000001","0","135575","1","30","0","0","0","0","0","196","20","0","101471208","0","196","222","1","70","196","0","0","196","0","0","254","0","エルダークラウド","20","21100","0","0","0","0","0","0","0"
"0","0","0","1","196","20","200701","200000001","0","134152","1","30","0","0","0","0","0","196","20","0","101471209","0","196","214","1","70","196","0","0","196","0","0","238","0","ロックソウル","20","12900","0","0","0","0","0","0","0"
"0","0","0","1","196","20","203400","200000001","0","125000","1","30","0","0","0","0","0","196","20","0","101471210","0","196","200","1","70","196","0","0","196","0","0","213","0","ホオズキムシ","20","13449","0","0","0","0","0","0","0"
"0","0","0","1","196","20","203801","200000001","0","196000","1","30","0","0","0","0","0","196","20","0","101471301","0","196","230","1","70","196","0","0","196","0","0","256","0","ハイオーク","20","0","43816","0","0","0","0","0","0"
"0","0","0","1","196","20","207200","200000001","0","142000","1","30","0","0","0","0","0","196","20","0","101471302","0","196","216","1","69","196","0","0","196","0","0","216","0","ウーピーオーク","20","0","15240","0","0","0","0","0","0"
"0","0","0","1","196","20","202802","200000001","0","191800","1","30","0","0","0","0","0","196","20","0","101471303","0","196","207","1","68","196","0","0","196","0","0","230","0","ワタリトビ","20","0","16761","0","0","0","0","0","0"
"0","0","0","1","196","20","202901","200000001","0","142452","1","30","0","0","0","0","0","196","20","0","101471304","0","196","216","1","68","196","0","0","196","0","0","241","0","ロックリザード","20","0","19500","0","0","0","0","0","0"
"0","0","0","1","196","20","205100","200000001","0","128569","1","30","0","0","0","0","0","196","20","0","101471305","0","196","244","1","68","196","0","0","196","0","0","228","0","ツチノコブラ","20","0","23704","0","0","0","0","0","0"
"0","0","0","1","196","20","203100","200000001","0","135566","1","30","0","0","0","0","0","196","20","0","101471306","0","196","197","1","69","196","0","0","196","0","0","236","0","コドモオオトカゲ","20","19990","0","0","0","0","0","0","0"
"0","0","0","1","196","20","201302","200000001","0","106500","1","30","0","0","0","0","0","196","20","0","101471307","0","196","210","1","69","196","0","0","196","0","0","206","0","カクタスフラワー","20","0","14450","0","0","0","0","0","0"
"0","0","0","1","196","20","200701","200000001","0","134152","1","30","0","0","0","0","0","196","20","0","101471308","0","196","214","1","68","196","0","0","196","0","0","238","0","ロックソウル","20","12900","0","0","0","0","0","0","0"
"0","0","0","1","196","20","204701","200000001","0","151345","1","30","0","0","0","0","0","196","20","0","101471309","0","196","214","1","196","196","0","0","196","0","0","225","0","サンドボア","20","0","14500","0","0","0","0","0","0"
"0","0","0","1","196","20","203702","200000001","0","131000","1","30","0","0","0","0","0","196","20","0","101471310","0","196","206","1","68","196","0","0","196","0","0","219","0","スティンクスカンク","20","0","14049","0","0","0","0","0","0"
"0","0","0","1","197","20","204701","200000001","0","152345","1","30","0","0","0","0","0","197","20","0","101471401","0","197","215","1","68","197","0","0","197","0","0","226","0","サンドボア","20","0","14600","0","0","0","0","0","0"
"0","0","0","1","197","20","201100","200000001","0","148662","1","30","0","0","0","0","0","197","20","0","101471402","0","197","244","1","68","197","0","0","197","0","0","239","0","コボルト","20","0","21580","0","0","0","0","0","0"
"0","0","0","1","197","20","203100","200000001","0","136566","1","30","0","0","0","0","0","197","20","0","101471403","0","197","198","1","70","197","0","0","197","0","0","237","0","コドモオオトカゲ","20","20090","0","0","0","0","0","0","0"
"0","0","0","1","197","20","201000","200000001","0","119199","1","30","0","0","0","0","0","197","20","0","101471404","0","197","212","1","68","197","0","0","197","0","0","207","0","スカルフレイム","20","17465","0","0","0","0","0","0","0"
"0","0","0","1","197","20","203900","200000001","0","189800","1","30","0","0","0","0","0","197","20","0","101471405","0","197","205","1","68","197","0","0","197","0","0","228","0","イビルキャノン","20","0","16561","0","0","0","0","0","0"
"0","0","0","1","197","20","202802","200000001","0","192800","1","30","0","0","0","0","0","197","20","0","101471406","0","197","208","1","70","197","0","0","197","0","0","231","0","ワタリトビ","20","0","16861","0","0","0","0","0","0"
"0","0","0","1","197","20","202500","200000001","0","153000","1","30","0","0","0","0","0","197","20","0","101471407","0","197","230","1","70","197","0","0","197","0","0","229","0","バットケイブ","20","20300","0","0","0","0","0","0","0"
"0","0","0","1","197","20","210002","200000001","0","284066","1","30","0","0","0","0","0","197","20","0","101471408","0","40","150","1","68","40","0","0","197","0","0","150","0","アルトハーピィ","20","0","29460","0","0","0","0","0","0"
"0","0","0","1","197","20","202300","200000001","0","133566","1","30","0","0","0","0","0","197","20","0","101471409","0","197","100","1","68","197","0","0","197","0","0","234","0","ファイヤーメイジ","20","9790","0","0","0","0","0","0","0"
"0","0","0","1","197","20","302104","300000014","0","4990000","1","30","0","0","0","0","0","197","5","0","101471410","0","197","150","1","197","197","0","0","197","0","0","300","0","サンドワイバーン","5","17500","89500","0","0","0","0","0","0"
"0","0","0","1","192","20","200500","200000001","0","198066","1","30","0","0","0","0","0","192","20","0","101480101","0","192","213","1","64","192","0","0","192","0","0","224","0","ワイルドホーン","20","0","28960","0","0","0","0","30","0"
"0","0","0","1","192","20","200600","200000001","0","145000","1","30","0","0","0","0","0","192","20","0","101480102","0","192","221","1","65","192","0","0","192","0","0","220","0","ラットン","20","0","15000","0","0","0","0","0","0"
"0","0","0","1","192","20","201100","200000001","0","143662","1","30","0","0","0","0","0","192","20","0","101480103","0","192","239","1","70","192","0","0","192","0","0","234","0","コボルト","20","0","21080","0","0","0","0","0","0"
"0","0","0","1","192","20","203300","200000001","0","127495","1","30","0","0","0","0","0","192","20","0","101480104","0","192","223","1","68","192","0","0","192","0","0","503","0","ゴブリンガード","20","0","15505","0","0","0","0","0","0"
"0","0","0","1","192","20","203500","200000001","0","134414","1","30","0","0","0","0","0","192","20","0","101480105","0","192","201","1","69","192","0","0","192","0","0","221","0","ドリルモール","20","0","15100","0","0","0","0","30","0"
"0","0","0","1","192","20","203100","200000001","0","131566","1","30","0","0","0","0","0","192","20","0","101480106","0","192","193","1","68","192","0","0","192","0","0","232","0","コドモオオトカゲ","20","19590","0","0","0","0","0","0","0"
"0","0","0","1","192","20","200200","200000001","0","123908","1","30","0","0","0","0","0","192","20","0","101480107","0","192","182","1","68","192","0","0","192","0","0","171","0","バルーンバード","20","0","24900","0","0","0","0","0","0"
