ce10d10b803014910d34c5be842c345cd3c9b0b4a9e5e2de4b020ec996a67486,95e519807a5ecdd387ce3002ff61db4f21925aabcab05ed94db7856b41daba2e,84f0446325042ea6be5ec41497f521dd383ed0e93e5f782bc2e4449b0a3856fa,9e63217845f0d95a62133ef841632c18b17927bf7f48a6432e76b0860db54a83,36f5d727b0fa38717180f2eaf5b9ee0df46584af7fbcfc42d28ea15b7cc068e4,294fd991d9169e888116094f6d326ca6e93899cce20c9a9092353b6fb4647dba,1f380923cffc1b051fc5e166a96a074e1fb75ad217955da32bdbf451724d77d1,7b60e70e41f0505d2082593b86375ca34cf2020274b6d1de9b9d7d4015f6c998,b687fa1b5498c6563604554846827d4690a63f9c1ed3ff216e56a95a16ff1770,8e00e392d62d127cacaf6f4b386fbf84318f28f533282b73dcef465e4df39173,81de74ed1001c995e99754c84b25781ff3ececd4b4851540a71d470881d6e9bf,2885e86f3b29450cce040460cfca968a07e32db8087d27e2b7e7457243894ea4
"102701","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","20","0","0","5070404","10070","0","10070009"
"117001","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","20","1","0","5070424","10070","5070001","10070010"
"117001","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","20","1","0","5070444","10070","5070004","10070011"
"117001","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","20","1","0","5070424","10070","5070005","10070012"
"104901","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","30","0","0","5070405","10070","0","10070013"
"117101","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","30","1","0","5070425","10070","5070001","10070014"
"117101","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","30","1","0","5070445","10070","5070004","10070015"
"117101","1001","2021/06/30 12:00:00","2021/07/14 20:59:59","0","30","1","0","5070425","10070","5070005","10070016"
"104901","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","2","0","0","5070406","10070","0","10070017"
"117101","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","2","1","0","5070426","10070","5070001","10070018"
"117101","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","2","1","0","5070446","10070","5070004","10070019"
"117101","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","2","1","0","5070426","10070","5070005","10070020"
"102701","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","4","0","0","5070407","10070","0","10070021"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","4","1","0","5070427","10070","5070001","10070022"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","4","1","0","5070447","10070","5070004","10070023"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","4","1","0","5070427","10070","5070005","10070024"
"104901","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","7","0","0","5070408","10070","0","10070025"
"117101","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","7","1","0","5070428","10070","5070001","10070026"
"117101","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","7","1","0","5070448","10070","5070004","10070027"
"117101","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","7","1","0","5070428","10070","5070005","10070028"
"102701","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","10","0","0","5070409","10070","0","10070029"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","10","1","0","5070429","10070","5070001","10070030"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","10","1","0","5070449","10070","5070004","10070031"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","10","1","0","5070429","10070","5070005","10070032"
"102701","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","13","0","0","5070410","10070","0","10070033"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","13","1","0","5070430","10070","5070001","10070034"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","13","1","0","5070450","10070","5070004","10070035"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","13","1","0","5070430","10070","5070005","10070036"
"102701","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","15","0","0","5070411","10070","0","10070037"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","15","1","0","5070431","10070","5070001","10070038"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","15","1","0","5070451","10070","5070004","10070039"
"117001","1003","2021/06/30 12:00:00","2021/07/14 20:59:59","0","15","1","0","5070431","10070","5070005","10070040"
"113201","1004","2021/07/18 12:00:00","2021/07/27 20:59:59","0","113201","0","0","5044401","10071","0","10071001"
"100901","1002","2021/07/18 12:00:00","2021/07/27 20:59:59","1","1007103","0","0","5044422","10071","0","10071002"
"100901","1001","2021/07/18 12:00:00","2021/07/27 20:59:59","0","10","0","0","5044423","10071","0","10071003"
"101301","1001","2021/07/18 12:00:00","2021/07/27 20:59:59","0","20","0","0","5044424","10071","0","10071004"
"105601","1001","2021/07/18 12:00:00","2021/07/27 20:59:59","0","30","0","0","5044425","10071","0","10071005"
"105601","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","2","0","0","5044426","10071","0","10071006"
"100901","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","3","0","0","5044427","10071","0","10071007"
"101301","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","4","0","0","5044428","10071","0","10071008"
"105601","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","5","0","0","5044429","10071","0","10071009"
"101301","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","6","0","0","5044430","10071","0","10071010"
"105601","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","8","0","0","5044431","10071","0","10071011"
"113101","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","2","1","0","5044406","10071","5044001","10071012"
"113201","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","3","1","0","5044407","10071","5044001","10071013"
"113301","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","4","1","0","5044408","10071","5044001","10071014"
"113101","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","5","1","0","5044409","10071","5044001","10071015"
"113301","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","6","1","0","5044410","10071","5044001","10071016"
"113101","1003","2021/07/18 12:00:00","2021/07/27 20:59:59","0","8","1","0","5044411","10071","5044001","10071017"
"113201","1002","2021/07/18 12:00:00","2021/07/27 20:59:59","1","1007103","1","0","5044402","10071","5044001","10071018"
"113201","1001","2021/07/18 12:00:00","2021/07/27 20:59:59","0","10","1","0","5044403","10071","5044001","10071019"
"113301","1001","2021/07/18 12:00:00","2021/07/27 20:59:59","0","20","1","0","5044404","10071","5044001","10071020"
"113101","1001","2021/07/18 12:00:00","2021/07/27 20:59:59","0","30","1","0","5044405","10071","5044001","10071021"
"117401","1004","2021/07/31 12:00:00","2021/08/14 20:59:59","0","117401","0","0","5072401","10072","0","10072001"
"117201","1002","2021/07/31 12:00:00","2021/08/14 20:59:59","1","1007203","0","0","5072402","10072","0","10072002"
"117201","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","10","0","0","5072403","10072","0","10072003"
"117401","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","20","0","0","5072404","10072","0","10072004"
"117301","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","30","0","0","5072405","10072","0","10072005"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","2","0","0","5072406","10072","0","10072006"
"117301","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","4","0","0","5072407","10072","0","10072007"
"117401","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","7","0","0","5072408","10072","0","10072008"
"117301","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","10","0","0","5072409","10072","0","10072009"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","13","0","0","5072410","10072","0","10072010"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","15","0","0","5072411","10072","0","10072011"
"117201","1002","2021/07/31 12:00:00","2021/08/14 20:59:59","1","1007203","1","0","5072422","10072","5072004","10072013"
"117201","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","10","1","0","5072423","10072","5072004","10072014"
"117401","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","20","1","0","5072424","10072","5072004","10072015"
"117301","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","30","1","0","5072425","10072","5072004","10072016"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","2","1","0","5072426","10072","5072004","10072017"
"117301","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","4","1","0","5072427","10072","5072004","10072018"
"117401","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","7","1","0","5072428","10072","5072004","10072019"
"117301","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","10","1","0","5072429","10072","5072004","10072020"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","13","1","0","5072430","10072","5072004","10072021"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","15","1","0","5072431","10072","5072004","10072022"
"117201","1002","2021/07/31 12:00:00","2021/08/14 20:59:59","1","1007203","1","0","5072442","10072","5072006","10072023"
"117201","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","10","1","0","5072443","10072","5072006","10072024"
"117401","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","20","1","0","5072444","10072","5072006","10072025"
"117301","1001","2021/07/31 12:00:00","2021/08/14 20:59:59","0","30","1","0","5072445","10072","5072006","10072026"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","2","1","0","5072446","10072","5072006","10072027"
"117301","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","4","1","0","5072447","10072","5072006","10072028"
"117401","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","7","1","0","5072448","10072","5072006","10072029"
"117301","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","10","1","0","5072449","10072","5072006","10072030"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","13","1","0","5072450","10072","5072006","10072031"
"117201","1003","2021/07/31 12:00:00","2021/08/14 20:59:59","0","15","1","0","5072451","10072","5072006","10072032"
"113501","1004","2021/08/18 12:00:00","2021/08/27 20:59:59","0","113501","0","0","5046401","10073","0","10073001"
"101501","1002","2021/08/18 12:00:00","2021/08/27 20:59:59","1","1007303","0","0","5046412","10073","0","10073002"
"101201","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","10","0","0","5046413","10073","0","10073003"
"101501","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","20","0","0","5046414","10073","0","10073004"
"101501","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","30","0","0","5046415","10073","0","10073005"
"101501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","2","0","0","5046406","10073","0","10073006"
"101201","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","3","0","0","5046407","10073","0","10073007"
"101501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","4","0","0","5046408","10073","0","10073008"
"101201","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","5","0","0","5046409","10073","0","10073009"
"101501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","6","0","0","5046410","10073","0","10073010"
"101501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","8","0","0","5046411","10073","0","10073011"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","2","1","0","5046426","10073","5046001","10073012"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","4","1","0","5046428","10073","5046001","10073013"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","6","1","0","5046430","10073","5046001","10073014"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","8","1","0","5046431","10073","5046001","10073015"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","2","1","0","5046446","10073","5046002","10073016"
"113401","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","3","1","0","5046447","10073","5046002","10073017"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","4","1","0","5046448","10073","5046002","10073018"
"113401","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","5","1","0","5046449","10073","5046002","10073019"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","6","1","0","5046450","10073","5046002","10073020"
"113501","1003","2021/08/18 12:00:00","2021/08/27 20:59:59","0","8","1","0","5046451","10073","5046002","10073021"
"113501","1002","2021/08/18 12:00:00","2021/08/27 20:59:59","1","1007303","1","0","5046422","10073","5046001","10073022"
"101201","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","10","1","0","5046423","10073","5046001","10073023"
"113501","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","20","1","0","5046424","10073","5046001","10073024"
"113501","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","30","1","0","5046425","10073","5046001","10073025"
"113501","1002","2021/08/18 12:00:00","2021/08/27 20:59:59","1","1007303","1","0","5046402","10073","5046002","10073026"
"113401","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","10","1","0","5046403","10073","5046002","10073027"
"113501","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","20","1","0","5046404","10073","5046002","10073028"
"113501","1001","2021/08/18 12:00:00","2021/08/27 20:59:59","0","30","1","0","5046405","10073","5046002","10073029"
"105101","1002","2021/08/31 12:00:00","2021/09/14 20:59:59","1","1007403","0","0","5074402","10074","0","10074001"
"105101","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","10","0","0","5074403","10074","0","10074002"
"100801","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","20","0","0","5074404","10074","0","10074003"
"105101","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","30","0","0","5074405","10074","0","10074004"
"105101","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","2","0","0","5074406","10074","0","10074005"
"105101","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","7","0","0","5074408","10074","0","10074007"
"105101","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","13","0","0","5074410","10074","0","10074009"
"105101","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","15","0","0","5074411","10074","0","10074010"
"117501","1002","2021/08/31 12:00:00","2021/09/14 20:59:59","1","1007403","1","0","5074422","10074","5074001","10074011"
"117501","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","10","1","0","5074423","10074","5074001","10074012"
"100801","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","20","1","0","5074424","10074","5074001","10074013"
"117501","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","30","1","0","5074425","10074","5074001","10074014"
"117501","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","2","1","0","5074426","10074","5074001","10074015"
"100801","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","4","1","0","5074427","10074","5074002","10074016"
"117501","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","7","1","0","5074428","10074","5074001","10074017"
"100801","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","10","1","0","5074429","10074","5074002","10074018"
"117501","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","13","1","0","5074430","10074","5074001","10074019"
"117501","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","15","1","0","5074431","10074","5074001","10074020"
"117501","1002","2021/08/31 12:00:00","2021/09/14 20:59:59","1","1007403","1","0","5074442","10074","5074003","10074021"
"117601","1001","2021/08/31 12:00:00","2021/09/14 20:59:59","0","20","1","0","5074444","10074","5074003","10074022"
"117601","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","4","1","0","5074447","10074","5074003","10074023"
"117601","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","10","1","0","5074449","10074","5074003","10074024"
"117501","1003","2021/08/31 12:00:00","2021/09/14 20:59:59","0","15","1","0","5074451","10074","5074003","10074025"
"100601","1002","2021/09/17 12:00:00","2021/09/26 20:59:59","1","1007503","0","0","5048422","10075","0","10075001"
"113701","1002","2021/09/17 12:00:00","2021/09/26 20:59:59","1","1007503","1","0","5048402","10075","5048001","10075002"
"113801","1001","2021/09/17 12:00:00","2021/09/26 20:59:59","0","10","0","0","5048403","10075","0","10075003"
"100601","1001","2021/09/17 12:00:00","2021/09/26 20:59:59","0","20","0","0","5048424","10075","0","10075004"
"113701","1001","2021/09/17 12:00:00","2021/09/26 20:59:59","0","20","1","0","5048404","10075","5048001","10075005"
"100601","1001","2021/09/17 12:00:00","2021/09/26 20:59:59","0","30","0","0","5048425","10075","0","10075006"
"113701","1001","2021/09/17 12:00:00","2021/09/26 20:59:59","0","30","1","0","5048405","10075","5048001","10075007"
"113801","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","2","0","0","5048406","10075","0","10075008"
"100601","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","3","0","0","5048427","10075","0","10075009"
"113701","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","3","1","0","5048407","10075","5048001","10075010"
"113801","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","4","0","0","5048408","10075","0","10075011"
"113801","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","5","0","0","5048409","10075","0","10075012"
"100601","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","6","0","0","5048430","10075","0","10075013"
"113701","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","6","1","0","5048410","10075","5048001","10075014"
"113801","1003","2021/09/17 12:00:00","2021/09/26 20:59:59","0","8","0","0","5048411","10075","0","10075015"
"117801","1004","2021/09/30 12:00:00","2021/10/14 20:59:59","0","117801","0","0","5076401","10076","0","10076001"
"101701","1002","2021/09/30 12:00:00","2021/10/14 20:59:59","1","1007603","0","0","5076402","10076","0","10076002"
"103001","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","10","0","0","5076403","10076","0","10076003"
"101601","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","20","0","0","5076404","10076","0","10076004"
"101701","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","30","0","0","5076405","10076","0","10076005"
"101701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","2","0","0","5076406","10076","0","10076006"
"103001","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","4","0","0","5076407","10076","0","10076007"
"101701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","7","0","0","5076408","10076","0","10076008"
"101701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","13","0","0","5076410","10076","0","10076010"
"101701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","15","0","0","5076411","10076","0","10076011"
"117701","1002","2021/09/30 12:00:00","2021/10/14 20:59:59","1","1007603","1","0","5076422","10076","5076002","10076012"
"117801","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","10","1","0","5076423","10076","5076002","10076013"
"117901","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","20","1","0","5076424","10076","5076002","10076014"
"117701","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","30","1","0","5076425","10076","5076002","10076015"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","2","1","0","5076426","10076","5076002","10076016"
"117801","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","4","1","0","5076427","10076","5076002","10076017"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","7","1","0","5076428","10076","5076002","10076018"
"117901","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","10","1","0","5076429","10076","5076002","10076019"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","13","1","0","5076430","10076","5076002","10076020"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","15","1","0","5076431","10076","5076002","10076021"
"117701","1002","2021/09/30 12:00:00","2021/10/14 20:59:59","1","1007603","1","0","5076442","10076","5076005","10076022"
"117801","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","10","1","0","5076443","10076","5076005","10076023"
"117901","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","20","1","0","5076444","10076","5076005","10076024"
"117701","1001","2021/09/30 12:00:00","2021/10/14 20:59:59","0","30","1","0","5076445","10076","5076005","10076025"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","2","1","0","5076446","10076","5076005","10076026"
"117801","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","4","1","0","5076447","10076","5076005","10076027"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","7","1","0","5076448","10076","5076005","10076028"
"117901","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","10","1","0","5076449","10076","5076005","10076029"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","13","1","0","5076450","10076","5076005","10076030"
"117701","1003","2021/09/30 12:00:00","2021/10/14 20:59:59","0","15","1","0","5076451","10076","5076005","10076031"
"114101","1004","2021/10/18 12:00:00","2021/10/27 20:59:59","0","114101","0","0","5050401","10077","0","10077001"
"100501","1002","2021/10/18 12:00:00","2021/10/27 20:59:59","1","1007703","0","0","5050422","10077","0","10077002"
"100501","1001","2021/10/18 12:00:00","2021/10/27 20:59:59","0","10","0","0","5050423","10077","0","10077003"
"105401","1001","2021/10/18 12:00:00","2021/10/27 20:59:59","0","20","0","0","5050424","10077","0","10077004"
"100301","1001","2021/10/18 12:00:00","2021/10/27 20:59:59","0","30","0","0","5050425","10077","0","10077005"
"105401","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","2","0","0","5050426","10077","0","10077006"
"100301","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","3","0","0","5050427","10077","0","10077007"
"100501","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","4","0","0","5050428","10077","0","10077008"
"105401","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","5","0","0","5050429","10077","0","10077009"
"100301","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","6","0","0","5050430","10077","0","10077010"
"105401","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","8","0","0","5050431","10077","0","10077011"
"114101","1002","2021/10/18 12:00:00","2021/10/27 20:59:59","1","1007703","1","0","5050402","10077","5050001","10077012"
"114101","1001","2021/10/18 12:00:00","2021/10/27 20:59:59","0","10","1","0","5050403","10077","5050001","10077013"
"113901","1001","2021/10/18 12:00:00","2021/10/27 20:59:59","0","20","1","0","5050404","10077","5050001","10077014"
"114001","1001","2021/10/18 12:00:00","2021/10/27 20:59:59","0","30","1","0","5050405","10077","5050001","10077015"
"113901","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","2","1","0","5050406","10077","5050001","10077016"
"114001","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","3","1","0","5050407","10077","5050001","10077017"
"114101","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","4","1","0","5050408","10077","5050001","10077018"
"113901","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","5","1","0","5050409","10077","5050001","10077019"
"114001","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","6","1","0","5050410","10077","5050001","10077020"
"113901","1003","2021/10/18 12:00:00","2021/10/27 20:59:59","0","8","1","0","5050411","10077","5050001","10077021"
"120101","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","10","0","0","5078403","10078","0","10078001"
"120201","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","20","0","0","5078404","10078","0","10078002"
"120101","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","2","0","0","5078406","10078","0","10078004"
"120201","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","4","0","0","5078407","10078","5078002","10078005"
"120101","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","10","1","0","5078423","10078","5078004","10078006"
"120201","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","20","1","0","5078424","10078","5078004","10078007"
"120301","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","30","0","0","5078425","10078","0","10078008"
"120101","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","2","1","0","5078426","10078","5078004","10078009"
"120201","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","4","1","0","5078427","10078","5078004","10078010"
"120301","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","7","1","0","5078428","10078","5078004","10078011"
"119001","1002","2021/10/31 12:00:00","2021/11/14 20:59:59","1","1007803","0","0","5078442","10078","0","10078012"
"119001","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","10","1","0","5078443","10078","5078006","10078013"
"119101","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","20","1","0","5078444","10078","5078006","10078014"
"120001","1001","2021/10/31 12:00:00","2021/11/14 20:59:59","0","30","1","0","5078445","10078","5078006","10078015"
"119001","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","2","1","0","5078446","10078","5078006","10078016"
"119101","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","4","1","0","5078447","10078","5078006","10078017"
"120001","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","7","1","0","5078448","10078","5078006","10078018"
"119001","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","10","1","0","5078449","10078","5078006","10078019"
"119101","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","13","1","0","5078450","10078","5078006","10078020"
"119001","1003","2021/10/31 12:00:00","2021/11/14 20:59:59","0","15","1","0","5078451","10078","5078006","10078021"
"114201","1002","2021/11/18 12:00:00","2021/11/25 20:59:59","1","1007903","0","0","5052422","10079","0","10079001"
"114201","1001","2021/11/18 12:00:00","2021/11/25 20:59:59","0","10","0","0","5052403","10079","0","10079002"
"103701","1001","2021/11/18 12:00:00","2021/11/25 20:59:59","0","20","0","0","5052424","10079","0","10079003"
"114201","1001","2021/11/18 12:00:00","2021/11/25 20:59:59","0","30","0","0","5052405","10079","0","10079004"
"114201","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","2","0","0","5052406","10079","0","10079005"
"103701","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","3","0","0","5052427","10079","0","10079006"
"114201","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","4","0","0","5052408","10079","0","10079007"
"103701","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","5","0","0","5052429","10079","0","10079008"
"114201","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","6","0","0","5052410","10079","0","10079009"
"114201","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","8","0","0","5052431","10079","0","10079010"
"114201","1002","2021/11/18 12:00:00","2021/11/25 20:59:59","1","1007903","1","0","5052402","10079","5052002","10079011"
"114301","1001","2021/11/18 12:00:00","2021/11/25 20:59:59","0","20","1","0","5052404","10079","5052002","10079012"
"114301","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","3","1","0","5052407","10079","5052002","10079013"
"114301","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","5","1","0","5052409","10079","5052002","10079014"
"114201","1003","2021/11/18 12:00:00","2021/11/25 20:59:59","0","8","1","0","5052411","10079","5052002","10079015"
"119201","1004","2021/11/30 12:00:00","2021/12/14 20:59:59","0","119201","0","0","5080401","10080","0","10080001"
"103301","1002","2021/11/30 12:00:00","2021/12/14 20:59:59","1","1008003","0","0","5080402","10080","0","10080002"
