82b5612105d0c6616f01f103f9c7fb935025fa0350979fa56659ea9fcab28b9e,d955bdb2183503d956536c4214853016662919e66e5b9c65ddf1ad1e125f58ce,383aa60d3959c3fbe52ae9a90778c56d5ffe8ab606e6a135de4709f467f85edd,c14d7e7c2467997e4a6ae682ffd54bb221f7ff0b8ba75d64257401c2e07f7abd,3a8657c5db0ef5ff40083692211564d1b16805c6f3bfcd8ce6d89e914bb6b9aa,8ab6c0f5c6c55f7fbee21d62918eb69d0268e603334831c4db898334a8c0bb7c,69167f64c19935870b0ea0dc75a8ccfd3468f93db5f1aff158f000a6618eefba,b142d7faea93fb0063f3c684af5d69a48a0fd28a4219f7b35c471fc3cbd35ca4,4258c5906bbb6907784c374023eb0a79a96c88f35cbf167cf03e6195185abb16,14cb9bbe5604425eb943aee183355787a3d1e4ffb2e990a866172249435f7a52,824faa35450cad16494fd519972c2e6325c20ebecb643e4791a1b5e2de5a61ad,78440c7acbffb271e2ebccffe4d089280dcf657f5701584d1bb22dc64a3d8b0c,d33bdeba96669a6aa178ebe6544aeded1cfd203a1dd60ab7bc76e351ffc7752b,f3923429ff5c2fd5117a427ed9a323f346b9127237319795218c50155a2c32ab,145274c5cbf83b8a058653fe6c9f51de8d3a6cb881272679718304cbadf0341a,6ae671c4b7243f6b5bb6c06f4c75f0728607ed7a8d2e47ce08b799c85181f02f,46de4925528e086579c46230ead517a30a95185bf05e85954cbf4043fadb9cd4,fc3cc6d5498792b9314a08aa8039ae5ec4cdb1ed028e00d558b5983d3a5f4de6,c2b1e60f6ef0be98aadd183d56fbfbe35a6869893759989c563d6489ed371459,eb482410987c4bf6d918d34d30f9325f54f883128f72a18edb5e1449e1490a95
"0.8","-100","0","103123","0.8","770321201","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770410101","0","0","0","-300","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"1","-100","0","103123","0.8","770410201","0","0","0","-300","103121","0","0.8","300","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","1","770410301","0","0","0","-300","103121","0","1","300","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770410401","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1","-100","0","103123","0.8","770410501","0","0","0","-450","103121","450","0.8","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1","-100","0","103123","1.2","770410601","0","0","0","-450","103121","450","0.8","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1","-100","0","103123","0.8","770410701","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","1"
"0.8","-100","0","103123","0.8","770410801","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","0.8","770410901","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","1","770411001","0","0","0","-450","103121","450","1.2","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","1","770411101","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","0.8","770411201","0","0","0","-450","103121","450","0.8","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1.2","-100","0","103123","1","770411301","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770411401","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770411501","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1","770411601","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"1.2","-100","0","103123","0.8","770411701","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"1","-100","0","103123","1","770411801","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1.2","770411901","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1","770412001","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412101","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412201","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412301","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412401","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412501","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1.2","770412601","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412701","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1.2","770412801","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770412901","0","0","450","-450","103121","225","1.2","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770413001","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770413101","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770413201","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","1"
"0.8","-100","0","103123","1","770413301","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770413401","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","1"
"0.8","-100","0","103123","1.2","770413501","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","1","-225","0.8"
"0.8","-100","0","103123","1","770413601","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770413701","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770413801","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770413901","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414001","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414101","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414201","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414301","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414401","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414501","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414601","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414701","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770414801","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","-10","101201","0.8","770420101","0","0","0","0","101201","0","1.2","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","-20","81003801","0.8","770420201","0","0","0","0","81003801","0","1.6","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","0","81000506","0.8","770420301","0","0","0","0","81000506","0","1.4","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","-20","81003301","0.8","770420401","0","0","0","5","81003301","0","1.1","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","140","81005602","0.8","770420501","0","0","0","-140","81005602","0","1.8","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","10","100198","0.8","770420601","0","0","0","5","100198","0","1.2","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770420701","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770420801","0","0","400","-400","103121","200","0.8","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770420901","0","0","400","-400","103121","200","0.8","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770421001","0","0","400","-400","103121","200","0.8","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","1","770421101","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770421201","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","101191","1","770421301","0","0","0","-100","101191","0","0.8","0","0","バトルマス（EXTREME）","0","0.8","100","0.8"
"0.8","-100","0","102861","1","770421401","0","0","0","-100","102861","0","1.05","0","0","バトルマス（EXTREME）","0","0.8","100","0.8"
"0.8","-100","0","103123","0.8","770510101","0","0","0","-300","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"1","-100","0","103123","0.8","770510201","0","0","0","-300","103121","0","0.8","300","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","1","770510301","0","0","0","-300","103121","0","1","300","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770510401","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1","-100","0","103123","0.8","770510501","0","0","0","-450","103121","450","0.8","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1","-100","0","103123","1.2","770510601","0","0","0","-450","103121","450","0.8","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1","-100","0","103123","0.8","770510701","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","1"
"0.8","-100","0","103123","0.8","770510801","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","0.8","770510901","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","1","770511001","0","0","0","-450","103121","450","1.2","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","1","770511101","0","0","0","-450","103121","450","1","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"0.8","-100","0","103123","0.8","770511201","0","0","0","-450","103121","450","0.8","150","0","バトルマス（NORMAL）","0","0.8","-150","0.8"
"1.2","-100","0","103123","1","770511301","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770511401","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770511501","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1","770511601","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"1.2","-100","0","103123","0.8","770511701","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"1","-100","0","103123","1","770511801","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1.2","770511901","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1","770512001","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512101","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512201","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512301","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512401","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512501","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1.2","770512601","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512701","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","1.2","770512801","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770512901","0","0","450","-450","103121","225","1.2","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770513001","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770513101","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770513201","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","1"
"0.8","-100","0","103123","1","770513301","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770513401","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","0.8","-225","1"
"0.8","-100","0","103123","1.2","770513501","0","0","450","-450","103121","225","0.8","0","0","バトルマス（NORMAL）","0","1","-225","0.8"
"0.8","-100","0","103123","1","770513601","0","0","450","-450","103121","225","1","0","0","バトルマス（NORMAL）","0","0.8","-225","0.8"
"0.8","-100","0","103123","0.8","770513701","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770513801","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770513901","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514001","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514101","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514201","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514301","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514401","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514501","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514601","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514701","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770514801","0","0","0","0","103121","0","0.8","-1","0","バトルマス（NORMAL）","0","0.8","0","0.8"
"0.8","-100","-10","101201","0.8","770520101","0","0","0","0","101201","0","1.2","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","-20","81003801","0.8","770520201","0","0","0","0","81003801","0","1.6","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","0","81000506","0.8","770520301","0","0","0","0","81000506","0","1.4","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","-20","81003301","0.8","770520401","0","0","0","5","81003301","0","1.1","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","140","81005602","0.8","770520501","0","0","0","-140","81005602","0","1.8","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","10","100198","0.8","770520601","0","0","0","5","100198","0","1.2","0","0","バトルマス（EXTREME）","0","0.8","0","0.8"
"0.8","-100","0","103123","0.8","770520701","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770520801","0","0","400","-400","103121","200","0.8","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770520901","0","0","400","-400","103121","200","0.8","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770521001","0","0","400","-400","103121","200","0.8","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","1","770521101","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","103123","0.8","770521201","0","0","400","-400","103121","200","1","0","0","バトルマス（EXTREME）","0","0.8","-200","0.8"
"0.8","-100","0","101191","1","770521301","0","0","0","-100","101191","0","0.8","0","0","バトルマス（EXTREME）","0","0.8","100","0.8"
"0.8","-100","0","102861","1","770521401","0","0","0","-100","102861","0","1.05","0","0","バトルマス（EXTREME）","0","0.8","100","0.8"
