618d0dc0cec8d205cb195bd6e5aacb7b7a3642f1d9fe8b54931daadd5be5951a,b37f35d23e0949266b5eeedd362ef977d323d7742dbe45a33a94aede4ccebfc4,c0ad0670e5388b4ff5395e5ae01fc451939baa671f49382f3d400a861b42c9ea,a13f12e21a8800201a19981b152e364121d14a0e3a40b17adc389304a10ec5ac,e26e170ba5506666478c36d0f3f6d2ac23bcf91174dae2ab95a72014cf09929d,0ead26e3740cd3b318c1c3b8edff01e82c22d962551a411eae009b8caaf363c3,a28fcf92003a3017e2f97ddb407e6ef541a43b923ba83e1df0ec22cdfbcbbf9d,6df7dfc48853e144e5221a8f6c47af9b762f9374e48df2c3062028c19b04efaa
"4","84","0","0","0","0","5","15521"
"4","126","0","0","0","0","5","15531"
"4","168","0","0","0","0","5","15541"
"4","210","0","0","0","0","5","15551"
"1","94","0","0","0","0","2","15611"
"1","188","0","0","0","0","2","15621"
"1","282","0","0","0","0","2","15631"
"1","376","0","0","0","0","2","15641"
"1","470","0","0","0","0","2","15651"
"4","42","0","0","0","0","3","15711"
"4","84","0","0","0","0","3","15721"
"4","126","0","0","0","0","3","15731"
"4","168","0","0","0","0","3","15741"
"4","210","0","0","0","0","3","15751"
"5","15","0","0","0","0","6","15811"
"5","30","0","0","0","0","6","15821"
"5","45","0","0","0","0","6","15831"
"5","60","0","0","0","0","6","15841"
"5","75","0","0","0","0","6","15851"
"2","20","0","0","0","0","7","15911"
"2","40","0","0","0","0","7","15921"
"2","60","0","0","0","0","7","15931"
"2","80","0","0","0","0","7","15941"
"2","100","0","0","0","0","7","15951"
"3","44","0","0","0","0","3","16011"
"3","88","0","0","0","0","3","16021"
"3","132","0","0","0","0","3","16031"
"3","176","0","0","0","0","3","16041"
"3","220","0","0","0","0","3","16051"
"4","1","0","0","0","0","100","16111"
"4","2","0","0","0","0","100","16121"
"4","3","0","0","0","0","100","16131"
"5","64","0","0","0","0","1","16211"
"5","128","0","0","0","0","1","16221"
"5","192","0","0","0","0","1","16231"
"5","256","0","0","0","0","1","16241"
"5","320","0","0","0","0","1","16251"
"2","42","0","0","0","0","3","16311"
"2","84","0","0","0","0","3","16321"
"2","126","0","0","0","0","3","16331"
"2","168","0","0","0","0","3","16341"
"2","210","0","0","0","0","3","16351"
"3","44","0","0","0","0","5","16411"
"3","88","0","0","0","0","5","16421"
"3","132","0","0","0","0","5","16431"
"3","176","0","0","0","0","5","16441"
"3","220","0","0","0","0","5","16451"
"5","44","0","0","0","0","5","16511"
"5","88","0","0","0","0","5","16521"
"5","132","0","0","0","0","5","16531"
"5","176","0","0","0","0","5","16541"
"5","220","0","0","0","0","5","16551"
"1","42","2","5","4","3","3","16611"
"1","84","2","5","4","3","3","16621"
"1","126","2","5","4","3","3","16631"
"1","168","2","5","4","3","3","16641"
"1","210","2","5","4","3","3","16651"
"1","20","0","0","0","0","6","16711"
"1","40","0","0","0","0","6","16721"
"1","60","0","0","0","0","6","16731"
"1","80","0","0","0","0","6","16741"
"1","100","0","0","0","0","6","16751"
"3","46","0","0","0","0","5","16811"
"3","92","0","0","0","0","5","16821"
"3","138","0","0","0","0","5","16831"
"3","184","0","0","0","0","5","16841"
"3","230","0","0","0","0","5","16851"
"4","94","0","0","0","0","4","16911"
"4","188","0","0","0","0","4","16921"
"4","282","0","0","0","0","4","16931"
"4","376","0","0","0","0","4","16941"
"4","470","0","0","0","0","4","16951"
"5","20","0","0","0","0","6","17011"
"5","40","0","0","0","0","6","17021"
"5","60","0","0","0","0","6","17031"
"5","80","0","0","0","0","6","17041"
"5","100","0","0","0","0","6","17051"
"1","46","0","0","0","0","5","17111"
"1","92","0","0","0","0","5","17121"
"1","138","0","0","0","0","5","17131"
"1","184","0","0","0","0","5","17141"
"1","230","0","0","0","0","5","17151"
"1","94","0","0","0","0","4","17211"
"1","188","0","0","0","0","4","17221"
"1","282","0","0","0","0","4","17231"
"1","376","0","0","0","0","4","17241"
"1","470","0","0","0","0","4","17251"
"2","50","0","0","0","0","1","17311"
"2","100","0","0","0","0","1","17321"
"2","150","0","0","0","0","1","17331"
"2","200","0","0","0","0","1","17341"
"2","250","0","0","0","0","1","17351"
"5","20","0","0","0","0","7","17411"
"5","40","0","0","0","0","7","17421"
"5","60","0","0","0","0","7","17431"
"5","80","0","0","0","0","7","17441"
"5","100","0","0","0","0","7","17451"
"1","42","0","0","0","0","3","17511"
"1","84","0","0","0","0","3","17521"
"1","126","0","0","0","0","3","17531"
"1","168","0","0","0","0","3","17541"
"1","210","0","0","0","0","3","17551"
"3","1","0","0","0","0","100","17611"
"3","2","0","0","0","0","100","17621"
"4","1","0","0","0","0","101","17711"
"4","2","0","0","0","0","101","17721"
"4","3","0","0","0","0","101","17731"
"1","50","0","0","0","0","1","17811"
"1","100","0","0","0","0","1","17821"
"1","150","0","0","0","0","1","17831"
"1","200","0","0","0","0","1","17841"
"1","250","0","0","0","0","1","17851"
"3","52","0","0","0","0","1","17911"
"3","104","0","0","0","0","1","17921"
"3","156","0","0","0","0","1","17931"
"3","208","0","0","0","0","1","17941"
"3","260","0","0","0","0","1","17951"
"4","44","0","0","0","0","3","18011"
"4","88","0","0","0","0","3","18021"
"4","132","0","0","0","0","3","18031"
"4","176","0","0","0","0","3","18041"
"4","220","0","0","0","0","3","18051"
"5","1","0","0","0","0","100","18111"
"5","2","0","0","0","0","100","18121"
"2","20","0","0","0","0","6","18211"
"2","40","0","0","0","0","6","18221"
"2","60","0","0","0","0","6","18231"
"2","80","0","0","0","0","6","18241"
"2","100","0","0","0","0","6","18251"
"3","92","0","0","0","0","4","18311"
"3","184","0","0","0","0","4","18321"
"3","276","0","0","0","0","4","18331"
"3","368","0","0","0","0","4","18341"
"3","460","0","0","0","0","4","18351"
"4","44","0","0","0","0","5","18411"
"4","88","0","0","0","0","5","18421"
"4","132","0","0","0","0","5","18431"
"4","176","0","0","0","0","5","18441"
"4","220","0","0","0","0","5","18451"
"1","52","0","0","0","0","1","18511"
"1","104","0","0","0","0","1","18521"
"1","156","0","0","0","0","1","18531"
"1","208","0","0","0","0","1","18541"
"1","260","0","0","0","0","1","18551"
"4","64","0","0","0","0","1","18611"
"4","128","0","0","0","0","1","18621"
"4","192","0","0","0","0","1","18631"
"4","256","0","0","0","0","1","18641"
"4","320","0","0","0","0","1","18651"
"5","94","0","0","0","0","4","18711"
"5","188","0","0","0","0","4","18721"
"5","282","0","0","0","0","4","18731"
"5","376","0","0","0","0","4","18741"
"5","470","0","0","0","0","4","18751"
"2","52","0","0","0","0","1","18811"
"2","104","0","0","0","0","1","18821"
"2","156","0","0","0","0","1","18831"
"2","208","0","0","0","0","1","18841"
"2","260","0","0","0","0","1","18851"
"3","1","0","0","0","0","101","18911"
"3","2","0","0","0","0","101","18921"
"3","3","0","0","0","0","101","18931"
"1","1","0","0","0","0","100","19011"
"1","2","0","0","0","0","100","19021"
"2","92","0","0","0","0","4","19111"
"2","184","0","0","0","0","4","19121"
"2","276","0","0","0","0","4","19131"
"2","368","0","0","0","0","4","19141"
"2","460","0","0","0","0","4","19151"
"3","20","0","0","0","0","7","19211"
"3","40","0","0","0","0","7","19221"
"3","60","0","0","0","0","7","19231"
"3","80","0","0","0","0","7","19241"
"3","100","0","0","0","0","7","19251"
"5","46","0","0","0","0","3","19311"
"5","92","0","0","0","0","3","19321"
"5","138","0","0","0","0","3","19331"
"5","184","0","0","0","0","3","19341"
"5","230","0","0","0","0","3","19351"
"1","90","2","5","4","3","2","19411"
"1","180","2","5","4","3","2","19421"
"1","270","2","5","4","3","2","19431"
"1","360","2","5","4","3","2","19441"
"1","450","2","5","4","3","2","19451"
"1","1","0","0","0","0","100","19511"
"1","2","0","0","0","0","100","19521"
"1","3","0","0","0","0","100","19531"
"3","46","0","0","0","0","3","19611"
"3","92","0","0","0","0","3","19621"
"3","138","0","0","0","0","3","19631"
"3","184","0","0","0","0","3","19641"
"3","230","0","0","0","0","3","19651"
"4","94","0","0","0","0","2","19711"
"4","188","0","0","0","0","2","19721"
"4","282","0","0","0","0","2","19731"
"4","376","0","0","0","0","2","19741"
"4","470","0","0","0","0","2","19751"
"5","46","0","0","0","0","5","19811"
"5","92","0","0","0","0","5","19821"
"5","138","0","0","0","0","5","19831"
"5","184","0","0","0","0","5","19841"
"5","230","0","0","0","0","5","19851"
"2","1","0","0","0","0","101","19911"
"2","2","0","0","0","0","101","19921"
"2","3","0","0","0","0","101","19931"
"3","94","0","0","0","0","4","20011"
"3","188","0","0","0","0","4","20021"
"3","282","0","0","0","0","4","20031"
"3","376","0","0","0","0","4","20041"
"3","470","0","0","0","0","4","20051"
"5","96","0","0","0","0","4","20111"
"5","192","0","0","0","0","4","20121"
"5","288","0","0","0","0","4","20131"
"5","384","0","0","0","0","4","20141"
"5","480","0","0","0","0","4","20151"
"1","96","0","0","0","0","2","20211"
"1","192","0","0","0","0","2","20221"
"1","288","0","0","0","0","2","20231"
"1","384","0","0","0","0","2","20241"
"1","480","0","0","0","0","2","20251"
"2","94","0","0","0","0","4","20311"
"2","188","0","0","0","0","4","20321"
"2","282","0","0","0","0","4","20331"
"2","376","0","0","0","0","4","20341"
"2","470","0","0","0","0","4","20351"
"5","1","0","0","0","0","100","20411"
"5","2","0","0","0","0","100","20421"
"5","3","0","0","0","0","100","20431"
"2","96","0","0","0","0","4","20511"
"2","192","0","0","0","0","4","20521"
"2","288","0","0","0","0","4","20531"
"2","384","0","0","0","0","4","20541"
"2","480","0","0","0","0","4","20551"
"4","96","0","0","0","0","2","20611"
"4","192","0","0","0","0","2","20621"
"4","288","0","0","0","0","2","20631"
"4","384","0","0","0","0","2","20641"
"4","480","0","0","0","0","2","20651"
"1","44","0","0","0","0","3","20711"
"1","88","0","0","0","0","3","20721"
"1","132","0","0","0","0","3","20731"
"1","176","0","0","0","0","3","20741"
"1","220","0","0","0","0","3","20751"
"2","44","0","0","0","0","3","20811"
"2","88","0","0","0","0","3","20821"
"2","132","0","0","0","0","3","20831"
"2","176","0","0","0","0","3","20841"
"2","220","0","0","0","0","3","20851"
"3","1","0","0","0","0","100","20911"
"3","2","0","0","0","0","100","20921"
"3","3","0","0","0","0","100","20931"
"4","96","0","0","0","0","4","21011"
"4","192","0","0","0","0","4","21021"
"4","288","0","0","0","0","4","21031"
"4","384","0","0","0","0","4","21041"
"4","480","0","0","0","0","4","21051"
"1","96","0","0","0","0","4","21111"
"1","192","0","0","0","0","4","21121"
"1","288","0","0","0","0","4","21131"
"1","384","0","0","0","0","4","21141"
"1","480","0","0","0","0","4","21151"
"3","96","0","0","0","0","4","21211"
"3","192","0","0","0","0","4","21221"
"3","288","0","0","0","0","4","21231"
"3","384","0","0","0","0","4","21241"
"3","480","0","0","0","0","4","21251"
"5","94","0","0","0","0","2","21311"
"5","188","0","0","0","0","2","21321"
"5","282","0","0","0","0","2","21331"
"5","376","0","0","0","0","2","21341"
"5","470","0","0","0","0","2","21351"
"2","46","0","0","0","0","3","21411"
"2","92","0","0","0","0","3","21421"
"2","138","0","0","0","0","3","21431"
"2","184","0","0","0","0","3","21441"
"2","230","0","0","0","0","3","21451"
"4","46","0","0","0","0","5","21511"
"4","92","0","0","0","0","5","21521"
"4","138","0","0","0","0","5","21531"
"4","184","0","0","0","0","5","21541"
"4","230","0","0","0","0","5","21551"
"5","96","0","0","0","0","2","21611"
"5","192","0","0","0","0","2","21621"
"5","288","0","0","0","0","2","21631"
"5","384","0","0","0","0","2","21641"
"5","480","0","0","0","0","2","21651"
"2","1","0","0","0","0","100","21711"
"2","2","0","0","0","0","100","21721"
"2","3","0","0","0","0","100","21731"
"3","96","0","0","0","0","2","21811"
"3","192","0","0","0","0","2","21821"
"3","288","0","0","0","0","2","21831"
"3","384","0","0","0","0","2","21841"
"3","480","0","0","0","0","2","21851"
"4","46","0","0","0","0","3","21911"
"4","92","0","0","0","0","3","21921"
"4","138","0","0","0","0","3","21931"
"4","184","0","0","0","0","3","21941"
"4","230","0","0","0","0","3","21951"
"1","46","0","0","0","0","3","22011"
"1","92","0","0","0","0","3","22021"
"1","138","0","0","0","0","3","22031"
"1","184","0","0","0","0","3","22041"
"1","230","0","0","0","0","3","22051"
"2","96","0","0","0","0","2","22111"
"2","192","0","0","0","0","2","22121"
"2","288","0","0","0","0","2","22131"
"2","384","0","0","0","0","2","22141"
"2","480","0","0","0","0","2","22151"
"1","90","2","5","4","3","4","22211"
"1","180","2","5","4","3","4","22221"
"1","270","2","5","4","3","4","22231"
"1","360","2","5","4","3","4","22241"
"1","450","2","5","4","3","4","22251"
"2","1","0","0","0","0","101","22311"
"1","46","0","0","0","0","2","22411"
"1","92","0","0","0","0","2","22421"
"1","138","0","0","0","0","2","22431"
"1","184","0","0","0","0","2","22441"
"1","230","0","0","0","0","2","22451"
"3","7","0","0","0","0","6","22511"
"3","14","0","0","0","0","6","22521"
"3","21","0","0","0","0","6","22531"
"3","28","0","0","0","0","6","22541"
"3","35","0","0","0","0","6","22551"
"5","46","0","0","0","0","2","22611"
"5","92","0","0","0","0","2","22621"
"5","138","0","0","0","0","2","22631"
"5","184","0","0","0","0","2","22641"
"5","230","0","0","0","0","2","22651"
"4","46","0","0","0","0","2","22711"
"4","92","0","0","0","0","2","22721"
"4","138","0","0","0","0","2","22731"
"4","184","0","0","0","0","2","22741"
"4","230","0","0","0","0","2","22751"
"5","46","0","0","0","0","4","22811"
"5","92","0","0","0","0","4","22821"
"5","138","0","0","0","0","4","22831"
"5","184","0","0","0","0","4","22841"
"5","230","0","0","0","0","4","22851"
"3","1","0","0","0","0","101","22911"
"4","46","0","0","0","0","4","23011"
"4","92","0","0","0","0","4","23021"
"4","138","0","0","0","0","4","23031"
"4","184","0","0","0","0","4","23041"
"4","230","0","0","0","0","4","23051"
"2","7","0","0","0","0","7","23111"
"2","14","0","0","0","0","7","23121"
"2","21","0","0","0","0","7","23131"
"2","28","0","0","0","0","7","23141"
"2","35","0","0","0","0","7","23151"
"5","1","0","0","0","0","101","23211"
"3","1","0","0","0","0","100","23311"
"1","46","0","0","0","0","4","23411"
"1","92","0","0","0","0","4","23421"
"1","138","0","0","0","0","4","23431"
"1","184","0","0","0","0","4","23441"
"1","230","0","0","0","0","4","23451"
"1","26","2","5","4","3","1","23511"
"1","52","2","5","4","3","1","23521"
"1","78","2","5","4","3","1","23531"
"1","104","2","5","4","3","1","23541"
"1","130","2","5","4","3","1","23551"
"4","7","0","0","0","0","6","23611"
"4","14","0","0","0","0","6","23621"
"4","21","0","0","0","0","6","23631"
"4","28","0","0","0","0","6","23641"
"4","35","0","0","0","0","6","23651"
"1","7","0","0","0","0","7","23711"
"1","14","0","0","0","0","7","23721"
"1","21","0","0","0","0","7","23731"
"1","28","0","0","0","0","7","23741"
"1","35","0","0","0","0","7","23751"
"3","46","0","0","0","0","2","23811"
"3","92","0","0","0","0","2","23821"
"3","138","0","0","0","0","2","23831"
"3","184","0","0","0","0","2","23841"
"3","230","0","0","0","0","2","23851"
"5","7","0","0","0","0","6","23911"
"5","14","0","0","0","0","6","23921"
"5","21","0","0","0","0","6","23931"
"5","28","0","0","0","0","6","23941"
"5","35","0","0","0","0","6","23951"
"3","1","0","0","0","0","101","24011"
"1","1","0","0","0","0","101","24111"
"4","7","0","0","0","0","7","24211"
"4","14","0","0","0","0","7","24221"
"4","21","0","0","0","0","7","24231"
"4","28","0","0","0","0","7","24241"
"4","35","0","0","0","0","7","24251"
"2","1","0","0","0","0","100","24311"
"4","46","0","0","0","0","2","24411"
"4","92","0","0","0","0","2","24421"
"4","138","0","0","0","0","2","24431"
"4","184","0","0","0","0","2","24441"
"4","230","0","0","0","0","2","24451"
"2","7","0","0","0","0","6","24511"
"2","14","0","0","0","0","6","24521"
"2","21","0","0","0","0","6","24531"
"2","28","0","0","0","0","6","24541"
"2","35","0","0","0","0","6","24551"
"5","1","0","0","0","0","100","24611"
"1","7","0","0","0","0","6","24711"
"1","14","0","0","0","0","6","24721"
"1","21","0","0","0","0","6","24731"
"1","28","0","0","0","0","6","24741"
"1","35","0","0","0","0","6","24751"
"1","24","2","5","4","3","5","24811"
"1","48","2","5","4","3","5","24821"
"1","72","2","5","4","3","5","24831"
"1","96","2","5","4","3","5","24841"
"1","120","2","5","4","3","5","24851"
"2","46","0","0","0","0","2","24911"
"2","92","0","0","0","0","2","24921"
"2","138","0","0","0","0","2","24931"
"2","184","0","0","0","0","2","24941"
"2","230","0","0","0","0","2","24951"
"5","7","0","0","0","0","7","25011"
"5","14","0","0","0","0","7","25021"
"5","21","0","0","0","0","7","25031"
"5","28","0","0","0","0","7","25041"
"5","35","0","0","0","0","7","25051"
"4","46","0","0","0","0","4","25111"
"4","92","0","0","0","0","4","25121"
"4","138","0","0","0","0","4","25131"
"4","184","0","0","0","0","4","25141"
"4","230","0","0","0","0","4","25151"
"3","1","0","0","0","0","100","25211"
"5","46","0","0","0","0","2","25311"
"5","92","0","0","0","0","2","25321"
"5","138","0","0","0","0","2","25331"
"5","184","0","0","0","0","2","25341"
"5","230","0","0","0","0","2","25351"
"3","7","0","0","0","0","7","25411"
"3","14","0","0","0","0","7","25421"
"3","21","0","0","0","0","7","25431"
"3","28","0","0","0","0","7","25441"
"3","35","0","0","0","0","7","25451"
"4","1","0","0","0","0","101","25511"
"4","7","0","0","0","0","6","25611"
"4","14","0","0","0","0","6","25621"
"4","21","0","0","0","0","6","25631"
"4","28","0","0","0","0","6","25641"
"4","35","0","0","0","0","6","25651"
"2","46","0","0","0","0","4","25711"
"2","92","0","0","0","0","4","25721"
"2","138","0","0","0","0","4","25731"
"2","184","0","0","0","0","4","25741"
"2","230","0","0","0","0","4","25751"
"2","1","0","0","0","0","100","25811"
"1","7","0","0","0","0","7","25911"
"1","14","0","0","0","0","7","25921"
"1","21","0","0","0","0","7","25931"
"1","28","0","0","0","0","7","25941"
"1","35","0","0","0","0","7","25951"
"4","1","0","0","0","0","100","26011"
"1","24","2","5","4","3","3","26111"
"1","48","2","5","4","3","3","26121"
"1","72","2","5","4","3","3","26131"
"1","96","2","5","4","3","3","26141"
"1","120","2","5","4","3","3","26151"
"1","46","0","0","0","0","4","26211"
"1","92","0","0","0","0","4","26221"
"1","138","0","0","0","0","4","26231"
"1","184","0","0","0","0","4","26241"
"1","230","0","0","0","0","4","26251"
"5","7","0","0","0","0","6","26311"
"5","14","0","0","0","0","6","26321"
"5","21","0","0","0","0","6","26331"
"5","28","0","0","0","0","6","26341"
"5","35","0","0","0","0","6","26351"
"2","1","0","0","0","0","101","26411"
"5","46","0","0","0","0","2","26511"
"5","92","0","0","0","0","2","26521"
"5","138","0","0","0","0","2","26531"
"5","184","0","0","0","0","2","26541"
"5","230","0","0","0","0","2","26551"
"1","1","0","0","0","0","100","26611"
"5","7","0","0","0","0","7","26711"
"5","14","0","0","0","0","7","26721"
"5","21","0","0","0","0","7","26731"
"5","28","0","0","0","0","7","26741"
"5","35","0","0","0","0","7","26751"
"3","46","0","0","0","0","2","26811"
"3","92","0","0","0","0","2","26821"
"3","138","0","0","0","0","2","26831"
"3","184","0","0","0","0","2","26841"
"3","230","0","0","0","0","2","26851"
"4","1","0","0","0","0","101","26911"
"1","46","0","0","0","0","2","27011"
"1","92","0","0","0","0","2","27021"
"1","138","0","0","0","0","2","27031"
"1","184","0","0","0","0","2","27041"
"1","230","0","0","0","0","2","27051"
"1","1","0","0","0","0","101","27111"
"3","7","0","0","0","0","7","27211"
"3","14","0","0","0","0","7","27221"
"3","21","0","0","0","0","7","27231"
"3","28","0","0","0","0","7","27241"
"3","35","0","0","0","0","7","27251"
"2","46","0","0","0","0","4","27311"
"2","92","0","0","0","0","4","27321"
"2","138","0","0","0","0","4","27331"
"2","184","0","0","0","0","4","27341"
"2","230","0","0","0","0","4","27351"
"1","24","2","5","4","3","5","27411"
"1","48","2","5","4","3","5","27421"
"1","72","2","5","4","3","5","27431"
"1","96","2","5","4","3","5","27441"
"1","120","2","5","4","3","5","27451"
"5","1","0","0","0","0","100","27511"
"4","7","0","0","0","0","7","27611"
"4","14","0","0","0","0","7","27621"
"4","21","0","0","0","0","7","27631"
"4","28","0","0","0","0","7","27641"
"4","35","0","0","0","0","7","27651"
"3","46","0","0","0","0","4","27711"
"3","92","0","0","0","0","4","27721"
"3","138","0","0","0","0","4","27731"
"3","184","0","0","0","0","4","27741"
"3","230","0","0","0","0","4","27751"
"1","1","0","0","0","0","100","27811"
"3","7","0","0","0","0","6","27911"
"3","14","0","0","0","0","6","27921"
"3","21","0","0","0","0","6","27931"
"3","28","0","0","0","0","6","27941"
"3","35","0","0","0","0","6","27951"
"5","46","0","0","0","0","4","28011"
"5","92","0","0","0","0","4","28021"
"5","138","0","0","0","0","4","28031"
"5","184","0","0","0","0","4","28041"
"5","230","0","0","0","0","4","28051"
"2","46","0","0","0","0","2","28111"
"2","92","0","0","0","0","2","28121"
"2","138","0","0","0","0","2","28131"
"2","184","0","0","0","0","2","28141"
"2","230","0","0","0","0","2","28151"
"4","1","0","0","0","0","100","28211"
"5","1","0","0","0","0","101","28311"
"1","7","0","0","0","0","6","28411"
"1","14","0","0","0","0","6","28421"
"1","21","0","0","0","0","6","28431"
"1","28","0","0","0","0","6","28441"
"1","35","0","0","0","0","6","28451"
"5","1","0","0","0","0","100","28511"
"1","7","0","0","0","0","7","28611"
"1","14","0","0","0","0","7","28621"
"1","21","0","0","0","0","7","28631"
"1","28","0","0","0","0","7","28641"
"1","35","0","0","0","0","7","28651"
"1","24","2","5","4","3","3","28711"
"1","48","2","5","4","3","3","28721"
"1","72","2","5","4","3","3","28731"
"1","96","2","5","4","3","3","28741"
"1","120","2","5","4","3","3","28751"
"5","7","0","0","0","0","6","28811"
"5","14","0","0","0","0","6","28821"
"5","21","0","0","0","0","6","28831"
"5","28","0","0","0","0","6","28841"
"5","35","0","0","0","0","6","28851"
"1","1","0","0","0","0","101","28911"
"3","46","0","0","0","0","2","29011"
"3","92","0","0","0","0","2","29021"
"3","138","0","0","0","0","2","29031"
"3","184","0","0","0","0","2","29041"
"3","230","0","0","0","0","2","29051"
"2","7","0","0","0","0","7","29111"
"2","14","0","0","0","0","7","29121"
"2","21","0","0","0","0","7","29131"
"2","28","0","0","0","0","7","29141"
"2","35","0","0","0","0","7","29151"
"3","1","0","0","0","0","100","29211"
"4","46","0","0","0","0","4","29311"
"4","92","0","0","0","0","4","29321"
"4","138","0","0","0","0","4","29331"
"4","184","0","0","0","0","4","29341"
"4","230","0","0","0","0","4","29351"
"2","7","0","0","0","0","6","29411"
"2","14","0","0","0","0","6","29421"
"2","21","0","0","0","0","6","29431"
"2","28","0","0","0","0","6","29441"
"2","35","0","0","0","0","6","29451"
"3","46","0","0","0","0","4","29511"
"3","92","0","0","0","0","4","29521"
"3","138","0","0","0","0","4","29531"
"3","184","0","0","0","0","4","29541"
"3","230","0","0","0","0","4","29551"
"3","7","0","0","0","0","6","29611"
"3","14","0","0","0","0","6","29621"
"3","21","0","0","0","0","6","29631"
"3","28","0","0","0","0","6","29641"
"3","35","0","0","0","0","6","29651"
"1","46","0","0","0","0","2","29711"
"1","92","0","0","0","0","2","29721"
"1","138","0","0","0","0","2","29731"
"1","184","0","0","0","0","2","29741"
"1","230","0","0","0","0","2","29751"
"2","7","0","0","0","0","6","29811"
"2","14","0","0","0","0","6","29821"
"2","21","0","0","0","0","6","29831"
"2","28","0","0","0","0","6","29841"
"2","35","0","0","0","0","6","29851"
"4","1","0","0","0","0","100","29911"
"1","26","2","5","4","3","1","30011"
"1","52","2","5","4","3","1","30021"
"1","78","2","5","4","3","1","30031"
"1","104","2","5","4","3","1","30041"
"1","130","2","5","4","3","1","30051"
"2","46","0","0","0","0","4","30111"
"2","92","0","0","0","0","4","30121"
"2","138","0","0","0","0","4","30131"
"2","184","0","0","0","0","4","30141"
"2","230","0","0","0","0","4","30151"
"3","1","0","0","0","0","101","30211"
"5","46","0","0","0","0","4","30311"
"5","92","0","0","0","0","4","30321"
"5","138","0","0","0","0","4","30331"
"5","184","0","0","0","0","4","30341"
"5","230","0","0","0","0","4","30351"
"3","46","0","0","0","0","2","30411"
"3","92","0","0","0","0","2","30421"
"3","138","0","0","0","0","2","30431"
"3","184","0","0","0","0","2","30441"
"3","230","0","0","0","0","2","30451"
"1","46","0","0","0","0","4","30511"
"1","92","0","0","0","0","4","30521"
"1","138","0","0","0","0","4","30531"
"1","184","0","0","0","0","4","30541"
"1","230","0","0","0","0","4","30551"
"5","7","0","0","0","0","7","30611"
"5","14","0","0","0","0","7","30621"
"5","21","0","0","0","0","7","30631"
"5","28","0","0","0","0","7","30641"
"5","35","0","0","0","0","7","30651"
"2","1","0","0","0","0","101","30711"
"4","46","0","0","0","0","2","30811"
"4","92","0","0","0","0","2","30821"
"4","138","0","0","0","0","2","30831"
"4","184","0","0","0","0","2","30841"
"4","230","0","0","0","0","2","30851"
"1","46","0","0","0","0","2","30911"
"1","92","0","0","0","0","2","30921"
"1","138","0","0","0","0","2","30931"
"1","184","0","0","0","0","2","30941"
"1","230","0","0","0","0","2","30951"
"3","46","0","0","0","0","4","31011"
"3","92","0","0","0","0","4","31021"
"3","138","0","0","0","0","4","31031"
"3","184","0","0","0","0","4","31041"
"3","230","0","0","0","0","4","31051"
"1","7","0","0","0","0","6","31111"
"1","14","0","0","0","0","6","31121"
"1","21","0","0","0","0","6","31131"
"1","28","0","0","0","0","6","31141"
"1","35","0","0","0","0","6","31151"
"2","1","0","0","0","0","100","31211"
"1","24","2","5","4","3","3","31311"
"1","48","2","5","4","3","3","31321"
"1","72","2","5","4","3","3","31331"
"1","96","2","5","4","3","3","31341"
"1","120","2","5","4","3","3","31351"
"3","7","0","0","0","0","7","31411"
"3","14","0","0","0","0","7","31421"
"3","21","0","0","0","0","7","31431"
"3","28","0","0","0","0","7","31441"
"3","35","0","0","0","0","7","31451"
"1","46","0","0","0","0","4","31511"
"1","92","0","0","0","0","4","31521"
"1","138","0","0","0","0","4","31531"
"1","184","0","0","0","0","4","31541"
"1","230","0","0","0","0","4","31551"
"4","1","0","0","0","0","101","31611"
"5","46","0","0","0","0","2","31711"
"5","92","0","0","0","0","2","31721"
"5","138","0","0","0","0","2","31731"
"5","184","0","0","0","0","2","31741"
"5","230","0","0","0","0","2","31751"
"3","46","0","0","0","0","4","31811"
"3","92","0","0","0","0","4","31821"
"3","138","0","0","0","0","4","31831"
"3","184","0","0","0","0","4","31841"
"3","230","0","0","0","0","4","31851"
"1","1","0","0","0","0","100","31911"
"2","46","0","0","0","0","2","32011"
"2","92","0","0","0","0","2","32021"
"2","138","0","0","0","0","2","32031"
"2","184","0","0","0","0","2","32041"
"2","230","0","0","0","0","2","32051"
"4","7","0","0","0","0","6","32111"
"4","14","0","0","0","0","6","32121"
"4","21","0","0","0","0","6","32131"
"4","28","0","0","0","0","6","32141"
"4","35","0","0","0","0","6","32151"
"4","7","0","0","0","0","7","32211"
"4","14","0","0","0","0","7","32221"
"4","21","0","0","0","0","7","32231"
"4","28","0","0","0","0","7","32241"
"4","35","0","0","0","0","7","32251"
"5","1","0","0","0","0","101","32311"
"2","7","0","0","0","0","7","32411"
"2","14","0","0","0","0","7","32421"
"2","21","0","0","0","0","7","32431"
"2","28","0","0","0","0","7","32441"
"2","35","0","0","0","0","7","32451"
"5","46","0","0","0","0","4","32511"
"5","92","0","0","0","0","4","32521"
"5","138","0","0","0","0","4","32531"
"5","184","0","0","0","0","4","32541"
"5","230","0","0","0","0","4","32551"
"1","24","2","5","4","3","5","32611"
"1","48","2","5","4","3","5","32621"
"1","72","2","5","4","3","5","32631"
"1","96","2","5","4","3","5","32641"
"1","120","2","5","4","3","5","32651"
"2","1","0","0","0","0","100","32711"
"3","46","0","0","0","0","2","32811"
"3","92","0","0","0","0","2","32821"
"3","138","0","0","0","0","2","32831"
