fbc83c3aa195bc84eb8fda267d523e3cacc6634eceb0b4c5a26fd2556e95a5dc,adbab921a24a6d277d927c62daf168fde0e49fff2aad1adbfa7377361fd6d2bb,24131b9643988ec0c5be93eff8a34d397d0247756431a6305dd33d64e72e932c,6d831d052028063aa670c9327476ddfecd462830c5ff628126d48b073bbba42a,6f3187530c0b05ec98de4fae7341446a792a5a4e8235d9b10bd842ac0377a102,0eadd7c6d5e10666cc2f6a7e6c2899b39746a41de7b18b0e42ebac7647186483,2b29e58532bfde3f01fae17d8443273b85b935bc2dbedddc3b5fbf360cb7fc49,1bc4e82ad5717d7c5695b4cf42b3c33aa785c8733c1170f04e5b882c547dfd9b,90a2c203dab3daa8349c51ec135fe7a9bc34b4935d785aa8e6f76afc11e01e5c,a67b164d246aea5038103f3aabee88a052502d16ab10ee6682fee25acad849a7,295a4ae1aeb2f26b193ac8eb0f47b13349b44deb4e55a904573a7592ae71941b,e31755e3d051cb14e036e2591ca20dbbd1c751f5cce26b55614d88af7c1f1507,7f41f9b8e4f451cae286e8eff81b9a0458614356e806949bf6e01c6860676818,43b4bfdac57c333e6f369745d4104057286ef581e10620fc8cb5c7fb05d2c567,bdaa974b79b5b86ed9adec8ffba212761431d0626cc2bd6573df066b89fe9058,5e7d6a9256256cf54aab3971833013c3fccfed9a806f537fe1262b9fb31c26ef,12472dd9c9c47038319e3897a34badedd0257963aed21e3d1de6bf74273b4e01,ec77bffcb0e3f376336ca11de5a67c0a33de73be4f230d6e08c156ded66c59d4,12133bb8fc5daac5734b714af8e3dac91084549d0782871a4cbac01f7786dc89,a8e28eaa6f5120058bc677cfdd07779c45a3b43c4d9dad7d6beeee78a453e9d6,cfc1885a5aad64b762c9aaee99280d505a069d26f4c2ddabc5390527da15ba02
"1","0","247","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1037"
"2","0","248","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1037"
"3","0","249","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1037"
"4","0","250","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1037"
"-1","0","251","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1037"
"1","0","252","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1038"
"2","0","253","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1038"
"3","0","254","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1038"
"4","0","255","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1038"
"-1","0","256","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1038"
"1","0","257","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1039"
"2","0","258","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1039"
"3","0","259","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1039"
"4","0","260","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1039"
"-1","0","261","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1039"
"1","0","262","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1040"
"2","0","263","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1040"
"3","0","264","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1040"
"4","0","265","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1040"
"-1","0","266","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1040"
"1","0","267","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1041"
"2","0","268","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1041"
"3","0","269","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1041"
"4","0","270","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1041"
"-1","0","271","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1041"
"1","0","272","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1042"
"2","0","273","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1042"
"3","0","274","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1042"
"4","0","275","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1042"
"-1","0","276","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1042"
"1","0","277","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1043"
"2","0","278","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1043"
"3","0","279","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1043"
"4","0","280","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1043"
"-1","0","281","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1043"
"1","0","282","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1044"
"2","0","283","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1044"
"3","0","284","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1044"
"4","0","285","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1044"
"-1","0","286","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1044"
"1","0","287","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1045"
"2","0","288","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1045"
"3","0","289","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1045"
"4","0","290","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1045"
"-1","0","291","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1045"
"1","0","292","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1046"
"2","0","293","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1046"
"3","0","294","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1046"
"4","0","295","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1046"
"-1","0","296","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1046"
"1","0","297","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1047"
"2","0","298","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1047"
"3","0","299","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1047"
"4","0","300","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1047"
"-1","0","301","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1047"
"1","0","302","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1048"
"2","0","303","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1048"
"3","0","304","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1048"
"4","0","305","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1048"
"-1","0","306","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1048"
"1","0","307","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1049"
"2","0","308","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1049"
"3","0","309","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1049"
"4","0","310","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1049"
"-1","0","311","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1049"
"1","0","312","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1050"
"2","0","313","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1050"
"3","0","314","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1050"
"4","0","315","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1050"
"-1","0","316","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1050"
"1","0","317","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1051"
"2","0","318","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1051"
"3","0","319","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1051"
"4","0","320","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1051"
"-1","0","321","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1051"
"1","0","322","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1052"
"2","0","323","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1052"
"3","0","324","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1052"
"4","0","325","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1052"
"-1","0","326","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1052"
"1","0","327","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1053"
"2","0","328","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1053"
"3","0","329","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1053"
"4","0","330","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1053"
"-1","0","331","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1053"
"1","0","332","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1054"
"2","0","333","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1054"
"3","0","334","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1054"
"4","0","335","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1054"
"-1","0","336","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1054"
"1","0","337","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1055"
"2","0","338","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1055"
"3","0","339","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1055"
"4","0","340","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1055"
"-1","0","341","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1055"
"1","0","342","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1056"
"2","0","343","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1056"
"3","0","344","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1056"
"4","0","345","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1056"
"-1","0","346","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1056"
"1","0","347","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1057"
"2","0","348","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1057"
"3","0","349","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1057"
"4","0","350","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1057"
"-1","0","351","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1057"
"1","0","352","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1058"
"2","0","353","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1058"
"3","0","354","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1058"
"4","0","355","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1058"
"-1","0","356","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1058"
"1","0","357","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1059"
"2","0","358","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1059"
"3","0","359","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1059"
"4","0","360","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1059"
"-1","0","361","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1059"
"1","0","362","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1060"
"2","0","363","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1060"
"3","0","364","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1060"
"4","0","365","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1060"
"-1","0","366","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1060"
"1","0","367","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1061"
"2","0","368","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1061"
"3","0","369","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1061"
"4","0","370","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1061"
"-1","0","371","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1061"
"1","0","372","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1063"
"2","0","373","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1063"
"3","0","374","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1063"
"4","0","375","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1063"
"-1","0","376","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1063"
"1","0","377","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1064"
"2","0","378","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1064"
"3","0","379","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1064"
"4","0","380","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1064"
"-1","0","381","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1064"
"1","0","382","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1065"
"2","0","383","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1065"
"3","0","384","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1065"
"4","0","385","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1065"
"-1","0","386","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1065"
"1","0","387","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1066"
"2","0","388","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1066"
"3","0","389","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1066"
"4","0","390","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1066"
"-1","0","391","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1066"
"1","0","392","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1067"
"2","0","393","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1067"
"3","0","394","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1067"
"4","0","395","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1067"
"-1","0","396","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1067"
"1","0","397","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1068"
"2","0","398","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1068"
"3","0","399","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1068"
"4","0","400","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1068"
"-1","0","401","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1068"
"1","0","402","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1069"
"2","0","403","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1069"
"3","0","404","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1069"
"4","0","405","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1069"
"-1","0","406","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1069"
"1","0","407","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1070"
"2","0","408","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1070"
"3","0","409","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1070"
"4","0","410","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1070"
"-1","0","411","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1070"
"1","0","412","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1071"
"2","0","413","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1071"
"3","0","414","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1071"
"4","0","415","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1071"
"-1","0","416","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1071"
"1","0","417","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1072"
"2","0","418","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1072"
"3","0","419","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1072"
"4","0","420","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1072"
"-1","0","421","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1072"
"1","0","422","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1073"
"2","0","423","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1073"
"3","0","424","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1073"
"4","0","425","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1073"
"-1","0","426","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1073"
"1","0","427","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1074"
"2","0","428","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1074"
"3","0","429","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1074"
"4","0","430","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1074"
"-1","0","431","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1074"
"1","0","432","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1075"
"2","0","433","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1075"
"3","0","434","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1075"
"4","0","435","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1075"
"-1","0","436","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1075"
"1","0","437","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1076"
"2","0","438","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1076"
"3","0","439","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1076"
"4","0","440","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1076"
"-1","0","441","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1076"
"1","0","442","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1077"
"2","0","443","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1077"
"3","0","444","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1077"
"4","0","445","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1077"
"-1","0","446","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1077"
"1","0","447","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1078"
"2","0","448","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1078"
"3","0","449","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1078"
"4","0","450","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1078"
"-1","0","451","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1078"
"1","0","452","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1079"
"2","0","453","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1079"
"3","0","454","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1079"
"4","0","455","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1079"
"-1","0","456","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1079"
"1","0","457","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1080"
"2","0","458","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1080"
"3","0","459","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1080"
"4","0","460","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1080"
"-1","0","461","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1080"
"1","0","462","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1081"
"2","0","463","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1081"
"3","0","464","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1081"
"4","0","465","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1081"
"-1","0","466","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1081"
"1","0","467","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1082"
"2","0","468","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1082"
"3","0","469","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1082"
"4","0","470","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1082"
"-1","0","471","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1082"
"1","0","472","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1083"
"2","0","473","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1083"
"3","0","474","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1083"
"4","0","475","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1083"
"-1","0","476","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1083"
"1","0","477","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1084"
"2","0","478","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1084"
"3","0","479","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1084"
"4","0","480","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1084"
"-1","0","481","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1084"
"1","0","482","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1085"
"2","0","483","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1085"
"3","0","484","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1085"
"4","0","485","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1085"
"-1","0","486","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1085"
"1","0","487","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1086"
"2","0","488","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1086"
"3","0","489","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1086"
"4","0","490","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1086"
"-1","0","491","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1086"
"1","0","492","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1087"
"2","0","493","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1087"
"3","0","494","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1087"
"4","0","495","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1087"
"-1","0","496","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1087"
"1","0","497","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1088"
"2","0","498","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1088"
"3","0","499","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1088"
"4","0","500","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1088"
"-1","0","501","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1088"
"1","0","502","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1089"
"2","0","503","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1089"
"3","0","504","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1089"
"4","0","505","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1089"
"-1","0","506","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1089"
"1","0","507","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1090"
"2","0","508","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1090"
"3","0","509","94002","0","12","1","0","0","40","8","2","3","500000","22003","0","0","0","22002","2","1090"
"4","0","510","94002","0","12","1","0","0","60","12","2","4","750000","22003","0","0","0","22002","2","1090"
"-1","0","511","94002","0","12","1","0","0","80","16","2","5","1000000","22003","0","0","0","22002","2","1090"
"1","0","512","94002","0","12","1","0","0","0","0","0","1","10000","0","0","0","0","0","0","1091"
"2","0","513","94002","0","12","1","0","0","20","4","2","2","250000","22003","0","0","0","22002","2","1091"
