ad5ed13a530b559a704cda21529521feec76c48baf44199916659fb7986be6c3,c35d3fb474da3cfc613e4b5dabd57894b50dd27f7861a573b092b36f741623a2,ce784eeda9f192e8a367224370c8b64d5d43174a25b05971f8a55d57b2d32630,a9e235ddc40f2c44168f54ea719f3a0e2beb813d03579af3085fb41747ae9c3b,6c3af18fc3453a5be37aa58d331b8674c59dda02525e66460e7b4bfdb2ae4686,845d91b7e31925c1ca141af704270dce5974b28e47abee5dae76325db0d5d74f,1e8a303aa346944bf0ef5cad149ee6df800a9aa053311d17437babd1416540e6,e7d842e406884980095f041fbf439129b04d066eaad9c188132ac5e1dc864441,4c3fcc5f88398b7ce841eba5011a2cb1f52234f1fc5b388fd0909c4afe8d98bf,e0646b9cdece4eb727a1f6233d7cc1c45420a78027d30e6fc57718d37af0cafc,5081fcbd241e6bf015b7783393eb0aed5e55e61373cd57327fa3f257256f19c2,65a9b9ce4f95df11e131cc8892b3ce40ec7c3b0d2f1ba01bcca04e1c0c1fabb4,9eea0c3b4baa924c814442174b6ba487eeb5e3879860bdabb50076c7a19dd90a,3795e1470a093d9a8a5ceed3bd684a51e0c6c1bdb4c54b30d37623bc9a2828f6,7322ac5c63ea05fd42d705fa493110415c5c999f31fdec226732dfa2b3c61db5,c7499562e90d71844086284c4365b11d80a84f22629010cb682cdf9633d40fb3
"0","0","0","101","2","0","0","3","0","39","323","11015","320","0","0","32301"
"32405","0","32402","7","5","0","32403","3","0","39","324","10072","321","32404","0","32401"
"32505","0","32502","4","8","0","32503","3","0","39","325","10045","322","32504","0","32501"
"32605","0","32602","5","5","324","32603","3","325","40","326","10056","323","32604","0","32601"
"0","0","0","100","2","0","0","4","0","1","327","11002","0","0","0","32701"
"32805","0","32802","2","5","0","32803","4","0","1","328","10023","0","32804","0","32801"
"0","0","0","101","8","0","0","4","0","1","329","11015","0","0","0","32901"
"33005","0","33002","4","2","0","33003","4","0","2","330","10041","327","33004","0","33001"
"33105","0","33102","2","5","0","33103","4","0","2","331","10024","328","33104","0","33101"
"0","0","0","101","8","0","0","4","0","2","332","11012","329","0","0","33201"
"33305","0","33302","6","2","0","33303","4","0","3","333","10063","330","33304","0","33301"
"33405","0","33402","6","5","0","33403","4","0","3","334","10064","331","33404","0","33401"
"33505","0","33502","7","8","0","33503","4","0","3","335","10075","332","33504","0","33501"
"33605","0","33602","4","2","0","33603","4","0","4","336","10044","333","33604","0","33601"
"33705","0","33702","2","5","0","33703","4","0","4","337","10021","334","33704","0","33701"
"0","0","0","100","8","0","0","4","0","4","338","11003","335","0","0","33801"
"33905","0","33902","1","5","337","33903","4","338","5","339","10016","336","33904","0","33901"
"34005","0","34002","2","2","0","34003","4","0","6","340","10023","339","34004","0","34001"
"34105","0","34102","4","5","0","34103","4","0","6","341","10042","339","34104","0","34101"
"34205","0","34202","4","8","0","34203","4","0","6","342","10045","339","34204","0","34201"
"0","0","0","101","2","0","0","4","0","7","343","11014","340","0","0","34301"
"34405","0","34402","7","5","0","34403","4","0","7","344","10071","341","34404","0","34401"
"0","0","0","100","8","0","0","4","0","7","345","11005","342","0","0","34501"
"34605","0","34602","4","2","0","34603","4","0","8","346","10042","343","34604","0","34601"
"0","0","0","101","5","0","0","4","0","8","347","11013","344","0","0","34701"
"34805","0","34802","7","8","0","34803","4","0","8","348","10074","345","34804","0","34801"
"34905","0","34902","2","2","0","34903","4","0","9","349","10022","346","34904","0","34901"
"35005","0","35002","2","5","0","35003","4","0","9","350","10024","347","35004","0","35001"
"35105","0","35102","6","8","0","35103","4","0","9","351","10061","348","35104","0","35101"
"35205","0","35202","5","5","350","35203","4","351","10","352","10056","349","35204","0","35201"
"35305","0","35302","2","2","0","35303","4","0","11","353","10025","352","35304","0","35301"
"0","0","0","101","5","0","0","4","0","11","354","11011","352","0","0","35401"
"35505","0","35502","6","8","0","35503","4","0","11","355","10064","352","35504","0","35501"
"35605","0","35602","4","2","0","35603","4","0","12","356","10042","353","35604","0","35601"
"35705","0","35702","4","5","0","35703","4","0","12","357","10041","354","35704","0","35701"
"35805","0","35802","4","8","0","35803","4","0","12","358","10045","355","35804","0","35801"
"35905","0","35902","4","2","0","35903","4","0","13","359","10043","356","35904","0","35901"
"36005","0","36002","7","5","0","36003","4","0","13","360","10073","357","36004","0","36001"
"36105","0","36102","6","8","0","36103","4","0","13","361","10065","358","36104","0","36101"
"0","0","0","101","2","0","0","4","0","14","362","11014","359","0","0","36201"
"36305","0","36302","2","5","0","36303","4","0","14","363","10022","360","36304","0","36301"
"36405","0","36402","7","8","0","36403","4","0","14","364","10072","361","36404","0","36401"
"36505","0","36502","1","5","363","36503","4","364","15","365","10016","362","36504","0","36501"
"36605","0","36602","7","2","0","36603","4","0","16","366","10071","365","36604","0","36601"
"0","0","0","101","5","0","0","4","0","16","367","11013","365","0","0","36701"
"36805","0","36802","2","8","0","36803","4","0","16","368","10025","365","36804","0","36801"
"0","0","0","100","2","0","0","4","0","17","369","11004","366","0","0","36901"
"0","0","0","101","5","0","0","4","0","17","370","11012","367","0","0","37001"
"37105","0","37102","4","8","0","37103","4","0","17","371","10044","368","37104","0","37101"
"0","0","0","101","2","0","0","4","0","18","372","11015","369","0","0","37201"
"37305","0","37302","6","5","0","37303","4","0","18","373","10061","370","37304","0","37301"
"37405","0","37402","4","8","0","37403","4","0","18","374","10041","371","37404","0","37401"
"37505","0","37502","6","2","0","37503","4","0","19","375","10062","372","37504","0","37501"
"0","0","0","100","5","0","0","4","0","19","376","11002","373","0","0","37601"
"37705","0","37702","2","8","0","37703","4","0","19","377","10024","374","37704","0","37701"
"37805","0","37802","5","5","376","37803","4","377","20","378","10056","375","37804","0","37801"
"37905","0","37902","7","2","0","37903","4","0","21","379","10072","378","37904","0","37901"
"0","0","0","100","5","0","0","4","0","21","380","11001","378","0","0","38001"
"0","0","0","100","8","0","0","4","0","21","381","11005","378","0","0","38101"
"0","0","0","100","2","0","0","4","0","22","382","11003","379","0","0","38201"
"38305","0","38302","6","5","0","38303","4","0","22","383","10062","380","38304","0","38301"
"38405","0","38402","4","8","0","38403","4","0","22","384","10043","381","38404","0","38401"
"0","0","0","100","2","0","0","4","0","23","385","11004","382","0","0","38501"
"38605","0","38602","2","5","0","38603","4","0","23","386","10021","383","38604","0","38601"
"38705","0","38702","2","8","0","38703","4","0","23","387","10022","384","38704","0","38701"
"38805","0","38802","6","2","0","38803","4","0","24","388","10065","385","38804","0","38801"
"38905","0","38902","7","5","0","38903","4","0","24","389","10074","386","38904","0","38901"
"39005","0","39002","6","8","0","39003","4","0","24","390","10063","387","39004","0","39001"
"39105","0","39102","3","5","389","39103","4","390","25","391","10036","388","39104","0","39101"
"0","0","0","101","2","0","0","4","0","26","392","11011","391","0","0","39201"
"39305","0","39302","7","5","0","39303","4","0","26","393","10075","391","39304","0","39301"
"39405","0","39402","4","8","0","39403","4","0","26","394","10044","391","39404","0","39401"
"39505","0","39502","7","2","0","39503","4","0","27","395","10073","392","39504","0","39501"
"39605","0","39602","4","5","0","39603","4","0","27","396","10042","393","39604","0","39601"
"39705","0","39702","6","8","0","39703","4","0","27","397","10062","394","39704","0","39701"
"0","0","0","100","2","0","0","4","0","28","398","11005","395","0","0","39801"
"0","0","0","101","5","0","0","4","0","28","399","11011","396","0","0","39901"
"40005","0","40002","6","8","0","40003","4","0","28","400","10063","397","40004","0","40001"
"0","0","0","100","2","0","0","4","0","29","401","11001","398","0","0","40101"
"0","0","0","100","5","0","0","4","0","29","402","11004","399","0","0","40201"
"0","0","0","100","8","0","0","4","0","29","403","11003","400","0","0","40301"
"40405","0","40402","1","5","402","40403","4","403","30","404","10016","401","40404","0","40401"
"40505","0","40502","4","2","0","40503","4","0","31","405","10041","404","40504","0","40501"
"40605","0","40602","2","5","0","40603","4","0","31","406","10025","404","40604","0","40601"
"40705","0","40702","6","8","0","40703","4","0","31","407","10064","404","40704","0","40701"
"40805","0","40802","2","2","0","40803","4","0","32","408","10023","405","40804","0","40801"
"40905","0","40902","2","5","0","40903","4","0","32","409","10021","406","40904","0","40901"
"41005","0","41002","6","8","0","41003","4","0","32","410","10065","407","41004","0","41001"
"41105","0","41102","2","2","0","41103","4","0","33","411","10022","408","41104","0","41101"
"41205","0","41202","2","5","0","41203","4","0","33","412","10024","409","41204","0","41201"
"0","0","0","101","8","0","0","4","0","33","413","11013","410","0","0","41301"
"0","0","0","101","2","0","0","4","0","34","414","11012","411","0","0","41401"
"41505","0","41502","7","5","0","41503","4","0","34","415","10075","412","41504","0","41501"
"41605","0","41602","4","8","0","41603","4","0","34","416","10044","413","41604","0","41601"
"41705","0","41702","3","5","415","41703","4","416","35","417","10036","414","41704","0","41701"
"0","0","0","101","2","0","0","4","0","36","418","11014","417","0","0","41801"
"41905","0","41902","7","5","0","41903","4","0","36","419","10073","417","41904","0","41901"
"42005","0","42002","2","8","0","42003","4","0","36","420","10025","417","42004","0","42001"
"42105","0","42102","7","2","0","42103","4","0","37","421","10071","418","42104","0","42101"
"0","0","0","101","5","0","0","4","0","37","422","11015","419","0","0","42201"
"0","0","0","100","8","0","0","4","0","37","423","11001","420","0","0","42301"
"42405","0","42402","4","2","0","42403","4","0","38","424","10043","421","42404","0","42401"
"42505","0","42502","7","5","0","42503","4","0","38","425","10074","422","42504","0","42501"
"42605","0","42602","6","8","0","42603","4","0","38","426","10061","423","42604","0","42601"
"0","0","0","100","2","0","0","4","0","39","427","11002","424","0","0","42701"
"42805","0","42802","7","5","0","42803","4","0","39","428","10072","425","42804","0","42801"
"42905","0","42902","4","8","0","42903","4","0","39","429","10045","426","42904","0","42901"
"43005","0","43002","1","5","428","43003","4","429","40","430","10016","427","43004","0","43001"
"43105","0","43102","6","2","0","43103","5","0","1","431","10061","0","43104","0","43101"
"0","0","0","100","5","0","0","5","0","1","432","11005","0","0","0","43201"
"43305","0","43302","4","8","0","43303","5","0","1","433","10043","0","43304","0","43301"
"43405","0","43402","7","2","0","43403","5","0","2","434","10072","431","43404","0","43401"
"43505","0","43502","7","5","0","43503","5","0","2","435","10074","432","43504","0","43501"
"43605","0","43602","2","8","0","43603","5","0","2","436","10021","433","43604","0","43601"
"43705","0","43702","2","2","0","43703","5","0","3","437","10025","434","43704","0","43701"
"43805","0","43802","4","5","0","43803","5","0","3","438","10042","435","43804","0","43801"
"0","0","0","101","8","0","0","5","0","3","439","11011","436","0","0","43901"
"0","0","0","101","2","0","0","5","0","4","440","11013","437","0","0","44001"
"44105","0","44102","4","5","0","44103","5","0","4","441","10045","438","44104","0","44101"
"44205","0","44202","2","8","0","44203","5","0","4","442","10024","439","44204","0","44201"
"44305","0","44302","3","5","441","44303","5","442","5","443","10036","440","44304","0","44301"
"44405","0","44402","2","2","0","44403","5","0","6","444","10022","443","44404","0","44401"
"44505","0","44502","4","5","0","44503","5","0","6","445","10041","443","44504","0","44501"
"44605","0","44602","2","8","0","44603","5","0","6","446","10023","443","44604","0","44601"
"0","0","0","100","2","0","0","5","0","7","447","11004","444","0","0","44701"
"44805","0","44802","6","5","0","44803","5","0","7","448","10065","445","44804","0","44801"
"0","0","0","101","8","0","0","5","0","7","449","11014","446","0","0","44901"
"45005","0","45002","2","2","0","45003","5","0","8","450","10021","447","45004","0","45001"
"45105","0","45102","6","5","0","45103","5","0","8","451","10062","448","45104","0","45101"
"0","0","0","100","8","0","0","5","0","8","452","11003","449","0","0","45201"
"45305","0","45302","4","2","0","45303","5","0","9","453","10044","450","45304","0","45301"
"45405","0","45402","6","5","0","45403","5","0","9","454","10063","451","45404","0","45401"
"0","0","0","100","8","0","0","5","0","9","455","11005","452","0","0","45501"
"45605","0","45602","5","5","454","45603","5","455","10","456","10056","453","45604","0","45601"
"45705","0","45702","6","2","0","45703","5","0","11","457","10064","456","45704","0","45701"
"45805","0","45802","2","5","0","45803","5","0","11","458","10022","456","45804","0","45801"
"0","0","0","101","8","0","0","5","0","11","459","11015","456","0","0","45901"
"46005","0","46002","7","2","0","46003","5","0","12","460","10075","457","46004","0","46001"
"46105","0","46102","7","5","0","46103","5","0","12","461","10071","458","46104","0","46101"
"0","0","0","100","8","0","0","5","0","12","462","11002","459","0","0","46201"
"46305","0","46302","4","2","0","46303","5","0","13","463","10043","460","46304","0","46301"
"0","0","0","101","5","0","0","5","0","13","464","11015","461","0","0","46401"
"0","0","0","100","8","0","0","5","0","13","465","11001","462","0","0","46501"
"0","0","0","101","2","0","0","5","0","14","466","11014","463","0","0","46601"
"46705","0","46702","2","5","0","46703","5","0","14","467","10022","464","46704","0","46701"
"0","0","0","101","8","0","0","5","0","14","468","11013","465","0","0","46801"
"46905","0","46902","1","5","467","46903","5","468","15","469","10016","466","46904","0","46901"
"47005","0","47002","4","2","0","47003","5","0","16","470","10041","469","47004","0","47001"
"47105","0","47102","7","5","0","47103","5","0","16","471","10072","469","47104","0","47101"
"47205","0","47202","2","8","0","47203","5","0","16","472","10025","469","47204","0","47201"
"47305","0","47302","2","2","0","47303","5","0","17","473","10024","470","47304","0","47301"
"47405","0","47402","7","5","0","47403","5","0","17","474","10073","471","47404","0","47401"
"47505","0","47502","6","8","0","47503","5","0","17","475","10062","472","47504","0","47501"
"47605","0","47602","6","2","0","47603","5","0","18","476","10063","473","47604","0","47601"
"47705","0","47702","4","5","0","47703","5","0","18","477","10044","474","47704","0","47701"
"47805","0","47802","6","8","0","47803","5","0","18","478","10061","475","47804","0","47801"
"0","0","0","100","2","0","0","5","0","19","479","11003","476","0","0","47901"
"48005","0","48002","6","5","0","48003","5","0","19","480","10065","477","48004","0","48001"
"48105","0","48102","4","8","0","48103","5","0","19","481","10042","478","48104","0","48101"
"48205","0","48202","1","5","480","48203","5","481","20","482","10016","479","48204","0","48201"
"48305","0","48302","6","2","0","48303","5","0","21","483","10063","482","48304","0","48301"
"0","0","0","100","5","0","0","5","0","21","484","11002","482","0","0","48401"
"48505","0","48502","4","8","0","48503","5","0","21","485","10045","482","48504","0","48501"
"0","0","0","101","2","0","0","5","0","22","486","11011","483","0","0","48601"
"48705","0","48702","7","5","0","48703","5","0","22","487","10074","484","48704","0","48701"
"48805","0","48802","7","8","0","48803","5","0","22","488","10075","485","48804","0","48801"
"48905","0","48902","4","2","0","48903","5","0","23","489","10044","486","48904","0","48901"
"49005","0","49002","2","5","0","49003","5","0","23","490","10023","487","49004","0","49001"
"49105","0","49102","6","8","0","49103","5","0","23","491","10064","488","49104","0","49101"
"49205","0","49202","2","2","0","49203","5","0","24","492","10021","489","49204","0","49201"
"49305","0","49302","2","5","0","49303","5","0","24","493","10022","490","49304","0","49301"
"0","0","0","101","8","0","0","5","0","24","494","11012","491","0","0","49401"
"49505","0","49502","5","5","493","49503","5","494","25","495","10056","492","49504","0","49501"
"49605","0","49602","2","2","0","49603","5","0","26","496","10025","495","49604","0","49601"
"0","0","0","100","5","0","0","5","0","26","497","11001","495","0","0","49701"
"0","0","0","100","8","0","0","5","0","26","498","11003","495","0","0","49801"
"49905","0","49902","2","2","0","49903","5","0","27","499","10024","496","49904","0","49901"
"50005","0","50002","2","5","0","50003","5","0","27","500","10023","497","50004","0","50001"
"50105","0","50102","7","8","0","50103","5","0","27","501","10072","498","50104","0","50101"
"0","0","0","101","2","0","0","5","0","28","502","11014","499","0","0","50201"
"50305","0","50302","6","5","0","50303","5","0","28","503","10065","500","50304","0","50301"
"50405","0","50402","4","8","0","50403","5","0","28","504","10042","501","50404","0","50401"
"50505","0","50502","4","2","0","50503","5","0","29","505","10043","502","50504","0","50501"
"0","0","0","100","5","0","0","5","0","29","506","11004","503","0","0","50601"
"50705","0","50702","7","8","0","50703","5","0","29","507","10071","504","50704","0","50701"
"50805","0","50802","1","5","506","50803","5","507","30","508","10016","505","50804","0","50801"
"0","0","0","101","2","0","0","5","0","31","509","11014","508","0","0","50901"
"51005","0","51002","6","5","0","51003","5","0","31","510","10062","508","51004","0","51001"
"51105","0","51102","4","8","0","51103","5","0","31","511","10041","508","51104","0","51101"
"0","0","0","101","2","0","0","5","0","32","512","11013","509","0","0","51201"
"51305","0","51302","7","5","0","51303","5","0","32","513","10074","510","51304","0","51301"
"51405","0","51402","6","8","0","51403","5","0","32","514","10061","511","51404","0","51401"
"51505","0","51502","4","2","0","51503","5","0","33","515","10045","512","51504","0","51501"
"51605","0","51602","2","5","0","51603","5","0","33","516","10024","513","51604","0","51601"
"51705","0","51702","6","8","0","51703","5","0","33","517","10063","514","51704","0","51701"
"0","0","0","100","2","0","0","5","0","34","518","11005","515","0","0","51801"
"0","0","0","101","5","0","0","5","0","34","519","11012","516","0","0","51901"
"0","0","0","101","8","0","0","5","0","34","520","11011","517","0","0","52001"
"52105","0","52102","3","5","519","52103","5","520","35","521","10036","518","52104","0","52101"
"0","0","0","101","2","0","0","5","0","36","522","11013","521","0","0","52201"
"52305","0","52302","4","5","0","52303","5","0","36","523","10041","521","52304","0","52301"
"0","0","0","101","8","0","0","5","0","36","524","11015","521","0","0","52401"
"52505","0","52502","7","2","0","52503","5","0","37","525","10073","522","52504","0","52501"
"52605","0","52602","2","5","0","52603","5","0","37","526","10025","523","52604","0","52601"
"52705","0","52702","7","8","0","52703","5","0","37","527","10072","524","52704","0","52701"
"0","0","0","100","2","0","0","5","0","38","528","11001","525","0","0","52801"
"52905","0","52902","6","5","0","52903","5","0","38","529","10064","526","52904","0","52901"
"53005","0","53002","7","8","0","53003","5","0","38","530","10075","527","53004","0","53001"
"53105","0","53102","2","2","0","53103","5","0","39","531","10022","528","53104","0","53101"
"0","0","0","100","5","0","0","5","0","39","532","11004","529","0","0","53201"
"53305","0","53302","2","8","0","53303","5","0","39","533","10023","530","53304","0","53301"
"53405","0","53402","5","5","532","53403","5","533","40","534","10056","531","53404","0","53401"
"0","0","0","100","2","0","0","6","0","1","535","11004","0","0","0","53501"
"0","0","0","101","5","0","0","6","0","1","536","11015","0","0","0","53601"
"0","0","0","101","8","0","0","6","0","1","537","11013","0","0","0","53701"
"0","0","0","101","2","0","0","6","0","2","538","11014","535","0","0","53801"
"0","0","0","101","5","0","0","6","0","2","539","11011","536","0","0","53901"
"0","0","0","100","8","0","0","6","0","2","540","11002","537","0","0","54001"
"54105","0","54102","4","2","0","54103","6","0","3","541","10041","538","54104","0","54101"
"54205","0","54202","6","5","0","54203","6","0","3","542","10063","539","54204","0","54201"
"54305","0","54302","7","8","0","54303","6","0","3","543","10072","540","54304","0","54301"
"54405","0","54402","6","2","0","54403","6","0","4","544","10065","541","54404","0","54401"
"0","0","0","100","5","0","0","6","0","4","545","11001","542","0","0","54501"
"0","0","0","101","8","0","0","6","0","4","546","11012","543","0","0","54601"
"54705","0","54702","1","5","545","54703","6","546","5","547","10016","544","54704","0","54701"
"0","0","0","100","2","0","0","6","0","6","548","11005","547","0","0","54801"
"54905","0","54902","7","5","0","54903","6","0","6","549","10071","547","54904","0","54901"
"55005","0","55002","7","8","0","55003","6","0","6","550","10073","547","55004","0","55001"
"55105","0","55102","6","2","0","55103","6","0","7","551","10064","548","55104","0","55101"
"55205","0","55202","4","5","0","55203","6","0","7","552","10044","549","55204","0","55201"
"55305","0","55302","2","8","0","55303","6","0","7","553","10021","550","55304","0","55301"
"55405","0","55402","7","2","0","55403","6","0","8","554","10075","551","55404","0","55401"
"55505","0","55502","4","5","0","55503","6","0","8","555","10042","552","55504","0","55501"
"55605","0","55602","4","8","0","55603","6","0","8","556","10043","553","55604","0","55601"
"55705","0","55702","2","2","0","55703","6","0","9","557","10025","554","55704","0","55701"
"0","0","0","100","5","0","0","6","0","9","558","11004","555","0","0","55801"
"0","0","0","101","8","0","0","6","0","9","559","11012","556","0","0","55901"
"56005","0","56002","3","5","558","56003","6","559","10","560","10036","557","56004","0","56001"
"0","0","0","101","2","0","0","6","0","11","561","11011","560","0","0","56101"
"0","0","0","100","5","0","0","6","0","11","562","11003","560","0","0","56201"
"56305","0","56302","7","8","0","56303","6","0","11","563","10072","560","56304","0","56301"
"56405","0","56402","4","2","0","56403","6","0","12","564","10045","561","56404","0","56401"
"56505","0","56502","2","5","0","56503","6","0","12","565","10022","562","56504","0","56501"
"56605","0","56602","4","8","0","56603","6","0","12","566","10044","563","56604","0","56601"
"56705","0","56702","6","2","0","56703","6","0","13","567","10061","564","56704","0","56701"
"0","0","0","100","5","0","0","6","0","13","568","11002","565","0","0","56801"
"56905","0","56902","2","8","0","56903","6","0","13","569","10023","566","56904","0","56901"
"57005","0","57002","6","2","0","57003","6","0","14","570","10065","567","57004","0","57001"
"57105","0","57102","4","5","0","57103","6","0","14","571","10041","568","57104","0","57101"
"57205","0","57202","7","8","0","57203","6","0","14","572","10074","569","57204","0","57201"
"57305","0","57302","1","5","571","57303","6","572","15","573","10016","570","57304","0","57301"
"0","0","0","100","2","0","0","6","0","16","574","11005","573","0","0","57401"
"57505","0","57502","4","5","0","57503","6","0","16","575","10042","573","57504","0","57501"
"0","0","0","100","8","0","0","6","0","16","576","11001","573","0","0","57601"
"57705","0","57702","6","2","0","57703","6","0","17","577","10061","574","57704","0","57701"
"57805","0","57802","2","5","0","57803","6","0","17","578","10024","575","57804","0","57801"
"57905","0","57902","2","8","0","57903","6","0","17","579","10025","576","57904","0","57901"
"0","0","0","101","2","0","0","6","0","18","580","11013","577","0","0","58001"
"0","0","0","101","5","0","0","6","0","18","581","11014","578","0","0","58101"
"0","0","0","101","8","0","0","6","0","18","582","11012","579","0","0","58201"
"0","0","0","101","2","0","0","6","0","19","583","11015","580","0","0","58301"
"58405","0","58402","6","5","0","58403","6","0","19","584","10063","581","58404","0","58401"
"0","0","0","101","8","0","0","6","0","19","585","11011","582","0","0","58501"
"58605","0","58602","3","5","584","58603","6","585","20","586","10036","583","58604","0","58601"
"0","0","0","101","2","0","0","6","0","21","587","11012","586","0","0","58701"
"58805","0","58802","7","5","0","58803","6","0","21","588","10071","586","58804","0","58801"
"58905","0","58902","7","8","0","58903","6","0","21","589","10075","586","58904","0","58901"
"59005","0","59002","4","2","0","59003","6","0","22","590","10044","587","59004","0","59001"
"59105","0","59102","2","5","0","59103","6","0","22","591","10022","588","59104","0","59101"
"59205","0","59202","4","8","0","59203","6","0","22","592","10045","589","59204","0","59201"
"0","0","0","100","2","0","0","6","0","23","593","11003","590","0","0","59301"
"59405","0","59402","2","5","0","59403","6","0","23","594","10021","591","59404","0","59401"
"59505","0","59502","7","8","0","59503","6","0","23","595","10074","592","59504","0","59501"
"59605","0","59602","6","2","0","59603","6","0","24","596","10062","593","59604","0","59601"
"59705","0","59702","7","5","0","59703","6","0","24","597","10073","594","59704","0","59701"
"59805","0","59802","6","8","0","59803","6","0","24","598","10065","595","59804","0","59801"
"59905","0","59902","1","5","597","59903","6","598","25","599","10016","596","59904","0","59901"
"60005","0","60002","4","2","0","60003","6","0","26","600","10041","599","60004","0","60001"
"60105","0","60102","4","5","0","60103","6","0","26","601","10043","599","60104","0","60101"
"60205","0","60202","6","8","0","60203","6","0","26","602","10064","599","60204","0","60201"
"60305","0","60302","2","2","0","60303","6","0","27","603","10023","600","60304","0","60301"
"60405","0","60402","2","5","0","60403","6","0","27","604","10021","601","60404","0","60401"
"0","0","0","101","8","0","0","6","0","27","605","11015","602","0","0","60501"
"0","0","0","100","2","0","0","6","0","28","606","11002","603","0","0","60601"
"0","0","0","100","5","0","0","6","0","28","607","11004","604","0","0","60701"
"60805","0","60802","7","8","0","60803","6","0","28","608","10071","605","60804","0","60801"
"60905","0","60902","7","2","0","60903","6","0","29","609","10073","606","60904","0","60901"
"61005","0","61002","4","5","0","61003","6","0","29","610","10042","607","61004","0","61001"
"61105","0","61102","4","8","0","61103","6","0","29","611","10045","608","61104","0","61101"
"61205","0","61202","5","5","610","61203","6","611","30","612","10056","609","61204","0","61201"
"61305","0","61302","2","2","0","61303","6","0","31","613","10024","612","61304","0","61301"
"61405","0","61402","6","5","0","61403","6","0","31","614","10062","612","61404","0","61401"
"61505","0","61502","2","8","0","61503","6","0","31","615","10025","612","61504","0","61501"
"61605","0","61602","4","2","0","61603","6","0","32","616","10043","613","61604","0","61601"
"61705","0","61702","6","5","0","61703","6","0","32","617","10064","614","61704","0","61701"
"61805","0","61802","2","8","0","61803","6","0","32","618","10022","615","61804","0","61801"
"0","0","0","100","2","0","0","6","0","33","619","11001","616","0","0","61901"
"62005","0","62002","7","5","0","62003","6","0","33","620","10075","617","62004","0","62001"
"0","0","0","100","8","0","0","6","0","33","621","11003","618","0","0","62101"
"62205","0","62202","7","2","0","62203","6","0","34","622","10074","619","62204","0","62201"
"62305","0","62302","2","5","0","62303","6","0","34","623","10023","620","62304","0","62301"
"62405","0","62402","6","8","0","62403","6","0","34","624","10061","621","62404","0","62401"
"62505","0","62502","3","5","623","62503","6","624","35","625","10036","622","62504","0","62501"
"62605","0","62602","4","2","0","62603","6","0","36","626","10044","625","62604","0","62601"
"62705","0","62702","7","5","0","62703","6","0","36","627","10071","625","62704","0","62701"
"0","0","0","100","8","0","0","6","0","36","628","11002","625","0","0","62801"
"0","0","0","100","2","0","0","6","0","37","629","11005","626","0","0","62901"
"63005","0","63002","4","5","0","63003","6","0","37","630","10042","627","63004","0","63001"
"0","0","0","101","8","0","0","6","0","37","631","11014","628","0","0","63101"
"63205","0","63202","2","2","0","63203","6","0","38","632","10021","629","63204","0","63201"
"63305","0","63302","7","5","0","63303","6","0","38","633","10073","630","63304","0","63301"
"63405","0","63402","4","8","0","63403","6","0","38","634","10045","631","63404","0","63401"
"63505","0","63502","2","2","0","63503","6","0","39","635","10024","632","63504","0","63501"
"63605","0","63602","6","5","0","63603","6","0","39","636","10062","633","63604","0","63601"
"63705","0","63702","4","8","0","63703","6","0","39","637","10043","634","63704","0","63701"
"63805","0","63802","5","5","636","63803","6","637","40","638","10056","635","63804","0","63801"
"63905","0","63902","2","2","0","63903","7","0","1","639","10023","0","63904","0","63901"
"64005","0","64002","2","5","0","64003","7","0","1","640","10021","0","64004","0","64001"
"64105","0","64102","6","8","0","64103","7","0","1","641","10063","0","64104","0","64101"
"64205","0","64202","7","2","0","64203","7","0","2","642","10074","639","64204","0","64201"
"64305","0","64302","2","5","0","64303","7","0","2","643","10022","640","64304","0","64301"
"64405","0","64402","6","8","0","64403","7","0","2","644","10065","641","64404","0","64401"
"0","0","0","100","2","0","0","7","0","3","645","11005","642","0","0","64501"
"64605","0","64602","6","5","0","64603","7","0","3","646","10063","643","64604","0","64601"
"64705","0","64702","4","8","0","64703","7","0","3","647","10041","644","64704","0","64701"
"0","0","0","100","2","0","0","7","0","4","648","11004","645","0","0","64801"
"64905","0","64902","6","5","0","64903","7","0","4","649","10062","646","64904","0","64901"
"65005","0","65002","4","8","0","65003","7","0","4","650","10044","647","65004","0","65001"
"65105","0","65102","3","5","649","65103","7","650","5","651","10036","648","65104","0","65101"
"65205","0","65202","2","2","0","65203","7","0","6","652","10025","651","65204","0","65201"
"65305","0","65302","6","5","0","65303","7","0","6","653","10062","651","65304","0","65301"
"65405","0","65402","2","8","0","65403","7","0","6","654","10024","651","65404","0","65401"
"0","0","0","100","2","0","0","7","0","7","655","11003","652","0","0","65501"
"65605","0","65602","6","5","0","65603","7","0","7","656","10061","653","65604","0","65601"
"65705","0","65702","4","8","0","65703","7","0","7","657","10044","654","65704","0","65701"
"65805","0","65802","4","2","0","65803","7","0","8","658","10041","655","65804","0","65801"
"65905","0","65902","7","5","0","65903","7","0","8","659","10073","656","65904","0","65901"
"66005","0","66002","6","8","0","66003","7","0","8","660","10063","657","66004","0","66001"
"66105","0","66102","7","2","0","66103","7","0","9","661","10072","658","66104","0","66101"
"66205","0","66202","6","5","0","66203","7","0","9","662","10065","659","66204","0","66201"
"66305","0","66302","4","8","0","66303","7","0","9","663","10042","660","66304","0","66301"
"66405","0","66402","5","5","662","66403","7","663","10","664","10056","661","66404","0","66401"
