414426f3d8ccab2919d14e2b81abe391a18aded333ee88c162513d02f08a7b90,573a1d83bff3fd3b65c2c3b056f0e621bc816b65833d7ff1f8f58b65c63a676a,6b6876653eaeee07595bd7a7fefaf14a82e0879573f81ec5354d95698c3334ce,53b57269e139c6649233b9d2b7902bc0e0f7b41c75997135a435d28d034903c4,01ec8e07b2414c80610f2976b6197763c1360bd5137a9116d743b8e973019e7c,39645def0c26fd118fd912c1e55f13b43cf0d61a0ed4b41dc1097431a7f8e640,1fd8e337fd23c156e1c04c7daade4e3ebbb1d5b63505f216ecf10da480a28919,c5c7004ed5f3ee9aa4c377b827187c888bfbdb2e5a17bab020fba4b6bf1dd2e2,a4c45d8a4e5047f0ffd32920850274fe702162dafd0c3a257e040c37a98008a4,580ba63097dce32fd670bc9fc40d0128c6cee2f935835a54598b92a1e13e94d1,364e4fe0b1450d59535e44fc2e1c877be8aed21bf3232c2d9f737cc8fc9fc407,c69d39cef54186d9a5ccdbf211264cbef0742387610f9e977d4e4d7af8b28c8b,69b1a529c754d7167f931f0ecca54ffd6ab0e238168b003a93ca349235c42f67,c99e3c4a66ccda858d1bed3a73ce3010057352c21d3a02153723bc0cdd63d60b,d039327170cac9c8cc974bda6dbd78ceca90d948dd05a2649040221861a2d32d,975290e38b4896f5fded84b0bfab772c35c4fc371e8f0f119a7e70e1db9b5750
"1022113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1022114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1022115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1022116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1023101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1023102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1023103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1023104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1023105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1023106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1023107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1023108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1023109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1023110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1023111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1023112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1023113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1023114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1023115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1023116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1024101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1024102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1024103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1024104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1024105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1024106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1024107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1024108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1024109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1024110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1024111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1024112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1024113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1024114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1024115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1024116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1025101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1025102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1025103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1025104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1025105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1025106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1025107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1025108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1025109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1025110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1025111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1025112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1025113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1025114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1025115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1025116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1026101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1026102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1026103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1026104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1026105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1026106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1026107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1026108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1026109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1026110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1026111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1026112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1026113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1026114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1026115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1026116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1027101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1027102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1027103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1027104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1027105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1027106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1027107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1027108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1027109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1027110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1027111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1027112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1027113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1027114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1027115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1027116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1028101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1028102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1028103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1028104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1028105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1028106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1028107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1028108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1028109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1028110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1028111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1028112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1028113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1028114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1028115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1028116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1029101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1029102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1029103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1029104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1029105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1029106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1029107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1029108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1029109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1029110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1029111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1029112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1029113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1029114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1029115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1029116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1030101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1030102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1030103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1030104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1030105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1030106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1030107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1030108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1030109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1030110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1030111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1030112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1030113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1030114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1030115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1030116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1031101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1031102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1031103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1031104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1031105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1031106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1031107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1031108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1031109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1031110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1031111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1031112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1031113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1031114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1031115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1031116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1047101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1047102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1047103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1047104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1047105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1047106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1047107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1047108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1047109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1047110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1047111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1047112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1047113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1047114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1047115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1047116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1048101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1048102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1048103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1048104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1048105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1048106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1048107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1048108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1048109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1048110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1048111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1048112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1048113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1048114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1048115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1048116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1049101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1049102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1049103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1049104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1049105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1049106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1049107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1049108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1049109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1049110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1049111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1049112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1049113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1049114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1049115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1049116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1050101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1050102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1050103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1050104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1050105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1050106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1050107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1050108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1050109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1050110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1050111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1050112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1050113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1050114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1050115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1050116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1051101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1051102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1051103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1051104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1051105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1051106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1051107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1051108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1051109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1051110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1051111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1051112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1051113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1051114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1051115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1051116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1052101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1052102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1052103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1052104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1052105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1052106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1052107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1052108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1052109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1052110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1052111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1052112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1052113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1052114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1052115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1052116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1053101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1053102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1053103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1053104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1053105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1053106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1053107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1053108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1053109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1053110","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1053111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1053112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1053113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1053114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1053115","91002","100","2","0","2","8","31043","0","0","80","0","90006","0","0","1"
"1053116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1054101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1054102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1054103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1054104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1054105","91002","100","2","0","2","8","31018","0","0","150","0","90006","0","0","2"
"1054106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1054107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1054108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1054109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1054110","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1054111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1054112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1054113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1054114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1054115","91002","100","2","0","2","8","31018","0","0","80","0","90006","0","0","1"
"1054116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1055101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1055102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1055103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1055104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1055105","91002","100","2","0","2","8","31145","0","0","150","0","90006","0","0","2"
"1055106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1055107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1055108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1055109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1055110","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1055111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1055112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1055113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1055114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1055115","91002","100","2","0","2","8","31145","0","0","80","0","90006","0","0","1"
"1055116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1056101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1056102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1056103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1056104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1056105","91002","100","2","0","2","8","31025","0","0","150","0","90006","0","0","2"
"1056106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1056107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1056108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1056109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1056110","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1056111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1056112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1056113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1056114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1056115","91002","100","2","0","2","8","31025","0","0","80","0","90006","0","0","1"
"1056116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1057101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1057102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1057103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1057104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1057105","91002","100","2","0","2","8","31042","0","0","150","0","90006","0","0","2"
"1057106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1057107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1057108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1057109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1057110","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1057111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1057112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1057113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1057114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1057115","91002","100","2","0","2","8","31042","0","0","80","0","90006","0","0","1"
"1057116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1058101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1058102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1058103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1058104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1058105","91002","100","2","0","2","8","31022","0","0","150","0","90006","0","0","2"
"1058106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1058107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1058108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1058109","91002","50","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1058110","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1058111","91002","30","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1058112","91002","40","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1058113","91002","50","2","0","2","8","0","0","0","30","0","90006","0","0","0"
"1058114","91002","60","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1058115","91002","100","2","0","2","8","31022","0","0","80","0","90006","0","0","1"
"1058116","94002","0","0","0","0","12","0","0","0","25000","0","0","0","0","0"
"1059101","91002","20","2","0","2","8","0","0","0","40","0","90006","0","0","0"
"1059102","91002","30","2","0","2","8","0","0","0","50","0","90006","0","0","0"
"1059103","91002","40","2","0","2","8","0","0","0","75","0","90006","0","0","0"
"1059104","91002","50","2","0","2","8","0","0","0","100","0","90006","0","0","0"
"1059105","91002","100","2","0","2","8","31043","0","0","150","0","90006","0","0","2"
"1059106","91002","20","2","0","2","8","0","0","0","20","0","90006","0","0","0"
"1059107","91002","30","2","0","2","8","0","0","0","25","0","90006","0","0","0"
"1059108","91002","40","2","0","2","8","0","0","0","30","0","90006","0","0","0"
