69425296f34c7a414d9a8cf6f2e59d4af25d91eee669c59764a3df091c18fcfb,94ba12d94c4eb591f7ec88a40ab22493d01b5cfa8ccad82aaaa060bac2adbfb9,82b6b24bf298acacb537f2855fff620330467f7dddc4e28e97421d7a33297495,d27cb7539bf2483f62eb0c5e76c308535c19f4f0fa81cc52dfa0ccce29b5098f,5031cf82c9f54e24948726f87d9988cf1f60e9017e9f7d9ea4df9f27f117b039,67c086e421e414b7e366d9ddca480a10ea14135f7a9ff95f57067f371ea63b1c,3c33bf27b9a088f093cdcd6cbe4e4f7d1415e6aac2eec4d791e143aa7ce060c4,927b600f1dd67cbf306548f251f935f3aaf4b14b73f0b5fa896896eefa158390,1d3e4679561e462bf67777568670adab9fdb4b82fe8cfbbd48f3c3be42ecb0a1,643180a51ceb0d2827c0b68f018df0ef965b0f17e814af455784d859125a79cd,e2ba33ebc3cf311ad5ff9ffe7207d6853342c70d3b429f10e06ee5e646ee6712,3b51ff99b860578897904a7701e625a02eeda1250fff61b85585a985b2e0b277,257e6f8c8c940cb6b914fccd9becd942dba9dd6c9c2b52b85d184b929f682315,b340ff8ab1b3b35e3717ace97034db42a8a980a135015cd8d1a3aa50bdb509be,52baca56f46ee3a663810f8abb6cc051b23f05bfaa13e0cfa955220bec61bfac,63672c1366b512339709e550ed829f251944cc6a4b98713dcf113c06e317dba4,82c0e7bd4686f76f22679c4f669d0690ba430a54c26028534770d3e692a88422,54f32ea71dadba034a2bd7673bd92186f16fc55683ef888daa799e6e524a0a0a,7dd827acbfcbf07e8c83f239d7c981eda1f347405354d6b2ad34e2e2237ee473
"241716","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92417","0","0","0"
"241717","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92417","0","0","0"
"241718","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92417","0","0","0"
"241719","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92417","0","0","0"
"241720","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92417","0","0","0"
"241801","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92418","25021","1250","500"
"241802","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92418","25011","1250","1250"
"241803","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92418","25021","1250","500"
"241804","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92418","25011","1250","1250"
"241805","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92418","25021","1250","1000"
"241806","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92418","25011","1250","1250"
"241807","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92418","25021","3000","1000"
"241808","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92418","25011","3000","3000"
"241809","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92418","25021","3000","1000"
"241810","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92418","25021","3000","1000"
"241811","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92418","25021","3000","1000"
"241812","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92418","25011","3000","3000"
"241813","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92418","25013","3000","3000"
"241814","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92418","25011","3000","3000"
"241815","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92418","0","0","0"
"241816","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92418","0","0","0"
"241817","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92418","0","0","0"
"241818","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92418","0","0","0"
"241819","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92418","0","0","0"
"241820","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92418","0","0","0"
"241901","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92419","25021","1250","500"
"241902","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92419","25011","1250","1250"
"241903","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92419","25021","1250","500"
"241904","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92419","25011","1250","1250"
"241905","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92419","25021","1250","1000"
"241906","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92419","25011","1250","1250"
"241907","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92419","25021","3000","1000"
"241908","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92419","25011","3000","3000"
"241909","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92419","25021","3000","1000"
"241910","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92419","25021","3000","1000"
"241911","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92419","25021","3000","1000"
"241912","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92419","25011","3000","3000"
"241913","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92419","25013","3000","3000"
"241914","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92419","25011","3000","3000"
"241915","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92419","0","0","0"
"241916","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92419","0","0","0"
"241917","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92419","0","0","0"
"241918","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92419","0","0","0"
"241919","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92419","0","0","0"
"241920","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92419","0","0","0"
"242001","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92420","25021","1250","500"
"242002","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92420","25011","1250","1250"
"242003","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92420","25021","1250","500"
"242004","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92420","25011","1250","1250"
"242005","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92420","25021","1250","1000"
"242006","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92420","25011","1250","1250"
"242007","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92420","25021","3000","1000"
"242008","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92420","25011","3000","3000"
"242009","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92420","25021","3000","1000"
"242010","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92420","25021","3000","1000"
"242011","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92420","25021","3000","1000"
"242012","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92420","25011","3000","3000"
"242013","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92420","25013","3000","3000"
"242014","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92420","25011","3000","3000"
"242015","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92420","0","0","0"
"242016","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92420","0","0","0"
"242017","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92420","0","0","0"
"242018","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92420","0","0","0"
"242019","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92420","0","0","0"
"242020","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92420","0","0","0"
"242101","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92421","25021","1250","500"
"242102","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92421","25011","1250","1250"
"242103","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92421","25021","1250","500"
"242104","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92421","25011","1250","1250"
"242105","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92421","25021","1250","1000"
"242106","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92421","25011","1250","1250"
"242107","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92421","25021","3000","1000"
"242108","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92421","25011","3000","3000"
"242109","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92421","25021","3000","1000"
"242110","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92421","25021","3000","1000"
"242111","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92421","25021","3000","1000"
"242112","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92421","25011","3000","3000"
"242113","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92421","25013","3000","3000"
"242114","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92421","25011","3000","3000"
"242115","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92421","0","0","0"
"242116","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92421","0","0","0"
"242117","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92421","0","0","0"
"242118","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92421","0","0","0"
"242119","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92421","0","0","0"
"242120","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92421","0","0","0"
"242201","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92422","25021","1250","500"
"242202","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92422","25011","1250","1250"
"242203","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92422","25021","1250","500"
"242204","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92422","25011","1250","1250"
"242205","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92422","25021","1250","1000"
"242206","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92422","25011","1250","1250"
"242207","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92422","25021","3000","1000"
"242208","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92422","25011","3000","3000"
"242209","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92422","25021","3000","1000"
"242210","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92422","25021","3000","1000"
"242211","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92422","25021","3000","1000"
"242212","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92422","25011","3000","3000"
"242213","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92422","25013","3000","3000"
"242214","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92422","25011","3000","3000"
"242215","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92422","0","0","0"
"242216","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92422","0","0","0"
"242217","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92422","0","0","0"
"242218","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92422","0","0","0"
"242219","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92422","0","0","0"
"242220","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92422","0","0","0"
"242301","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92423","25021","1250","500"
"242302","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92423","25011","1250","1250"
"242303","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92423","25021","1250","500"
"242304","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92423","25011","1250","1250"
"242305","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92423","25021","1250","1000"
"242306","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92423","25011","1250","1250"
"242307","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92423","25021","3000","1000"
"242308","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92423","25011","3000","3000"
"242309","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92423","25021","3000","1000"
"242310","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92423","25021","3000","1000"
"242311","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92423","25021","3000","1000"
"242312","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92423","25011","3000","3000"
"242313","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92423","25013","3000","3000"
"242314","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92423","25011","3000","3000"
"242315","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92423","0","0","0"
"242316","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92423","0","0","0"
"242317","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92423","0","0","0"
"242318","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92423","0","0","0"
"242319","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92423","0","0","0"
"242320","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92423","0","0","0"
"242401","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92424","25021","1250","500"
"242402","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92424","25011","1250","1250"
"242403","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92424","25021","1250","500"
"242404","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92424","25011","1250","1250"
"242405","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92424","25021","1250","1000"
"242406","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92424","25011","1250","1250"
"242407","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92424","25021","3000","1000"
"242408","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92424","25011","3000","3000"
"242409","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92424","25021","3000","1000"
"242410","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92424","25021","3000","1000"
"242411","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92424","25021","3000","1000"
"242412","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92424","25011","3000","3000"
"242413","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92424","25013","3000","3000"
"242414","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92424","25011","3000","3000"
"242415","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92424","0","0","0"
"242416","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92424","0","0","0"
"242417","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92424","0","0","0"
"242418","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92424","0","0","0"
"242419","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92424","0","0","0"
"242420","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92424","0","0","0"
"242501","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92425","25021","1250","500"
"242502","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92425","25011","1250","1250"
"242503","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92425","25021","1250","500"
"242504","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92425","25011","1250","1250"
"242505","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92425","25021","1250","1000"
"242506","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92425","25011","1250","1250"
"242507","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92425","25021","3000","1000"
"242508","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92425","25011","3000","3000"
"242509","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92425","25021","3000","1000"
"242510","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92425","25021","3000","1000"
"242511","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92425","25021","3000","1000"
"242512","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92425","25011","3000","3000"
"242513","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92425","25013","3000","3000"
"242514","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92425","25011","3000","3000"
"242515","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92425","0","0","0"
"242516","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92425","0","0","0"
"242517","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92425","0","0","0"
"242518","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92425","0","0","0"
"242519","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92425","0","0","0"
"242520","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92425","0","0","0"
"242601","2","25102","0","0","1000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92426","25021","1250","500"
"242602","2","25021","0","0","2000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92426","25011","1250","1250"
"242603","2","25102","0","0","3000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92426","25021","1250","500"
"242604","2","25021","0","0","4000000000","25013","2","abyss_reward_icon_astralshard","0","500","2","1250","25012","2","92426","25011","1250","1250"
"242605","2","25102","0","0","5000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","1250","25014","2","92426","25021","1250","1000"
"242606","2","25021","0","0","6000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","1250","25012","2","92426","25011","1250","1250"
"242607","2","25102","0","0","7000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92426","25021","3000","1000"
"242608","2","25021","0","0","8000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92426","25011","3000","3000"
"242609","2","25102","0","0","9000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25014","2","92426","25021","3000","1000"
"242610","2","25102","0","0","10000000000","25012","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25011","2","92426","25021","3000","1000"
"242611","2","25102","0","0","12000000000","25015","2","abyss_reward_icon_masterpieces_piece","0","10","2","3000","25013","2","92426","25021","3000","1000"
"242612","2","25021","0","0","16000000000","25014","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92426","25011","3000","3000"
"242613","2","25021","0","0","20000000000","25015","2","abyss_reward_icon_astralshard","0","1000","2","3000","25014","2","92426","25013","3000","3000"
"242614","2","25021","0","0","25000000000","25013","2","abyss_reward_icon_astralshard","0","1000","2","3000","25012","2","92426","25011","3000","3000"
"242615","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92426","0","0","0"
"242616","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92426","0","0","0"
"242617","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92426","0","0","0"
"242618","0","90005","0","0","50000000000","0","2","abyss_reward_icon_hiseki","0","50","0","0","0","0","92426","0","0","0"
"242619","0","140001","0","0","60000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92426","0","0","0"
"242620","0","140001","0","0","70000000000","0","4","abyss_reward_icon_piece_p_heart","0","50","0","0","0","0","92426","0","0","0"
"242701","2","25102","2","25015","1000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92427","25202","1250","10"
"242702","2","25204","2","25013","2000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92427","25021","1250","500"
"242703","2","25102","2","25015","3000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","500","25021","2","92427","25202","1250","20"
"242704","2","25204","2","25013","4000000000","25012","2","abyss_reward_icon_connectpiece_2","1250","5","2","1250","25011","2","92427","25021","1250","500"
"242705","2","25102","2","25015","5000000000","25014","2","abyss_reward_icon_masterpieces_piece","1250","10","2","1000","25021","2","92427","25206","1250","5"
"242706","2","25202","2","25013","6000000000","25012","2","abyss_reward_icon_connectpiece_1","1250","20","2","1250","25011","2","92427","25021","1250","1000"
"242707","2","25102","2","25015","7000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92427","25204","3000","10"
"242708","2","25206","2","25013","8000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92427","25021","3000","1000"
"242709","2","25102","2","25015","9000000000","25014","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92427","25202","3000","30"
"242710","2","25102","2","25012","10000000000","25011","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92427","25204","3000","20"
"242711","2","25102","2","25015","12000000000","25013","2","abyss_reward_icon_masterpieces_piece","3000","10","2","1000","25021","2","92427","25206","3000","5"
"242712","2","25202","2","25014","16000000000","25012","2","abyss_reward_icon_connectpiece_1","3000","40","2","3000","25011","2","92427","25021","3000","1000"
"242713","2","25204","2","25015","20000000000","25014","2","abyss_reward_icon_connectpiece_2","3000","30","2","3000","25013","2","92427","25021","3000","1000"
"242714","2","25206","2","25013","25000000000","25012","2","abyss_reward_icon_connectpiece_3","3000","5","2","3000","25011","2","92427","25021","3000","1000"
"242715","0","90005","0","0","30000000000","0","2","abyss_reward_icon_hiseki","0","10","0","0","0","0","92427","0","0","0"
"242716","0","90005","0","0","35000000000","0","2","abyss_reward_icon_hiseki","0","20","0","0","0","0","92427","0","0","0"
"242717","0","90005","0","0","40000000000","0","2","abyss_reward_icon_hiseki","0","30","0","0","0","0","92427","0","0","0"
