84b6a8f7ecf003976dcac1dde6683d948b631d6ca37e3b5cccda1e29c5abfb79,8eed6299e5e34203f9763338d277567d9dfc46bb1e6626b2e010bfbefec95388,340e1f8883e9f8d2e5abba97d8ab61eae3ed5f122cf8cf980cb1f429b44d15dc,39493245b0ee1f45010a9fe9eb54c8e2eaab4a52cc68f91baf565d24a5a7e5cc,6f7be219d80c309d47a2b74e391593b9262c5a3c87d7cdacffce47287b160d48,81a97097e422e0494acf3133f7b9db8c1623b24e22788743ef5d6bc699466258,73e84e7f9f2f48222616c0d443c9b95396bd9ab0cd2068be9a62ab0ec333672e,91b3e9e69079c37be4f920b645b8d6b8cdb12317811a8448c668a183c4a278b0,9cbdb049639d47411060ed237cfc37ed96e12c57b0dfce9435df3e80cb0cb6c6,a0bc75f6a495e045ff020edfa5ba85e72b0f6f58988c828399a8797f436e5384,b420e18dd8f6c22499c3f6a8ecc3de9bf25e0fbc9108154fbda4cf159518f638,d68b12ac1aacd0418da66c1df6f2f7266ff129df1fd6684ca7ec8455c3012ad2,95e82877f710bf12190517dff7ec9f87957536ed49981c2431b57f8e294352a0,e20418b7ba2a919b8bc0d31804b0c42165bee69d44439dc7637cc90c89c1dc3c,e5c794dc431e6cc63a3e9f358c51e7173654ab127a35fdbaeeb6c892461465db,7a855b65e3fff9468e049577da7745f60546b6ced2b61ee05727c41c35ba747b,6fe671cf6de9bcad2427d046f6c39866bff374764bb1a278c3d33b04f648563c,28843ca7b1e72b9d897dd3b71e148105e4da70d9b964b402ebf4465fb6e6cf8d,3afbe2aaa03ef2367ae6fa95dd0d43ba05aa8fbd5d70e5b3d97e84e10d29e74e,1c1f100da238baa6b1af281a19d5c370596e0f1aed3463978a880e86932e7abd,91c4bb1416e2bc1faa278d0491fea2a25f6b252cc2526dc547355aaca8d4e969,7f0839d1a5d3b659f20dbb740418e5819618d2312e1b60e237375a2d80de6faa,f04b8eeec9ba03a695e22feaedd73dda29efb67def2cad8c97ef15b96530895b,b364da4925edb9968b580d7d137e3165761115a24af204240c14df971b11be97,7b8b2bf95b894fed8e0776dba66924d8d7a1b491c6ad064986abdd1cfed04645,d2ec6f34c8f906e705f2d651c2faf1600450be47d490ef926af155e8852d665b,131d4cc86009e606e4622350f5eeaf9d72de1d8a855f565129a7679989de9c63,42dd062c0953f60849c90fee9519380b9ba0a91871d702c75320519f3a47ecc7,fb756e79deaf89fecbdfd51cfc7b51d8e856e2b6679a719c2cff884da7a4c196,4bc416a6d3e919d257210e630aeb5d9208af19207d553d4d68e24437136464f4,d8d9b6da73ac1d31e01af22ff756e77a6143c8f56df1dc7c7ed90f2217cb5521,11dc2da882f4a59a5bf6af93fedf07af30342f4c338589f5c977dbfea8f07478,747eb7867c58be5c90dc4e284ed760a9bbc65d91e52b60c103055f578a0cd394,35eb8c60624c4a2069cc748ad6e41b63d87b11abc7b037b968c08ec28001f3cd,dcc6f78314465a2faefc986ecc21e3d395c9fd6396e6303131a233950f579a3c,d7f8e0723efb157c5e96ee60563cc6ff2ac5f2797a04c000859c4d4cb20c742b,50fe0e0a40775799d8e5c4bcf21818c62eaa4c95bd2ebae072b48188b1da62a2,ce3957588316073f109d916aac0faabcfaa36097f85d0ee1e84b5eafb5c1c32b,0e3459a30439a6ec137a6dff20977217d9e6de10a07cb40e9d28bbd67ce6d0b5,1f228f45c8d902a9aa100003f51fe98882fc38a8c718a6a994f220d99c000801,188e3b119a77feea7f20201b3c5c8278605585fe2fd0121725e336a660331669,45f80a0fd09d3e9f4363eca6782dec4d81b0518fee0cb727f1feb29b134efdd4,279d3637d718a4793bd55992f559d111a46ff505bb3cbd377780766e3dec3853,cae3affd45693d9f924ed901494e780e109bff0dc186489b1cf5718293ea8883
"710121","0.06","401044091","-1","1009116","0","3","401044071","2.6","0","1009116","4","79","0","0","0","5","0","1009116","2.4","10240103","10240104","401044061","0","0","2","1000000","401044081","2","2","10240105","0","0","0","2.4","10240101","0","1009116","1009116","401044101","10240102","1024","0","1"
"710011","0.03","401044341","1","1010101","0","1","401044321","1.5","0","1010103","1","80","0","0","0","1","0","1010104","1.4","10250103","10250104","401044311","0","0","1","1000000","401044331","1.2","1.2","10250105","0","0","0","1.3","10250101","0","1010105","1010102","401044351","10250102","1025","0","1"
"710011","0.06","401044391","3","1010106","0","2","401044371","1.5","0","1010108","2","81","0","0","0","2","0","1010109","1.4","10250103","10250104","401044361","0","0","2","1000000","401044381","1.2","1.2","10250105","0","0","0","1.3","10250101","0","1010110","1010107","401044401","10250102","1025","0","1"
"710011","0.06","401044441","4","1010111","0","3","401044421","2","0","1010113","4","82","0","0","0","4","0","1010114","1.9","10250103","10250104","401044411","0","0","2","1000000","401044431","1.6","1.6","10250105","0","0","0","1.8","10250101","0","1010115","1010112","401044451","10250102","1025","0","1"
"710011","0.06","401044441","-1","1010116","0","3","401044421","2.6","0","1010116","4","83","0","0","0","5","0","1010116","2.4","10250103","10250104","401044411","0","0","2","1000000","401044431","2","2","10250105","0","0","0","2.4","10250101","0","1010116","1010116","401044451","10250102","1025","0","1"
"710021","0.03","401044691","1","1011101","0","1","401044671","1.5","0","1011103","1","84","0","0","0","1","0","1011104","1.4","10260103","10260104","401044661","0","0","1","1000000","401044681","1.2","1.2","10260105","0","0","0","1.3","10260101","0","1011105","1011102","401044701","10260102","1026","0","1"
"710021","0.06","401044741","3","1011106","0","2","401044721","1.5","0","1011108","2","85","0","0","0","2","0","1011109","1.4","10260103","10260104","401044711","0","0","2","1000000","401044731","1.2","1.2","10260105","0","0","0","1.3","10260101","0","1011110","1011107","401044751","10260102","1026","0","1"
"710021","0.06","401044791","4","1011111","0","3","401044771","2","0","1011113","4","86","0","0","0","4","0","1011114","1.9","10260103","10260104","401044761","0","0","2","1000000","401044781","1.6","1.6","10260105","0","0","0","1.8","10260101","0","1011115","1011112","401044801","10260102","1026","0","1"
"710021","0.06","401044791","-1","1011116","0","3","401044771","2.6","0","1011116","4","87","0","0","0","5","0","1011116","2.4","10260103","10260104","401044761","0","0","2","1000000","401044781","2","2","10260105","0","0","0","2.4","10260101","0","1011116","1011116","401044801","10260102","1026","0","1"
"710031","0.03","401045041","1","1012101","0","1","401045021","1.5","0","1012103","1","88","0","0","0","1","0","1012104","1.4","10270103","10270104","401045011","0","0","1","1000000","401045031","1.2","1.2","10270105","0","0","0","1.3","10270101","0","1012105","1012102","401045051","10270102","1027","0","1"
"710031","0.06","401045091","3","1012106","0","2","401045071","1.5","0","1012108","2","89","0","0","0","2","0","1012109","1.4","10270103","10270104","401045061","0","0","2","1000000","401045081","1.2","1.2","10270105","0","0","0","1.3","10270101","0","1012110","1012107","401045101","10270102","1027","0","1"
"710031","0.06","401045141","4","1012111","0","3","401045121","2","0","1012113","4","90","0","0","0","4","0","1012114","1.9","10270103","10270104","401045111","0","0","2","1000000","401045131","1.6","1.6","10270105","0","0","0","1.8","10270101","0","1012115","1012112","401045151","10270102","1027","0","1"
"710031","0.06","401045141","-1","1012116","0","3","401045121","2.6","0","1012116","4","91","0","0","0","5","0","1012116","2.4","10270103","10270104","401045111","0","0","2","1000000","401045131","2","2","10270105","0","0","0","2.4","10270101","0","1012116","1012116","401045151","10270102","1027","0","1"
"710041","0.03","401045391","1","1013101","0","1","401045371","1.5","0","1013103","1","92","0","0","0","1","0","1013104","1.4","10280103","10280104","401045361","0","0","1","1000000","401045381","1.2","1.2","10280105","0","0","0","1.3","10280101","0","1013105","1013102","401045401","10280102","1028","0","1"
"710041","0.06","401045441","3","1013106","0","2","401045421","1.5","0","1013108","2","93","0","0","0","2","0","1013109","1.4","10280103","10280104","401045411","0","0","2","1000000","401045431","1.2","1.2","10280105","0","0","0","1.3","10280101","0","1013110","1013107","401045451","10280102","1028","0","1"
"710041","0.06","401045491","4","1013111","0","3","401045471","2","0","1013113","4","94","0","0","0","4","0","1013114","1.9","10280103","10280104","401045461","0","0","2","1000000","401045481","1.6","1.6","10280105","0","0","0","1.8","10280101","0","1013115","1013112","401045501","10280102","1028","0","1"
"710041","0.06","401045491","-1","1013116","0","3","401045471","2.6","0","1013116","4","95","0","0","0","5","0","1013116","2.4","10280103","10280104","401045461","0","0","2","1000000","401045481","2","2","10280105","0","0","0","2.4","10280101","0","1013116","1013116","401045501","10280102","1028","0","1"
"710051","0.03","401045741","1","1014101","0","1","401045721","1.5","0","1014103","1","96","0","0","0","1","0","1014104","1.4","10290103","10290104","401045711","0","0","1","1000000","401045731","1.2","1.2","10290105","0","0","0","1.3","10290101","0","1014105","1014102","401045751","10290102","1029","0","1"
"710051","0.06","401045791","3","1014106","0","2","401045771","1.5","0","1014108","2","97","0","0","0","2","0","1014109","1.4","10290103","10290104","401045761","0","0","2","1000000","401045781","1.2","1.2","10290105","0","0","0","1.3","10290101","0","1014110","1014107","401045801","10290102","1029","0","1"
"710051","0.06","401045841","4","1014111","0","3","401045821","2","0","1014113","4","98","0","0","0","4","0","1014114","1.9","10290103","10290104","401045811","0","0","2","1000000","401045831","1.6","1.6","10290105","0","0","0","1.8","10290101","0","1014115","1014112","401045851","10290102","1029","0","1"
"710051","0.06","401045841","-1","1014116","0","3","401045821","2.6","0","1014116","4","99","0","0","0","5","0","1014116","2.4","10290103","10290104","401045811","0","0","2","1000000","401045831","2","2","10290105","0","0","0","2.4","10290101","0","1014116","1014116","401045851","10290102","1029","0","1"
"710061","0.03","401046091","1","1015101","0","1","401046071","1.5","0","1015103","1","100","0","0","0","1","0","1015104","1.4","10300103","10300104","401046061","0","0","1","1000000","401046081","1.2","1.2","10300105","0","0","0","1.3","10300101","0","1015105","1015102","401046101","10300102","1030","0","1"
"710061","0.06","401046141","3","1015106","0","2","401046121","1.5","0","1015108","2","101","0","0","0","2","0","1015109","1.4","10300103","10300104","401046111","0","0","2","1000000","401046131","1.2","1.2","10300105","0","0","0","1.3","10300101","0","1015110","1015107","401046151","10300102","1030","0","1"
"710061","0.06","401046191","4","1015111","0","3","401046171","2","0","1015113","4","102","0","0","0","4","0","1015114","1.9","10300103","10300104","401046161","0","0","2","1000000","401046181","1.6","1.6","10300105","0","0","0","1.8","10300101","0","1015115","1015112","401046201","10300102","1030","0","1"
"710061","0.06","401046191","-1","1015116","0","3","401046171","2.6","0","1015116","4","103","0","0","0","5","0","1015116","2.4","10300103","10300104","401046161","0","0","2","1000000","401046181","2","2","10300105","0","0","0","2.4","10300101","0","1015116","1015116","401046201","10300102","1030","0","1"
"710071","0.03","401046441","1","1016101","0","1","401046421","1.5","0","1016103","1","104","0","0","0","1","0","1016104","1.4","10310103","10310104","401046411","0","0","1","1000000","401046431","1.2","1.2","10310105","0","0","0","1.3","10310101","0","1016105","1016102","401046451","10310102","1031","0","1"
"710071","0.06","401046491","3","1016106","0","2","401046471","1.5","0","1016108","2","105","0","0","0","2","0","1016109","1.4","10310103","10310104","401046461","0","0","2","1000000","401046481","1.2","1.2","10310105","0","0","0","1.3","10310101","0","1016110","1016107","401046501","10310102","1031","0","1"
"710071","0.06","401046541","4","1016111","0","3","401046521","2","0","1016113","4","106","0","0","0","4","0","1016114","1.9","10310103","10310104","401046511","0","0","2","1000000","401046531","1.6","1.6","10310105","0","0","0","1.8","10310101","0","1016115","1016112","401046551","10310102","1031","0","1"
"710071","0.06","401046541","-1","1016116","0","3","401046521","2.6","0","1016116","4","107","0","0","0","5","0","1016116","2.4","10310103","10310104","401046511","0","0","2","1000000","401046531","2","2","10310105","0","0","0","2.4","10310101","0","1016116","1016116","401046551","10310102","1031","0","1"
"710081","0.03","401046791","1","1017101","0","1","401046771","1.5","0","1017103","1","108","0","0","0","1","0","1017104","1.4","10320103","10320104","401046761","0","0","1","1000000","401046781","1.2","1.2","10320105","0","0","0","1.3","10320101","0","1017105","1017102","401046801","10320102","1032","0","1"
"710081","0.06","401046841","3","1017106","0","2","401046821","1.5","0","1017108","2","109","0","0","0","2","0","1017109","1.4","10320103","10320104","401046811","0","0","2","1000000","401046831","1.2","1.2","10320105","0","0","0","1.3","10320101","0","1017110","1017107","401046851","10320102","1032","0","1"
"710081","0.06","401046891","4","1017111","0","3","401046871","2","0","1017113","4","110","0","0","0","4","0","1017114","1.9","10320103","10320104","401046861","0","0","2","1000000","401046881","1.6","1.6","10320105","0","0","0","1.8","10320101","0","1017115","1017112","401046901","10320102","1032","0","1"
"710081","0.06","401046891","-1","1017116","0","3","401046871","2.6","0","1017116","4","111","0","0","0","5","0","1017116","2.4","10320103","10320104","401046861","0","0","2","1000000","401046881","2","2","10320105","0","0","0","2.4","10320101","0","1017116","1017116","401046901","10320102","1032","0","1"
"710091","0.03","401047141","1","1018101","0","1","401047121","1.5","0","1018103","1","112","0","0","0","1","0","1018104","1.4","10330103","10330104","401047111","0","0","1","1000000","401047131","1.2","1.2","10330105","0","0","0","1.3","10330101","0","1018105","1018102","401047151","10330102","1033","0","1"
"710091","0.06","401047191","3","1018106","0","2","401047171","1.5","0","1018108","2","113","0","0","0","2","0","1018109","1.4","10330103","10330104","401047161","0","0","2","1000000","401047181","1.2","1.2","10330105","0","0","0","1.3","10330101","0","1018110","1018107","401047201","10330102","1033","0","1"
"710091","0.06","401047241","4","1018111","0","3","401047221","2","0","1018113","4","114","0","0","0","4","0","1018114","1.9","10330103","10330104","401047211","0","0","2","1000000","401047231","1.6","1.6","10330105","0","0","0","1.8","10330101","0","1018115","1018112","401047251","10330102","1033","0","1"
"710091","0.06","401047241","-1","1018116","0","3","401047221","2.6","0","1018116","4","115","0","0","0","5","0","1018116","2.4","10330103","10330104","401047211","0","0","2","1000000","401047231","2","2","10330105","0","0","0","2.4","10330101","0","1018116","1018116","401047251","10330102","1033","0","1"
"710101","0.03","401047541","1","1019101","0","1","401047521","1.5","0","1019103","1","116","0","0","0","1","0","1019104","1.4","10340103","10340104","401047511","0","0","1","1000000","401047531","1.2","1.2","10340105","0","0","0","1.3","10340101","0","1019105","1019102","401047551","10340102","1034","0","1"
"710101","0.06","401047591","3","1019106","0","2","401047571","1.5","0","1019108","2","117","0","0","0","2","0","1019109","1.4","10340103","10340104","401047561","0","0","2","1000000","401047581","1.2","1.2","10340105","0","0","0","1.3","10340101","0","1019110","1019107","401047601","10340102","1034","0","1"
"710101","0.06","401047641","4","1019111","0","3","401047621","2","0","1019113","4","118","0","0","0","4","0","1019114","1.9","10340103","10340104","401047611","0","0","2","1000000","401047631","1.6","1.6","10340105","0","0","0","1.8","10340101","0","1019115","1019112","401047651","10340102","1034","0","1"
"710101","0.06","401047641","-1","1019116","0","3","401047621","2.6","0","1019116","4","119","0","0","0","5","0","1019116","2.4","10340103","10340104","401047611","0","0","2","1000000","401047631","2","2","10340105","0","0","0","2.4","10340101","0","1019116","1019116","401047651","10340102","1034","0","1"
"710111","0.03","401047941","1","1020101","0","1","401047921","1.5","0","1020103","1","120","0","0","0","1","0","1020104","1.4","10350103","10350104","401047911","0","0","1","1000000","401047931","1.2","1.2","10350105","0","0","0","1.3","10350101","0","1020105","1020102","401047951","10350102","1035","0","1"
"710111","0.06","401047991","3","1020106","0","2","401047971","1.5","0","1020108","2","121","0","0","0","2","0","1020109","1.4","10350103","10350104","401047961","0","0","2","1000000","401047981","1.2","1.2","10350105","0","0","0","1.3","10350101","0","1020110","1020107","401048001","10350102","1035","0","1"
"710111","0.06","401048041","4","1020111","0","3","401048021","2","0","1020113","4","122","0","0","0","4","0","1020114","1.9","10350103","10350104","401048011","0","0","2","1000000","401048031","1.6","1.6","10350105","0","0","0","1.8","10350101","0","1020115","1020112","401048051","10350102","1035","0","1"
"710111","0.06","401048041","-1","1020116","0","3","401048021","2.6","0","1020116","4","123","0","0","0","5","0","1020116","2.4","10350103","10350104","401048011","0","0","2","1000000","401048031","2","2","10350105","0","0","0","2.4","10350101","0","1020116","1020116","401048051","10350102","1035","0","1"
"710121","0.03","401048341","1","1021101","0","1","401048321","1.5","0","1021103","1","124","0","0","0","1","0","1021104","1.4","10360103","10360104","401048311","0","0","1","1000000","401048331","1.2","1.2","10360105","0","0","0","1.3","10360101","0","1021105","1021102","401048351","10360102","1036","0","1"
"710121","0.06","401048391","3","1021106","0","2","401048371","1.5","0","1021108","2","125","0","0","0","2","0","1021109","1.4","10360103","10360104","401048361","0","0","2","1000000","401048381","1.2","1.2","10360105","0","0","0","1.3","10360101","0","1021110","1021107","401048401","10360102","1036","0","1"
"710121","0.06","401048441","4","1021111","0","3","401048421","2","0","1021113","4","126","0","0","0","4","0","1021114","1.9","10360103","10360104","401048411","0","0","2","1000000","401048431","1.6","1.6","10360105","0","0","0","1.8","10360101","0","1021115","1021112","401048451","10360102","1036","0","1"
"710121","0.06","401048441","-1","1021116","0","3","401048421","2.6","0","1021116","4","127","0","0","0","5","0","1021116","2.4","10360103","10360104","401048411","0","0","2","1000000","401048431","2","2","10360105","0","0","0","2.4","10360101","0","1021116","1021116","401048451","10360102","1036","0","1"
"710011","0.03","401048741","1","1022101","0","1","401048721","1.5","0","1022103","1","128","0","0","0","1","0","1022104","1.4","10370103","10370104","401048711","0","0","1","1000000","401048731","1.2","1.2","10370105","0","0","0","1.3","10370101","0","1022105","1022102","401048751","10370102","1037","0","1"
"710011","0.06","401048791","3","1022106","0","2","401048771","1.5","0","1022108","2","129","0","0","0","2","0","1022109","1.4","10370103","10370104","401048761","0","0","2","1000000","401048781","1.2","1.2","10370105","0","0","0","1.3","10370101","0","1022110","1022107","401048801","10370102","1037","0","1"
"710011","0.06","401048841","4","1022111","0","3","401048821","2","0","1022113","4","130","0","0","0","4","0","1022114","1.9","10370103","10370104","401048811","0","0","2","1000000","401048831","1.6","1.6","10370105","0","0","0","1.8","10370101","0","1022115","1022112","401048851","10370102","1037","0","1"
"710011","0.06","401048841","-1","1022116","0","3","401048821","2.6","0","1022116","4","131","0","0","0","5","0","1022116","2.4","10370103","10370104","401048811","0","0","2","1000000","401048831","2","2","10370105","0","0","0","2.4","10370101","0","1022116","1022116","401048851","10370102","1037","0","1"
"710021","0.03","401049141","1","1023101","0","1","401049121","1.5","0","1023103","1","132","0","0","0","1","0","1023104","1.4","10380103","10380104","401049111","0","0","1","1000000","401049131","1.2","1.2","10380105","0","0","0","1.3","10380101","0","1023105","1023102","401049151","10380102","1038","0","1"
"710021","0.06","401049191","3","1023106","0","2","401049171","1.5","0","1023108","2","133","0","0","0","2","0","1023109","1.4","10380103","10380104","401049161","0","0","2","1000000","401049181","1.2","1.2","10380105","0","0","0","1.3","10380101","0","1023110","1023107","401049201","10380102","1038","0","1"
"710021","0.06","401049241","4","1023111","0","3","401049221","2","0","1023113","4","134","0","0","0","4","0","1023114","1.9","10380103","10380104","401049211","0","0","2","1000000","401049231","1.6","1.6","10380105","0","0","0","1.8","10380101","0","1023115","1023112","401049251","10380102","1038","0","1"
"710021","0.06","401049241","-1","1023116","0","3","401049221","2.6","0","1023116","4","135","0","0","0","5","0","1023116","2.4","10380103","10380104","401049211","0","0","2","1000000","401049231","2","2","10380105","0","0","0","2.4","10380101","0","1023116","1023116","401049251","10380102","1038","0","1"
"710031","0.03","401049541","1","1024101","0","1","401049521","1.5","0","1024103","1","136","0","0","0","1","0","1024104","1.4","10390103","10390104","401049511","0","0","1","1000000","401049531","1.2","1.2","10390105","0","0","0","1.3","10390101","0","1024105","1024102","401049551","10390102","1039","0","1"
"710031","0.06","401049591","3","1024106","0","2","401049571","1.5","0","1024108","2","137","0","0","0","2","0","1024109","1.4","10390103","10390104","401049561","0","0","2","1000000","401049581","1.2","1.2","10390105","0","0","0","1.3","10390101","0","1024110","1024107","401049601","10390102","1039","0","1"
"710031","0.06","401049641","4","1024111","0","3","401049621","2","0","1024113","4","138","0","0","0","4","0","1024114","1.9","10390103","10390104","401049611","0","0","2","1000000","401049631","1.6","1.6","10390105","0","0","0","1.8","10390101","0","1024115","1024112","401049651","10390102","1039","0","1"
"710031","0.06","401049641","-1","1024116","0","3","401049621","2.6","0","1024116","4","139","0","0","0","5","0","1024116","2.4","10390103","10390104","401049611","0","0","2","1000000","401049631","2","2","10390105","0","0","0","2.4","10390101","0","1024116","1024116","401049651","10390102","1039","0","1"
"710041","0.03","401049941","1","1025101","0","1","401049921","1.5","0","1025103","1","140","0","0","0","1","0","1025104","1.4","10400103","10400104","401049911","0","0","1","1000000","401049931","1.2","1.2","10400105","0","0","0","1.3","10400101","0","1025105","1025102","401049951","10400102","1040","0","1"
"710041","0.06","401049991","3","1025106","0","2","401049971","1.5","0","1025108","2","141","0","0","0","2","0","1025109","1.4","10400103","10400104","401049961","0","0","2","1000000","401049981","1.2","1.2","10400105","0","0","0","1.3","10400101","0","1025110","1025107","401050001","10400102","1040","0","1"
"710041","0.06","401050041","4","1025111","0","3","401050021","2","0","1025113","4","142","0","0","0","4","0","1025114","1.9","10400103","10400104","401050011","0","0","2","1000000","401050031","1.6","1.6","10400105","0","0","0","1.8","10400101","0","1025115","1025112","401050051","10400102","1040","0","1"
"710041","0.06","401050041","-1","1025116","0","3","401050021","2.6","0","1025116","4","143","0","0","0","5","0","1025116","2.4","10400103","10400104","401050011","0","0","2","1000000","401050031","2","2","10400105","0","0","0","2.4","10400101","0","1025116","1025116","401050051","10400102","1040","0","1"
"710051","0.03","401050341","1","1026101","0","1","401050321","1.5","0","1026103","1","144","0","0","0","1","0","1026104","1.4","10410103","10410104","401050311","0","0","1","1000000","401050331","1.2","1.2","10410105","0","0","0","1.3","10410101","0","1026105","1026102","401050351","10410102","1041","0","1"
"710051","0.06","401050391","3","1026106","0","2","401050371","1.5","0","1026108","2","145","0","0","0","2","0","1026109","1.4","10410103","10410104","401050361","0","0","2","1000000","401050381","1.2","1.2","10410105","0","0","0","1.3","10410101","0","1026110","1026107","401050401","10410102","1041","0","1"
"710051","0.06","401050441","4","1026111","0","3","401050421","2","0","1026113","4","146","0","0","0","4","0","1026114","1.9","10410103","10410104","401050411","0","0","2","1000000","401050431","1.6","1.6","10410105","0","0","0","1.8","10410101","0","1026115","1026112","401050451","10410102","1041","0","1"
"710051","0.06","401050441","-1","1026116","0","3","401050421","2.6","0","1026116","4","147","0","0","0","5","0","1026116","2.4","10410103","10410104","401050411","0","0","2","1000000","401050431","2","2","10410105","0","0","0","2.4","10410101","0","1026116","1026116","401050451","10410102","1041","0","1"
"710061","0.03","401050741","1","1027101","0","1","401050721","1.5","0","1027103","1","148","0","0","0","1","0","1027104","1.4","10420103","10420104","401050711","0","0","1","1000000","401050731","1.2","1.2","10420105","0","0","0","1.3","10420101","0","1027105","1027102","401050751","10420102","1042","0","1"
"710061","0.06","401050791","3","1027106","0","2","401050771","1.5","0","1027108","2","149","0","0","0","2","0","1027109","1.4","10420103","10420104","401050761","0","0","2","1000000","401050781","1.2","1.2","10420105","0","0","0","1.3","10420101","0","1027110","1027107","401050801","10420102","1042","0","1"
"710061","0.06","401050841","4","1027111","0","3","401050821","2","0","1027113","4","150","0","0","0","4","0","1027114","1.9","10420103","10420104","401050811","0","0","2","1000000","401050831","1.6","1.6","10420105","0","0","0","1.8","10420101","0","1027115","1027112","401050851","10420102","1042","0","1"
"710061","0.06","401050841","-1","1027116","0","3","401050821","2.6","0","1027116","4","151","0","0","0","5","0","1027116","2.4","10420103","10420104","401050811","0","0","2","1000000","401050831","2","2","10420105","0","0","0","2.4","10420101","0","1027116","1027116","401050851","10420102","1042","0","1"
"710071","0.03","401051141","1","1028101","0","1","401051121","1.5","0","1028103","1","152","0","0","0","1","0","1028104","1.4","10430103","10430104","401051111","0","0","1","1000000","401051131","1.2","1.2","10430105","0","0","0","1.3","10430101","0","1028105","1028102","401051151","10430102","1043","0","1"
"710071","0.06","401051191","3","1028106","0","2","401051171","1.5","0","1028108","2","153","0","0","0","2","0","1028109","1.4","10430103","10430104","401051161","0","0","2","1000000","401051181","1.2","1.2","10430105","0","0","0","1.3","10430101","0","1028110","1028107","401051201","10430102","1043","0","1"
"710071","0.06","401051241","4","1028111","0","3","401051221","2","0","1028113","4","154","0","0","0","4","0","1028114","1.9","10430103","10430104","401051211","0","0","2","1000000","401051231","1.6","1.6","10430105","0","0","0","1.8","10430101","0","1028115","1028112","401051251","10430102","1043","0","1"
"710071","0.06","401051241","-1","1028116","0","3","401051221","2.6","0","1028116","4","155","0","0","0","5","0","1028116","2.4","10430103","10430104","401051211","0","0","2","1000000","401051231","2","2","10430105","0","0","0","2.4","10430101","0","1028116","1028116","401051251","10430102","1043","0","1"
"710081","0.03","401051541","1","1029101","0","1","401051521","1.5","0","1029103","1","156","0","0","0","1","0","1029104","1.4","10440103","10440104","401051511","0","0","1","1000000","401051531","1.2","1.2","10440105","0","0","0","1.3","10440101","0","1029105","1029102","401051551","10440102","1044","0","1"
"710081","0.06","401051591","3","1029106","0","2","401051571","1.5","0","1029108","2","157","0","0","0","2","0","1029109","1.4","10440103","10440104","401051561","0","0","2","1000000","401051581","1.2","1.2","10440105","0","0","0","1.3","10440101","0","1029110","1029107","401051601","10440102","1044","0","1"
"710081","0.06","401051641","4","1029111","0","3","401051621","2","0","1029113","4","158","0","0","0","4","0","1029114","1.9","10440103","10440104","401051611","0","0","2","1000000","401051631","1.6","1.6","10440105","0","0","0","1.8","10440101","0","1029115","1029112","401051651","10440102","1044","0","1"
"710081","0.06","401051641","-1","1029116","0","3","401051621","2.6","0","1029116","4","159","0","0","0","5","0","1029116","2.4","10440103","10440104","401051611","0","0","2","1000000","401051631","2","2","10440105","0","0","0","2.4","10440101","0","1029116","1029116","401051651","10440102","1044","0","1"
"710091","0.03","401051941","1","1030101","0","1","401051921","1.5","0","1030103","1","160","0","0","0","1","0","1030104","1.4","10450103","10450104","401051911","0","0","1","1000000","401051931","1.2","1.2","10450105","0","0","0","1.3","10450101","0","1030105","1030102","401051951","10450102","1045","0","1"
"710091","0.06","401051991","3","1030106","0","2","401051971","1.5","0","1030108","2","161","0","0","0","2","0","1030109","1.4","10450103","10450104","401051961","0","0","2","1000000","401051981","1.2","1.2","10450105","0","0","0","1.3","10450101","0","1030110","1030107","401052001","10450102","1045","0","1"
"710091","0.06","401052041","4","1030111","0","3","401052021","2","0","1030113","4","162","0","0","0","4","0","1030114","1.9","10450103","10450104","401052011","0","0","2","1000000","401052031","1.6","1.6","10450105","0","0","0","1.8","10450101","0","1030115","1030112","401052051","10450102","1045","0","1"
"710091","0.06","401052041","-1","1030116","0","3","401052021","2.6","0","1030116","4","163","0","0","0","5","0","1030116","2.4","10450103","10450104","401052011","0","0","2","1000000","401052031","2","2","10450105","0","0","0","2.4","10450101","0","1030116","1030116","401052051","10450102","1045","0","1"
"710101","0.03","401052341","1","1031101","0","1","401052321","1.5","0","1031103","1","164","0","0","0","1","0","1031104","1.4","10460103","10460104","401052311","0","0","1","1000000","401052331","1.2","1.2","10460105","0","0","0","1.3","10460101","0","1031105","1031102","401052351","10460102","1046","0","1"
"710101","0.06","401052391","3","1031106","0","2","401052371","1.5","0","1031108","2","165","0","0","0","2","0","1031109","1.4","10460103","10460104","401052361","0","0","2","1000000","401052381","1.2","1.2","10460105","0","0","0","1.3","10460101","0","1031110","1031107","401052401","10460102","1046","0","1"
"710101","0.06","401052441","4","1031111","0","3","401052421","2","0","1031113","4","166","0","0","0","4","0","1031114","1.9","10460103","10460104","401052411","0","0","2","1000000","401052431","1.6","1.6","10460105","0","0","0","1.8","10460101","0","1031115","1031112","401052451","10460102","1046","0","1"
"710101","0.06","401052441","-1","1031116","0","3","401052421","2.6","0","1031116","4","167","0","0","0","5","0","1031116","2.4","10460103","10460104","401052411","0","0","2","1000000","401052431","2","2","10460105","0","0","0","2.4","10460101","0","1031116","1031116","401052451","10460102","1046","0","1"
