9cd256b0b99395643d55f4f19705b2ded701ca411ec6cbb1598b06cfed6da569,fb7653fef9f04ed1a35f5f3f75af29e1a99adab6dac5dc78315f3b60da02fe38,5f3f4e7bf7212ef5e3e727834ff9842bbd46c79736741b806cc1360c70b40ad2,37d310c16d7bc28eda72f2d1a9e21c904b6cd016e84bb14f53a448ac68eaedd7,67dab64f76479c7bd273291b32426c067f057a034c808b3cb665a15e2d3dce6e,e6df12bdb4b73fb05f0a3c536b3e1753029225b8db2bef9e0f4d4c226e081e14,30553e21e900d9d7000b218f406f0c0dd856e04e6379d87c1be11ef2b1f4c277,fe97e51b22d167491fc5433867ebcf791bdc4f3c57279567678698f2426469d9,5c1bd09663c8029a2790589f36bedbd7451f5f6f71f3dca55627fe06545b032c,04c08c555115964b1ad8f26da7ee9c3bf6ab50ba18d4048a56f5ea0794301639,054853adb2bac518c4164b6c74cc68e7cd8e61c4a5faea2d6498ad4278cd5e18,28617257a486dd1f7726c8f1083672acb8e1a38ef31b42b919a077a5a7e042f8,ac8ece9244be14e3db3113d467e8dab6c39e7ec48882f3aeab7d01412e4180c4,67391ebcc850a56a54f1e636887fcc0ce9e9c0f097810cbe3cb53676ed48a694,8e1d6fde569976a64731d6db9492aeb03134628cf364ec9d1d6f4530c7a5b311,c0bce68fc2975ec65d968026aee92f6d3e7358afb02e4a8367c6e192d77685a3,35390e6664fd238c3e562856b82e6aac8da759a4e280dfee745060227d48f739,a46a77946d9b44a2755388d367c2baec303e9792b0b217ab3280a62cb7e5628c,e2137a3841fafa754567da134cb0dd55e4dd613dd2ec971c153a9a03c6e74a6c,cd136d5ca1d14defbabc7de9dbbba01a405beadc45403947f54f40fd40ec41e1,871c920c94d024bfe764c5cfc6eb92bdfa8fcdccf7586fce8621d4195996d2cd,f953993c3ad1029c63f04bf070a1bc2c063e3c43f8f87fab35ad215b296d8c9b,5c51b64ab0cf24753548641d6ab6744cb1c8ad0e25a49175ea599a50fd2c82aa,fa9cc4fc4b13e64b9e6eb2d87559d7091661c2ab284b44e6b23a364f00631e4e,cfdf7c87ff7005c5b5361e078bbc8ab6058b2a909bd78f0e4b2ff84da055f983,3da15a16945985b1b6b2553092e420fe1600c7f186dcd70b4a9386f00639d0d9,d7100b1b59cf9a7bb97f7e9dc471e8570bf7c7f63da135d0432dbfd09f3784bb,2afb85aee18babd1be0ac044fe143e40e4b061cf6e71c774b6d4191bc52aad60,eeaf20916141b519ccde34e68abf580a1c3485b947d9973ac8230fef6393299d,1a2a461208d28ef49abcc78c6bcca173b7f70f9ed28f471a18a508f79284b11e,0423e7dd037cf2732f0dae2241da07ae4fc2ad63020d1297b6dcba95d8f37677,00868dd6bfd6a5f5efb772f3967fe0049a0b966eceafcd20af669af23427855f,eaeb3078537c84464c76ecef568d585296cb017e63765eaa954155441ccfb240,9be685af93cdab9eafc9bfb5ff701d3026387ce84cf9393f2e3869720eabf147,ff7bd47262985525878be72a51947eb6dea7c4cdd612ed229eeb2fa96347ba7f,fcd134b462269cbee36af32202a0ff8340f58e1d4fc657511bedb9d1df15d143,b091a995abf42c8d6e9826b256b6e1d558a8d360375d7d3ffbf434ce30059c7d,023941a1145dac974a7de30d021d061d687c9d4d6598afa5cd8c4352e1271e22,cd8d520999fa235df114e73b5376fd3df22dc530126c94bf8995c3aa68f37ea2,d8d2a588fcbe9debba6ff93732aa9c2b96f5dea9a04a30cc80aeaba5e8e6cefb
"0","0","42","42","10","0","1104","42","42","42","42","200600","42","42","10","0","620060042","0","1","43","30","44","0","1","42","42","42","0","1","8554","42","0","0","200000001","42","0","42","42","42","42"
"0","0","43","43","10","0","1160","43","43","43","43","200600","43","43","10","0","620060043","0","1","47","30","47","0","1","43","43","43","0","1","9180","43","0","0","200000001","43","0","43","43","43","43"
"0","0","44","44","10","0","1218","44","44","44","44","200600","44","44","10","0","620060044","0","1","50","30","50","0","1","44","44","44","0","1","9806","44","0","0","200000001","44","0","44","44","44","44"
"0","0","45","45","10","0","1274","45","45","45","45","200600","45","45","10","0","620060045","0","1","54","30","53","0","1","45","45","45","0","1","10432","45","0","0","200000001","45","0","45","45","45","45"
"0","0","46","46","10","0","1338","46","46","46","46","200600","46","46","10","0","620060046","0","1","57","30","56","0","1","46","46","46","0","1","11571","46","0","0","200000001","46","0","46","46","46","46"
"0","0","47","47","10","0","1403","47","47","47","47","200600","47","47","10","0","620060047","0","1","61","30","60","0","1","47","47","47","0","1","12709","47","0","0","200000001","47","0","47","47","47","47"
"0","0","48","48","10","0","1468","48","48","48","48","200600","48","48","10","0","620060048","0","1","65","30","63","0","1","48","48","48","0","1","13848","48","0","0","200000001","48","0","48","48","48","48"
"0","0","49","49","10","0","1532","49","49","49","49","200600","49","49","10","0","620060049","0","1","69","30","66","0","1","49","49","49","0","1","14987","49","0","0","200000001","49","0","49","49","49","49"
"0","0","50","50","10","0","1596","50","50","50","50","200600","50","50","10","0","620060050","0","1","72","30","70","0","1","50","50","50","0","1","16126","50","0","0","200000001","50","0","50","50","50","50"
"0","0","51","51","10","0","1660","51","51","51","51","200600","51","51","10","0","620060051","0","1","75","30","73","0","1","51","51","51","0","1","17264","51","0","0","200000001","51","0","51","51","51","51"
"0","0","52","52","10","0","1724","52","52","52","52","200600","52","52","10","0","620060052","0","1","79","30","77","0","1","52","52","52","0","1","18403","52","0","0","200000001","52","0","52","52","52","52"
"0","0","53","53","10","0","1788","53","53","53","53","200600","53","53","10","0","620060053","0","1","82","30","80","0","1","53","53","53","0","1","19542","53","0","0","200000001","53","0","53","53","53","53"
"0","0","54","54","10","0","1853","54","54","54","54","200600","54","54","10","0","620060054","0","1","87","30","83","0","1","54","54","54","0","1","20681","54","0","0","200000001","54","0","54","54","54","54"
"0","0","55","55","10","0","1918","55","55","55","55","200600","55","55","10","0","620060055","0","1","90","30","87","0","1","55","55","55","0","1","21819","55","0","0","200000001","55","0","55","55","55","55"
"0","0","56","56","10","0","1982","56","56","56","56","200600","56","56","10","0","620060056","0","1","94","30","90","0","1","56","56","56","0","1","22958","56","0","0","200000001","56","0","56","56","56","56"
"0","0","57","57","10","0","2067","57","57","57","57","200600","57","57","10","0","620060057","0","1","97","30","94","0","1","57","57","57","0","1","24108","57","0","0","200000001","57","0","57","57","57","57"
"0","0","58","58","10","0","2152","58","58","58","58","200600","58","58","10","0","620060058","0","1","101","30","97","0","1","58","58","58","0","1","25258","58","0","0","200000001","58","0","58","58","58","58"
"0","0","59","59","10","0","2238","59","59","59","59","200600","59","59","10","0","620060059","0","1","105","30","101","0","1","59","59","59","0","1","26409","59","0","0","200000001","59","0","59","59","59","59"
"0","0","60","60","10","0","2323","60","60","60","60","200600","60","60","10","0","620060060","0","1","109","30","104","0","1","60","60","60","0","1","27559","60","0","0","200000001","60","0","60","60","60","60"
"0","0","61","61","10","0","2409","61","61","61","61","200600","61","61","10","0","620060061","0","1","112","30","108","0","1","61","61","61","0","1","28709","61","0","0","200000001","61","0","61","61","61","61"
"0","0","62","62","10","0","2479","62","62","62","62","200600","62","62","10","0","620060062","0","1","114","30","108","0","1","62","62","62","0","1","29148","62","0","0","200000001","62","0","62","62","62","62"
"0","0","63","63","10","0","2549","63","63","63","63","200600","63","63","10","0","620060063","0","1","115","30","108","0","1","63","63","63","0","1","29587","63","0","0","200000001","63","0","63","63","63","63"
"0","0","64","64","10","0","2619","64","64","64","64","200600","64","64","10","0","620060064","0","1","117","30","108","0","1","64","64","64","0","1","30026","64","0","0","200000001","64","0","64","64","64","64"
"0","0","65","65","10","0","2689","65","65","65","65","200600","65","65","10","0","620060065","0","1","118","30","109","0","1","65","65","65","0","1","30465","65","0","0","200000001","65","0","65","65","65","65"
"0","0","66","66","10","0","2759","66","66","66","66","200600","66","66","10","0","620060066","0","1","120","30","109","0","1","66","66","66","0","1","30904","66","0","0","200000001","66","0","66","66","66","66"
"0","0","67","67","10","0","2829","67","67","67","67","200600","67","67","10","0","620060067","0","1","122","30","109","0","1","67","67","67","0","1","31343","67","0","0","200000001","67","0","67","67","67","67"
"0","0","68","68","10","0","2899","68","68","68","68","200600","68","68","10","0","620060068","0","1","123","30","109","0","1","68","68","68","0","1","31782","68","0","0","200000001","68","0","68","68","68","68"
"0","0","69","69","10","0","2969","69","69","69","69","200600","69","69","10","0","620060069","0","1","125","30","109","0","1","69","69","69","0","1","32221","69","0","0","200000001","69","0","69","69","69","69"
"0","0","70","70","10","0","3039","70","70","70","70","200600","70","70","10","0","620060070","0","1","126","30","109","0","1","70","70","70","0","1","32660","70","0","0","200000001","70","0","70","70","70","70"
"0","0","71","71","10","0","3109","71","71","71","71","200600","71","71","10","0","620060071","0","1","128","30","109","0","1","71","71","71","0","1","33099","71","0","0","200000001","71","0","71","71","71","71"
"0","0","1","1","10","0","0","1","1","1","1","200700","1","1","10","0","620070001","0","1","2","30","3","0","1","1","1","1","0","1","356","1","0","0","200000006","1","23","1","1","1","1"
"0","0","2","2","10","0","0","2","2","2","2","200700","2","2","10","0","620070002","0","1","3","30","8","0","1","2","2","2","0","1","364","2","0","0","200000006","2","23","2","2","2","2"
"0","0","3","3","10","0","0","3","3","3","3","200700","3","3","10","0","620070003","0","1","5","30","5","0","1","3","3","3","0","1","371","3","0","0","200000006","3","26","3","3","3","3"
"0","0","4","4","10","0","0","4","4","4","4","200700","4","4","10","0","620070004","0","1","5","30","5","0","1","4","4","4","0","1","407","4","0","0","200000006","4","29","4","4","4","4"
"0","0","5","5","10","0","0","5","5","5","5","200700","5","5","10","0","620070005","0","1","7","30","7","0","1","5","5","5","0","1","517","5","0","0","200000006","5","36","5","5","5","5"
"0","0","6","6","10","0","0","6","6","6","6","200700","6","6","10","0","620070006","0","1","8","30","7","0","1","6","6","6","0","1","623","6","0","0","200000006","6","80","6","6","6","6"
"0","0","7","7","10","0","0","7","7","7","7","200700","7","7","10","0","620070007","0","1","8","30","7","0","1","7","7","7","0","1","670","7","0","0","200000006","7","101","7","7","7","7"
"0","0","8","8","10","0","0","8","8","8","8","200700","8","8","10","0","620070008","0","1","9","30","8","0","1","8","8","8","0","1","717","8","0","0","200000006","8","123","8","8","8","8"
"0","0","9","9","10","0","0","9","9","9","9","200700","9","9","10","0","620070009","0","1","9","30","8","0","1","9","9","9","0","1","763","9","0","0","200000006","9","144","9","9","9","9"
"0","0","10","10","10","0","0","10","10","10","10","200700","10","10","10","0","620070010","0","1","9","30","8","0","1","10","10","10","0","1","810","10","0","0","200000006","10","165","10","10","10","10"
"0","0","11","11","10","0","0","11","11","11","11","200700","11","11","10","0","620070011","0","1","9","30","8","0","1","11","11","11","0","1","950","11","0","0","200000006","11","185","11","11","11","11"
"0","0","12","12","10","0","0","12","12","12","12","200700","12","12","10","0","620070012","0","1","9","30","9","0","1","12","12","12","0","1","1089","12","0","0","200000006","12","204","12","12","12","12"
"0","0","13","13","10","0","0","13","13","13","13","200700","13","13","10","0","620070013","0","1","14","30","12","0","1","13","13","13","0","1","1229","13","0","0","200000006","13","235","13","13","13","13"
"0","0","14","14","10","0","0","14","14","14","14","200700","14","14","10","0","620070014","0","1","14","30","12","0","1","14","14","14","0","1","1324","14","0","0","200000006","14","249","14","14","14","14"
"0","0","15","15","10","0","0","15","15","15","15","200700","15","15","10","0","620070015","0","1","15","30","12","0","1","15","15","15","0","1","1418","15","0","0","200000006","15","262","15","15","15","15"
"0","0","16","16","10","0","0","16","16","16","16","200700","16","16","10","0","620070016","0","1","15","30","13","0","1","16","16","16","0","1","1513","16","0","0","200000006","16","276","16","16","16","16"
"0","0","17","17","10","0","0","17","17","17","17","200700","17","17","10","0","620070017","0","1","15","30","13","0","1","17","17","17","0","1","1608","17","0","0","200000006","17","290","17","17","17","17"
"0","0","18","18","10","0","0","18","18","18","18","200700","18","18","10","0","620070018","0","1","16","30","13","0","1","18","18","18","0","1","1702","18","0","0","200000006","18","303","18","18","18","18"
"0","0","19","19","10","0","0","19","19","19","19","200700","19","19","10","0","620070019","0","1","16","30","13","0","1","19","19","19","0","1","1797","19","0","0","200000006","19","317","19","19","19","19"
"0","0","20","20","10","0","0","20","20","20","20","200700","20","20","10","0","620070020","0","1","16","30","14","0","1","20","20","20","0","1","1892","20","0","0","200000006","20","331","20","20","20","20"
"0","0","21","21","10","0","0","21","21","21","21","200700","21","21","10","0","620070021","0","1","17","30","14","0","1","21","21","21","0","1","1986","21","0","0","200000006","21","344","21","21","21","21"
"0","0","22","22","10","0","0","22","22","22","22","200700","22","22","10","0","620070022","0","1","17","30","14","0","1","22","22","22","0","1","2081","22","0","0","200000006","22","358","22","22","22","22"
"0","0","23","23","10","0","0","23","23","23","23","200700","23","23","10","0","620070023","0","1","19","30","15","0","1","23","23","23","0","1","2278","23","0","0","200000006","23","386","23","23","23","23"
"0","0","24","24","10","0","0","24","24","24","24","200700","24","24","10","0","620070024","0","1","20","30","17","0","1","24","24","24","0","1","2475","24","0","0","200000006","24","415","24","24","24","24"
"0","0","25","25","10","0","0","25","25","25","25","200700","25","25","10","0","620070025","0","1","22","30","18","0","1","25","25","25","0","1","2672","25","0","0","200000006","25","443","25","25","25","25"
"0","0","26","26","10","0","0","26","26","26","26","200700","26","26","10","0","620070026","0","1","23","30","19","0","1","26","26","26","0","1","2868","26","0","0","200000006","26","471","26","26","26","26"
"0","0","27","27","10","0","0","27","27","27","27","200700","27","27","10","0","620070027","0","1","25","30","20","0","1","27","27","27","0","1","3065","27","0","0","200000006","27","499","27","27","27","27"
"0","0","28","28","10","0","0","28","28","28","28","200700","28","28","10","0","620070028","0","1","26","30","22","0","1","28","28","28","0","1","3262","28","0","0","200000006","28","528","28","28","28","28"
"0","0","29","29","10","0","0","29","29","29","29","200700","29","29","10","0","620070029","0","1","28","30","23","0","1","29","29","29","0","1","3459","29","0","0","200000006","29","556","29","29","29","29"
"0","0","30","30","10","0","0","30","30","30","30","200700","30","30","10","0","620070030","0","1","29","30","24","0","1","30","30","30","0","1","3869","30","0","0","200000006","30","603","30","30","30","30"
"0","0","31","31","10","0","0","31","31","31","31","200700","31","31","10","0","620070031","0","1","29","30","25","0","1","31","31","31","0","1","4280","31","0","0","200000006","31","650","31","31","31","31"
"0","0","32","32","10","0","0","32","32","32","32","200700","32","32","10","0","620070032","0","1","30","30","26","0","1","32","32","32","0","1","4690","32","0","0","200000006","32","697","32","32","32","32"
"0","0","33","33","10","0","0","33","33","33","33","200700","33","33","10","0","620070033","0","1","31","30","27","0","1","33","33","33","0","1","5101","33","0","0","200000006","33","744","33","33","33","33"
"0","0","34","34","10","0","0","34","34","34","34","200700","34","34","10","0","620070034","0","1","31","30","28","0","1","34","34","34","0","1","5511","34","0","0","200000006","34","791","34","34","34","34"
"0","0","35","35","10","0","0","35","35","35","35","200700","35","35","10","0","620070035","0","1","32","30","29","0","1","35","35","35","0","1","5921","35","0","0","200000006","35","838","35","35","35","35"
"0","0","36","36","10","0","0","36","36","36","36","200700","36","36","10","0","620070036","0","1","32","30","31","0","1","36","36","36","0","1","6332","36","0","0","200000006","36","885","36","36","36","36"
"0","0","37","37","10","0","0","37","37","37","37","200700","37","37","10","0","620070037","0","1","33","30","32","0","1","37","37","37","0","1","6742","37","0","0","200000006","37","932","37","37","37","37"
"0","0","38","38","10","0","0","38","38","38","38","200700","38","38","10","0","620070038","0","1","34","30","33","0","1","38","38","38","0","1","7152","38","0","0","200000006","38","979","38","38","38","38"
"0","0","39","39","10","0","0","39","39","39","39","200700","39","39","10","0","620070039","0","1","34","30","34","0","1","39","39","39","0","1","7563","39","0","0","200000006","39","1026","39","39","39","39"
"0","0","40","40","10","0","0","40","40","40","40","200700","40","40","10","0","620070040","0","1","35","30","35","0","1","40","40","40","0","1","7973","40","0","0","200000006","40","1073","40","40","40","40"
"0","0","41","41","10","0","0","41","41","41","41","200700","41","41","10","0","620070041","0","1","36","30","36","0","1","41","41","41","0","1","8384","41","0","0","200000006","41","1120","41","41","41","41"
"0","0","42","42","10","0","0","42","42","42","42","200700","42","42","10","0","620070042","0","1","36","30","37","0","1","42","42","42","0","1","8794","42","0","0","200000006","42","1167","42","42","42","42"
"0","0","43","43","10","0","0","43","43","43","43","200700","43","43","10","0","620070043","0","1","37","30","38","0","1","43","43","43","0","1","9204","43","0","0","200000006","43","1214","43","43","43","43"
"0","0","44","44","10","0","0","44","44","44","44","200700","44","44","10","0","620070044","0","1","39","30","40","0","1","44","44","44","0","1","9993","44","0","0","200000006","44","1253","44","44","44","44"
"0","0","45","45","10","0","0","45","45","45","45","200700","45","45","10","0","620070045","0","1","41","30","41","0","1","45","45","45","0","1","10783","45","0","0","200000006","45","1293","45","45","45","45"
"0","0","46","46","10","0","0","46","46","46","46","200700","46","46","10","0","620070046","0","1","43","30","43","0","1","46","46","46","0","1","11572","46","0","0","200000006","46","1332","46","46","46","46"
"0","0","47","47","10","0","0","47","47","47","47","200700","47","47","10","0","620070047","0","1","44","30","43","0","1","47","47","47","0","1","11572","47","0","0","200000006","47","1413","47","47","47","47"
"0","0","48","48","10","0","0","48","48","48","48","200700","48","48","10","0","620070048","0","1","45","30","45","0","1","48","48","48","0","1","16609","48","0","0","200000006","48","2041","48","48","48","48"
"0","0","49","49","10","0","0","49","49","49","49","200700","49","49","10","0","620070049","0","1","44","30","44","0","1","49","49","49","0","1","17497","49","0","0","200000006","49","2119","49","49","49","49"
"0","0","50","50","10","0","0","50","50","50","50","200700","50","50","10","0","620070050","0","1","46","30","45","0","1","50","50","50","0","1","18106","50","0","0","200000006","50","2045","50","50","50","50"
"0","0","51","51","10","0","0","51","51","51","51","200700","51","51","10","0","620070051","0","1","48","30","46","0","1","51","51","51","0","1","18716","51","0","0","200000006","51","2047","51","51","51","51"
"0","0","52","52","10","0","0","52","52","52","52","200700","52","52","10","0","620070052","0","1","49","30","47","0","1","52","52","52","0","1","19325","52","0","0","200000006","52","2049","52","52","52","52"
"0","0","53","53","10","0","0","53","53","53","53","200700","53","53","10","0","620070053","0","1","51","30","48","0","1","53","53","53","0","1","19934","53","0","0","200000006","53","2052","53","53","53","53"
"0","0","54","54","10","0","0","54","54","54","54","200700","54","54","10","0","620070054","0","1","52","30","49","0","1","54","54","54","0","1","20544","54","0","0","200000006","54","2054","54","54","54","54"
"0","0","55","55","10","0","0","55","55","55","55","200700","55","55","10","0","620070055","0","1","54","30","50","0","1","55","55","55","0","1","21153","55","0","0","200000006","55","2056","55","55","55","55"
"0","0","56","56","10","0","0","56","56","56","56","200700","56","56","10","0","620070056","0","1","55","30","51","0","1","56","56","56","0","1","21762","56","0","0","200000006","56","2058","56","56","56","56"
"0","0","57","57","10","0","0","57","57","57","57","200700","57","57","10","0","620070057","0","1","56","30","53","0","1","57","57","57","0","1","22408","57","0","0","200000006","57","2060","57","57","57","57"
"0","0","58","58","10","0","0","58","58","58","58","200700","58","58","10","0","620070058","0","1","57","30","54","0","1","58","58","58","0","1","23053","58","0","0","200000006","58","2062","58","58","58","58"
"0","0","59","59","10","0","0","59","59","59","59","200700","59","59","10","0","620070059","0","1","59","30","55","0","1","59","59","59","0","1","23737","59","0","0","200000006","59","2064","59","59","59","59"
"0","0","60","60","10","0","0","60","60","60","60","200700","60","60","10","0","620070060","0","1","60","30","56","0","1","60","60","60","0","1","24421","60","0","0","200000006","60","2067","60","60","60","60"
"0","0","61","61","10","0","0","61","61","61","61","200700","61","61","10","0","620070061","0","1","62","30","58","0","1","61","61","61","0","1","25145","61","0","0","200000006","61","2069","61","61","61","61"
"0","0","62","62","10","0","0","62","62","62","62","200700","62","62","10","0","620070062","0","1","63","30","59","0","1","62","62","62","0","1","25485","62","0","0","200000006","62","2119","62","62","62","62"
"0","0","63","63","10","0","0","63","63","63","63","200700","63","63","10","0","620070063","0","1","64","30","61","0","1","63","63","63","0","1","25825","63","0","0","200000006","63","2170","63","63","63","63"
"0","0","64","64","10","0","0","64","64","64","64","200700","64","64","10","0","620070064","0","1","65","30","62","0","1","64","64","64","0","1","26166","64","0","0","200000006","64","2220","64","64","64","64"
"0","0","65","65","10","0","0","65","65","65","65","200700","65","65","10","0","620070065","0","1","67","30","63","0","1","65","65","65","0","1","26506","65","0","0","200000006","65","2270","65","65","65","65"
"0","0","66","66","10","0","0","66","66","66","66","200700","66","66","10","0","620070066","0","1","68","30","64","0","1","66","66","66","0","1","26846","66","0","0","200000006","66","2321","66","66","66","66"
"0","0","67","67","10","0","0","67","67","67","67","200700","67","67","10","0","620070067","0","1","69","30","66","0","1","67","67","67","0","1","27186","67","0","0","200000006","67","2371","67","67","67","67"
"0","0","68","68","10","0","0","68","68","68","68","200700","68","68","10","0","620070068","0","1","70","30","67","0","1","68","68","68","0","1","27526","68","0","0","200000006","68","2421","68","68","68","68"
"0","0","69","69","10","0","0","69","69","69","69","200700","69","69","10","0","620070069","0","1","71","30","68","0","1","69","69","69","0","1","27866","69","0","0","200000006","69","2472","69","69","69","69"
"0","0","70","70","10","0","0","70","70","70","70","200700","70","70","10","0","620070070","0","1","72","30","69","0","1","70","70","70","0","1","28207","70","0","0","200000006","70","2522","70","70","70","70"
"0","0","71","71","10","0","0","71","71","71","71","200700","71","71","10","0","620070071","0","1","74","30","71","0","1","71","71","71","0","1","28547","71","0","0","200000006","71","2572","71","71","71","71"
"0","0","1","1","10","0","0","1","1","1","1","200701","1","1","10","0","620070101","0","1","4","30","12","0","1","1","1","1","0","1","325","1","0","0","200000008","1","15","1","1","1","1"
"0","0","2","2","10","0","0","2","2","2","2","200701","2","2","10","0","620070102","0","1","6","30","8","0","1","2","2","2","0","1","331","2","0","0","200000008","2","17","2","2","2","2"
"0","0","3","3","10","0","0","3","3","3","3","200701","3","3","10","0","620070103","0","1","6","30","8","0","1","3","3","3","0","1","363","3","0","0","200000008","3","19","3","3","3","3"
"0","0","4","4","10","0","0","4","4","4","4","200701","4","4","10","0","620070104","0","1","9","30","11","0","1","4","4","4","0","1","461","4","0","0","200000008","4","24","4","4","4","4"
"0","0","5","5","10","0","0","5","5","5","5","200701","5","5","10","0","620070105","0","1","10","30","11","0","1","5","5","5","0","1","556","5","0","0","200000008","5","53","5","5","5","5"
"0","0","6","6","10","0","0","6","6","6","6","200701","6","6","10","0","620070106","0","1","10","30","11","0","1","6","6","6","0","1","598","6","0","0","200000008","6","67","6","6","6","6"
"0","0","7","7","10","0","0","7","7","7","7","200701","7","7","10","0","620070107","0","1","11","30","12","0","1","7","7","7","0","1","639","7","0","0","200000008","7","81","7","7","7","7"
"0","0","8","8","10","0","0","8","8","8","8","200701","8","8","10","0","620070108","0","1","11","30","12","0","1","8","8","8","0","1","681","8","0","0","200000008","8","95","8","8","8","8"
"0","0","9","9","10","0","0","9","9","9","9","200701","9","9","10","0","620070109","0","1","11","30","12","0","1","9","9","9","0","1","723","9","0","0","200000008","9","109","9","9","9","9"
"0","0","10","10","10","0","0","10","10","10","10","200701","10","10","10","0","620070110","0","1","12","30","13","0","1","10","10","10","0","1","847","10","0","0","200000008","10","122","10","10","10","10"
"0","0","11","11","10","0","0","11","11","11","11","200701","11","11","10","0","620070111","0","1","12","30","13","0","1","11","11","11","0","1","972","11","0","0","200000008","11","135","11","11","11","11"
"0","0","12","12","10","0","0","12","12","12","12","200701","12","12","10","0","620070112","0","1","18","30","18","0","1","12","12","12","0","1","1097","12","0","0","200000008","12","155","12","12","12","12"
"0","0","13","13","10","0","0","13","13","13","13","200701","13","13","10","0","620070113","0","1","18","30","19","0","1","13","13","13","0","1","1181","13","0","0","200000008","13","164","13","13","13","13"
"0","0","14","14","10","0","0","14","14","14","14","200701","14","14","10","0","620070114","0","1","18","30","19","0","1","14","14","14","0","1","1266","14","0","0","200000008","14","173","14","14","14","14"
"0","0","15","15","10","0","0","15","15","15","15","200701","15","15","10","0","620070115","0","1","19","30","19","0","1","15","15","15","0","1","1350","15","0","0","200000008","15","182","15","15","15","15"
"0","0","16","16","10","0","0","16","16","16","16","200701","16","16","10","0","620070116","0","1","19","30","20","0","1","16","16","16","0","1","1435","16","0","0","200000008","16","191","16","16","16","16"
"0","0","17","17","10","0","0","17","17","17","17","200701","17","17","10","0","620070117","0","1","20","30","20","0","1","17","17","17","0","1","1519","17","0","0","200000008","17","200","17","17","17","17"
"0","0","18","18","10","0","0","18","18","18","18","200701","18","18","10","0","620070118","0","1","20","30","20","0","1","18","18","18","0","1","1604","18","0","0","200000008","18","209","18","18","18","18"
"0","0","19","19","10","0","0","19","19","19","19","200701","19","19","10","0","620070119","0","1","21","30","21","0","1","19","19","19","0","1","1688","19","0","0","200000008","19","218","19","19","19","19"
"0","0","20","20","10","0","0","20","20","20","20","200701","20","20","10","0","620070120","0","1","21","30","21","0","1","20","20","20","0","1","1772","20","0","0","200000008","20","227","20","20","20","20"
"0","0","21","21","10","0","0","21","21","21","21","200701","21","21","10","0","620070121","0","1","21","30","21","0","1","21","21","21","0","1","1857","21","0","0","200000008","21","236","21","21","21","21"
"0","0","22","22","10","0","0","22","22","22","22","200701","22","22","10","0","620070122","0","1","23","30","23","0","1","22","22","22","0","1","2033","22","0","0","200000008","22","255","22","22","22","22"
"0","0","23","23","10","0","0","23","23","23","23","200701","23","23","10","0","620070123","0","1","25","30","25","0","1","23","23","23","0","1","2208","23","0","0","200000008","23","273","23","23","23","23"
"0","0","24","24","10","0","0","24","24","24","24","200701","24","24","10","0","620070124","0","1","27","30","27","0","1","24","24","24","0","1","2384","24","0","0","200000008","24","292","24","24","24","24"
"0","0","25","25","10","0","0","25","25","25","25","200701","25","25","10","0","620070125","0","1","29","30","29","0","1","25","25","25","0","1","2560","25","0","0","200000008","25","311","25","25","25","25"
"0","0","26","26","10","0","0","26","26","26","26","200701","26","26","10","0","620070126","0","1","31","30","31","0","1","26","26","26","0","1","2735","26","0","0","200000008","26","329","26","26","26","26"
"0","0","27","27","10","0","0","27","27","27","27","200701","27","27","10","0","620070127","0","1","33","30","33","0","1","27","27","27","0","1","2911","27","0","0","200000008","27","348","27","27","27","27"
"0","0","28","28","10","0","0","28","28","28","28","200701","28","28","10","0","620070128","0","1","35","30","35","0","1","28","28","28","0","1","3087","28","0","0","200000008","28","367","28","28","28","28"
"0","0","29","29","10","0","0","29","29","29","29","200701","29","29","10","0","620070129","0","1","36","30","37","0","1","29","29","29","0","1","3453","29","0","0","200000008","29","398","29","29","29","29"
"0","0","30","30","10","0","0","30","30","30","30","200701","30","30","10","0","620070130","0","1","37","30","39","0","1","30","30","30","0","1","3819","30","0","0","200000008","30","429","30","30","30","30"
"0","0","31","31","10","0","0","31","31","31","31","200701","31","31","10","0","620070131","0","1","38","30","40","0","1","31","31","31","0","1","4185","31","0","0","200000008","31","460","31","31","31","31"
"0","0","32","32","10","0","0","32","32","32","32","200701","32","32","10","0","620070132","0","1","38","30","42","0","1","32","32","32","0","1","4551","32","0","0","200000008","32","491","32","32","32","32"
"0","0","33","33","10","0","0","33","33","33","33","200701","33","33","10","0","620070133","0","1","39","30","44","0","1","33","33","33","0","1","4917","33","0","0","200000008","33","522","33","33","33","33"
"0","0","34","34","10","0","0","34","34","34","34","200701","34","34","10","0","620070134","0","1","40","30","45","0","1","34","34","34","0","1","5284","34","0","0","200000008","34","553","34","34","34","34"
"0","0","35","35","10","0","0","35","35","35","35","200701","35","35","10","0","620070135","0","1","41","30","47","0","1","35","35","35","0","1","5650","35","0","0","200000008","35","584","35","35","35","35"
"0","0","36","36","10","0","0","36","36","36","36","200701","36","36","10","0","620070136","0","1","42","30","48","0","1","36","36","36","0","1","6016","36","0","0","200000008","36","615","36","36","36","36"
"0","0","37","37","10","0","0","37","37","37","37","200701","37","37","10","0","620070137","0","1","42","30","50","0","1","37","37","37","0","1","6382","37","0","0","200000008","37","646","37","37","37","37"
